Date,WORLD SMALL CAP MINIMUM VOLATILITY (USD)
2002-08-22,916.1875497505238
2002-08-23,910.7300266289125
2002-08-26,920.9042295448126
2002-08-27,911.4554536754316
2002-08-28,903.1564054951237
2002-08-29,901.1788466731578
2002-08-30,904.0291796638119
2002-09-02,899.9259584865304
2002-09-03,878.3419682611981
2002-09-04,882.1642735597424
2002-09-05,878.7471529097048
2002-09-06,889.3259112255006
2002-09-09,896.4888693131321
2002-09-10,901.4228854233834
2002-09-11,901.7942049781656
2002-09-12,893.2954405117573
2002-09-13,892.4424780229433
2002-09-16,893.6336349790407
2002-09-17,891.4699470478049
2002-09-18,882.5228996499812
2002-09-19,872.1786698361103
2002-09-20,867.8939608865916
2002-09-23,859.4662311879316
2002-09-24,857.8550450116325
2002-09-25,864.026672452272
2002-09-26,875.7969365795876
2002-09-27,873.7170672753579
2002-09-30,864.0131854574965
2002-10-01,865.0094761267387
2002-10-02,859.5516615567402
2002-10-03,854.1138777560233
2002-10-04,849.521024924887
2002-10-07,833.0872171801614
2002-10-08,834.3840444889504
2002-10-09,812.4165629917956
2002-10-10,820.0113168608951
2002-10-11,832.2624563874482
2002-10-14,830.0429332276678
2002-10-15,848.3559465794814
2002-10-16,843.3143609921982
2002-10-17,859.9456603616052
2002-10-18,860.5573379416054
2002-10-21,866.7269494159942
2002-10-22,854.8821754225838
2002-10-23,859.1134592879341
2002-10-24,857.4412635300467
2002-10-25,860.4533601106189
2002-10-28,854.5680135795601
2002-10-29,852.024870887798
2002-10-30,855.354932260232
2002-10-31,848.784493062509
2002-11-01,853.7979612036949
2002-11-04,858.39593421561
2002-11-05,854.8330203423225
2002-11-06,860.3955273985982
2002-11-07,848.2595559383212
2002-11-08,839.8343008377977
2002-11-11,831.89955761735
2002-11-12,834.9733156232035
2002-11-13,832.0370477529138
2002-11-14,838.1801034662161
2002-11-15,837.8504648049471
2002-11-18,831.4316603555742
2002-11-19,822.9294973352348
2002-11-20,832.7516049952332
2002-11-21,841.6055543562202
2002-11-22,846.9228189926175
2002-11-25,853.3430493234724
2002-11-26,848.2117600881433
2002-11-27,858.4852299747802
2002-11-28,858.5031799551715
2002-11-29,856.1769395645821
2002-12-02,856.3678043084094
2002-12-03,850.975424861378
2002-12-04,846.2428450688287
2002-12-05,843.6507981071297
2002-12-06,839.8861369921597
2002-12-09,836.0025764418764
2002-12-10,837.438803103283
2002-12-11,837.496457604893
2002-12-12,834.5857444171621
2002-12-13,827.7882641369922
2002-12-16,831.5151628177515
2002-12-17,821.404551859564
2002-12-18,815.609800510708
2002-12-19,818.262124175282
2002-12-20,818.0517590163225
2002-12-23,820.7748906119465
2002-12-24,817.7866282050919
2002-12-25,818.3831317166746
2002-12-26,820.3238555225818
2002-12-27,814.5889748564902
2002-12-30,812.7683760018383
2002-12-31,812.5537257447046
2003-01-01,812.5537257447047
2003-01-02,827.6524061756269
2003-01-03,824.846865679993
2003-01-06,831.4782382161729
2003-01-07,827.1594212440825
2003-01-08,824.8907174792748
2003-01-09,822.9873741907606
2003-01-10,818.5774704829972
2003-01-13,813.1624109770316
2003-01-14,817.4447223658592
2003-01-15,816.6134044887069
2003-01-16,818.0246033270593
2003-01-17,811.4144240765432
2003-01-20,809.3074834773284
2003-01-21,806.197562164072
2003-01-22,800.1824557481904
2003-01-23,802.5812400301623
2003-01-24,794.3526459317083
2003-01-27,783.5804224277429
2003-01-28,781.8512254922231
2003-01-29,779.238138116679
2003-01-30,781.5034898834343
2003-01-31,786.0544265013286
2003-02-03,783.7271875314132
2003-02-04,778.4791680094883
2003-02-05,779.6063335123313
2003-02-06,777.8574146113469
2003-02-07,773.9284284560046
2003-02-10,778.1606454144314
2003-02-11,778.3928610716758
2003-02-12,773.6093505181967
2003-02-13,768.4446094579055
2003-02-14,772.9641653628566
2003-02-17,777.3234721253672
2003-02-18,786.212016624199
2003-02-19,782.1058646316812
2003-02-20,777.203193255653
2003-02-21,778.5206912396509
2003-02-24,777.453146197959
2003-02-25,776.4602193414579
2003-02-26,773.5575833679653
2003-02-27,778.9621604350629
2003-02-28,779.8803288431076
2003-03-03,777.4108528886085
2003-03-04,772.1675250664707
2003-03-05,768.3392647781604
2003-03-06,763.8959967450212
2003-03-07,755.7478605812657
2003-03-10,745.4601545103882
2003-03-11,739.4401243868738
2003-03-12,737.6111043398093
2003-03-13,751.5631923139844
2003-03-14,760.1570353222728
2003-03-17,769.3563259097534
2003-03-18,778.6189714660621
2003-03-19,781.7788933073067
2003-03-20,784.4595925549711
2003-03-21,794.4186799948076
2003-03-24,784.9238275789102
2003-03-25,786.3136438219301
2003-03-26,788.118031898233
2003-03-27,786.8390183365069
2003-03-28,786.3309995372948
2003-03-31,770.4361428601709
2003-04-01,773.9556082366671
2003-04-02,785.4762662435479
2003-04-03,785.903662360332
2003-04-04,790.1237077701314
2003-04-07,799.9459624514784
2003-04-08,795.7432908737422
2003-04-09,793.728264607951
2003-04-10,789.6797929393218
2003-04-11,792.9356428036382
2003-04-14,794.9991630696869
2003-04-15,799.6331426169359
2003-04-16,796.0003230929099
2003-04-17,799.343000300498
2003-04-18,800.5704644885789
2003-04-21,803.5133407169986
2003-04-22,802.9187628900098
2003-04-23,806.1316431565897
2003-04-24,799.1117702451777
2003-04-25,794.9439054230836
2003-04-28,801.2241754625875
2003-04-29,801.8618011903112
2003-04-30,800.3006725808299
2003-05-01,799.4030281405045
2003-05-02,804.7678844850709
2003-05-05,805.639799878284
2003-05-06,807.0297902451763
2003-05-07,807.7752331519894
2003-05-08,800.3968371351866
2003-05-09,803.5009979182622
2003-05-12,805.7688075644295
2003-05-13,808.4318287816191
2003-05-14,812.157564649438
2003-05-15,814.8879694635447
2003-05-16,810.6219758564097
2003-05-19,794.7556347524909
2003-05-20,799.2855496470228
2003-05-21,798.2519476433417
2003-05-22,804.1289430912062
2003-05-23,802.7705413316789
2003-05-26,799.256528181063
2003-05-27,800.7429006375734
2003-05-28,806.9512429711536
2003-05-29,803.1791726918148
2003-05-30,812.2385827554702
2003-06-02,819.1517199726127
2003-06-03,819.5912888899561
2003-06-04,828.3554406867291
2003-06-05,823.7390491165021
2003-06-06,832.1927363189911
2003-06-09,825.954878426599
2003-06-10,835.3307903461407
2003-06-11,837.0068413806873
2003-06-12,839.8287080805411
2003-06-13,833.4113520104565
2003-06-16,835.6550370475708
2003-06-17,841.418855384584
2003-06-18,848.1505692735948
2003-06-19,843.4360992269193
2003-06-20,848.5134541905538
2003-06-23,848.7628759039208
2003-06-24,847.9538482110165
2003-06-25,848.885748943682
2003-06-26,855.1928390199654
2003-06-27,860.7648713623148
2003-06-30,856.0447400711262
2003-07-01,854.7907558297555
2003-07-02,870.4677941908585
2003-07-03,870.0018496965214
2003-07-04,872.61147160985
2003-07-07,887.6244104294829
2003-07-08,889.7405920644519
2003-07-09,887.6369400282679
2003-07-10,881.2088780554761
2003-07-11,886.1424965716643
2003-07-14,894.0494203355797
2003-07-15,892.4929456123949
2003-07-16,890.621919060833
2003-07-17,880.713154048533
2003-07-18,881.0353290641707
2003-07-21,872.6008404459881
2003-07-22,870.9331409185961
2003-07-23,870.0502940459879
2003-07-24,869.4627210236089
2003-07-25,868.5161430062133
2003-07-28,875.7450884921047
2003-07-29,875.9112624268782
2003-07-30,880.9581385990916
2003-07-31,887.9107866407368
2003-08-01,885.1985225196022
2003-08-04,874.9853117249368
2003-08-05,867.4852994316062
2003-08-06,864.5585258049131
2003-08-07,867.5491290225395
2003-08-08,876.6163715438039
2003-08-11,883.2891816409176
2003-08-12,888.7865577171858
2003-08-13,890.8176087880122
2003-08-14,896.902018723647
2003-08-15,898.5107487361798
2003-08-18,909.857596444646
2003-08-19,921.5336284568272
2003-08-20,924.2975628707137
2003-08-21,939.0689849300214
2003-08-22,940.0116655568323
2003-08-25,934.6148330145842
2003-08-26,936.6563670796061
2003-08-27,938.4684767894953
2003-08-28,941.1159088187571
2003-08-29,941.989628141132
2003-09-01,946.3337071147813
2003-09-02,961.8780077010318
2003-09-03,968.1894652668094
2003-09-04,963.2386245402967
2003-09-05,950.9744891414978
2003-09-08,952.2324762995886
2003-09-09,945.878179660208
2003-09-10,934.5207253690805
2003-09-11,938.220483696838
2003-09-12,932.2073992980526
2003-09-15,932.9046858101284
2003-09-16,947.3508792408127
2003-09-17,945.4627374945853
2003-09-18,946.8641121502384
2003-09-19,947.3423633236634
2003-09-22,935.7713657174604
2003-09-23,937.0578413261254
2003-09-24,933.6894787872335
2003-09-25,921.5725721371724
2003-09-26,917.2747570241105
2003-09-29,917.2074997951153
2003-09-30,912.441586558323
2003-10-01,918.16094330424
2003-10-02,926.5061018399316
2003-10-03,936.8533212828706
2003-10-06,937.5747584577491
2003-10-07,936.6939169167936
2003-10-08,932.4256074349906
2003-10-09,942.7020651593447
2003-10-10,940.7069537100958
2003-10-13,952.8942445973264
2003-10-14,952.701581164846
2003-10-15,954.9309180618881
2003-10-16,957.165080350268
2003-10-17,958.2538182347917
2003-10-20,957.7298032658373
2003-10-21,960.0074751633917
2003-10-22,946.8078296624291
2003-10-23,936.5529056972557
2003-10-24,934.0209076150643
2003-10-27,946.0404645564494
2003-10-28,956.9563856044725
2003-10-29,963.7381023877172
2003-10-30,963.4233504273225
2003-10-31,965.5096433912361
2003-11-03,980.0788256304327
2003-11-04,981.9690705880946
2003-11-05,984.3399416345495
2003-11-06,987.8629288663005
2003-11-07,988.4276400372169
2003-11-10,985.077715138012
2003-11-11,974.6322496627934
2003-11-12,974.127869294636
2003-11-13,973.4136420869679
2003-11-14,966.784364596927
2003-11-17,951.6537822377381
2003-11-18,943.8701589909862
2003-11-19,940.3426884964359
2003-11-20,940.8324457491256
2003-11-21,940.4297793085792
2003-11-24,958.3544359464901
2003-11-25,962.6120381781993
2003-11-26,962.5426380493002
2003-11-27,964.3953294070009
2003-11-28,958.8793043905852
2003-12-01,969.6162754317352
2003-12-02,963.6030725009866
2003-12-03,961.0741546740744
2003-12-04,962.9123204653964
2003-12-05,957.6693832008335
2003-12-08,955.5629004648545
2003-12-09,953.850502484138
2003-12-10,944.6081119407701
2003-12-11,956.2615691743282
2003-12-12,955.0328423532394
2003-12-15,952.3428792689314
2003-12-16,948.9702556550128
2003-12-17,948.7100323195184
2003-12-18,951.6708351150635
2003-12-19,952.9869278804409
2003-12-22,952.4803351153286
2003-12-23,956.2900077680354
2003-12-24,955.9305310033594
2003-12-25,955.4043127261585
2003-12-26,958.5884526306163
2003-12-29,964.4838261501254
2003-12-30,965.8783957753564
2003-12-31,957.6449145657713
2004-01-01,957.6449145657713
2004-01-02,962.0731754121382
2004-01-05,966.3590866826318
2004-01-06,961.9001955769596
2004-01-07,967.0359320800094
2004-01-08,968.6847086145356
2004-01-09,962.4458525604631
2004-01-12,967.5627138359749
2004-01-13,969.643905338169
2004-01-14,978.2081172808345
2004-01-15,979.0644617683427
2004-01-16,991.9262018539197
2004-01-19,992.6143952736057
2004-01-20,987.162405109236
2004-01-21,987.5190541303593
2004-01-22,983.2808910017784
2004-01-23,988.953744632932
2004-01-26,997.6248628739896
2004-01-27,993.8624202247096
2004-01-28,989.7312852887787
2004-01-29,995.8582501420286
2004-01-30,996.3122517485263
2004-02-02,999.7456425016857
2004-02-03,992.7312730636629
2004-02-04,984.7917732909021
2004-02-05,981.5414568934459
2004-02-06,983.8942414555246
2004-02-09,990.5023643983975
2004-02-10,995.6821560196657
2004-02-11,999.3387826814569
2004-02-12,992.9903828990005
2004-02-13,993.3493514640666
2004-02-16,996.3791989477428
2004-02-17,999.7698979175252
2004-02-18,996.7881512713527
2004-02-19,1000.8192005794896
2004-02-20,1001.8057062273355
2004-02-23,1001.131484117869
2004-02-24,996.5200436696537
2004-02-25,1006.3383942354836
2004-02-26,1015.663885039764
2004-02-27,1021.6517294999195
2004-03-01,1033.9953222745269
2004-03-02,1040.8984382199378
2004-03-03,1051.0025707076143
2004-03-04,1052.5752133974236
2004-03-05,1041.6990986390513
2004-03-08,1043.80449062542
2004-03-09,1041.338385283175
2004-03-10,1043.7807269165319
2004-03-11,1034.4116719587344
2004-03-12,1042.6028718622936
2004-03-15,1034.0495944977367
2004-03-16,1030.5120231342487
2004-03-17,1052.6830922536615
2004-03-18,1043.4238872025078
2004-03-19,1045.1069595837969
2004-03-22,1036.3873701355612
2004-03-23,1043.902266427394
2004-03-24,1048.609926696431
2004-03-25,1060.3928284192186
2004-03-26,1069.771068532118
2004-03-29,1071.9575470759264
2004-03-30,1075.668577696007
2004-03-31,1076.9897627162175
2004-04-01,1079.4299547920637
2004-04-02,1094.5957113199315
2004-04-05,1096.662932094799
2004-04-06,1084.7377974517342
2004-04-07,1083.3824621479587
2004-04-08,1083.0162685103285
2004-04-09,1080.5972758699525
2004-04-12,1077.9227020024177
2004-04-13,1080.0852192510022
2004-04-14,1066.2866807701
2004-04-15,1068.932689772879
2004-04-16,1071.9034590697984
2004-04-19,1073.1088927856097
2004-04-20,1071.7261029032757
2004-04-21,1074.0521209598676
2004-04-22,1082.933093974255
2004-04-23,1086.0900976861276
2004-04-26,1087.21346442525
2004-04-27,1083.210654429066
2004-04-28,1077.6002893177154
2004-04-29,1061.5524301096607
2004-04-30,1054.2191614301269
2004-05-03,1058.7908753967295
2004-05-04,1055.5583540807575
2004-05-05,1054.6399313518589
2004-05-06,1049.2741576857604
2004-05-07,1036.2721980899546
2004-05-10,1009.3743772625394
2004-05-11,1021.397949758949
2004-05-12,1021.917867967763
2004-05-13,1014.0503715986616
2004-05-14,1013.7894098423596
2004-05-17,993.8031889406457
2004-05-18,1003.3469699424368
2004-05-19,1009.0417589405106
2004-05-20,1017.6131680174311
2004-05-21,1019.7839022242837
2004-05-24,1028.017376059161
2004-05-25,1027.0222721428645
2004-05-26,1036.8435924843684
2004-05-27,1030.140335366209
2004-05-28,1040.1049597703159
2004-05-31,1039.840676426328
2004-06-01,1041.2213240106262
2004-06-02,1038.3855734895258
2004-06-03,1029.53646285291
2004-06-04,1035.0301989401246
2004-06-07,1044.4453866785784
2004-06-08,1048.7500069861348
2004-06-09,1057.2394858054927
2004-06-10,1060.613439886898
2004-06-11,1064.4312838556395
2004-06-14,1050.3123389987584
2004-06-15,1058.4464393249498
2004-06-16,1071.4250453995605
2004-06-17,1074.0176749577288
2004-06-18,1069.0552515452082
2004-06-21,1074.8915939689348
2004-06-22,1073.2571443965185
2004-06-23,1078.3305450972123
2004-06-24,1077.0927415137648
2004-06-25,1081.5959458498091
2004-06-28,1080.5414109093606
2004-06-29,1082.995675109376
2004-06-30,1085.153574893672
2004-07-01,1087.9002296349777
2004-07-02,1080.5728505454872
2004-07-05,1078.189556647738
2004-07-06,1076.2820241773939
2004-07-07,1075.4998364128826
2004-07-08,1066.214257625086
2004-07-09,1070.30142333871
2004-07-12,1072.5334398936723
2004-07-13,1075.2442779523826
2004-07-14,1066.3082586032297
2004-07-15,1068.3542259789929
2004-07-16,1067.4440329338017
2004-07-19,1071.4006412639808
2004-07-20,1074.3999416947784
2004-07-21,1073.9111507970176
2004-07-22,1065.7803513997674
2004-07-23,1069.744049443176
2004-07-26,1062.3056340848127
2004-07-27,1066.9405744912426
2004-07-28,1070.5956288653124
2004-07-29,1070.5835490131558
2004-07-30,1079.0616736594463
2004-08-02,1084.584344856825
2004-08-03,1082.0233037032372
2004-08-04,1078.403053370315
2004-08-05,1071.5692729858515
2004-08-06,1051.6736756639343
2004-08-09,1047.2901983764923
2004-08-10,1049.4185963320647
2004-08-11,1057.4280638007547
2004-08-12,1050.7429519265609
2004-08-13,1040.9951866826573
2004-08-16,1045.828107238402
2004-08-17,1047.335766119656
2004-08-18,1056.6022364710568
2004-08-19,1057.1168315790023
2004-08-20,1067.8340955576516
2004-08-23,1074.3535593814954
2004-08-24,1079.9581822179896
2004-08-25,1084.472679808376
2004-08-26,1085.3598646079545
2004-08-27,1096.5569362375993
2004-08-30,1093.6124202203198
2004-08-31,1089.9894182195274
2004-09-01,1095.281615628221
2004-09-02,1099.815895153642
2004-09-03,1102.972366631084
2004-09-06,1104.5522430535557
2004-09-07,1108.9643230184388
2004-09-08,1103.9549794864722
2004-09-09,1098.8725348779974
2004-09-10,1093.2008903593173
2004-09-13,1096.7791849773732
2004-09-14,1095.724716037267
2004-09-15,1101.8199468979014
2004-09-16,1110.1667291812787
2004-09-17,1105.9987476121269
2004-09-20,1106.0846175162733
2004-09-21,1103.3012603390473
2004-09-22,1097.3917400197229
2004-09-23,1093.5537162255077
2004-09-24,1094.571931002377
2004-09-27,1087.854504728542
2004-09-28,1090.8163911302404
2004-09-29,1096.919133588354
2004-09-30,1094.4657802442139
2004-10-01,1104.5724518794405
2004-10-04,1118.2200920090759
2004-10-05,1116.4284314824597
2004-10-06,1119.203390109909
2004-10-07,1114.7724283432779
2004-10-08,1106.7176499611214
2004-10-11,1110.5469527016076
2004-10-12,1114.3392573441085
2004-10-13,1111.250489205067
2004-10-14,1101.89120913832
2004-10-15,1099.8232306058087
2004-10-18,1095.9196756923718
2004-10-19,1098.5443100581444
2004-10-20,1092.5314730791424
2004-10-21,1098.6715377534013
2004-10-22,1092.9167212686098
2004-10-25,1083.3573150903221
2004-10-26,1089.3676102967172
2004-10-27,1097.682109908861
2004-10-28,1101.6461521202843
2004-10-29,1101.7539691898721
2004-11-01,1103.6749846638272
2004-11-02,1105.4998444188686
2004-11-03,1112.1093896742186
2004-11-04,1114.9296319577593
2004-11-05,1114.6463588928355
2004-11-08,1109.2124449816347
2004-11-09,1113.6560094000347
2004-11-10,1112.809154857613
2004-11-11,1119.1318862484543
2004-11-12,1126.921600221066
2004-11-15,1129.6360172169773
2004-11-16,1120.8745922902353
2004-11-17,1119.9700463510273
2004-11-18,1120.333509436729
2004-11-19,1113.9662990411277
2004-11-22,1118.2070670342266
2004-11-23,1121.9741585142394
2004-11-24,1124.8939434403815
2004-11-25,1122.3060835612323
2004-11-26,1120.3885377293527
2004-11-29,1122.034797294794
2004-11-30,1119.9881857841556
2004-12-01,1123.096941331605
2004-12-02,1127.3760852817484
2004-12-03,1124.4453688814071
2004-12-06,1121.2228720084688
