Date,EUROPE SMALL CAP MINIMUM VOLATILITY(EUR)
2002-01-15,906.4665478753093
2002-01-16,907.13773839704
2002-01-17,910.4290309716199
2002-01-18,910.0961719729117
2002-01-21,911.5981703522042
2002-01-22,911.7366922628586
2002-01-23,909.801254220043
2002-01-24,914.8625943388206
2002-01-25,915.7890266116979
2002-01-28,918.091930029109
2002-01-29,917.8951712369
2002-01-30,915.8391024782208
2002-01-31,920.1406020538464
2002-02-01,923.6355331046636
2002-02-04,922.4563099597995
2002-02-05,918.4418721944724
2002-02-06,918.3396859471144
2002-02-07,916.7675406664932
2002-02-08,918.6755278745853
2002-02-11,921.2250209307556
2002-02-12,923.437862745437
2002-02-13,923.6333415343996
2002-02-14,926.7800276718433
2002-02-15,927.396172266272
2002-02-18,927.2240630428175
2002-02-19,923.1549461286563
2002-02-20,921.0647168375757
2002-02-21,925.1555074227841
2002-02-22,920.2903558881555
2002-02-25,923.8440409708157
2002-02-26,929.6569620086916
2002-02-27,934.6080273793716
2002-02-28,935.0190412339191
2002-03-01,938.0544446548943
2002-03-04,946.6725779276013
2002-03-05,949.9980492362793
2002-03-06,949.1770766296366
2002-03-07,952.2221023480079
2002-03-08,955.9814100574641
2002-03-11,957.5101457704807
2002-03-12,953.7358714354715
2002-03-13,954.7619242505547
2002-03-14,955.5135173289085
2002-03-15,958.3205578437189
2002-03-18,962.5294765688477
2002-03-19,962.6923733570513
2002-03-20,960.9779858978675
2002-03-21,962.8896611785829
2002-03-22,972.1941237717992
2002-03-25,972.2506198458537
2002-03-26,972.355417664874
2002-03-27,974.0025197889
2002-03-28,977.5759692440262
2002-03-29,977.5990750024811
2002-04-01,978.532138478079
2002-04-02,978.3657911536707
2002-04-03,979.4847668247421
2002-04-04,979.8812688805964
2002-04-05,983.8291752729073
2002-04-08,984.1308128615096
2002-04-09,986.2119171307916
2002-04-10,989.2687399617851
2002-04-11,989.2366038495485
2002-04-12,991.2716476977731
2002-04-15,992.7829292696894
2002-04-16,996.1458925970073
2002-04-17,1000.3958359994414
2002-04-18,1002.690531670639
2002-04-19,1006.7844242412474
2002-04-22,1007.8293391080823
2002-04-23,1007.7439869679396
2002-04-24,1008.4447265404897
2002-04-25,1004.190158843237
2002-04-26,1005.9608858179873
2002-04-29,1003.8661681514478
2002-04-30,1006.7102007329413
2002-05-01,1008.9470248770889
2002-05-02,1014.5509953975862
2002-05-03,1012.7759033527276
2002-05-06,1008.948777041483
2002-05-07,1006.8197277592485
2002-05-08,1011.4295432500163
2002-05-09,1014.1121080995687
2002-05-10,1011.5071554091977
2002-05-13,1010.7190039265495
2002-05-14,1015.7928566882747
2002-05-15,1014.7186940497093
2002-05-16,1014.7054413097369
2002-05-17,1013.0121590723107
2002-05-20,1012.6508873858214
2002-05-21,1012.6102517904806
2002-05-22,1006.4513564721813
2002-05-23,1005.9850008785821
2002-05-24,1007.5582742244676
2002-05-27,1009.7423440585032
2002-05-28,1007.0777292098898
2002-05-29,1004.8834407730009
2002-05-30,999.6291801444761
2002-05-31,1000.4292085305079
2002-06-03,998.1956666001028
2002-06-04,991.2406676355023
2002-06-05,989.9541361469031
2002-06-06,988.422597770809
2002-06-07,984.2829877192783
2002-06-10,987.4069989372581
2002-06-11,989.5712364840441
2002-06-12,984.2515178905669
2002-06-13,981.3722603368793
2002-06-14,964.7831142092192
2002-06-17,971.2398066817789
2002-06-18,971.8042719483481
2002-06-19,966.2775608981062
2002-06-20,958.2671360690642
2002-06-21,955.5709697541364
2002-06-24,944.3983070347041
2002-06-25,949.3233169845495
2002-06-26,934.9374664563863
2002-06-27,938.4511777914639
2002-06-28,946.2449063987879
2002-07-01,948.983673612246
2002-07-02,941.1824159256898
2002-07-03,936.94482360014
2002-07-04,940.3241138010416
2002-07-05,946.1348037171499
2002-07-08,946.7621130770557
2002-07-09,943.2472635631938
2002-07-10,939.1237756895672
2002-07-11,926.2255844154441
2002-07-12,927.5709442730773
2002-07-15,916.0141351794522
2002-07-16,902.0620280335077
2002-07-17,902.6338606255683
2002-07-18,906.8706364347403
2002-07-19,899.8727790894064
2002-07-22,887.9760078906668
2002-07-23,880.7671153943406
2002-07-24,860.139456029318
2002-07-25,872.5009393709058
2002-07-26,874.1778654744455
2002-07-29,886.0850206746164
2002-07-30,889.1057914220435
2002-07-31,892.0356486195874
2002-08-01,886.0533142931587
2002-08-02,884.830757958668
2002-08-05,872.81964713027
2002-08-06,867.9807275778459
2002-08-07,867.7217982381584
2002-08-08,870.5121159027395
2002-08-09,873.9697411402656
2002-08-12,870.1012882427343
2002-08-13,871.7820163081705
2002-08-14,870.5471984799242
2002-08-15,875.6746469377614
2002-08-16,877.0095421305588
2002-08-19,883.8978623266116
2002-08-20,884.2290083105123
2002-08-21,887.8112249051703
2002-08-22,894.6621799180217
2002-08-23,895.6800981547517
2002-08-26,897.3522298024087
2002-08-27,898.4627000314943
2002-08-28,890.9870227800031
2002-08-29,886.4776656676163
2002-08-30,888.4188362486472
2002-09-02,885.7624342363401
2002-09-03,876.7422527067358
2002-09-04,873.2011209631528
2002-09-05,871.1970673783414
2002-09-06,874.2076439189859
2002-09-09,875.5772548380285
2002-09-10,879.4791559622755
2002-09-11,882.9191644219582
2002-09-12,880.971566704957
2002-09-13,876.5310707837755
2002-09-16,874.9468906005401
2002-09-17,873.4180619182725
2002-09-18,863.300583192653
2002-09-19,857.8916812712831
2002-09-20,853.8924057207666
2002-09-23,845.6896281707519
2002-09-24,832.0134001282981
2002-09-25,832.3152143309176
2002-09-26,837.6730492687603
2002-09-27,841.1496082617953
2002-09-30,832.0885635264268
2002-10-01,829.5359248920875
2002-10-02,832.5826786485061
2002-10-03,829.0560122904815
2002-10-04,826.8944100188698
2002-10-07,820.1365151757658
2002-10-08,815.9659040557415
2002-10-09,809.361901804664
2002-10-10,804.3333817028309
2002-10-11,813.6513226639217
2002-10-14,810.5032274893456
2002-10-15,825.2352340142637
2002-10-16,824.6744197405677
2002-10-17,835.6111863638265
2002-10-18,836.6754088483174
2002-10-21,837.8315577201895
2002-10-22,837.5251360717077
2002-10-23,838.0106541333624
2002-10-24,839.7526267217069
2002-10-25,839.5336624592298
2002-10-28,840.8542581118403
2002-10-29,836.6050073950834
2002-10-30,839.5001810024864
2002-10-31,841.7774983507758
2002-11-01,841.6000049515902
2002-11-04,848.6897170521336
2002-11-05,847.0644951405835
2002-11-06,847.4404383197301
2002-11-07,845.6715231854738
2002-11-08,845.3633376476319
2002-11-11,844.8737353475038
2002-11-12,845.3336944642788
2002-11-13,844.2031001189949
2002-11-14,846.4857121343705
2002-11-15,846.1268967705203
2002-11-18,849.4228921197849
2002-11-19,848.4178535122348
2002-11-20,848.0113944577706
2002-11-21,856.0424450397167
2002-11-22,858.6357928666931
2002-11-25,858.7158277597183
2002-11-26,855.5752229482848
2002-11-27,857.3682805248776
2002-11-28,859.5983543700759
2002-11-29,854.741915448953
2002-12-02,860.4839335894021
2002-12-03,856.5786701314667
2002-12-04,853.6805782515783
2002-12-05,853.4102429102918
2002-12-06,850.4235802876466
2002-12-09,848.0022915041899
2002-12-10,847.4531307800886
2002-12-11,847.6603807125659
2002-12-12,843.9486685929145
2002-12-13,840.6488898358214
2002-12-16,842.1962460882032
2002-12-17,840.7733943788193
2002-12-18,844.5224582087831
2002-12-19,844.5800695149635
2002-12-20,843.0406032244929
2002-12-23,840.6477016950823
2002-12-24,840.62926556074
2002-12-25,840.6385678561804
2002-12-26,840.0208446206375
2002-12-27,836.085811017807
2002-12-30,837.1306298731628
2002-12-31,838.9737548410877
2003-01-01,838.9737548410877
2003-01-02,847.8077507422385
2003-01-03,850.1675240376649
2003-01-06,850.6907029624356
2003-01-07,851.5176528666718
2003-01-08,846.2593283807921
2003-01-09,846.9198868957013
2003-01-10,848.5368752551778
2003-01-13,846.7266898199883
2003-01-14,848.2204019646831
2003-01-15,845.9547929384026
2003-01-16,846.8498911924192
2003-01-17,843.4338344886573
2003-01-20,838.4833440502406
2003-01-21,836.7833571367039
2003-01-22,833.6091371792633
2003-01-23,834.4148768680884
2003-01-24,834.0408585178683
2003-01-27,821.4423799884701
2003-01-28,816.6081941816094
2003-01-29,810.0716738424812
2003-01-30,814.2895805190511
2003-01-31,815.6443718145558
2003-02-03,816.8070450646635
2003-02-04,811.1900978857633
2003-02-05,813.0554321105086
2003-02-06,811.5438672867396
2003-02-07,809.4349245150294
2003-02-10,808.755517861113
2003-02-11,810.1158794223674
2003-02-12,805.116175677572
2003-02-13,801.7262132554966
2003-02-14,803.5988025811923
2003-02-17,805.7724470210217
2003-02-18,803.8490898714681
2003-02-19,803.2482946637529
2003-02-20,800.6153628103057
2003-02-21,800.93354026479
2003-02-24,800.012180402735
2003-02-25,792.5402781983664
2003-02-26,789.4351542941347
2003-02-27,790.7172336366026
2003-02-28,798.1882632407718
2003-03-03,799.8639619043358
2003-03-04,794.9731457459495
2003-03-05,793.9672272356705
2003-03-06,790.3287574214062
2003-03-07,782.2413440023302
2003-03-10,775.3397388132623
2003-03-11,770.3727461709718
2003-03-12,766.9523471726385
2003-03-13,772.9478652030871
2003-03-14,781.0335576701124
2003-03-17,779.7232381920477
2003-03-18,786.2769504659746
2003-03-19,789.6700237282007
2003-03-20,790.8366918409292
2003-03-21,801.7577740434543
2003-03-24,795.5537362187307
2003-03-25,795.5834496092916
2003-03-26,799.3153026012382
2003-03-27,795.6218302092899
2003-03-28,795.1877808244985
2003-03-31,790.009342381621
2003-04-01,791.933379979011
2003-04-02,800.6135488941864
2003-04-03,802.6703474500168
2003-04-04,809.0009378234483
2003-04-07,820.1360460191571
2003-04-08,816.5466291515646
2003-04-09,817.0051187244839
2003-04-10,820.4353082824929
2003-04-11,825.0846245536636
2003-04-14,826.0870504668812
2003-04-15,831.2643317700604
2003-04-16,831.0609228034303
2003-04-17,831.7070442733362
2003-04-18,831.7070442733361
2003-04-21,830.3113625951339
2003-04-22,834.5741451130107
2003-04-23,842.0891095606227
2003-04-24,842.2481737863556
2003-04-25,840.8494409085656
2003-04-28,844.9780418514802
2003-04-29,848.53763262235
2003-04-30,850.3077430333287
2003-05-01,851.1389501654712
2003-05-02,852.884755468568
2003-05-05,853.7899857479938
2003-05-06,857.0020076485237
2003-05-07,861.0473141662079
2003-05-08,859.1225912093729
2003-05-09,860.0609634301321
2003-05-12,862.9471559203255
2003-05-13,866.0500607232065
2003-05-14,869.828926494935
2003-05-15,876.7318257405633
2003-05-16,882.6622623841719
2003-05-19,874.2006162943669
2003-05-20,876.1110129948436
2003-05-21,873.2268432575933
2003-05-22,873.7261201349911
2003-05-23,870.8341900001011
2003-05-26,868.6246776767496
2003-05-27,867.3658351825007
2003-05-28,874.5532236304326
2003-05-29,878.0742307797904
2003-05-30,880.6605362691053
2003-06-02,887.4699006168584
2003-06-03,884.290793083218
2003-06-04,891.7433595577354
2003-06-05,893.8170815075737
2003-06-06,906.1869172720276
2003-06-09,900.8573572823672
2003-06-10,899.713402916723
2003-06-11,904.6963987208142
2003-06-12,910.7980006856353
2003-06-13,908.6198601040974
2003-06-16,910.899956100131
2003-06-17,918.2571104861723
2003-06-18,920.6395292122589
2003-06-19,916.4161801884674
2003-06-20,918.9578956898931
2003-06-23,919.6775101683169
2003-06-24,915.5298437476976
2003-06-25,915.5134571874529
2003-06-26,914.8893344814744
2003-06-27,916.2973945956516
2003-06-30,917.0203237492499
2003-07-01,912.8030607419092
2003-07-02,921.5355501047029
2003-07-03,924.1117176119853
2003-07-04,924.8762511458671
2003-07-07,932.1019640194108
2003-07-08,933.0262362115924
2003-07-09,931.203018827161
2003-07-10,931.2279662777898
2003-07-11,932.9325975476742
2003-07-14,939.6341656589858
2003-07-15,940.1568445701438
2003-07-16,941.5353611406953
2003-07-17,940.9032251248022
2003-07-18,940.6619545651497
2003-07-21,939.0958713991466
2003-07-22,938.3289782989808
2003-07-23,940.4609768991934
2003-07-24,943.8018130403265
2003-07-25,943.1758596579605
2003-07-28,946.6672397194003
2003-07-29,947.0085510410622
2003-07-30,951.1470966165067
2003-07-31,954.9261476227284
2003-08-01,960.2366939567662
2003-08-04,960.4143266440865
2003-08-05,960.7412232740536
2003-08-06,956.336928696771
2003-08-07,956.0958725404338
2003-08-08,960.2524823353559
2003-08-11,958.6448343441529
2003-08-12,961.7628721535996
2003-08-13,965.2893744917661
2003-08-14,966.799558876335
2003-08-15,968.3909301156617
2003-08-18,973.4987586260665
2003-08-19,975.7509845311882
2003-08-20,976.3652741821506
2003-08-21,983.795524977535
2003-08-22,987.449089892071
2003-08-25,985.5075944115335
2003-08-26,983.6253990585058
2003-08-27,984.9914060569728
2003-08-28,987.8945088809917
2003-08-29,988.7386061600414
2003-09-01,990.5035046206257
2003-09-02,997.0231791675827
2003-09-03,1004.0449272123949
2003-09-04,1000.8324193622914
2003-09-05,998.7637554546634
2003-09-08,997.2771601907625
2003-09-09,992.0538680758891
2003-09-10,989.754534555481
2003-09-11,991.6629053933574
2003-09-12,990.2376133777386
2003-09-15,989.3001940384956
2003-09-16,990.1813895332124
2003-09-17,994.8523794938573
2003-09-18,995.0527647028658
2003-09-19,997.0622238037631
2003-09-22,989.8761124621217
2003-09-23,989.383357569574
2003-09-24,992.6155817723022
2003-09-25,988.6194163678396
2003-09-26,985.2004716076162
2003-09-29,986.6593421363865
2003-09-30,985.597457577085
2003-10-01,986.7066817661121
2003-10-02,991.494006060212
2003-10-03,998.9355878808956
2003-10-06,1004.9041300978703
2003-10-07,1001.6849994761916
2003-10-08,1003.2959743096641
2003-10-09,1008.6789157643923
2003-10-10,1008.683454128945
2003-10-13,1015.7511283199037
2003-10-14,1017.6576332123234
2003-10-15,1023.7440173346924
2003-10-16,1024.926912831374
2003-10-17,1025.7525613509788
2003-10-20,1026.5843184709854
2003-10-21,1027.7752248060276
2003-10-22,1021.0942939122433
2003-10-23,1016.3752433944707
2003-10-24,1019.7546375263516
2003-10-27,1021.6370518407331
2003-10-28,1026.3408019784322
2003-10-29,1028.755844336626
2003-10-30,1029.9638413998455
2003-10-31,1034.1451555554702
2003-11-03,1042.9491178234698
2003-11-04,1041.4812924444198
2003-11-05,1041.1557503787244
2003-11-06,1042.6197811606116
2003-11-07,1047.3546170972893
2003-11-10,1046.6826487019214
2003-11-11,1041.9695236991772
2003-11-12,1041.2264861035392
2003-11-13,1040.4030748312134
2003-11-14,1040.639097999816
2003-11-17,1034.1237442206755
2003-11-18,1034.710188726115
2003-11-19,1032.7287029828697
2003-11-20,1031.2654740216788
2003-11-21,1034.6077960445716
2003-11-24,1042.3908623554676
2003-11-25,1044.898794640662
2003-11-26,1046.2384557861706
2003-11-27,1050.1373507063006
2003-11-28,1052.4944556817202
2003-12-01,1059.5160510159537
2003-12-02,1061.2542872926238
2003-12-03,1060.0677604649698
2003-12-04,1059.062763643525
2003-12-05,1055.8363928785632
2003-12-08,1053.3783568064327
2003-12-09,1057.5524966071648
2003-12-10,1052.7166737529765
2003-12-11,1054.173178427029
2003-12-12,1054.5340502839988
2003-12-15,1056.3500323079033
2003-12-16,1054.577841803075
2003-12-17,1056.7153743302247
2003-12-18,1059.509522951554
2003-12-19,1057.7824533924186
2003-12-22,1057.468687488864
2003-12-23,1062.1495598895624
2003-12-24,1063.1365578184395
2003-12-25,1063.1365578184395
2003-12-26,1063.48121746784
2003-12-29,1065.6248264509643
2003-12-30,1069.822992387509
2003-12-31,1070.4247054962361
2004-01-01,1070.4247054962361
2004-01-02,1078.8374995043107
2004-01-05,1082.491750542582
2004-01-06,1084.664308547917
2004-01-07,1086.7780271057065
2004-01-08,1092.3111207213099
2004-01-09,1095.3939580820188
2004-01-12,1098.8628288280981
2004-01-13,1104.1637676594585
2004-01-14,1108.191511811052
2004-01-15,1110.8050043929363
2004-01-16,1118.5214376624374
2004-01-19,1128.379200392484
2004-01-20,1127.2175902249999
2004-01-21,1130.165597936005
2004-01-22,1131.5671291512856
2004-01-23,1132.2082775947401
2004-01-26,1130.8556068402797
2004-01-27,1132.7312809873547
2004-01-28,1134.0457853133141
2004-01-29,1134.2712740988475
2004-01-30,1136.8218930109094
2004-02-02,1140.0858620934396
2004-02-03,1141.3229810238674
2004-02-04,1140.4863963397563
2004-02-05,1142.4708757611302
2004-02-06,1143.1559248827803
2004-02-09,1151.555873196501
2004-02-10,1153.985449405861
2004-02-11,1159.7647320126714
2004-02-12,1164.09844255288
2004-02-13,1165.457986176785
2004-02-16,1169.509737575077
2004-02-17,1172.616716300243
2004-02-18,1176.0616029588048
2004-02-19,1179.3296216903973
2004-02-20,1180.5435072647858
2004-02-23,1181.6499753106023
2004-02-24,1177.7174421721409
2004-02-25,1180.8248160328212
2004-02-26,1181.9693960984773
2004-02-27,1184.8515821662115
2004-03-01,1192.9808373906624
2004-03-02,1197.3010003333955
2004-03-03,1197.3099648850234
2004-03-04,1199.8508848809302
2004-03-05,1200.8723272134978
2004-03-08,1207.7834843135452
2004-03-09,1208.9276368338224
2004-03-10,1203.1920390236342
2004-03-11,1187.4837838063547
2004-03-12,1191.3359396773153
2004-03-15,1181.6741391610203
2004-03-16,1180.5859980610874
2004-03-17,1189.51547010948
2004-03-18,1185.6593486081163
2004-03-19,1189.325231359927
2004-03-22,1178.6556701000327
2004-03-23,1180.8264465104978
2004-03-24,1182.994184492984
2004-03-25,1186.4561876568137
2004-03-26,1191.7583314067658
2004-03-29,1192.8184590820838
2004-03-30,1196.0276662086023
2004-03-31,1197.8677474040762
2004-04-01,1205.241249172127
2004-04-02,1209.9009785265819
2004-04-05,1213.3907209250624
2004-04-06,1215.629614236277
2004-04-07,1218.8795898359108
2004-04-08,1221.176326235817
2004-04-09,1221.176326235817
2004-04-12,1222.3478707441875
2004-04-13,1227.2089496789306
2004-04-14,1214.6623216604858
2004-04-15,1214.4686134194608
2004-04-16,1215.5629551152508
2004-04-19,1219.7059709756418
2004-04-20,1227.6495651471982
2004-04-21,1219.9286834740644
2004-04-22,1224.44451149114
2004-04-23,1229.3210246242857
2004-04-26,1235.770585730826
2004-04-27,1234.9314744831624
2004-04-28,1231.7905057417017
2004-04-29,1221.3477565967019
2004-04-30,1215.35201341103
2004-05-03,1220.165051523465
2004-05-04,1220.1843989968252
2004-05-05,1216.8019011560173
2004-05-06,1212.5390076816889
2004-05-07,1211.2854655508938
2004-05-10,1188.0595242745817
2004-05-11,1191.4196158569193
2004-05-12,1190.5388882992709
2004-05-13,1172.2899584562626
2004-05-14,1169.3457949279682
2004-05-17,1154.8348057851124
2004-05-18,1161.203995840863
2004-05-19,1171.9553897451106
2004-05-20,1168.6145000794124
2004-05-21,1168.6620906085009
2004-05-24,1176.3738755422119
2004-05-25,1175.5631825465393
2004-05-26,1185.363565793062
2004-05-27,1189.5226612007139
2004-05-28,1195.3564630815629
2004-05-31,1194.6866115613357
2004-06-01,1196.1698634248576
2004-06-02,1199.0310617604048
2004-06-03,1199.2178403586854
2004-06-04,1205.558165159651
2004-06-07,1206.755503155466
2004-06-08,1209.396243437512
2004-06-09,1214.1270828030351
2004-06-10,1215.525265512673
2004-06-11,1216.7455493045927
2004-06-14,1209.9677756489739
2004-06-15,1213.0908560110743
2004-06-16,1221.0695985944096
2004-06-17,1223.4646598025354
2004-06-18,1222.934588720172
2004-06-21,1225.3100277377266
2004-06-22,1224.883917813688
2004-06-23,1226.5510200211263
2004-06-24,1224.8662126442819
2004-06-25,1229.100536215745
2004-06-28,1234.5895283977459
2004-06-29,1233.2225838496374
2004-06-30,1235.0585911933608
2004-07-01,1235.7225893442765
2004-07-02,1233.3810836549685
2004-07-05,1232.038264516825
2004-07-06,1231.6627463449759
2004-07-07,1234.1722741201654
2004-07-08,1234.7428605123348
2004-07-09,1236.9466237064742
2004-07-12,1236.2903487718809
2004-07-13,1238.0382619035902
2004-07-14,1234.3978185659616
2004-07-15,1232.8638688132787
2004-07-16,1235.4458811332936
2004-07-19,1234.985769511666
2004-07-20,1232.0706722267034
2004-07-21,1234.101288854098
2004-07-22,1230.5442038209792
2004-07-23,1232.5729591796523
2004-07-26,1230.0153867495299
2004-07-27,1229.6371940683862
2004-07-28,1233.2220965316594
2004-07-29,1233.274404705194
2004-07-30,1235.7222117591473
2004-08-02,1238.9180885578978
2004-08-03,1243.4018613520036
2004-08-04,1240.0091617576115
2004-08-05,1239.8996986043455
2004-08-06,1230.4795252648953
2004-08-09,1220.3027452804806
2004-08-10,1222.4682533261328
2004-08-11,1223.4283465184667
2004-08-12,1223.841722444395
2004-08-13,1223.5229533171828
2004-08-16,1224.2009856786822
2004-08-17,1224.1041594006279
2004-08-18,1224.0449340153605
2004-08-19,1227.2420110443045
2004-08-20,1228.1784538012125
2004-08-23,1235.286170392014
2004-08-24,1235.6095746031158
2004-08-25,1237.4186488558357
2004-08-26,1239.9366933977747
2004-08-27,1245.7332331243695
2004-08-30,1246.6398694374016
2004-08-31,1243.6637966896571
2004-09-01,1245.8705057746586
2004-09-02,1249.2946226695801
2004-09-03,1252.1189700543569
2004-09-06,1253.9363930998286
2004-09-07,1253.4101410732767
2004-09-08,1254.6340379820551
2004-09-09,1253.4516682756384
2004-09-10,1257.4714556757622
2004-09-13,1260.9415664551664
2004-09-14,1259.6670476679944
2004-09-15,1261.9798781584327
2004-09-16,1264.4843299017202
2004-09-17,1267.6317285222783
2004-09-20,1266.3977353671062
2004-09-21,1268.2111768508078
2004-09-22,1267.0306528149497
2004-09-23,1262.5693937218698
2004-09-24,1265.2393117708457
2004-09-27,1262.7264693523382
2004-09-28,1266.3797834205502
2004-09-29,1270.1971450231047
2004-09-30,1267.3991817056597
2004-10-01,1272.6383305316594
2004-10-04,1279.8150021210279
2004-10-05,1277.6147351427558
2004-10-06,1274.4582750967697
2004-10-07,1280.7214561244068
2004-10-08,1279.6792757088672
2004-10-11,1280.3803470719154
2004-10-12,1275.318581178554
2004-10-13,1276.943335686283
2004-10-14,1274.3798632159653
2004-10-15,1276.6144847557466
2004-10-18,1274.2662610319842
2004-10-19,1281.3487479505482
2004-10-20,1275.6277472465426
2004-10-21,1281.6395087507422
2004-10-22,1281.059195660748
2004-10-25,1275.5117893451413
2004-10-26,1276.3861138253574
2004-10-27,1281.7348219267235
2004-10-28,1283.123184564678
2004-10-29,1284.970116205817
2004-11-01,1288.7418048151899
2004-11-02,1294.3135364970558
2004-11-03,1298.2778573918638
2004-11-04,1298.545804282382
2004-11-05,1304.448205072535
2004-11-08,1304.3405434415595
2004-11-09,1305.2331965088008
2004-11-10,1303.2907442806788
2004-11-11,1308.1759918855998
2004-11-12,1310.9813716593128
2004-11-15,1313.263953470666
2004-11-16,1311.5205184999338
2004-11-17,1317.983332977155
2004-11-18,1320.3048116387772
2004-11-19,1320.4231605728796
2004-11-22,1319.9227705058115
2004-11-23,1331.2099848973908
2004-11-24,1335.7447456201292
2004-11-25,1337.91200947521
2004-11-26,1339.9263194656169
2004-11-29,1340.268347184898
2004-11-30,1344.7503573635333
