Date,WORLD IMI VALUE WEIGHTED
1999-04-06,659.6511092979955
1999-04-07,662.0603820299392
1999-04-08,666.7149815411431
1999-04-09,672.3086634465353
1999-04-12,670.5507083606457
1999-04-13,676.9244790184358
1999-04-14,677.8541832560023
1999-04-15,682.6898890578773
1999-04-16,689.2741148961854
1999-04-19,695.3318803999932
1999-04-20,688.61193899461
1999-04-21,693.0003447499205
1999-04-22,698.8941729851035
1999-04-23,698.8633445598177
1999-04-26,703.3103381249467
1999-04-27,705.6524222266477
1999-04-28,707.4590906106071
1999-04-29,709.5312910630761
1999-04-30,708.8161104795482
1999-05-03,715.2847625607086
1999-05-04,710.3027104233304
1999-05-05,706.2097175867672
1999-05-06,703.6761665763788
1999-05-07,702.9564794214941
1999-05-10,702.8813632574756
1999-05-11,707.3320628682651
1999-05-12,710.5587714394281
1999-05-13,714.4037841766688
1999-05-14,700.4316310115978
1999-05-17,692.7929745205355
1999-05-18,693.5472769596837
1999-05-19,693.9783723393437
1999-05-20,697.2088311313937
1999-05-21,700.7668256123038
1999-05-24,695.4882519655199
1999-05-25,687.1428403042114
1999-05-26,697.0186797497762
1999-05-27,691.114755235953
1999-05-28,695.421230363343
1999-05-31,697.1799102944342
1999-06-01,697.269337000253
1999-06-02,704.365974302267
1999-06-03,705.8473996618618
1999-06-04,713.7800612842636
1999-06-07,720.5254018040844
1999-06-08,712.49551402521
1999-06-09,713.7253888834061
1999-06-10,709.2390615495441
1999-06-11,711.420282302583
1999-06-14,711.9431170925933
1999-06-15,713.805920814551
1999-06-16,725.9781819942127
1999-06-17,730.192290779557
1999-06-18,726.8842020502124
1999-06-21,733.6148836657803
1999-06-22,732.4754027498951
1999-06-23,727.7523862196381
1999-06-24,720.1310092654146
1999-06-25,713.828327326167
1999-06-28,722.6985166025299
1999-06-29,729.0597098866297
1999-06-30,733.5984339914197
1999-07-01,745.4169214197142
1999-07-02,751.1612061951148
1999-07-05,755.1029575811746
1999-07-06,753.1925371426299
1999-07-07,753.1952205371348
1999-07-08,753.7468300972802
1999-07-09,755.645054806297
1999-07-12,759.81799991762
1999-07-13,753.6332490092302
1999-07-14,755.6262819202758
1999-07-15,759.3707951648022
1999-07-16,759.924307619164
1999-07-19,762.2511324965203
1999-07-20,741.044533664356
1999-07-21,733.4878406440672
1999-07-22,727.900859586747
1999-07-23,724.3421605990235
1999-07-26,710.5718485990242
1999-07-27,715.7927234421627
1999-07-28,718.7632898744223
1999-07-29,708.3937295967014
1999-07-30,711.283263010646
1999-08-02,712.3393997094469
1999-08-03,710.7943463518468
1999-08-04,702.1567149605322
1999-08-05,695.1831094610822
1999-08-06,691.5947567133215
1999-08-09,695.6005443163594
1999-08-10,688.0791448301497
1999-08-11,695.3762581250681
1999-08-12,700.9030079264697
1999-08-13,712.373142657811
1999-08-16,717.2056015033764
1999-08-17,723.2858062654059
1999-08-18,723.0135860089397
1999-08-19,716.1802733911913
1999-08-20,721.3326536151296
1999-08-23,732.7784506938198
1999-08-24,734.1319278130057
1999-08-25,740.898546697653
1999-08-26,737.368750487357
1999-08-27,733.0874974649757
1999-08-30,729.9781174429339
1999-08-31,718.7484082393937
1999-09-01,724.3687855789923
1999-09-02,713.0462340785724
1999-09-03,727.9633487876523
1999-09-06,732.6692027505011
1999-09-07,727.8923889159223
1999-09-08,725.8320664400909
1999-09-09,734.0932868043734
1999-09-10,739.773116955662
1999-09-13,746.1292496869858
1999-09-14,740.0268181406664
1999-09-15,738.8519740101925
1999-09-16,732.4244021788293
1999-09-17,733.3527040731059
1999-09-20,733.543803260222
1999-09-21,725.6464947507558
1999-09-22,718.9228336241222
1999-09-23,718.2523620513603
1999-09-24,708.3434507984239
1999-09-27,710.7672611391629
1999-09-28,707.9926765776224
1999-09-29,698.8684343933579
1999-09-30,704.2256982999716
1999-10-01,702.6172847358839
1999-10-04,707.773032693024
1999-10-05,707.3662095276184
1999-10-06,710.3242765711476
1999-10-07,709.5122496067147
1999-10-08,717.4060683576887
1999-10-11,717.6706285034876
1999-10-12,707.9850718494474
1999-10-13,696.2649415127778
1999-10-14,695.4006530725155
1999-10-15,679.4858906577455
1999-10-18,675.6710185018752
1999-10-19,682.9022910691331
1999-10-20,690.3842527007441
1999-10-21,686.3435479429943
1999-10-22,701.0125305085495
1999-10-25,701.4747514360445
1999-10-26,705.31254343018
1999-10-27,709.8459053295426
1999-10-28,721.7371935595136
1999-10-29,732.9915904907887
1999-11-01,731.9986595551112
1999-11-02,733.1569938671148
1999-11-03,734.4159711679918
1999-11-04,741.8298465036678
1999-11-05,742.4810687686369
1999-11-08,744.1159412003135
1999-11-09,742.0469818029377
1999-11-10,744.5735767610288
1999-11-11,746.6897339091031
1999-11-12,754.6498993447784
1999-11-15,756.3612912033075
1999-11-16,760.9007448240227
1999-11-17,757.5788787332091
1999-11-18,767.132636534633
1999-11-19,768.2407965002618
1999-11-22,765.1663783206982
1999-11-23,764.9896078510975
1999-11-24,769.7092893596655
1999-11-25,771.4086724609871
1999-11-26,780.3769917575804
1999-11-29,781.195711331316
1999-11-30,774.247273982018
1999-12-01,776.0933750043747
1999-12-02,780.8437361126652
1999-12-03,790.535161443238
1999-12-06,774.459748918354
1999-12-07,772.228494949794
1999-12-08,766.9590034276381
1999-12-09,771.3405958146305
1999-12-10,774.9304871570462
1999-12-13,775.6350217353277
1999-12-14,775.9259384170447
1999-12-15,776.4895535399031
1999-12-16,770.8803809017523
1999-12-17,777.2460635475834
1999-12-20,777.0558806210843
1999-12-21,778.5789488539698
1999-12-22,783.8311573463652
1999-12-23,787.8772441499447
1999-12-24,789.3261796686288
1999-12-27,789.9143389179352
1999-12-28,795.8176885331808
1999-12-29,800.9105521823642
1999-12-30,806.4141016932683
1999-12-31,808.556327427839
2000-01-03,796.195311627809
2000-01-04,768.0181438228844
2000-01-05,760.5402353278635
2000-01-06,758.3169629129408
2000-01-07,774.2656765498646
2000-01-10,780.2644102090268
2000-01-11,776.1666754034172
2000-01-12,775.0069246272157
2000-01-13,780.39983874
2000-01-14,794.6342939981896
2000-01-17,801.6769994514638
2000-01-18,792.7200331091155
2000-01-19,789.3540732564052
2000-01-20,786.5323227384209
2000-01-21,786.2420138108453
2000-01-24,781.9145905923556
2000-01-25,772.6550173042889
2000-01-26,779.7716742952746
2000-01-27,790.9745594776726
2000-01-28,785.6204183932473
2000-01-31,784.7006886686795
2000-02-01,789.9857382889646
2000-02-02,792.3400127488369
2000-02-03,791.5021900952352
2000-02-04,792.7385675617709
2000-02-07,790.676230486705
2000-02-08,788.4777480730049
2000-02-09,780.5023908569444
2000-02-10,780.2466186210538
2000-02-11,775.1381118430098
2000-02-14,775.964839086101
2000-02-15,771.5199032033446
2000-02-16,772.955090197591
2000-02-17,774.0966138636348
2000-02-18,764.7084028804157
2000-02-21,758.0929623586851
2000-02-22,745.9394398956845
2000-02-23,750.2492676761107
2000-02-24,751.7823961717723
2000-02-25,763.415638488046
2000-02-28,773.3776185777353
2000-02-29,781.6712428855402
2000-03-01,789.1222256162015
2000-03-02,792.3264173204483
2000-03-03,800.2741140285335
2000-03-06,797.4873348690014
2000-03-07,793.1388369527615
2000-03-08,791.6718024882823
2000-03-09,791.3269301145323
2000-03-10,794.8976106625249
2000-03-13,784.8757609645755
2000-03-14,783.5962299329439
2000-03-15,784.7440816865861
2000-03-16,807.4138808244096
2000-03-17,811.473587351306
2000-03-20,808.0451536629737
2000-03-21,812.7166484535319
2000-03-22,819.6703697376544
2000-03-23,818.2789263092255
2000-03-24,823.756520453531
2000-03-27,825.2159247604569
2000-03-28,828.1313170693747
2000-03-29,840.2510130620415
2000-03-30,831.4562212473613
2000-03-31,839.4098172618415
2000-04-03,839.2418637341401
2000-04-04,836.7962386559068
2000-04-05,825.4661017976712
2000-04-06,834.9169349124617
2000-04-07,836.8281553539022
2000-04-10,835.7870302651145
2000-04-11,830.7995005400384
2000-04-12,834.973489419852
2000-04-13,831.057426665042
2000-04-14,805.8497160098668
2000-04-17,798.7233148121544
2000-04-18,816.0693134658052
2000-04-19,822.6544507474057
2000-04-20,827.3901678754706
2000-04-21,825.1191407146083
2000-04-24,829.1565982811362
2000-04-25,850.934084190996
2000-04-26,851.0272280653724
2000-04-27,853.6458177001776
2000-04-28,852.9132765242564
2000-05-01,861.90823251899
2000-05-02,863.4172437528248
2000-05-03,864.4743009125032
2000-05-04,865.5166106805065
2000-05-05,868.8341036302478
2000-05-08,867.5080249571176
2000-05-09,855.5796624583223
2000-05-10,840.7865597132229
2000-05-11,852.5841392569347
2000-05-12,858.9537772281474
2000-05-15,857.7093679424913
2000-05-16,872.292855396498
2000-05-17,874.1527892002724
2000-05-18,871.1060356838221
2000-05-19,862.889789423251
2000-05-22,846.4979472441446
2000-05-23,841.4145342439368
2000-05-24,842.6989486928985
2000-05-25,840.869058809837
2000-05-26,825.1866954708569
2000-05-29,826.6198315660297
2000-05-30,834.3535682218154
2000-05-31,836.5521098420899
2000-06-01,843.1794269437698
2000-06-02,846.6144670789384
2000-06-05,847.5336988165507
2000-06-06,838.1517356073557
2000-06-07,840.9697541382944
2000-06-08,839.3453253875123
2000-06-09,840.133954359659
2000-06-12,838.3728487659645
2000-06-13,835.3748655581614
2000-06-14,837.3859626778382
2000-06-15,837.1098419694852
2000-06-16,826.4207116675854
2000-06-19,831.4631905438674
2000-06-20,834.0286547690655
2000-06-21,839.4580613364948
2000-06-22,840.4817838252188
2000-06-23,840.3527744901512
2000-06-26,840.5576717139165
2000-06-27,838.4453921609781
2000-06-28,840.1175012626877
2000-06-29,834.2763022225633
2000-06-30,828.9844483783711
2000-07-03,843.8703116837618
2000-07-04,845.3101246052605
2000-07-05,836.6253907230473
2000-07-06,838.4939513842354
2000-07-07,849.6669499442307
2000-07-10,851.1153000351924
2000-07-11,854.9333823400877
2000-07-12,861.2255262689581
2000-07-13,864.2098044299305
2000-07-14,865.5657431140858
2000-07-17,864.7870821334869
2000-07-18,860.4513302796696
2000-07-19,864.0219885406402
2000-07-20,868.5819213967651
2000-07-21,856.3474723116001
2000-07-24,851.9606797207077
2000-07-25,846.9594537587457
2000-07-26,841.5796191892828
2000-07-27,840.3573691513942
2000-07-28,840.032158951589
2000-07-31,842.577538941327
2000-08-01,849.4731029226209
2000-08-02,861.1051784884811
2000-08-03,868.9150899427482
2000-08-04,871.5083036355405
2000-08-07,879.8200581230756
2000-08-08,886.9823136741443
2000-08-09,890.2537757888787
2000-08-10,879.6477184968725
2000-08-11,889.707996401327
2000-08-14,894.6526630478262
2000-08-15,886.8833658343268
2000-08-16,888.9411807176123
2000-08-17,887.1199938444006
2000-08-18,891.1758627832008
2000-08-21,894.6072891031336
2000-08-22,902.5139159838425
2000-08-23,906.5366458957817
2000-08-24,899.8642341044429
2000-08-25,899.576251678977
2000-08-28,906.2237349349223
2000-08-29,906.8971761486961
2000-08-30,906.0220042989384
2000-08-31,911.5162564999326
2000-09-01,908.2619405559253
2000-09-04,910.2078152411165
2000-09-05,918.107543937326
2000-09-06,923.3400907486135
2000-09-07,930.15682666819
2000-09-08,931.4604210553885
2000-09-11,933.9570798007504
2000-09-12,929.7828001211705
2000-09-13,925.0725489421037
2000-09-14,927.3685283392707
2000-09-15,920.093770254054
2000-09-18,917.6264210151776
2000-09-19,919.4310409041154
2000-09-20,921.6493334468443
2000-09-21,912.093546474775
2000-09-22,887.582858740706
2000-09-25,897.1289171037013
2000-09-26,888.2262126963432
2000-09-27,886.8848475235772
2000-09-28,893.9199326311798
2000-09-29,896.0861968660254
2000-10-02,899.4091742790577
2000-10-03,903.7894877033938
2000-10-04,906.0974522756729
2000-10-05,909.8008233931628
2000-10-06,901.5331851102709
2000-10-09,896.0824255371724
2000-10-10,892.4024644237454
2000-10-11,877.3883283872157
2000-10-12,875.1766013425332
2000-10-13,884.4715087885199
2000-10-16,894.7752169810773
2000-10-17,883.6728884496707
2000-10-18,879.9154759033428
2000-10-19,898.2496777878479
2000-10-20,906.1093631753317
2000-10-23,908.6442946968199
2000-10-24,915.0598271154645
2000-10-25,914.8136797576265
2000-10-26,912.6869711181719
2000-10-27,908.7755198758504
2000-10-30,917.5600337886193
2000-10-31,925.2738754123492
2000-11-01,920.9568909615415
2000-11-02,921.8231625745892
2000-11-03,919.9151780209619
2000-11-06,926.6224660846731
2000-11-07,926.4088988951113
2000-11-08,927.357029695795
2000-11-09,919.3342469070212
2000-11-10,906.3148549716758
2000-11-13,901.41832561921
2000-11-14,910.8525856416217
2000-11-15,911.5260181653107
2000-11-16,909.7358101033798
2000-11-17,909.1775465735851
2000-11-20,901.9224018229972
2000-11-21,904.0710459301504
2000-11-22,895.6558375650994
2000-11-23,897.1470049588227
2000-11-24,905.3565833242842
2000-11-27,904.3962055865946
2000-11-28,896.4349363095773
2000-11-29,891.8243819431574
2000-11-30,877.0185705621993
2000-12-01,883.049277324585
2000-12-04,871.1752439700858
2000-12-05,889.4598762778321
2000-12-06,884.5177798151628
2000-12-07,875.7163716942953
2000-12-08,887.3379552707745
2000-12-11,906.1045409770974
2000-12-12,904.2495150015412
2000-12-13,901.2838773179952
2000-12-14,881.7700435755839
2000-12-15,862.2693708680638
2000-12-18,869.6692343235485
2000-12-19,870.1147106936462
2000-12-20,842.7746712964464
2000-12-21,836.9826678059175
2000-12-22,839.3745059440943
2000-12-25,843.0982396365386
2000-12-26,841.6860939275166
2000-12-27,848.9796571811509
2000-12-28,857.4301410062684
2000-12-29,847.724544916988
2001-01-01,847.72484123378
2001-01-02,832.8157914853933
2001-01-03,847.4522002028673
2001-01-04,850.7157738700278
2001-01-05,838.1382508240498
2001-01-08,838.058845986048
2001-01-09,840.8581361213779
2001-01-10,842.7547883016529
2001-01-11,837.6504691236472
2001-01-12,838.6019263877882
2001-01-15,843.6249259994485
2001-01-16,848.4033711917157
2001-01-17,860.9877194282552
2001-01-18,854.5855818129172
2001-01-19,859.0437052966386
2001-01-22,861.6501401152319
2001-01-23,863.9046439083537
2001-01-24,876.544801582985
2001-01-25,880.465876314066
2001-01-26,877.7165790031031
2001-01-29,886.5629210648015
2001-01-30,887.4233527424485
2001-01-31,883.852817819499
2001-02-01,879.6953839607028
2001-02-02,876.8334198632414
2001-02-05,872.2847030829759
2001-02-06,878.7151909610395
2001-02-07,873.8404840586329
2001-02-08,880.6845360993774
2001-02-09,870.2250483766021
2001-02-12,872.9740778029791
2001-02-13,877.4703270779596
2001-02-14,876.6461442939508
2001-02-15,892.4430958556121
2001-02-16,874.5559744699125
2001-02-19,869.4029617937357
2001-02-20,872.618281728625
2001-02-21,859.4465216475735
2001-02-22,861.2659846569827
2001-02-23,858.035893837107
2001-02-26,867.7434387026021
2001-02-27,860.5825543532718
2001-02-28,852.8377070581488
2001-03-01,842.195951766137
2001-03-02,835.5780150519721
2001-03-05,843.6069499952775
2001-03-06,851.3912822056323
2001-03-07,858.1715418082945
2001-03-08,857.0816213055164
2001-03-09,848.652377520006
2001-03-12,827.7748121271264
2001-03-13,830.913074417299
2001-03-14,817.5629945601362
2001-03-15,826.9886804313593
2001-03-16,820.9658261054396
2001-03-19,826.2436044356969
2001-03-20,817.3375740497797
2001-03-21,815.4462441158794
2001-03-22,806.2748448178438
2001-03-23,814.4615156930555
2001-03-26,830.6770907679298
2001-03-27,840.1656767035048
2001-03-28,838.9219545967568
2001-03-29,839.4258626931831
2001-03-30,840.3311301738864
2001-04-02,834.7724843653168
2001-04-03,816.8744899719852
2001-04-04,807.5124632670091
2001-04-05,831.6125839015729
2001-04-06,820.6327763726756
2001-04-09,823.3127808723041
2001-04-10,844.8867547036022
2001-04-11,849.7534501472641
2001-04-12,850.389797234498
2001-04-13,850.1721413781809
2001-04-16,855.1656348249069
2001-04-17,859.33747277086
2001-04-18,888.8593009618346
2001-04-19,883.4999863196011
2001-04-20,868.8879198463602
2001-04-23,866.8948154062398
2001-04-24,868.1310265528865
2001-04-25,871.8704981791726
2001-04-26,875.0292977470361
2001-04-27,889.3612319158655
2001-04-30,894.9180129827216
2001-05-01,901.2155671291029
2001-05-02,902.2782894880536
2001-05-03,893.8285060278762
2001-05-04,898.9479174055933
2001-05-07,902.4440580281473
2001-05-08,902.7773477879201
2001-05-09,900.1491354925919
2001-05-10,905.5144829563654
2001-05-11,907.7288935361162
2001-05-14,905.0728266062549
2001-05-15,905.8320560726237
2001-05-16,910.0687167287942
2001-05-17,919.6899952098668
2001-05-18,924.7799554341179
2001-05-21,935.0620458659563
2001-05-22,942.9971757090186
2001-05-23,942.4034056275935
2001-05-24,945.945381948124
2001-05-25,940.7227366107978
2001-05-28,936.9163531651453
2001-05-29,939.5787563680578
2001-05-30,925.9988648956029
2001-05-31,937.9825670043048
2001-06-01,940.412110711954
2001-06-04,942.1916086196618
2001-06-05,948.2057149443165
2001-06-06,943.380459177314
2001-06-07,942.9109292412198
2001-06-08,940.9269065532546
2001-06-11,938.9238912561694
2001-06-12,925.6689552023897
2001-06-13,922.395262415896
2001-06-14,906.0578656448039
2001-06-15,897.4503887383606
2001-06-18,892.8720239879199
2001-06-19,896.4060416213538
2001-06-20,901.5508554927645
2001-06-21,907.1889930132386
2001-06-22,905.9105180947305
2001-06-25,897.8611535777902
2001-06-26,894.4785412036996
2001-06-27,894.6520129212794
2001-06-28,909.2643942674567
2001-06-29,918.9191030439554
2001-07-02,923.8266272183255
2001-07-03,921.1869894718601
2001-07-04,919.2765979260258
2001-07-05,919.2747612768823
2001-07-06,897.0250998729364
2001-07-09,894.0396617562902
2001-07-10,884.8218371823504
2001-07-11,877.2105547581235
2001-07-12,897.653716279363
2001-07-13,900.6992660487368
2001-07-16,892.6338211719949
2001-07-17,895.9961631375627
2001-07-18,875.1976151465743
2001-07-19,880.9229267492958
2001-07-20,876.3044259694805
2001-07-23,870.8849585083904
2001-07-24,857.3838809039601
2001-07-25,857.6886623666448
2001-07-26,864.8718498856791
2001-07-27,871.922511149818
2001-07-30,869.7556977420938
2001-07-31,877.3012398488045
2001-08-01,879.3169779675245
2001-08-02,882.4847518238549
2001-08-03,875.0922131677622
2001-08-06,874.2045765271745
2001-08-07,878.8238933785159
2001-08-08,870.3787978329849
2001-08-09,854.347277844046
2001-08-10,851.677276620598
2001-08-13,849.0630024073599
2001-08-14,855.6553869879477
2001-08-15,845.5087649385028
2001-08-16,841.8144594774593
2001-08-17,829.5977515634189
2001-08-20,831.5940356795642
2001-08-21,831.0595012098145
2001-08-22,829.0071793483511
2001-08-23,831.8708865142426
2001-08-24,840.6549758592009
2001-08-27,842.4773434668391
2001-08-28,835.0452330976543
2001-08-29,829.5368089518462
2001-08-30,818.7592831420399
2001-08-31,820.3670162883943
2001-09-03,815.7925806110412
2001-09-04,831.1923415776034
2001-09-05,825.3477924991441
2001-09-06,810.2594227178703
2001-09-07,788.7727429257067
2001-09-10,784.7858421574789
2001-09-11,767.2965797509277
2001-09-12,759.8044410075943
2001-09-13,762.168627105399
2001-09-14,748.009437627805
2001-09-17,725.4715849955907
2001-09-18,721.2292036513387
2001-09-19,709.0239996076893
2001-09-20,688.838028970256
2001-09-21,678.6651734422617
2001-09-24,700.4124938567392
2001-09-25,703.2420764191729
2001-09-26,703.5057556737236
2001-09-27,708.9281690418406
2001-09-28,732.5510652581584
2001-10-01,725.8316117627102
2001-10-02,732.5589611120052
2001-10-03,736.7705193571527
2001-10-04,749.6660000029696
2001-10-05,744.9417622994636
2001-10-08,741.2282715577535
2001-10-09,737.8283655362908
2001-10-10,752.2930282111062
2001-10-11,769.2577991998337
2001-10-12,764.8672430206408
2001-10-15,759.0225040098366
2001-10-16,763.1276310555547
2001-10-17,763.5345408747576
2001-10-18,756.6499926491244
2001-10-19,757.3912658219506
2001-10-22,767.7244823601321
2001-10-23,775.3003607402838
2001-10-24,774.1433316042187
2001-10-25,773.5905948652435
2001-10-26,781.5793369342176
2001-10-29,761.9030995532812
2001-10-30,746.9848162396016
2001-10-31,754.194777779851
2001-11-01,758.7685868579359
2001-11-02,761.3300793253502
2001-11-05,775.972274930522
2001-11-06,782.2211333624421
2001-11-07,779.343196755113
2001-11-08,789.7520178137505
2001-11-09,786.1692392628782
2001-11-12,779.8202349286472
2001-11-13,799.4939738488489
2001-11-14,801.2213388448139
2001-11-15,806.1364043498581
2001-11-16,805.1805832107153
2001-11-19,817.5544753733211
2001-11-20,809.9316633228378
2001-11-21,811.4209351583844
2001-11-22,810.6677161311786
2001-11-23,816.5355330744804
2001-11-26,819.9694932676355
2001-11-27,813.4123701680477
2001-11-28,799.6670010866196
2001-11-29,802.3833503294886
2001-11-30,797.983904789443
2001-12-03,793.6113029159438
2001-12-04,802.6720260041674
2001-12-05,822.4110343093172
2001-12-06,823.0575358231953
2001-12-07,816.9261015384263
2001-12-10,805.8882064699163
2001-12-11,802.865068673618
2001-12-12,799.3456007578224
2001-12-13,785.420438730583
2001-12-14,779.6311583057328
2001-12-17,783.7765323397904
2001-12-18,788.6358080547286
2001-12-19,790.2664380229958
2001-12-20,788.958147792243
2001-12-21,799.2723847605371
2001-12-24,806.0756057450175
2001-12-25,805.9115741446343
2001-12-26,806.3119342764527
2001-12-27,809.6588747903708
2001-12-28,819.3794053531346
2001-12-31,810.991529948078
2002-01-01,810.9935213768582
2002-01-02,800.4388599947853
2002-01-03,811.6976951088386
2002-01-04,823.4324714526498
2002-01-07,822.0525565826548
2002-01-08,816.6635703285472
2002-01-09,815.872466308048
2002-01-10,808.6934348463653
2002-01-11,806.9270347459609
2002-01-14,796.795911209314
2002-01-15,800.7692490103831
2002-01-16,797.5036625906214
2002-01-17,804.9225463578124
2002-01-18,801.2194201942548
2002-01-21,800.8348418164697
2002-01-22,795.2346566559704
2002-01-23,797.5746792150627
2002-01-24,806.293602866319
2002-01-25,816.1157068396429
2002-01-28,823.0204009765176
2002-01-29,808.4299113750781
2002-01-30,807.2454656592245
2002-01-31,816.4313963592164
2002-02-01,812.3957535253217
2002-02-04,797.0391329478945
2002-02-05,786.7278656860826
2002-02-06,779.9999272983675
2002-02-07,782.3483885338212
2002-02-08,786.9933379108542
2002-02-11,791.9047261243829
2002-02-12,793.9929295365058
2002-02-13,802.7334206005646
2002-02-14,806.5828612646379
2002-02-15,799.3453286562749
2002-02-18,800.4655591817489
2002-02-19,783.7986141989231
2002-02-20,787.7235109201208
2002-02-21,789.5325300325957
2002-02-22,786.5191092304593
2002-02-25,799.1355529003152
2002-02-26,803.294598560609
2002-02-27,813.7006709921285
2002-02-28,814.1918962618563
2002-03-01,826.516760946403
2002-03-04,845.4434530274906
2002-03-05,842.4888359014981
2002-03-06,846.5609114148334
2002-03-07,850.3491955125174
2002-03-08,857.1531182424685
2002-03-11,860.9233565192897
2002-03-12,855.7288564904143
2002-03-13,847.1146712337726
2002-03-14,844.718541842517
2002-03-15,851.6051723291351
2002-03-18,852.2352783183884
2002-03-19,856.123863481915
2002-03-20,847.3577675776098
2002-03-21,848.6365650586632
2002-03-22,847.1886324416074
2002-03-25,840.5678450764572
2002-03-26,843.1418771668185
2002-03-27,851.2727118897935
2002-03-28,856.293145104532
2002-03-29,853.680161715944
2002-04-01,846.4175533290629
2002-04-02,843.3305423658236
2002-04-03,842.1977936124549
2002-04-04,841.2579913147177
2002-04-05,843.9694455058366
2002-04-08,845.3861183155162
2002-04-09,841.9389298533177
2002-04-10,848.1132439413722
2002-04-11,832.4646674692552
2002-04-12,837.2436408651977
2002-04-15,836.9844512937635
2002-04-16,850.2725722283648
2002-04-17,849.8492933527424
2002-04-18,847.2986803711697
2002-04-19,849.5497860290109
2002-04-22,844.6127198190777
2002-04-23,842.6069204031536
2002-04-24,837.5671425286253
2002-04-25,830.7646310745505
2002-04-26,824.6828324530583
2002-04-29,818.5205636341213
2002-04-30,824.217653873514
2002-05-01,825.2170651865454
2002-05-02,827.8525318451243
2002-05-03,819.1495799119049
2002-05-06,809.4904443775222
2002-05-07,806.2612193334306
2002-05-08,823.5652537018308
2002-05-09,819.6810980439815
2002-05-10,810.0047683573724
2002-05-13,817.3408371548385
2002-05-14,831.7887234744602
2002-05-15,831.3133029791645
2002-05-16,832.3089021264078
2002-05-17,828.8540005965127
2002-05-20,825.0699156521983
2002-05-21,825.0806097237305
2002-05-22,820.1026406474075
2002-05-23,827.4396459512393
2002-05-24,824.3806144913946
2002-05-27,826.2354818684292
2002-05-28,816.2110619130749
2002-05-29,810.3947628411127
2002-05-30,803.5917219651305
2002-05-31,807.5828340854104
2002-06-03,794.0709350734209
2002-06-04,783.898687636487
2002-06-05,787.6227897745769
2002-06-06,774.402099830942
2002-06-07,770.7109675632153
2002-06-10,771.4197467393815
2002-06-11,767.9799828531842
2002-06-12,761.912437968684
2002-06-13,754.5997560154252
2002-06-14,744.0284101000453
2002-06-17,761.5289825104086
2002-06-18,759.6903917540302
2002-06-19,743.4165648741977
2002-06-20,729.4177942309772
2002-06-21,721.190508608725
2002-06-24,711.5604335170867
2002-06-25,714.18893603061
2002-06-26,694.671967587683
2002-06-27,706.8175531657333
2002-06-28,716.0813014908682
2002-07-01,707.8016968541801
2002-07-02,693.6457469234606
2002-07-03,692.8512999004257
2002-07-04,696.6000651279035
2002-07-05,720.6701493063483
2002-07-08,709.532300878822
2002-07-09,698.2009283481018
2002-07-10,683.3321153920406
2002-07-11,675.0911723648086
2002-07-12,672.8285654491636
2002-07-15,651.9390194108744
2002-07-16,643.1953436658928
2002-07-17,651.1768208002254
2002-07-18,647.5637500767398
2002-07-19,624.1454577922916
2002-07-22,606.5971120557241
2002-07-23,597.7223902363204
2002-07-24,608.4638098810169
2002-07-25,608.2460077930025
2002-07-26,615.7559283436634
2002-07-29,648.4746936270565
2002-07-30,647.6046231309656
2002-07-31,653.1408493433167
2002-08-01,635.8166464043609
2002-08-02,625.0017001939947
2002-08-05,607.7607280625696
