Date,MSCI World Small Cap Momentum Index
2023-02-07,13506.438713772857
2023-02-08,13413.525214338775
2023-02-09,13285.355774147913
2023-02-10,13421.026601005016
2023-02-13,13443.147687550256
2023-02-14,13474.999567483781
2023-02-15,13520.76718490996
2023-02-16,13522.45505444187
2023-02-17,13499.400032767824
2023-02-20,13487.914739698272
2023-02-21,13282.187809053534
2023-02-22,13292.02059310066
2023-02-23,13439.745855235113
2023-02-24,13487.157818763359
2023-02-27,13474.244690634523
2023-02-28,13451.853187099994
2023-03-01,13475.523186272025
2023-03-02,13554.343552509648
2023-03-03,13721.239855626856
2023-03-06,13543.40118451579
2023-03-07,13532.338999865933
2023-03-08,13571.338027386555
2023-03-09,13365.409139400923
2023-03-10,12976.446141717935
2023-03-13,12669.155179317944
2023-03-14,12762.984077658894
2023-03-15,12730.9772912633
2023-03-16,12738.743125897074
2023-03-17,12509.601928023867
2023-03-20,12535.13155241903
2023-03-21,12678.597470588771
2023-03-22,12485.63468001471
2023-03-23,12377.063059914555
2023-03-24,12522.997832139557
2023-03-27,12638.843496672846
2023-03-28,12640.166646094987
2023-03-29,12745.142230760535
2023-03-30,12673.013884436512
2023-03-31,12853.380982645036
2023-04-03,12953.481112955715
2023-04-04,12720.91749088208
2023-04-05,12684.50639690348
2023-04-06,12606.539997755348
2023-04-07,12614.271656313707
2023-04-10,12768.623035086182
2023-04-11,12787.106832963866
2023-04-12,12718.628831125458
2023-04-13,12753.922211219657
2023-04-14,12743.167006732387
2023-04-17,12897.589353569387
2023-04-18,12880.388644413553
2023-04-19,12854.751005116761
2023-04-20,12808.4518495593
2023-04-21,12793.129412747174
2023-04-24,12779.773672162417
2023-04-25,12644.88482931186
2023-04-26,12465.01533995086
2023-04-27,12556.122438213004
2023-04-28,12600.627040752799
2023-05-01,12660.761306036251
2023-05-02,12469.64542806922
2023-05-03,12430.820852399225
2023-05-04,12411.953289581572
2023-05-05,12631.017984226966
2023-05-08,12626.339651179458
2023-05-09,12705.019785736862
2023-05-10,12702.860517542811
2023-05-11,12686.681019333118
2023-05-12,12758.87969922571
2023-05-15,12879.00873590124
2023-05-16,12772.855296027472
2023-05-17,12927.589759524457
2023-05-18,13027.172180747479
2023-05-19,12994.230912259902
2023-05-22,13060.276094920628
2023-05-23,13008.79767015519
2023-05-24,12893.926323067672
2023-05-25,12883.694886300786
2023-05-26,12949.231393164799
2023-05-29,12968.780637715314
2023-05-30,12893.532144823568
2023-05-31,12802.031727030346
2023-06-01,12882.194688642354
2023-06-02,13135.367140008602
2023-06-05,13132.217667870944
2023-06-06,13293.838025990031
2023-06-07,13309.74002863304
2023-06-08,13255.69953907419
2023-06-09,13278.250301852797
2023-06-12,13351.264992773391
2023-06-13,13413.374489883241
2023-06-14,13370.577517519616
2023-06-15,13295.80895201977
2023-06-16,13245.425954743581
2023-06-19,13194.504087120578
2023-06-20,13171.442802764166
2023-06-21,13136.603668875498
2023-06-22,13091.687346152397
2023-06-23,12992.590148939666
2023-06-26,12917.34858459329
2023-06-27,12930.352020632596
2023-06-28,13078.427834253593
2023-06-29,13163.947655284295
2023-06-30,13270.001482352582
2023-07-03,13277.68994231341
2023-07-04,13288.881028185579
2023-07-05,13202.035006235408
2023-07-06,13022.707773961698
2023-07-07,13057.197895968635
2023-07-10,13176.58752479439
2023-07-11,13248.373423695277
2023-07-12,13286.485275973493
2023-07-13,13306.964718047135
2023-07-14,13208.274739482997
2023-07-17,13226.94424174399
2023-07-18,13331.506479917985
2023-07-19,13363.04967245695
2023-07-20,13296.366116755444
2023-07-21,13262.910453183033
2023-07-24,13305.050928948986
2023-07-25,13404.2400459114
2023-07-26,13377.95438224616
2023-07-27,13398.04123641082
2023-07-28,13481.89935099308
2023-07-31,13559.920923023417
2023-08-01,13533.394389203946
2023-08-02,13393.750315643794
2023-08-03,13315.472879992747
2023-08-04,13260.077546098511
2023-08-07,13282.014695042017
2023-08-08,13253.913595760569
2023-08-09,13183.322363368801
2023-08-10,13207.803198320451
2023-08-11,13209.0144649576
2023-08-14,13279.307421253056
2023-08-15,13184.162857318472
2023-08-16,13070.24746975774
2023-08-17,12891.586981865545
2023-08-18,12894.513241234092
2023-08-21,12879.33334416639
2023-08-22,12978.946457919079
2023-08-23,13118.492014618625
2023-08-24,13002.707337669879
2023-08-25,13056.279911816995
2023-08-28,13155.502041623742
2023-08-29,13308.042730865576
2023-08-30,13297.674599995607
2023-08-31,13394.333005537814
2023-09-01,13518.357416743025
2023-09-04,13566.796734699099
2023-09-05,13432.809869843568
2023-09-06,13437.874177297255
2023-09-07,13388.114594073968
2023-09-08,13319.472863005163
2023-09-11,13361.532535293692
2023-09-12,13364.819269786056
2023-09-13,13254.87677596875
2023-09-14,13464.02892331628
2023-09-15,13391.426059361087
2023-09-18,13337.314719394077
2023-09-19,13315.845853824672
2023-09-20,13216.17959857178
2023-09-21,13086.801972151297
2023-09-22,13056.347995739965
2023-09-25,13114.255399493291
2023-09-26,13006.393749925774
2023-09-27,13130.807662182884
2023-09-28,13149.423297964522
2023-09-29,13080.1296157719
2023-10-02,13005.999889082053
2023-10-03,12806.681020157332
2023-10-04,12716.474152085813
2023-10-05,12764.147194162631
2023-10-06,12856.07692258331
2023-10-09,12891.827439260906
2023-10-10,13031.409222475811
2023-10-11,12971.720419205452
2023-10-12,12878.893868280518
2023-10-13,12783.347224942765
2023-10-16,12784.248517419948
2023-10-17,12841.810265131477
2023-10-18,12716.887404421208
2023-10-19,12514.86293648437
2023-10-20,12380.649411007906
2023-10-23,12287.895050245483
2023-10-24,12405.545525791296
2023-10-25,12298.8242267941
2023-10-26,12288.655492926564
2023-10-27,12269.32963263085
2023-10-30,12260.109916188227
2023-10-31,12359.201130119025
2023-11-01,12542.39140478822
2023-11-02,12621.890010876252
2023-11-03,12733.133871303935
2023-11-06,12701.65318214269
2023-11-07,12701.504459557076
2023-11-08,12610.63614502163
2023-11-09,12597.880815204264
2023-11-10,12692.872125426511
2023-11-13,12703.380453669268
2023-11-14,12937.22766182253
2023-11-15,12962.937431005046
2023-11-16,12817.355590524385
2023-11-17,12962.223388674523
2023-11-20,12985.546590692948
2023-11-21,12962.162084428637
2023-11-22,13061.421054340786
2023-11-23,13034.482088781528
2023-11-24,13081.01552391609
2023-11-27,13087.295887173736
2023-11-28,13022.161986214594
2023-11-29,13060.321400823092
2023-11-30,13165.518392425738
2023-12-01,13463.79469384665
2023-12-04,13513.547696095904
2023-12-05,13410.51966588824
2023-12-06,13451.632727658138
2023-12-07,13523.762710028024
2023-12-08,13539.947438426096
2023-12-11,13593.330139903974
2023-12-12,13581.478804337823
2023-12-13,13727.500603478384
2023-12-14,13723.67283057364
2023-12-15,13768.59129057255
2023-12-18,13762.915652202195
2023-12-19,13846.194198510522
2023-12-20,13757.294859722157
2023-12-21,13853.14209009909
2023-12-22,13908.417408756462
2023-12-25,13909.927066222519
2023-12-26,13958.321407773863
2023-12-27,13959.231207984389
2023-12-28,13972.521468791823
2023-12-29,13965.712834049129
2024-01-01,13966.093655211322
2024-01-02,13943.348729183586
2024-01-03,13737.855918944108
2024-01-04,13702.925127782888
2024-01-05,13695.009577240398
2024-01-08,13848.51177507692
2024-01-09,13922.548041446833
2024-01-10,13889.594280399924
2024-01-11,13910.83642082095
2024-01-12,13955.649874378048
2024-01-15,13999.613930284984
2024-01-16,13945.019842411853
2024-01-17,13851.670123250979
2024-01-18,13958.047285296547
2024-01-19,14007.451074432196
2024-01-22,14206.915927335176
2024-01-23,14166.338188598236
2024-01-24,14078.550224424916
2024-01-25,14214.474261464431
2024-01-26,14142.990363035518
2024-01-29,14396.81327139794
2024-01-30,14321.091634721199
2024-01-31,14257.698756760608
2024-02-01,14398.537608676996
2024-02-02,14411.638739338247
2024-02-05,14420.16040345121
2024-02-06,14424.696266755918
2024-02-07,14514.354205727059
2024-02-08,14587.00840741291
2024-02-09,14635.768452641176
2024-02-12,14750.795776507517
2024-02-13,14604.390812361622
2024-02-14,14760.025476428882
2024-02-15,14864.934662746127
2024-02-16,14847.935099358794
2024-02-19,14909.704350690356
2024-02-20,14707.593205444571
2024-02-21,14698.8869807325
2024-02-22,14907.334688487666
2024-02-23,14972.19898358322
2024-02-26,15036.854344608042
2024-02-27,15154.991187461968
2024-02-28,15171.101784231894
2024-02-29,15339.442147192984
2024-03-01,15487.439023156528
2024-03-04,15430.17239200439
2024-03-05,15323.611321628394
2024-03-06,15438.914954986363
2024-03-07,15529.89801156178
2024-03-08,15508.813448008654
2024-03-11,15333.642068678582
