Date,WORLD ex USA SMALL CAP MOMENTUM
2000-03-14,1386.9401591104363
2000-03-15,1375.4681915258702
2000-03-16,1372.9096681727842
2000-03-17,1396.4404037785164
2000-03-20,1394.9982398005448
2000-03-21,1383.5389130863277
2000-03-22,1393.263980906702
2000-03-23,1370.2904967896502
2000-03-24,1372.1957204252865
2000-03-27,1386.767006167798
2000-03-28,1401.3670057793147
2000-03-29,1427.7108895574036
2000-03-30,1406.3186068572295
2000-03-31,1411.8768850526471
2000-04-03,1392.2596796476587
2000-04-04,1366.2930705247381
2000-04-05,1336.0035601305929
2000-04-06,1351.850683454222
2000-04-07,1364.7429197773556
2000-04-10,1372.1397800745415
2000-04-11,1353.3782981493387
2000-04-12,1362.989697463507
2000-04-13,1347.6648286525797
2000-04-14,1333.9155896874656
2000-04-17,1256.3266504420787
2000-04-18,1279.9292589812153
2000-04-19,1311.8597491255887
2000-04-20,1327.5154774561704
2000-04-21,1326.3417738117505
2000-04-24,1332.7208882839207
2000-04-25,1341.6659994749532
2000-04-26,1351.8273090048406
2000-04-27,1356.6262799890542
2000-04-28,1361.8461189665832
2000-05-01,1372.3855481436121
2000-05-02,1396.2031872922914
2000-05-03,1408.722182792857
2000-05-04,1405.2197712120958
2000-05-05,1405.3737196913935
2000-05-08,1407.5138280690978
2000-05-09,1384.8402281135882
2000-05-10,1362.9167228292508
2000-05-11,1360.4838908224842
2000-05-12,1371.175438944799
2000-05-15,1364.9718893949482
2000-05-16,1386.2162075170147
2000-05-17,1394.3617279694813
2000-05-18,1383.3798965963742
2000-05-19,1376.311226822194
2000-05-22,1341.3664451427464
2000-05-23,1334.0090748536059
2000-05-24,1312.4143855500577
2000-05-25,1324.375878935417
2000-05-26,1301.595232084392
2000-05-29,1306.6691872356082
2000-05-30,1310.7130625475625
2000-05-31,1316.3030879636542
2000-06-01,1318.4849433412166
2000-06-02,1322.3661874579977
2000-06-05,1335.5459682550609
2000-06-06,1340.9006493675474
2000-06-07,1343.543962838086
2000-06-08,1348.641776843961
2000-06-09,1356.7623792610832
2000-06-12,1361.1509389268308
2000-06-13,1349.8222726144024
2000-06-14,1349.15484942114
2000-06-15,1343.720878420743
2000-06-16,1338.8955001994605
2000-06-19,1341.6628831696794
2000-06-20,1355.6502968299922
2000-06-21,1362.683384590709
2000-06-22,1372.147673827868
2000-06-23,1369.30774479719
2000-06-26,1364.9349945032234
2000-06-27,1367.4771028086398
2000-06-28,1369.7603551434504
2000-06-29,1369.2664052001314
2000-06-30,1367.862809642246
2000-07-03,1388.661679888373
2000-07-04,1386.194652102724
2000-07-05,1374.7650805425824
2000-07-06,1366.2575202511123
2000-07-07,1377.2598828962616
2000-07-10,1383.8645259715097
2000-07-11,1391.0424141043432
2000-07-12,1389.2359210431835
2000-07-13,1386.9495445718287
2000-07-14,1391.7861877409157
2000-07-17,1393.295745262055
2000-07-18,1384.861017166749
2000-07-19,1391.9915857887172
2000-07-20,1395.999676768346
2000-07-21,1380.655529488254
2000-07-24,1367.680213760891
2000-07-25,1355.4411236058231
2000-07-26,1348.45300312819
2000-07-27,1342.1377503421393
2000-07-28,1331.0378707190373
2000-07-31,1322.038935852231
2000-08-01,1338.310345422448
2000-08-02,1356.1034451512276
2000-08-03,1360.0239622814013
2000-08-04,1361.2750896801147
2000-08-07,1364.6030548921522
2000-08-08,1373.0413087771853
2000-08-09,1387.8977050438132
2000-08-10,1384.9949493850127
2000-08-11,1396.686416165327
2000-08-14,1397.2632617053357
2000-08-15,1397.032767860251
2000-08-16,1406.7528801761018
2000-08-17,1403.4491509415577
2000-08-18,1416.948031499367
2000-08-21,1422.0447911349008
2000-08-22,1438.0881941262787
2000-08-23,1442.3206312074374
2000-08-24,1441.0487611952622
2000-08-25,1448.3352582135435
2000-08-28,1455.3901614357335
2000-08-29,1462.2500103427049
2000-08-30,1463.2317175144922
2000-08-31,1471.649358002886
2000-09-01,1467.8459314543761
2000-09-04,1469.0136395513875
2000-09-05,1478.7151740349555
2000-09-06,1484.4039661520537
2000-09-07,1494.9865383374865
2000-09-08,1495.5664413859536
2000-09-11,1488.7455995169494
2000-09-12,1476.9225727325631
2000-09-13,1471.7515587443527
2000-09-14,1481.8520395030391
2000-09-15,1480.7919654452053
2000-09-18,1477.8021343974497
2000-09-19,1468.1845445635465
2000-09-20,1488.4745921776482
2000-09-21,1474.1977670132092
2000-09-22,1418.9897249602382
2000-09-25,1441.318200293218
2000-09-26,1422.5196360686862
2000-09-27,1413.8766435011948
2000-09-28,1398.63242756298
2000-09-29,1411.9418597965243
2000-10-02,1410.7269405875916
2000-10-03,1415.366607546875
2000-10-04,1410.3159548550987
2000-10-05,1410.029096804349
2000-10-06,1405.2484727051806
2000-10-09,1394.6523177762438
2000-10-10,1392.627610472812
2000-10-11,1368.4719224662174
2000-10-12,1372.9391915655222
2000-10-13,1368.4277436121454
2000-10-16,1382.0431037372593
2000-10-17,1368.3232339817143
2000-10-18,1350.8215385946742
2000-10-19,1365.3030394669763
2000-10-20,1385.6872339851084
2000-10-23,1390.6810648847718
2000-10-24,1397.432849288845
2000-10-25,1394.755614971582
2000-10-26,1382.8719215764095
2000-10-27,1371.1856224214177
2000-10-30,1363.4481989811738
2000-10-31,1358.1351743760515
2000-11-01,1370.9411386189813
2000-11-02,1374.319985613156
2000-11-03,1379.1966206644029
2000-11-06,1396.5848048271648
2000-11-07,1399.0763081037412
2000-11-08,1406.043150794364
2000-11-09,1391.2131549268152
2000-11-10,1376.3151431845404
2000-11-13,1354.4542279082596
2000-11-14,1363.6075417466118
2000-11-15,1366.4471501159762
2000-11-16,1360.1136735950467
2000-11-17,1358.3209891204365
2000-11-20,1346.1164650716182
2000-11-21,1332.906246006125
2000-11-22,1328.8235613879976
2000-11-23,1327.7049374976855
2000-11-24,1336.0915627506201
2000-11-27,1339.7632480280352
2000-11-28,1323.2686563415348
2000-11-29,1307.2933221489845
2000-11-30,1296.3157169777878
2000-12-01,1308.5063676407478
2000-12-04,1295.0223605541412
2000-12-05,1299.4955495501167
2000-12-06,1305.5973542355357
2000-12-07,1297.5617146043717
2000-12-08,1303.3972470079352
2000-12-11,1324.8378839770721
2000-12-12,1320.5941880277994
2000-12-13,1317.332286632936
2000-12-14,1302.575092500667
2000-12-15,1280.3786329196992
2000-12-18,1272.6963803170802
2000-12-19,1264.6637851183839
2000-12-20,1233.5781484412678
2000-12-21,1216.8848372548227
2000-12-22,1215.7388142011748
2000-12-25,1226.598294006243
2000-12-26,1218.641112158714
2000-12-27,1218.0595689537267
2000-12-28,1224.1523458927186
2000-12-29,1217.6627165255638
2001-01-01,1217.6627165255638
2001-01-02,1208.7298178491624
2001-01-03,1202.7384408954133
2001-01-04,1203.8207986203868
2001-01-05,1198.9352529713733
2001-01-08,1195.510542153381
2001-01-09,1190.8848075650642
2001-01-10,1183.550925028326
2001-01-11,1166.6235279371492
2001-01-12,1173.2309485358587
2001-01-15,1182.5334020272232
2001-01-16,1192.286991210729
2001-01-17,1208.2737387491895
2001-01-18,1203.9656778047274
2001-01-19,1225.6838940585806
2001-01-22,1223.478406823578
2001-01-23,1221.6091586370642
2001-01-24,1229.6306112942684
2001-01-25,1238.1605082281808
2001-01-26,1228.503288704383
2001-01-29,1238.9121571911696
2001-01-30,1239.185492182128
2001-01-31,1244.9690715300917
2001-02-01,1246.2776806135707
2001-02-02,1250.1276048845004
2001-02-05,1240.8026863500752
2001-02-06,1248.0827617031491
2001-02-07,1241.4568556708177
2001-02-08,1248.7048173880473
2001-02-09,1240.6095277991994
2001-02-12,1235.6986073932628
2001-02-13,1247.6505923307527
2001-02-14,1251.001427052679
2001-02-15,1269.5066362990535
2001-02-16,1257.7858611335664
2001-02-19,1249.3763324285592
2001-02-20,1264.168758357675
2001-02-21,1251.8080607494107
2001-02-22,1249.8419803553118
2001-02-23,1253.319436840778
2001-02-26,1257.169483281065
2001-02-27,1255.8612482864241
2001-02-28,1247.9437445975923
2001-03-01,1231.047126747021
2001-03-02,1217.5727159585158
2001-03-05,1223.9736432167376
2001-03-06,1236.0668950507616
2001-03-07,1237.168759855186
2001-03-08,1236.049423261656
2001-03-09,1234.4174406681038
2001-03-12,1213.3855847868113
2001-03-13,1205.3261271237238
2001-03-14,1194.6291185671812
2001-03-15,1193.5397761216313
2001-03-16,1193.2958697688575
2001-03-19,1191.547131257619
2001-03-20,1188.9926747203745
2001-03-21,1197.791275401767
2001-03-22,1181.9927065294385
2001-03-23,1194.5050624039054
2001-03-26,1215.4810550612026
2001-03-27,1214.400753469186
2001-03-28,1229.1181612351675
2001-03-29,1226.9851197802464
2001-03-30,1216.7527327240534
2001-04-02,1217.8709636208725
2001-04-03,1212.6436962455668
2001-04-04,1204.495142835451
2001-04-05,1228.009475852188
2001-04-06,1231.4432208940193
2001-04-09,1225.3115588509356
2001-04-10,1242.3333952306325
2001-04-11,1258.3885129998616
2001-04-12,1260.0717574454513
2001-04-13,1263.546918041754
2001-04-16,1270.6867611427149
2001-04-17,1270.804346387662
2001-04-18,1293.8775457486809
2001-04-19,1289.8736193872344
2001-04-20,1280.413991217123
2001-04-23,1282.8655129922745
2001-04-24,1288.483545462427
2001-04-25,1289.0079170330323
2001-04-26,1290.4149093722433
2001-04-27,1297.9269245934497
2001-04-30,1311.8438523955363
2001-05-01,1324.8046865145513
2001-05-02,1325.2716031389543
2001-05-03,1330.8336584836668
2001-05-04,1329.3924470697802
2001-05-07,1331.8239863609144
2001-05-08,1329.9162570468864
2001-05-09,1324.6165540531506
2001-05-10,1329.684587958924
2001-05-11,1336.5101817372768
2001-05-14,1330.1282438878357
2001-05-15,1328.3601936948583
2001-05-16,1320.2539911654028
2001-05-17,1336.8851300287279
2001-05-18,1342.6485633173056
2001-05-21,1354.94834443452
2001-05-22,1368.6297085721505
2001-05-23,1379.575949007958
2001-05-24,1382.2376138253337
2001-05-25,1380.2084580493747
2001-05-28,1372.4779132166416
2001-05-29,1378.7679729051122
2001-05-30,1363.3947170562449
2001-05-31,1376.700811959559
2001-06-01,1384.4018823635859
2001-06-04,1384.3183374434304
2001-06-05,1385.8789683300845
2001-06-06,1389.090570236335
2001-06-07,1389.1618212082492
2001-06-08,1392.9365963544492
2001-06-11,1394.717826024999
2001-06-12,1371.0917556392378
2001-06-13,1374.6609528358108
2001-06-14,1365.6283979587436
2001-06-15,1350.4092387905541
2001-06-18,1344.0806897096948
2001-06-19,1346.9447307541507
2001-06-20,1343.404932563408
2001-06-21,1346.3489810196036
2001-06-22,1352.6453108612484
2001-06-25,1350.1166098363528
2001-06-26,1348.3368091002687
2001-06-27,1341.8654367120994
2001-06-28,1347.0777336071937
2001-06-29,1359.289456059795
2001-07-02,1354.3174094843228
2001-07-03,1356.3710617423556
2001-07-04,1354.7739161292175
2001-07-05,1358.5267265315244
2001-07-06,1335.7641755125865
2001-07-09,1319.2563433859195
2001-07-10,1318.642378385814
2001-07-11,1307.2351377976513
2001-07-12,1325.5367084515578
2001-07-13,1327.4901031095696
2001-07-16,1319.4236661004304
2001-07-17,1314.5249773515175
2001-07-18,1291.8140034116411
2001-07-19,1298.050373502863
2001-07-20,1295.989681001611
2001-07-23,1281.2957671435531
2001-07-24,1274.7165210934859
2001-07-25,1267.4784817965092
2001-07-26,1270.5116067248368
2001-07-27,1276.9192177791913
2001-07-30,1264.1994841886792
2001-07-31,1271.8340464494406
2001-08-01,1278.3848775929328
2001-08-02,1287.7384623996907
2001-08-03,1282.177391631252
2001-08-06,1285.3888648871962
2001-08-07,1287.9361636511067
2001-08-08,1287.207188896612
2001-08-09,1265.0681970354617
2001-08-10,1264.758372897072
2001-08-13,1256.981268427555
2001-08-14,1269.2193214343795
2001-08-15,1265.9568332294914
2001-08-16,1263.1741189703566
2001-08-17,1260.2121492855756
2001-08-20,1254.155860899764
2001-08-21,1262.9784310639259
2001-08-22,1261.6127575434223
2001-08-23,1265.6059962830616
2001-08-24,1266.70793184912
2001-08-27,1275.041360094099
2001-08-28,1270.7572797633682
2001-08-29,1268.719676835624
2001-08-30,1259.237638454765
2001-08-31,1255.5369572888892
2001-09-03,1242.4656500221374
2001-09-04,1258.6879601662993
2001-09-05,1249.453388273335
2001-09-06,1242.126745397487
2001-09-07,1222.6249713173322
2001-09-10,1198.111871379195
2001-09-11,1170.3274124036127
2001-09-12,1133.0464822839724
2001-09-13,1142.6302094764767
2001-09-14,1132.8146627689016
2001-09-17,1100.2652094289183
2001-09-18,1101.5406530166804
2001-09-19,1095.726672804129
2001-09-20,1074.2854675602832
2001-09-21,1054.1001888195235
2001-09-24,1066.527944981323
2001-09-25,1076.6657960730818
2001-09-26,1081.7056270259063
2001-09-27,1078.2539365390276
2001-09-28,1104.9004127048327
2001-10-01,1104.4555652565462
2001-10-02,1108.8040889388853
2001-10-03,1107.3053112056684
2001-10-04,1127.1144120114598
2001-10-05,1124.059270775669
2001-10-08,1121.6488928509643
2001-10-09,1115.1582583779527
2001-10-10,1118.1057202567847
2001-10-11,1136.5679147273834
2001-10-12,1134.7617404450748
2001-10-15,1136.1287323923182
2001-10-16,1139.2202910235908
2001-10-17,1149.157777321414
2001-10-18,1141.2587671172384
2001-10-19,1142.0201014540921
2001-10-22,1145.809110539121
2001-10-23,1156.9067035872454
2001-10-24,1158.6795328300732
2001-10-25,1164.320128475439
2001-10-26,1165.258466992418
2001-10-29,1153.3515057691718
2001-10-30,1141.0971980735967
2001-10-31,1147.8291835166056
2001-11-01,1142.525086946557
2001-11-02,1147.8082157191038
2001-11-05,1158.142244290106
2001-11-06,1163.687244446118
2001-11-07,1159.3064198562386
2001-11-08,1170.261853691814
2001-11-09,1164.768969994304
2001-11-12,1159.0117915558515
2001-11-13,1168.7684685483994
2001-11-14,1168.584602777664
2001-11-15,1174.196634784904
2001-11-16,1168.3375844429083
2001-11-19,1177.6382099902305
2001-11-20,1172.3875106387654
2001-11-21,1178.1258114457985
2001-11-22,1175.4542907721016
2001-11-23,1177.2047358020345
2001-11-26,1182.9585460993405
2001-11-27,1181.9989392425641
2001-11-28,1177.1097142899948
2001-11-29,1173.6532294887295
2001-11-30,1170.2940901592638
2001-12-03,1163.1154582630763
2001-12-04,1161.256416617022
2001-12-05,1172.9081348468944
2001-12-06,1174.623975334089
2001-12-07,1170.1923524213923
2001-12-10,1165.1183798409675
2001-12-11,1160.8636169088309
2001-12-12,1156.9973967522285
2001-12-13,1148.5114716490564
2001-12-14,1135.3565322490808
2001-12-17,1128.4880551931728
2001-12-18,1131.7703210535592
2001-12-19,1127.137828908498
2001-12-20,1130.0877103533142
2001-12-21,1140.1860651538673
2001-12-24,1148.9589017831256
2001-12-25,1149.8978455643928
2001-12-26,1146.2076264999437
2001-12-27,1148.3908433870643
2001-12-28,1161.8641592845352
2001-12-31,1157.6548905958105
2002-01-01,1157.6548905958105
2002-01-02,1144.562039531288
2002-01-03,1153.3527850718551
2002-01-04,1165.8518776582596
2002-01-07,1168.9121487929126
2002-01-08,1163.1178563724882
2002-01-09,1163.6556847309662
2002-01-10,1154.624289913228
2002-01-11,1158.694941485313
2002-01-14,1151.5650040610808
2002-01-15,1151.5914763826434
2002-01-16,1156.6364162629916
2002-01-17,1155.9708129904247
2002-01-18,1157.6698487517563
2002-01-21,1162.7841924553934
2002-01-22,1161.0229753940066
2002-01-23,1157.448890402075
2002-01-24,1163.135279029234
2002-01-25,1173.8554223059223
2002-01-28,1179.5715502362907
2002-01-29,1182.3998135928236
2002-01-30,1177.9369191631306
2002-01-31,1183.5994689191486
2002-02-01,1186.4068126882846
2002-02-04,1178.207559220363
2002-02-05,1169.9725920358953
2002-02-06,1168.5014883326735
2002-02-07,1169.4556735532497
2002-02-08,1172.6925759989956
2002-02-11,1176.7007503489644
2002-02-12,1184.6925609068849
2002-02-13,1194.4280115602642
2002-02-14,1204.8848988343602
2002-02-15,1203.5936732739385
2002-02-18,1205.5581241739126
2002-02-19,1193.623697569631
2002-02-20,1193.1135116287487
2002-02-21,1201.0849946916694
2002-02-22,1194.5639098231381
2002-02-25,1198.9627433243481
2002-02-26,1202.8521648765684
2002-02-27,1213.1880157828164
2002-02-28,1216.2171690888254
2002-03-01,1227.002607461091
2002-03-04,1242.3549494659617
2002-03-05,1242.265588474259
2002-03-06,1241.1060366043066
2002-03-07,1254.8756315896094
2002-03-08,1257.871423966475
2002-03-11,1262.598344808991
2002-03-12,1259.86422882693
2002-03-13,1249.5087269013277
2002-03-14,1246.3726931259066
2002-03-15,1250.878700092194
2002-03-18,1253.0583367314875
2002-03-19,1252.1907524977935
2002-03-20,1253.6561123890392
2002-03-21,1256.9866312021634
2002-03-22,1260.5291429251395
2002-03-25,1259.5591979809305
2002-03-26,1256.0994961548674
2002-03-27,1268.9790158352064
2002-03-28,1273.8843015314565
2002-03-29,1270.1322183410073
2002-04-01,1261.5540968030166
2002-04-02,1259.5034456914077
2002-04-03,1263.1868186355493
2002-04-04,1267.3104208783368
2002-04-05,1278.5258709331943
2002-04-08,1281.5730858993486
2002-04-09,1276.5662209513896
2002-04-10,1283.7588156726567
2002-04-11,1278.2189457602474
2002-04-12,1278.2838485294835
2002-04-15,1278.0630488046827
2002-04-16,1283.1427815911684
2002-04-17,1287.1434657917448
2002-04-18,1288.8975702297678
2002-04-19,1295.1815880865465
2002-04-22,1298.4370867364778
2002-04-23,1300.1157653265261
2002-04-24,1296.4788641557116
2002-04-25,1292.2200918397155
2002-04-26,1295.9258052021619
2002-04-29,1288.946014832683
2002-04-30,1286.2048516232173
2002-05-01,1289.5922000470462
2002-05-02,1299.0699666317457
2002-05-03,1293.7098106859962
2002-05-06,1290.2352217893588
2002-05-07,1284.3838330690032
2002-05-08,1293.3137207613636
2002-05-09,1298.0176054009896
2002-05-10,1295.9950097636793
2002-05-13,1296.9591512206214
2002-05-14,1302.3577404936082
2002-05-15,1305.2850446193834
2002-05-16,1309.5841614312735
2002-05-17,1309.35753151704
2002-05-20,1312.565074670228
2002-05-21,1326.0699909361613
2002-05-22,1321.8183656327378
2002-05-23,1326.6223429479078
2002-05-24,1328.173220737168
2002-05-27,1334.9289057279698
2002-05-28,1328.7071885087328
2002-05-29,1323.5228480501794
2002-05-30,1314.8328036143998
2002-05-31,1320.5584045376052
2002-06-03,1321.420233706884
2002-06-04,1308.7739242214416
2002-06-05,1307.7861782000325
2002-06-06,1300.901327941327
2002-06-07,1291.2243501741207
2002-06-10,1289.5917599983152
2002-06-11,1293.0024141205367
2002-06-12,1281.2285390299598
2002-06-13,1270.067903816294
2002-06-14,1247.9533899163239
2002-06-17,1245.4034371412545
2002-06-18,1249.8976224804098
2002-06-19,1232.374776354817
2002-06-20,1228.9004310614666
2002-06-21,1226.3986351010974
2002-06-24,1216.1631122744457
2002-06-25,1221.7863493958328
2002-06-26,1193.9711115425928
2002-06-27,1204.0505016900738
2002-06-28,1214.8899701870928
2002-07-01,1218.5732284330884
2002-07-02,1209.9058135812309
2002-07-03,1212.8914098316936
2002-07-04,1211.5007669610368
2002-07-05,1226.0480627436853
2002-07-08,1222.2603419305212
2002-07-09,1225.5312272129386
2002-07-10,1222.156584580971
2002-07-11,1202.3101645118525
2002-07-12,1203.6085790961874
2002-07-15,1176.1783491896656
2002-07-16,1155.9375015084818
2002-07-17,1151.5619009595127
2002-07-18,1162.5638912998397
2002-07-19,1147.708603864855
2002-07-22,1132.1359049665932
2002-07-23,1120.7649895967888
2002-07-24,1100.5189167526514
2002-07-25,1100.5594751574845
2002-07-26,1092.1364234297946
2002-07-29,1114.849747657899
2002-07-30,1123.7191382886451
2002-07-31,1130.2828599240347
2002-08-01,1120.440995343641
2002-08-02,1110.8071397594456
2002-08-05,1098.2386055388604
2002-08-06,1093.520233853884
2002-08-07,1105.255269333354
2002-08-08,1109.443509092836
2002-08-09,1123.300156590756
2002-08-12,1109.0196804154637
2002-08-13,1108.1958565022337
2002-08-14,1114.1347332218893
2002-08-15,1126.981320986521
2002-08-16,1127.2982565667057
2002-08-19,1122.8992371092913
2002-08-20,1121.4389162679774
2002-08-21,1118.1416332795823
2002-08-22,1131.8099644024592
2002-08-23,1133.446829622559
2002-08-26,1142.8820086574913
2002-08-27,1140.5194093555463
2002-08-28,1130.2424400704208
2002-08-29,1117.8796487668344
2002-08-30,1126.129968744023
2002-09-02,1118.716278887206
2002-09-03,1096.779631978867
2002-09-04,1082.6553210189084
2002-09-05,1088.3597008712436
2002-09-06,1090.6668105768463
2002-09-09,1100.7525380707898
2002-09-10,1107.7148538570102
2002-09-11,1113.7202444231937
2002-09-12,1113.0305503656841
2002-09-13,1099.1920045665483
2002-09-16,1098.4253976683406
2002-09-17,1112.13161746232
2002-09-18,1099.796069869024
2002-09-19,1103.529081559417
2002-09-20,1086.3872667056783
2002-09-23,1075.3820166387145
2002-09-24,1069.5989201212947
2002-09-25,1070.3047756659566
2002-09-26,1084.656779463239
2002-09-27,1096.3454331972641
2002-09-30,1081.6653626003288
2002-10-01,1068.6907709290801
2002-10-02,1061.2106718217951
2002-10-03,1049.9202475887007
2002-10-04,1048.3661497031069
2002-10-07,1017.1260041453198
2002-10-08,1017.0353931934593
2002-10-09,999.8372026703927
2002-10-10,996.598866611678
2002-10-11,1010.2307150877897
2002-10-14,1006.9547073707289
2002-10-15,1030.556119809029
2002-10-16,1034.1638793566276
2002-10-17,1048.5289623050726
