Date,BRAZIL MINIMUM VOLATILITY (BRL)
2002-08-13,548.5356869105253
2002-08-14,537.2740554895154
2002-08-15,531.9868314991626
2002-08-16,549.6424460728939
2002-08-19,560.0923876386587
2002-08-20,558.9429705506769
2002-08-21,562.1491024543897
2002-08-22,568.9743336482668
2002-08-23,573.3779776640738
2002-08-26,596.0621602774755
2002-08-27,605.6701402182985
2002-08-28,590.7022890508098
2002-08-29,586.7700085659746
2002-08-30,605.1244229402017
2002-09-02,603.7890848766062
2002-09-03,580.2099563485241
2002-09-04,572.0262264850084
2002-09-05,564.7044400879641
2002-09-06,563.568628299585
2002-09-09,580.8863208806168
2002-09-10,593.6586996096374
2002-09-11,607.7692204997277
2002-09-12,596.7525868447973
2002-09-13,592.8942474178147
2002-09-16,575.801763227689
2002-09-17,561.7730244189077
2002-09-18,534.8343102951351
2002-09-19,523.3516433722463
2002-09-20,517.2219513522269
2002-09-23,496.861556322656
2002-09-24,491.5417008387914
2002-09-25,468.8542139716449
2002-09-26,471.70155653468294
2002-09-27,446.7861545461722
2002-09-30,428.8457005903596
2002-10-01,458.5816133237581
2002-10-02,477.5732248331101
2002-10-03,476.8009275402408
2002-10-04,484.8926455512194
2002-10-07,472.3440580011764
2002-10-08,468.17361602921255
2002-10-09,441.00169355950584
2002-10-10,445.305574863679
2002-10-11,439.0044241942732
2002-10-14,429.87531796050666
2002-10-15,433.37113221342867
2002-10-16,430.9342063600852
2002-10-17,445.8403521974515
2002-10-18,458.292385751316
2002-10-21,456.03912298175163
2002-10-22,462.9800916245349
2002-10-23,493.577549859761
2002-10-24,495.75565044314135
2002-10-25,517.2355231332132
2002-10-28,508.918383625734
2002-10-29,496.8070292433917
2002-10-30,526.1941282311119
2002-10-31,540.9960865929193
2002-11-01,540.445750950433
2002-11-04,544.0396089813803
2002-11-05,523.7421535238765
2002-11-06,518.4006740570244
2002-11-07,514.4371052999417
2002-11-08,527.3655962319232
2002-11-11,535.3950895997091
2002-11-12,518.7301671614963
2002-11-13,508.2058510185236
2002-11-14,514.0329513877691
2002-11-15,511.7024066747284
2002-11-18,534.8969296220505
2002-11-19,524.8915952243359
2002-11-20,538.5306936688287
2002-11-21,552.3873902859875
2002-11-22,542.9844663880123
2002-11-25,549.3154630874245
2002-11-26,532.7978301394818
2002-11-27,538.7024257238128
2002-11-28,534.5267984892599
2002-11-29,544.5210276678964
2002-12-02,553.1252893806385
2002-12-03,542.8703787618465
2002-12-04,533.7367984230026
2002-12-05,521.7749599958845
2002-12-06,524.9348828490603
2002-12-09,511.1268704201158
2002-12-10,515.7096142112346
2002-12-11,523.1586246055797
2002-12-12,524.6924485830422
2002-12-13,522.0736213069706
2002-12-16,542.9356049590925
2002-12-17,546.0771662499022
2002-12-18,559.7413638930119
2002-12-19,576.6528128498134
2002-12-20,592.7642342140571
2002-12-23,579.9493005214966
2002-12-24,576.4052731393799
2002-12-25,576.4052731393799
2002-12-26,567.3945768636988
2002-12-27,557.5567269839097
2002-12-30,566.2254040772452
2002-12-31,563.6945130476279
2003-01-01,563.6945130476279
2003-01-02,577.3529750051263
2003-01-03,582.5386875436421
2003-01-06,606.3871958916183
2003-01-07,600.2902375372176
2003-01-08,608.4316803915655
2003-01-09,612.2544788150872
2003-01-10,619.6397473426011
2003-01-13,610.9029327137727
2003-01-14,614.573922130595
2003-01-15,607.9306487578768
2003-01-16,607.5254657527946
2003-01-17,579.130132446889
2003-01-20,569.7053610624829
2003-01-21,557.7093325385473
2003-01-22,540.3821768883754
2003-01-23,534.9568638388924
2003-01-24,509.70578453360525
2003-01-27,498.9450798251823
2003-01-28,495.04837276708264
2003-01-29,507.2877896764746
2003-01-30,520.187126749279
2003-01-31,532.8422130969961
2003-02-03,542.4590288731141
2003-02-04,521.621665405917
2003-02-05,523.9676285625137
2003-02-06,517.1856331609533
2003-02-07,516.7670437416224
2003-02-10,517.773859460045
2003-02-11,529.2239161718435
2003-02-12,523.2992353021214
2003-02-13,496.73569019797003
2003-02-14,498.77890731017106
2003-02-17,507.01376948489826
2003-02-18,521.6622869094055
2003-02-19,510.6407702569355
2003-02-20,501.6787043155971
2003-02-21,506.6436813465788
2003-02-24,508.5991569657033
2003-02-25,505.2268546043717
2003-02-26,502.27319835951994
2003-02-27,510.46762741462544
2003-02-28,518.1910244658081
2003-03-03,515.0865002767149
2003-03-04,512.6837898301786
2003-03-05,504.5662564384266
2003-03-06,520.5140523201106
2003-03-07,523.4850787740322
2003-03-10,508.36844987776243
2003-03-11,512.2601947889478
2003-03-12,522.940844734461
2003-03-13,542.7386800819413
2003-03-14,562.1632719197568
2003-03-17,562.372422181163
2003-03-18,572.4236140280694
2003-03-19,568.017507862663
2003-03-20,568.241898760916
2003-03-21,587.3368590462278
2003-03-24,571.8839639898803
2003-03-25,578.1012618410549
2003-03-26,581.5242066850852
2003-03-27,577.0191675287593
2003-03-28,584.9484666083049
2003-03-31,578.895428757658
2003-04-01,588.3386672726251
2003-04-02,613.6026363875117
2003-04-03,622.6771167994167
2003-04-04,634.1071361772372
2003-04-07,647.115962765329
2003-04-08,633.5684840471897
2003-04-09,629.903298140226
2003-04-10,613.8866546221159
2003-04-11,616.6228969528303
2003-04-14,623.3160100734174
2003-04-15,641.3684649820595
2003-04-16,646.7194416186295
2003-04-17,669.1620392418869
2003-04-18,669.1620392418869
2003-04-21,667.5195351700922
2003-04-22,654.5085640598822
2003-04-23,662.8113400150097
2003-04-24,654.6322974713848
2003-04-25,648.6437831153302
2003-04-28,661.7831018931562
2003-04-29,685.0470461765327
2003-04-30,686.3603206693485
2003-05-01,674.0392258675977
2003-05-02,689.3805497838802
2003-05-05,673.5534822819745
2003-05-06,651.1520083060718
2003-05-07,672.7018675860455
2003-05-08,676.9052108097877
2003-05-09,696.3859366500998
2003-05-12,698.8518410029185
2003-05-13,705.8860818373062
2003-05-14,697.3715229664862
2003-05-15,679.4829982233739
2003-05-16,664.2243513370112
2003-05-19,644.8706190861269
2003-05-20,640.1415740469246
2003-05-21,646.224003308528
2003-05-22,654.9100436129329
2003-05-23,662.4240382299557
2003-05-26,653.8144562780724
2003-05-27,643.5036297197753
2003-05-28,654.0501250404311
2003-05-29,666.1680184269526
2003-05-30,663.0277226710783
2003-06-02,659.365799653152
2003-06-03,662.0692279726952
2003-06-04,690.3963974469297
2003-06-05,685.6225938584076
2003-06-06,704.1390400781994
2003-06-09,695.2259921555178
2003-06-10,697.7370350037653
2003-06-11,687.6124177932644
2003-06-12,700.3816073703359
2003-06-13,692.6067122443378
2003-06-16,696.9828893886174
2003-06-17,696.1300487986388
2003-06-18,690.6748314845813
2003-06-19,689.6230654690878
2003-06-20,680.4985080127555
2003-06-23,680.5249502644093
2003-06-24,690.7530156993186
2003-06-25,690.4233833069001
2003-06-26,694.13942487518
2003-06-27,700.7933180654398
2003-06-30,690.8210302340632
2003-07-01,703.3305210218427
2003-07-02,710.9840347344431
2003-07-03,705.2003056340299
2003-07-04,718.2711697976177
2003-07-07,729.0326946274635
2003-07-08,735.4662737945049
2003-07-09,735.9826385196242
2003-07-10,724.8559485888538
2003-07-11,718.6358316325715
2003-07-14,736.3686396859596
2003-07-15,740.8089058693348
2003-07-16,734.959802126093
2003-07-17,741.9145025533587
2003-07-18,742.7427824420097
2003-07-21,735.2820020354557
2003-07-22,737.5338616807503
2003-07-23,734.0754713721278
2003-07-24,733.5217255000944
2003-07-25,738.501451649122
2003-07-28,744.0979650432527
2003-07-29,737.242773299705
2003-07-30,733.43307924988
2003-07-31,744.9160142092769
2003-08-01,720.8359543972573
2003-08-04,688.4343870410952
2003-08-05,697.3121505502736
2003-08-06,689.4217824064806
2003-08-07,710.5531719893373
2003-08-08,728.819432659894
2003-08-11,732.2954397897818
2003-08-12,731.3777821313088
2003-08-13,734.037341888727
2003-08-14,751.6781425213196
2003-08-15,761.3674226758137
2003-08-18,778.6299269205847
2003-08-19,778.9513261681558
2003-08-20,788.9203799474986
2003-08-21,810.0867280884084
2003-08-22,818.0786221756052
2003-08-25,808.1948629844493
2003-08-26,824.6462685201035
2003-08-27,841.548270419646
2003-08-28,843.9510962477718
2003-08-29,846.9695484711981
2003-09-01,852.3408559901426
2003-09-02,864.8652049641987
2003-09-03,887.8049362026031
2003-09-04,891.9476168802411
2003-09-05,896.8600480440308
2003-09-08,891.2723024254126
2003-09-09,857.9535999351466
2003-09-10,869.6761851229768
2003-09-11,885.1543787572656
2003-09-12,880.7021928606748
2003-09-15,868.0861507835822
2003-09-16,877.3086256723379
2003-09-17,878.8243655087791
2003-09-18,890.824595699266
2003-09-19,878.9637912479407
2003-09-22,859.9326130613597
2003-09-23,846.8192332483845
2003-09-24,833.2679004886804
2003-09-25,811.2955145670039
2003-09-26,809.9399573485924
2003-09-29,822.2740467653671
2003-09-30,812.7451427200166
2003-10-01,844.7842593538121
2003-10-02,861.2288179696078
2003-10-03,883.2265388621466
2003-10-06,891.8627609849633
2003-10-07,888.0195954165523
2003-10-08,904.2579963117242
2003-10-09,902.1502844341915
2003-10-10,895.0961701046709
2003-10-13,927.4377201631053
2003-10-14,925.593195469761
2003-10-15,922.033815315118
2003-10-16,911.8121810427666
2003-10-17,906.9095640803056
2003-10-20,917.4086272322352
2003-10-21,917.4482095840152
2003-10-22,898.1389661870498
2003-10-23,876.7034018836065
2003-10-24,879.2055176319798
2003-10-27,885.2339878663354
2003-10-28,905.813942005478
2003-10-29,897.4882871739194
2003-10-30,907.9326643203842
2003-10-31,904.3852009615969
2003-11-03,938.8986986880147
2003-11-04,938.8983488421882
2003-11-05,924.8790993355115
2003-11-06,926.2478955721062
2003-11-07,927.9092867879722
2003-11-10,910.7809723136186
2003-11-11,907.5106046817941
2003-11-12,906.8708359954587
2003-11-13,895.1177630788959
2003-11-14,900.6127377616949
2003-11-17,881.9616703611975
2003-11-18,880.9316729183605
2003-11-19,873.1623975008872
2003-11-20,883.4994751809364
2003-11-21,892.1158002925018
2003-11-24,922.8394512439758
2003-11-25,925.6994684614781
2003-11-26,909.312306861234
2003-11-27,921.5777990033554
2003-11-28,927.8176730169444
2003-12-01,951.4492304939271
2003-12-02,940.681149687866
2003-12-03,944.0161211586395
2003-12-04,939.9661752429819
2003-12-05,949.783490081701
2003-12-08,949.9836423510708
2003-12-09,972.6787454324855
2003-12-10,961.2354891114006
2003-12-11,974.5015561355206
2003-12-12,960.2171450141219
2003-12-15,954.7818346707371
2003-12-16,950.0210993641975
2003-12-17,960.4433314059388
2003-12-18,986.1444867874148
2003-12-19,995.9644143386071
2003-12-22,1014.7832514589901
2003-12-23,1016.3051421293166
2003-12-24,1014.0413445286881
2003-12-25,1014.0413445286881
2003-12-26,1020.1914605556241
2003-12-29,1040.5616352627699
2003-12-30,1035.9732581213111
2003-12-31,1033.7937397616904
2004-01-01,1033.7937397616904
2004-01-02,1051.4179137414235
2004-01-05,1102.1031738843033
2004-01-06,1099.1979804222083
2004-01-07,1090.2475338772838
2004-01-08,1100.0722320457512
2004-01-09,1095.2250257101257
2004-01-12,1118.8875542323815
2004-01-13,1114.629578457251
2004-01-14,1092.8708236409052
2004-01-15,1085.110562526587
2004-01-16,1099.1888133511943
2004-01-19,1102.7252315540138
2004-01-20,1101.856900439925
2004-01-21,1074.5060385010609
2004-01-22,1059.948406849905
2004-01-23,1078.787115560482
2004-01-26,1117.0659856558646
2004-01-27,1111.1357402092124
2004-01-28,1087.0540327578829
2004-01-29,1022.422485178138
2004-01-30,1006.2859049030485
2004-02-02,995.665460604876
2004-02-03,1012.8489226498698
2004-02-04,1007.2553025039908
2004-02-05,968.1044085134439
2004-02-06,986.339978567143
2004-02-09,994.002035375916
2004-02-10,1007.2563847061771
2004-02-11,1043.5209173955288
2004-02-12,1038.609737925119
2004-02-13,1017.9317416840099
2004-02-16,1006.3817266936934
2004-02-17,1019.3261210669251
2004-02-18,1001.7489241041309
2004-02-19,973.464557796423
2004-02-20,977.9228221519232
2004-02-23,985.9671228738522
2004-02-24,976.9390588742923
2004-02-25,1003.6885229142122
2004-02-26,1013.9604603360195
2004-02-27,1043.8945505073837
2004-03-01,1081.7354276858748
2004-03-02,1081.977986615757
2004-03-03,1099.7737484087183
2004-03-04,1090.7753091231505
2004-03-05,1080.8107132794394
2004-03-08,1079.604302035076
2004-03-09,1067.4693367319826
2004-03-10,1035.213676609768
2004-03-11,994.6683816142909
2004-03-12,1035.18203649419
2004-03-15,1010.6068167470819
2004-03-16,1009.6450998350264
2004-03-17,1040.1803440850088
2004-03-18,1039.114173615158
2004-03-19,1041.6968351875785
2004-03-22,1012.4633658607131
2004-03-23,1007.6587009460305
2004-03-24,1001.8458119164784
2004-03-25,1003.7559943501233
2004-03-26,1031.4558332487334
2004-03-29,1032.714712316765
2004-03-30,1052.10457899373
2004-03-31,1052.728701728037
2004-04-01,1069.760230039185
2004-04-02,1102.4037294509524
2004-04-05,1115.7476261763866
2004-04-06,1115.155993204747
2004-04-07,1079.2653314624872
2004-04-08,1090.6890749855304
2004-04-09,1090.6890749855304
2004-04-12,1097.6888902658527
2004-04-13,1100.8803869927394
2004-04-14,1081.308987306897
2004-04-15,1057.6689804866123
2004-04-16,1043.9151350189672
2004-04-19,1039.2143289476946
2004-04-20,1021.7956326658103
2004-04-21,1021.6460905870997
2004-04-22,1018.0031309808506
2004-04-23,1040.407522423801
2004-04-26,1026.85417477224
2004-04-27,1024.4326228411585
2004-04-28,984.9752230116592
2004-04-29,942.7496004828105
2004-04-30,924.5536353719472
2004-05-03,937.8461227666769
2004-05-04,937.649802572901
2004-05-05,941.7113111654961
2004-05-06,898.862038025906
2004-05-07,877.3304476275028
2004-05-10,822.9579864137347
2004-05-11,873.4671172382042
2004-05-12,862.2922489427838
2004-05-13,874.9569881035928
2004-05-14,873.1131761258764
2004-05-17,836.3199251359745
2004-05-18,864.7550095907773
2004-05-19,875.8538349981635
2004-05-20,849.4866314715872
2004-05-21,838.0268152215306
2004-05-24,862.1322455058759
2004-05-25,865.736455560002
2004-05-26,877.2554800488483
2004-05-27,884.2651601445655
2004-05-28,896.1989124616217
2004-05-31,896.796642378778
2004-06-01,887.3403005742501
2004-06-02,897.8568689264165
2004-06-03,881.6243443453577
2004-06-04,898.0103986666635
2004-06-07,926.3111990852109
2004-06-08,920.3850838423277
2004-06-09,913.7331995908855
2004-06-10,914.6857043984938
2004-06-11,914.507495870405
2004-06-14,887.9071592797005
2004-06-15,916.1802661219489
2004-06-16,924.7002238174395
2004-06-17,922.1860215519152
2004-06-18,914.6728932227467
2004-06-21,916.0716913272786
2004-06-22,909.2226830736524
2004-06-23,935.0030714666087
2004-06-24,931.9730147020964
2004-06-25,935.947530670971
2004-06-28,914.5097468016195
2004-06-29,938.0953614029698
2004-06-30,952.9692756199993
2004-07-01,971.0116793917205
2004-07-02,974.0038097460647
2004-07-05,982.9273788709535
2004-07-06,966.5329981898104
2004-07-07,964.6723519994582
2004-07-08,951.2107068096917
2004-07-09,953.6596048176611
2004-07-12,975.0488287739595
2004-07-13,988.1263753612967
2004-07-14,992.8517290103925
2004-07-15,1015.2862680283645
2004-07-16,1030.871447795821
2004-07-19,1022.3051372346778
2004-07-20,1028.5136418580294
2004-07-21,1009.0048620171757
2004-07-22,992.1905814444893
2004-07-23,1002.2143783555521
2004-07-26,985.6864557089802
2004-07-27,1013.0061756452474
2004-07-28,1034.629150119367
2004-07-29,1043.4189245144144
2004-07-30,1057.7652722277448
2004-08-02,1052.3694226314742
2004-08-03,1043.9540924928863
2004-08-04,1036.9696445896002
2004-08-05,1006.5685482225906
2004-08-06,1003.4446881576723
2004-08-09,1000.4446569797935
2004-08-10,1020.5292052794006
2004-08-11,1023.4107578703653
2004-08-12,1025.7249597985015
2004-08-13,1010.7021464151597
2004-08-16,1029.6363864013983
2004-08-17,1047.1485352266432
2004-08-18,1076.3860531249754
2004-08-19,1090.1214751564025
2004-08-20,1101.8429714436747
2004-08-23,1093.7332821877433
2004-08-24,1107.684034441487
2004-08-25,1117.509788643257
2004-08-26,1099.6126125458693
2004-08-27,1103.1916559707602
2004-08-30,1114.0055115509608
2004-08-31,1102.935992249978
2004-09-01,1096.9136807625312
2004-09-02,1109.464147737069
2004-09-03,1109.713555842647
2004-09-06,1117.5547603656637
2004-09-07,1118.514694019989
2004-09-08,1120.9788535876055
2004-09-09,1108.9702701210363
2004-09-10,1088.5894233078654
2004-09-13,1090.9063393036854
2004-09-14,1104.8646223622227
2004-09-15,1118.8354184261823
2004-09-16,1146.9594883723164
2004-09-17,1157.2394942169753
2004-09-20,1164.1515137376157
2004-09-21,1152.580940708891
2004-09-22,1140.1288080011077
2004-09-23,1143.2226156648464
2004-09-24,1145.8103139209766
2004-09-27,1136.9440573837921
2004-09-28,1164.0938969926215
2004-09-29,1163.8724259539922
2004-09-30,1161.5481893436158
2004-10-01,1198.2525390479743
2004-10-04,1233.7769516202989
2004-10-05,1239.0829429244066
2004-10-06,1228.5739261460308
2004-10-07,1220.4034268907765
2004-10-08,1213.5092971984382
2004-10-11,1218.1311192697865
2004-10-12,1225.5234771283506
2004-10-13,1192.6545293318206
2004-10-14,1162.4141981249043
2004-10-15,1176.8833990662577
2004-10-18,1173.063091456317
2004-10-19,1148.2872535360154
2004-10-20,1131.6050432600146
2004-10-21,1161.1132205821532
2004-10-22,1153.5232387031035
2004-10-25,1126.8393992153542
2004-10-26,1140.0656035009226
2004-10-27,1154.3253507813163
2004-10-28,1150.5439810821124
2004-10-29,1165.3075515818784
2004-11-01,1161.3183325776104
2004-11-02,1174.2898849718426
2004-11-03,1178.1127448233499
2004-11-04,1182.8622758875867
2004-11-05,1175.9814066582762
2004-11-08,1152.4423343666838
2004-11-09,1162.9931749623386
2004-11-10,1176.2167114955519
2004-11-11,1175.9024185057885
2004-11-12,1201.9611403185177
2004-11-15,1202.1857546837778
2004-11-16,1187.4136435909313
2004-11-17,1211.4752997479877
2004-11-18,1199.2272157230595
2004-11-19,1185.2730342555112
2004-11-22,1203.0979224676616
2004-11-23,1196.82495898106
2004-11-24,1202.0616605072044
2004-11-25,1210.5611716997057
2004-11-26,1224.8721881462682
2004-11-29,1215.1464407705876
2004-11-30,1239.8234112184095
2004-12-01,1256.1258632800375
2004-12-02,1253.2950504693506
2004-12-03,1269.7920766614682
2004-12-06,1267.915345147836
2004-12-07,1236.5258113585567
2004-12-08,1244.2333493456188
2004-12-09,1220.121645438481
