Date,INDIA MINIMUM VOLATILITY (INR)
2002-05-29,866.3853069602608
2002-05-30,856.1122648430867
2002-05-31,856.9628689182913
2002-06-03,859.9296703317186
2002-06-04,856.7381935040731
2002-06-05,875.6405328471822
2002-06-06,868.3401172704735
2002-06-07,858.7848293027048
2002-06-10,876.5326038467693
2002-06-11,896.2789255895918
2002-06-12,892.0562964377185
2002-06-13,888.8597646603504
2002-06-14,892.7069188353565
2002-06-17,900.3537121335763
2002-06-18,887.7695540531003
2002-06-19,872.9030842142813
2002-06-20,866.5541093076815
2002-06-21,858.080584857396
2002-06-24,849.3008379976218
2002-06-25,851.847815749294
2002-06-26,829.2788021459542
2002-06-27,839.5288067597833
2002-06-28,840.7987575090439
2002-07-01,852.0553811502165
2002-07-02,853.1818142433283
2002-07-03,859.2912009056686
2002-07-04,864.9209932096702
2002-07-05,873.9461717813477
2002-07-08,867.1137999492662
2002-07-09,860.7056921913644
2002-07-10,861.4570824331299
2002-07-11,850.814860005769
2002-07-12,854.8050955151872
2002-07-15,834.8766393244241
2002-07-16,823.1104653909595
2002-07-17,824.4802188899484
2002-07-18,831.7885876548412
2002-07-19,823.7099368327064
2002-07-22,812.6140694158497
2002-07-23,832.3348267166004
2002-07-24,816.6831504734898
2002-07-25,807.5561270959247
2002-07-26,802.8635011138462
2002-07-29,810.1967006540046
2002-07-30,793.7447258283952
2002-07-31,800.2498329865373
2002-08-01,797.0940085344923
2002-08-02,795.9064004705339
2002-08-05,800.1521490835487
2002-08-06,821.8353500629902
2002-08-07,817.0808667838058
2002-08-08,805.6258954963641
2002-08-09,811.1714643376442
2002-08-12,811.608149459753
2002-08-13,816.5367606147732
2002-08-14,804.2689655717737
2002-08-15,810.3040619443643
2002-08-16,813.1381909276912
2002-08-19,819.6251478265115
2002-08-20,824.6437267734185
2002-08-21,819.8744925358623
2002-08-22,827.3194927124167
2002-08-23,835.3391629231186
2002-08-26,834.5450962663799
2002-08-27,824.2270738254363
2002-08-28,824.5557994605159
2002-08-29,822.0061827315164
2002-08-30,837.380800974526
2002-09-02,832.0024101444991
2002-09-03,815.9938628507668
2002-09-04,822.5878706307648
2002-09-05,824.7241007131556
2002-09-06,821.3961973668188
2002-09-09,813.202818529118
2002-09-10,819.936595787546
2002-09-11,825.3413997178499
2002-09-12,826.0742392817635
2002-09-13,818.837303825238
2002-09-16,819.6646305924473
2002-09-17,827.3501488451794
2002-09-18,813.2720438762356
2002-09-19,801.8673260292128
2002-09-20,798.365434736224
2002-09-23,798.582343277209
2002-09-24,803.6591725284048
2002-09-25,802.1776192803638
2002-09-26,803.2012095394373
2002-09-27,808.9531417061412
2002-09-30,787.9483750042103
2002-10-01,785.2391888559656
2002-10-02,785.1993128053431
2002-10-03,779.6040685451654
2002-10-04,783.3616640720276
2002-10-07,789.814814997395
2002-10-08,796.8258869444632
2002-10-09,788.9054578753587
2002-10-10,791.3065849392559
2002-10-11,796.0217343208659
2002-10-14,793.567044975639
2002-10-15,797.1611352001989
2002-10-16,791.8182344447023
2002-10-17,798.6757503721149
2002-10-18,799.3847089880685
2002-10-21,795.7729688136179
2002-10-22,790.3516653041999
2002-10-23,791.0482436501301
2002-10-24,785.5388794678162
2002-10-25,778.3714955739721
2002-10-28,765.6019703021154
2002-10-29,771.841935489551
2002-10-30,769.6065680382985
2002-10-31,770.8557123831557
2002-11-01,767.369789771079
2002-11-04,777.7533137076902
2002-11-05,772.7358410874037
2002-11-06,775.0160900800953
2002-11-07,765.6558308526535
2002-11-08,761.018806607789
2002-11-11,761.0375485610185
2002-11-12,764.6012455950405
2002-11-13,766.0820821698272
2002-11-14,774.9690328378591
2002-11-15,782.5838250919451
2002-11-18,784.6571007525856
2002-11-19,782.0597969755775
2002-11-20,791.3920095518396
2002-11-21,800.411349856543
2002-11-22,808.7891778855048
2002-11-25,822.8922277807131
2002-11-26,823.6090279728741
2002-11-27,825.0631670054623
2002-11-28,829.438822720323
2002-11-29,832.6218448556849
2002-12-02,847.4088898423361
2002-12-03,832.4596907913316
2002-12-04,824.4272727130573
2002-12-05,825.7596676421913
2002-12-06,843.4968679422204
2002-12-09,849.8005639145663
2002-12-10,833.8743257827614
2002-12-11,837.2812532946591
2002-12-12,836.9077486813438
2002-12-13,844.1757849279238
2002-12-16,842.3871730077536
2002-12-17,830.5223489850775
2002-12-18,840.448593341501
2002-12-19,843.2527623388436
2002-12-20,843.6257800447702
2002-12-23,842.1492517918554
2002-12-24,844.0986064118133
2002-12-25,844.0986064118133
2002-12-26,847.2780392385771
2002-12-27,848.9547439816752
2002-12-30,836.6876286872912
2002-12-31,833.6150491993005
2003-01-01,838.9663937127324
2003-01-02,843.1162190250337
2003-01-03,835.1416825912036
2003-01-06,822.8911932728017
2003-01-07,826.44684673119
2003-01-08,836.2874684580365
2003-01-09,835.3502074205891
2003-01-10,826.2988476410326
2003-01-13,817.2789443686366
2003-01-14,813.8097215494295
2003-01-15,820.7924828927028
2003-01-16,828.9958231134964
2003-01-17,823.0299963021699
2003-01-20,813.0323644810998
2003-01-21,816.185000124072
2003-01-22,814.7749488712609
2003-01-23,800.2928250690547
2003-01-24,789.6517047200983
2003-01-27,778.3098750076614
2003-01-28,782.2689012726134
2003-01-29,783.4864828736725
2003-01-30,788.5817977101134
2003-01-31,796.1451157847757
2003-02-03,802.9030011048524
2003-02-04,792.7411461152469
2003-02-05,788.1167697295136
2003-02-06,797.3950672715728
2003-02-07,795.8857435777802
2003-02-10,793.4276160463395
2003-02-11,796.8453121990898
2003-02-12,790.6230806825406
2003-02-13,784.5796497806788
2003-02-14,781.2376561341569
2003-02-17,800.9954581024443
2003-02-18,809.3473241414298
2003-02-19,808.348518810931
2003-02-20,801.9628130680094
2003-02-21,801.1480798723073
2003-02-24,803.3326810212648
2003-02-25,796.3804116296951
2003-02-26,787.784818557586
2003-02-27,793.5323709871925
2003-02-28,794.2895593597688
2003-03-03,787.8554110410026
2003-03-04,774.703073510201
2003-03-05,767.0865267250045
2003-03-06,758.9980954771422
2003-03-07,745.6338155134483
2003-03-10,739.3867547070125
2003-03-11,744.7997164114375
2003-03-12,737.7467018120427
2003-03-13,743.9448157199192
2003-03-14,752.2389001614475
2003-03-17,753.2312968448975
2003-03-18,757.3399599895419
2003-03-19,765.7207718864265
2003-03-20,778.1174910962576
2003-03-21,786.3772013040397
2003-03-24,766.2948958680142
2003-03-25,763.9360916993123
2003-03-26,765.819574558713
2003-03-27,756.1940486346201
2003-03-28,752.8164112013616
2003-03-31,730.8120853105705
2003-04-01,737.2057509605463
2003-04-02,752.0324032932948
2003-04-03,761.3741119549649
2003-04-04,772.2627161285262
2003-04-07,785.2055751294406
2003-04-08,773.6502172762476
2003-04-09,765.8783638230366
2003-04-10,741.2879030061741
2003-04-11,736.8528155878713
2003-04-14,734.118183389933
2003-04-15,735.7109418115837
2003-04-16,733.8271124864831
2003-04-17,719.6446221116581
2003-04-18,719.6446221116581
2003-04-21,725.3098548787349
2003-04-22,717.4437453438441
2003-04-23,710.9128056692646
2003-04-24,703.7865183115333
2003-04-25,701.0319471895901
2003-04-28,700.0815447371166
2003-04-29,701.5004252480103
2003-04-30,694.9897642999888
2003-05-01,688.8829173981873
2003-05-02,697.1488709239295
2003-05-05,697.6983376676334
2003-05-06,700.5108829559582
2003-05-07,697.0437477206616
2003-05-08,686.8889306902719
2003-05-09,683.4347205672682
2003-05-12,679.8577949380651
2003-05-13,685.8286817211268
2003-05-14,689.5606165120325
2003-05-15,699.3546814985256
2003-05-16,701.9659449843595
2003-05-19,692.0520234449327
2003-05-20,695.7798522654223
2003-05-21,693.4301415670906
2003-05-22,687.6643397285158
2003-05-23,688.1310255586938
2003-05-26,691.8161828023018
2003-05-27,686.6907960558981
2003-05-28,700.5541453504796
2003-05-29,702.7935447966937
2003-05-30,712.3967021378066
2003-06-02,721.0754517244666
2003-06-03,723.4171891682242
2003-06-04,732.2031726478173
2003-06-05,728.7039102586996
2003-06-06,747.1263104291967
2003-06-09,750.3805680385784
2003-06-10,745.1299328186052
2003-06-11,743.7058632813006
2003-06-12,749.0606055859045
2003-06-13,750.1565877949349
2003-06-16,748.3641125833486
2003-06-17,770.4225879884249
2003-06-18,781.5824366463386
2003-06-19,785.5659488340336
2003-06-20,792.6047395302552
2003-06-23,788.918341391204
2003-06-24,788.896687854976
2003-06-25,801.4325487953222
2003-06-26,817.2393808775477
2003-06-27,832.1208798601476
2003-06-30,833.2866974278983
2003-07-01,823.3485348503696
2003-07-02,833.5630623467081
2003-07-03,848.0270705456885
2003-07-04,848.4998165267707
2003-07-07,861.6692976820113
2003-07-08,868.3129497512986
2003-07-09,863.3894648583257
2003-07-10,871.4391324344793
2003-07-11,880.8934394901755
2003-07-14,892.7385212883876
2003-07-15,887.2602092310452
2003-07-16,896.0741404836073
2003-07-17,887.3390189600265
2003-07-18,879.332493765399
2003-07-21,852.2878202551062
2003-07-22,841.426988814318
2003-07-23,837.2663928078853
2003-07-24,848.930614529328
2003-07-25,862.7079888040199
2003-07-28,873.1264737375546
2003-07-29,875.0352265295369
2003-07-30,891.2094218103288
2003-07-31,902.3873589007804
2003-08-01,910.4078603077038
2003-08-04,909.1241882155377
2003-08-05,898.7764728733645
2003-08-06,890.8157337145307
2003-08-07,905.9083549329702
2003-08-08,932.3792607714379
2003-08-11,934.9461247996978
2003-08-12,941.0491554110604
2003-08-13,945.8393475719273
2003-08-14,947.570990006499
2003-08-15,946.9571107090549
2003-08-18,973.9137608148699
2003-08-19,983.6482827561716
2003-08-20,989.2718009145696
2003-08-21,1018.3443012980164
2003-08-22,1037.2019039173574
2003-08-25,1006.4414436940672
2003-08-26,1037.6026826810248
2003-08-27,1052.6259388822114
2003-08-28,1052.4853840052651
2003-08-29,1060.8997464386669
2003-09-01,1075.267586484474
2003-09-02,1088.785608234156
2003-09-03,1074.4897022288583
2003-09-04,1072.6122772069239
2003-09-05,1076.587327390256
2003-09-08,1083.7519289149282
2003-09-09,1069.9531940297163
2003-09-10,1077.8840157203
2003-09-11,1079.0275137073672
2003-09-12,1046.610694269829
2003-09-15,1019.4765384743371
2003-09-16,1042.3776955883154
2003-09-17,1023.1888594823919
2003-09-18,994.4960816113045
2003-09-19,1001.3546963042897
2003-09-22,979.3890711908101
2003-09-23,996.1980867717565
2003-09-24,1027.2605879480168
2003-09-25,1007.908454776827
2003-09-26,1033.5243416598546
2003-09-29,1037.3378490889395
2003-09-30,1038.2385898100908
2003-10-01,1040.5017283100615
2003-10-02,1043.9175254577249
2003-10-03,1073.725915761984
2003-10-06,1090.6843664918072
2003-10-07,1086.7040966540912
2003-10-08,1080.575441564758
2003-10-09,1107.9283075920143
2003-10-10,1110.0361094345653
2003-10-13,1139.035933490423
2003-10-14,1119.3907327873171
2003-10-15,1136.049130075312
2003-10-16,1152.7434707890282
2003-10-17,1163.5616420857984
2003-10-20,1138.7555046768487
2003-10-21,1115.805336234248
2003-10-22,1098.3284453597205
2003-10-23,1083.024887813908
2003-10-24,1101.8798501161143
2003-10-27,1095.1569802649017
2003-10-28,1102.5483654740017
2003-10-29,1110.2293416272078
2003-10-30,1121.747878324597
2003-10-31,1156.9629702081743
2003-11-03,1205.8090032830148
2003-11-04,1210.7360313546349
2003-11-05,1205.2734960170824
2003-11-06,1204.6108496932563
2003-11-07,1188.7763910771725
2003-11-10,1185.988475867121
2003-11-11,1187.2273605115697
2003-11-12,1178.3475303670177
2003-11-13,1159.7324691861463
2003-11-14,1132.1797631406796
2003-11-17,1148.6517597775755
2003-11-18,1124.7398485035305
2003-11-19,1104.2078284512763
2003-11-20,1094.9713812827079
2003-11-21,1101.3000279183836
2003-11-24,1117.1574909028882
2003-11-25,1132.5124953854804
2003-11-26,1121.4051610174165
2003-11-27,1143.7517027268725
2003-11-28,1150.185913260699
2003-12-01,1182.4886738707303
2003-12-02,1173.1958411327282
2003-12-03,1186.2663628835376
2003-12-04,1195.497276282701
2003-12-05,1175.0325877028674
2003-12-08,1174.5796107162862
2003-12-09,1195.176906303231
2003-12-10,1198.2667326553994
2003-12-11,1214.2649843920938
2003-12-12,1205.877022746545
2003-12-15,1214.7372156711779
2003-12-16,1218.8184235003096
2003-12-17,1215.721013618373
2003-12-18,1232.1030439737353
2003-12-19,1246.6517425070099
2003-12-22,1242.3260212845141
2003-12-23,1237.0282999131452
2003-12-24,1253.7369599654664
2003-12-25,1253.7369599654664
2003-12-26,1271.871546370047
2003-12-29,1295.2971858582498
2003-12-30,1290.052267289943
2003-12-31,1281.2626199097588
2004-01-01,1303.7894535157195
2004-01-02,1325.7988732613476
2004-01-05,1325.4809007684553
2004-01-06,1303.8959597842345
2004-01-07,1301.711108809027
2004-01-08,1328.7066205251326
2004-01-09,1325.270171046471
2004-01-12,1317.222729426118
2004-01-13,1332.3558177295583
2004-01-14,1353.9142152354107
2004-01-15,1338.7016907448508
2004-01-16,1332.208060079919
2004-01-19,1358.7920390912482
2004-01-20,1311.5758665062965
2004-01-21,1263.8204507752616
2004-01-22,1222.699012028465
2004-01-23,1269.4974421031636
2004-01-26,1282.6254026972347
2004-01-27,1315.9275276738938
2004-01-28,1294.45714430427
2004-01-29,1305.8926788545307
2004-01-30,1279.4712366585031
2004-02-02,1278.0433003874114
2004-02-03,1235.3503742533283
2004-02-04,1272.073152573341
2004-02-05,1254.7605752839431
2004-02-06,1260.9518325704964
2004-02-09,1292.5074084341802
2004-02-10,1295.1583485679355
2004-02-11,1301.5424263709099
2004-02-12,1284.5610985691812
2004-02-13,1304.430707096178
2004-02-16,1304.7854927599392
2004-02-17,1306.4437555169743
2004-02-18,1302.231787985317
2004-02-19,1286.9948858991404
2004-02-20,1291.74838542207
2004-02-23,1262.9417385435004
2004-02-24,1263.0981717984232
2004-02-25,1252.7398032149285
2004-02-26,1255.9441321637303
2004-02-27,1272.3895121286341
2004-03-01,1300.0950165061145
2004-03-02,1315.145334637633
2004-03-03,1339.4233908575754
2004-03-04,1321.0760867539009
2004-03-05,1314.3675167809947
2004-03-08,1335.827858218217
2004-03-09,1318.3912096837319
2004-03-10,1318.696477586083
2004-03-11,1286.7026181088581
2004-03-12,1297.7142844108523
2004-03-15,1261.8860598450997
2004-03-16,1242.0251756828911
2004-03-17,1257.9103094175005
2004-03-18,1218.9213620676858
2004-03-19,1229.9968004615646
2004-03-22,1204.6416271757423
2004-03-23,1224.8932942479962
2004-03-24,1234.833680149018
2004-03-25,1243.3690236804239
2004-03-26,1287.185281065465
2004-03-29,1305.3904873165798
2004-03-30,1295.1962236720397
2004-03-31,1321.4260320938736
2004-04-01,1347.0144462796227
2004-04-02,1372.624457475534
2004-04-05,1398.435242398105
2004-04-06,1387.5634178106625
2004-04-07,1379.8869486124563
2004-04-08,1384.8145276259174
2004-04-09,1384.8145276259174
2004-04-12,1380.5381189432155
2004-04-13,1422.1778630870288
2004-04-14,1419.047250202971
2004-04-15,1401.327235285895
2004-04-16,1396.3677828318878
2004-04-19,1378.494372409194
2004-04-20,1391.2249656752692
2004-04-21,1413.7278173006316
2004-04-22,1426.62556455343
2004-04-23,1436.682023239958
2004-04-26,1433.4321671210057
2004-04-27,1367.9766853373324
2004-04-28,1373.7379006627762
2004-04-29,1347.7549717015918
2004-04-30,1334.4558136060757
2004-05-03,1306.7521864340583
2004-05-04,1311.6526186107099
2004-05-05,1322.6957846794664
2004-05-06,1339.4972711153164
2004-05-07,1342.0146863012744
2004-05-10,1311.8291253683592
2004-05-11,1246.6679724916996
2004-05-12,1243.2333438092105
2004-05-13,1254.5638593824578
2004-05-14,1164.6159709870478
2004-05-17,1026.2072158132812
2004-05-18,1122.3999303140245
2004-05-19,1155.2655123988998
2004-05-20,1150.4920966702182
2004-05-21,1153.8483075516604
2004-05-24,1189.460835904138
2004-05-25,1165.5304873488485
2004-05-26,1163.873727170819
2004-05-27,1144.2794515088478
2004-05-28,1100.6620685828932
2004-05-31,1084.7552845060018
2004-06-01,1102.5349270748818
2004-06-02,1112.7151954380045
2004-06-03,1099.4993148656013
2004-06-04,1118.742080116781
2004-06-07,1121.4805959371176
2004-06-08,1133.4194747160266
2004-06-09,1156.025016496756
2004-06-10,1152.641832194893
2004-06-11,1139.163308174207
2004-06-14,1106.2473378585007
2004-06-15,1118.708057950578
2004-06-16,1118.461753655557
2004-06-17,1122.3083943020456
2004-06-18,1096.8475834739172
2004-06-21,1086.5776090572845
2004-06-22,1078.6032055560554
2004-06-23,1072.5717719676643
2004-06-24,1070.4142432860851
2004-06-25,1087.435155786008
2004-06-28,1096.8786295304444
2004-06-29,1103.562896007304
2004-06-30,1094.6363272938543
2004-07-01,1115.1500414100988
2004-07-02,1104.2435008345828
2004-07-05,1098.6045687288608
2004-07-06,1112.7682565389327
2004-07-07,1119.487363770507
2004-07-08,1091.713930778818
2004-07-09,1115.4325020747738
2004-07-12,1113.8116691818386
2004-07-13,1106.5431848153064
2004-07-14,1083.7497114611833
2004-07-15,1092.5673704355818
2004-07-16,1103.5359564449675
2004-07-19,1107.7577745463323
2004-07-20,1109.215457240386
2004-07-21,1132.7883340386388
2004-07-22,1133.3967923819853
2004-07-23,1150.7690569174424
2004-07-26,1157.7023160767624
2004-07-27,1158.8872257338446
2004-07-28,1153.7457490474064
2004-07-29,1164.8580038703014
2004-07-30,1172.438278954985
2004-08-02,1176.637821327174
2004-08-03,1170.3848224946803
2004-08-04,1166.8857227107117
2004-08-05,1184.0684731217507
2004-08-06,1154.2975435376884
2004-08-09,1159.3372538692702
2004-08-10,1159.4009602478097
2004-08-11,1156.5973365245661
2004-08-12,1148.3339048393652
2004-08-13,1127.4084078690362
2004-08-16,1125.14767015983
2004-08-17,1128.7058150352027
2004-08-18,1117.67709822329
2004-08-19,1130.2074054890102
2004-08-20,1121.472269839585
2004-08-23,1125.9617186961132
2004-08-24,1139.1906946869137
2004-08-25,1143.7202305383382
2004-08-26,1156.974589196393
2004-08-27,1159.8723405322305
2004-08-30,1171.2203256816717
2004-08-31,1160.0110011524
2004-09-01,1166.185288494582
2004-09-02,1165.5395944062425
2004-09-03,1177.2474161188302
2004-09-06,1180.6190578939425
2004-09-07,1185.1707287339234
2004-09-08,1190.487608767733
2004-09-09,1184.834189699377
2004-09-10,1187.9433253483771
2004-09-13,1201.46166628019
2004-09-14,1213.792694243376
2004-09-15,1226.6469466805652
2004-09-16,1240.5806219495782
2004-09-17,1255.5817698891403
2004-09-20,1256.478774307605
2004-09-21,1259.356316270147
2004-09-22,1264.4598966743208
2004-09-23,1241.0703079102832
2004-09-24,1241.1125812192142
2004-09-27,1230.6196955023427
2004-09-28,1214.5342259170786
2004-09-29,1233.4612387344187
2004-09-30,1230.6788167543898
2004-10-01,1255.1082938316656
2004-10-04,1283.3031210837257
2004-10-05,1281.6914194682904
2004-10-06,1270.6207155102268
2004-10-07,1279.9010144193808
2004-10-08,1271.8512788812316
2004-10-11,1262.5185211569285
2004-10-12,1259.2744897482007
2004-10-13,1263.5348648612771
2004-10-14,1251.6355302302154
2004-10-15,1240.662018810211
2004-10-18,1235.9392992277462
2004-10-19,1248.2113243601746
2004-10-20,1228.7733561245857
2004-10-21,1224.7686416327097
2004-10-22,1222.8428056956482
2004-10-25,1196.7855027196156
2004-10-26,1204.28283708697
2004-10-27,1211.60106538397
2004-10-28,1225.4463354563245
2004-10-29,1225.422591302464
2004-11-01,1233.072386638036
2004-11-02,1246.9472622665855
2004-11-03,1258.6003877157223
2004-11-04,1254.9055151516861
2004-11-05,1267.5340587907315
2004-11-08,1271.4926684242364
2004-11-09,1273.7343451532497
2004-11-10,1286.4387688194577
2004-11-11,1284.7853790489994
2004-11-12,1285.5683793350825
2004-11-15,1285.392442459519
2004-11-16,1291.6225931341496
2004-11-17,1292.574053861586
2004-11-18,1296.7929271792905
2004-11-19,1279.7517094423424
2004-11-22,1281.8354387224213
2004-11-23,1290.664108938519
2004-11-24,1295.4451365294592
2004-11-25,1290.6648470877274
2004-11-26,1290.2457417956025
2004-11-29,1320.7500205375593
2004-11-30,1337.4529933786907
