Date,CHINA MINIMUM VOLATILITY (CNY)
2008-03-18,843.6108414773792
2008-03-19,882.4811082734207
2008-03-20,852.6252051999347
2008-03-21,853.3857095992688
2008-03-24,854.1725741540645
2008-03-25,909.7661186104192
2008-03-26,911.0387118936499
2008-03-27,912.2475143896208
2008-03-28,953.2811075346987
2008-03-31,929.1774830462209
2008-04-01,950.8365860389084
2008-04-02,986.5716207949038
2008-04-03,1003.2044393342344
2008-04-04,996.4176845923827
2008-04-07,1017.5172085612584
2008-04-08,1002.3113986202671
2008-04-09,972.070137594977
2008-04-10,982.294477316345
2008-04-11,1005.8656223841461
2008-04-14,956.9020737077246
2008-04-15,961.6320988129826
2008-04-16,952.3496836703102
2008-04-17,972.4506175021493
2008-04-18,973.1720642157259
2008-04-21,982.7245489526136
2008-04-22,999.0035970722118
2008-04-23,1030.6280669678897
2008-04-24,1078.3009351080498
2008-04-25,1065.8655077282103
2008-04-28,1072.2066525522853
2008-04-29,1086.9734370828019
2008-04-30,1082.457738819727
2008-05-01,1090.9482308402319
2008-05-02,1119.100038071136
2008-05-05,1114.9703739238864
2008-05-06,1112.5162066503592
2008-05-07,1087.1419647822422
2008-05-08,1074.5154363681118
2008-05-09,1064.5030305502546
2008-05-12,1059.5696417575618
2008-05-13,1077.95976535817
2008-05-14,1080.9205115481261
2008-05-15,1080.5540257660489
2008-05-16,1082.5725222442466
2008-05-19,1092.2371389153493
2008-05-20,1058.7888071165542
2008-05-21,1061.8214698164948
2008-05-22,1046.7140414969167
2008-05-23,1034.7907188799375
2008-05-26,1005.9412232284211
2008-05-27,1021.872930082958
2008-05-28,1027.877814976405
2008-05-29,1040.6842876566411
2008-05-30,1049.8718332917483
2008-06-02,1067.9016456889842
2008-06-03,1042.3958885135555
2008-06-04,1029.8945085569032
2008-06-05,1019.8322144952426
2008-06-06,1015.7072107990074
2008-06-09,1016.1530853393267
2008-06-10,980.7550979226816
2008-06-11,970.8339773808052
2008-06-12,965.5483368616649
2008-06-13,952.336933537748
2008-06-16,969.7050587435131
2008-06-17,966.7045933593259
2008-06-18,982.0310624885022
2008-06-19,954.0822360952346
2008-06-20,939.4422961013532
2008-06-23,938.3900655396683
2008-06-24,919.8561336270316
2008-06-25,932.9971083313795
2008-06-26,915.5349607484236
2008-06-27,896.0668082086104
2008-06-30,903.3327834376425
2008-07-01,902.5553958756565
2008-07-02,878.690650780217
2008-07-03,859.4595717034072
2008-07-04,864.8361728773964
2008-07-07,895.2463666823289
2008-07-08,866.2195448126392
2008-07-09,898.1328042439973
2008-07-10,906.7582703950768
2008-07-11,917.8833856151598
2008-07-14,911.8074513005805
2008-07-15,869.6887829872114
2008-07-16,877.6377237334951
2008-07-17,893.2991151627077
2008-07-18,900.6092943612806
2008-07-21,922.2656581633604
2008-07-22,921.4793596081972
2008-07-23,957.7236173155544
2008-07-24,957.4575827963276
2008-07-25,931.6288220079412
2008-07-28,926.9658190346255
2008-07-29,918.3105441168785
2008-07-30,938.6754989409862
2008-07-31,940.713781270768
2008-08-01,945.6575839342263
2008-08-04,924.6082736684585
2008-08-05,905.6592258740477
2008-08-06,909.2230132876724
2008-08-07,909.0282142554631
2008-08-08,916.0789030526583
2008-08-11,912.2531180446588
2008-08-12,904.9226024380388
2008-08-13,888.7462306627539
2008-08-14,896.3934488304844
2008-08-15,903.3626852190647
2008-08-18,888.0913944023737
2008-08-19,871.8693396062642
2008-08-20,896.5362214752278
2008-08-21,868.7997668602279
2008-08-22,872.4372961373267
2008-08-25,902.5630385344966
2008-08-26,910.6762850492698
2008-08-27,931.0986087511027
2008-08-28,910.9672706210888
2008-08-29,924.2588174910301
2008-09-01,915.4595168050816
2008-09-02,919.2876150206735
2008-09-03,900.5945750680817
2008-09-04,893.3815164252088
2008-09-05,881.9953292756808
2008-09-08,916.668874579243
2008-09-09,900.0095749643
2008-09-10,878.6102699186368
2008-09-11,849.3570775708915
2008-09-12,828.9778529459309
2008-09-15,828.4877504473425
2008-09-16,776.3833759518091
2008-09-17,740.3788893351685
2008-09-18,729.8917364599282
2008-09-19,825.2864659709343
2008-09-22,826.3071771055941
2008-09-23,778.2721690124677
2008-09-24,780.39810811775
2008-09-25,778.6003559203159
2008-09-26,769.843893591082
2008-09-29,739.1303591342306
2008-09-30,767.3428995309727
2008-10-01,769.5792880119365
2008-10-02,801.031926755037
2008-10-03,779.037313638333
2008-10-06,745.0923716389945
2008-10-07,737.2799982968563
2008-10-08,660.4941011803171
2008-10-09,684.4036306469973
2008-10-10,643.9900189676372
2008-10-13,714.9175754179765
2008-10-14,749.0644821375125
2008-10-15,708.8127179771292
2008-10-16,671.6341967065378
2008-10-17,639.9141012081805
2008-10-20,681.9396063110149
2008-10-21,669.0797369644961
2008-10-22,632.0850747469984
2008-10-23,610.5265784787256
2008-10-24,573.0184903206069
2008-10-27,514.7963011989947
2008-10-28,566.5678443954474
2008-10-29,562.9325687419619
2008-10-30,643.5152328793476
2008-10-31,648.4530142447769
2008-11-03,660.4491573691051
2008-11-04,655.962459209129
2008-11-05,680.3836081837999
2008-11-06,636.9951696883868
2008-11-07,650.4822341040151
2008-11-10,697.5708238104668
2008-11-11,688.1107535670496
2008-11-12,684.2872160520478
2008-11-13,652.6121813405846
2008-11-14,666.942866638463
2008-11-17,669.8931892842917
2008-11-18,637.7281599602042
2008-11-19,632.2662793286999
2008-11-20,608.9192115594055
2008-11-21,623.105802925852
2008-11-24,604.1096347555091
2008-11-25,618.5764165440004
2008-11-26,640.1764319069175
2008-11-27,653.6206590329523
2008-11-28,673.3529888815043
2008-12-01,688.3347452311723
2008-12-02,652.7149511335426
2008-12-03,674.1839559785044
2008-12-04,668.0147124137483
2008-12-05,683.0950117657923
2008-12-08,720.8724034628011
2008-12-09,709.1500033647036
2008-12-10,741.2930375573171
2008-12-11,722.2866706881483
2008-12-12,674.2527152842633
2008-12-15,670.2006781098868
2008-12-16,671.846556308122
2008-12-17,672.5223589657322
2008-12-18,674.4208885616696
2008-12-19,692.0812109051416
2008-12-22,673.8775923332448
2008-12-23,645.4692668375201
2008-12-24,640.9951972338913
2008-12-25,640.9868031391857
2008-12-26,637.9971706284166
2008-12-29,638.687558183403
2008-12-30,641.128116498897
2008-12-31,661.1808211752709
2009-01-01,661.1808211752709
2009-01-02,684.3189971046105
2009-01-05,729.1023986643957
2009-01-06,737.2463581791884
2009-01-07,691.4691777089489
2009-01-08,654.4517938391532
2009-01-09,663.4950050625753
2009-01-12,644.7311475744398
2009-01-13,640.6609992129466
2009-01-14,654.8793590241266
2009-01-15,642.5738957491045
2009-01-16,641.7153392294142
2009-01-19,654.0381974158533
2009-01-20,650.2414443597786
2009-01-21,636.0937236655955
2009-01-22,635.9644886504418
2009-01-23,635.6460094089715
2009-01-26,619.1161526180628
2009-01-27,617.0299371611662
2009-01-28,614.6629744073061
2009-01-29,644.233222680783
2009-01-30,670.7647559402287
2009-02-02,653.5038053345893
2009-02-03,648.4215983314884
2009-02-04,671.1475193401945
2009-02-05,684.2777150603224
2009-02-06,701.1844516105086
2009-02-09,692.0132450449189
2009-02-10,697.9959401133755
2009-02-11,688.9497771886809
2009-02-12,681.5490875307372
2009-02-13,690.6587105132977
2009-02-16,693.5930639070405
2009-02-17,679.0861165605451
2009-02-18,686.6632211584124
2009-02-19,685.960726019635
2009-02-20,674.7428667917654
2009-02-23,686.3387151879052
2009-02-24,665.9393672638585
2009-02-25,680.673595307667
2009-02-26,662.7012724835693
2009-02-27,659.315349430614
2009-03-02,640.1214393443923
2009-03-03,643.8956484533527
2009-03-04,668.7403569998482
2009-03-05,669.2156478117198
2009-03-06,658.1035076771931
2009-03-09,653.6210029822589
2009-03-10,659.9644856843985
2009-03-11,670.6538550976182
2009-03-12,666.7506686089284
2009-03-13,682.9427420339474
2009-03-16,701.0833773391754
2009-03-17,695.4638053868819
2009-03-18,696.8790760520923
2009-03-19,673.3892374687829
2009-03-20,663.391666034195
2009-03-23,696.3834875057411
2009-03-24,710.5258227462336
2009-03-25,698.1569683150985
2009-03-26,726.7185023715649
2009-03-27,743.452141247458
2009-03-30,715.211615717773
2009-03-31,722.0451612362068
2009-04-01,727.5680325757183
2009-04-02,751.1391749169337
2009-04-03,745.688068152899
2009-04-06,758.4801046601087
2009-04-07,761.4912534446452
2009-04-08,746.5185651783365
2009-04-09,769.7826831289668
2009-04-10,770.1960393047159
2009-04-13,764.3529455928931
2009-04-14,795.6362337612422
2009-04-15,809.5372279655755
2009-04-16,797.6946857428962
2009-04-17,801.8992591255036
2009-04-20,823.2440983490826
2009-04-21,807.2320870773696
2009-04-22,785.3318286808956
2009-04-23,800.403621336655
2009-04-24,791.6801861811252
2009-04-27,773.5753089694357
2009-04-28,764.0071148465316
2009-04-29,778.250720983045
2009-04-30,802.2393768664593
2009-05-01,802.1285982940984
2009-05-04,838.611049017219
2009-05-05,834.1933844172357
2009-05-06,849.3951862632838
2009-05-07,849.6694525737729
2009-05-08,853.1604138543105
2009-05-11,828.4475217322735
2009-05-12,822.4496827356381
2009-05-13,824.0345407690496
2009-05-14,809.9315583930849
2009-05-15,827.5714961268592
2009-05-18,846.6078476049714
2009-05-19,858.5980800203151
2009-05-20,846.7932784752034
2009-05-21,836.9524489831819
2009-05-22,817.2109631184775
2009-05-25,819.4703741192034
2009-05-26,816.2517986661009
2009-05-27,855.9545481640065
2009-05-28,855.1980914843525
2009-05-29,859.241075305509
2009-06-01,893.4537336483619
2009-06-02,871.3604596879616
2009-06-03,889.7295569486988
2009-06-04,884.2343530067652
2009-06-05,910.9762672675075
2009-06-08,911.0289602048572
2009-06-09,894.3453335629001
2009-06-10,924.8970668550771
2009-06-11,924.9320234710361
2009-06-12,928.5864542389504
2009-06-15,925.1986875962274
2009-06-16,903.2290928006465
2009-06-17,906.7428321439019
2009-06-18,887.9274679567658
2009-06-19,896.942202845371
2009-06-22,909.5031240434623
2009-06-23,879.6723678784751
2009-06-24,897.5618021136979
2009-06-25,919.7133437310468
2009-06-26,926.9058323195928
2009-06-29,928.4283396952079
2009-06-30,924.7933212699478
2009-07-01,919.467924854318
2009-07-02,928.2938987850432
2009-07-03,932.9132916901345
2009-07-06,931.1743605312412
2009-07-07,917.8826539031072
2009-07-08,918.4234305217689
2009-07-09,921.7813321411576
2009-07-10,923.6756020821979
2009-07-13,899.9039243726078
2009-07-14,929.0774373936077
2009-07-15,939.0648065662973
2009-07-16,939.1279348428872
2009-07-17,950.8711651051649
2009-07-20,973.6766087518084
2009-07-21,972.2262066870074
2009-07-22,964.8768950907612
2009-07-23,983.4706120790228
2009-07-24,996.3183737327867
2009-07-27,1012.2258263261258
2009-07-28,1030.059689240286
2009-07-29,1006.5805167953856
2009-07-30,1006.0327484508233
2009-07-31,1013.3646741483143
2009-08-03,1015.5864507738447
2009-08-04,1004.6730937829223
2009-08-05,991.0977197265015
2009-08-06,1002.399224011255
2009-08-07,985.7403860943208
2009-08-10,1006.8316307063765
2009-08-11,1013.5908291134839
2009-08-12,980.3855006101974
2009-08-13,987.7568131130721
2009-08-14,989.3612060011304
2009-08-17,963.5825938934847
2009-08-18,962.265990975061
2009-08-19,942.1191548620602
2009-08-20,957.40211514984
2009-08-21,951.8027711880277
2009-08-24,965.4720533811281
2009-08-25,956.8894200107056
2009-08-26,963.0198303524514
2009-08-27,958.3751106531444
2009-08-28,940.8494958953466
2009-08-31,930.8776788280337
2009-09-01,937.3922478080354
2009-09-02,926.792703748473
2009-09-03,942.612352806633
2009-09-04,969.4814669425739
2009-09-07,976.0686373531544
2009-09-08,977.763286377178
2009-09-09,963.138861649413
2009-09-10,974.0279034176539
2009-09-11,974.6436138119692
2009-09-14,965.8307088267227
2009-09-15,963.3094112219636
2009-09-16,974.8475582703404
2009-09-17,980.0923525820162
2009-09-18,977.482260286006
2009-09-21,969.2482866528745
2009-09-22,963.8220806248548
2009-09-23,963.7314433487176
2009-09-24,950.3363512226133
2009-09-25,953.7873787013955
2009-09-28,934.8226956962278
2009-09-29,956.095001963993
2009-09-30,946.5962280843708
2009-10-01,950.2041043786181
2009-10-02,929.1692793470714
2009-10-05,933.3894913028402
2009-10-06,945.1108795961327
2009-10-07,964.9643435023987
2009-10-08,966.731926465511
2009-10-09,972.158166449351
2009-10-12,962.652931346831
2009-10-13,969.6028395295234
2009-10-14,981.4719295342175
2009-10-15,983.0671751179275
2009-10-16,980.2425222029503
2009-10-19,988.1256637809793
2009-10-20,991.7860769279823
2009-10-21,988.9129724112018
2009-10-22,983.8270333148675
2009-10-23,1000.1816775677561
2009-10-26,1005.4516449133414
2009-10-27,1004.6355914259112
2009-10-28,991.0560678282774
2009-10-29,962.5576608307268
2009-10-30,986.3151319018865
2009-11-02,979.3253032260627
2009-11-03,978.2846125484743
2009-11-04,987.049107399332
2009-11-05,986.4225942541608
2009-11-06,1001.0317565007743
2009-11-09,1005.7721803131777
2009-11-10,1011.8396972336085
2009-11-11,1015.6722196274035
2009-11-12,1020.5359062967756
2009-11-13,1033.618421692102
2009-11-16,1042.9843135254237
2009-11-17,1057.7612613420602
2009-11-18,1047.7569698245177
2009-11-19,1041.5685945222294
2009-11-20,1032.3814617329267
2009-11-23,1036.138471732266
2009-11-24,1027.5944027549806
2009-11-25,1027.017779855348
2009-11-26,1019.0466611256983
2009-11-27,977.5346428176327
2009-11-30,1007.3399427249883
2009-12-01,1019.8384954420304
2009-12-02,1029.6833775723114
2009-12-03,1037.0357252990725
2009-12-04,1047.844909795471
2009-12-07,1047.529894281586
2009-12-08,1045.806809778759
2009-12-09,1030.9271966996942
2009-12-10,1028.805241509787
2009-12-11,1042.6157891386363
2009-12-14,1050.6460933221224
2009-12-15,1049.562414745971
2009-12-16,1035.5547069238014
2009-12-17,1033.8563149950344
2009-12-18,1023.5442256130451
2009-12-21,1015.5481755288373
2009-12-22,1028.6678125928645
2009-12-23,1033.8293820447552
2009-12-24,1040.075880838602
2009-12-25,1040.0612958260565
2009-12-28,1043.0763817659745
2009-12-29,1040.804379072684
2009-12-30,1045.876935962366
2009-12-31,1063.143547173299
2010-01-01,1063.143547173299
2010-01-04,1055.0002622421348
2010-01-05,1079.072779281624
2010-01-06,1085.7197015112483
2010-01-07,1079.495849917005
2010-01-08,1080.4749736556728
2010-01-11,1068.5799270826724
2010-01-12,1069.6836690487012
2010-01-13,1045.8946615674395
2010-01-14,1050.0064269016368
2010-01-15,1057.6948811379045
2010-01-18,1048.0971553504955
2010-01-19,1065.7640632234868
2010-01-20,1062.5706669268168
2010-01-21,1044.507733470427
2010-01-22,1033.768613892263
2010-01-25,1023.6291156525938
2010-01-26,996.9228716524282
2010-01-27,991.1895029852698
2010-01-28,1014.5001529193632
2010-01-29,1008.179869831314
2010-02-01,1013.8701775059823
2010-02-02,1013.5245786023453
2010-02-03,1040.400355928343
2010-02-04,1032.2807235664582
2010-02-05,1002.1246585077918
2010-02-08,992.3878538952687
2010-02-09,1002.8139672194523
2010-02-10,1014.5292827105028
2010-02-11,1038.6633244793431
2010-02-12,1036.4605529004405
2010-02-15,1037.4250334411443
2010-02-16,1029.5141104380407
2010-02-17,1046.7526338912191
2010-02-18,1043.8730771970206
2010-02-19,1026.1963351990764
2010-02-22,1037.0081637883586
2010-02-23,1044.883583230429
2010-02-24,1037.2158652436453
2010-02-25,1037.7370069483563
2010-02-26,1043.9694594801736
2010-03-01,1080.6820035040428
2010-03-02,1076.4978729400225
2010-03-03,1073.533466571952
2010-03-04,1064.1199539974366
2010-03-05,1075.9147222717602
2010-03-08,1095.3127191236629
2010-03-09,1102.655371895353
2010-03-10,1098.1683649224376
2010-03-11,1097.2511896898445
2010-03-12,1089.8941714716257
2010-03-15,1084.1535527502806
2010-03-16,1076.2277825058686
2010-03-17,1097.179176712134
2010-03-18,1106.9409868252371
2010-03-19,1116.8716142232322
2010-03-22,1100.9802079805709
2010-03-23,1097.9772854556568
2010-03-24,1111.87782594192
2010-03-25,1108.0992337152547
2010-03-26,1111.7279213035004
2010-03-29,1117.84077045336
2010-03-30,1130.1235533871243
2010-03-31,1116.8131605885033
2010-04-01,1135.677507242151
2010-04-02,1135.8501223957135
2010-04-05,1138.6191924980053
2010-04-06,1148.9756648163834
2010-04-07,1172.972073107199
2010-04-08,1163.1539932574888
2010-04-09,1168.8982878012616
2010-04-12,1142.6656544666862
2010-04-13,1141.3172714268444
2010-04-14,1137.5131627752244
2010-04-15,1140.4505509331295
2010-04-16,1127.291994531535
2010-04-19,1107.095362872814
2010-04-20,1124.3215370710839
2010-04-21,1130.9140405895616
2010-04-22,1136.0315405116457
2010-04-23,1125.0634495383317
2010-04-26,1145.9855184715555
2010-04-27,1131.0352598878806
2010-04-28,1124.7969922742059
2010-04-29,1113.055836163949
2010-04-30,1131.3605057693776
2010-05-03,1127.5312738454409
2010-05-04,1136.854518395968
2010-05-05,1125.098858320573
2010-05-06,1116.5470647606373
2010-05-07,1108.8690823712107
2010-05-10,1116.895005316355
2010-05-11,1119.043952585542
2010-05-12,1118.1651589744379
2010-05-13,1147.9560020425583
2010-05-14,1147.680768024725
2010-05-17,1122.5495207645004
2010-05-18,1134.3274167188433
2010-05-19,1117.1262977498543
2010-05-20,1103.5943261314137
2010-05-21,1084.776108984041
2010-05-24,1118.7947902294923
2010-05-25,1083.1262387985812
2010-05-26,1124.23192797676
2010-05-27,1136.0091215645632
2010-05-28,1155.7319487842026
2010-05-31,1167.1740795395403
2010-06-01,1140.444070160869
2010-06-02,1142.2751943673138
2010-06-03,1162.4550537847613
2010-06-04,1178.3215915417218
2010-06-07,1163.638266226647
2010-06-08,1166.1930802677416
2010-06-09,1162.009783536901
2010-06-10,1160.312917843547
2010-06-11,1177.5633754898397
2010-06-14,1175.634176782944
2010-06-15,1178.5762322314267
2010-06-16,1177.8291320600702
2010-06-17,1182.4736227804121
2010-06-18,1184.6069230493335
2010-06-21,1228.6259769080818
2010-06-22,1231.7601495190381
2010-06-23,1239.4439009326702
2010-06-24,1222.937996986821
2010-06-25,1219.3510824502785
2010-06-28,1220.6372490588576
2010-06-29,1208.7214603251134
2010-06-30,1205.7254201063124
2010-07-01,1183.4372193892189
2010-07-02,1150.767786158317
2010-07-05,1156.5607377532174
2010-07-06,1166.2986450107003
2010-07-07,1161.397641444285
2010-07-08,1166.6958482504813
2010-07-09,1189.0225781818085
2010-07-12,1199.550306315636
2010-07-13,1191.4736151495285
2010-07-14,1188.7528280652773
2010-07-15,1157.9356915661185
2010-07-16,1147.6836326455898
2010-07-19,1145.234370998499
2010-07-20,1162.7774754017423
2010-07-21,1183.345796648158
2010-07-22,1177.3428098221673
2010-07-23,1198.184980290389
2010-07-26,1180.729891789176
2010-07-27,1183.4571583289967
2010-07-28,1185.1892095342396
2010-07-29,1177.1524479551858
2010-07-30,1183.6112345020113
2010-08-02,1189.6067194492919
2010-08-03,1185.255306627131
2010-08-04,1192.2389665895785
2010-08-05,1190.7463847842223
2010-08-06,1180.7614729787672
2010-08-09,1192.003258826189
2010-08-10,1187.5600940768031
2010-08-11,1192.1368079290035
2010-08-12,1188.016596250021
2010-08-13,1201.9328819462887
2010-08-16,1199.763473758552
2010-08-17,1197.1685189567647
2010-08-18,1200.5366947768039
2010-08-19,1202.973306042043
2010-08-20,1215.5884133578086
2010-08-23,1208.3443541978809
2010-08-24,1200.9472641367229
2010-08-25,1201.6556327201301
2010-08-26,1189.852318549866
2010-08-27,1191.7979584267612
2010-08-30,1205.023616407713
2010-08-31,1195.3698007015926
2010-09-01,1194.4748195296763
2010-09-02,1209.229892278551
2010-09-03,1212.1070150692003
2010-09-06,1227.9357300778006
2010-09-07,1242.1829521223904
2010-09-08,1219.913325462235
2010-09-09,1226.3649598217573
2010-09-10,1229.2879020795567
2010-09-13,1236.179393873331
2010-09-14,1228.874254110802
2010-09-15,1222.6077980600335
2010-09-16,1209.1954292861233
2010-09-17,1229.9672100333346
2010-09-20,1227.1696132152267
2010-09-21,1227.609499477474
2010-09-22,1204.901442672006
2010-09-23,1211.8434347328641
2010-09-24,1200.4674305197116
2010-09-27,1211.9240295370778
2010-09-28,1195.4394400779083
2010-09-29,1202.2560197701034
2010-09-30,1197.0936203406193
2010-10-01,1189.579724882787
2010-10-04,1211.3725931556232
2010-10-05,1196.5741072849728
2010-10-06,1198.9215257897815
2010-10-07,1192.7553557716774
2010-10-08,1194.1743454821317
2010-10-11,1203.933924541584
2010-10-12,1206.8560755729104
2010-10-13,1216.5491103638967
2010-10-14,1221.790481245468
2010-10-15,1225.1680725064466
2010-10-18,1217.7831623659947
2010-10-19,1244.1518923847611
2010-10-20,1216.7631787679281
2010-10-21,1225.0755634560037
2010-10-22,1223.3704883622017
2010-10-25,1222.6061094846943
2010-10-26,1234.6000283660467
2010-10-27,1222.2269178334338
2010-10-28,1212.9640338905147
2010-10-29,1209.717339910758
2010-11-01,1231.1487825812796
2010-11-02,1219.3546676329706
2010-11-03,1237.5862827939784
2010-11-04,1230.3364799849267
2010-11-05,1259.8254139007922
2010-11-08,1277.7682257436566
2010-11-09,1264.3938161137569
2010-11-10,1273.694905516234
2010-11-11,1284.6859363452154
2010-11-12,1249.941414097533
2010-11-15,1245.76354104552
2010-11-16,1233.960556969277
2010-11-17,1205.9940048107142
2010-11-18,1223.440219618518
