Date,CHINA A MINIMUM VOLATILITY (USD)
2009-05-07,1262.9155022366954
2009-05-08,1264.8653505293762
2009-05-11,1232.195635805465
2009-05-12,1245.351010478896
2009-05-13,1254.3741209339523
2009-05-14,1243.7635045169857
2009-05-15,1246.664959119482
2009-05-18,1261.3433820469422
2009-05-19,1254.7933260646612
2009-05-20,1226.3824181388247
2009-05-21,1202.777356034567
2009-05-22,1181.0465907405073
2009-05-25,1176.4405317136107
2009-05-26,1168.8353783499829
2009-05-27,1193.4163716438873
2009-05-28,1192.3463885248548
2009-05-29,1174.445819266914
2009-06-01,1208.942781495492
2009-06-02,1196.8958773530276
2009-06-03,1231.7242010096356
2009-06-04,1231.995537445443
2009-06-05,1245.9686136913429
2009-06-08,1271.6211152142757
2009-06-09,1267.4287981463558
2009-06-10,1289.7670729500005
2009-06-11,1277.0771484704073
2009-06-12,1259.6386554550766
2009-06-15,1314.4971498347318
2009-06-16,1305.1986831209706
2009-06-17,1320.6938909852859
2009-06-18,1330.6015720304204
2009-06-19,1351.8125280800873
2009-06-22,1363.6496618958256
2009-06-23,1357.1968498696635
2009-06-24,1359.8458052906315
2009-06-25,1373.6583602315704
2009-06-26,1362.1392508968609
2009-06-29,1384.6899270779318
2009-06-30,1377.1469441571123
2009-07-01,1388.5538939717085
2009-07-02,1413.616801566541
2009-07-03,1421.7302969954453
2009-07-06,1443.3937656196895
2009-07-07,1425.7870289787568
2009-07-08,1423.4521697368875
2009-07-09,1433.378324070633
2009-07-10,1438.1428638423793
2009-07-13,1425.853153082559
2009-07-14,1460.405389550539
2009-07-15,1451.3020646331802
2009-07-16,1450.3487567562488
2009-07-17,1448.5490077257457
2009-07-20,1463.8123383612744
2009-07-21,1440.6829835204844
2009-07-22,1463.1884615727681
2009-07-23,1475.527360130676
2009-07-24,1488.5163320101628
2009-07-27,1510.4999393432179
2009-07-28,1514.953355748974
2009-07-29,1464.8158337318132
2009-07-30,1495.0221956173393
2009-07-31,1510.2329015114972
2009-08-03,1501.2535108017692
2009-08-04,1503.157617844262
2009-08-05,1497.7531808098356
2009-08-06,1474.8632125541699
2009-08-07,1459.6509163677358
2009-08-10,1457.7915923349326
2009-08-11,1468.4603801062563
2009-08-12,1398.0099704530608
2009-08-13,1399.0976188653704
2009-08-14,1359.7621760091606
2009-08-17,1306.7264297514791
2009-08-18,1322.3953483214625
2009-08-19,1269.7762306928798
2009-08-20,1316.3715120054403
2009-08-21,1333.336855448483
2009-08-24,1338.181769691813
2009-08-25,1299.8039147751897
2009-08-26,1326.9947291921444
2009-08-27,1328.8059953003458
2009-08-28,1277.7667444498481
2009-08-31,1207.2416601579896
2009-09-01,1225.4630021483092
2009-09-02,1250.2490465988112
2009-09-03,1299.5779636346192
2009-09-04,1310.52183512941
2009-09-07,1317.2196185326247
2009-09-08,1320.6382700298414
2009-09-09,1312.8187906934843
2009-09-10,1308.54725060666
2009-09-11,1332.015747737185
2009-09-14,1346.4782341344358
2009-09-15,1348.9003764502286
2009-09-16,1323.909749049132
2009-09-17,1344.4715141505947
2009-09-18,1309.0946541347591
2009-09-21,1322.4631819857188
2009-09-22,1290.088380883408
2009-09-23,1274.7682330750715
2009-09-24,1288.9066633356297
2009-09-25,1289.666331520029
2009-09-28,1269.7120626735962
2009-09-29,1279.0856888984258
2009-09-30,1282.8820622568892
2009-10-01,1287.7716652823508
2009-10-02,1283.9361248893492
2009-10-05,1281.917357397385
2009-10-06,1271.5298934740767
2009-10-07,1277.2459969355275
2009-10-08,1270.1518680535746
2009-10-09,1321.9040270824753
2009-10-12,1310.7004413811528
2009-10-13,1320.848519406408
2009-10-14,1318.8376239697375
2009-10-15,1314.1905611546276
2009-10-16,1316.2970420476797
2009-10-19,1330.0277983753883
2009-10-20,1350.1821280829042
2009-10-21,1337.5872340479252
2009-10-22,1329.3305937679372
2009-10-23,1353.8460435204822
2009-10-26,1358.4258665228826
2009-10-27,1341.6739478027475
2009-10-28,1347.1240325276044
2009-10-29,1318.0451162308807
2009-10-30,1337.6469657650025
2009-11-02,1373.8508959218523
2009-11-03,1398.4982878134792
2009-11-04,1392.2617777041096
2009-11-05,1391.5125403816587
2009-11-06,1395.8391723237894
2009-11-09,1385.2322043804343
2009-11-10,1394.43695368601
2009-11-11,1388.5415472889702
2009-11-12,1401.835831281699
2009-11-13,1408.2642404622118
2009-11-16,1437.0407044650976
2009-11-17,1453.159585803922
2009-11-18,1443.4643306184716
2009-11-19,1457.3036871867434
2009-11-20,1452.361406192412
2009-11-23,1448.2794496658473
2009-11-24,1409.313033842795
2009-11-25,1426.2077328571859
2009-11-26,1383.150282367599
2009-11-27,1356.3291722775048
2009-11-30,1397.1966130901487
2009-12-01,1407.0427794469667
2009-12-02,1417.1708916158186
2009-12-03,1406.659437420118
2009-12-04,1455.1580784177766
2009-12-07,1466.4215697579034
2009-12-08,1458.485043379353
2009-12-09,1431.9804163264434
2009-12-10,1445.8424454107978
2009-12-11,1455.8672020831316
2009-12-14,1483.0047437871337
2009-12-15,1485.7119962615818
2009-12-16,1475.9875395629022
2009-12-17,1471.2252223568094
2009-12-18,1454.3936276047223
2009-12-21,1450.8889902064202
2009-12-22,1437.3376951055914
2009-12-23,1437.6605386378246
2009-12-24,1468.6136001578006
2009-12-25,1462.8094627654577
2009-12-28,1477.3262398664256
2009-12-29,1488.3514513353791
2009-12-30,1525.962101349689
2009-12-31,1527.307836618224
2010-01-01,1527.307836618224
2010-01-04,1497.0902556647795
2010-01-05,1505.4133653579865
2010-01-06,1493.460979518352
2010-01-07,1473.0517265979697
2010-01-08,1481.756113578867
2010-01-11,1455.6854270567055
2010-01-12,1480.9652967356194
2010-01-13,1447.4630153552855
2010-01-14,1468.6539499798128
2010-01-15,1480.2736739004908
2010-01-18,1487.2926794959888
2010-01-19,1497.8448855207287
2010-01-20,1473.721538848268
2010-01-21,1493.3176385900229
2010-01-22,1482.6035091081835
2010-01-25,1460.825476011906
2010-01-26,1450.1711631153441
2010-01-27,1431.6004559969126
2010-01-28,1440.7928889400046
2010-01-29,1447.0254183515417
2010-02-01,1427.7317611873073
2010-02-02,1416.5283400403591
2010-02-03,1446.7390681483878
2010-02-04,1458.40036664381
2010-02-05,1455.4474398773834
2010-02-08,1447.8163430241088
2010-02-09,1451.6286952237028
2010-02-10,1468.0503937739877
2010-02-11,1477.2721550093527
2010-02-12,1490.5883506921793
2010-02-15,1492.1781069413082
2010-02-16,1480.5800213779419
2010-02-17,1485.730524949325
2010-02-18,1488.8926977300325
2010-02-19,1501.343752297544
2010-02-22,1484.9993265888977
2010-02-23,1476.1104572968368
2010-02-24,1493.6583054842567
2010-02-25,1518.365211222463
2010-02-26,1498.0735347296927
2010-03-01,1530.810156709092
2010-03-02,1516.150824672153
2010-03-03,1509.084078869173
2010-03-04,1484.7598755053502
2010-03-05,1485.2852005537009
2010-03-08,1487.8006389884374
2010-03-09,1504.2993545776533
2010-03-10,1489.2333027189445
2010-03-11,1489.380890763059
2010-03-12,1461.2384307886548
2010-03-15,1451.3208181522489
2010-03-16,1448.565126526562
2010-03-17,1475.7902332638012
2010-03-18,1486.994683272253
2010-03-19,1500.761938967498
2010-03-22,1504.5650000270487
2010-03-23,1493.3700657638412
2010-03-24,1514.9381648436863
2010-03-25,1497.574357794139
2010-03-26,1510.5493592893004
2010-03-29,1534.0628471903742
2010-03-30,1538.5528651189434
2010-03-31,1516.5146417441015
2010-04-01,1529.7602935865727
2010-04-02,1528.8261922530467
2010-04-05,1532.33514068231
2010-04-06,1545.2710663875396
2010-04-07,1544.6313305846027
2010-04-08,1529.4535371963257
2010-04-09,1532.0297999684637
2010-04-12,1502.588716339455
2010-04-13,1527.791534689963
2010-04-14,1521.7594724771773
2010-04-15,1523.6796258616619
2010-04-16,1517.8134983320172
2010-04-19,1456.9850494569416
2010-04-20,1455.8322083434002
2010-04-21,1484.5879084280782
2010-04-22,1478.7320306778956
2010-04-23,1464.8723282114984
2010-04-26,1462.1861876773587
2010-04-27,1439.231217728813
2010-04-28,1449.4624609968364
2010-04-29,1436.516441792827
2010-04-30,1435.3208893000951
2010-05-03,1448.5574348826349
2010-05-04,1445.5248406889093
2010-05-05,1474.0611304543288
2010-05-06,1437.2641893360635
2010-05-07,1419.9144161680683
2010-05-10,1410.0160682989228
2010-05-11,1400.980980545371
2010-05-12,1417.2473135621383
2010-05-13,1455.6079418911727
2010-05-14,1467.13343082771
2010-05-17,1417.8022163382832
2010-05-18,1426.8904406222093
2010-05-19,1428.9371557545408
2010-05-20,1415.7386963450995
2010-05-21,1404.5069621773912
2010-05-24,1462.5275533852014
2010-05-25,1450.6479318859115
2010-05-26,1454.4256277198717
2010-05-27,1467.5829121409529
2010-05-28,1460.7842933752015
2010-05-31,1443.647634318445
2010-06-01,1429.9750400790576
2010-06-02,1438.5014005770852
2010-06-03,1431.8458175343699
2010-06-04,1455.0763106979055
2010-06-07,1450.653641296117
2010-06-08,1448.3993752407737
2010-06-09,1474.8947964040617
2010-06-10,1453.0699969991767
2010-06-11,1455.240112851604
2010-06-14,1433.4891508325222
2010-06-15,1429.8786402966266
2010-06-16,1428.8918365421082
2010-06-17,1416.875917975743
2010-06-18,1398.5719741579658
2010-06-21,1439.471601252722
2010-06-22,1448.5792066778968
2010-06-23,1442.9888168865273
2010-06-24,1438.885272282663
2010-06-25,1437.4264483271656
2010-06-28,1427.1368828504499
2010-06-29,1397.3280377792287
2010-06-30,1390.0971164019873
2010-07-01,1357.157306304952
2010-07-02,1350.7269986546369
2010-07-05,1349.7232672915982
2010-07-06,1359.3334821916267
2010-07-07,1366.7709429118734
2010-07-08,1361.7141179912594
2010-07-09,1396.2067646471992
2010-07-12,1408.7023388795246
2010-07-13,1382.6479645359161
2010-07-14,1385.5442866104656
2010-07-15,1346.2356406687536
2010-07-16,1343.2020465934613
2010-07-19,1362.6903006741647
2010-07-20,1395.8970824372984
2010-07-21,1409.1654504149556
2010-07-22,1409.003441242655
2010-07-23,1426.210147626987
2010-07-26,1424.725142998609
2010-07-27,1416.725267378593
2010-07-28,1442.7940720754827
2010-07-29,1432.9189060857052
2010-07-30,1434.7035856347961
2010-08-02,1440.820524292451
2010-08-03,1412.0612342248153
2010-08-04,1423.6739472055497
2010-08-05,1415.7240268229616
2010-08-06,1417.8654203482397
2010-08-09,1429.126622399179
2010-08-10,1409.4190002098069
2010-08-11,1435.184393213739
2010-08-12,1425.1393573916182
2010-08-13,1445.8276625793587
2010-08-16,1461.0156601244973
2010-08-17,1469.7871219611056
2010-08-18,1466.4328154727527
2010-08-19,1472.9327687309003
2010-08-20,1473.4697430279032
2010-08-23,1473.0582677631824
2010-08-24,1477.3804900687846
2010-08-25,1457.1757936622503
2010-08-26,1445.540781488774
2010-08-27,1453.9060616631227
2010-08-30,1481.0537412297363
2010-08-31,1468.8690872270222
2010-09-01,1451.8057504207234
2010-09-02,1462.5430898831826
2010-09-03,1457.2787392699129
2010-09-06,1482.379998857437
2010-09-07,1499.6064648889217
2010-09-08,1494.9128337228933
2010-09-09,1480.0136877733926
2010-09-10,1498.1610899988348
2010-09-13,1490.0462422861106
2010-09-14,1482.4195299507426
2010-09-15,1456.9066352151187
2010-09-16,1429.3294623532463
2010-09-17,1441.3223631122319
2010-09-20,1440.3534576284562
2010-09-21,1444.9330636287687
2010-09-22,1414.8740601800548
2010-09-23,1423.204339466347
2010-09-24,1408.1020672384093
2010-09-27,1429.1364619625444
2010-09-28,1410.6980991768064
2010-09-29,1400.648719719397
2010-09-30,1418.1193330337258
2010-10-01,1408.3705040975105
2010-10-04,1415.061589341551
2010-10-05,1398.906400850929
2010-10-06,1393.8705593848904
2010-10-07,1388.7712158513996
2010-10-08,1433.8518479967477
2010-10-11,1454.4678882004355
2010-10-12,1456.2234452962668
2010-10-13,1457.820743325748
2010-10-14,1451.3522942257994
2010-10-15,1502.566511453875
2010-10-18,1511.7573422997598
2010-10-19,1549.7257919262242
2010-10-20,1531.4658628399502
2010-10-21,1511.1415853138888
2010-10-22,1513.5648186221954
2010-10-25,1535.7956491992277
2010-10-26,1535.5326378777957
2010-10-27,1517.9795668225945
2010-10-28,1497.7896662970722
2010-10-29,1492.9228442518036
2010-11-01,1517.099142240983
2010-11-02,1502.8095159176773
2010-11-03,1504.975256043794
2010-11-04,1505.2883300557119
2010-11-05,1546.5427632610922
2010-11-08,1566.740661717138
2010-11-09,1568.3300744218438
2010-11-10,1591.9711975318394
2010-11-11,1608.2179025504306
2010-11-12,1530.233883719099
2010-11-15,1567.2860732993859
2010-11-16,1532.0833372965114
2010-11-17,1497.0775667713137
2010-11-18,1506.9689731779897
2010-11-19,1513.3995305706842
2010-11-22,1516.431576164186
2010-11-23,1516.0646864536202
2010-11-24,1538.3412155229719
2010-11-25,1557.3116649079932
2010-11-26,1559.1741077703493
2010-11-29,1578.7859553409878
2010-11-30,1556.366715232059
2010-12-01,1550.9813076220428
2010-12-02,1544.7718950006465
2010-12-03,1521.6336457110897
2010-12-06,1541.739258200815
2010-12-07,1551.9930471314344
2010-12-08,1557.9192762730017
2010-12-09,1556.2145164213111
2010-12-10,1562.3579175454313
2010-12-13,1580.3974572274863
2010-12-14,1582.3115843749379
2010-12-15,1576.2633717426454
2010-12-16,1583.7527251226575
2010-12-17,1589.4007231682065
2010-12-20,1567.6611280998459
2010-12-21,1587.8833942442986
2010-12-22,1584.8970069208262
2010-12-23,1577.0437410829973
2010-12-24,1570.745332638291
2010-12-27,1537.737509395722
2010-12-28,1523.4342837876377
2010-12-29,1534.238533934229
2010-12-30,1526.3977877528218
2010-12-31,1533.5562403199306
2011-01-03,1539.6964333192655
2011-01-04,1561.5705365494282
2011-01-05,1569.6999205182144
2011-01-06,1574.8355272430897
2011-01-07,1593.4292971136967
2011-01-10,1572.8486358120315
2011-01-11,1586.0089609180231
2011-01-12,1577.1952525553584
2011-01-13,1551.4760562750107
2011-01-14,1542.304178154979
2011-01-17,1502.1740401751067
2011-01-18,1496.8911861891554
2011-01-19,1516.1783928794946
2011-01-20,1487.7286108609746
2011-01-21,1486.0556612424436
2011-01-24,1472.5661429446272
2011-01-25,1466.7140728251647
2011-01-26,1482.3397136381811
2011-01-27,1504.06438725991
2011-01-28,1513.0739472207433
2011-01-31,1523.2687207633955
2011-02-01,1513.1174124812026
2011-02-02,1511.2546421131688
2011-02-03,1530.9893150128933
2011-02-04,1539.686834361867
2011-02-07,1540.9374106874948
2011-02-08,1526.3981387463973
2011-02-09,1512.1686815788744
2011-02-10,1542.4795196265657
2011-02-11,1552.689779958484
2011-02-14,1593.4426487835904
2011-02-15,1587.894946205941
2011-02-16,1592.8954891591857
2011-02-17,1582.485322828465
2011-02-18,1564.6585724379804
2011-02-21,1574.083008475582
2011-02-22,1527.0794556857118
2011-02-23,1523.4520864378092
2011-02-24,1524.237686173557
2011-02-25,1530.5649125556151
2011-02-28,1537.4849197015092
2011-03-01,1540.0266388714665
2011-03-02,1530.7799922624995
2011-03-03,1520.2383910685144
2011-03-04,1532.444899878132
2011-03-07,1547.6660813165054
2011-03-08,1559.2407241556502
2011-03-09,1560.9934196578854
2011-03-10,1554.488794734857
2011-03-11,1536.4098315801348
2011-03-14,1528.2474994814133
2011-03-15,1500.1831126927934
2011-03-16,1519.095021662875
2011-03-17,1492.1534013142266
2011-03-18,1482.327197935517
2011-03-21,1476.0942116490564
2011-03-22,1484.276960047835
2011-03-23,1506.4371505064425
2011-03-24,1493.6556325293473
2011-03-25,1514.0760003135938
2011-03-28,1510.6464251773768
2011-03-29,1503.4840200010285
2011-03-30,1502.796939903178
2011-03-31,1482.0435958370063
2011-04-01,1501.9221002220238
2011-04-04,1492.5842164979979
2011-04-05,1495.5786308419506
2011-04-06,1493.568013703016
2011-04-07,1507.1728693984824
2011-04-08,1503.2126203479445
2011-04-11,1497.952703444553
2011-04-12,1495.8589294512985
2011-04-13,1516.3978861342139
2011-04-14,1515.7517448203496
2011-04-15,1523.1206304413824
2011-04-18,1548.4312665470609
2011-04-19,1510.028525942873
2011-04-20,1490.143929805718
2011-04-21,1490.5905130064489
2011-04-22,1485.5532047346592
2011-04-25,1472.9860083235646
2011-04-26,1458.2986653594137
2011-04-27,1454.4712884470612
2011-04-28,1420.2485352826604
2011-04-29,1429.7709624523866
2011-05-02,1424.442265651117
2011-05-03,1439.5300221736766
2011-05-04,1412.6193385861636
2011-05-05,1439.118565535929
2011-05-06,1448.7137639243717
2011-05-09,1475.0847101640795
2011-05-10,1475.2005138811287
2011-05-11,1478.0390702368693
2011-05-12,1468.9420220534623
2011-05-13,1477.5111372400133
2011-05-16,1459.3022665721196
2011-05-17,1467.1945235692776
2011-05-18,1470.8702199344443
2011-05-19,1466.4208908564488
2011-05-20,1478.9960271485372
2011-05-23,1446.6640799156814
2011-05-24,1436.6708091682858
2011-05-25,1425.5762813429571
2011-05-26,1418.4122990609724
2011-05-27,1398.3145462655814
2011-05-30,1405.755953189976
2011-05-31,1412.4343405894058
2011-06-01,1407.6324291825813
2011-06-02,1383.6328486656002
2011-06-03,1382.9360142563912
2011-06-06,1379.4793844871415
2011-06-07,1379.4427655562695
2011-06-08,1386.5667385816366
2011-06-09,1374.4443311866735
2011-06-10,1394.5457277246915
2011-06-13,1388.4272474796978
2011-06-14,1389.6765377901372
2011-06-15,1397.8688447412057
2011-06-16,1395.7893830230605
2011-06-17,1374.859647521902
2011-06-20,1361.497309020806
2011-06-21,1367.3588178261205
2011-06-22,1367.3714221043983
2011-06-23,1413.4820619372365
2011-06-24,1439.166141123402
2011-06-27,1430.566507007501
2011-06-28,1423.8130738597908
2011-06-29,1409.3519400391233
2011-06-30,1413.9563060572282
2011-07-01,1413.0433701481606
2011-07-04,1433.8802432782256
2011-07-05,1435.4236077883372
2011-07-06,1447.7151862758526
2011-07-07,1438.4084121188903
2011-07-08,1452.1771583847587
2011-07-11,1480.8495782459875
2011-07-12,1460.2348427648196
2011-07-13,1462.0652817327084
2011-07-14,1464.056675358558
2011-07-15,1475.7582913241697
2011-07-18,1484.7045686375548
2011-07-19,1457.225310186482
2011-07-20,1457.063395370745
2011-07-21,1432.8917602913073
2011-07-22,1436.9134367993652
2011-07-25,1397.4133427742956
2011-07-26,1382.3721120132263
2011-07-27,1395.1058527454775
2011-07-28,1395.2235575698276
2011-07-29,1390.7108325104714
2011-08-01,1402.821987360154
2011-08-02,1385.049021642605
2011-08-03,1379.4845389266218
2011-08-04,1395.9488474323691
2011-08-05,1366.1619490573498
2011-08-08,1331.0931346532898
2011-08-09,1330.7853806515707
2011-08-10,1349.3350973743438
2011-08-11,1364.9530274033634
2011-08-12,1379.5688277917104
2011-08-15,1370.0806923705554
2011-08-16,1364.8234971198697
2011-08-17,1353.1897080644333
2011-08-18,1346.9596512078783
2011-08-19,1325.6161438255901
2011-08-22,1312.8897943108582
2011-08-23,1332.5906381467717
2011-08-24,1328.4356357960705
2011-08-25,1369.9173491192696
2011-08-26,1368.3872752813709
2011-08-29,1334.2421018028867
2011-08-30,1342.1260537019023
2011-08-31,1347.4068633715112
2011-09-01,1353.7116775380753
2011-09-02,1343.0344297743934
2011-09-05,1331.5300538560682
2011-09-06,1331.3601384714805
2011-09-07,1354.1975167999585
2011-09-08,1349.92736395666
2011-09-09,1375.9070881061732
2011-09-12,1386.3202869801166
2011-09-13,1366.4108801883829
2011-09-14,1370.4099270532695
2011-09-15,1351.3828494172085
2011-09-16,1361.5530332084552
2011-09-19,1359.4534245232694
2011-09-20,1353.9027865502087
2011-09-21,1389.6297519519114
2011-09-22,1376.612263527973
2011-09-23,1363.1673487684286
2011-09-26,1338.4145567875335
2011-09-27,1332.7287150168563
2011-09-28,1326.3625749019966
2011-09-29,1313.7335594227084
2011-09-30,1338.1413077119473
2011-10-03,1352.5570231709505
2011-10-04,1352.1495651130592
2011-10-05,1348.949391455066
2011-10-06,1339.4890831179325
2011-10-07,1330.7027813201312
2011-10-10,1312.3430067238287
2011-10-11,1313.5490392659356
2011-10-12,1341.5938984324034
2011-10-13,1355.3349683296594
2011-10-14,1338.670000293033
2011-10-17,1358.6099188456815
2011-10-18,1339.6473788234775
2011-10-19,1330.2649398621486
2011-10-20,1312.097781674174
2011-10-21,1294.4081278741182
2011-10-24,1328.8691396297627
2011-10-25,1347.509008330662
2011-10-26,1367.2993116074538
2011-10-27,1341.5975535055861
2011-10-28,1356.806492786031
2011-10-31,1371.162884848105
2011-11-01,1402.863366218344
2011-11-02,1416.0355559161535
2011-11-03,1421.9689521731657
2011-11-04,1429.9156677066464
2011-11-07,1418.2118001466222
2011-11-08,1410.1875152001496
2011-11-09,1441.7516634630101
2011-11-10,1417.313777006296
2011-11-11,1402.1239974201765
2011-11-14,1433.3048239299078
2011-11-15,1440.0143775034262
2011-11-16,1406.0110230925154
2011-11-17,1404.9416212178774
2011-11-18,1383.0954085312742
2011-11-21,1391.3073362815414
2011-11-22,1391.8591907913724
2011-11-23,1400.8352577166374
2011-11-24,1405.6521952451085
2011-11-25,1403.3128127249004
2011-11-28,1396.9293017450238
2011-11-29,1412.6520882992727
2011-11-30,1365.2960150197762
2011-12-01,1393.1695748630216
2011-12-02,1390.7195868564643
2011-12-05,1374.5493196573916
2011-12-06,1374.569094887619
2011-12-07,1379.2260672630125
2011-12-08,1389.5140904244008
2011-12-09,1376.485478575886
2011-12-12,1381.7579886838944
2011-12-13,1375.688282088516
2011-12-14,1383.1945962235343
2011-12-15,1358.3453117809704
2011-12-16,1379.4523057589854
2011-12-19,1383.275091607456
2011-12-20,1369.9151973766955
2011-12-21,1367.0423482051478
2011-12-22,1366.313270859588
2011-12-23,1375.6874315361654
2011-12-26,1361.8756348474685
2011-12-27,1345.7350309347903
2011-12-28,1358.791813524424
2011-12-29,1365.6816532835908
2011-12-30,1379.4093037613457
2012-01-02,1379.4093037613459
2012-01-03,1371.8533576019242
2012-01-04,1361.7730574647528
2012-01-05,1371.2623965041225
2012-01-06,1387.9353772731606
2012-01-09,1412.7369806776974
2012-01-10,1440.936551998858
2012-01-11,1441.3018143799272
2012-01-12,1425.5463232980137
2012-01-13,1427.4524480370044
2012-01-16,1401.3286261874687
2012-01-17,1440.6876359028645
2012-01-18,1407.6797497814223
2012-01-19,1419.4714152032918
2012-01-20,1431.9524717539948
2012-01-23,1417.9589146030305
2012-01-24,1425.2232162725427
2012-01-25,1425.9922117258827
2012-01-26,1406.103971940848
2012-01-27,1408.7808375590723
2012-01-30,1387.3948152610005
2012-01-31,1396.670737579351
2012-02-01,1373.4693871237748
2012-02-02,1402.7236042622328
2012-02-03,1417.6210584198143
2012-02-06,1420.0915090691717
2012-02-07,1384.5360287744886
2012-02-08,1413.1610222296176
2012-02-09,1406.7624649370184
2012-02-10,1417.6002334616464
2012-02-13,1414.5736925591934
2012-02-14,1416.2931298442481
2012-02-15,1433.0062959399195
2012-02-16,1431.4182917818462
2012-02-17,1419.6799593431842
2012-02-20,1407.286355000338
2012-02-21,1414.9100178885174
2012-02-22,1426.367503970593
2012-02-23,1422.8317376876614
2012-02-24,1425.5058279010448
2012-02-27,1435.7349803623881
2012-02-28,1438.8008338686666
2012-02-29,1433.847811998924
2012-03-01,1432.187953571045
2012-03-02,1462.009498695237
2012-03-05,1441.2895370931456
2012-03-06,1435.5333808810092
2012-03-07,1427.0354976302249
2012-03-08,1417.994977861452
2012-03-09,1448.5199595032802
2012-03-12,1438.2897191419179
2012-03-13,1454.579811342685
2012-03-14,1434.9228107649037
2012-03-15,1427.6461066752584
2012-03-16,1435.6934822288358
2012-03-19,1422.6752134524604
2012-03-20,1408.239458235741
2012-03-21,1409.0453339563726
2012-03-22,1415.0984609236675
2012-03-23,1397.373680806643
2012-03-26,1393.6589692053105
2012-03-27,1388.17348605114
2012-03-28,1363.7254129877615
2012-03-29,1352.6668062875249
2012-03-30,1355.8399682138206
2012-04-02,1357.4709312610667
2012-04-03,1353.6037826451343
2012-04-04,1376.4605189024926
2012-04-05,1395.2368523468167
2012-04-06,1396.6488101951861
2012-04-09,1387.2600462493524
2012-04-10,1394.6285804138104
2012-04-11,1391.2306477294403
2012-04-12,1407.0426839965044
2012-04-13,1418.1467909045464
