Date,CHINA MINIMUM VOLATILITY (USD)
2007-09-10,1238.9167304355287
2007-09-11,1228.3972997538926
2007-09-12,1235.0128197853198
2007-09-13,1241.8757908653645
2007-09-14,1264.5376591720392
2007-09-17,1262.1867264189796
2007-09-18,1268.2916226514703
2007-09-19,1308.7135643566223
2007-09-20,1314.5348951310907
2007-09-21,1318.4995052322035
2007-09-24,1362.8153282437233
2007-09-25,1347.7749147627828
2007-09-26,1348.38654974644
2007-09-27,1385.1469471355267
2007-09-28,1400.3591461168692
2007-10-01,1398.1057656498444
2007-10-02,1472.8559632635638
2007-10-03,1427.0980889278956
2007-10-04,1379.1527643749482
2007-10-05,1434.1794599789423
2007-10-08,1437.2078242699552
2007-10-09,1450.8170860578837
2007-10-10,1471.683906536518
2007-10-11,1511.9989455895434
2007-10-12,1507.0863042813278
2007-10-15,1540.1758719978536
2007-10-16,1529.7669828046928
2007-10-17,1530.351582168171
2007-10-18,1537.6189947393
2007-10-19,1541.0641897231621
2007-10-22,1489.5616117746567
2007-10-23,1532.025670127818
2007-10-24,1534.206147373994
2007-10-25,1534.581822670056
2007-10-26,1534.8595397755214
2007-10-29,1579.6266007141123
2007-10-30,1585.1372908910375
2007-10-31,1563.964563380682
2007-11-01,1573.306781396213
2007-11-02,1523.0184715594007
2007-11-05,1437.4628390778287
2007-11-06,1444.8128593746817
2007-11-07,1442.5775487387648
2007-11-08,1381.8280079844396
2007-11-09,1370.334042693746
2007-11-12,1305.5503870140494
2007-11-13,1296.9993609704647
2007-11-14,1371.0501701427527
2007-11-15,1354.101632616499
2007-11-16,1298.5025472400514
2007-11-19,1286.3279331062517
2007-11-20,1297.8908475235216
2007-11-21,1237.5580884056528
2007-11-22,1205.2841396171264
2007-11-23,1219.022073532428
2007-11-26,1274.731330114246
2007-11-27,1254.3859966281834
2007-11-28,1272.5217247616854
2007-11-29,1321.3844649225389
2007-11-30,1339.3698494026755
2007-12-03,1339.2606310698568
2007-12-04,1335.4311974579214
2007-12-05,1368.2660010687603
2007-12-06,1380.9899624653053
2007-12-07,1359.0525616914695
2007-12-10,1328.401104652779
2007-12-11,1353.6816456319414
2007-12-12,1317.6446877864341
2007-12-13,1282.4813450772608
2007-12-14,1274.9304898532773
2007-12-17,1238.9338235118914
2007-12-18,1236.459635076703
2007-12-19,1260.3044426694098
2007-12-20,1269.1442759353201
2007-12-21,1288.2412162337578
2007-12-24,1317.618927782511
2007-12-25,1317.3318092021768
2007-12-26,1308.1764865760113
2007-12-27,1305.8319917445972
2007-12-28,1270.6261418844015
2007-12-31,1293.3709751763447
2008-01-01,1293.3709751763447
2008-01-02,1273.3823660816458
2008-01-03,1238.5066771574673
2008-01-04,1264.2755226511983
2008-01-07,1243.8617880165784
2008-01-08,1249.4734205894197
2008-01-09,1280.4083951387345
2008-01-10,1268.4205387277618
2008-01-11,1254.9443240339867
2008-01-14,1220.0526205070635
2008-01-15,1190.7422473948857
2008-01-16,1133.2594259231114
2008-01-17,1156.767759700932
2008-01-18,1164.382902260415
2008-01-21,1100.1599235333351
2008-01-22,979.217209752086
2008-01-23,1081.6400432724106
2008-01-24,1049.4810903988184
2008-01-25,1127.3326091111703
2008-01-28,1066.2401736475917
2008-01-29,1073.2563832004894
2008-01-30,1036.7390294855684
2008-01-31,1027.7439906880177
2008-02-01,1079.793837806511
2008-02-04,1136.3901879557022
2008-02-05,1148.2064013388294
2008-02-06,1078.5843721021733
2008-02-07,1090.1970166910685
2008-02-08,1090.7652386886507
2008-02-11,1050.0445998242608
2008-02-12,1059.8523027059714
2008-02-13,1078.396141958304
2008-02-14,1118.1584265959907
2008-02-15,1131.329786582076
2008-02-18,1119.6841840683046
2008-02-19,1132.3767352302284
2008-02-20,1111.2517520138547
2008-02-21,1098.9868270443092
2008-02-22,1081.0258479199456
2008-02-25,1071.3082909724885
2008-02-26,1079.124316282467
2008-02-27,1100.2894996204175
2008-02-28,1098.6588501151402
2008-02-29,1092.2597171182051
2008-03-03,1053.0028407717423
2008-03-04,1018.9320174580413
2008-03-05,1010.9614224648759
2008-03-06,1019.3133989583575
2008-03-07,988.7471358408179
2008-03-10,981.2961327858205
2008-03-11,989.0997886929378
2008-03-12,994.5367636901171
2008-03-13,934.274914192038
2008-03-14,918.3144219628446
2008-03-17,844.5959254683333
2008-03-18,842.402461527104
2008-03-19,881.5578966280964
2008-03-20,851.4368570259292
2008-03-21,852.0982770190116
2008-03-24,852.9110598976403
2008-03-25,908.3779428020979
2008-03-26,909.4936825989004
2008-03-27,910.7754377443889
2008-03-28,951.8031733440992
2008-03-31,927.8031393659289
2008-04-01,949.5655031680604
2008-04-02,985.2591802981918
2008-04-03,1001.8768473895767
2008-04-04,995.0990765849787
2008-04-07,1015.9963985520444
2008-04-08,1000.8400893355946
2008-04-09,970.5108169345536
2008-04-10,980.982861168744
2008-04-11,1004.3693114293557
2008-04-14,955.5283713225726
2008-04-15,960.2034849974835
2008-04-16,950.7206418389183
2008-04-17,970.7768041644472
2008-04-18,971.3588331983548
2008-04-21,980.9863302440539
2008-04-22,997.398795061999
2008-04-23,1028.951124564778
2008-04-24,1076.485426065476
2008-04-25,1064.0292431696664
2008-04-28,1070.4221388025437
2008-04-29,1085.2467864038479
2008-04-30,1080.6571194895203
2008-05-01,1089.1334871791917
2008-05-02,1117.6575245687216
2008-05-05,1113.7473635710596
2008-05-06,1111.351389506778
2008-05-07,1085.8817033565501
2008-05-08,1073.2031368450719
2008-05-09,1063.294756002164
2008-05-12,1058.399859897018
2008-05-13,1077.034194372755
2008-05-14,1080.1826410310302
2008-05-15,1079.9133810604872
2008-05-16,1081.8625707295143
2008-05-19,1091.536491271263
2008-05-20,1057.985873318368
2008-05-21,1061.1668418520308
2008-05-22,1045.9733853170333
2008-05-23,1034.2328243010263
2008-05-26,1005.5072838821113
2008-05-27,1021.3567083207914
2008-05-28,1027.3231562370163
2008-05-29,1040.0654003421841
2008-05-30,1049.4231932620062
2008-06-02,1067.8441718416905
2008-06-03,1042.751140447826
2008-06-04,1029.5128530223828
2008-06-05,1019.8013274726503
2008-06-06,1015.3131092466864
2008-06-09,1015.7587989755907
2008-06-10,981.0499438678019
2008-06-11,971.0530991505155
2008-06-12,966.1382771636439
2008-06-13,952.5470092673113
2008-06-16,969.6026153514124
2008-06-17,966.679686651088
2008-06-18,982.609682273333
2008-06-19,954.7672331964161
2008-06-20,940.2831965151086
2008-06-23,939.1335732733233
2008-06-24,920.7744872197591
2008-06-25,933.8070104024961
2008-06-26,916.5690889635034
2008-06-27,897.1344149616027
2008-06-30,904.9113014469277
2008-07-01,904.1822611364481
2008-07-02,880.181293273323
2008-07-03,861.0431329386585
2008-07-04,866.4428277585233
2008-07-07,896.7906356975028
2008-07-08,867.6245204859355
2008-07-09,899.5239723669466
2008-07-10,908.0034197317324
2008-07-11,919.2227426921135
2008-07-14,913.2896345505102
2008-07-15,871.0058787826003
2008-07-16,879.5614958086242
2008-07-17,895.4464631835219
2008-07-18,902.7274130694767
2008-07-21,924.1298816529829
2008-07-22,923.5641112265861
2008-07-23,959.8843349079026
2008-07-24,959.3411090864984
2008-07-25,933.3696888133044
2008-07-28,928.0041554958128
2008-07-29,919.7893495543279
2008-07-30,939.8900283045398
2008-07-31,942.4885206147075
2008-08-01,947.4864029110905
2008-08-04,926.4660693583243
2008-08-05,907.3383499835046
2008-08-06,910.9636373221746
2008-08-07,911.0628598681064
2008-08-08,918.0453849177597
2008-08-11,914.0672339902362
2008-08-12,907.0561853899028
2008-08-13,891.1533589722595
2008-08-14,898.4107592527237
2008-08-15,904.8892528505172
2008-08-18,889.8428826897399
2008-08-19,873.4136303358663
2008-08-20,898.4296573609337
2008-08-21,870.7078530210022
2008-08-22,874.3786937663249
2008-08-25,904.7921441101565
2008-08-26,912.9183383007019
2008-08-27,933.2482508925716
2008-08-28,912.8121880555259
2008-08-29,926.4313986173381
2008-09-01,917.9127130172003
2008-09-02,921.8946374518199
2008-09-03,903.0580390713875
2008-09-04,895.4172150369141
2008-09-05,883.7894780970792
2008-09-08,919.4350347482936
2008-09-09,902.9086562720995
2008-09-10,881.4323621168596
2008-09-11,852.4084353949544
2008-09-12,832.4030242711885
2008-09-15,831.9108838225344
2008-09-16,779.1139325907544
2008-09-17,743.4643245445139
2008-09-18,733.5684542217563
2008-09-19,829.5120720785079
2008-09-22,830.5687844991405
2008-09-23,782.1689299589665
2008-09-24,784.5033740671337
2008-09-25,782.3283515186745
2008-09-26,773.8110369387899
2008-09-29,742.7606802956549
2008-09-30,771.3896514352704
2008-10-01,773.6378423302102
2008-10-02,804.8850662009866
2008-10-03,783.0192364105961
2008-10-06,748.8415887815279
2008-10-07,740.965370964324
2008-10-08,664.1851401561361
2008-10-09,688.3322785356669
2008-10-10,648.6132323989424
2008-10-13,720.006517111247
2008-10-14,755.2385618204787
2008-10-15,715.2125084049957
2008-10-16,677.9732520194234
2008-10-17,645.7976225244072
2008-10-20,688.6168743698761
2008-10-21,676.044490316274
2008-10-22,637.8607001057258
2008-10-23,616.2772930265547
2008-10-24,578.585268577846
2008-10-27,519.7890556467199
2008-10-28,572.809314485894
2008-10-29,568.6694538364844
2008-10-30,649.7118239869151
2008-10-31,655.3624187132718
2008-11-03,667.0311419420607
2008-11-04,662.7076515916144
2008-11-05,687.1358537960989
2008-11-06,643.6123197343236
2008-11-07,657.6365628134668
2008-11-10,705.0167389942812
2008-11-11,694.7857889309621
2008-11-12,690.9538829647491
2008-11-13,658.9168328618849
2008-11-14,673.7610929909689
2008-11-17,676.608851079657
2008-11-18,644.2205429433095
2008-11-19,638.4509244306238
2008-11-20,614.9047088078864
2008-11-21,629.0824128555446
2008-11-24,609.6794790874715
2008-11-25,623.7770407963542
2008-11-26,646.0919513775564
2008-11-27,661.8255734476918
2008-11-28,682.4215236917379
2008-12-01,696.5311155821346
2008-12-02,659.5090362965326
2008-12-03,682.0359371013005
2008-12-04,675.3637971247834
2008-12-05,691.2281375950482
2008-12-08,730.3545706325427
2008-12-09,719.1087896078689
2008-12-10,752.5530198166057
2008-12-11,733.7261080312236
2008-12-12,685.010869295053
2008-12-15,680.8759752558306
2008-12-16,682.5098453613799
2008-12-17,684.008419965667
2008-12-18,685.7404258409646
2008-12-19,703.8382237282359
2008-12-22,684.9693698888684
2008-12-23,655.5654867724459
2008-12-24,650.9138313211379
2008-12-25,650.9111797492019
2008-12-26,647.8977874920881
2008-12-29,648.686045340908
2008-12-30,651.0931579559488
2008-12-31,671.70273170849
2009-01-01,671.70273170849
2009-01-02,696.1258476988506
2009-01-05,741.4742491361025
2009-01-06,750.0039361560251
2009-01-07,703.5775655089636
2009-01-08,665.6790666942261
2009-01-09,675.1824660053072
2009-01-12,655.8338170463484
2009-01-13,651.4008194317518
2009-01-14,665.7266573794805
2009-01-15,652.7504951030413
2009-01-16,650.9514018708047
2009-01-19,663.2387488727493
2009-01-20,659.3895920653492
2009-01-21,644.8869212360069
2009-01-22,644.3124900643937
2009-01-23,643.6868087674945
2009-01-26,626.9477953558636
2009-01-27,624.8357971161992
2009-01-28,622.438692140723
2009-01-29,653.7588920071622
2009-01-30,681.5898268753391
2009-02-02,662.3675227635996
2009-02-03,657.4321527367654
2009-02-04,680.6713462250567
2009-02-05,693.8273721098399
2009-02-06,711.7120557328004
2009-02-09,702.7659880005007
2009-02-10,709.3062341816385
2009-02-11,699.9825013433943
2009-02-12,692.5338513656767
2009-02-13,701.2008057263951
2009-02-16,703.8672490189235
2009-02-17,688.2936929066767
2009-02-18,696.0011301205823
2009-02-19,694.4996772915808
2009-02-20,682.5938494537077
2009-02-23,694.0592235896233
2009-02-24,673.1646447464639
2009-02-25,687.3135617588134
2009-02-26,669.3356762193566
2009-02-27,665.9065957732815
2009-03-02,646.6052174929517
2009-03-03,650.8431880768413
2009-03-04,676.5727334697405
2009-03-05,676.5426193127707
2009-03-06,664.4351684900344
2009-03-09,660.610942659149
2009-03-10,666.7225252992627
2009-03-11,676.6881283362861
2009-03-12,674.3717343686942
2009-03-13,691.2001012753839
2009-03-16,709.9046029424518
2009-03-17,703.2223497150333
2009-03-18,703.4832349932003
2009-03-19,680.7527384347602
2009-03-20,671.234972698783
2009-03-23,704.3628703246945
2009-03-24,718.4115588898192
2009-03-25,704.9405742519091
2009-03-26,734.5645975700484
2009-03-27,751.7054260024408
2009-03-30,722.3423514505848
2009-03-31,728.797083186618
2009-04-01,732.4645283343615
2009-04-02,755.1923733881918
2009-04-03,754.0102310803046
2009-04-06,766.4954991952195
2009-04-07,769.4141900673296
2009-04-08,754.169164152817
2009-04-09,777.8462242980361
2009-04-10,778.3910681217493
2009-04-13,772.5833017837463
2009-04-14,806.192986073874
2009-04-15,821.479191414363
2009-04-16,809.4226357944377
2009-04-17,812.6761423421983
2009-04-20,834.287552538149
2009-04-21,817.7497257220124
2009-04-22,795.4378426076177
2009-04-23,811.05039006618
2009-04-24,803.024682493326
2009-04-27,784.4004544352226
2009-04-28,774.7672015482427
2009-04-29,790.1273076789597
2009-04-30,813.2932606442026
2009-05-01,813.1809304044615
2009-05-04,851.6308961289616
2009-05-05,847.4506221016451
2009-05-06,862.5254869272491
2009-05-07,861.4587612053475
2009-05-08,865.5248634854257
2009-05-11,840.6915051236041
2009-05-12,834.0405948033538
2009-05-13,835.1363463457532
2009-05-14,820.0780531323287
2009-05-15,836.5245573455386
2009-05-18,857.9397802031958
2009-05-19,871.6668053300648
2009-05-20,857.4971087029945
2009-05-21,847.2660772388647
2009-05-22,827.4182590146773
2009-05-25,829.0084754773122
2009-05-26,825.0118004045607
2009-05-27,865.9333884399072
2009-05-28,865.1680872740981
2009-05-29,870.0594312976625
2009-06-01,907.6181550234832
2009-06-02,883.7479764512381
2009-06-03,902.9622653088146
2009-06-04,897.3259894253947
2009-06-05,923.5320280290699
2009-06-08,923.0421929973986
2009-06-09,906.509747461644
2009-06-10,937.7725692637636
2009-06-11,937.5860956519994
2009-06-12,939.9169107942654
2009-06-15,937.2037944163799
2009-06-16,915.7512707868872
2009-06-17,919.7740224262903
2009-06-18,899.9288922997606
2009-06-19,909.0571237240247
2009-06-22,921.4501023364224
2009-06-23,891.6303831738336
2009-06-24,909.9914622243118
2009-06-25,932.074150787004
2009-06-26,939.5447250105182
2009-06-29,941.6699649411893
2009-06-30,938.2656666110383
2009-07-01,933.223275261739
2009-07-02,942.3645839551783
2009-07-03,947.2624207340847
2009-07-06,943.782274070271
2009-07-07,930.3224973079239
2009-07-08,930.1149919617059
2009-07-09,932.1614323159207
2009-07-10,932.2187627222922
2009-07-13,907.7050799455624
2009-07-14,935.7644938851801
2009-07-15,944.1329777156968
2009-07-16,947.0705483411571
2009-07-17,961.7421092481262
2009-07-20,986.2323846989946
2009-07-21,983.1931585249476
2009-07-22,976.3214863651319
2009-07-23,995.0775313184937
2009-07-24,1009.3583775799347
2009-07-27,1025.5332886496099
2009-07-28,1044.7238181658295
2009-07-29,1021.7416009201447
2009-07-30,1022.2209245076168
2009-07-31,1029.8118128341723
2009-08-03,1032.3087276272734
2009-08-04,1021.9324560329451
2009-08-05,1007.7352136901809
2009-08-06,1021.0427178306849
2009-08-07,1003.2011850117293
2009-08-10,1025.587646844648
2009-08-11,1032.6519489202249
2009-08-12,998.7292864155685
2009-08-13,1008.0776912242019
2009-08-14,1010.720626479941
2009-08-17,981.9789926736001
2009-08-18,980.4678662276036
2009-08-19,957.9368010592387
2009-08-20,974.4935894181001
2009-08-21,968.9163434412234
2009-08-24,982.2053989391817
2009-08-25,974.0748088840581
2009-08-26,979.3251021351318
2009-08-27,975.0508825102428
2009-08-28,956.4866813360503
2009-08-31,943.9673402835748
2009-09-01,952.4960666270223
2009-09-02,940.7742223317612
2009-09-03,957.5322771864257
2009-09-04,984.4702384136957
2009-09-07,992.2136633971609
2009-09-08,994.1499649814459
2009-09-09,980.6743016547994
2009-09-10,992.8213523944577
2009-09-11,995.1821865862087
2009-09-14,986.057984494312
2009-09-15,982.9544797640337
2009-09-16,994.8888345871667
2009-09-17,1001.0662543091337
2009-09-18,997.8162570451982
2009-09-21,990.2454930715605
2009-09-22,984.9075239757398
2009-09-23,982.776997201921
2009-09-24,967.7619891636431
2009-09-25,972.1883664513198
2009-09-28,952.5790377898326
2009-09-29,974.5067563127595
2009-09-30,965.0989045492428
2009-10-01,968.7773023243678
2009-10-02,947.7758761464772
2009-10-05,951.8661711990233
2009-10-06,964.6225772827476
2009-10-07,985.3917893657452
2009-10-08,988.8107270635844
2009-10-09,994.1733687376877
2009-10-12,984.7387546251448
2009-10-13,992.4200492580306
2009-10-14,1005.9932358435441
2009-10-15,1007.4530540366684
2009-10-16,1004.1581816643112
2009-10-19,1012.7442418723832
2009-10-20,1016.8613977658814
2009-10-21,1012.3139523154322
2009-10-22,1008.6803368656037
2009-10-23,1026.5519854109914
2009-10-26,1031.9256103033297
2009-10-27,1031.6624987601097
2009-10-28,1017.6134229362798
2009-10-29,988.1765972081947
2009-10-30,1011.247310874511
2009-11-02,1006.4187931089839
2009-11-03,1005.004706993016
2009-11-04,1014.2170626220374
2009-11-05,1012.1768788975503
2009-11-06,1026.3611431364327
2009-11-09,1030.6407105638918
2009-11-10,1037.3444059795906
2009-11-11,1041.2189287457386
2009-11-12,1045.632863617695
2009-11-13,1058.3467374190275
2009-11-16,1067.8584901787153
2009-11-17,1080.7846543809371
2009-11-18,1070.328284588379
2009-11-19,1064.976795658931
2009-11-20,1055.918624669571
2009-11-23,1061.0203786215511
2009-11-24,1051.090766961998
2009-11-25,1050.6847289138937
2009-11-26,1041.9632556467582
2009-11-27,999.82296069697
2009-11-30,1029.865973533354
2009-12-01,1042.5917699780898
2009-12-02,1052.3262708887605
2009-12-03,1060.2387824018986
2009-12-04,1071.4929814209145
2009-12-07,1071.6673701659604
2009-12-08,1069.7220689222202
2009-12-09,1054.290136373856
2009-12-10,1052.0688287482647
2009-12-11,1067.1602584484226
2009-12-14,1074.9226558635821
2009-12-15,1073.864852054845
2009-12-16,1059.4291816278803
2009-12-17,1058.3597336720775
2009-12-18,1047.8139630529722
2009-12-21,1039.6613462675148
2009-12-22,1052.8592720149675
2009-12-23,1058.2169916106757
2009-12-24,1065.0335237447166
2009-12-25,1065.034779442716
2009-12-28,1067.611874892252
2009-12-29,1065.4945010078031
2009-12-30,1071.6023846111618
2009-12-31,1089.0909359131535
2010-01-01,1089.0909359131535
2010-01-04,1080.7890938809905
2010-01-05,1105.1188097852398
2010-01-06,1111.0279531187473
2010-01-07,1103.8589316342932
2010-01-08,1105.15466500163
2010-01-11,1092.1283363041844
2010-01-12,1092.5936446284848
2010-01-13,1069.0114834617082
2010-01-14,1072.8262052728612
2010-01-15,1081.4317703882205
2010-01-18,1072.0077724662312
2010-01-19,1089.0090585396154
2010-01-20,1086.286422401676
2010-01-21,1068.0527143270676
2010-01-22,1056.9290547881953
2010-01-25,1046.5420750773558
2010-01-26,1019.703932907276
2010-01-27,1013.0322537981767
2010-01-28,1037.0753257317215
2010-01-29,1030.9857535043511
2010-02-01,1036.3949442403866
2010-02-02,1035.7351187054944
2010-02-03,1063.1434851488448
2010-02-04,1054.6258260369325
2010-02-05,1024.0965903958381
2010-02-08,1014.0677453020451
2010-02-09,1023.9011961052163
2010-02-10,1036.047799306641
2010-02-11,1060.499175526726
2010-02-12,1058.5496166487505
2010-02-15,1059.535500277449
2010-02-16,1051.4550549851313
2010-02-17,1069.1846437965708
2010-02-18,1066.386641317325
2010-02-19,1048.8361610332283
2010-02-22,1059.946180394998
2010-02-23,1068.2229903186603
2010-02-24,1060.2664849360012
2010-02-25,1061.0581167171974
2010-02-26,1067.5876373709139
2010-03-01,1104.7829934821061
2010-03-02,1100.1376161932278
2010-03-03,1097.0692550905978
2010-03-04,1087.2065008449208
2010-03-05,1099.2137966778998
2010-03-08,1118.9475087720773
2010-03-09,1127.04836520086
2010-03-10,1123.1124404942793
2010-03-11,1121.7371814757166
2010-03-12,1114.0447316233037
2010-03-15,1108.1742562765253
2010-03-16,1100.1720908264192
2010-03-17,1121.4931807286866
2010-03-18,1130.5970532691856
2010-03-19,1140.3848788994853
2010-03-22,1123.7445113151427
2010-03-23,1119.9540719707938
2010-03-24,1134.3234698945312
2010-03-25,1130.2663062116944
2010-03-26,1133.760984179894
2010-03-29,1140.3000009600382
2010-03-30,1152.5885046682076
2010-03-31,1139.059064684662
2010-04-01,1158.3296691804485
2010-04-02,1158.4905656175167
2010-04-05,1161.313885511774
2010-04-06,1171.8885070391793
2010-04-07,1195.357912446994
2010-04-08,1185.424362210663
2010-04-09,1191.420982807915
2010-04-12,1164.1563056896516
2010-04-13,1163.0219156568785
2010-04-14,1158.8811077922028
2010-04-15,1162.0734596426626
2010-04-16,1149.412145274455
2010-04-19,1128.273586596734
2010-04-20,1145.339123251357
2010-04-21,1152.2868479408244
2010-04-22,1157.4313821018359
2010-04-23,1146.2769271077218
2010-04-26,1166.8070161862247
2010-04-27,1151.059237046629
2010-04-28,1145.8677297226986
2010-04-29,1134.7610325734595
2010-04-30,1152.917084378491
2010-05-03,1149.5877753716509
2010-05-04,1158.7427865038023
2010-05-05,1146.6067556149837
2010-05-06,1138.1488678574235
2010-05-07,1130.375021999103
2010-05-10,1137.7698736816021
2010-05-11,1140.1759318990037
2010-05-12,1139.5379811016765
2010-05-13,1170.5110382893781
2010-05-14,1170.1383250602014
2010-05-17,1144.0736714287302
2010-05-18,1156.6645071389166
2010-05-19,1139.135717798553
2010-05-20,1125.1746082295472
2010-05-21,1106.0664101148052
2010-05-24,1140.4364274099696
2010-05-25,1103.6471803363274
2010-05-26,1145.2431690393644
2010-05-27,1157.4916396674628
2010-05-28,1176.7536059609815
2010-05-31,1188.6044961431921
2010-06-01,1161.547981009429
2010-06-02,1163.8095779502535
2010-06-03,1183.5973512493774
2010-06-04,1200.2599763680876
2010-06-07,1184.9972935517649
2010-06-08,1187.2191157090485
2010-06-09,1183.7271075719245
2010-06-10,1181.483469515295
2010-06-11,1198.708475859478
2010-06-14,1196.572356469937
2010-06-15,1198.8464132140336
2010-06-16,1198.0862198933144
2010-06-17,1202.832153961026
2010-06-18,1205.632700366196
2010-06-21,1250.5140687693688
2010-06-22,1253.924896769777
2010-06-23,1262.7924552335774
2010-06-24,1245.9735867115905
2010-06-25,1242.2670581848947
2010-06-28,1243.089750487198
2010-06-29,1230.7848915259053
2010-06-30,1227.1170147088594
2010-07-01,1204.3294117889945
2010-07-02,1172.4659295632111
2010-07-05,1178.494411401878
2010-07-06,1188.5897567220475
2010-07-07,1183.1858799044119
2010-07-08,1188.9217551683043
2010-07-09,1212.2200647710376
2010-07-12,1222.1394777254784
2010-07-13,1213.7031734034533
2010-07-14,1210.766130747355
2010-07-15,1179.3935207719705
2010-07-16,1168.9124423416656
2010-07-19,1166.9758001207194
2010-07-20,1185.0662009164191
2010-07-21,1205.7210536635855
2010-07-22,1199.9013780885753
2010-07-23,1221.1416075464306
2010-07-26,1203.4363938502904
2010-07-27,1206.165452161051
2010-07-28,1208.2642549229158
2010-07-29,1199.9173695938402
2010-07-30,1206.4651422650852
2010-08-02,1212.826368635104
2010-08-03,1207.3801355750832
2010-08-04,1215.2705424028081
2010-08-05,1213.3629107969227
2010-08-06,1203.555491212385
2010-08-09,1215.1979315696494
2010-08-10,1210.7240323148367
2010-08-11,1215.1728592292893
2010-08-12,1211.0536908560193
2010-08-13,1224.824609874747
2010-08-16,1222.3242713169275
2010-08-17,1220.3723684872016
2010-08-18,1222.6045411756486
2010-08-19,1225.4234879214214
2010-08-20,1238.45031908505
2010-08-23,1231.1143275887953
2010-08-24,1224.110524328135
2010-08-25,1223.9166861467909
2010-08-26,1211.2072220095351
2010-08-27,1213.0644982792865
2010-08-30,1226.496861709974
2010-08-31,1216.7730801117161
2010-09-01,1215.7555750947547
2010-09-02,1230.3828945463895
2010-09-03,1232.6824527454542
2010-09-06,1247.9315476150296
2010-09-07,1262.5174280661756
2010-09-08,1240.3601691620179
2010-09-09,1246.3499565188786
2010-09-10,1248.9879977705111
2010-09-13,1255.8388924210583
2010-09-14,1249.040608234403
2010-09-15,1242.8541658728755
2010-09-16,1228.81420691588
2010-09-17,1248.2971376755324
2010-09-20,1245.6882208484765
2010-09-21,1247.0267840320937
2010-09-22,1224.2687179751847
2010-09-23,1231.322865295854
2010-09-24,1219.7080604221376
2010-09-27,1231.2058556085135
2010-09-28,1214.3606836788374
2010-09-29,1221.0210919923513
2010-09-30,1215.8212965121618
2010-10-01,1208.1870972104696
2010-10-04,1229.5533558481454
2010-10-05,1214.9733427644649
2010-10-06,1218.4537006042294
2010-10-07,1212.2037508339677
2010-10-08,1213.705262632471
2010-10-11,1223.8350566404526
2010-10-12,1227.5656938337618
2010-10-13,1236.810735459177
2010-10-14,1242.4900408725855
2010-10-15,1246.6286284428074
2010-10-18,1239.7440428549744
2010-10-19,1266.14416871538
2010-10-20,1239.1623241328618
2010-10-21,1247.5420717204818
2010-10-22,1246.0548374991597
2010-10-25,1245.8335797628804
2010-10-26,1257.5436292995096
2010-10-27,1244.7045840248572
2010-10-28,1235.4681875464378
2010-10-29,1232.7546795716185
2010-11-01,1254.8578458035747
2010-11-02,1242.5731757742526
2010-11-03,1260.8896837156024
2010-11-04,1253.444521358912
2010-11-05,1283.2469299715801
2010-11-08,1301.577125295834
2010-11-09,1288.0514465027748
2010-11-10,1297.6523414239107
2010-11-11,1308.522151196707
2010-11-12,1272.9672082044158
2010-11-15,1268.4587769929637
2010-11-16,1256.1560516055263
