Date,CHINA A INTERNATIONAL MIN VOL (USD)
2009-04-01,1305.385967514304
2009-04-02,1296.2634685269597
2009-04-03,1293.1931347821808
2009-04-06,1294.9777142983287
2009-04-07,1311.9823487580268
2009-04-08,1267.0359875291904
2009-04-09,1287.6875297798094
2009-04-10,1327.0599678902815
2009-04-13,1347.2502758402159
2009-04-14,1363.40189097258
2009-04-15,1372.1498651002903
2009-04-16,1369.0717114491747
2009-04-17,1368.7843984452895
2009-04-20,1416.5288779498635
2009-04-21,1398.0140432144426
2009-04-22,1346.3264682657798
2009-04-23,1351.3541246796708
2009-04-24,1325.592914799112
2009-04-27,1304.166828061834
2009-04-28,1312.6633499437694
2009-04-29,1339.0331730664127
2009-04-30,1351.6563784499579
2009-05-01,1351.4524010292303
2009-05-04,1383.878096858621
2009-05-05,1389.2936197552522
2009-05-06,1414.1557921642543
2009-05-07,1397.4301171441055
2009-05-08,1397.2754481986804
2009-05-11,1347.5431902351024
2009-05-12,1373.6487734827901
2009-05-13,1385.1006155379168
2009-05-14,1378.2756012219636
2009-05-15,1379.8256691607003
2009-05-18,1393.970813488455
2009-05-19,1390.3778223334803
2009-05-20,1360.8335882522147
2009-05-21,1331.8243338476818
2009-05-22,1306.7412144416287
2009-05-25,1304.525869261518
2009-05-26,1294.1757649147419
2009-05-27,1316.8178220386774
2009-05-28,1315.6372006948611
2009-05-29,1295.885679613392
2009-06-01,1337.2580464228304
2009-06-02,1326.4299664578164
2009-06-03,1364.3429669879033
2009-06-04,1362.961392696229
2009-06-05,1370.3277393509063
2009-06-08,1387.0211653177855
2009-06-09,1383.5488786020185
2009-06-10,1402.2561363301793
2009-06-11,1381.4914144361946
2009-06-12,1363.5614972454634
2009-06-15,1410.2610297177664
2009-06-16,1401.282696035516
2009-06-17,1427.5270407640216
2009-06-18,1440.097885383029
2009-06-19,1460.0681270895573
2009-06-22,1464.9343538886371
2009-06-23,1452.001660315375
2009-06-24,1470.1010315661972
2009-06-25,1480.915351104407
2009-06-26,1466.726939316693
2009-06-29,1494.5528189524614
2009-06-30,1489.1220162369727
2009-07-01,1504.829314302978
2009-07-02,1533.9995091520298
2009-07-03,1553.540888443804
2009-07-06,1580.6650297028493
2009-07-07,1559.690324647997
2009-07-08,1574.2908212771708
2009-07-09,1588.2324746152206
2009-07-10,1596.6485287423006
2009-07-13,1584.5774238229153
2009-07-14,1627.0328031019458
2009-07-15,1625.669012995797
2009-07-16,1619.2443013288275
2009-07-17,1624.4514724276899
2009-07-20,1646.9788472953396
2009-07-21,1616.9114886947507
2009-07-22,1646.4381139212626
2009-07-23,1662.4511842668674
2009-07-24,1675.7699225547872
2009-07-27,1703.4139542114015
2009-07-28,1711.9358074553522
2009-07-29,1641.0654256157213
2009-07-30,1670.9996736104583
2009-07-31,1700.8674668750314
2009-08-03,1694.6530917350185
2009-08-04,1703.9657104739133
2009-08-05,1690.047700715469
2009-08-06,1660.4069839940132
2009-08-07,1627.5561780561331
2009-08-10,1630.5558624299501
2009-08-11,1643.7818458784539
2009-08-12,1563.242525306793
2009-08-13,1568.1183436169397
2009-08-14,1525.3170402518122
2009-08-17,1452.0184520677344
2009-08-18,1468.136709827478
2009-08-19,1388.5803489489388
2009-08-20,1444.839626004583
2009-08-21,1466.4934756041935
2009-08-24,1475.8728643686982
2009-08-25,1427.2462795811646
2009-08-26,1470.6707952754355
2009-08-27,1468.993423739777
2009-08-28,1407.2412051260073
2009-08-31,1311.5784246341248
2009-09-01,1324.4437937949488
2009-09-02,1349.89002306886
2009-09-03,1416.568794477626
2009-09-04,1429.2388945153375
2009-09-07,1429.3342830518216
2009-09-08,1440.6052061436787
2009-09-09,1443.3589462229322
2009-09-10,1433.6720531137078
2009-09-11,1457.0042515444627
2009-09-14,1479.126450050619
2009-09-15,1486.5737135917043
2009-09-16,1456.5157307438558
2009-09-17,1478.1963783769872
2009-09-18,1431.8752326191652
2009-09-21,1449.2664777160512
2009-09-22,1407.8853686945847
2009-09-23,1381.611328330251
2009-09-24,1392.5306574268363
2009-09-25,1387.9653530346714
2009-09-28,1361.401404507391
2009-09-29,1370.3016093430874
2009-09-30,1375.429364071779
2009-10-01,1380.6717037830713
2009-10-02,1376.5594669385273
2009-10-05,1374.395065260951
2009-10-06,1363.2582481530558
2009-10-07,1369.3867121640972
2009-10-08,1361.7808117747954
2009-10-09,1426.8822202338533
2009-10-12,1415.3647317216448
2009-10-13,1432.5653632593846
2009-10-14,1436.5838732817097
2009-10-15,1435.9454427072237
2009-10-16,1442.6541261697027
2009-10-19,1471.9147767446875
2009-10-20,1490.9535776793095
2009-10-21,1478.305436481106
2009-10-22,1467.899249386628
2009-10-23,1495.4948785915153
2009-10-26,1500.1656237725524
2009-10-27,1474.3583577520424
2009-10-28,1486.6556310356682
2009-10-29,1448.6962016545397
2009-10-30,1467.4860471196905
2009-11-02,1508.238412901123
2009-11-03,1537.8859926946182
2009-11-04,1526.7098890153527
2009-11-05,1527.3324563512863
2009-11-06,1537.3188534025805
2009-11-09,1525.269892025429
2009-11-10,1537.505349411904
2009-11-11,1530.679533577134
2009-11-12,1543.6957680241876
2009-11-13,1551.6864364958574
2009-11-16,1590.0250938042293
2009-11-17,1604.1782720745
2009-11-18,1590.5076046028382
2009-11-19,1607.8979666233056
2009-11-20,1604.0856853602918
2009-11-23,1602.2590061759715
2009-11-24,1553.3853901795385
2009-11-25,1575.0835923411596
2009-11-26,1522.8196859279738
2009-11-27,1484.6806212736933
2009-11-30,1537.1782943938451
2009-12-01,1550.098553329747
2009-12-02,1563.4779556262038
2009-12-03,1558.6788634348727
2009-12-04,1600.6179273389432
2009-12-07,1617.5923433555924
2009-12-08,1608.5937140796916
2009-12-09,1576.8397268834124
2009-12-10,1589.712336394668
2009-12-11,1601.1283654944725
2009-12-14,1620.63589935691
2009-12-15,1620.1138846928645
2009-12-16,1606.4289105526348
2009-12-17,1597.334063184323
2009-12-18,1564.1386386009528
2009-12-21,1564.3678846173586
2009-12-22,1538.374765266926
2009-12-23,1543.0795252243431
2009-12-24,1584.4508025669584
2009-12-25,1582.108714144795
2009-12-28,1598.7460692122136
2009-12-29,1605.432917137889
2009-12-30,1641.4880854765318
2009-12-31,1642.1133555485592
2010-01-01,1642.1133555485592
2010-01-04,1609.8235693313568
2010-01-05,1617.1437046136307
2010-01-06,1610.5414607040414
2010-01-07,1586.8212857295694
2010-01-08,1592.763574240592
2010-01-11,1561.1398199886964
2010-01-12,1590.057301470042
2010-01-13,1549.4030847911567
2010-01-14,1577.2223617374048
2010-01-15,1594.7088446859952
2010-01-18,1606.7690561379868
2010-01-19,1618.3166016601158
2010-01-20,1587.9103228540516
2010-01-21,1602.8865656924186
2010-01-22,1577.7730891671806
2010-01-25,1554.0086594954466
2010-01-26,1526.4484106411358
2010-01-27,1511.5290398908235
2010-01-28,1526.9003576910904
2010-01-29,1531.1731649204767
2010-02-01,1510.7211235318869
2010-02-02,1497.3953235303325
2010-02-03,1538.0734870387207
2010-02-04,1547.9551189163906
2010-02-05,1535.0708869266653
2010-02-08,1530.5163369503398
2010-02-09,1533.6068767753745
2010-02-10,1557.1652643756624
2010-02-11,1567.3411199495501
2010-02-12,1581.994745086038
2010-02-15,1583.6819889390583
2010-02-16,1571.3726814057045
2010-02-17,1576.8390260076133
2010-02-18,1580.1951106837143
2010-02-19,1593.4096932929472
2010-02-22,1578.6713053753822
2010-02-23,1568.9465511472451
2010-02-24,1590.1520990740526
2010-02-25,1621.2986879208624
2010-02-26,1599.930949192063
2010-03-01,1637.180359295543
2010-03-02,1621.725349640868
2010-03-03,1617.6500480941418
2010-03-04,1587.5047752874943
2010-03-05,1590.5737819952624
2010-03-08,1597.4162823578024
2010-03-09,1616.7201619301825
2010-03-10,1594.5733461851016
2010-03-11,1591.663215595751
2010-03-12,1558.654783584645
2010-03-15,1545.3369889441312
2010-03-16,1543.74574812756
2010-03-17,1578.309183117064
2010-03-18,1592.1043334115082
2010-03-19,1614.5857852980087
2010-03-22,1622.2448630154943
2010-03-23,1610.7241267090128
2010-03-24,1632.82390804666
2010-03-25,1609.5456879014928
2010-03-26,1628.6597401309286
2010-03-29,1657.581692063938
2010-03-30,1664.640907674207
2010-03-31,1642.603330937981
2010-04-01,1662.5974884692607
2010-04-02,1667.5187794355395
2010-04-05,1671.346053870997
2010-04-06,1682.9770338771664
2010-04-07,1677.605844688746
2010-04-08,1660.3243098328137
2010-04-09,1664.4115798189414
2010-04-12,1631.9137949548171
2010-04-13,1652.7017987235495
2010-04-14,1647.89208518085
2010-04-15,1650.3458808397274
2010-04-16,1644.8355030163857
2010-04-19,1560.5289321205396
2010-04-20,1554.9742801753107
2010-04-21,1593.115271596216
2010-04-22,1588.9113048584768
2010-04-23,1574.9805311682005
2010-04-26,1568.5491178440664
2010-04-27,1539.050820813093
2010-04-28,1547.4345399423412
2010-04-29,1530.6672279079198
2010-04-30,1525.1045503735656
2010-05-03,1539.16908190073
2010-05-04,1528.7895688913602
2010-05-05,1560.9227285973059
2010-05-06,1506.3832579568746
2010-05-07,1474.7305625382708
2010-05-10,1462.6517760384295
2010-05-11,1448.2257734312834
2010-05-12,1464.5325048408645
2010-05-13,1511.0665326539242
2010-05-14,1519.3405214513791
2010-05-17,1449.1104784834565
2010-05-18,1474.892031682619
2010-05-19,1477.5732955437004
2010-05-20,1462.4175088263387
2010-05-21,1458.6824496251181
2010-05-24,1533.1048736758073
2010-05-25,1516.393176890886
2010-05-26,1521.4493835777573
2010-05-27,1539.0683238701258
2010-05-28,1526.2118702265727
2010-05-31,1495.5748282333357
2010-06-01,1475.8676624926209
2010-06-02,1494.700756713417
2010-06-03,1484.736684988047
2010-06-04,1510.7893638942926
2010-06-07,1500.9177697804173
2010-06-08,1502.0473613576517
2010-06-09,1535.478497407273
2010-06-10,1512.179970079342
2010-06-11,1515.360783426016
2010-06-14,1492.7112188940725
2010-06-15,1488.9515465032932
2010-06-16,1487.9239746975625
2010-06-17,1474.5557031194785
2010-06-18,1450.3577235339333
2010-06-21,1502.8687605882644
2010-06-22,1513.6702409879333
2010-06-23,1503.7721659276267
2010-06-24,1500.028335834494
2010-06-25,1491.9263016875925
2010-06-28,1474.8336120900344
2010-06-29,1425.8304343395955
2010-06-30,1409.4808533335179
2010-07-01,1367.375283925361
2010-07-02,1360.007799666844
2010-07-05,1357.268638255553
2010-07-06,1371.3083591880923
2010-07-07,1384.7416729258491
2010-07-08,1378.4339425858877
2010-07-09,1420.9505481227675
2010-07-12,1440.8992775354948
2010-07-13,1410.7199867784284
2010-07-14,1413.550010849729
2010-07-15,1371.4690798252404
2010-07-16,1370.485572817279
2010-07-19,1403.0648773662763
2010-07-20,1443.6024292756774
2010-07-21,1456.7296114639169
2010-07-22,1461.8441009050246
2010-07-23,1478.6877094753631
2010-07-26,1474.9045277857103
2010-07-27,1463.7750784834845
2010-07-28,1497.1720939771942
2010-07-29,1491.710484590646
2010-07-30,1494.93832689246
2010-08-02,1502.8978241788152
2010-08-03,1472.3885143496148
2010-08-04,1484.5926870961646
2010-08-05,1471.4362272864455
2010-08-06,1481.9837402385967
2010-08-09,1496.0897432944425
2010-08-10,1467.0668979014172
2010-08-11,1497.1075490751207
2010-08-12,1484.856981592018
2010-08-13,1511.7929056304215
2010-08-16,1532.9900868130494
2010-08-17,1547.534409268802
2010-08-18,1544.3274285658624
2010-08-19,1550.6456413764677
2010-08-20,1543.118556448305
2010-08-23,1544.8238373208299
2010-08-24,1551.1809247829317
2010-08-25,1523.2420371001917
2010-08-26,1514.583974145065
2010-08-27,1522.8564388416569
2010-08-30,1554.6397575176659
2010-08-31,1543.0753111254203
2010-09-01,1518.2182949590383
2010-09-02,1535.1720612433653
2010-09-03,1533.0294063579836
2010-09-06,1560.9039727737022
2010-09-07,1580.2004661193241
2010-09-08,1577.194650070601
2010-09-09,1554.010644195519
2010-09-10,1564.0430567768879
2010-09-13,1563.9071706413308
2010-09-14,1557.1213323006714
2010-09-15,1524.6679579873094
2010-09-16,1492.5944963877087
2010-09-17,1502.0029497130868
2010-09-20,1496.5953626081084
2010-09-21,1500.3539300937346
2010-09-22,1469.1420040231123
2010-09-23,1477.7917938165433
2010-09-24,1462.11026914188
2010-09-27,1488.6587054260913
2010-09-28,1466.1517980349047
2010-09-29,1454.2135505866913
2010-09-30,1474.9122129385473
2010-10-01,1464.772962647732
2010-10-04,1471.7320126475202
2010-10-05,1454.9298407483684
2010-10-06,1449.6923237724213
2010-10-07,1444.3887615965743
2010-10-08,1497.215264617112
2010-10-11,1537.4619111811965
2010-10-12,1556.6177405156745
2010-10-13,1566.9889155441485
2010-10-14,1555.5867577409906
2010-10-15,1617.3669969962316
2010-10-18,1621.6742343137182
2010-10-19,1675.9101461705584
2010-10-20,1668.3153455372442
2010-10-21,1652.3771617156658
2010-10-22,1663.841847332389
2010-10-25,1700.2830083370097
2010-10-26,1708.690417596065
2010-10-27,1687.6769816016454
2010-10-28,1665.434925902312
2010-10-29,1661.9715211553892
2010-11-01,1700.8070668473595
2010-11-02,1684.9598314696534
2010-11-03,1672.1041547926143
2010-11-04,1675.231770081132
2010-11-05,1718.6769672898672
2010-11-08,1744.4993241812886
2010-11-09,1741.6541557934108
2010-11-10,1757.6547443677327
2010-11-11,1769.0208871898103
2010-11-12,1654.616994994623
2010-11-15,1685.1551401357763
2010-11-16,1631.9698809610109
2010-11-17,1594.5514079689256
2010-11-18,1610.720478858934
2010-11-19,1621.3023888763396
2010-11-22,1621.1831260012389
2010-11-23,1607.9244059158402
2010-11-24,1644.112725054387
2010-11-25,1674.7506572937764
2010-11-26,1675.1562943355395
2010-11-29,1693.8489123237252
2010-11-30,1669.364452985513
2010-12-01,1663.8954177900084
2010-12-02,1657.6396410504913
2010-12-03,1634.0222318405395
2010-12-06,1653.8453299515816
2010-12-07,1666.2395606644907
2010-12-08,1669.5720190611598
2010-12-09,1652.3473035651045
2010-12-10,1660.1831940845168
2010-12-13,1685.3195655076124
2010-12-14,1693.8870348212222
2010-12-15,1691.899250601816
2010-12-16,1701.7471595691486
2010-12-17,1707.2780272607233
2010-12-20,1680.6229689243548
2010-12-21,1709.3974775914592
2010-12-22,1705.526244176327
2010-12-23,1696.8496082054605
2010-12-24,1685.91227213656
2010-12-27,1649.5396209040953
2010-12-28,1626.691851481527
2010-12-29,1637.3615832225353
2010-12-30,1628.0121589115909
2010-12-31,1644.1825423557875
2011-01-03,1650.7656710802326
2011-01-04,1679.9613649953176
2011-01-05,1692.2077831070442
2011-01-06,1698.551093696997
2011-01-07,1710.9850791831511
2011-01-10,1680.4314752309408
2011-01-11,1697.3476384127441
2011-01-12,1691.2559332761994
2011-01-13,1659.936715467358
2011-01-14,1642.471709496086
2011-01-17,1589.8770664288047
2011-01-18,1581.4092551009455
2011-01-19,1603.73835197655
2011-01-20,1562.5038697473026
2011-01-21,1558.5444615107522
2011-01-24,1535.3424251632366
2011-01-25,1531.2313691741706
2011-01-26,1549.0468170580343
2011-01-27,1568.689071538018
2011-01-28,1584.8008675960687
2011-01-31,1588.1765737505605
2011-02-01,1579.0180596400576
2011-02-02,1577.0741602256267
2011-02-03,1597.6683353059707
2011-02-04,1606.7446568212845
2011-02-07,1608.0496993690979
2011-02-08,1592.8772000113884
2011-02-09,1575.665490748622
2011-02-10,1621.8915954982438
2011-02-11,1635.476025176848
2011-02-14,1689.2377757641052
2011-02-15,1683.1048317805537
2011-02-16,1694.4445148056693
2011-02-17,1684.4633434558864
2011-02-18,1664.338784828509
2011-02-21,1681.1634905698604
2011-02-22,1626.892734618927
2011-02-23,1622.1311157993528
2011-02-24,1625.9987907658701
2011-02-25,1636.5035203805119
2011-02-28,1650.6472922645626
2011-03-01,1657.5621890226462
2011-03-02,1645.5233512754278
2011-03-03,1626.9787064869945
2011-03-04,1646.7628004937123
2011-03-07,1671.7850701319908
2011-03-08,1683.995810482345
2011-03-09,1682.7518827018935
2011-03-10,1673.3382255206832
2011-03-11,1651.555527344185
2011-03-14,1646.8234287985363
2011-03-15,1613.0091967561395
2011-03-16,1639.573999812483
2011-03-17,1605.3060526566912
2011-03-18,1601.309970086562
2011-03-21,1591.5045205138206
2011-03-22,1596.002737741254
2011-03-23,1625.2306681277557
2011-03-24,1610.316483288415
2011-03-25,1636.0707898220292
2011-03-28,1633.1999129889534
2011-03-29,1622.1891824673532
2011-03-30,1617.102323412585
2011-03-31,1593.4227802109476
2011-04-01,1618.7196543814625
2011-04-04,1608.6556065109542
2011-04-05,1611.8828826467818
2011-04-06,1605.7830659586912
2011-04-07,1623.9042779855847
2011-04-08,1622.7759373345577
2011-04-11,1609.5328500147343
2011-04-12,1608.0346974247518
2011-04-13,1630.2028956887186
2011-04-14,1625.2192802210584
2011-04-15,1630.7173583731587
2011-04-18,1659.145716610304
2011-04-19,1616.7731421337235
2011-04-20,1594.680696670079
2011-04-21,1596.8384332623216
2011-04-22,1592.0356149081517
2011-04-25,1571.8771632485928
2011-04-26,1556.816556627832
2011-04-27,1549.0650427431033
2011-04-28,1504.1822944974713
2011-04-29,1522.3274993719583
2011-05-02,1516.6538482142412
2011-05-03,1535.2307094022196
2011-05-04,1499.1870534651528
2011-05-05,1526.555041343989
2011-05-06,1540.0071357716713
2011-05-09,1569.1612907673182
2011-05-10,1570.7635787723577
2011-05-11,1575.0940720864571
2011-05-12,1566.464286279919
2011-05-13,1573.45319473017
2011-05-16,1554.147475030316
2011-05-17,1564.4115255362406
2011-05-18,1567.7462397924878
2011-05-19,1559.2825862114685
2011-05-20,1571.2590204293629
2011-05-23,1532.3892401156465
2011-05-24,1525.4741892220684
2011-05-25,1511.8760045005824
2011-05-26,1503.4719574524736
2011-05-27,1480.1622585769053
2011-05-30,1481.9118468072318
2011-05-31,1492.3719714574354
2011-06-01,1489.804356632651
2011-06-02,1462.4163551595193
2011-06-03,1466.267332812059
2011-06-06,1462.6024175448106
2011-06-07,1459.6538316710644
2011-06-08,1471.2216453348587
2011-06-09,1454.7396298380625
2011-06-10,1476.6263271405835
2011-06-13,1467.1387442542011
2011-06-14,1476.9879044714883
2011-06-15,1482.694233805881
2011-06-16,1479.0732691775302
2011-06-17,1454.799350123429
2011-06-20,1443.2780670895665
2011-06-21,1456.9259610562378
2011-06-22,1454.8253749290957
2011-06-23,1507.7025382672532
2011-06-24,1536.5945412585465
2011-06-27,1528.5034233170243
2011-06-28,1523.3666662233359
2011-06-29,1506.0121414725015
2011-06-30,1513.752959181423
2011-07-01,1517.8737052916201
2011-07-04,1543.98761451664
2011-07-05,1548.6457701136537
2011-07-06,1563.97484521352
2011-07-07,1554.278650446096
2011-07-08,1568.7894035771048
2011-07-11,1601.8318864229693
2011-07-12,1577.2567762736078
2011-07-13,1582.4242349169251
2011-07-14,1587.2328294161816
2011-07-15,1596.0694253181564
2011-07-18,1604.2542729508584
2011-07-19,1571.8050518665852
2011-07-20,1572.06371230626
2011-07-21,1542.0026523068384
2011-07-22,1549.4544401402482
2011-07-25,1505.5625076812207
2011-07-26,1494.6282454661591
2011-07-27,1513.0749262562176
2011-07-28,1514.3982359238073
2011-07-29,1504.9254914703622
2011-08-01,1521.3034144131595
2011-08-02,1505.849141150477
2011-08-03,1499.0206699894277
2011-08-04,1517.4345580085915
2011-08-05,1486.3514167136536
2011-08-08,1437.1944597051124
2011-08-09,1438.5633008767604
2011-08-10,1459.6706516350912
2011-08-11,1480.554894426172
2011-08-12,1495.3878104268529
2011-08-15,1489.2380840294657
2011-08-16,1483.0144369763507
2011-08-17,1470.9853136427998
2011-08-18,1458.454757546348
2011-08-19,1434.9221212423931
2011-08-22,1417.9318683666027
2011-08-23,1439.4252145636608
2011-08-24,1435.674831509008
2011-08-25,1484.5415580634728
2011-08-26,1482.2058750149693
2011-08-29,1444.355420297446
2011-08-30,1449.7200861594124
2011-08-31,1455.9985491379268
2011-09-01,1462.5574511334778
2011-09-02,1449.5314021281388
2011-09-05,1431.257844281507
2011-09-06,1425.8189952400915
2011-09-07,1453.3945817909523
2011-09-08,1447.5052629404636
2011-09-09,1473.5822778121974
2011-09-12,1484.7347062345973
2011-09-13,1462.4329693118584
2011-09-14,1468.5653529765661
2011-09-15,1448.9811444733646
2011-09-16,1459.2974034576996
2011-09-19,1451.9720636796571
2011-09-20,1446.2925151779286
2011-09-21,1488.2669753519217
2011-09-22,1470.3301108083647
2011-09-23,1455.1386452051734
2011-09-26,1430.408076147374
2011-09-27,1426.171157402389
2011-09-28,1416.7008360971447
2011-09-29,1402.2533540562076
2011-09-30,1428.2641722856329
2011-10-03,1443.6507759195672
2011-10-04,1443.215875851509
2011-10-05,1439.8001727755614
2011-10-06,1429.702719405852
2011-10-07,1420.3246664361352
2011-10-10,1398.5480652481785
2011-10-11,1391.5603050490247
2011-10-12,1425.0570825545553
2011-10-13,1440.058233053312
2011-10-14,1419.2234432949538
2011-10-17,1439.5249885909413
2011-10-18,1413.4889855442395
2011-10-19,1399.3088640318178
2011-10-20,1375.0977486352972
2011-10-21,1353.0141471941865
2011-10-24,1393.5143248665788
2011-10-25,1419.2842778500706
2011-10-26,1443.8330798553227
2011-10-27,1415.1454076995828
2011-10-28,1436.367648515358
2011-10-31,1452.950583942941
2011-11-01,1484.6837770347572
2011-11-02,1495.4488978881063
2011-11-03,1502.7728720514592
2011-11-04,1510.4790946472938
2011-11-07,1495.4483634650248
2011-11-08,1486.1927187501585
2011-11-09,1521.875149806048
2011-11-10,1494.1681265100954
2011-11-11,1476.4523196083064
2011-11-14,1514.5335325521162
2011-11-15,1523.2575932302846
2011-11-16,1486.1029580097663
2011-11-17,1483.7670525372712
2011-11-18,1453.404067837643
2011-11-21,1460.2726998151427
2011-11-22,1458.783381360315
2011-11-23,1465.7899547345014
2011-11-24,1471.337546456894
2011-11-25,1469.2143416456736
2011-11-28,1461.3684209926719
2011-11-29,1481.7196358733536
2011-11-30,1427.6121240275386
2011-12-01,1457.0307672186455
2011-12-02,1448.173101582188
2011-12-05,1426.196094360407
2011-12-06,1430.7369466404716
2011-12-07,1434.950363833314
2011-12-08,1442.4063329996723
2011-12-09,1425.787006986245
2011-12-12,1428.040502557728
2011-12-13,1414.4879030282457
2011-12-14,1419.843249358116
2011-12-15,1391.7073005779098
2011-12-16,1417.6786692903872
2011-12-19,1421.2497827630543
2011-12-20,1404.3652715287576
2011-12-21,1397.3619262850798
2011-12-22,1396.4360474845262
2011-12-23,1412.2736927595206
2011-12-26,1399.105508521095
2011-12-27,1379.9289032175034
2011-12-28,1391.7834311759887
2011-12-29,1400.4962556536605
2011-12-30,1418.3673234359453
2012-01-02,1418.3673234359453
2012-01-03,1410.5979781800145
2012-01-04,1397.97600027677
2012-01-05,1398.2662929857863
2012-01-06,1411.6691870062755
2012-01-09,1446.3247554499417
2012-01-10,1482.6779246771168
2012-01-11,1483.6239668360192
2012-01-12,1466.9149492224267
2012-01-13,1461.1995975807408
2012-01-16,1430.9839806730283
2012-01-17,1480.4180360105295
2012-01-18,1446.5881119180701
2012-01-19,1460.7298801476252
2012-01-20,1475.5925150042215
2012-01-23,1461.1724915763812
2012-01-24,1468.658179391938
2012-01-25,1469.4506106753806
2012-01-26,1448.9562588429771
2012-01-27,1451.714704355548
2012-01-30,1427.8307019196639
2012-01-31,1438.047662825643
2012-02-01,1412.745912565431
2012-02-02,1444.0279192489481
2012-02-03,1460.1639591852245
2012-02-06,1463.1688903770216
2012-02-07,1422.424819771183
2012-02-08,1456.9087717968864
2012-02-09,1453.0261662432802
2012-02-10,1465.6590792953548
2012-02-13,1462.3162349641343
2012-02-14,1463.5914380297743
2012-02-15,1485.200585311209
2012-02-16,1480.6473882362902
2012-02-17,1467.5261393612543
2012-02-20,1455.8654033748269
2012-02-21,1468.3506893208619
2012-02-22,1487.2988941526226
2012-02-23,1483.5079728250198
2012-02-24,1492.809453887546
2012-02-27,1507.2456189115526
2012-02-28,1507.765381023813
2012-02-29,1498.7700786653786
2012-03-01,1500.9652881272962
2012-03-02,1539.1926043365522
2012-03-05,1519.7305522031488
2012-03-06,1514.0003491688176
2012-03-07,1506.7673588588202
2012-03-08,1500.5894998674605
2012-03-09,1536.0561074783175
2012-03-12,1523.4006089895072
2012-03-13,1542.3997932484622
2012-03-14,1510.1160737562113
2012-03-15,1497.2464452055972
2012-03-16,1508.2904197956298
2012-03-19,1498.950873857953
2012-03-20,1478.8853295053375
2012-03-21,1479.0213490391782
2012-03-22,1484.518598035561
2012-03-23,1459.4546816664022
2012-03-26,1454.332355903782
2012-03-27,1446.263619743792
2012-03-28,1415.2165730221004
2012-03-29,1403.6678555287338
2012-03-30,1406.2340823753832
2012-04-02,1407.9256653629784
2012-04-03,1403.9147818421902
2012-04-04,1427.6210615584505
2012-04-05,1456.569986435482
2012-04-06,1459.2672752189474
2012-04-09,1446.3257954517835
2012-04-10,1458.8165895918373
2012-04-11,1457.6845664338155
2012-04-12,1479.466940193716
2012-04-13,1491.4505182656274
