Date,AC ASEAN QUALITY
1998-12-31,999.9999999999999
1999-01-01,1000.0000000000001
1999-01-04,993.3616801228457
1999-01-05,990.110038609441
1999-01-06,1020.2937992125883
1999-01-07,1084.136380363244
1999-01-08,1090.0036633982859
1999-01-11,1085.6742453556012
1999-01-12,1095.8445056501234
1999-01-13,1051.2088421049675
1999-01-14,1025.8067454821376
1999-01-15,1044.0291818119504
1999-01-18,1082.928800027475
1999-01-19,1077.7236823731505
1999-01-20,1098.540717990404
1999-01-21,1077.7570193789063
1999-01-22,1056.8264692242283
1999-01-25,996.0034471529744
1999-01-26,1017.4061338747009
1999-01-27,1040.6705226946397
1999-01-28,1022.8604381580772
1999-01-29,1031.0191154211186
1999-02-01,1028.4999549294653
1999-02-02,1014.6569669697349
1999-02-03,1023.9319429551965
1999-02-04,1031.8701576822853
1999-02-05,1026.1949966832772
1999-02-08,1013.3848230908173
1999-02-09,988.0042038584079
1999-02-10,980.2944472253267
1999-02-11,1007.1335838344523
1999-02-12,1008.8816022021717
1999-02-15,1012.4086566613008
1999-02-16,1016.4507586086725
1999-02-17,1011.7877585028427
1999-02-18,999.8389360422369
1999-02-19,1031.542350170715
1999-02-22,1044.44046067333
1999-02-23,1055.7362412031534
1999-02-24,1059.5213673535623
1999-02-25,1057.4176895021844
1999-02-26,1072.8207554659218
1999-03-01,1077.9903441931272
1999-03-02,1079.2224260731903
1999-03-03,1084.0491708592192
1999-03-04,1087.6869388029868
1999-03-05,1091.494331207016
1999-03-08,1093.6751285881162
1999-03-09,1080.2275328770124
1999-03-10,1070.2218277285117
1999-03-11,1064.2122961225498
1999-03-12,1066.0300537304888
1999-03-15,1084.560541397274
1999-03-16,1090.7667654413294
1999-03-17,1070.0784022555197
1999-03-18,1076.2077851225022
1999-03-19,1081.4067061962312
1999-03-22,1080.99953777621
1999-03-23,1087.577611569069
1999-03-24,1084.8184674358415
1999-03-25,1097.0282963808056
1999-03-26,1109.592479172082
1999-03-29,1108.6867149225416
1999-03-30,1101.211238105339
1999-03-31,1103.8057229570563
1999-04-01,1115.555530867146
1999-04-02,1117.5903376717827
1999-04-05,1133.1975208582598
1999-04-06,1135.0093839954625
1999-04-07,1153.158351686824
1999-04-08,1169.643218626084
1999-04-09,1190.64122965398
1999-04-12,1205.6542039217989
1999-04-13,1220.3960576604472
1999-04-14,1237.1791406680438
1999-04-15,1245.2714413260062
1999-04-16,1291.354640576865
1999-04-19,1390.303788978061
1999-04-20,1356.5127681518886
1999-04-21,1361.9690551378878
1999-04-22,1381.4372434059312
1999-04-23,1369.6474985925008
1999-04-26,1383.3164686434534
1999-04-27,1392.860644277725
1999-04-28,1386.766729263308
1999-04-29,1381.5583699357126
1999-04-30,1420.4529372377203
1999-05-03,1435.9725200297692
1999-05-04,1447.5925859894855
1999-05-05,1448.3025653553386
1999-05-06,1454.0564343184817
1999-05-07,1428.127611491213
1999-05-10,1438.3021997902788
1999-05-11,1454.1558110960038
1999-05-12,1455.7497416786844
1999-05-13,1454.3119187206323
1999-05-14,1434.086703999969
1999-05-17,1424.6097881443122
1999-05-18,1430.4949953998537
1999-05-19,1416.1549897060645
1999-05-20,1418.7939310944496
1999-05-21,1447.932983705089
1999-05-24,1432.076457773522
1999-05-25,1412.4695834548015
1999-05-26,1417.1092396018728
1999-05-27,1418.8309255511126
1999-05-28,1410.686923471292
1999-05-31,1418.3357071391688
1999-06-01,1425.6263546303817
1999-06-02,1446.0993983885312
1999-06-03,1450.4147666455378
1999-06-04,1460.9830639600682
1999-06-07,1489.3547942890154
1999-06-08,1516.3310811492138
1999-06-09,1502.488612320568
1999-06-10,1494.6100267348
1999-06-11,1488.0154958941325
1999-06-14,1512.1998361343408
1999-06-15,1516.4461789126178
1999-06-16,1532.151089112023
1999-06-17,1555.2758667823018
1999-06-18,1569.9237882557281
1999-06-21,1619.0032434863951
1999-06-22,1636.5868551211277
1999-06-23,1626.9227373739448
1999-06-24,1609.8847827353761
1999-06-25,1563.3399401428128
1999-06-28,1579.642417851266
1999-06-29,1587.9171242024343
1999-06-30,1568.795663055366
1999-07-01,1608.4409257322777
1999-07-02,1610.3285264117626
1999-07-05,1632.89321185585
1999-07-06,1632.0904809550314
1999-07-07,1604.8554426766595
1999-07-08,1609.6421426294828
1999-07-09,1613.5873019277176
1999-07-12,1629.7150470686367
1999-07-13,1599.3074231812377
1999-07-14,1593.2027404996384
1999-07-15,1592.7418730630263
1999-07-16,1589.8502953781117
1999-07-19,1601.232277238509
1999-07-20,1568.0729308733512
1999-07-21,1533.3712017522737
1999-07-22,1510.2682296676146
1999-07-23,1461.2659497669629
1999-07-26,1391.1429245660995
1999-07-27,1372.3647084446382
1999-07-28,1412.2196194575754
1999-07-29,1408.4650899562412
1999-07-30,1402.224714485733
1999-08-02,1400.4219100261503
1999-08-03,1416.5014701539458
1999-08-04,1406.0676142175134
1999-08-05,1380.1225396943303
1999-08-06,1358.1488834802194
1999-08-09,1350.6690436428773
1999-08-10,1312.3055670080892
1999-08-11,1283.0767993376976
1999-08-12,1295.718502202937
1999-08-13,1289.525185567426
1999-08-16,1302.217856035119
1999-08-17,1284.4333590014273
1999-08-18,1317.9019815776335
1999-08-19,1322.793208807065
1999-08-20,1348.5346300223305
1999-08-23,1373.858883505455
1999-08-24,1373.8449304068047
1999-08-25,1402.097567239992
1999-08-26,1394.1917691597387
1999-08-27,1384.9146359401464
1999-08-30,1369.0427162603069
1999-08-31,1347.9467602936106
1999-09-01,1338.061164821443
1999-09-02,1322.7931714772667
1999-09-03,1332.1221310777455
1999-09-06,1323.1725268346759
1999-09-07,1315.1379940321494
1999-09-08,1286.5923341837693
1999-09-09,1301.2635895668743
1999-09-10,1333.6304900703833
1999-09-13,1357.3146579958411
1999-09-14,1350.8287050629617
1999-09-15,1343.6225392600206
1999-09-16,1321.2909048074205
1999-09-17,1331.8141072328303
1999-09-20,1325.7462976969784
1999-09-21,1311.143934872662
1999-09-22,1280.8167767625744
1999-09-23,1268.8387526677755
1999-09-24,1258.5526884393107
1999-09-27,1240.5077891371475
1999-09-28,1251.2416342808872
1999-09-29,1247.0954884280407
1999-09-30,1267.7378289133508
1999-10-01,1291.339566223704
1999-10-04,1301.1124529604188
1999-10-05,1324.0869287114174
1999-10-06,1332.0262561627976
1999-10-07,1332.353236947563
1999-10-08,1337.4894687077772
1999-10-11,1351.058723918793
1999-10-12,1341.5774224650563
1999-10-13,1302.3302349557036
1999-10-14,1308.2685550243334
1999-10-15,1281.8712574246476
1999-10-18,1256.8625912274586
1999-10-19,1260.0261403670474
1999-10-20,1284.665463384904
1999-10-21,1304.6489426658213
1999-10-22,1319.839489002373
1999-10-25,1310.3001494114822
1999-10-26,1324.2945028770043
1999-10-27,1333.0020535987824
1999-10-28,1339.6205007913632
1999-10-29,1385.0656911588148
1999-11-01,1399.0272115080415
1999-11-02,1398.6753500480258
1999-11-03,1410.4022896123042
1999-11-04,1423.4326418623418
1999-11-05,1413.7472431840497
1999-11-08,1409.261180585929
1999-11-09,1416.9246604749324
1999-11-10,1409.895489349889
1999-11-11,1417.8498504059178
1999-11-12,1444.3052401240761
1999-11-15,1462.0724304951204
1999-11-16,1451.4166734895202
1999-11-17,1436.8984426937673
1999-11-18,1437.8904614521625
1999-11-19,1434.5174182142641
1999-11-22,1415.1363854285537
1999-11-23,1422.0018435559614
1999-11-24,1426.5785635792495
1999-11-25,1427.4340247542489
1999-11-26,1445.3530227026379
1999-11-29,1442.030460842373
1999-11-30,1446.3264062108758
1999-12-01,1446.3899945646199
1999-12-02,1459.9384383644783
1999-12-03,1468.0273159942187
1999-12-06,1456.7488527670134
1999-12-07,1475.0439296494374
1999-12-08,1493.2456538105212
1999-12-09,1517.1436649673708
1999-12-10,1527.2399514770464
1999-12-13,1532.6602760489898
1999-12-14,1546.6166054479738
1999-12-15,1551.361969414959
1999-12-16,1524.9774701986084
1999-12-17,1555.545984352887
1999-12-20,1567.25714169224
1999-12-21,1570.7648063346364
1999-12-22,1592.4627633581183
1999-12-23,1603.1573000559533
1999-12-24,1605.3752633394365
1999-12-27,1622.2665208453104
1999-12-28,1621.832881663683
1999-12-29,1636.717633897411
1999-12-30,1642.6168197095078
1999-12-31,1642.6168197095078
2000-01-03,1662.7907053179251
2000-01-04,1651.2825865204502
2000-01-05,1555.3965172551407
2000-01-06,1532.5536906067803
2000-01-07,1565.9482219217039
2000-01-10,1601.7181437435916
2000-01-11,1587.5283928168242
2000-01-12,1586.0174371580556
2000-01-13,1568.3777691528269
2000-01-14,1603.3478142694894
2000-01-17,1605.0840064108602
2000-01-18,1588.1668029465106
2000-01-19,1546.360936185572
2000-01-20,1581.4580983048913
2000-01-21,1557.8768006234397
2000-01-24,1559.334032645165
2000-01-25,1524.9712011714112
2000-01-26,1514.1492690419927
2000-01-27,1551.265202039376
2000-01-28,1548.6034139903402
2000-01-31,1531.2237032718353
2000-02-01,1537.5605073889958
2000-02-02,1541.9166461513917
2000-02-03,1516.4957638252888
2000-02-04,1553.9910762213751
2000-02-07,1561.8454924672135
2000-02-08,1561.7426270542387
2000-02-09,1571.758560080722
2000-02-10,1583.972580742864
2000-02-11,1583.2911273073016
2000-02-14,1589.3123400132133
