Date,AC PACIFIC QUALITY
2000-01-14,1782.3155569361788
2000-01-17,1818.9781969355042
2000-01-18,1795.1254493372298
2000-01-19,1754.1587484734403
2000-01-20,1770.4343317419587
2000-01-21,1783.4495097268634
2000-01-24,1796.7036550261485
2000-01-25,1769.6803629628491
2000-01-26,1805.3668492219979
2000-01-27,1856.5899607455935
2000-01-28,1886.032403244089
2000-01-31,1863.790526741308
2000-02-01,1861.3022850574223
2000-02-02,1883.268626161435
2000-02-03,1878.4203325500248
2000-02-04,1905.9901628467705
2000-02-07,1905.2347468274052
2000-02-08,1866.064911173812
2000-02-09,1880.349355254991
2000-02-10,1878.6709567690225
2000-02-11,1884.6156272929916
2000-02-14,1863.308436937238
2000-02-15,1826.907392075823
2000-02-16,1817.3963057474407
2000-02-17,1843.871882607588
2000-02-18,1823.9024227385487
2000-02-21,1794.1478058167202
2000-02-22,1737.6567105058473
2000-02-23,1749.2640783381828
2000-02-24,1771.911558565441
2000-02-25,1821.654229207543
2000-02-28,1849.466729022598
2000-02-29,1858.5676866811164
2000-03-01,1877.4305876595606
2000-03-02,1876.224295425496
2000-03-03,1877.6282103102023
2000-03-06,1862.3638218644805
2000-03-07,1891.9859952299819
2000-03-08,1888.0031186306896
2000-03-09,1857.3113951625753
2000-03-10,1865.7066709897083
2000-03-13,1798.4723512052826
2000-03-14,1813.3701584742257
2000-03-15,1797.7827237752097
2000-03-16,1819.7877373032763
2000-03-17,1850.8365016348268
2000-03-20,1838.2116935544223
2000-03-21,1844.874411280975
2000-03-22,1867.9463526112545
2000-03-23,1860.1636668451745
2000-03-24,1868.2637714819093
2000-03-27,1904.5395874048518
2000-03-28,1942.7638552291228
2000-03-29,2010.47801915642
2000-03-30,1985.744190993455
2000-03-31,2007.3687969073783
2000-04-03,1999.2462984328631
2000-04-04,1983.4670094660632
2000-04-05,1941.4104461500656
2000-04-06,1925.6127573508159
2000-04-07,1933.6332771480497
2000-04-10,1951.535203434398
2000-04-11,1928.2602745844074
2000-04-12,1947.4157641826582
2000-04-13,1909.7593398515728
2000-04-14,1910.0598268828962
2000-04-17,1798.8146425883874
2000-04-18,1857.4819237730471
2000-04-19,1892.2223225553114
2000-04-20,1914.7997013307072
2000-04-21,1930.7988265661734
2000-04-24,1941.7687705636315
2000-04-25,1965.7226905794373
2000-04-26,1949.2391511429994
2000-04-27,1966.7177370779941
2000-04-28,1961.8925399204752
2000-05-01,1990.7975099689302
2000-05-02,1988.8860092129582
2000-05-03,2016.748196294325
2000-05-04,2019.6292565458916
2000-05-05,2016.7203665143802
2000-05-08,1989.5655314248609
2000-05-09,1934.3926168359603
2000-05-10,1904.2553865344655
2000-05-11,1873.2595042862806
2000-05-12,1912.957091526544
2000-05-15,1868.8924719024715
2000-05-16,1905.9756339447886
2000-05-17,1925.797178179716
2000-05-18,1907.4098316925488
2000-05-19,1908.3756535754521
2000-05-22,1831.3546685277172
2000-05-23,1827.5284726947675
2000-05-24,1803.8396076856227
2000-05-25,1818.1728217260024
2000-05-26,1760.1893349522734
2000-05-29,1764.9943141500924
2000-05-30,1767.7182811637342
2000-05-31,1778.1360775417347
2000-06-01,1788.7846039901951
2000-06-02,1785.0903511785234
2000-06-05,1829.4834759051876
2000-06-06,1815.369441660206
2000-06-07,1823.6822886664368
2000-06-08,1820.4492909437256
2000-06-09,1831.3079427940352
2000-06-12,1817.5498371668173
2000-06-13,1795.3563445912448
2000-06-14,1796.2829505477773
2000-06-15,1781.4680946535877
2000-06-16,1771.6003920858718
2000-06-19,1777.3125364681202
2000-06-20,1806.6545088994812
2000-06-21,1841.5506093890153
2000-06-22,1855.3335610367317
2000-06-23,1839.7630151584099
2000-06-26,1827.445303138069
2000-06-27,1840.1215897417644
2000-06-28,1851.45171088525
2000-06-29,1836.2476538287947
2000-06-30,1818.4944493345379
2000-07-03,1832.1916438959684
2000-07-04,1830.4054480835835
2000-07-05,1833.8260713003979
2000-07-06,1828.724103754131
2000-07-07,1840.5648503720022
2000-07-10,1861.0840670865498
2000-07-11,1862.3289738958233
2000-07-12,1858.9188950337873
2000-07-13,1868.9755596578652
2000-07-14,1872.1937113014226
2000-07-17,1875.316881692245
2000-07-18,1856.8559956091806
2000-07-19,1881.4057029927053
2000-07-20,1871.8770898229207
2000-07-21,1842.7665642457794
2000-07-24,1821.5139317437217
2000-07-25,1792.0610622125434
2000-07-26,1800.6587242850892
2000-07-27,1783.6903711859768
2000-07-28,1772.2791678580431
2000-07-31,1769.0602422677473
2000-08-01,1787.4701935285914
2000-08-02,1816.873144010452
2000-08-03,1830.1394021968058
2000-08-04,1817.9224861308928
2000-08-07,1821.2601283562835
2000-08-08,1827.5787975888247
2000-08-09,1851.6360607479844
2000-08-10,1824.3843898193852
2000-08-11,1830.1527199266538
2000-08-14,1822.1455154450762
2000-08-15,1820.2213059933438
2000-08-16,1845.0067850343469
2000-08-17,1841.1027409025207
2000-08-18,1849.6730396904575
2000-08-21,1852.828625021881
2000-08-22,1878.7531562904996
2000-08-23,1882.4145668537074
2000-08-24,1861.9515650048022
2000-08-25,1868.3783247544006
2000-08-28,1885.1880850754708
2000-08-29,1891.3929358604814
2000-08-30,1875.512903093694
2000-08-31,1865.3888214741994
2000-09-01,1852.2071747865855
2000-09-04,1861.5537034589956
2000-09-05,1872.64302513643
2000-09-06,1874.3832019875863
2000-09-07,1879.649304447634
2000-09-08,1890.2321757285897
2000-09-11,1877.3019315849092
2000-09-12,1864.864771765592
2000-09-13,1866.4721646160901
2000-09-14,1861.8521209679686
2000-09-15,1847.9782695048502
2000-09-18,1832.544802716638
2000-09-19,1841.1930777685193
2000-09-20,1877.309582310365
2000-09-21,1847.708736077075
2000-09-22,1723.6640672403344
2000-09-25,1781.4826313753533
2000-09-26,1768.4193766455505
2000-09-27,1753.4780913785876
2000-09-28,1749.2603353351612
2000-09-29,1761.5760890575646
2000-10-02,1750.230942804164
2000-10-03,1764.7689251181935
2000-10-04,1769.4455619427974
2000-10-05,1776.9261728794752
2000-10-06,1783.2266469227666
2000-10-09,1759.4073132771987
2000-10-10,1759.159211130935
2000-10-11,1716.313890525464
2000-10-12,1729.2722583474206
2000-10-13,1720.6471349394444
2000-10-16,1743.5182435807558
2000-10-17,1714.2086474126977
2000-10-18,1677.6622913082842
2000-10-19,1690.4064874063033
2000-10-20,1744.1493494393276
2000-10-23,1766.634101001987
2000-10-24,1774.7980940261477
2000-10-25,1791.2089264514766
2000-10-26,1783.7115844205193
2000-10-27,1746.8647193906857
2000-10-30,1723.6345795556201
2000-10-31,1716.6782677568542
2000-11-01,1739.0507370237697
2000-11-02,1743.9350217060708
2000-11-03,1760.0292640107762
2000-11-06,1787.3503745966777
2000-11-07,1802.8255745928964
2000-11-08,1801.131276774041
2000-11-09,1775.586647401895
2000-11-10,1749.654031863682
2000-11-13,1717.0079037086325
2000-11-14,1729.8437770021408
2000-11-15,1734.5021920608062
2000-11-16,1722.3369777797593
2000-11-17,1726.0348653318865
2000-11-20,1709.6528400613117
2000-11-21,1708.488651934608
2000-11-22,1695.9448832515295
2000-11-23,1693.267091438181
2000-11-24,1705.2943471117662
2000-11-27,1717.7456769653918
2000-11-28,1692.3220187880772
2000-11-29,1652.0269601310886
2000-11-30,1636.093832727844
2000-12-01,1647.0122222980556
2000-12-04,1611.6638410090532
2000-12-05,1617.5701572804192
2000-12-06,1638.8873155187152
2000-12-07,1622.1988601912583
2000-12-08,1625.5892431504387
2000-12-11,1679.2870848662358
2000-12-12,1678.230821702308
2000-12-13,1686.2032275406134
2000-12-14,1645.8217109893508
2000-12-15,1595.3735560854439
2000-12-18,1594.1236199325378
2000-12-19,1585.1304174430752
2000-12-20,1536.9661765815388
2000-12-21,1498.264099221855
2000-12-22,1482.0711826568563
2000-12-25,1501.5066548634966
2000-12-26,1486.3800926085771
2000-12-27,1482.1249354923077
2000-12-28,1500.5002599564666
2000-12-29,1484.6460767147296
2001-01-01,1483.2142027373366
2001-01-02,1474.5587808630596
2001-01-03,1466.1839858075448
2001-01-04,1499.744192912113
2001-01-05,1510.799014136571
2001-01-08,1507.412968296804
2001-01-09,1520.8834111978124
2001-01-10,1506.3665955315462
2001-01-11,1467.2980243962138
2001-01-12,1476.6859620770124
2001-01-15,1485.2632431799425
2001-01-16,1506.2016869940155
2001-01-17,1522.0604160972905
2001-01-18,1514.252919842889
2001-01-19,1554.7388126601854
2001-01-22,1569.288701349379
2001-01-23,1556.8388558863512
2001-01-24,1572.3822103895827
2001-01-25,1582.0345272627642
2001-01-26,1565.896009867304
2001-01-29,1570.31213631437
2001-01-30,1558.2639796513974
2001-01-31,1575.7563102773588
2001-02-01,1565.026744772688
2001-02-02,1568.7822975585466
2001-02-05,1532.3205053925867
2001-02-06,1541.731327366642
2001-02-07,1526.9142088619897
2001-02-08,1540.638523200582
2001-02-09,1529.8446960429412
2001-02-12,1519.9536889243582
2001-02-13,1536.9835211090797
2001-02-14,1530.0334683837661
2001-02-15,1569.0191952220507
2001-02-16,1550.6992979118993
2001-02-19,1528.4214006484315
2001-02-20,1558.3795305803858
2001-02-21,1536.9867533829256
2001-02-22,1527.5123042910318
2001-02-23,1527.7147173450205
2001-02-26,1517.1346575292014
2001-02-27,1498.9587155194038
2001-02-28,1482.4104484412144
2001-03-01,1439.8063394233523
2001-03-02,1402.554690408573
2001-03-05,1427.1362751246816
2001-03-06,1448.3069785336918
2001-03-07,1460.5612592180705
2001-03-08,1451.9498966893234
2001-03-09,1442.3669276036253
2001-03-12,1404.9230058865926
2001-03-13,1405.2815788493247
2001-03-14,1417.512947682808
2001-03-15,1446.6370603757944
2001-03-16,1459.1996608698862
2001-03-19,1455.0673047855435
2001-03-20,1438.5155119637338
2001-03-21,1474.7979035826077
2001-03-22,1468.146851860609
2001-03-23,1490.4434414116329
2001-03-26,1526.1846236103454
2001-03-27,1505.9986846548998
2001-03-28,1521.3021492213718
2001-03-29,1484.2823822146458
2001-03-30,1471.272054339762
2001-04-02,1451.2359453974366
2001-04-03,1450.5515701424724
2001-04-04,1412.9411238844875
2001-04-05,1434.541635911703
2001-04-06,1448.547241488445
2001-04-09,1406.48845668774
2001-04-10,1416.2062337417187
2001-04-11,1463.9006644813733
2001-04-12,1473.7488500730321
2001-04-13,1472.4002120433736
2001-04-16,1472.299129947808
2001-04-17,1467.3110976844198
2001-04-18,1526.5263087004696
2001-04-19,1540.9561382289999
2001-04-20,1507.6439135651988
2001-04-23,1507.9645342708989
2001-04-24,1503.855883990841
2001-04-25,1499.0352799339305
2001-04-26,1492.9070836012052
2001-04-27,1497.3618112988559
2001-04-30,1519.6401890351844
2001-05-01,1546.3725413276159
2001-05-02,1563.5528560551165
2001-05-03,1569.5087719482021
2001-05-04,1549.821445090078
2001-05-07,1569.3787810335016
2001-05-08,1562.2793778544444
2001-05-09,1558.1505279845796
2001-05-10,1553.9870183736316
2001-05-11,1570.2434434457143
2001-05-14,1552.3600945769751
2001-05-15,1543.8760813331564
2001-05-16,1517.5527899762
2001-05-17,1553.7321862593312
2001-05-18,1551.3259173234517
2001-05-21,1570.9233642612098
2001-05-22,1589.8241520553322
2001-05-23,1621.7103916497172
2001-05-24,1615.1175045291789
2001-05-25,1608.1949385584048
2001-05-28,1596.592039347312
2001-05-29,1615.3139937480435
2001-05-30,1588.2254728618843
2001-05-31,1588.4745842502184
2001-06-01,1587.610378996607
2001-06-04,1592.2024159856376
2001-06-05,1586.5502231046114
2001-06-06,1595.9139172866046
2001-06-07,1601.9596469795465
2001-06-08,1618.558942869893
2001-06-11,1609.0329659468975
2001-06-12,1566.2565605571006
2001-06-13,1555.051693433749
2001-06-14,1538.7518833268466
2001-06-15,1517.3062304196153
2001-06-18,1502.115647164034
2001-06-19,1507.8582139176865
2001-06-20,1511.9646982976267
2001-06-21,1515.8508100311792
2001-06-22,1517.3946806838683
2001-06-25,1497.9259960215288
2001-06-26,1495.352616449337
2001-06-27,1488.9573421374187
2001-06-28,1490.501098927668
2001-06-29,1518.9531628040584
2001-07-02,1518.9486700210018
2001-07-03,1528.2608774951693
2001-07-04,1523.8760091725972
2001-07-05,1522.9317449615103
2001-07-06,1482.7747245752942
2001-07-09,1459.690545637551
2001-07-10,1455.1833522573231
2001-07-11,1432.990483456749
2001-07-12,1468.1638367878788
2001-07-13,1455.978123559445
2001-07-16,1446.6771263926237
2001-07-17,1439.5124970770157
2001-07-18,1397.7809515070442
2001-07-19,1404.045685037009
2001-07-20,1400.5142281015883
2001-07-23,1389.3638648715246
2001-07-24,1383.4023596681134
2001-07-25,1380.398143940544
2001-07-26,1382.7141389950802
2001-07-27,1394.2873265097664
2001-07-30,1379.3638774025485
2001-07-31,1405.5100415411691
2001-08-01,1418.2226747127015
2001-08-02,1441.8701354549169
2001-08-03,1423.7897660165631
2001-08-06,1425.1534612636676
2001-08-07,1424.73991344649
2001-08-08,1421.1617588219221
2001-08-09,1368.9314356438729
2001-08-10,1368.2378283194762
2001-08-13,1346.5723571253843
2001-08-14,1370.9652525533381
2001-08-15,1357.9236644013315
2001-08-16,1332.1748940863731
2001-08-17,1321.5338898191887
2001-08-20,1303.3029329655847
2001-08-21,1304.574132245539
2001-08-22,1290.6834735673829
2001-08-23,1288.4959042327725
2001-08-24,1283.1759287061927
2001-08-27,1303.9955165967297
2001-08-28,1300.9051116402488
2001-08-29,1298.3054951872928
2001-08-30,1298.1350000494763
2001-08-31,1286.0451636266068
2001-09-03,1271.14088256996
2001-09-04,1318.9830472914846
2001-09-05,1302.164307232599
2001-09-06,1287.8770987953553
2001-09-07,1264.8934914595684
2001-09-10,1249.6849922288854
2001-09-11,1254.177980330141
2001-09-12,1181.5210500704632
2001-09-13,1183.1765513814157
2001-09-14,1177.2184471439032
2001-09-17,1126.4233807189958
2001-09-18,1127.899103420405
2001-09-19,1139.4332067670748
2001-09-20,1132.4063527536302
2001-09-21,1112.342109792738
2001-09-24,1115.142794261191
2001-09-25,1110.3727617618447
2001-09-26,1108.8959181163914
2001-09-27,1111.2914044265306
2001-09-28,1143.5767669335276
2001-10-01,1138.2386362877542
2001-10-02,1140.990671052174
2001-10-03,1131.4027709321588
2001-10-04,1164.4446569199065
2001-10-05,1171.718108532857
2001-10-08,1159.331532785834
2001-10-09,1168.8326577273797
2001-10-10,1172.6134033769488
2001-10-11,1218.3384114731157
2001-10-12,1230.7695200905218
2001-10-15,1218.7307657010062
2001-10-16,1225.1555416034032
2001-10-17,1251.421012516011
2001-10-18,1229.7426769895121
2001-10-19,1236.723838521765
2001-10-22,1242.6216076419287
2001-10-23,1266.8175169226743
2001-10-24,1268.4258771452005
2001-10-25,1266.7865572773978
2001-10-26,1273.1250096607562
2001-10-29,1250.1999667924908
2001-10-30,1224.6296146296397
2001-10-31,1222.9142059917938
2001-11-01,1224.0457297826947
2001-11-02,1234.748955145215
2001-11-05,1259.3995650755971
2001-11-06,1280.9159262648623
2001-11-07,1257.769328531638
2001-11-08,1286.7496456644951
2001-11-09,1287.4303602327523
2001-11-12,1282.343985019175
2001-11-13,1289.2449497797613
2001-11-14,1312.8063545029404
2001-11-15,1347.684166679839
2001-11-16,1348.4419913948593
2001-11-19,1366.9126006445556
2001-11-20,1350.6092426791547
2001-11-21,1356.3461568776706
2001-11-22,1350.5537881413504
2001-11-23,1363.5966756761666
2001-11-26,1384.7506591720364
2001-11-27,1381.955010886581
2001-11-28,1344.9341883645502
2001-11-29,1338.002659361887
2001-11-30,1343.2307551670283
2001-12-03,1344.003733806491
2001-12-04,1356.1699181046158
2001-12-05,1406.9809920580565
2001-12-06,1417.877026941847
2001-12-07,1417.3863174826774
2001-12-10,1395.0651804248555
2001-12-11,1392.0798838565222
2001-12-12,1411.606414508972
2001-12-13,1378.1155276607385
2001-12-14,1357.912683566664
2001-12-17,1334.0832175503383
2001-12-18,1348.7017578912737
2001-12-19,1355.6917834496423
2001-12-20,1356.675089277816
2001-12-21,1337.1117342275013
2001-12-24,1354.7610637117316
2001-12-25,1356.8705954307998
2001-12-26,1351.71150397721
2001-12-27,1354.7064589496867
2001-12-28,1382.1376191327586
2001-12-31,1376.5976172869034
2002-01-01,1376.5976172869034
2002-01-02,1361.4531478535441
2002-01-03,1367.726685866223
2002-01-04,1420.3961252355964
2002-01-07,1438.0393073371308
2002-01-08,1417.807117888469
2002-01-09,1418.4982136830163
2002-01-10,1391.8133654546464
2002-01-11,1385.5903127311842
2002-01-14,1388.7217747728025
2002-01-15,1366.6790990366694
2002-01-16,1365.3686594825974
2002-01-17,1363.2539224180184
2002-01-18,1365.8060032363749
2002-01-21,1378.529328816565
2002-01-22,1359.0676137213306
2002-01-23,1355.646252577827
2002-01-24,1372.7614243569717
2002-01-25,1413.6630523738413
2002-01-28,1429.8141070899783
2002-01-29,1411.0886248831307
2002-01-30,1389.513463423063
2002-01-31,1396.6447706585982
2002-02-01,1382.4577521554056
2002-02-04,1375.6262102431535
2002-02-05,1362.095736594513
2002-02-06,1366.143969018106
2002-02-07,1365.9733608951192
2002-02-08,1368.0085697065256
2002-02-11,1373.4380059511177
2002-02-12,1390.914944393847
2002-02-13,1401.2594469681235
2002-02-14,1432.2938775316065
2002-02-15,1421.5828312080566
2002-02-18,1429.0356382181646
2002-02-19,1399.8510135110284
2002-02-20,1390.3741766506882
2002-02-21,1410.2914665431367
2002-02-22,1396.9805743172005
2002-02-25,1394.8447422080246
2002-02-26,1398.9420761431884
2002-02-27,1433.019481339008
2002-02-28,1436.4430650422744
2002-03-01,1447.0868384818257
2002-03-04,1503.5241536762423
2002-03-05,1513.9919165490069
2002-03-06,1514.277435288377
2002-03-07,1532.3681529953242
2002-03-08,1531.8371543084181
2002-03-11,1546.140348750225
2002-03-12,1535.0995551521669
2002-03-13,1512.6942209318952
2002-03-14,1510.3240176977574
2002-03-15,1502.5546395238273
2002-03-18,1492.5077201104093
2002-03-19,1507.9743119105285
2002-03-20,1504.6497570375454
2002-03-21,1496.469069992958
2002-03-22,1493.1800997406215
2002-03-25,1488.0229119488706
2002-03-26,1486.4425895400384
2002-03-27,1506.8650035919923
2002-03-28,1516.7595316709517
2002-03-29,1505.1651960342213
2002-04-01,1491.646356363904
2002-04-02,1503.3770266008594
2002-04-03,1511.5525089291011
2002-04-04,1504.9571734744402
2002-04-05,1508.0319602418201
2002-04-08,1502.6693887045817
2002-04-09,1482.0994585335131
2002-04-10,1474.8451349638424
2002-04-11,1467.1717878164573
2002-04-12,1473.1032843939909
2002-04-15,1489.9578181600627
2002-04-16,1502.10657343586
2002-04-17,1531.1488043490933
2002-04-18,1534.8642158346609
2002-04-19,1524.0397331102017
2002-04-22,1539.5764390130305
2002-04-23,1545.109528666949
2002-04-24,1540.3349965316777
2002-04-25,1523.5093820295554
2002-04-26,1512.474409065468
2002-04-29,1491.6726004803245
2002-04-30,1491.4757285114058
2002-05-01,1492.7391015904639
2002-05-02,1490.8357816467126
2002-05-03,1480.7307721219786
2002-05-06,1455.6032429396864
2002-05-07,1456.9849062453372
2002-05-08,1475.8117813548208
2002-05-09,1482.2775410590234
2002-05-10,1471.8388355145669
2002-05-13,1466.1892790567401
2002-05-14,1488.4224134476806
2002-05-15,1515.652959526521
2002-05-16,1514.0542785887028
2002-05-17,1517.9138085758411
2002-05-20,1504.069486088326
2002-05-21,1500.0459786510041
2002-05-22,1494.386994339148
