Date,ACWI ex USA QUALITY
1998-12-31,1000.0
1999-01-01,1000.00003065618
1999-01-04,1019.004011738566
1999-01-05,1027.8742873913543
1999-01-06,1051.2685545945196
1999-01-07,1047.1688595807764
1999-01-08,1056.1641867931803
1999-01-11,1041.920645498443
1999-01-12,1029.164321221587
1999-01-13,989.822092256926
1999-01-14,990.6010267456668
1999-01-15,1009.4837090068974
1999-01-18,1027.682217068472
1999-01-19,1025.0074331080918
1999-01-20,1031.4109849570161
1999-01-21,1018.7287559595632
1999-01-22,997.2655499731749
1999-01-25,1003.4005124508017
1999-01-26,1005.686405174086
1999-01-27,1012.2338802607892
1999-01-28,1019.9438890074453
1999-01-29,1023.9974265293785
1999-02-01,1039.203831897009
1999-02-02,1029.537837261097
1999-02-03,1019.9290788994094
1999-02-04,1024.2388515374607
1999-02-05,1016.9762524524616
1999-02-08,1012.7185082488312
1999-02-09,995.633166471028
1999-02-10,986.7021551488397
1999-02-11,1001.2916824786478
1999-02-12,1007.9337259935855
1999-02-15,1013.6079954737518
1999-02-16,1021.5284383462047
1999-02-17,1013.1658899260553
1999-02-18,1010.6220681901148
1999-02-19,1016.6342917354899
1999-02-22,1035.1609721768912
1999-02-23,1046.3092951082124
1999-02-24,1059.908141148466
1999-02-25,1042.1717821651823
1999-02-26,1039.8039765166593
1999-03-01,1029.802716123284
1999-03-02,1032.483145740837
1999-03-03,1028.5017869783555
1999-03-04,1035.5384723324908
1999-03-05,1054.5048302309135
1999-03-08,1053.0416081437547
1999-03-09,1061.2034897655385
1999-03-10,1057.1265413115245
1999-03-11,1070.7195846750546
1999-03-12,1064.6363323795183
1999-03-15,1060.360786509103
1999-03-16,1063.3138598251037
1999-03-17,1052.8856127256572
1999-03-18,1049.6786970384796
1999-03-19,1061.529689460806
1999-03-22,1058.4673306648212
1999-03-23,1043.8013961278687
1999-03-24,1035.8847968270038
1999-03-25,1051.1119337268024
1999-03-26,1057.4723327004594
1999-03-29,1074.6082899226362
1999-03-30,1071.4166820976664
1999-03-31,1080.6537917690143
1999-04-01,1079.7461768121238
1999-04-02,1081.8197456330474
1999-04-05,1084.8843432031972
1999-04-06,1092.542416499718
1999-04-07,1091.6344830732385
1999-04-08,1096.3099375055176
1999-04-09,1101.9073117162004
1999-04-12,1093.8660013901322
1999-04-13,1108.060419864962
1999-04-14,1105.6332390472776
1999-04-15,1098.9287618209617
1999-04-16,1098.5966314538075
1999-04-19,1115.1976744321264
1999-04-20,1089.8725891863182
1999-04-21,1100.2340607055041
1999-04-22,1117.060555242495
1999-04-23,1110.79816935701
1999-04-26,1121.3982242442557
1999-04-27,1135.8315166349632
1999-04-28,1132.583795842313
1999-04-29,1120.901246632886
1999-04-30,1126.842995746562
1999-05-03,1132.2592638863068
1999-05-04,1132.9343415070025
1999-05-05,1116.5106367564767
1999-05-06,1114.6885338010431
1999-05-07,1110.502496234397
1999-05-10,1114.307325654424
1999-05-11,1121.5416398293883
1999-05-12,1120.2495479282925
1999-05-13,1132.1530405926642
1999-05-14,1113.2046876479144
1999-05-17,1097.5727898261875
1999-05-18,1108.3679713821666
1999-05-19,1113.746238979773
1999-05-20,1126.164839589104
1999-05-21,1127.086458898182
1999-05-24,1115.936555946924
1999-05-25,1101.497643319235
1999-05-26,1106.6765144455635
1999-05-27,1096.0924206916613
1999-05-28,1101.6194618235813
1999-05-31,1107.3515583956637
1999-06-01,1108.780486446043
1999-06-02,1122.718180271379
1999-06-03,1132.0524195956186
1999-06-04,1142.288734207919
1999-06-07,1153.3779317017388
1999-06-08,1151.3928853948642
1999-06-09,1154.834977847085
1999-06-10,1140.2160252550948
1999-06-11,1150.0245154076838
1999-06-14,1148.4253955796428
1999-06-15,1147.6985394447236
1999-06-16,1163.5112859982364
1999-06-17,1167.559779137387
1999-06-18,1170.5622052250792
1999-06-21,1189.5890174538117
1999-06-22,1184.1574332846922
1999-06-23,1168.7073386964526
1999-06-24,1158.4165559318992
1999-06-25,1152.8278606432543
1999-06-28,1157.3524478496975
1999-06-29,1159.122441588821
1999-06-30,1157.423992925005
1999-07-01,1184.6869211977648
1999-07-02,1194.468742880356
1999-07-05,1208.3543424163809
1999-07-06,1204.6161579805548
1999-07-07,1193.595240702592
1999-07-08,1188.0529311177302
1999-07-09,1185.8284711199722
1999-07-12,1191.6663559455333
1999-07-13,1176.7662349751558
1999-07-14,1179.952661342745
1999-07-15,1187.9517999815046
1999-07-16,1183.017013852852
1999-07-19,1186.144465333474
1999-07-20,1159.7553579763114
1999-07-21,1145.4349444562479
1999-07-22,1136.8966885495715
1999-07-23,1126.628513290317
1999-07-26,1111.6068095049
1999-07-27,1122.6151945032861
1999-07-28,1131.7889103799193
1999-07-29,1108.7171303240996
1999-07-30,1122.7248428981304
1999-08-02,1122.6665992240596
1999-08-03,1119.7200083994876
1999-08-04,1110.5640014847256
1999-08-05,1084.1054166685733
1999-08-06,1087.200696466966
1999-08-09,1098.2637731999446
1999-08-10,1080.081213092648
1999-08-11,1087.7601147471667
1999-08-12,1104.9583291330866
1999-08-13,1122.7470685623252
1999-08-16,1131.2075161592486
1999-08-17,1135.116563328445
1999-08-18,1135.9621846879052
1999-08-19,1126.118314624598
1999-08-20,1134.4645786424023
1999-08-23,1151.247271937911
1999-08-24,1151.2666957294664
1999-08-25,1164.6335334436399
1999-08-26,1166.1702689540432
1999-08-27,1162.314688915311
1999-08-30,1160.6287844322612
1999-08-31,1137.0704945873038
1999-09-01,1142.884875754808
1999-09-02,1128.3605206792615
1999-09-03,1153.0148110772861
1999-09-06,1166.795360178465
1999-09-07,1162.341769002852
1999-09-08,1160.4522840473614
1999-09-09,1172.411515461015
1999-09-10,1179.007604256388
1999-09-13,1177.6827411812285
1999-09-14,1168.9018829483043
1999-09-15,1164.7821979649773
1999-09-16,1159.2999845906616
1999-09-17,1167.1702653231198
1999-09-20,1174.0324861800743
1999-09-21,1162.5228454276219
1999-09-22,1152.6871758390973
1999-09-23,1163.083752222491
1999-09-24,1146.7209523069484
1999-09-27,1159.8236319018915
1999-09-28,1150.370500606012
1999-09-29,1141.0098892384678
1999-09-30,1134.978590206794
1999-10-01,1128.2514573241046
1999-10-04,1142.4145241914475
1999-10-05,1151.6803330498105
1999-10-06,1155.7842852440222
1999-10-07,1167.6095572745157
1999-10-08,1180.1593791425644
1999-10-11,1188.1291622946487
1999-10-12,1172.7299746070075
1999-10-13,1159.0366915346026
1999-10-14,1149.237975929454
1999-10-15,1123.329668146059
1999-10-18,1113.4350838282703
1999-10-19,1138.8726686624332
1999-10-20,1144.638456277752
1999-10-21,1132.4354622881156
1999-10-22,1160.907001772311
1999-10-25,1158.9210747607206
1999-10-26,1173.207896490496
1999-10-27,1174.4112478906325
1999-10-28,1187.324275512432
1999-10-29,1205.879701393538
1999-11-01,1208.0645542668772
1999-11-02,1205.6919941210833
1999-11-03,1214.862652419952
1999-11-04,1226.9073310118547
1999-11-05,1233.1837539664268
1999-11-08,1239.353268935955
1999-11-09,1239.8941174672466
1999-11-10,1242.3826796781061
1999-11-11,1262.253655441264
1999-11-12,1266.4980266716536
1999-11-15,1277.1547681859606
1999-11-16,1280.929901212478
1999-11-17,1273.2541383016799
1999-11-18,1292.6923026782474
1999-11-19,1291.9447685695302
1999-11-22,1286.4910043542955
1999-11-23,1302.77655726264
1999-11-24,1300.6989438889786
1999-11-25,1317.97285060861
1999-11-26,1330.9601551167884
1999-11-29,1343.7863676194365
1999-11-30,1316.2822413996648
1999-12-01,1323.0786917036542
1999-12-02,1342.4929924971775
1999-12-03,1369.1405054968789
1999-12-06,1357.7006729148989
1999-12-07,1368.837776005991
1999-12-08,1375.1150774157334
1999-12-09,1377.191752838211
1999-12-10,1378.475128680223
1999-12-13,1388.6001471620903
1999-12-14,1385.4808141024128
1999-12-15,1372.1166764941422
1999-12-16,1370.0746403761023
1999-12-17,1393.6470061511368
1999-12-20,1405.7237424629727
1999-12-21,1404.3530378355622
1999-12-22,1411.1157689760917
1999-12-23,1422.4916699297778
1999-12-24,1428.6681937465764
1999-12-27,1435.61016809711
1999-12-28,1445.224530438157
1999-12-29,1457.4737456218998
1999-12-30,1476.3769456689006
1999-12-31,1477.0683959381315
2000-01-03,1480.06917226452
2000-01-04,1427.7087618723065
2000-01-05,1384.2449482570946
2000-01-06,1377.4444578254156
2000-01-07,1411.5519375162198
2000-01-10,1433.832804286534
2000-01-11,1427.1224083677798
2000-01-12,1427.3176998310116
2000-01-13,1437.6120041934932
2000-01-14,1474.867531605395
2000-01-17,1482.2358288978646
2000-01-18,1456.919339479807
2000-01-19,1447.557500807217
2000-01-20,1443.377165794362
2000-01-21,1441.684309373887
2000-01-24,1445.3966688873538
2000-01-25,1422.5699413656935
2000-01-26,1435.4145391911668
2000-01-27,1456.52004218787
2000-01-28,1457.2940434233801
2000-01-31,1427.5323072856131
2000-02-01,1442.6247466815882
2000-02-02,1456.2971194994864
2000-02-03,1464.778414890096
2000-02-04,1479.1150721330087
2000-02-07,1474.2705075629528
2000-02-08,1494.432031283382
2000-02-09,1504.24742385182
2000-02-10,1504.7706483323113
2000-02-11,1497.7766371869554
2000-02-14,1498.1945207613421
2000-02-15,1488.4844877253038
2000-02-16,1506.2088999908315
2000-02-17,1514.08048886539
2000-02-18,1513.6232526037556
2000-02-21,1502.67598874736
2000-02-22,1488.6834680737766
2000-02-23,1507.8946734689412
2000-02-24,1506.8347879321354
2000-02-25,1533.2253637405377
2000-02-28,1533.0329937657395
2000-02-29,1538.0000985087374
2000-03-01,1566.2499348682634
2000-03-02,1586.1808207061194
2000-03-03,1602.2428756215368
2000-03-06,1620.4708483832367
2000-03-07,1606.1977343852782
2000-03-08,1582.2598333691697
2000-03-09,1586.3188366842878
2000-03-10,1604.577863477386
2000-03-13,1565.4409507828595
2000-03-14,1569.7138093922085
2000-03-15,1541.4987703046945
2000-03-16,1546.8406768449574
2000-03-17,1563.1330787864638
2000-03-20,1574.8155567466385
2000-03-21,1586.9851868070416
2000-03-22,1610.7601989814873
2000-03-23,1597.3282296365217
2000-03-24,1627.7245568858325
2000-03-27,1631.121432373605
2000-03-28,1624.8109532087692
2000-03-29,1623.265370805592
2000-03-30,1572.6439772127317
2000-03-31,1579.4393711918503
2000-04-03,1567.1605485058321
2000-04-04,1563.133549672123
2000-04-05,1537.6068457671365
2000-04-06,1567.5709941798136
2000-04-07,1588.6320093256593
2000-04-10,1591.7112822535912
2000-04-11,1561.4600241892401
2000-04-12,1558.5928449212092
2000-04-13,1535.4973151600468
2000-04-14,1492.410025798512
2000-04-17,1469.9791434516155
2000-04-18,1497.7509193558024
2000-04-19,1523.1040293951694
2000-04-20,1531.3161132174469
2000-04-21,1532.8103890717298
2000-04-24,1524.4692966212358
2000-04-25,1551.4077718254077
