Date,AC ASIA ex JAPAN QUALITY
1999-08-04,1548.4152583586897
1999-08-05,1523.5915054630768
1999-08-06,1514.0532775415707
1999-08-09,1536.1202338665912
1999-08-10,1516.248420382076
1999-08-11,1512.5001943887235
1999-08-12,1523.1394533911505
1999-08-13,1532.7744567031446
1999-08-16,1569.4643955414303
1999-08-17,1583.8218958874384
1999-08-18,1604.6763149585265
1999-08-19,1590.694432846363
1999-08-20,1594.8228169731258
1999-08-23,1615.1655037818953
1999-08-24,1629.3481967673804
1999-08-25,1639.7707618587863
1999-08-26,1653.0839853451198
1999-08-27,1640.370640881259
1999-08-30,1642.6798233829497
1999-08-31,1624.6847407599462
1999-09-01,1621.5050932294494
1999-09-02,1586.283161950273
1999-09-03,1590.2855287725663
1999-09-06,1622.3306150214546
1999-09-07,1604.0855545635497
1999-09-08,1593.5503404717276
1999-09-09,1615.2502117157785
1999-09-10,1633.7343303878843
1999-09-13,1651.4036771014555
1999-09-14,1640.4250848598047
1999-09-15,1628.2276602951738
1999-09-16,1614.2843734434794
1999-09-17,1629.1070340166182
1999-09-20,1646.0228168976337
1999-09-21,1645.515495610185
1999-09-22,1645.2269607201615
1999-09-23,1673.6395255739278
1999-09-24,1662.8216039733027
1999-09-27,1645.5529570419715
1999-09-28,1628.2480979195157
1999-09-29,1622.448083502502
1999-09-30,1610.6962448607828
1999-10-01,1598.6821621582437
1999-10-04,1597.4664477797103
1999-10-05,1621.4495688759225
1999-10-06,1634.2636436893802
1999-10-07,1679.815481194069
1999-10-08,1696.375784161165
1999-10-11,1698.8022173535296
1999-10-12,1693.1528860267617
1999-10-13,1667.205574452483
1999-10-14,1674.4575077430923
1999-10-15,1625.3075930184134
1999-10-18,1623.0589257639226
1999-10-19,1616.7120616763427
1999-10-20,1633.2586992599906
1999-10-21,1611.4236309586374
1999-10-22,1615.9859518072453
1999-10-25,1615.3190735271148
1999-10-26,1642.5853588810787
1999-10-27,1640.1471997457886
1999-10-28,1623.4530143932666
1999-10-29,1621.138969713682
1999-11-01,1613.0827893945448
1999-11-02,1642.794935084351
1999-11-03,1650.9472435877385
1999-11-04,1664.2751440015495
1999-11-05,1684.2176348757305
1999-11-08,1699.5007547014468
1999-11-09,1693.8052855503222
1999-11-10,1694.7301003283308
1999-11-11,1703.254540367793
1999-11-12,1728.2809425654202
1999-11-15,1722.0989917774814
1999-11-16,1720.522152604334
1999-11-17,1703.9460441982965
1999-11-18,1739.9028961756399
1999-11-19,1756.5613648064857
1999-11-22,1786.4154840277351
1999-11-23,1801.146863357453
1999-11-24,1816.3674851112332
1999-11-25,1820.222369896383
1999-11-26,1828.3372071866863
1999-11-29,1845.8889932558552
1999-11-30,1822.4102682568227
1999-12-01,1832.805048278564
1999-12-02,1852.047109879502
1999-12-03,1863.7783720256207
1999-12-06,1844.293409511037
1999-12-07,1841.26409136845
1999-12-08,1844.659057783472
1999-12-09,1857.5163571849398
1999-12-10,1861.3096102049817
1999-12-13,1888.109963587554
1999-12-14,1887.7005775990121
1999-12-15,1870.4296019587296
1999-12-16,1849.6524608605403
1999-12-17,1868.2426306583307
1999-12-20,1893.8362461058366
1999-12-21,1911.9851970082534
1999-12-22,1944.9906691124274
1999-12-23,1946.091818805383
1999-12-24,1944.9513577572327
1999-12-27,1945.781156362992
1999-12-28,1973.1543430716292
1999-12-29,1990.870948258517
1999-12-30,2013.7534843281394
1999-12-31,2013.7534843281394
2000-01-03,2062.2849112859926
2000-01-04,2075.2937034958754
2000-01-05,2018.096743946809
2000-01-06,2005.9807593702747
2000-01-07,1987.9419066090222
2000-01-10,2032.7294234431292
2000-01-11,1991.3505424929847
2000-01-12,2038.1615008361014
2000-01-13,2022.9205572323212
2000-01-14,2068.377350027679
2000-01-17,2088.2016559791264
2000-01-18,2089.0256722551167
2000-01-19,2067.9985055497455
2000-01-20,2079.184025604064
2000-01-21,2106.017955542027
2000-01-24,2126.5868208812403
2000-01-25,2114.2165969900993
2000-01-26,2130.114546556433
2000-01-27,2180.9262425676206
2000-01-28,2218.0632155224225
2000-01-31,2184.780729718695
2000-02-01,2235.841503411359
2000-02-02,2284.1543731168576
2000-02-03,2277.8636072047816
2000-02-04,2318.6754923358326
2000-02-07,2347.6553930799496
2000-02-08,2319.233559312904
2000-02-09,2353.3202832637594
2000-02-10,2416.5102486013648
2000-02-11,2476.1077152760213
2000-02-14,2513.041321310397
2000-02-15,2517.1915030598007
2000-02-16,2567.9462816520722
2000-02-17,2635.3987138877446
2000-02-18,2650.771924300499
2000-02-21,2695.158351233068
2000-02-22,2585.573421242987
2000-02-23,2504.0083759639974
2000-02-24,2504.112472621712
2000-02-25,2471.122608471895
2000-02-28,2500.410635947141
2000-02-29,2472.298454583798
2000-03-01,2536.090967179737
2000-03-02,2550.087281174096
2000-03-03,2529.186490546398
2000-03-06,2593.783193081633
2000-03-07,2614.748259976994
2000-03-08,2624.399837901245
2000-03-09,2556.688228631053
2000-03-10,2568.316088624567
2000-03-13,2435.7788160837563
2000-03-14,2394.7332226213684
2000-03-15,2350.5194431323453
2000-03-16,2294.4813430778713
2000-03-17,2320.7379454494444
2000-03-20,2294.5450925566875
2000-03-21,2282.7553417931176
2000-03-22,2365.680617168689
2000-03-23,2382.953432250216
2000-03-24,2411.2026480912145
2000-03-27,2465.622142251431
2000-03-28,2490.0063067102647
2000-03-29,2548.184581063864
2000-03-30,2477.903834251138
2000-03-31,2421.1234999631083
2000-04-03,2381.040494769035
2000-04-04,2296.261777130708
2000-04-05,2273.825520262959
2000-04-06,2302.633945025543
2000-04-07,2390.529493039475
2000-04-10,2454.59814237455
2000-04-11,2463.1739976372364
2000-04-12,2437.9394855624764
2000-04-13,2359.0684284752724
2000-04-14,2341.4713958304324
2000-04-17,2192.571187223129
2000-04-18,2182.7589876990355
2000-04-19,2172.4961749573777
2000-04-20,2195.7798551870656
2000-04-21,2200.490027285452
2000-04-24,2148.60332512175
2000-04-25,2170.9884756992933
2000-04-26,2201.002811218823
2000-04-27,2210.1987521567366
2000-04-28,2198.2980310959024
2000-05-01,2202.1305993639976
2000-05-02,2121.417008554349
2000-05-03,2117.4869323699777
2000-05-04,2175.025979856392
2000-05-05,2228.6056133346465
2000-05-08,2132.0386298608214
2000-05-09,2133.5053231538504
2000-05-10,2064.0129657164016
2000-05-11,2002.2012766706134
2000-05-12,1990.0389082407628
2000-05-15,1975.1049431101746
2000-05-16,2034.7036719847972
2000-05-17,2069.643935064507
2000-05-18,2027.438728430989
2000-05-19,2017.067680138448
2000-05-22,1924.7952363880838
2000-05-23,1931.3791898147715
2000-05-24,1901.0233567538223
2000-05-25,1906.3343659918908
2000-05-26,1868.6713057505247
2000-05-29,1858.606438586988
2000-05-30,1868.2638725795568
2000-05-31,1944.3141773593582
2000-06-01,1937.5850571280996
2000-06-02,1951.300632717736
2000-06-05,1994.647764309466
2000-06-06,1979.4629849780192
2000-06-07,2011.6798296961138
2000-06-08,2022.1761800484755
2000-06-09,2027.0890173394569
2000-06-12,2002.8009251189578
2000-06-13,1981.6315620858086
2000-06-14,2000.1700805334615
2000-06-15,2017.9041980115226
2000-06-16,2028.8814866295284
2000-06-19,2045.6824859507742
2000-06-20,2054.5262549771564
2000-06-21,2042.602361874354
2000-06-22,2063.729192142378
2000-06-23,2048.9014685136644
2000-06-26,2052.05839068201
2000-06-27,2039.0488388127249
2000-06-28,2051.8106687862632
2000-06-29,2040.6009473149331
2000-06-30,2039.1123916431147
2000-07-03,2075.46679574327
2000-07-04,2061.8702471886745
2000-07-05,2066.8114868414973
2000-07-06,2050.6939417962285
2000-07-07,2065.682097081246
2000-07-10,2065.3376904496563
2000-07-11,2061.386990533868
2000-07-12,2102.6404392376407
2000-07-13,2106.561410530452
2000-07-14,2123.005643372758
2000-07-17,2115.314146384682
2000-07-18,2095.8036875572557
2000-07-19,2123.0031994106553
2000-07-20,2109.0620747301623
2000-07-21,2085.285225036028
2000-07-24,2040.050443516694
2000-07-25,2039.2080318169824
2000-07-26,2017.4530914216864
2000-07-27,2029.9896673819792
2000-07-28,2048.4765700635126
2000-07-31,2043.4238117678576
2000-08-01,2039.9435638305854
2000-08-02,2063.33131854445
2000-08-03,2058.592355964292
2000-08-04,2032.639091015033
2000-08-07,1997.8202413832228
2000-08-08,2030.3255984441826
2000-08-09,2049.7133939699133
2000-08-10,2026.9062252608833
2000-08-11,2015.6525888862382
2000-08-14,2013.0570433821915
2000-08-15,2006.307931740948
2000-08-16,2055.322137483541
2000-08-17,2039.857443306999
2000-08-18,2069.0825401665193
2000-08-21,2109.8832229249183
2000-08-22,2129.3333213104183
2000-08-23,2118.316195952518
2000-08-24,2100.606824050534
2000-08-25,2088.87917818401
2000-08-28,2076.2659820501904
2000-08-29,2101.4701923980406
2000-08-30,2091.2585083810345
2000-08-31,2117.654152867575
2000-09-01,2103.522506734852
2000-09-04,2142.617705187307
2000-09-05,2175.5002456796933
2000-09-06,2185.1166169151634
2000-09-07,2178.838692943631
2000-09-08,2171.1877860848567
2000-09-11,2174.529097016252
2000-09-12,2176.5227202338347
2000-09-13,2160.216246265817
2000-09-14,2148.4200720300187
2000-09-15,2122.019363809511
2000-09-18,2053.455525610652
2000-09-19,2047.2660846208776
2000-09-20,2084.6244081125124
2000-09-21,2043.7187643125299
2000-09-22,1904.9840241982856
2000-09-25,2001.2875484802653
2000-09-26,1966.3817101835054
2000-09-27,1971.5999814118536
2000-09-28,1956.6524056894475
2000-09-29,1958.635317527425
2000-10-02,1914.4659105403546
2000-10-03,1934.7661302823035
2000-10-04,1922.2149262848222
2000-10-05,1918.5601970192429
2000-10-06,1934.063563257013
2000-10-09,1894.8730969955636
2000-10-10,1875.9145684557539
2000-10-11,1812.249832425035
2000-10-12,1840.3573045985004
2000-10-13,1852.3949253350338
2000-10-16,1854.9933179227626
2000-10-17,1822.8381679408237
2000-10-18,1779.4035540689272
2000-10-19,1811.1052141856587
2000-10-20,1870.1913645018506
2000-10-23,1904.2213643929772
2000-10-24,1930.134003286536
2000-10-25,1988.4443554857776
2000-10-26,1978.7849350973306
2000-10-27,1936.5471765301409
2000-10-30,1899.90147084535
2000-10-31,1888.4221526189533
2000-11-01,1900.651725588325
2000-11-02,1929.8951231212407
2000-11-03,1958.4412671147652
2000-11-06,1961.1881855435622
2000-11-07,1981.0572934017246
2000-11-08,1993.801801355125
2000-11-09,1986.1753025177863
2000-11-10,1953.6318543979462
2000-11-13,1887.980924331006
2000-11-14,1932.6650070135267
2000-11-15,1928.0118094092275
2000-11-16,1922.4200351059467
2000-11-17,1916.2641670823295
2000-11-20,1899.8436857640802
2000-11-21,1924.748425457833
2000-11-22,1903.2758120361111
2000-11-23,1906.9771568208405
2000-11-24,1940.2808683102278
2000-11-27,1943.7601885425663
2000-11-28,1922.623328929147
2000-11-29,1888.3245114860447
2000-11-30,1838.2942974784141
2000-12-01,1853.6216204125667
2000-12-04,1799.17806090796
2000-12-05,1813.3404044883164
2000-12-06,1824.895801243889
2000-12-07,1805.810097143035
2000-12-08,1820.903073653753
2000-12-11,1872.1058048617228
2000-12-12,1875.6657685194277
2000-12-13,1909.8298605926811
2000-12-14,1855.06843963164
2000-12-15,1779.9662788557464
2000-12-18,1776.523965099459
2000-12-19,1773.675189846186
2000-12-20,1707.571163476596
2000-12-21,1653.94262072556
2000-12-22,1612.8862597755772
2000-12-25,1612.7816487201433
2000-12-26,1584.57816387208
2000-12-27,1585.8682708520257
2000-12-28,1621.029286432854
2000-12-29,1613.4907296665094
2001-01-01,1600.783385771791
2001-01-02,1593.6265361226572
2001-01-03,1577.7475702360412
2001-01-04,1656.0902797998756
2001-01-05,1683.7170176605787
2001-01-08,1651.7921025260075
2001-01-09,1693.491878302005
2001-01-10,1684.417610661847
2001-01-11,1647.8558583329839
2001-01-12,1667.99872735279
2001-01-15,1689.077780176563
2001-01-16,1713.0401918533357
2001-01-17,1743.5299951575178
2001-01-18,1739.7278343474984
2001-01-19,1809.304306829473
2001-01-22,1819.1905950238347
2001-01-23,1809.6357277341187
2001-01-24,1844.806409742191
2001-01-25,1846.3868958290504
2001-01-26,1826.3135561122954
2001-01-29,1809.3214006906644
2001-01-30,1835.2429336286948
2001-01-31,1846.714996166196
2001-02-01,1813.0969330280498
2001-02-02,1830.3758241187052
2001-02-05,1780.6319990977067
2001-02-06,1796.3358839498837
2001-02-07,1769.1859770069768
2001-02-08,1812.9679184751
2001-02-09,1799.4360498901367
2001-02-12,1794.773113526535
2001-02-13,1821.674537305199
2001-02-14,1814.6950716924039
2001-02-15,1877.8744311213513
2001-02-16,1848.7009493254286
2001-02-19,1821.275852709959
2001-02-20,1854.2178088938049
2001-02-21,1836.151025525129
2001-02-22,1803.3443136055344
2001-02-23,1770.8645982014486
2001-02-26,1769.2805778059178
2001-02-27,1724.5475883938977
2001-02-28,1747.2357846541415
2001-03-01,1699.7152762252538
2001-03-02,1653.0126829813873
2001-03-05,1661.577346513417
2001-03-06,1667.7833062775926
2001-03-07,1704.7094702867316
2001-03-08,1689.6796726150747
2001-03-09,1653.9449233120213
2001-03-12,1598.6328219205886
2001-03-13,1577.8258206646667
2001-03-14,1634.0877051027232
2001-03-15,1675.2376501119631
2001-03-16,1682.6315333302198
2001-03-19,1663.11675720056
2001-03-20,1641.630734528813
2001-03-21,1648.1832465626408
2001-03-22,1660.1011287264503
2001-03-23,1657.3507616740392
2001-03-26,1667.335731922013
2001-03-27,1654.2307313857693
2001-03-28,1679.5814887679721
2001-03-29,1665.8947826889978
2001-03-30,1645.69569087122
2001-04-02,1621.420378053962
2001-04-03,1601.063717097192
2001-04-04,1539.7120124571886
2001-04-05,1553.733724141455
2001-04-06,1575.21120336926
2001-04-09,1544.0070018268232
2001-04-10,1560.7424372620687
2001-04-11,1569.2160601621858
2001-04-12,1561.0785868412277
2001-04-13,1555.1715474016555
2001-04-16,1566.2778215084322
2001-04-17,1569.489814897508
2001-04-18,1644.4419282994106
2001-04-19,1672.8136824252406
2001-04-20,1649.5757486333014
2001-04-23,1656.6763524555913
2001-04-24,1653.045108972777
2001-04-25,1632.6986673570957
2001-04-26,1606.1008127015064
2001-04-27,1598.7574144741327
2001-04-30,1639.3679381770603
2001-05-01,1632.375491954604
2001-05-02,1649.4273999080383
2001-05-03,1650.0207917768398
2001-05-04,1628.096546555277
2001-05-07,1647.104241418955
2001-05-08,1665.5827535196825
2001-05-09,1657.737117734638
2001-05-10,1654.2468249020105
2001-05-11,1674.755155470995
2001-05-14,1656.8660764842282
2001-05-15,1648.0720990278226
2001-05-16,1629.6813664467522
2001-05-17,1654.0798561590848
2001-05-18,1646.6857790607758
2001-05-21,1646.1381186250546
2001-05-22,1675.2306045321434
2001-05-23,1713.4995982994071
2001-05-24,1709.3366728878314
2001-05-25,1703.64112781635
2001-05-28,1695.2236089614016
2001-05-29,1711.0397412176483
2001-05-30,1681.5788122522451
2001-05-31,1673.461127989264
2001-06-01,1659.493831146131
2001-06-04,1662.8115321739208
2001-06-05,1668.4130819127993
2001-06-06,1689.935810804989
2001-06-07,1680.037138112246
2001-06-08,1706.4211764744996
2001-06-11,1703.945773990592
2001-06-12,1681.1206819228837
2001-06-13,1662.2364952571936
2001-06-14,1624.4952318750645
2001-06-15,1606.151431363031
2001-06-18,1601.8489028946913
2001-06-19,1611.2849048466157
2001-06-20,1608.5909639614226
2001-06-21,1602.2015456983734
2001-06-22,1599.2672853949225
2001-06-25,1572.5742607154004
2001-06-26,1571.3731522539206
2001-06-27,1575.1453025599947
2001-06-28,1588.9869943373894
2001-06-29,1618.7044969187853
2001-07-02,1618.9035913024015
2001-07-03,1608.7524066355802
2001-07-04,1617.6845160875403
2001-07-05,1625.631291031853
2001-07-06,1605.4817417347635
2001-07-09,1576.999248037963
2001-07-10,1572.0518472733984
2001-07-11,1553.8296846858586
2001-07-12,1592.4531650522154
2001-07-13,1590.2086217228482
2001-07-16,1591.7286739452613
2001-07-17,1589.7549568652935
2001-07-18,1530.8933313465814
2001-07-19,1532.203836898949
2001-07-20,1533.9086156309445
2001-07-23,1532.845797309108
2001-07-24,1514.947637221274
2001-07-25,1521.5248314066373
2001-07-26,1545.9993506369499
2001-07-27,1552.906379208738
2001-07-30,1555.2684433935872
2001-07-31,1592.4468604615545
2001-08-01,1590.7696414764687
2001-08-02,1601.862493201315
2001-08-03,1591.8393959438565
2001-08-06,1589.4753917200235
2001-08-07,1588.2953003395398
2001-08-08,1592.1670140473498
2001-08-09,1551.4297530156982
2001-08-10,1539.006429693943
2001-08-13,1528.0615877913126
2001-08-14,1553.8989262890818
2001-08-15,1534.2587619882543
2001-08-16,1526.3285958322394
2001-08-17,1511.8573863012361
2001-08-20,1497.1130142519519
2001-08-21,1486.0669678240133
2001-08-22,1467.1750821471614
2001-08-23,1485.111866571373
2001-08-24,1464.2527788619282
2001-08-27,1491.3299427360503
2001-08-28,1480.2392193390144
2001-08-29,1482.0232200544049
2001-08-30,1475.1886306580848
2001-08-31,1467.9371006672584
2001-09-03,1456.4325909656375
2001-09-04,1501.0584776383005
2001-09-05,1490.0071152877765
2001-09-06,1453.6252359278826
2001-09-07,1424.5762636551235
2001-09-10,1422.7179849891115
2001-09-11,1396.124380776075
2001-09-12,1349.9098250656125
2001-09-13,1319.0793997166866
2001-09-14,1250.233438266984
2001-09-17,1203.6033503819979
2001-09-18,1210.7923263432772
2001-09-19,1195.4266923123332
2001-09-20,1175.509488066682
2001-09-21,1140.4657764658045
2001-09-24,1152.5925652150622
2001-09-25,1149.2428334901356
2001-09-26,1166.9266667095787
2001-09-27,1169.6241455422376
2001-09-28,1197.0535442086082
2001-10-01,1188.7400914220452
2001-10-02,1175.371884894896
2001-10-03,1155.049624645563
2001-10-04,1192.722375486686
2001-10-05,1201.841057457479
2001-10-08,1179.4113148103374
2001-10-09,1214.07005906366
2001-10-10,1232.329787375166
2001-10-11,1276.4802085331821
2001-10-12,1286.7975939977944
2001-10-15,1275.3428466766172
2001-10-16,1277.7002651521507
2001-10-17,1295.2697110265826
2001-10-18,1275.5394496701472
2001-10-19,1292.9556114732272
2001-10-22,1297.5434967263293
2001-10-23,1319.932224946419
2001-10-24,1330.5968399674223
2001-10-25,1323.3840600004523
2001-10-26,1334.8519693658502
2001-10-29,1313.968547549728
2001-10-30,1277.3406435400534
2001-10-31,1292.8891414685736
2001-11-01,1297.5799138682682
2001-11-02,1308.0585515436637
2001-11-05,1330.149585070668
2001-11-06,1339.6267636219457
2001-11-07,1332.612685963365
2001-11-08,1360.569520668364
2001-11-09,1368.4514892469401
2001-11-12,1367.6772290259535
2001-11-13,1378.2863151684387
2001-11-14,1412.373247406793
2001-11-15,1457.7370431227926
2001-11-16,1449.1503685444736
2001-11-19,1492.8462853057595
2001-11-20,1456.0469829497486
2001-11-21,1475.3141584262908
2001-11-22,1465.3579030144551
2001-11-23,1490.424814229174
2001-11-26,1516.1512839784366
2001-11-27,1513.7351360105422
2001-11-28,1485.0518079106437
2001-11-29,1474.579030430545
2001-11-30,1466.4915482678866
2001-12-03,1494.7455717621476
2001-12-04,1522.694264365569
2001-12-05,1569.4646034806337
2001-12-06,1589.3364050709654
2001-12-07,1602.3057621247867
2001-12-10,1593.4059359041134
2001-12-11,1584.5179336861586
2001-12-12,1606.7332381317108
2001-12-13,1580.9881595174743
2001-12-14,1571.6523790039116
2001-12-17,1545.7774957144338
2001-12-18,1547.8163756774
2001-12-19,1540.8903558846189
2001-12-20,1561.9102614169767
2001-12-21,1536.886144043304
2001-12-24,1560.3973540373406
2001-12-25,1579.8652865054435
2001-12-26,1573.7763141721591
2001-12-27,1545.7681255807831
2001-12-28,1578.0588568845055
2001-12-31,1589.3058968989305
2002-01-01,1586.0751567759057
2002-01-02,1574.0647885470082
2002-01-03,1587.9136142419009
2002-01-04,1646.3923968817478
2002-01-07,1703.585785506174
2002-01-08,1716.666199366767
2002-01-09,1701.5296500058973
2002-01-10,1693.001863612681
2002-01-11,1672.3709150529376
2002-01-14,1677.4811666221017
2002-01-15,1669.5018117123861
2002-01-16,1660.4132476995248
2002-01-17,1677.1099514499265
2002-01-18,1662.2529734061552
2002-01-21,1693.7782831717657
2002-01-22,1687.5331564205067
2002-01-23,1693.4578038468992
2002-01-24,1713.55325140185
2002-01-25,1764.4553228965674
2002-01-28,1773.4732953397743
2002-01-29,1757.8992939095958
2002-01-30,1736.9103217750833
2002-01-31,1749.1058439108951
2002-02-01,1734.8054519883276
2002-02-04,1717.3184102133898
2002-02-05,1715.1346194637172
2002-02-06,1740.725471523862
2002-02-07,1711.9686719953309
2002-02-08,1728.1803104661494
2002-02-11,1740.258813398112
2002-02-12,1742.818750221622
2002-02-13,1749.7455590800912
2002-02-14,1766.0140012953595
2002-02-15,1771.4552982826572
2002-02-18,1785.0194183541985
2002-02-19,1750.0228973638486
2002-02-20,1735.0191098690243
2002-02-21,1733.5723543275456
2002-02-22,1710.4063029100541
2002-02-25,1702.3867335472978
2002-02-26,1718.0501350626812
2002-02-27,1752.1142759291968
2002-02-28,1739.0075597134637
2002-03-01,1744.0792614489526
2002-03-04,1782.8748182528852
2002-03-05,1804.9392150650021
2002-03-06,1816.5033234612258
2002-03-07,1811.9326843111926
2002-03-08,1810.782445022664
2002-03-11,1831.2322932256106
2002-03-12,1823.0494537782247
2002-03-13,1812.5562216864344
2002-03-14,1796.4548506307387
2002-03-15,1786.4530533993761
2002-03-18,1790.1194378586163
2002-03-19,1771.8730874954692
2002-03-20,1782.5649320694483
2002-03-21,1769.6940418556599
2002-03-22,1797.3196130766337
2002-03-25,1802.1087818839262
2002-03-26,1795.318512075895
2002-03-27,1810.6155662803778
2002-03-28,1822.754702917128
2002-03-29,1818.9703897173736
2002-04-01,1799.0444753494166
2002-04-02,1788.8539474736833
2002-04-03,1777.2050125733829
2002-04-04,1779.1748742957802
2002-04-05,1787.4947283568463
2002-04-08,1784.4151484772642
2002-04-09,1767.4453189801486
2002-04-10,1769.3974496538326
2002-04-11,1770.3589279602588
2002-04-12,1786.1153244881395
2002-04-15,1789.961944287095
2002-04-16,1779.0939860360213
2002-04-17,1799.19384911741
2002-04-18,1796.4818022195368
2002-04-19,1785.937506007212
2002-04-22,1790.6954376878787
2002-04-23,1794.5913646788551
2002-04-24,1798.9484343249767
2002-04-25,1757.2458070234738
2002-04-26,1755.5786133195165
2002-04-29,1724.5480122102215
2002-04-30,1724.1435126768404
2002-05-01,1716.134742094492
2002-05-02,1720.0816015554728
2002-05-03,1708.3238126982658
2002-05-06,1675.0880390193345
2002-05-07,1700.0361379382234
2002-05-08,1712.3213385576162
2002-05-09,1716.0337750303247
2002-05-10,1706.1904378095585
2002-05-13,1707.2701908572894
2002-05-14,1723.2037265144218
2002-05-15,1732.9611846270698
2002-05-16,1705.4707261946653
2002-05-17,1687.1804819514061
2002-05-20,1668.0129221275547
2002-05-21,1655.4854660037713
2002-05-22,1638.4820404537968
2002-05-23,1629.5719008287356
2002-05-24,1655.514740007054
