Date,USA IMI ESG LEADERS
2011-02-09,116.8777375793149
2011-02-10,117.84711780558689
2011-02-11,119.14807293280981
2011-02-14,120.11530654051167
2011-02-15,119.13768965557368
2011-02-16,119.9086394753906
2011-02-17,119.6560326976097
2011-02-18,119.45001646696917
2011-02-21,119.16165870958731
2011-02-22,116.40383337664812
2011-02-23,114.63905807572264
2011-02-24,114.35863958046681
2011-02-25,116.24074057875947
2011-02-28,116.25304834296603
2011-03-01,114.13060491319533
2011-03-02,113.99407173866645
2011-03-03,115.5084499542287
2011-03-04,114.30949532521032
2011-03-07,113.00706793674868
2011-03-08,115.03039771021724
2011-03-09,114.83121584955762
2011-03-10,113.71230131106165
2011-03-11,114.12833830280898
2011-03-14,112.30455409318861
2011-03-15,111.19962503373053
2011-03-16,109.68793382236356
2011-03-17,110.0600982944941
2011-03-18,109.79081770842811
2011-03-21,111.05967338568195
2011-03-22,110.42089950517376
2011-03-23,111.39085159195946
2011-03-24,111.80280361173084
2011-03-25,112.7324914240698
2011-03-28,112.61483025676635
2011-03-29,113.70938424215474
2011-03-30,114.36097658960759
2011-03-31,113.57407755086963
2011-04-01,114.65200284711602
2011-04-04,114.04656353179682
2011-04-05,114.24633414031311
2011-04-06,113.39293979736016
2011-04-07,113.53332960865929
2011-04-08,111.84324058530106
2011-04-11,111.41600322867282
2011-04-12,110.31985389777367
2011-04-13,110.42889316810817
2011-04-14,110.88076903539601
2011-04-15,111.69640775779204
2011-04-18,112.05317765012242
2011-04-19,111.70721789321823
2011-04-20,111.71865128132562
2011-04-21,111.79971697597223
2011-04-22,111.79971697597223
2011-04-25,111.69611142237771
2011-04-26,112.35610760454071
2011-04-27,112.89548524676478
2011-04-28,111.96752157459947
2011-04-29,112.19338154681975
2011-05-02,111.53418872780973
2011-05-03,111.40526698655925
2011-05-04,110.31673081765129
2011-05-05,111.59375783827745
2011-05-06,112.86273125109439
2011-05-09,115.4526650725866
2011-05-10,115.83374606227426
2011-05-11,115.16574037406508
2011-05-12,116.67833316037598
2011-05-13,115.56538335976767
2011-05-16,114.58658751038914
2011-05-17,114.91193274313616
2011-05-18,115.34294480434797
2011-05-19,115.55013009388966
2011-05-20,115.51377064754007
2011-05-23,115.08535118760166
2011-05-24,114.2954800641859
2011-05-25,115.01209497851616
2011-05-26,115.28149867037065
2011-05-27,114.45178276424141
2011-05-30,114.36757101840038
2011-05-31,114.65675831717276
2011-06-01,111.55219497465521
2011-06-02,111.36487035695585
2011-06-03,109.13232621844985
2011-06-06,107.775349571965
2011-06-07,107.20332724350006
2011-06-08,107.05395957379719
2011-06-09,108.48394080508521
2011-06-10,107.96309515679631
2011-06-13,107.76022970873657
2011-06-14,108.56147781794596
2011-06-15,108.14117236790068
2011-06-16,109.4594396978538
2011-06-17,108.47083853550949
2011-06-20,109.22725480289304
2011-06-21,110.3604955181156
2011-06-22,109.21764724676773
2011-06-23,111.26067136892053
2011-06-24,109.98492363074097
2011-06-27,109.9177402104212
2011-06-28,110.85827280365555
2011-06-29,111.35603411536525
2011-06-30,111.6638476802895
2011-07-01,113.4537054868878
2011-07-04,113.22307674433934
2011-07-05,113.4810115088826
2011-07-06,115.03173126251372
2011-07-07,115.8096146566113
2011-07-08,115.76590772964369
2011-07-11,115.76800557481977
2011-07-12,115.3926840210468
2011-07-13,114.34531714024322
2011-07-14,113.36345135249583
2011-07-15,114.54335021277313
2011-07-18,114.11923375692243
2011-07-19,114.70580720460823
2011-07-20,114.39871374896589
2011-07-21,114.23280885358923
2011-07-22,114.47410872885577
2011-07-25,113.90159442574982
2011-07-26,112.12601033677855
2011-07-27,110.33492252657922
2011-07-28,110.75943817612878
2011-07-29,109.64169913970294
2011-08-01,110.32729401572759
2011-08-02,107.27497328261738
2011-08-03,107.31571979952774
2011-08-04,103.09490758968009
2011-08-05,102.55150126227169
2011-08-08,95.57530740988564
2011-08-09,100.00533281144942
2011-08-10,96.14547175501937
2011-08-11,100.26051422280082
2011-08-12,101.22996784105229
2011-08-15,101.55144148715618
2011-08-16,100.79029472737795
2011-08-17,100.2186913360263
2011-08-18,96.32225478172582
2011-08-19,94.0938828279647
2011-08-22,94.58059284574882
2011-08-23,97.84806852499332
2011-08-24,99.05033235981108
2011-08-25,97.58516338114045
2011-08-26,99.26117077810038
2011-08-29,101.16786426250543
2011-08-30,102.17276605350916
2011-08-31,102.96389238255658
2011-09-01,102.68625262111209
2011-09-02,100.23972587973698
2011-09-05,100.92518035446734
2011-09-06,100.75581088642282
2011-09-07,103.86934102076903
2011-09-08,102.88867737172708
2011-09-09,102.2702962702495
2011-09-12,103.77918876514862
2011-09-13,104.52175974123256
2011-09-14,106.09534523280887
2011-09-15,106.4976340446428
2011-09-16,107.55713942154235
2011-09-19,107.72218106828153
2011-09-20,106.49128373129383
2011-09-21,103.61748930081733
2011-09-22,102.06180248271906
2011-09-23,102.39301530164849
2011-09-26,105.06241550872636
2011-09-27,105.23843051381216
2011-09-28,102.99147630543385
2011-09-29,103.57242308287887
2011-09-30,102.72962812625214
2011-10-03,100.54484931654792
2011-10-04,103.29453027361942
2011-10-05,104.77792385181868
2011-10-06,106.22089467415005
2011-10-07,104.49248415879595
2011-10-10,106.70323779303196
2011-10-11,106.77821332717197
2011-10-12,106.68513845641331
2011-10-13,107.23429767284256
2011-10-14,107.74793825481797
2011-10-17,106.22475020992336
2011-10-18,109.0542383330785
2011-10-19,106.9001534075033
2011-10-20,108.18719641730891
2011-10-21,108.99495483823353
2011-10-24,110.8630501086645
2011-10-25,108.3866385320262
2011-10-26,110.20894673339231
2011-10-27,111.46896916066389
2011-10-28,111.27259057817747
2011-10-31,110.5445391754716
2011-11-01,109.5394577650104
2011-11-02,110.42707772244322
2011-11-03,113.10414493111223
2011-11-04,112.38308623165713
2011-11-07,112.93423258191183
2011-11-08,113.7629310049515
2011-11-09,111.29236241713187
2011-11-10,112.36254941530295
2011-11-11,113.58205103158087
2011-11-14,113.32660288267569
2011-11-15,115.05994001241123
2011-11-16,113.34802287215962
2011-11-17,111.51020805201232
2011-11-18,111.46145207575177
2011-11-21,109.80892937385373
2011-11-22,109.11827108131953
2011-11-23,107.79191760082612
2011-11-24,108.02655566503509
2011-11-25,108.18093532871575
2011-11-28,110.8863161569952
2011-11-29,111.18909600639184
2011-11-30,114.98954810827438
2011-12-01,114.59977774139688
2011-12-02,114.92599601685845
2011-12-05,115.7995064010988
2011-12-06,116.5522400631059
2011-12-07,116.65424206747116
2011-12-08,114.73625397209226
2011-12-09,116.42832151346029
2011-12-12,115.87248887567262
2011-12-13,115.62372238576673
2011-12-14,115.37797077851161
2011-12-15,115.47084607730594
2011-12-16,115.42660337458847
2011-12-19,114.20018940711962
2011-12-20,116.78570338480125
2011-12-21,117.18131080667307
2011-12-22,117.76452427354695
2011-12-23,118.96299120617529
2011-12-26,118.96299120617529
2011-12-27,118.88390018498242
2011-12-28,118.3721609021386
2011-12-29,119.97859278828379
2011-12-30,118.800687085078
2012-01-02,118.800687085078
2012-01-03,119.7734565524091
2012-01-04,121.15146703785388
2012-01-05,122.72282962187865
2012-01-06,123.18154529109343
2012-01-09,123.15666831785704
2012-01-10,123.96802992709463
2012-01-11,124.94294514081652
2012-01-12,124.35260525501351
2012-01-13,124.93406180807
2012-01-16,124.87490975671085
2012-01-17,124.85591628914075
2012-01-18,125.49042098803692
2012-01-19,125.42030549049173
2012-01-20,125.12650435086695
2012-01-23,123.91044212776664
2012-01-24,124.70855100481197
2012-01-25,125.60405084539566
2012-01-26,123.24746803543461
2012-01-27,123.51166001489273
2012-01-30,123.22976076708451
2012-01-31,123.35909059681423
2012-02-01,123.66520241265442
2012-02-02,124.12653784423549
2012-02-03,126.5685774802379
2012-02-06,126.8543879125137
2012-02-07,125.49172962424905
2012-02-08,125.5126015443845
2012-02-09,124.99351731184369
2012-02-10,125.10595336113546
2012-02-13,125.7254074873724
2012-02-14,126.3674905193189
2012-02-15,126.55316507732758
2012-02-16,128.32234064489882
2012-02-17,127.21965166118585
2012-02-20,126.22237693647315
2012-02-21,125.94308092816202
2012-02-22,125.61096431629157
2012-02-23,125.72795562425989
2012-02-24,124.4549651234151
2012-02-27,125.19039868426798
2012-02-28,125.05493117484112
2012-02-29,124.68746639461526
2012-03-01,125.79285806096597
2012-03-02,126.45342425929358
2012-03-05,125.86388770934973
2012-03-06,124.94869637219512
2012-03-07,125.76246928611707
2012-03-08,125.53781816901973
2012-03-09,127.62109877167852
2012-03-12,127.28969905618479
2012-03-13,129.78842752086888
2012-03-14,130.24491612316373
2012-03-15,130.71342313339474
2012-03-16,129.79675650426213
2012-03-19,129.54368119628026
2012-03-20,129.1729830893653
2012-03-21,129.376707797958
2012-03-22,128.3360120037296
2012-03-23,128.1108342098102
2012-03-26,129.23336692147828
2012-03-27,128.8706567648899
2012-03-28,128.68257628003298
2012-03-29,128.6729771557138
2012-03-30,128.71525973537504
2012-04-02,129.82176955404964
2012-04-03,129.01136387616455
2012-04-04,129.84110742468033
2012-04-05,130.32984257591917
2012-04-06,130.32984257591917
2012-04-09,128.66710335425626
2012-04-10,126.20828289203455
2012-04-11,127.00685250235345
2012-04-12,128.2888115492654
2012-04-13,127.72378335247505
2012-04-16,128.00819742921743
2012-04-17,128.90411580693856
2012-04-18,128.25071112299574
2012-04-19,127.47677471263336
2012-04-20,127.1200008963536
2012-04-23,126.76298368303479
2012-04-24,126.50653903594917
2012-04-25,128.30685674555693
2012-04-26,128.72769105485602
2012-04-27,128.75199782893006
2012-04-30,128.5744950983467
2012-05-01,129.2289018554016
2012-05-02,129.91190205435853
2012-05-03,128.68916298751898
2012-05-04,127.07878760356772
2012-05-07,127.60818804949423
2012-05-08,127.5824294706684
2012-05-09,127.45992896496067
2012-05-10,127.32083686757657
2012-05-11,127.21395948546427
2012-05-14,126.95030052780861
2012-05-15,127.01653053326949
2012-05-16,126.86631945774417
2012-05-17,124.99304679057694
2012-05-18,123.75801550272728
2012-05-21,125.36226672366342
2012-05-22,125.39335169507295
2012-05-23,127.33390455271355
2012-05-24,127.50393298462029
2012-05-25,128.04586922450247
2012-05-28,127.78034102225035
2012-05-29,129.30752623306273
2012-05-30,128.73383763558968
2012-05-31,128.68515457284408
2012-06-01,125.21615205186612
2012-06-04,123.78703482056345
2012-06-05,125.06212295650155
2012-06-06,127.47820029489435
2012-06-07,126.68555628027673
2012-06-08,128.56758987856858
2012-06-11,126.19407075368652
2012-06-12,128.22249228638185
2012-06-13,125.94697537843362
2012-06-14,126.89443441397228
2012-06-15,127.92080489170952
2012-06-18,128.63100632684842
2012-06-19,128.93191555578025
2012-06-20,128.3699430141294
2012-06-21,126.36410496523939
2012-06-22,128.0036926348402
2012-06-25,126.4831289627776
2012-06-26,127.04224290052872
2012-06-27,128.2084959158091
2012-06-28,128.31164348781036
2012-06-29,128.93020879890284
2012-07-02,130.3042542284942
2012-07-03,131.13569572052174
2012-07-04,132.1420128099838
2012-07-05,133.07621372218438
2012-07-06,132.47312947614574
2012-07-09,132.28513119015096
2012-07-10,131.57695100641558
2012-07-11,131.44742990852515
2012-07-12,131.72117019910337
2012-07-13,133.1306402170766
2012-07-16,132.6426553349801
2012-07-17,133.9018316070757
2012-07-18,134.4773551368263
2012-07-19,135.11258357823928
2012-07-20,134.4520588518891
2012-07-23,133.56198288446254
2012-07-24,132.4967514871901
2012-07-25,132.26818978609617
2012-07-26,132.41502748021975
2012-07-27,134.25659002995852
2012-07-30,135.32565873579216
2012-07-31,133.76276321065262
2012-08-01,133.2766866019214
2012-08-02,133.82227350565822
2012-08-03,134.59495523692365
2012-08-06,134.1554412054915
2012-08-07,135.0742649277558
2012-08-08,135.83959849044425
2012-08-09,136.49911056519463
2012-08-10,136.71820382099835
2012-08-13,136.10059053992723
2012-08-14,136.3805216052382
2012-08-15,137.21850160363815
2012-08-16,137.49693317682593
2012-08-17,138.61041216083373
2012-08-20,137.81339986914654
2012-08-21,135.94272427112946
2012-08-22,135.95145208321517
2012-08-23,133.70014508400592
2012-08-24,135.19818182442725
2012-08-27,134.976221122186
2012-08-28,134.44339718713013
2012-08-29,135.06462560627838
2012-08-30,134.3743303750311
2012-08-31,133.9709489827682
2012-09-03,134.2051825421436
2012-09-04,134.46228063953268
2012-09-05,133.83785037194315
2012-09-06,136.2145022107449
2012-09-07,134.85378392762595
2012-09-10,134.41534192931596
2012-09-11,134.16658730643056
2012-09-12,134.01488103248133
2012-09-13,135.6458728373884
2012-09-14,133.81394328594104
2012-09-17,133.28188685037443
2012-09-18,133.83960626757352
2012-09-19,134.02404389101608
2012-09-20,134.7152710505313
2012-09-21,134.36178751177104
2012-09-24,134.8479537554378
2012-09-25,132.87195259779767
2012-09-26,133.44962600897787
2012-09-27,134.43922842589402
2012-09-28,134.10799752623527
2012-10-01,134.09239390268505
2012-10-02,133.82008432690117
2012-10-03,134.40006745728002
2012-10-04,134.20363514693761
2012-10-05,133.74665652252108
2012-10-08,134.35540637370428
2012-10-09,133.73633750581772
2012-10-10,132.88771703352657
2012-10-11,132.73648090377182
2012-10-12,132.04032229221937
2012-10-15,133.38750448078335
2012-10-16,133.9540738468865
2012-10-17,133.37300537262723
2012-10-18,133.17982055098844
2012-10-19,131.69392773733944
2012-10-22,131.17944521688148
2012-10-23,130.88788932602512
2012-10-24,130.26041315479668
2012-10-25,130.84005759478634
2012-10-26,131.01747238745662
2012-10-29,131.28651252835297
2012-10-30,130.5480385404835
2012-10-31,131.15205692050293
2012-11-01,133.06341980984075
2012-11-02,132.90337795908724
2012-11-05,133.84184148691483
2012-11-06,134.706738742584
2012-11-07,132.42320071326213
2012-11-08,131.1554207324325
2012-11-09,131.5131216203793
2012-11-12,131.6486949802233
2012-11-13,131.1734420123986
2012-11-14,129.32414247614494
2012-11-15,128.54031304558552
2012-11-16,130.17737719576567
2012-11-19,131.21074830267474
2012-11-20,131.35861332173843
2012-11-21,131.52275082509868
2012-11-22,130.84906036685604
2012-11-23,131.76075358375252
2012-11-26,131.29732006617826
2012-11-27,131.15386189526885
2012-11-28,132.37265104856013
2012-11-29,132.16232033186753
2012-11-30,131.93203889436992
2012-12-03,130.76696444388492
2012-12-04,130.5609489331792
2012-12-05,131.09922758470205
2012-12-06,132.29860686581668
2012-12-07,133.32384371531614
2012-12-10,133.58051459289726
2012-12-11,133.70467035052462
2012-12-12,133.233253650633
2012-12-13,131.98630813906553
2012-12-14,131.49014724948228
2012-12-17,132.415764376631
2012-12-18,133.44357241082412
2012-12-19,132.37504044306672
2012-12-20,133.09492524921586
2012-12-21,132.6905647546712
2012-12-24,132.15394239246922
2012-12-25,132.15394239246922
2012-12-26,131.1961292635524
2012-12-27,131.02949675572103
2012-12-28,129.7903985312543
2012-12-31,132.23113923869016
2013-01-01,132.23113923869016
2013-01-02,134.8767930167055
2013-01-03,136.3801162914542
2013-01-04,137.75390149922197
2013-01-07,136.7110940458593
2013-01-08,136.6959860550902
2013-01-09,137.5170568841629
2013-01-10,136.54259714361058
2013-01-11,135.26222890650916
2013-01-14,135.1650139843395
2013-01-15,135.71111890046316
2013-01-16,135.9944299539615
2013-01-17,136.35444250836719
2013-01-18,137.31802212084912
2013-01-21,137.07566586701208
2013-01-22,137.99505939738884
2013-01-23,138.27172341283693
2013-01-24,138.00371724599134
2013-01-25,137.89841675952567
2013-01-28,137.82321442029757
2013-01-29,138.12710763028227
2013-01-30,136.64770759359445
2013-01-31,136.64964905635705
2013-02-01,136.78464036901852
2013-02-04,136.69191055946635
2013-02-05,138.26292928832834
2013-02-06,138.40176144657474
2013-02-07,139.7272477677128
2013-02-08,140.69501127107605
2013-02-11,140.56974496167163
2013-02-12,139.97799145375797
2013-02-13,140.33255059310827
2013-02-14,141.4652393301797
2013-02-15,141.34167983822843
2013-02-18,141.33638653885617
2013-02-19,142.3793947586783
2013-02-20,140.33927254018977
2013-02-21,140.86024182519446
2013-02-22,142.94000323498176
2013-02-25,139.9033765575893
2013-02-26,142.16603963311226
2013-02-27,143.70175683923568
2013-02-28,144.0551385362328
2013-03-01,145.44653391257336
2013-03-04,145.9935272263065
2013-03-05,147.31630367465348
2013-03-06,147.97576918337404
2013-03-07,147.3049196333301
2013-03-08,149.23785063893936
2013-03-11,149.2831208032736
2013-03-12,148.96208827694497
2013-03-13,150.1577220773533
2013-03-14,150.64576436552804
2013-03-15,149.2597666055339
2013-03-18,149.6131195076062
2013-03-19,150.05202643950676
2013-03-20,150.53224777691818
2013-03-21,149.3020059105732
2013-03-22,149.41684510737332
2013-03-25,150.18971873249356
2013-03-26,151.7395699344078
2013-03-27,152.73143433128743
2013-03-28,152.9269625118168
2013-03-29,152.9269625118168
2013-04-01,151.88530121213287
2013-04-02,152.53192691856754
2013-04-03,150.6382517464407
2013-04-04,151.12304471438406
2013-04-05,148.48452135870411
2013-04-08,149.51763008232996
2013-04-09,149.4716765068613
2013-04-10,151.05227364843455
2013-04-11,151.0874331089851
2013-04-12,150.94108290533228
2013-04-15,147.39991652398646
2013-04-16,149.07039843688005
2013-04-17,148.04752654993774
2013-04-18,146.8400570815063
2013-04-19,148.28096336460115
2013-04-22,149.39355585557306
2013-04-23,151.17127134405993
2013-04-24,151.23084445043423
2013-04-25,151.6525399297566
2013-04-26,150.93134900420978
2013-04-29,151.28709577249967
2013-04-30,150.70115733440267
2013-05-01,148.98802233465216
2013-05-02,151.8523957003899
2013-05-03,153.15336248644994
2013-05-06,154.06984483641023
2013-05-07,154.52333227991969
2013-05-08,154.12554434401528
2013-05-09,154.71687379511417
2013-05-10,157.08943654522818
2013-05-13,156.8143387145672
2013-05-14,158.6888028417169
2013-05-15,161.15637580469706
2013-05-16,159.79300218990363
2013-05-17,162.5645734805616
2013-05-20,162.00902866643915
2013-05-21,162.25477274832423
2013-05-22,160.47329144502905
2013-05-23,159.76421097355083
2013-05-24,159.25749396454756
2013-05-27,159.1528731516023
2013-05-28,161.42682188450712
2013-05-29,158.70451434901247
2013-05-30,158.36320707765296
2013-05-31,157.52086587517604
2013-06-03,157.4743974477948
2013-06-04,156.09082109100535
2013-06-05,153.70608450442774
2013-06-06,153.81230258661358
2013-06-07,155.38715946371727
2013-06-10,155.73520694042048
2013-06-11,153.2254808254545
2013-06-12,151.20327157425746
2013-06-13,154.0587768789662
2013-06-14,152.88920904903418
2013-06-17,153.99190704206598
2013-06-18,154.70217327837923
2013-06-19,152.42231727098005
2013-06-20,151.17126134341237
2013-06-21,151.85441319969982
2013-06-24,150.64213079473868
2013-06-25,152.41070064765844
2013-06-26,154.80361928899993
2013-06-27,156.04083906920792
2013-06-28,155.3693861502848
2013-07-01,155.92641342110204
2013-07-02,155.8217303429981
2013-07-03,156.71040267308155
2013-07-04,157.42032318699145
2013-07-05,160.16127120299993
2013-07-08,160.360009391011
2013-07-09,162.51657891479053
2013-07-10,161.80678109680966
2013-07-11,161.5804371940508
2013-07-12,161.9668938081756
2013-07-15,162.2848577421042
2013-07-16,160.37234725514625
2013-07-17,161.27266447063218
2013-07-18,162.07666888745834
2013-07-19,161.98788924510237
2013-07-22,161.56821083653642
2013-07-23,161.0082738065274
2013-07-24,159.927863914788
2013-07-25,160.65748059920523
2013-07-26,160.2938722762915
2013-07-29,159.74127918547572
2013-07-30,160.043205250698
2013-07-31,159.7554727907438
2013-08-01,162.54805694838248
2013-08-02,162.0396607103538
2013-08-05,162.37323919295974
2013-08-06,160.44869693074918
2013-08-07,159.54691726225772
2013-08-08,159.4224996265086
2013-08-09,159.47579248308716
2013-08-12,160.02286661069613
2013-08-13,160.90658423983683
2013-08-14,159.498479474949
2013-08-15,157.13835509579553
2013-08-16,155.65478153333933
2013-08-19,154.60879161683468
2013-08-20,154.70990551843022
2013-08-21,154.43040668867891
2013-08-22,156.229166157364
2013-08-23,155.89876685822549
2013-08-26,155.8752510729869
2013-08-27,153.00939270075722
2013-08-28,154.0120281876816
2013-08-29,155.8280663857746
2013-08-30,155.562922600397
2013-09-02,155.53343423504077
2013-09-03,156.66129170835825
2013-09-04,157.4912626930278
2013-09-05,158.69959672279518
2013-09-06,158.18105845726393
2013-09-09,158.83201290487258
2013-09-10,159.77511254178654
2013-09-11,159.9569875828556
2013-09-12,159.31232082631425
2013-09-13,160.32591185600145
2013-09-16,160.2032132153795
2013-09-17,160.8956600208207
2013-09-18,162.89813552136025
2013-09-19,160.32662757645076
2013-09-20,159.65418045762758
2013-09-23,158.96614833998478
2013-09-24,158.9168633407996
2013-09-25,158.44043813139203
2013-09-26,159.32002999940454
2013-09-27,157.88513400579342
2013-09-30,157.21514694723825
2013-10-01,158.77742439793357
2013-10-02,157.7526358763848
2013-10-03,155.9327388747715
2013-10-04,157.37435485790445
2013-10-07,156.15983869428075
2013-10-08,153.81005173406118
2013-10-09,154.72137516554614
2013-10-10,158.18393885366007
2013-10-11,158.927139135468
2013-10-14,159.15487730741168
2013-10-15,158.94204709308102
2013-10-16,161.40186730274525
2013-10-17,160.42162857702579
2013-10-18,161.39104447254698
2013-10-21,161.41970417164097
2013-10-22,161.20036088901784
2013-10-23,160.50723382285045
2013-10-24,160.75268510667456
2013-10-25,161.3835721438166
2013-10-28,161.61013803980362
2013-10-29,162.8564149810071
2013-10-30,161.76127686091493
2013-10-31,163.292020315723
2013-11-01,164.89446120001034
2013-11-04,165.30769272359703
2013-11-05,165.1248842591963
2013-11-06,164.85287478087406
2013-11-07,164.24392582507036
2013-11-08,166.75116660800194
2013-11-11,166.24947291471057
2013-11-12,165.6012079324973
2013-11-13,167.4933153707363
2013-11-14,167.40638770227008
2013-11-15,167.906286505694
2013-11-18,166.42689607199452
2013-11-19,165.9042846927033
2013-11-20,166.2154622514741
2013-11-21,167.8830795274988
2013-11-22,167.81599381159577
2013-11-25,167.7895696299919
2013-11-26,167.28550458035403
2013-11-27,167.54507575346898
2013-11-28,167.2370771583856
2013-11-29,166.77915732009203
2013-12-02,166.85621355736933
2013-12-03,165.8277178642554
2013-12-04,165.90942743271228
2013-12-05,164.31981439306279
2013-12-06,165.84948641563682
2013-12-09,165.52884115191256
2013-12-10,164.23821820420432
2013-12-11,162.0544066187725
2013-12-12,161.88381498714847
2013-12-13,162.30560270755188
2013-12-16,163.12731481142922
2013-12-17,163.10765972408524
2013-12-18,165.34882361252122
2013-12-19,166.33361365268405
2013-12-20,167.37951307859691
2013-12-23,167.8247116033743
2013-12-24,168.8050306081529
2013-12-25,168.8050306081529
2013-12-26,169.13034753861132
2013-12-27,168.10717376979196
2013-12-30,167.83072425450658
2013-12-31,168.81408236526758
2014-01-01,168.81408236526758
2014-01-02,168.60218200739445
2014-01-03,169.2966719891633
2014-01-06,168.36946615150475
2014-01-07,170.06121765504466
2014-01-08,170.0218917863677
2014-01-09,170.37372658929073
2014-01-10,169.91105690890672
2014-01-13,168.0301512566651
2014-01-14,169.60242375380696
2014-01-15,171.33123998893683
2014-01-16,171.19444992713375
2014-01-17,171.1166626265958
2014-01-20,171.04096682715175
2014-01-21,171.80571356720995
2014-01-22,171.774416986108
2014-01-23,168.80827910904605
2014-01-24,165.09896482293442
2014-01-27,164.07217193505255
2014-01-28,165.5899926837777
2014-01-29,164.00824032879663
2014-01-30,167.0234119823935
2014-01-31,167.2100062184275
2014-02-03,162.69768064485845
2014-02-04,164.03289865800767
2014-02-05,163.5670016748315
2014-02-06,164.8532559474446
2014-02-07,166.77290030414986
2014-02-10,166.78979267163356
2014-02-11,168.2059999247309
2014-02-12,169.4919882296007
2014-02-13,169.6185757197824
2014-02-14,170.04904569956477
2014-02-17,169.8442794704794
2014-02-18,169.67686392747996
2014-02-19,168.4711288795298
2014-02-20,170.16506846367946
2014-02-21,169.74561808844703
2014-02-24,170.96378099282546
2014-02-25,170.724411281153
2014-02-26,171.830917345892
2014-02-27,172.33232495260538
2014-02-28,171.2022277750895
2014-03-03,170.32414229051295
2014-03-04,173.46720656683354
2014-03-05,173.33662731792677
2014-03-06,172.49256293991334
2014-03-07,172.33031147902366
2014-03-10,171.930158152565
2014-03-11,171.3070850093417
2014-03-12,170.97995071273488
2014-03-13,168.68318875731418
2014-03-14,168.42077932980231
2014-03-17,170.06024278334613
2014-03-18,171.43639750696613
2014-03-19,170.30568407457466
2014-03-20,172.58571806485202
2014-03-21,171.95858781557283
2014-03-24,170.79830918108607
2014-03-25,171.59441713276806
2014-03-26,170.15128914921524
