Date,SWEDEN IMI ESG LEADERS
2015-08-12,1091.4584025795266
2015-08-13,1122.4228048628252
2015-08-14,1118.7829642681818
2015-08-17,1120.4545740096914
2015-08-18,1118.1106989072862
2015-08-19,1089.5654720292903
2015-08-20,1068.5256429837689
2015-08-21,1043.313604215631
2015-08-24,985.9151709937349
2015-08-25,1019.3333166126505
2015-08-26,1009.2410976907734
2015-08-27,1050.3769965613462
2015-08-28,1060.8510362813847
2015-08-31,1054.688673426782
2015-09-01,1031.6275083422886
2015-09-02,1039.8465689686623
2015-09-03,1076.0762952446921
2015-09-04,1041.1879533827469
2015-09-07,1045.3963502013603
2015-09-08,1060.7054492612713
2015-09-09,1079.0819004774496
2015-09-10,1068.8270766355674
2015-09-11,1071.52759117327
2015-09-14,1053.9313712810585
2015-09-15,1054.3776665829823
2015-09-16,1066.4030731859175
2015-09-17,1064.778901792209
2015-09-18,1045.1056188424163
2015-09-21,1050.156982492223
2015-09-22,1023.7295181557182
2015-09-23,1018.5944628012277
2015-09-24,987.2628133309319
2015-09-25,1016.7003810825481
2015-09-28,989.1851509770145
2015-09-29,994.9049205032497
2015-09-30,1021.6956853968151
2015-10-01,1014.7632687921127
2015-10-02,1018.9977952971449
2015-10-05,1055.6450497600463
2015-10-06,1062.4921185820735
2015-10-07,1060.399404382033
2015-10-08,1068.4344819019404
2015-10-09,1079.790543697313
2015-10-12,1080.6303043922026
2015-10-13,1067.8651492165543
2015-10-14,1048.19647856348
2015-10-15,1050.805564536502
2015-10-16,1055.3607005995043
2015-10-19,1051.6917937926296
2015-10-20,1056.9362390349304
2015-10-21,1046.2942270033334
2015-10-22,1070.895666076498
2015-10-23,1088.215816967288
2015-10-26,1084.6074421755275
2015-10-27,1072.9285871546906
2015-10-28,1090.6559093896424
2015-10-29,1082.2704809598602
2015-10-30,1085.5550463698323
2015-11-02,1087.8892403110615
2015-11-03,1094.715742743715
2015-11-04,1109.261502894329
2015-11-05,1100.9337447834953
2015-11-06,1106.3207351280707
2015-11-09,1103.5481857143982
2015-11-10,1094.0634821402532
2015-11-11,1102.047087031866
2015-11-12,1091.759618757915
2015-11-13,1074.5325617771828
2015-11-16,1083.249338952981
2015-11-17,1106.41477796605
2015-11-18,1108.3763371797252
2015-11-19,1108.6650152120899
2015-11-20,1119.2887192314624
2015-11-23,1117.1711605304563
2015-11-24,1095.3077774002625
2015-11-25,1107.2352062093767
2015-11-26,1119.7154584568896
2015-11-27,1123.7620503382775
2015-11-30,1137.6764490073795
2015-12-01,1133.515052288836
2015-12-02,1140.2951785805117
2015-12-03,1112.0952645987438
2015-12-04,1100.607771812994
2015-12-07,1107.2519039175845
2015-12-08,1076.970507865265
2015-12-09,1070.0601857908762
2015-12-10,1059.4832053425835
2015-12-11,1032.815105450932
2015-12-14,1020.1304941707324
2015-12-15,1052.7187333473871
2015-12-16,1053.3887614951702
2015-12-17,1067.5476488641818
2015-12-18,1055.7376335132817
2015-12-21,1053.2032771867894
2015-12-22,1055.3023060375851
2015-12-23,1083.5785363914515
2015-12-24,1084.3731375794289
2015-12-25,1084.373137579429
2015-12-28,1077.3607200498516
2015-12-29,1095.349359266199
2015-12-30,1085.5382843599382
2015-12-31,1090.086706227464
2016-01-01,1090.086706227464
2016-01-04,1053.4025568321686
2016-01-05,1040.7034976312357
2016-01-06,1040.7194537162245
2016-01-07,1016.210420157627
2016-01-08,1004.606199987977
2016-01-11,1006.4366079381394
2016-01-12,1009.5620460706473
2016-01-13,1017.5437545166196
2016-01-14,994.444253138789
2016-01-15,954.0449098262238
2016-01-18,960.120475818896
2016-01-19,976.1077063542646
2016-01-20,940.4609870689923
2016-01-21,962.841923756028
2016-01-22,998.0854599629663
2016-01-25,996.874663155702
2016-01-26,1013.6434913472795
2016-01-27,1004.5777482050124
2016-01-28,980.3840024316966
2016-01-29,1002.5527166244291
2016-02-01,993.5337470502158
2016-02-02,970.2323189578217
2016-02-03,959.953060271847
2016-02-04,976.1576937907121
2016-02-05,965.7613084955967
2016-02-08,920.7273697472841
2016-02-09,911.5518051771858
2016-02-10,931.2931402502851
2016-02-11,901.5679797359866
2016-02-12,929.406798246146
2016-02-15,963.6299371089873
2016-02-16,959.0076663807396
2016-02-17,989.2067027974614
2016-02-18,995.5733718691185
2016-02-19,993.4824037953581
2016-02-22,1018.737484378389
2016-02-23,1008.1954489085715
2016-02-24,984.0025199420526
2016-02-25,1004.0443804074804
2016-02-26,1016.2844607446276
2016-02-29,1019.7756765980027
2016-03-01,1027.7698093595884
2016-03-02,1021.7784961489384
2016-03-03,1022.7165481344855
2016-03-04,1035.373443049589
2016-03-07,1030.0056182864025
2016-03-08,1020.1989678936261
2016-03-09,1034.807368964824
2016-03-10,1020.6296492278609
2016-03-11,1048.4230517911617
2016-03-14,1059.9812023765833
2016-03-15,1053.9536141679741
2016-03-16,1049.9104133944832
2016-03-17,1042.0721299075929
2016-03-18,1048.1895351817284
2016-03-21,1041.660480983297
2016-03-22,1046.738868979168
2016-03-23,1037.905527283894
2016-03-24,1020.5923849730622
2016-03-25,1020.5923849730622
2016-03-28,1018.6106540750351
2016-03-29,1023.3976822554254
2016-03-30,1047.9407627438613
2016-03-31,1041.1630122180973
2016-04-01,1037.9408865120354
2016-04-04,1036.9343717854551
2016-04-05,1016.8468583090462
2016-04-06,1023.1609308349994
2016-04-07,1007.2504450980925
2016-04-08,1030.9442948654494
2016-04-11,1035.1285432885709
2016-04-12,1040.6889961293682
2016-04-13,1064.0158399063873
2016-04-14,1062.7189658286993
2016-04-15,1056.1235867516823
2016-04-18,1055.2610983678462
2016-04-19,1077.4125039849475
2016-04-20,1083.7901663333844
2016-04-21,1076.2383775010944
2016-04-22,1069.1024962466997
2016-04-25,1062.979888517604
2016-04-26,1064.0208412123927
2016-04-27,1067.6177083483888
2016-04-28,1071.0999789945558
2016-04-29,1046.308366173239
2016-05-02,1040.9336482365113
2016-05-03,1024.2080673994205
2016-05-04,1011.9114480401822
2016-05-05,1015.2732061226493
2016-05-06,1005.4299601239761
2016-05-09,1017.5783882859615
2016-05-10,1021.3666539993976
2016-05-11,1016.3250772177624
2016-05-12,1003.8801615106602
2016-05-13,1012.3146128681636
2016-05-16,1022.5243469337071
2016-05-17,1020.997209494576
2016-05-18,1024.8636848652577
2016-05-19,1013.3299651634114
2016-05-20,1029.1905098074003
2016-05-23,1028.0638122454604
2016-05-24,1049.7087316144382
2016-05-25,1062.0336154670251
2016-05-26,1065.9021751670666
2016-05-27,1065.592283530952
2016-05-30,1065.9868357403875
2016-05-31,1062.700733814687
2016-06-01,1055.4061807124938
2016-06-02,1054.5398580276556
2016-06-03,1047.8054521845772
2016-06-06,1051.522460251083
2016-06-07,1066.3333214328095
2016-06-08,1063.5815433375142
2016-06-09,1050.2188641737885
2016-06-10,1018.7376610041633
2016-06-13,1004.3374644633896
2016-06-14,986.9440984787676
2016-06-15,1001.8516644084374
2016-06-16,978.8346103671086
2016-06-17,996.157219746788
2016-06-20,1031.6498626901532
2016-06-21,1040.9168962578633
2016-06-22,1040.8677921241988
2016-06-23,1054.3893956106685
2016-06-24,1043.6735902130051
2016-06-27,955.0943594932089
2016-06-28,972.9626336958225
2016-06-29,998.9431884409003
2016-06-30,1012.2306979576158
2016-07-01,1028.8204914428893
2016-07-04,1016.9537235592967
2016-07-05,995.1024141514313
2016-07-06,979.2645084773701
2016-07-07,989.4652823981637
2016-07-08,1005.5904708550577
2016-07-11,1027.4780780109725
2016-07-12,1036.9240148252622
2016-07-13,1038.817588116227
2016-07-14,1044.0762133635164
2016-07-15,1045.9669378822484
2016-07-18,1041.183935716498
2016-07-19,1041.969389819962
2016-07-20,1056.7647495560695
2016-07-21,1050.5990444693746
2016-07-22,1042.148272468229
2016-07-25,1052.1837357040256
2016-07-26,1048.766660926544
2016-07-27,1049.9802263402769
2016-07-28,1041.035602130877
2016-07-29,1048.684656585381
2016-08-01,1038.107805478188
2016-08-02,1025.435937245645
2016-08-03,1024.0005530542633
2016-08-04,1038.1710634318297
2016-08-05,1048.0573508688974
2016-08-08,1049.513572569804
2016-08-09,1072.7441105641597
2016-08-10,1071.3947445636388
2016-08-11,1082.519045910184
2016-08-12,1078.7531655889716
2016-08-15,1080.7662376126102
2016-08-16,1066.5959460352271
2016-08-17,1054.102323929552
2016-08-18,1064.5436412523484
2016-08-19,1055.9367168937074
2016-08-22,1057.0815700296314
2016-08-23,1070.7706904572028
2016-08-24,1076.2465436171717
2016-08-25,1068.692931114254
2016-08-26,1074.494644368842
2016-08-29,1075.8856315354453
2016-08-30,1073.4531908492552
2016-08-31,1069.8404903735593
2016-09-01,1066.7290337883837
2016-09-02,1080.130725606382
2016-09-05,1086.6541682010984
2016-09-06,1087.2093484077893
2016-09-07,1095.9101840514513
2016-09-08,1093.2806678552304
2016-09-09,1077.8735328411947
2016-09-12,1070.23074229028
2016-09-13,1062.6549270926596
2016-09-14,1065.0720983015858
2016-09-15,1073.9703614404054
2016-09-16,1061.8240064162053
2016-09-19,1074.122681826052
2016-09-20,1069.9212122885099
2016-09-21,1072.2532088750313
2016-09-22,1089.4818099603406
2016-09-23,1083.2217142368702
2016-09-26,1067.798923850776
2016-09-27,1063.4019340119278
2016-09-28,1070.1887186514964
2016-09-29,1078.0435349272561
2016-09-30,1080.7852931624425
2016-10-03,1086.463489867464
2016-10-04,1095.1218808506114
2016-10-05,1087.4777910574223
2016-10-06,1089.2912349237179
2016-10-07,1081.9462883448384
2016-10-10,1093.5976379755773
2016-10-11,1071.8014029925084
2016-10-12,1062.4449351516425
2016-10-13,1052.3743526181063
2016-10-14,1067.299945504775
2016-10-17,1061.253367978981
2016-10-18,1077.6709315309502
2016-10-19,1074.6689994769733
2016-10-20,1082.8229893015823
2016-10-21,1078.4789268387613
2016-10-24,1076.538225911202
2016-10-25,1070.249689663099
2016-10-26,1070.6919282313
2016-10-27,1055.058777385693
2016-10-28,1056.2911939243043
2016-10-31,1047.7209842037005
2016-11-01,1037.5294942510686
2016-11-02,1026.1481173927184
2016-11-03,1026.4000317880664
2016-11-04,1009.7570109741207
2016-11-07,1027.011419217787
2016-11-08,1034.164354162768
2016-11-09,1046.7245642430914
2016-11-10,1052.1443033699818
2016-11-11,1047.2564338746151
2016-11-14,1047.7162983568717
2016-11-15,1057.8369617016524
2016-11-16,1055.437533763531
2016-11-17,1066.4857967352586
2016-11-18,1074.8822982463032
2016-11-21,1075.0572157442318
2016-11-22,1080.2976245900018
2016-11-23,1079.5969451320686
2016-11-24,1084.0924903158652
2016-11-25,1086.2655330737477
2016-11-28,1076.7507412897687
2016-11-29,1073.3219582373183
2016-11-30,1079.7041714915317
2016-12-01,1075.8862677263273
2016-12-02,1068.0741993633933
2016-12-05,1076.1955791809144
2016-12-06,1084.7862358364057
2016-12-07,1097.0247403748838
2016-12-08,1113.0107108633995
2016-12-09,1125.856895391411
2016-12-12,1119.6940675275048
2016-12-13,1131.801729632211
2016-12-14,1121.7170758654843
2016-12-15,1126.3663772594912
2016-12-16,1124.4959806108175
2016-12-19,1124.192426327345
2016-12-20,1123.521897434146
2016-12-21,1128.3803234509096
2016-12-22,1126.139585485311
2016-12-23,1130.0354558208383
2016-12-26,1130.035455820838
2016-12-27,1132.069685848383
2016-12-28,1138.0332615131497
2016-12-29,1132.7641470262008
2016-12-30,1131.9196349430003
2017-01-02,1138.6440566678127
2017-01-03,1149.1501321750643
2017-01-04,1145.1376625724668
2017-01-05,1137.1293602447074
2017-01-06,1135.616813459292
2017-01-09,1126.0004013490047
2017-01-10,1125.3128605670427
2017-01-11,1129.271504553125
2017-01-12,1129.5417153417286
2017-01-13,1145.5393244945537
2017-01-16,1136.7488872496253
2017-01-17,1127.6771904826282
2017-01-18,1134.7577795369589
2017-01-19,1129.7677160501305
2017-01-20,1144.8693283737903
2017-01-23,1133.2266183665201
2017-01-24,1146.0259954301243
2017-01-25,1164.3077221022234
2017-01-26,1174.4729916436086
2017-01-27,1164.2256510531954
2017-01-30,1159.1703329284792
2017-01-31,1163.68976363878
2017-02-01,1176.2419611258292
2017-02-02,1182.5303252922704
2017-02-03,1183.4047321242772
2017-02-06,1171.7301747530455
2017-02-07,1175.8536385605896
2017-02-08,1178.0567040801548
2017-02-09,1179.4381731381222
2017-02-10,1184.821956029816
2017-02-13,1192.888257158243
2017-02-14,1195.4218807181721
2017-02-15,1199.7647295174306
2017-02-16,1201.9974532161255
2017-02-17,1198.2470506881966
2017-02-20,1200.3935022605003
2017-02-21,1212.9096154388537
2017-02-22,1207.0342881566153
2017-02-23,1206.284495879666
2017-02-24,1191.5400211716767
2017-02-27,1179.9380275680526
2017-02-28,1185.5003600459665
2017-03-01,1205.1643439505
2017-03-02,1196.7679391302167
2017-03-03,1196.500913828779
2017-03-06,1191.9891238958808
2017-03-07,1193.7114500018756
2017-03-08,1193.1847400967758
2017-03-09,1194.220555983448
2017-03-10,1194.5215022183213
2017-03-13,1203.8773899690593
2017-03-14,1200.6870594998038
2017-03-15,1202.6142683588178
2017-03-16,1213.521671970322
2017-03-17,1212.7746373538248
2017-03-20,1210.5868278368025
2017-03-21,1197.9586418898355
2017-03-22,1190.449941699011
2017-03-23,1203.58975473659
2017-03-24,1200.9631679378729
2017-03-27,1193.0306849067758
2017-03-28,1197.6891983158082
2017-03-29,1202.857687638573
2017-03-30,1204.4212550294842
2017-03-31,1212.8520501835064
2017-04-03,1201.3974042428622
2017-04-04,1196.0479696610005
2017-04-05,1196.2285139211235
2017-04-06,1199.6819158684305
2017-04-07,1202.717884828625
2017-04-10,1204.7212622717504
2017-04-11,1202.165445273544
2017-04-12,1212.2028179432616
2017-04-13,1209.1131758136287
2017-04-14,1209.1131758136287
2017-04-17,1210.874573910407
2017-04-18,1197.153950040298
2017-04-19,1203.7041838721068
2017-04-20,1204.1225545758728
2017-04-21,1205.5582692830046
2017-04-24,1234.355370258214
2017-04-25,1246.2501969726725
2017-04-26,1253.1210527146682
2017-04-27,1243.5036218872744
2017-04-28,1250.1000603840946
2017-05-01,1250.3180973086442
2017-05-02,1261.7569047343543
2017-05-03,1259.6650872925397
2017-05-04,1260.3493073582388
2017-05-05,1264.2650895289435
2017-05-08,1262.095396360643
2017-05-09,1271.8192182089576
2017-05-10,1266.496034646783
2017-05-11,1265.8862922030175
2017-05-12,1268.5809256713649
2017-05-15,1266.2567979455268
2017-05-16,1257.7012702891373
2017-05-17,1239.1647560239442
2017-05-18,1225.3885268784306
2017-05-19,1232.19859132725
2017-05-22,1231.990017529776
2017-05-23,1247.6380163500935
2017-05-24,1248.834503907774
2017-05-25,1249.5086379140118
2017-05-26,1250.7751584645325
2017-05-29,1245.8846676821204
2017-05-30,1247.4890087748972
2017-05-31,1249.8214141345431
2017-06-01,1249.5510149189397
2017-06-02,1255.406180773923
2017-06-05,1250.6560537337787
2017-06-06,1245.946397011873
2017-06-07,1246.7056258430941
2017-06-08,1248.260032818376
2017-06-09,1259.3276095244157
2017-06-12,1241.073089803445
2017-06-13,1256.0503248001005
2017-06-14,1249.1063603698453
2017-06-15,1238.731718959639
2017-06-16,1249.3539331258785
2017-06-19,1260.7706251910906
2017-06-20,1251.5399334772403
2017-06-21,1248.0624306089933
2017-06-22,1254.5501666799978
2017-06-23,1252.7801760847108
2017-06-26,1250.4349707395224
2017-06-27,1238.033284742778
2017-06-28,1242.0981560924022
2017-06-29,1232.4741604922747
2017-06-30,1235.5494630898886
2017-07-03,1250.7354735330316
2017-07-04,1240.7012413048178
2017-07-05,1251.9745618815512
2017-07-06,1243.9451781016162
2017-07-07,1246.4217744596665
2017-07-10,1252.683623193234
2017-07-11,1246.7214675992552
2017-07-12,1271.6377524109157
2017-07-13,1275.7763184595308
2017-07-14,1277.7275534975076
2017-07-17,1274.2325101574686
2017-07-18,1239.9016922614835
2017-07-19,1244.093833569119
2017-07-20,1231.3553875471277
2017-07-21,1215.6611157950538
2017-07-24,1209.3862434584557
2017-07-25,1212.3144133264714
2017-07-26,1220.176101227568
2017-07-27,1213.3935855544266
2017-07-28,1211.0607418762308
2017-07-31,1203.1239894739354
2017-08-01,1211.4821913336218
2017-08-02,1205.6023606965846
2017-08-03,1202.067518803069
2017-08-04,1214.3849597133074
2017-08-07,1212.0679615005783
2017-08-08,1217.952188617938
2017-08-09,1208.3465760843262
2017-08-10,1201.8477552529027
2017-08-11,1184.6341998911487
2017-08-14,1203.5372615438666
2017-08-15,1204.5375975590086
2017-08-16,1209.1676164611417
2017-08-17,1196.614809001501
2017-08-18,1187.681950470197
2017-08-21,1183.578597675198
2017-08-22,1197.357673989134
2017-08-23,1196.0021017297152
2017-08-24,1194.7840043252863
2017-08-25,1199.3328715085372
2017-08-28,1191.526521269906
2017-08-29,1180.2444739885275
2017-08-30,1193.1300881649843
2017-08-31,1207.4931483552152
2017-09-01,1214.6633453807767
2017-09-04,1208.209427264639
2017-09-05,1203.2392453111067
2017-09-06,1198.8715102732306
2017-09-07,1202.5838564164362
2017-09-08,1200.2267703741727
2017-09-11,1210.1981574717045
2017-09-12,1225.2557673657795
2017-09-13,1223.4646112785324
2017-09-14,1228.2599078279945
2017-09-15,1222.6333696205627
2017-09-18,1230.9412453975926
2017-09-19,1226.685615926599
2017-09-20,1228.0759447916048
2017-09-21,1238.5830460526452
2017-09-22,1238.3877889766486
2017-09-25,1240.9185537596118
2017-09-26,1237.7144448856036
2017-09-27,1249.7237890773238
2017-09-28,1249.06767290894
2017-09-29,1253.2212909477528
2017-10-02,1262.0889985800907
2017-10-03,1273.4866037708362
2017-10-04,1277.719093282947
2017-10-05,1279.3698811217373
2017-10-06,1272.254342803487
2017-10-09,1273.6796050125852
2017-10-10,1270.1316835155078
2017-10-11,1265.2235985536886
2017-10-12,1260.8225225352235
2017-10-13,1260.8986000644331
2017-10-16,1258.443316776822
2017-10-17,1254.8841733444133
2017-10-18,1258.9724763585104
2017-10-19,1254.1930506625374
2017-10-20,1274.1236186921349
2017-10-23,1268.7843454613583
2017-10-24,1258.4770203332948
2017-10-25,1248.508504646708
2017-10-26,1251.7798098697199
2017-10-27,1260.074231472109
2017-10-30,1254.5083235346808
2017-10-31,1255.7274715314218
2017-11-01,1252.8950644924885
2017-11-02,1251.4255000581475
2017-11-03,1255.5740534347592
2017-11-06,1260.28174410837
2017-11-07,1254.1400228130683
2017-11-08,1253.5307591089793
2017-11-09,1233.1253576526237
2017-11-10,1225.0622903853794
2017-11-13,1217.0978032411883
2017-11-14,1200.1018762478893
2017-11-15,1191.2578694020458
2017-11-16,1209.2945201726047
2017-11-17,1189.9193775082824
2017-11-20,1193.2261378381006
2017-11-21,1209.547189919743
2017-11-22,1198.9833233160687
2017-11-23,1202.1290033008763
2017-11-24,1198.20046369844
2017-11-27,1192.0024320734317
2017-11-28,1199.6029786925417
2017-11-29,1194.6926975182002
2017-11-30,1189.7947168382143
2017-12-01,1175.9969259598597
2017-12-04,1188.5765409370717
2017-12-05,1184.583977914269
2017-12-06,1179.4830582931847
2017-12-07,1175.7583171585031
2017-12-08,1186.6420501598272
2017-12-11,1186.5563734768866
2017-12-12,1204.178121082738
2017-12-13,1196.9619098923495
2017-12-14,1189.6767460525814
2017-12-15,1171.259905589577
2017-12-18,1192.7477433325078
2017-12-19,1187.3431238798896
2017-12-20,1182.2487866789784
2017-12-21,1188.3062015301443
2017-12-22,1192.7707601997158
2017-12-25,1192.7707601997158
2017-12-26,1190.4308434699935
2017-12-27,1190.2105085516155
2017-12-28,1184.909362619308
2017-12-29,1180.8883456220874
2018-01-01,1180.8883456220874
2018-01-02,1180.0460119465758
2018-01-03,1190.868930524306
2018-01-04,1203.1038567914286
2018-01-05,1212.4383920226394
2018-01-08,1215.1041556511593
2018-01-09,1223.9694109141508
2018-01-10,1224.257596390552
2018-01-11,1225.324417943461
2018-01-12,1218.4907986220242
2018-01-15,1217.2882718833523
2018-01-16,1215.247120521092
2018-01-17,1217.075754311683
2018-01-18,1217.803300823406
2018-01-19,1221.9962566467975
2018-01-22,1223.3316653374586
2018-01-23,1226.0282716875597
2018-01-24,1220.361655913179
2018-01-25,1201.2472701502927
2018-01-26,1211.1516181702063
2018-01-29,1211.2941293030171
2018-01-30,1201.0848201138601
2018-01-31,1193.7747353943573
2018-02-01,1199.2787912765714
2018-02-02,1181.7175809237885
2018-02-05,1150.6177151346233
2018-02-06,1127.2049533737268
2018-02-07,1154.1389829450352
2018-02-08,1123.2681577435471
2018-02-09,1114.198981493606
2018-02-12,1126.940370806854
2018-02-13,1122.1717173375307
2018-02-14,1138.8331193282067
2018-02-15,1144.6503640250312
2018-02-16,1162.503547508089
2018-02-19,1157.087684398109
2018-02-20,1160.3781902732555
2018-02-21,1163.8868012170753
2018-02-22,1158.3091666921387
2018-02-23,1155.9572069738242
2018-02-26,1164.541368258197
2018-02-27,1160.956994920967
2018-02-28,1152.4708721173179
2018-03-01,1137.059423232899
2018-03-02,1101.5243905244542
2018-03-05,1117.046248387032
2018-03-06,1125.344676061911
2018-03-07,1126.8092776104227
2018-03-08,1146.094153668792
2018-03-09,1152.7786878508643
2018-03-12,1155.7002827641109
2018-03-13,1144.4539956253989
2018-03-14,1153.9192565024744
2018-03-15,1165.086802935715
2018-03-16,1156.666430567012
2018-03-19,1136.693806136537
2018-03-20,1140.1757602972136
2018-03-21,1135.0443120583793
2018-03-22,1106.0461628126782
2018-03-23,1101.6023134687312
2018-03-26,1090.6645133092707
2018-03-27,1103.325785060239
2018-03-28,1098.7972889963098
2018-03-29,1111.3349032635479
2018-03-30,1111.3349032635479
2018-04-02,1110.2092280951103
2018-04-03,1093.2718508018781
2018-04-04,1076.1231390673654
2018-04-05,1101.1881931443857
2018-04-06,1095.218637233899
2018-04-09,1092.764237995739
2018-04-10,1108.246440959873
2018-04-11,1086.8869646836674
2018-04-12,1089.7622603124908
2018-04-13,1095.0266835426112
2018-04-16,1092.7807492700167
2018-04-17,1112.4420129243088
2018-04-18,1118.5621297555867
2018-04-19,1125.6298686460188
2018-04-20,1133.0696121225114
2018-04-23,1140.6587758034075
