Date,EUROPE IMI HIGH DIVIDEND YIELD
2010-09-21,1109.7761366681175
2010-09-22,1092.642742933387
2010-09-23,1093.8609458290778
2010-09-24,1101.7462857764162
2010-09-27,1097.599406883923
2010-09-28,1093.2585789901175
2010-09-29,1088.464021648526
2010-09-30,1084.9084960261619
2010-10-01,1084.9623929651325
2010-10-04,1079.608574223215
2010-10-05,1092.7884255093443
2010-10-06,1095.5211297731496
2010-10-07,1101.033070975135
2010-10-08,1101.3693686151921
2010-10-11,1106.6550829849539
2010-10-12,1100.5635330789933
2010-10-13,1115.3641175999808
2010-10-14,1115.7530245815524
2010-10-15,1118.2067979819801
2010-10-18,1123.8151989111304
2010-10-19,1118.1574546052957
2010-10-20,1118.433586152214
2010-10-21,1120.0215872317387
2010-10-22,1117.6720045101506
2010-10-25,1117.5814181406608
2010-10-26,1122.5670077385628
2010-10-27,1115.2430999620478
2010-10-28,1124.212069524895
2010-10-29,1128.026097285398
2010-11-01,1128.6519008164273
2010-11-02,1133.6555982620346
2010-11-03,1128.0451854200744
2010-11-04,1137.4266214316826
2010-11-05,1143.968894810798
2010-11-08,1142.682155764939
2010-11-09,1146.5880152860984
2010-11-10,1143.0061707619063
2010-11-11,1139.3029798206899
2010-11-12,1134.951189739974
2010-11-15,1141.6240918239064
2010-11-16,1118.8799455663298
2010-11-17,1125.391110287484
2010-11-18,1137.851239510682
2010-11-19,1132.759251804295
2010-11-22,1124.401879540505
2010-11-23,1106.908009515458
2010-11-24,1110.8606692074154
2010-11-25,1113.2049254925446
2010-11-26,1109.9262642722952
2010-11-29,1089.822067069497
2010-11-30,1087.0320578330468
2010-12-01,1104.3244493993118
2010-12-02,1115.2515266682308
2010-12-03,1111.8329917049846
2010-12-06,1112.6526817438248
2010-12-07,1123.1320263387797
2010-12-08,1132.59542577313
2010-12-09,1138.3973330999415
2010-12-10,1139.446510791696
2010-12-13,1141.1704767273768
2010-12-14,1146.0303372497972
2010-12-15,1141.2985817208266
2010-12-16,1146.1190156731052
2010-12-17,1137.8620423614273
2010-12-20,1147.3282055695165
2010-12-21,1156.6954621835177
2010-12-22,1158.7940238675067
2010-12-23,1161.411923735535
2010-12-24,1160.7118250098351
2010-12-27,1151.1523663010883
2010-12-28,1152.425441765252
2010-12-29,1156.0406032397254
2010-12-30,1141.2015111805003
2010-12-31,1136.0895113195738
2011-01-03,1143.1955094353882
2011-01-04,1157.6265544945454
2011-01-05,1160.1855686012098
2011-01-06,1166.7779601952254
2011-01-07,1163.3090273802402
2011-01-10,1154.7360822466067
2011-01-11,1160.244792568907
2011-01-12,1173.226152054853
2011-01-13,1171.4907685819194
2011-01-14,1172.389951275688
2011-01-17,1174.1373531455076
2011-01-18,1184.0193450282977
2011-01-19,1172.0794231769657
2011-01-20,1165.542137449554
2011-01-21,1174.8655732838872
2011-01-24,1183.1128154295059
2011-01-25,1171.2839574011198
2011-01-26,1177.7570605799483
2011-01-27,1180.4351962576013
2011-01-28,1170.3272132847603
2011-01-31,1171.2502527144663
2011-02-01,1190.5923880501969
2011-02-02,1194.9049783761827
2011-02-03,1196.0229042634785
2011-02-04,1199.398749349167
2011-02-07,1210.9220149421903
2011-02-08,1208.5581061616358
2011-02-09,1204.7699362639414
2011-02-10,1203.774032165969
2011-02-11,1200.5695567256014
2011-02-14,1199.5305561469777
2011-02-15,1202.0083977166819
2011-02-16,1209.769265261602
2011-02-17,1210.703531976192
2011-02-18,1215.1226871650465
2011-02-21,1201.0662824053672
2011-02-22,1189.8135508363343
2011-02-23,1181.4194857369905
2011-02-24,1173.6924180130309
2011-02-25,1184.9018069736567
2011-02-28,1195.0439447137137
2011-03-01,1188.3428706948796
2011-03-02,1179.9153438500703
2011-03-03,1183.6047867803666
2011-03-04,1179.49300788834
2011-03-07,1174.663177330531
2011-03-08,1180.3681152109043
2011-03-09,1179.9979886081624
2011-03-10,1169.7905741486381
2011-03-11,1156.8161810869763
2011-03-14,1139.5483224943018
2011-03-15,1113.8912074706652
2011-03-16,1098.7204067055995
2011-03-17,1120.766391289592
2011-03-18,1119.5668013324025
2011-03-21,1140.4113083556767
2011-03-22,1140.168338170795
2011-03-23,1143.0763347684388
2011-03-24,1149.299342373627
2011-03-25,1151.8256724895093
2011-03-28,1153.1827812198871
2011-03-29,1156.426558376502
2011-03-30,1166.3345450818915
2011-03-31,1156.2625796213592
2011-04-01,1170.8985094736793
2011-04-04,1173.3438443913058
2011-04-05,1176.2445150522847
2011-04-06,1176.6026546556038
2011-04-07,1171.9172242719076
2011-04-08,1176.6130193637955
2011-04-11,1175.6698836043092
2011-04-12,1160.1677240707434
2011-04-13,1168.3266392106852
2011-04-14,1162.5537309937715
2011-04-15,1167.2817631074292
2011-04-18,1147.2763692625244
2011-04-19,1149.920530331061
2011-04-20,1168.9933526076784
2011-04-21,1167.4698468004585
2011-04-22,1167.4698468004585
2011-04-25,1165.1998125496561
2011-04-26,1171.9683096510282
2011-04-27,1180.5920502797221
2011-04-28,1185.4637454122594
2011-04-29,1187.8062875664095
2011-05-02,1189.3944214688008
2011-05-03,1186.3950973948881
2011-05-04,1174.6279879145059
2011-05-05,1172.7439230490886
2011-05-06,1182.5568866455387
2011-05-09,1177.3760058585433
2011-05-10,1187.2908460217398
2011-05-11,1196.5469119303857
2011-05-12,1188.6822980808972
2011-05-13,1182.7055299006897
2011-05-16,1178.533726664821
2011-05-17,1170.6222022322577
2011-05-18,1172.9942701172984
2011-05-19,1182.3096047836277
2011-05-20,1180.009445509575
2011-05-23,1164.2131148939493
2011-05-24,1165.160958358757
2011-05-25,1169.82681435525
2011-05-26,1170.5529641894084
2011-05-27,1174.5909405196303
2011-05-30,1172.4396900309391
2011-05-31,1177.3916912896307
2011-06-01,1165.757428019632
2011-06-02,1151.155657740075
2011-06-03,1144.8730678157012
2011-06-06,1139.6128560456218
2011-06-07,1141.1887349247386
2011-06-08,1131.8521128978632
2011-06-09,1142.099688399685
2011-06-10,1127.1587751141665
2011-06-13,1130.5166890846401
2011-06-14,1137.2329874950865
2011-06-15,1124.126148347682
2011-06-16,1120.449368129814
2011-06-17,1123.7816188011268
2011-06-20,1117.8089201500575
2011-06-21,1130.1566011984996
2011-06-22,1126.250957041623
2011-06-23,1115.6409141566567
2011-06-24,1113.302729461938
2011-06-27,1112.6006538967508
2011-06-28,1113.457641944168
2011-06-29,1132.611393863134
2011-06-30,1145.2168007094408
2011-07-01,1150.5171498248403
2011-07-04,1152.3665608585716
2011-07-05,1152.461769238533
2011-07-06,1149.455440314161
2011-07-07,1152.8106828399177
2011-07-08,1146.4150038529453
2011-07-11,1132.1439658936038
2011-07-12,1123.0257592115775
2011-07-13,1128.3132691974993
2011-07-14,1119.0630158779634
2011-07-15,1118.1444850391194
2011-07-18,1103.9425286673172
2011-07-19,1111.2031192827324
2011-07-20,1125.4254850680695
2011-07-21,1138.4155875455433
2011-07-22,1147.2315290579565
2011-07-25,1143.8452520699423
2011-07-26,1141.3774422356935
2011-07-27,1131.1637492121029
2011-07-28,1135.22255356746
2011-07-29,1128.5943180074037
2011-08-01,1113.6230533664548
2011-08-02,1100.9194183060413
2011-08-03,1088.9024143252238
2011-08-04,1060.6952018434868
2011-08-05,1040.0204459336735
2011-08-08,1006.4656647119724
2011-08-09,1009.4807403421909
2011-08-10,972.9960954212482
2011-08-11,997.9324491483223
2011-08-12,1036.5272728123734
2011-08-15,1040.9416554765548
2011-08-16,1040.4668641117355
2011-08-17,1047.112514057888
2011-08-18,1008.4997111906578
2011-08-19,996.2346038263726
2011-08-22,1013.5570527735373
2011-08-23,1025.0032621908358
2011-08-24,1036.6243552653284
2011-08-25,1018.2953322090916
2011-08-26,1010.2420173504672
2011-08-29,1022.7207174224877
2011-08-30,1029.213287674653
2011-08-31,1055.7416183951818
2011-09-01,1066.6373794978722
2011-09-02,1044.7083013360532
2011-09-05,1007.3085194416582
2011-09-06,1005.8134483736588
2011-09-07,1029.9179490617448
2011-09-08,1039.6453884562122
2011-09-09,1018.5447447940093
2011-09-12,992.184349521594
2011-09-13,998.9344394879304
2011-09-14,1011.8283689867055
2011-09-15,1029.745687439253
2011-09-16,1036.6193319602223
2011-09-19,1018.3687378900281
2011-09-20,1040.2094377649123
2011-09-21,1024.3984079331672
2011-09-22,985.3951527736978
2011-09-23,991.9619803319803
2011-09-26,1012.6462377471279
2011-09-27,1049.8818643963402
2011-09-28,1043.4973150391393
2011-09-29,1050.700125458975
2011-09-30,1048.8490963278641
2011-10-03,1042.1742491876662
2011-10-04,1021.7313851473796
2011-10-05,1046.2908704449644
2011-10-06,1067.7782005736842
2011-10-07,1077.9801927128349
2011-10-10,1090.6757635177323
2011-10-11,1083.2690764143642
2011-10-12,1092.7752971633304
2011-10-13,1087.6373201628421
2011-10-14,1095.1537801579661
2011-10-17,1088.5361239221475
2011-10-18,1082.142092039128
2011-10-19,1090.671251399937
2011-10-20,1080.06257981739
2011-10-21,1102.5541970855008
2011-10-24,1110.2504172247707
2011-10-25,1098.5754320067792
2011-10-26,1104.279079460563
2011-10-27,1128.233719785477
2011-10-28,1120.8346106027977
2011-10-31,1106.8557793312425
2011-11-01,1076.0354650491488
2011-11-02,1080.6704193477271
2011-11-03,1100.9269941515724
2011-11-04,1090.6511270255623
2011-11-07,1089.0400068376196
2011-11-08,1096.2360135833903
2011-11-09,1081.0795884554666
2011-11-10,1079.5855363145602
2011-11-11,1102.6539547438604
2011-11-14,1092.9416333137938
2011-11-15,1087.5597218866856
2011-11-16,1090.9893665905477
2011-11-17,1081.0548455433125
2011-11-18,1074.8272968115407
2011-11-21,1043.8890475703588
2011-11-22,1035.998507094032
2011-11-23,1023.7651427773957
2011-11-24,1016.5692464174316
2011-11-25,1026.3698705402414
2011-11-28,1060.0335318449447
2011-11-29,1069.75988321971
2011-11-30,1103.6678577994805
2011-12-01,1097.76997303608
2011-12-02,1102.1257628530357
2011-12-05,1108.770886492867
2011-12-06,1107.1367691209307
2011-12-07,1105.1882990233698
2011-12-08,1094.2093708959171
2011-12-09,1108.4167229752395
2011-12-12,1092.7313007020566
2011-12-13,1101.067773524518
2011-12-14,1083.6345504351357
2011-12-15,1095.800104813809
2011-12-16,1088.5591370218342
2011-12-19,1088.9505547097583
2011-12-20,1104.198885296818
2011-12-21,1099.5431098163067
2011-12-22,1110.7377033299726
2011-12-23,1122.1113487768498
2011-12-26,1122.1113487768498
2011-12-27,1121.6153945796832
2011-12-28,1114.1490344586025
2011-12-29,1126.3244265220537
2011-12-30,1135.397970072793
2012-01-02,1147.7056017190603
2012-01-03,1159.3497912293356
2012-01-04,1152.2007042449059
2012-01-05,1139.4351214905605
2012-01-06,1142.3421696861
2012-01-09,1134.3369995156995
2012-01-10,1150.27473297639
2012-01-11,1144.6051826192588
2012-01-12,1139.6639931819109
2012-01-13,1134.5213341459416
2012-01-16,1143.2007327925596
2012-01-17,1151.5596458417747
2012-01-18,1147.378823220367
2012-01-19,1151.716684741761
2012-01-20,1147.7736248038666
2012-01-23,1149.5520059910868
2012-01-24,1145.928197298132
2012-01-25,1141.0014484835747
2012-01-26,1149.6656683400795
2012-01-27,1140.4085193840508
2012-01-30,1132.7333629456677
2012-01-31,1141.4351390878023
2012-02-01,1153.5417223135112
2012-02-02,1149.9539739563577
2012-02-03,1166.5007727973398
2012-02-06,1166.5079729800502
2012-02-07,1166.5895085435923
2012-02-08,1163.6141232384862
2012-02-09,1163.1339149301382
2012-02-10,1154.2786345656489
2012-02-13,1163.5830190167578
2012-02-14,1164.791998743133
2012-02-15,1168.050170881552
2012-02-16,1168.931692502536
2012-02-17,1174.6746225585687
2012-02-20,1178.5597953884117
2012-02-21,1174.355405036046
2012-02-22,1165.8974221762553
2012-02-23,1163.2741674164474
2012-02-24,1166.6377613267846
2012-02-27,1166.9750841388818
2012-02-28,1164.9807494782851
2012-02-29,1164.7341052263546
2012-03-01,1172.8201003246759
2012-03-02,1172.7593324783088
2012-03-05,1170.5606548167323
2012-03-06,1146.8591852810814
2012-03-07,1152.106670580903
2012-03-08,1162.5097808790185
2012-03-09,1167.6077947722497
2012-03-12,1163.7155668904247
2012-03-13,1181.1714653373826
2012-03-14,1183.4068673959598
2012-03-15,1183.568816921147
2012-03-16,1187.1662036268995
2012-03-19,1188.2912888389876
2012-03-20,1183.147409362406
2012-03-21,1183.4169129701856
2012-03-22,1173.304698042315
2012-03-23,1170.9006875282173
2012-03-26,1179.018493989191
2012-03-27,1170.8137587733063
2012-03-28,1160.8609710555568
2012-03-29,1149.8609676492265
2012-03-30,1157.739751646701
2012-04-02,1174.227907061068
2012-04-03,1160.7770205347547
2012-04-04,1140.8211052681338
2012-04-05,1140.8117440349856
2012-04-06,1140.8117440349856
2012-04-09,1140.9627530291525
2012-04-10,1119.5792368069465
2012-04-11,1125.2330656610625
2012-04-12,1127.710133923023
2012-04-13,1113.7845963210077
2012-04-16,1119.223643939069
2012-04-17,1137.740801455399
2012-04-18,1131.431045646263
2012-04-19,1124.1655732804268
2012-04-20,1133.852562435181
2012-04-23,1112.7102575324056
2012-04-24,1125.2578513828962
2012-04-25,1131.9522460802439
2012-04-26,1128.8986787354395
2012-04-27,1137.1063649709054
2012-04-30,1130.4392354683716
2012-05-01,1135.6990444969563
2012-05-02,1131.2923627016762
2012-05-03,1133.7705696107962
2012-05-04,1122.8507933738588
2012-05-07,1130.2623474384159
2012-05-08,1120.3038958636223
2012-05-09,1119.001556985145
2012-05-10,1123.482390521152
2012-05-11,1126.0400638923481
2012-05-14,1107.4208675438424
2012-05-15,1100.3057930498253
2012-05-16,1094.1426102307373
2012-05-17,1086.860919390271
2012-05-18,1080.8084257597382
2012-05-21,1082.860923921781
2012-05-22,1100.1752436842135
2012-05-23,1078.784440311846
2012-05-24,1090.7183513149382
2012-05-25,1096.0897613994593
2012-05-28,1093.4729679586749
2012-05-29,1092.7355726028634
2012-05-30,1078.4750991859976
2012-05-31,1077.3167602036474
2012-06-01,1061.6848734012501
2012-06-04,1061.2512475445715
2012-06-05,1062.9204954651161
2012-06-06,1083.9287130287407
2012-06-07,1087.422835886117
2012-06-08,1094.4356580708638
2012-06-11,1093.8879168523413
2012-06-12,1102.1915878915793
2012-06-13,1098.673881853274
2012-06-14,1101.4463394142622
2012-06-15,1110.4658431206356
2012-06-18,1108.2788251335605
2012-06-19,1127.5540371434931
2012-06-20,1132.771056547752
2012-06-21,1129.9092568126207
2012-06-22,1127.8479023035661
2012-06-25,1113.5860680051385
2012-06-26,1114.3088204724988
2012-06-27,1129.5828431836187
2012-06-28,1130.5027688944847
2012-06-29,1155.469761224416
2012-07-02,1169.557190776114
2012-07-03,1177.6350009337098
2012-07-04,1175.9404965634155
2012-07-05,1172.4943378473708
2012-07-06,1162.199680921721
2012-07-09,1162.0864211873973
2012-07-10,1167.605034164767
2012-07-11,1173.5386766059835
2012-07-12,1158.8354149061045
2012-07-13,1174.6688826048567
2012-07-16,1178.4832822851386
2012-07-17,1175.048994305798
2012-07-18,1188.741308339018
2012-07-19,1195.1643436652641
2012-07-20,1176.9909345121089
2012-07-23,1150.9710796416978
2012-07-24,1137.7016155404183
2012-07-25,1135.9973790843012
2012-07-26,1160.9840196960783
2012-07-27,1176.0297602480703
2012-07-30,1192.4346228081035
2012-07-31,1184.6357930400775
2012-08-01,1190.2669137971648
2012-08-02,1175.3764020785152
2012-08-03,1204.037872871491
2012-08-06,1211.7098929542665
2012-08-07,1226.7034180778908
2012-08-08,1229.3725073151313
2012-08-09,1230.7400564214581
2012-08-10,1229.017876563196
2012-08-13,1226.369827777574
2012-08-14,1235.8615482058597
2012-08-15,1236.2321604903545
2012-08-16,1242.1502308767147
2012-08-17,1247.7922693428898
2012-08-20,1244.7607343741945
2012-08-21,1244.0437117170711
2012-08-22,1229.1024896712172
2012-08-23,1219.2463886933037
2012-08-24,1224.7224795831721
2012-08-27,1230.3415223005884
2012-08-28,1222.1042107868996
2012-08-29,1219.85526573244
2012-08-30,1212.5913649545016
2012-08-31,1215.8924638896758
2012-09-03,1225.8177905357238
2012-09-04,1217.3710186051283
2012-09-05,1216.782862673859
2012-09-06,1241.602094929037
2012-09-07,1241.7141794998158
2012-09-10,1238.6138866069675
2012-09-11,1244.0989729516543
2012-09-12,1250.63344179152
2012-09-13,1249.3450572627585
2012-09-14,1258.8979486253684
2012-09-17,1253.5173099229482
2012-09-18,1248.7718963738591
2012-09-19,1253.040443277471
2012-09-20,1249.8665918429501
2012-09-21,1258.1084205035042
2012-09-24,1255.2745871339152
2012-09-25,1260.1272632665432
2012-09-26,1237.3171567903228
2012-09-27,1241.2654075592814
2012-09-28,1222.8729552178945
2012-10-01,1235.658481624082
2012-10-02,1234.3092696119384
2012-10-03,1232.724428210214
2012-10-04,1228.47072607975
2012-10-05,1239.7142940094539
2012-10-08,1228.6330347988699
2012-10-09,1222.7082756187413
2012-10-10,1215.8655564431872
2012-10-11,1222.2103787340732
2012-10-12,1216.9631476363415
2012-10-15,1222.222214202998
2012-10-16,1239.4254679780386
2012-10-17,1244.0939514499885
2012-10-18,1246.90182836969
2012-10-19,1238.1676959484112
2012-10-22,1231.60031669732
2012-10-23,1211.8481358317106
2012-10-24,1214.7606108302273
2012-10-25,1216.1675720968728
2012-10-26,1220.0652713105806
2012-10-29,1212.8138571642046
2012-10-30,1222.778772700498
2012-10-31,1219.1810595177058
2012-11-01,1232.3804440086121
2012-11-02,1233.0947854503372
2012-11-05,1225.4088022491017
2012-11-06,1233.5113116418338
2012-11-07,1216.7955884850176
2012-11-08,1212.0112841568714
2012-11-09,1209.5370827488525
2012-11-12,1205.4724741741527
2012-11-13,1208.2398983434907
2012-11-14,1201.7010500178853
2012-11-15,1191.9616774906856
2012-11-16,1178.7530803790987
2012-11-19,1200.2026144683796
2012-11-20,1202.511406296021
2012-11-21,1208.3293127001784
2012-11-22,1212.5923651544135
2012-11-23,1219.1279201200894
2012-11-26,1213.943683363076
2012-11-27,1211.8210854891224
2012-11-28,1213.0680210004255
2012-11-29,1227.8626451737416
2012-11-30,1223.6721261021858
2012-12-03,1225.015424978371
2012-12-04,1225.556182305053
2012-12-05,1229.8207121866756
2012-12-06,1234.7441257791716
2012-12-07,1235.9136631063668
2012-12-10,1240.2498048151908
2012-12-11,1246.7041225757443
2012-12-12,1250.4167111177724
2012-12-13,1246.7763393539472
2012-12-14,1243.0439683421098
2012-12-17,1241.306822336141
2012-12-18,1245.368954641004
2012-12-19,1250.3112608114798
2012-12-20,1249.2273196855285
2012-12-21,1251.4865636014563
2012-12-24,1249.7992590205565
2012-12-25,1249.7992590205567
2012-12-26,1248.9135122827765
2012-12-27,1248.6508566726854
2012-12-28,1239.1632995074833
2012-12-31,1242.8687847677913
2013-01-01,1242.8687847677913
2013-01-02,1265.7082304090197
2013-01-03,1271.7519644240092
2013-01-04,1277.0500967090793
2013-01-07,1269.5072811784341
2013-01-08,1270.7027071321359
2013-01-09,1279.6024565699183
2013-01-10,1274.0366116254556
2013-01-11,1272.4391428475528
2013-01-14,1267.604339379924
2013-01-15,1265.2036707953168
2013-01-16,1261.3549037565479
2013-01-17,1267.7605930430457
2013-01-18,1264.930134410635
2013-01-21,1270.210678738606
2013-01-22,1268.2249717861794
2013-01-23,1268.8879547046547
2013-01-24,1274.116164428779
2013-01-25,1275.8109015851658
2013-01-28,1273.070481535518
2013-01-29,1280.3616715205148
2013-01-30,1275.9104661092395
2013-01-31,1268.3391880846148
2013-02-01,1265.9489571507575
2013-02-04,1246.5551520511472
2013-02-05,1253.6050466779557
2013-02-06,1244.9917034478249
2013-02-07,1241.7879657966878
2013-02-08,1254.3599975024288
2013-02-11,1252.209628411403
2013-02-12,1254.1019915523134
2013-02-13,1259.0733105067
2013-02-14,1254.08445789297
2013-02-15,1248.7533011571625
2013-02-18,1247.7464658423366
2013-02-19,1261.2709692559743
2013-02-20,1255.8464567400524
2013-02-21,1238.841387089784
2013-02-22,1260.5445838681533
2013-02-25,1259.3971214940414
2013-02-26,1244.3449877424903
2013-02-27,1257.2883492095996
2013-02-28,1269.267527992538
2013-03-01,1266.8957895303479
2013-03-04,1273.0858890161467
2013-03-05,1293.0570646028814
2013-03-06,1295.538596948891
2013-03-07,1295.5485241841372
2013-03-08,1307.210997203338
2013-03-11,1304.158912165578
2013-03-12,1305.5466494967404
2013-03-13,1306.913714046408
2013-03-14,1323.3225887471424
2013-03-15,1319.2516552659235
2013-03-18,1318.6115040306747
2013-03-19,1322.0645604750987
2013-03-20,1326.7345656860819
2013-03-21,1324.7326144644362
2013-03-22,1328.4550555318222
2013-03-25,1326.74162347369
2013-03-26,1326.0964343655746
2013-03-27,1319.0034876871234
2013-03-28,1324.4273422828903
2013-03-29,1324.4273422828903
2013-04-01,1325.6478610434076
2013-04-02,1344.5606257856716
2013-04-03,1331.1644848094777
2013-04-04,1320.7809182301662
2013-04-05,1307.526557617103
2013-04-08,1309.029084732452
2013-04-09,1313.7045192666817
2013-04-10,1334.6423174604045
2013-04-11,1341.7760924558038
2013-04-12,1337.6715106263653
2013-04-15,1339.1184183355006
2013-04-16,1324.8808491293478
2013-04-17,1310.1683157021778
2013-04-18,1314.6053573978556
2013-04-19,1318.9635161991591
2013-04-22,1325.9744125523239
2013-04-23,1354.3794380608515
2013-04-24,1365.896664033178
2013-04-25,1376.720185021866
2013-04-26,1372.9388366054923
2013-04-29,1381.712271839424
2013-04-30,1377.7944411113551
2013-05-01,1378.3691833247906
2013-05-02,1379.312932240125
2013-05-03,1393.3939802268003
2013-05-06,1393.000274536525
2013-05-07,1393.2232751903052
2013-05-08,1401.5393469466471
2013-05-09,1401.133156532733
2013-05-10,1408.272942855617
2013-05-13,1408.3281461918918
2013-05-14,1412.2304730597345
2013-05-15,1421.2245979707898
2013-05-16,1419.0109063420448
2013-05-17,1421.4469556835481
2013-05-20,1425.8818788983551
2013-05-21,1428.5740999885486
2013-05-22,1429.711867625664
2013-05-23,1404.022052660969
2013-05-24,1404.323402248312
2013-05-27,1409.104060218414
2013-05-28,1427.176608707916
2013-05-29,1396.7628507328739
2013-05-30,1399.7039156674898
2013-05-31,1385.8313469876173
2013-06-03,1376.430954661054
2013-06-04,1379.7332342769312
2013-06-05,1359.4609472487564
2013-06-06,1345.1503051312868
2013-06-07,1361.9516550091291
2013-06-10,1362.4715133259383
2013-06-11,1348.4611018896946
2013-06-12,1345.9769569493278
2013-06-13,1345.874178848392
2013-06-14,1348.79659233506
2013-06-17,1361.5815500522458
2013-06-18,1361.110383161747
2013-06-19,1357.6621781797558
2013-06-20,1321.917452853376
2013-06-21,1306.6416427127403
2013-06-24,1290.1228224834333
2013-06-25,1306.3997322824641
2013-06-26,1328.043311374814
2013-06-27,1337.401644451008
2013-06-28,1334.277451888607
2013-07-01,1347.0916915664
2013-07-02,1343.3913377368071
2013-07-03,1338.1364176540985
2013-07-04,1363.7791328990486
2013-07-05,1347.6066946052513
2013-07-08,1367.9749232974834
2013-07-09,1376.4341295366673
2013-07-10,1380.2178805791505
2013-07-11,1383.3311126550345
2013-07-12,1380.1843614456475
2013-07-15,1386.5077600508732
2013-07-16,1377.547222373637
2013-07-17,1385.446871711907
2013-07-18,1398.4203356276776
2013-07-19,1401.2318720046203
2013-07-22,1404.114971197528
2013-07-23,1398.8040560425313
2013-07-24,1404.1036559835115
2013-07-25,1399.2124482615122
2013-07-26,1395.3641014337534
2013-07-29,1397.0076230293284
2013-07-30,1399.3404881268543
2013-07-31,1399.9504001689918
2013-08-01,1409.105114569894
2013-08-02,1414.5943718322694
2013-08-05,1419.0549275959763
2013-08-06,1407.9453665247067
2013-08-07,1406.8798742768372
2013-08-08,1410.602180075359
2013-08-09,1415.963409942562
2013-08-12,1415.3630493675964
2013-08-13,1420.9465792749088
2013-08-14,1423.5033450332912
2013-08-15,1409.662467901734
2013-08-16,1412.1671320828548
2013-08-19,1408.2538132078748
2013-08-20,1395.8589947812375
2013-08-21,1390.1115361115574
2013-08-22,1399.2412565816815
2013-08-23,1405.401667694908
2013-08-26,1404.316922967953
2013-08-27,1387.241771592066
2013-08-28,1390.083183498448
2013-08-29,1400.0076836484077
2013-08-30,1388.1825312559254
2013-09-02,1411.6537446418215
2013-09-03,1405.491351056945
2013-09-04,1410.1988046823744
2013-09-05,1418.9309272481719
2013-09-06,1423.8246307602744
2013-09-09,1423.9986335781032
2013-09-10,1434.3350193322206
2013-09-11,1441.1024492853837
2013-09-12,1440.9257593552065
2013-09-13,1446.8253507949967
2013-09-16,1455.6606941173056
2013-09-17,1448.8507691742207
2013-09-18,1451.2150593272681
2013-09-19,1451.438689634377
2013-09-20,1447.7773652610701
2013-09-23,1444.2198830068492
2013-09-24,1450.2261358844607
2013-09-25,1450.9730590765341
2013-09-26,1452.2770445900396
2013-09-27,1449.4901863217624
2013-09-30,1441.4461255368856
2013-10-01,1448.9729779265442
2013-10-02,1442.298449492634
2013-10-03,1438.3406566865258
2013-10-04,1437.245927611259
2013-10-07,1433.2151539189474
2013-10-08,1426.347298994464
2013-10-09,1420.7400132945686
2013-10-10,1441.4941951508797
2013-10-11,1443.1471114086396
2013-10-14,1449.4194656042291
