Date,WORLD IMI HIGH DIVIDEND YIELD
2011-03-09,1124.0366250099225
2011-03-10,1117.213556032751
2011-03-11,1112.2593965864003
2011-03-14,1095.352794911668
2011-03-15,1075.4544588806373
2011-03-16,1064.6953971851958
2011-03-17,1075.138343797116
2011-03-18,1073.1682153697618
2011-03-21,1086.8204560337958
2011-03-22,1087.0385720238573
2011-03-23,1092.7583670460488
2011-03-24,1095.992952732251
2011-03-25,1102.973152080801
2011-03-28,1104.044523788268
2011-03-29,1110.7700365998192
2011-03-30,1119.6276305825934
2011-03-31,1110.3638455216756
2011-04-01,1121.3540191526713
2011-04-04,1120.6616658648775
2011-04-05,1122.9891424526268
2011-04-06,1119.1906442915922
2011-04-07,1119.7940150600384
2011-04-08,1116.5112566152854
2011-04-11,1114.5139620171146
2011-04-12,1099.3490283898086
2011-04-13,1103.391916643871
2011-04-14,1106.6161034691224
2011-04-15,1114.680070235234
2011-04-18,1110.6844019268026
2011-04-19,1109.4493311772526
2011-04-20,1116.4829617857072
2011-04-21,1115.8405337518268
2011-04-22,1115.6211575702748
2011-04-25,1113.8888277918793
2011-04-26,1118.0207212088765
2011-04-27,1123.8949987385301
2011-04-28,1120.398734536585
2011-04-29,1122.3864061979154
2011-05-02,1121.4341333357086
2011-05-03,1120.4690633798648
2011-05-04,1110.6301335498276
2011-05-05,1115.8439800241117
2011-05-06,1127.9715422034271
2011-05-09,1140.0246319185346
2011-05-10,1144.1975733124812
2011-05-11,1147.8294324974236
2011-05-12,1151.39181481288
2011-05-13,1147.7071871409457
2011-05-16,1142.959424251954
2011-05-17,1142.6535947211198
2011-05-18,1144.459429691926
2011-05-19,1150.3474914883463
2011-05-20,1151.8848947851475
2011-05-23,1144.8869868894465
2011-05-24,1141.9309587266991
2011-05-25,1145.9273743522776
2011-05-26,1145.4555097854734
2011-05-27,1141.6327566759576
2011-05-30,1140.5840063828928
2011-05-31,1145.3931022252605
2011-06-01,1131.1653093976015
2011-06-02,1119.3773353241327
2011-06-03,1107.8663344206211
2011-06-06,1100.8557281471954
2011-06-07,1097.3869575147994
2011-06-08,1096.1204660301219
2011-06-09,1106.8379970240796
2011-06-10,1101.2203527696884
2011-06-13,1102.8223036548177
2011-06-14,1107.1832324866432
2011-06-15,1102.8667758309334
2011-06-16,1106.6034581696676
2011-06-17,1101.6885294548968
2011-06-20,1102.8584827108841
2011-06-21,1109.1559041575115
2011-06-22,1101.469166889966
2011-06-23,1105.5684670877708
2011-06-24,1100.7993309048159
2011-06-27,1096.3885104458202
2011-06-28,1098.4908041102522
2011-06-29,1108.8299207609691
2011-06-30,1115.1591319323195
2011-07-01,1122.7045733039201
2011-07-04,1123.6251473494456
2011-07-05,1126.0697444004559
2011-07-06,1134.2935204004782
2011-07-07,1136.1445820211609
2011-07-08,1138.0678220768762
2011-07-11,1139.7365030419135
2011-07-12,1133.868099035629
2011-07-13,1130.1481025482403
2011-07-14,1125.3393813138132
2011-07-15,1126.7799676502784
2011-07-18,1120.2297175553117
2011-07-19,1122.1754915371632
2011-07-20,1126.9708116386273
2011-07-21,1129.864340980201
2011-07-22,1134.3786614665453
2011-07-25,1131.7036705500177
2011-07-26,1122.3222885843616
2011-07-27,1116.252790918718
2011-07-28,1118.3498200888819
2011-07-29,1108.1448873240163
2011-08-01,1110.6781303944924
2011-08-02,1093.8338332397434
2011-08-03,1083.4967168331773
2011-08-04,1057.703187169115
2011-08-05,1047.3683881354193
2011-08-08,1007.8926868619732
2011-08-09,1024.9616573720282
2011-08-10,999.8134185330463
2011-08-11,1022.2299739849989
2011-08-12,1042.8885053413221
2011-08-15,1045.460286544575
2011-08-16,1045.5662319894004
2011-08-17,1049.9158623322003
2011-08-18,1024.5649877988947
2011-08-19,1008.8207221101801
2011-08-22,1017.9771271794552
2011-08-23,1036.1960444839303
2011-08-24,1044.6277849454298
2011-08-25,1031.8290328010823
2011-08-26,1030.7007797875901
2011-08-29,1038.4242404374077
2011-08-30,1046.739502768152
2011-08-31,1063.938288490546
2011-09-01,1072.298548800009
2011-09-02,1056.917625496093
2011-09-05,1041.8994242311276
2011-09-06,1039.6704095464074
2011-09-07,1060.3865773253942
2011-09-08,1062.8179524068055
2011-09-09,1054.5628015823627
2011-09-12,1047.8597292811237
2011-09-13,1051.2002162172614
2011-09-14,1060.802093457699
2011-09-15,1067.9295210517823
2011-09-16,1076.8090950092114
2011-09-19,1072.077214814244
2011-09-20,1078.5639056392097
2011-09-21,1061.3288396170078
2011-09-22,1039.7640835311322
2011-09-23,1041.2187565547695
2011-09-26,1057.9806325612421
2011-09-27,1074.0322060584056
2011-09-28,1065.340909295032
2011-09-29,1073.0138556755735
2011-09-30,1074.5469777142916
2011-10-03,1064.5377841949025
2011-10-04,1056.7263956495874
2011-10-05,1071.0645640198281
2011-10-06,1084.1151926697771
2011-10-07,1087.1725677007685
2011-10-10,1096.6674314196569
2011-10-11,1095.1656230268668
2011-10-12,1096.562662599006
2011-10-13,1098.0350264670806
2011-10-14,1100.2009977051737
2011-10-17,1097.3988372477963
2011-10-18,1102.5972702904808
2011-10-19,1099.9118773121077
2011-10-20,1101.347978438937
2011-10-21,1111.0068112954864
2011-10-24,1118.2133872583952
2011-10-25,1103.7267454277185
2011-10-26,1114.4848218629395
2011-10-27,1123.369028650484
2011-10-28,1120.6814225251176
2011-10-31,1114.1486591851212
2011-11-01,1101.156059129856
2011-11-02,1102.5496608995504
2011-11-03,1120.3934074691133
2011-11-04,1113.6056548980732
2011-11-07,1116.4987960308003
2011-11-08,1121.6901528357869
2011-11-09,1112.1477535589916
2011-11-10,1113.6148992599883
2011-11-11,1125.4499444848313
2011-11-14,1122.91342831682
2011-11-15,1126.9860044251275
2011-11-16,1120.2466474875193
2011-11-17,1112.7444635225374
2011-11-18,1109.0246491619048
2011-11-21,1089.0748018182
2011-11-22,1083.6061910430326
2011-11-23,1074.7568482148681
2011-11-24,1071.4278707187534
2011-11-25,1075.9062066748622
2011-11-28,1098.5371265201804
2011-11-29,1109.892703214559
2011-11-30,1138.817409286161
2011-12-01,1135.3642484592572
2011-12-02,1138.508411006273
2011-12-05,1142.6812659917525
2011-12-06,1146.7192735387584
2011-12-07,1150.1813634933394
2011-12-08,1141.6549196142714
2011-12-09,1149.0628880363258
2011-12-12,1146.2106330460101
2011-12-13,1155.9984446209987
2011-12-14,1150.9486527212105
2011-12-15,1156.9493192507023
2011-12-16,1152.9537109422106
2011-12-19,1151.6999005221242
2011-12-20,1165.426340008042
2011-12-21,1172.7735513848725
2011-12-22,1179.1786209460413
2011-12-23,1190.8887343898155
2011-12-26,1191.2005167790126
2011-12-27,1191.4943112514272
2011-12-28,1190.81264999572
2011-12-29,1202.5874277369946
2011-12-30,1202.3325095250093
2012-01-02,1206.6210305479335
2012-01-03,1212.7431370922618
2012-01-04,1217.9918031945624
2012-01-05,1217.8164037694698
2012-01-06,1219.1686056501717
2012-01-09,1216.590928338181
2012-01-10,1223.6170154356298
2012-01-11,1222.480239943967
2012-01-12,1210.8966357161707
2012-01-13,1214.4665190013036
2012-01-16,1217.2263752138401
2012-01-17,1219.7129057013085
2012-01-18,1216.8397507056998
2012-01-19,1214.2774855744658
2012-01-20,1213.0773775864413
2012-01-23,1207.3363555524759
2012-01-24,1206.5640535682635
2012-01-25,1207.3101416173715
2012-01-26,1199.9563683852323
2012-01-27,1193.0896227354974
2012-01-30,1189.6210721066134
2012-01-31,1192.8816338418537
2012-02-01,1197.564299316006
2012-02-02,1197.3408620958187
2012-02-03,1211.1794876643207
2012-02-06,1214.4839369578647
2012-02-07,1207.6249348413833
2012-02-08,1205.7551510684823
2012-02-09,1204.2127147740448
2012-02-10,1203.0185604173037
2012-02-13,1208.8464403258977
2012-02-14,1213.187115231191
2012-02-15,1218.012689061305
2012-02-16,1224.105822424563
2012-02-17,1221.9864828686848
2012-02-20,1219.559061949708
2012-02-21,1219.246594532065
2012-02-22,1215.9102668612938
2012-02-23,1213.7766237848284
2012-02-24,1207.3696523968033
2012-02-27,1211.795374420733
2012-02-28,1212.7661598845773
2012-02-29,1215.3005015117549
2012-03-01,1223.5242828431863
2012-03-02,1229.427605155446
2012-03-05,1227.5270030828908
2012-03-06,1216.7537321125524
2012-03-07,1219.0232880837239
2012-03-08,1221.3079679521259
2012-03-09,1234.1184749664912
2012-03-12,1234.14129259002
2012-03-13,1250.1263801028424
2012-03-14,1252.3597053105757
2012-03-15,1252.3775061184926
2012-03-16,1249.2431419162463
2012-03-19,1246.1650509031124
2012-03-20,1241.6876405172727
2012-03-21,1242.320159626908
2012-03-22,1236.1709421017315
2012-03-23,1233.1784033875565
2012-03-26,1240.8633803807202
2012-03-27,1238.6707172197277
2012-03-28,1232.8170588275373
2012-03-29,1227.5878298248838
2012-03-30,1231.6787021773548
2012-04-02,1245.066692935178
2012-04-03,1235.3132148970683
2012-04-04,1235.3861373942382
2012-04-05,1236.498019101433
2012-04-06,1236.5547502420825
2012-04-09,1230.8351616279722
2012-04-10,1212.5467452986263
2012-04-11,1214.9391125530194
2012-04-12,1219.4866416611167
2012-04-13,1214.809708186534
2012-04-16,1221.988920825073
2012-04-17,1232.2641855873367
2012-04-18,1230.037794940007
2012-04-19,1224.4968541266783
2012-04-20,1228.228523183588
2012-04-23,1219.2624095114154
2012-04-24,1222.2299739783107
2012-04-25,1230.0707550449724
2012-04-26,1233.7639341882127
2012-04-27,1235.5655269353063
2012-04-30,1235.207461079072
2012-05-01,1239.9154898032623
2012-05-02,1241.2282515426357
2012-05-03,1239.630015437481
2012-05-04,1228.883398917449
2012-05-07,1232.5890758765224
2012-05-08,1228.3298925561912
2012-05-09,1225.525292238567
2012-05-10,1230.0832474417311
2012-05-11,1233.1724282624612
2012-05-14,1227.1302613915539
2012-05-15,1225.5256869284597
2012-05-16,1222.7201908561767
2012-05-17,1215.7701076641206
2012-05-18,1207.357410933153
2012-05-21,1207.3446510265117
2012-05-22,1217.3734209125273
2012-05-23,1213.8372856070039
2012-05-24,1221.7764402842067
2012-05-25,1226.8837403140385
2012-05-28,1225.5000715379517
2012-05-29,1231.3113714666006
2012-05-30,1227.6845084871109
2012-05-31,1229.9377207355749
2012-06-01,1211.574344191407
2012-06-04,1200.325229277691
2012-06-05,1205.6711985951627
2012-06-06,1223.4848460892204
2012-06-07,1226.7531562808745
2012-06-08,1233.6514554287432
2012-06-11,1229.351624279837
2012-06-12,1242.3767243317568
2012-06-13,1235.5679814782586
2012-06-14,1239.6903120436825
2012-06-15,1246.0387943619432
2012-06-18,1251.7806142199884
2012-06-19,1258.1642954671163
2012-06-20,1256.253003674627
2012-06-21,1249.569376539018
2012-06-22,1253.0600250315447
2012-06-25,1244.130204697084
2012-06-26,1246.9965124276696
2012-06-27,1259.9163566518368
2012-06-28,1262.4440688347036
2012-06-29,1269.4301210455965
2012-07-02,1286.0686308332135
2012-07-03,1293.9656617786625
2012-07-04,1301.627615779039
2012-07-05,1306.7330658744806
2012-07-06,1304.9398700875058
2012-07-09,1303.9121591673083
2012-07-10,1307.9534065198675
2012-07-11,1309.3844661044152
2012-07-12,1306.8964999784866
2012-07-13,1318.4095715359426
2012-07-16,1321.4132122194253
2012-07-17,1327.5462159365702
2012-07-18,1334.1984505414948
2012-07-19,1341.3718391275156
2012-07-20,1337.1595452451097
2012-07-23,1320.4704726900993
2012-07-24,1312.9660690288665
2012-07-25,1308.537755240865
2012-07-26,1317.8266325640454
2012-07-27,1329.955895129335
2012-07-30,1348.2725436134317
2012-07-31,1340.4112080539096
2012-08-01,1343.2735822200389
2012-08-02,1342.938131697482
2012-08-03,1349.4660056796909
2012-08-06,1347.7239549305793
2012-08-07,1350.398245526454
2012-08-08,1356.5922687670022
2012-08-09,1362.6223046674836
2012-08-10,1364.129425898132
2012-08-13,1357.4203099662222
2012-08-14,1364.5783237494918
2012-08-15,1366.8297847708936
2012-08-16,1364.0084622248546
2012-08-17,1369.2713443395953
2012-08-20,1364.5874020814285
2012-08-21,1353.5164100840989
2012-08-22,1344.6542364955176
2012-08-23,1331.581353383135
2012-08-24,1340.663447191485
2012-08-27,1341.97769329519
2012-08-28,1335.272178624841
2012-08-29,1337.3572779448696
2012-08-30,1331.3141121892666
2012-08-31,1327.0236547913194
2012-09-03,1332.7957458500969
2012-09-04,1327.3448445420725
2012-09-05,1323.3618425463458
2012-09-06,1341.5582913706767
2012-09-07,1331.05031043533
2012-09-10,1329.4170089642998
2012-09-11,1329.4622050956675
2012-09-12,1326.336049941559
2012-09-13,1334.5750502600836
2012-09-14,1321.9285654751102
2012-09-17,1320.3772018062675
2012-09-18,1325.514150441769
2012-09-19,1329.2942674737226
2012-09-20,1337.1653634380991
2012-09-21,1338.4694267404932
2012-09-24,1342.930019512114
2012-09-25,1339.9829772187825
2012-09-26,1336.9533086883114
2012-09-27,1339.8639991835928
2012-09-28,1330.0330570813428
2012-10-01,1335.7780457730034
2012-10-02,1333.599066881472
2012-10-03,1334.927072486965
2012-10-04,1333.2925416841128
2012-10-05,1336.8978618723895
2012-10-08,1337.1298234294693
2012-10-09,1334.4934398955454
2012-10-10,1324.808522637547
2012-10-11,1322.9570529194416
2012-10-12,1316.9998013214736
2012-10-15,1326.2904785969304
2012-10-16,1332.390930539015
2012-10-17,1333.1449005745849
2012-10-18,1336.9966394305081
2012-10-19,1329.3202148915084
2012-10-22,1322.4417067146403
2012-10-23,1309.9135702219687
2012-10-24,1309.8175725312071
2012-10-25,1316.8859788955465
2012-10-26,1318.3420334563586
2012-10-29,1316.3068426797727
2012-10-30,1316.549521071656
2012-10-31,1314.4960657994839
2012-11-01,1325.21677302929
2012-11-02,1326.7529885476347
2012-11-05,1326.7426001319939
2012-11-06,1331.3481951380002
2012-11-07,1316.7012489119286
2012-11-08,1310.8980825153324
2012-11-09,1311.681663740428
2012-11-12,1309.0802160047235
2012-11-13,1308.3614541292288
2012-11-14,1294.6442426137423
2012-11-15,1280.6466334215734
2012-11-16,1283.9627150224048
2012-11-19,1297.3013613981918
2012-11-20,1299.2397631798397
2012-11-21,1300.8274253783115
2012-11-22,1300.15971583002
2012-11-23,1305.9232764235126
2012-11-26,1303.297958321601
2012-11-27,1304.2089246273285
2012-11-28,1312.3115294510233
2012-11-29,1316.6597160494634
2012-11-30,1315.680361395329
2012-12-03,1310.6043701354313
2012-12-04,1309.4423085181381
2012-12-05,1313.9056051132716
2012-12-06,1323.6311484886758
2012-12-07,1330.5642494431534
2012-12-10,1333.5881335939914
2012-12-11,1335.1390877819506
2012-12-12,1334.1860787555931
2012-12-13,1325.71420759072
2012-12-14,1321.5327566597723
2012-12-17,1321.3612094738844
2012-12-18,1324.746163183658
2012-12-19,1320.8849012014648
2012-12-20,1323.4343579110496
2012-12-21,1321.5236891836284
2012-12-24,1316.9179626139567
2012-12-25,1317.0843086928112
2012-12-26,1312.65892916739
2012-12-27,1311.6700140242604
2012-12-28,1302.5076484118197
2012-12-31,1312.8607551438527
2013-01-01,1312.9169035216776
2013-01-02,1332.4900607397965
2013-01-03,1345.5339492566727
2013-01-04,1353.9634737008507
2013-01-07,1346.3054369081042
2013-01-08,1345.283046857065
2013-01-09,1352.056258751348
2013-01-10,1344.9650102324915
2013-01-11,1337.2519230625876
2013-01-14,1333.671487391021
2013-01-15,1336.058755818284
2013-01-16,1337.1506328792125
2013-01-17,1340.204605011993
2013-01-18,1344.8034452384143
2013-01-21,1345.675547837095
2013-01-22,1350.4032999977649
2013-01-23,1351.9141106986294
2013-01-24,1348.2019808269397
2013-01-25,1348.02861856624
2013-01-28,1347.5734436702235
2013-01-29,1357.4409281652377
2013-01-30,1348.3441703284614
2013-01-31,1344.425477154948
2013-02-01,1341.0657768597205
2013-02-04,1336.5215407439932
2013-02-05,1343.120575098732
2013-02-06,1343.226083268109
2013-02-07,1348.9775191795036
2013-02-08,1356.788413397194
2013-02-11,1354.961956178127
2013-02-12,1353.832923237533
2013-02-13,1358.2172433619478
2013-02-14,1363.5835332209567
2013-02-15,1360.9826749652009
2013-02-18,1361.2305858483946
2013-02-19,1374.3073030595845
2013-02-20,1371.304194624542
2013-02-21,1370.054885975772
2013-02-22,1386.3709649354244
2013-02-25,1374.8732333730939
2013-02-26,1380.7135616821467
2013-02-27,1388.0740989707688
2013-02-28,1398.0223709053448
2013-03-01,1403.7920628012662
2013-03-04,1406.3435329303602
2013-03-05,1420.1947109105915
2013-03-06,1423.1573677871675
2013-03-07,1417.9094649132944
2013-03-08,1429.1615486388175
2013-03-11,1430.5813347574008
2013-03-12,1431.671331494296
2013-03-13,1435.5181646060096
2013-03-14,1443.6802327585588
2013-03-15,1438.8110291808225
2013-03-18,1440.4383318516188
2013-03-19,1447.8678013089518
2013-03-20,1449.0842562390028
2013-03-21,1446.2085136556802
2013-03-22,1445.881466685399
2013-03-25,1452.387260608272
2013-03-26,1462.9149792393991
2013-03-27,1466.2633256178742
2013-03-28,1467.6947639734865
2013-03-29,1467.3424103124146
2013-04-01,1465.511817366483
2013-04-02,1476.8447389925484
2013-04-03,1466.8195500685406
2013-04-04,1461.273369120976
2013-04-05,1437.2500679144675
2013-04-08,1442.4926194029983
2013-04-09,1444.5298170872109
2013-04-10,1461.0592891310653
2013-04-11,1465.958209373903
2013-04-12,1465.0148339269556
2013-04-15,1450.8193249878123
2013-04-16,1449.3340600063145
2013-04-17,1441.78616896695
2013-04-18,1439.122694360229
2013-04-19,1448.256728758896
2013-04-22,1455.7566478598073
2013-04-23,1475.4175846691548
2013-04-24,1477.5296789543572
2013-04-25,1483.5933386907086
2013-04-26,1482.7297364791366
2013-04-29,1486.2855880826057
2013-04-30,1480.364667960004
2013-05-01,1472.7896378056755
2013-05-02,1484.4652088212713
2013-05-03,1488.6865208159666
2013-05-06,1487.7499239226568
2013-05-07,1491.2136853833583
2013-05-08,1491.5664470070692
2013-05-09,1493.4021385491153
2013-05-10,1504.4193864012839
2013-05-13,1503.065607881487
2013-05-14,1510.5127701526208
2013-05-15,1527.5640761815694
2013-05-16,1518.4516394314435
2013-05-17,1527.167838972371
2013-05-20,1524.9755375268403
2013-05-21,1529.1099812254258
2013-05-22,1525.4489196437166
2013-05-23,1509.2978893622935
2013-05-24,1506.0403074485143
2013-05-27,1504.625441496848
2013-05-28,1517.0673536374975
2013-05-29,1488.1744681923576
2013-05-30,1481.9815861336342
2013-05-31,1469.1536058979507
2013-06-03,1464.8499004764722
2013-06-04,1463.7364612577953
2013-06-05,1441.7954343741008
2013-06-06,1430.9292148963498
2013-06-07,1440.637351709391
2013-06-10,1445.4621332521035
2013-06-11,1429.5928222473165
2013-06-12,1421.90452203219
2013-06-13,1431.73376468252
2013-06-14,1429.31015465359
2013-06-17,1440.001832015538
2013-06-18,1437.984931329908
2013-06-19,1430.0007548284161
2013-06-20,1401.2009389650268
2013-06-21,1402.621371848857
2013-06-24,1388.0591530303645
2013-06-25,1402.4497157888234
2013-06-26,1424.776322512623
2013-06-27,1433.9557277137476
2013-06-28,1430.319051092495
2013-07-01,1435.245430442957
2013-07-02,1435.2457856153842
2013-07-03,1434.3080736261008
2013-07-04,1451.5305948741996
2013-07-05,1451.7936816918343
2013-07-08,1461.5164863836078
2013-07-09,1477.791063790982
2013-07-10,1476.8812374792594
2013-07-11,1479.820523628101
2013-07-12,1479.7921835563923
2013-07-15,1484.1937091193233
2013-07-16,1473.949051926158
2013-07-17,1480.2406719111516
2013-07-18,1484.6209420743028
2013-07-19,1485.170694351458
2013-07-22,1484.52094366684
2013-07-23,1481.3105459914827
2013-07-24,1478.4655054371513
2013-07-25,1475.046916953089
2013-07-26,1471.5713434310185
2013-07-29,1472.2870517175115
2013-07-30,1470.3674313650602
2013-07-31,1465.3126045086383
2013-08-01,1478.225162875389
2013-08-02,1480.1791260011373
2013-08-05,1482.209223075994
2013-08-06,1474.6076014184164
2013-08-07,1469.5849406635805
2013-08-08,1469.756498110419
2013-08-09,1473.3623543808528
2013-08-12,1476.7160726781883
2013-08-13,1484.9886504640858
2013-08-14,1482.0939013722427
2013-08-15,1467.1342795071416
2013-08-16,1459.012488054682
2013-08-19,1453.460704935295
2013-08-20,1444.3217271126023
2013-08-21,1436.8412423845386
2013-08-22,1445.6475710463187
2013-08-23,1450.3076131899008
2013-08-26,1449.1541238594646
2013-08-27,1434.2055059839684
2013-08-28,1434.8342393191276
2013-08-29,1445.7485183533875
2013-08-30,1442.3552117590332
2013-09-02,1455.3512870907248
2013-09-03,1454.2719922189533
2013-09-04,1458.7594399447607
2013-09-05,1467.307529292272
2013-09-06,1470.8573304190877
2013-09-09,1469.51383193417
2013-09-10,1478.785489972944
2013-09-11,1481.9063386383482
2013-09-12,1479.2645528709147
2013-09-13,1486.6208588682273
2013-09-16,1490.7169193470802
2013-09-17,1490.2381658237762
2013-09-18,1500.0644475604704
2013-09-19,1492.5127781104284
2013-09-20,1488.5198359554174
2013-09-23,1487.4641024522193
2013-09-24,1485.8942609361638
2013-09-25,1482.3001498230667
2013-09-26,1486.10067598813
2013-09-27,1477.8945628480305
2013-09-30,1470.992581670689
2013-10-01,1477.7521244161599
2013-10-02,1467.5655220231133
2013-10-03,1457.5864856220203
2013-10-04,1460.7196585274899
2013-10-07,1456.3118126595232
2013-10-08,1445.2867261243166
2013-10-09,1444.5955092033587
2013-10-10,1464.417807687123
2013-10-11,1469.0198166467974
2013-10-14,1471.4731061780014
