Date,KOKUSAI IMI HIGH DIVIDEND YIELD
2011-02-01,1121.3003390205656
2011-02-02,1121.309994591947
2011-02-03,1132.4146618178193
2011-02-04,1138.6852454822588
2011-02-07,1145.2852363945385
2011-02-08,1138.5541058429294
2011-02-09,1133.6371610355604
2011-02-10,1138.166795419462
2011-02-11,1140.5877911495356
2011-02-14,1146.8529027247546
2011-02-15,1145.2406429392702
2011-02-16,1148.899071499252
2011-02-17,1151.0670285001484
2011-02-18,1152.7473980451834
2011-02-21,1145.427831045645
2011-02-22,1135.2254694938897
2011-02-23,1126.530738426276
2011-02-24,1121.1998920538608
2011-02-25,1131.2852269141777
2011-02-28,1138.1985573912737
2011-03-01,1131.3161871935374
2011-03-02,1126.079989913019
2011-03-03,1132.3296411221413
2011-03-04,1127.0500822935846
2011-03-07,1121.5657017090216
2011-03-08,1132.0536466960734
2011-03-09,1130.294595664142
2011-03-10,1123.3793976261152
2011-03-11,1118.0937269890005
2011-03-14,1102.440916995913
2011-03-15,1083.8662146327047
2011-03-16,1070.591859583295
2011-03-17,1081.5127399748699
2011-03-18,1080.1555520444624
2011-03-21,1094.1700049459357
2011-03-22,1093.5891207738773
2011-03-23,1099.6074594216548
2011-03-24,1103.2014481900646
2011-03-25,1109.9574502767323
2011-03-28,1111.3257854246588
2011-03-29,1118.245724161949
2011-03-30,1127.3187115486287
2011-03-31,1117.868620448512
2011-04-01,1129.815395859651
2011-04-04,1129.1631104193043
2011-04-05,1131.8907301097543
2011-04-06,1128.746360094918
2011-04-07,1129.0158649658442
2011-04-08,1125.7679557424012
2011-04-11,1123.6249977903478
2011-04-12,1108.0267557051307
2011-04-13,1112.1440694813432
2011-04-14,1115.1499723625302
2011-04-15,1123.602720205868
2011-04-18,1118.5176299805944
2011-04-19,1117.9170582744262
2011-04-20,1125.3457574498298
2011-04-21,1124.403052046197
2011-04-22,1124.403052046197
2011-04-25,1122.9701127773537
2011-04-26,1127.5419650874185
2011-04-27,1133.868623759951
2011-04-28,1129.8364983403792
2011-04-29,1131.6936455000282
2011-05-02,1130.70221667231
2011-05-03,1129.638290155285
2011-05-04,1119.5739978792446
2011-05-05,1124.330343529413
2011-05-06,1137.0349796342348
2011-05-09,1148.4979709623901
2011-05-10,1153.084417119771
2011-05-11,1157.022392012229
2011-05-12,1160.391067976422
2011-05-13,1156.846544384235
2011-05-16,1152.3776975834269
2011-05-17,1152.1009330827403
2011-05-18,1153.8504540683791
2011-05-19,1160.0991778884115
2011-05-20,1161.5001892829991
2011-05-23,1154.0116181842266
2011-05-24,1151.1020310048627
2011-05-25,1154.929636217254
2011-05-26,1154.102836149974
2011-05-27,1150.5632355511036
2011-05-30,1149.3851977764896
2011-05-31,1154.35955769549
2011-06-01,1139.5561053965534
2011-06-02,1127.859719882644
2011-06-03,1116.421836038634
2011-06-06,1109.241499333126
2011-06-07,1105.5553174266695
2011-06-08,1103.8427881761945
2011-06-09,1114.9021924741694
2011-06-10,1108.5891058777506
2011-06-13,1110.6260121732769
2011-06-14,1115.3281113519047
2011-06-15,1110.3964987656723
2011-06-16,1114.7447380828467
2011-06-17,1110.1456297516884
2011-06-20,1111.4846218159887
2011-06-21,1117.7209960807863
2011-06-22,1109.4390675939142
2011-06-23,1113.2404476071254
2011-06-24,1108.255945867118
2011-06-27,1104.471878646098
2011-06-28,1106.4598316482575
2011-06-29,1116.8733186124662
2011-06-30,1123.505703960545
2011-07-01,1131.1187847547865
2011-07-04,1131.7747009762275
2011-07-05,1134.3162418726365
2011-07-06,1142.2217745988576
2011-07-07,1144.556638409881
2011-07-08,1146.0096311597229
2011-07-11,1147.2570946413339
2011-07-12,1141.2099466291525
2011-07-13,1137.2068841640423
2011-07-14,1132.376823113504
2011-07-15,1133.7063913085385
2011-07-18,1126.7249879125368
2011-07-19,1128.931400225422
2011-07-20,1133.606623540086
2011-07-21,1136.8446313931124
2011-07-22,1141.300963270682
2011-07-25,1138.6912030115832
2011-07-26,1128.9058769846913
2011-07-27,1122.486918860062
2011-07-28,1124.701947281631
2011-07-29,1114.0883839179398
2011-08-01,1115.8092243221195
2011-08-02,1098.606208970056
2011-08-03,1088.5409774252537
2011-08-04,1062.4784746621174
2011-08-05,1052.487286164732
2011-08-08,1011.4629709363697
2011-08-09,1029.9660601029748
2011-08-10,1002.9421711425972
2011-08-11,1026.6415317985384
2011-08-12,1047.6760353862383
2011-08-15,1050.7255532543352
2011-08-16,1050.6389335724446
2011-08-17,1055.4592267339885
2011-08-18,1028.8660437197232
2011-08-19,1013.0377403256568
2011-08-22,1023.1240935605359
2011-08-23,1041.9724398244844
2011-08-24,1051.1187405369274
2011-08-25,1038.0524593919642
2011-08-26,1036.6547619239047
2011-08-29,1045.250413735777
2011-08-30,1052.8907434591767
2011-08-31,1069.935905008356
2011-09-01,1078.3826199312516
2011-09-02,1062.246143042547
2011-09-05,1046.8725068484687
2011-09-06,1044.9698460270472
2011-09-07,1066.1364856361597
2011-09-08,1068.200880840103
2011-09-09,1058.638277310161
2011-09-12,1051.1096582515213
2011-09-13,1054.486297598727
2011-09-14,1064.4864713349925
2011-09-15,1072.1742724384674
2011-09-16,1080.9367956196252
2011-09-19,1075.2468990023567
2011-09-20,1082.7302615747574
2011-09-21,1064.3811825615612
2011-09-22,1041.9198294212574
2011-09-23,1043.6441476916484
2011-09-26,1062.1037081027107
2011-09-27,1078.5603360465088
2011-09-28,1069.0747941081188
2011-09-29,1077.6032950130702
2011-09-30,1078.6943033977386
2011-10-03,1068.0837374043401
2011-10-04,1060.977643369891
2011-10-05,1076.7093735130065
2011-10-06,1089.597563952611
2011-10-07,1092.8687413682899
2011-10-10,1103.1621385202943
2011-10-11,1101.0523889856556
2011-10-12,1102.919441141833
2011-10-13,1104.024159407998
2011-10-14,1107.4326587344115
2011-10-17,1103.2605173750467
2011-10-18,1109.1470303448505
2011-10-19,1106.685992763988
2011-10-20,1108.1707412923506
2011-10-21,1118.6790841635138
2011-10-24,1125.4892492851486
2011-10-25,1110.5316196230708
2011-10-26,1121.9478990470018
2011-10-27,1131.1094496589183
2011-10-28,1127.7995115538015
2011-10-31,1121.9121392148918
2011-11-01,1108.21631775464
2011-11-02,1110.4340191225658
2011-11-03,1128.9207336245117
2011-11-04,1121.1194120153764
2011-11-07,1123.9996969228037
2011-11-08,1129.857209886364
2011-11-09,1118.6475071598775
2011-11-10,1120.9641879742358
2011-11-11,1133.5422367767585
2011-11-14,1130.314395772319
2011-11-15,1134.3678689805597
2011-11-16,1127.7942557940626
2011-11-17,1119.9523960184947
2011-11-18,1116.478607877316
2011-11-21,1095.6514618304338
2011-11-22,1090.0516072794392
2011-11-23,1080.8210669922712
2011-11-24,1077.7878607327461
2011-11-25,1082.655075669109
2011-11-28,1106.4730071367144
2011-11-29,1117.306006117077
2011-11-30,1147.6948645289638
2011-12-01,1143.8520863758902
2011-12-02,1146.665244139333
2011-12-05,1150.8571333705447
2011-12-06,1155.1150912994178
2011-12-07,1158.3172693544618
2011-12-08,1149.4127067626898
2011-12-09,1157.4174803793303
2011-12-12,1153.8655438162393
2011-12-13,1163.5932560281367
2011-12-14,1158.109255599138
2011-12-15,1164.979115040859
2011-12-16,1160.9717815363579
2011-12-19,1159.9349355676975
2011-12-20,1174.2784295228957
2011-12-21,1181.6730184330986
2011-12-22,1188.336005434412
2011-12-23,1200.482422565333
2011-12-26,1200.5588628263401
2011-12-27,1200.943721127605
2011-12-28,1199.834881362422
2011-12-29,1211.7070808013405
2011-12-30,1210.8429989124045
2012-01-02,1215.316104087369
2012-01-03,1221.7622945289518
2012-01-04,1226.187509696382
2012-01-05,1226.173808555951
2012-01-06,1227.6241205853505
2012-01-09,1224.8706362400667
2012-01-10,1232.1950997923584
2012-01-11,1230.7122670138297
2012-01-12,1219.3313074546363
2012-01-13,1222.4533394059479
2012-01-16,1225.822925108273
2012-01-17,1228.3885253455126
2012-01-18,1225.5017791530447
2012-01-19,1223.2803180744459
2012-01-20,1221.658221866633
2012-01-23,1215.9697085539565
2012-01-24,1214.8755411645427
2012-01-25,1215.6731984698044
2012-01-26,1208.1254467031788
2012-01-27,1200.2369305360912
2012-01-30,1196.5833794953744
2012-01-31,1199.8012111297319
2012-02-01,1204.9391360464333
2012-02-02,1204.3961022261533
2012-02-03,1218.833657973974
2012-02-06,1222.0408130778626
2012-02-07,1215.537169814088
2012-02-08,1213.5061525017607
2012-02-09,1212.3326552194874
2012-02-10,1211.0926135376728
2012-02-13,1217.1370421540685
2012-02-14,1221.773881941605
2012-02-15,1226.0426795772742
2012-02-16,1232.695792962916
2012-02-17,1230.7810681680644
2012-02-20,1228.1757057749137
2012-02-21,1227.9034907495225
2012-02-22,1224.208312223665
2012-02-23,1222.1125358449767
2012-02-24,1216.0698652513531
2012-02-27,1220.1990216100155
2012-02-28,1221.2141696496008
2012-02-29,1223.8839188194613
2012-03-01,1232.4785719844697
2012-03-02,1238.2113614479551
2012-03-05,1236.2644211293089
2012-03-06,1224.499168011499
2012-03-07,1227.3286777158105
2012-03-08,1230.1431797025193
2012-03-09,1243.115605938281
2012-03-12,1243.166970570879
2012-03-13,1259.9265684012516
2012-03-14,1262.3556894055152
2012-03-15,1262.2247620505323
2012-03-16,1259.2949029527135
2012-03-19,1256.0871449243236
2012-03-20,1251.5942634903226
2012-03-21,1252.4357701216127
2012-03-22,1245.2993995271772
2012-03-23,1242.4980186469745
2012-03-26,1250.8540658522993
2012-03-27,1248.2297197388268
2012-03-28,1242.1362665201775
2012-03-29,1236.5902198926594
2012-03-30,1240.9427416657777
2012-04-02,1254.9794044165985
2012-04-03,1245.4661363769803
2012-04-04,1245.605757168846
2012-04-05,1246.6450004369929
2012-04-06,1246.6450004369929
2012-04-09,1240.6715866548623
2012-04-10,1221.3887149428901
2012-04-11,1224.5014868982212
2012-04-12,1228.9549526062035
2012-04-13,1223.5541814487706
2012-04-16,1231.0727160902834
2012-04-17,1242.291352475963
2012-04-18,1239.5195523050122
2012-04-19,1234.4334363227454
2012-04-20,1238.6347528701365
2012-04-23,1228.4912885089748
2012-04-24,1232.3174741083033
2012-04-25,1240.2771116194183
2012-04-26,1243.894249683539
2012-04-27,1246.1607343237333
2012-04-30,1245.3551065822633
2012-05-01,1250.6285530968482
2012-05-02,1251.5325531274239
2012-05-03,1250.0746793194605
2012-05-04,1238.5303547583778
2012-05-07,1242.9513679891734
2012-05-08,1238.10714943923
2012-05-09,1235.3039980097312
2012-05-10,1240.652513139199
2012-05-11,1244.2045718548782
2012-05-14,1237.774694813752
2012-05-15,1236.0166258734916
2012-05-16,1233.3079162049753
2012-05-17,1225.6725138114339
2012-05-18,1217.6729336095445
2012-05-21,1217.8103067033583
2012-05-22,1228.3276086868118
2012-05-23,1223.9251322291611
2012-05-24,1232.559462689313
2012-05-25,1237.5370729616045
2012-05-28,1236.0870377268263
2012-05-29,1242.0372937138966
2012-05-30,1237.5423102225282
2012-05-31,1239.7172640759754
2012-06-01,1220.3718034129693
2012-06-04,1209.971100663458
2012-06-05,1215.2097326330913
2012-06-06,1234.1255571556449
2012-06-07,1237.3869647799497
2012-06-08,1244.887636638975
2012-06-11,1240.177064389554
2012-06-12,1253.9021625605133
2012-06-13,1247.1094458641412
2012-06-14,1251.6546478599985
2012-06-15,1258.0041017465546
2012-06-18,1263.6525411529117
2012-06-19,1270.5876021604583
2012-06-20,1267.9999298475357
2012-06-21,1260.9726589757154
2012-06-22,1264.7261837344004
2012-06-25,1254.8442957166108
2012-06-26,1257.9424006142478
2012-06-27,1271.1132899290253
2012-06-28,1272.5170076955671
2012-06-29,1280.438364779208
2012-07-02,1297.1922714797856
2012-07-03,1305.0477712037987
2012-07-04,1312.0502442179707
2012-07-05,1317.2345465039318
2012-07-06,1315.195351798889
2012-07-09,1314.2463124335945
2012-07-10,1318.2951168295335
2012-07-11,1319.9970775619036
2012-07-12,1317.1962688449808
2012-07-13,1329.3172440973833
2012-07-16,1332.2412489949436
2012-07-17,1338.3588462402156
2012-07-18,1345.4303260391218
2012-07-19,1352.5275959045043
2012-07-20,1348.3310184747938
2012-07-23,1331.3034196329152
2012-07-24,1323.3960837403947
2012-07-25,1319.2506218306453
2012-07-26,1329.5587735252675
2012-07-27,1342.5748946184337
2012-07-30,1360.288764385418
2012-07-31,1352.2368860005638
2012-08-01,1355.3320960216204
2012-08-02,1354.1865697079552
2012-08-03,1362.5095887750906
2012-08-06,1360.1257309408597
2012-08-07,1362.775923370348
2012-08-08,1368.6634226111412
2012-08-09,1374.4458091528015
2012-08-10,1376.1736197777902
2012-08-13,1369.3844641629082
2012-08-14,1376.8366476602966
2012-08-15,1378.9457056638246
2012-08-16,1376.241653836538
2012-08-17,1381.3676879107718
2012-08-20,1376.593409998085
2012-08-21,1365.5006403606942
2012-08-22,1356.0787173593394
2012-08-23,1342.4413324250384
2012-08-24,1352.26206904851
2012-08-27,1353.8922185681663
2012-08-28,1347.3427774506465
2012-08-29,1349.4812210777684
2012-08-30,1343.4576324672348
2012-08-31,1339.7084042363242
2012-09-03,1345.808669873759
2012-09-04,1340.2827172084785
2012-09-05,1336.5169013150703
2012-09-06,1356.2444312597545
2012-09-07,1344.4531937482093
2012-09-10,1342.6311159767386
2012-09-11,1342.7720128983274
2012-09-12,1339.2773228450433
2012-09-13,1347.6544519596262
2012-09-14,1335.2295236748503
2012-09-17,1333.9559550510505
2012-09-18,1338.821728907382
2012-09-19,1342.5653731904551
2012-09-20,1350.4487186599592
2012-09-21,1351.852788108766
2012-09-24,1355.9522967961386
2012-09-25,1352.9555590959312
2012-09-26,1349.6351189522406
2012-09-27,1352.261331869292
2012-09-28,1342.6613397849158
2012-10-01,1349.07590510867
2012-10-02,1347.1470952469776
2012-10-03,1349.1407677631166
2012-10-04,1347.4780315404964
2012-10-05,1351.5000504460936
2012-10-08,1351.0697639432378
2012-10-09,1348.1388963276295
2012-10-10,1338.76208916251
2012-10-11,1337.1536613885687
2012-10-12,1330.8219378994265
2012-10-15,1340.7259684917387
2012-10-16,1347.0213974032624
2012-10-17,1347.7939761333355
2012-10-18,1351.1199568998875
2012-10-19,1342.9677138177974
2012-10-22,1336.2560172559658
2012-10-23,1322.8756920892727
2012-10-24,1323.0152041190274
2012-10-25,1329.930165615874
2012-10-26,1331.3868787663066
2012-10-29,1329.604738668939
2012-10-30,1330.3104381712324
2012-10-31,1327.7839422427335
2012-11-01,1338.659859921536
2012-11-02,1339.8705199158862
2012-11-05,1339.583568563736
2012-11-06,1344.6544059570888
2012-11-07,1328.6872512680748
2012-11-08,1323.0101472890015
2012-11-09,1323.5711313406473
2012-11-12,1321.3093029242218
2012-11-13,1320.790450775921
2012-11-14,1306.9413747306187
2012-11-15,1292.8535891202641
2012-11-16,1295.847820895251
2012-11-19,1309.685411589076
2012-11-20,1311.8796957888524
2012-11-21,1313.764762158801
2012-11-22,1313.2441053718692
2012-11-23,1319.381788222829
2012-11-26,1316.3613039435256
2012-11-27,1316.8955472275395
2012-11-28,1325.248984244129
2012-11-29,1330.0889100263578
2012-11-30,1329.3677861460992
2012-12-03,1324.0363339557848
2012-12-04,1322.654758747783
2012-12-05,1327.556129561358
2012-12-06,1337.0778367972555
2012-12-07,1343.986577896197
2012-12-10,1347.0099242177398
2012-12-11,1349.0769912352443
2012-12-12,1348.449788928461
2012-12-13,1340.187073004267
2012-12-14,1335.6897631911634
2012-12-17,1335.7544275163145
2012-12-18,1339.0573470212673
2012-12-19,1333.9368710670344
2012-12-20,1336.579395093466
2012-12-21,1334.4708258445742
2012-12-24,1330.115664826935
2012-12-25,1330.1067314846796
2012-12-26,1325.9115319359269
2012-12-27,1325.1750061220098
2012-12-28,1315.3942365849086
2012-12-31,1326.4218965426223
2013-01-01,1326.4814744627915
2013-01-02,1347.5765522435065
2013-01-03,1360.531236788664
2013-01-04,1368.4264710753837
2013-01-07,1360.571671852446
2013-01-08,1359.0175148286623
2013-01-09,1366.294499160824
2013-01-10,1359.109561425374
2013-01-11,1351.091015637797
2013-01-14,1347.5175548599134
2013-01-15,1348.899190392241
2013-01-16,1350.6653377301768
2013-01-17,1354.3024871400426
2013-01-18,1358.2753550685243
2013-01-21,1359.2974883941163
2013-01-22,1363.5314619320136
2013-01-23,1365.5769659283983
2013-01-24,1362.5656175017139
2013-01-25,1362.285481901656
2013-01-28,1361.663255158862
2013-01-29,1372.114928972978
2013-01-30,1362.4132811517618
2013-01-31,1358.1644598371743
2013-02-01,1356.12980102637
2013-02-04,1350.678529837629
2013-02-05,1358.4650740259628
2013-02-06,1357.390710639158
2013-02-07,1362.83382347018
2013-02-08,1371.0917413909435
2013-02-11,1369.5990353335678
2013-02-12,1367.8469053949307
2013-02-13,1372.5929445807553
2013-02-14,1377.4803640194245
2013-02-15,1375.7415382703066
2013-02-18,1375.2747112272125
2013-02-19,1388.8741720291
2013-02-20,1385.4221822502143
2013-02-21,1383.4809026742012
2013-02-22,1400.7283632672552
2013-02-25,1388.4865687564497
2013-02-26,1393.251697469908
2013-02-27,1401.919045139454
2013-02-28,1411.5240221973131
2013-03-01,1417.6117253860425
2013-03-04,1420.226747858073
2013-03-05,1434.9131447622005
2013-03-06,1437.353299217021
2013-03-07,1432.730072858456
2013-03-08,1444.6570083039092
2013-03-11,1445.2539488484845
2013-03-12,1446.285541759998
2013-03-13,1450.6554278863969
2013-03-14,1459.271742271774
2013-03-15,1453.3653076826267
2013-03-18,1455.3344980176746
2013-03-19,1461.8344447584464
2013-03-20,1463.8680375990107
2013-03-21,1459.9466124572743
2013-03-22,1460.2948446708176
2013-03-25,1466.238520935498
2013-03-26,1477.1766885026602
2013-03-27,1480.0557041114494
2013-03-28,1482.5618820943678
2013-03-29,1482.5618820943678
2013-04-01,1482.0620030407551
2013-04-02,1495.3298058034509
2013-04-03,1483.723726044856
2013-04-04,1478.9372019851712
2013-04-05,1454.5040605762538
2013-04-08,1459.477743491039
2013-04-09,1461.2779636632997
2013-04-10,1477.9978370395393
2013-04-11,1482.23017232094
2013-04-12,1480.606670115586
2013-04-15,1465.9515232541996
2013-04-16,1464.9741714411782
2013-04-17,1456.0875854053854
2013-04-18,1454.4601266608709
2013-04-19,1464.2929201492936
2013-04-22,1471.1930570758084
2013-04-23,1491.7065054896957
2013-04-24,1492.5641549704383
2013-04-25,1499.0759986063663
2013-04-26,1498.2221539945194
2013-04-29,1502.6352978529706
2013-04-30,1496.2851726729077
2013-05-01,1488.9111384931796
2013-05-02,1500.9956127413689
2013-05-03,1506.0645132311438
2013-05-06,1504.996462642572
2013-05-07,1507.1675535361555
2013-05-08,1507.3992256444417
2013-05-09,1509.765025294707
2013-05-10,1522.2170035452746
2013-05-13,1520.6180450165718
2013-05-14,1528.3211069207648
2013-05-15,1544.803354295458
2013-05-16,1535.6340267543749
2013-05-17,1544.7732264664971
2013-05-20,1541.9302670169911
2013-05-21,1545.9367086397763
2013-05-22,1542.4667762967226
2013-05-23,1527.0419138026693
2013-05-24,1524.106360794474
2013-05-27,1523.955563677585
2013-05-28,1536.918384665428
2013-05-29,1505.8125993415174
2013-05-30,1501.071989953
2013-05-31,1487.564623294806
2013-06-03,1483.8374799562955
2013-06-04,1482.6285925578343
2013-06-05,1460.726885451231
2013-06-06,1449.7572009003866
2013-06-07,1460.670073218013
2013-06-10,1464.5715569313468
2013-06-11,1447.911108869785
2013-06-12,1439.6745574834238
2013-06-13,1451.1329943377725
2013-06-14,1448.196121347405
2013-06-17,1458.355536104915
2013-06-18,1457.210290425888
2013-06-19,1447.0075372644983
2013-06-20,1418.3400040186023
2013-06-21,1418.8299387149707
2013-06-24,1404.3266971531827
2013-06-25,1419.6813674614937
2013-06-26,1442.9663494291053
2013-06-27,1452.2825380958368
2013-06-28,1447.4294649773549
2013-07-01,1452.4037154581306
2013-07-02,1451.80860330292
2013-07-03,1450.3068410732053
2013-07-04,1468.8018958282069
2013-07-05,1468.2130067936612
2013-07-08,1479.3877798714427
2013-07-09,1495.0996301420525
2013-07-10,1493.8086909180065
2013-07-11,1497.05626523526
2013-07-12,1497.0385318204706
2013-07-15,1501.9029837592054
2013-07-16,1491.0792721791684
2013-07-17,1497.7045870674099
2013-07-18,1502.2775098437291
2013-07-19,1503.4887576024023
2013-07-22,1502.4143283982528
2013-07-23,1498.6613111053168
2013-07-24,1496.069410526211
2013-07-25,1492.7983250762113
2013-07-26,1489.9258092824014
2013-07-29,1491.8059836822292
2013-07-30,1489.5850434914664
2013-07-31,1485.1622521763206
2013-08-01,1497.4748215178156
2013-08-02,1498.2943840408357
2013-08-05,1500.3876191624233
2013-08-06,1491.6073407808874
2013-08-07,1487.3164941299176
2013-08-08,1487.7165289986763
2013-08-09,1491.3973203857406
2013-08-12,1494.5897243807385
2013-08-13,1503.0140763158195
2013-08-14,1499.7241351934954
2013-08-15,1484.437912012878
2013-08-16,1476.7210871453756
2013-08-19,1471.1572553467095
2013-08-20,1462.4259372932518
2013-08-21,1454.7699816291363
2013-08-22,1464.271764626003
2013-08-23,1468.6050541711384
2013-08-26,1467.2174082142335
2013-08-27,1450.831872213339
2013-08-28,1452.536854985357
2013-08-29,1463.9647832524124
2013-08-30,1460.4078874566294
2013-09-02,1474.500182364413
2013-09-03,1472.0689181932566
2013-09-04,1476.4228017269377
2013-09-05,1485.1902935296405
2013-09-06,1488.7671883521696
2013-09-09,1487.0263078586413
2013-09-10,1496.5427097307588
2013-09-11,1500.0870101141215
2013-09-12,1497.08173500175
2013-09-13,1504.7769004446805
2013-09-16,1509.1565077199064
2013-09-17,1509.29016504657
2013-09-18,1519.192264235735
2013-09-19,1511.5381675662939
2013-09-20,1506.7327754236019
2013-09-23,1505.1021887602217
2013-09-24,1503.5539799333897
2013-09-25,1499.959677532169
2013-09-26,1503.5683735785578
2013-09-27,1495.0199711268497
2013-09-30,1488.5493345245022
2013-10-01,1495.7953766370001
2013-10-02,1485.5719494152886
2013-10-03,1475.3641671632272
2013-10-04,1478.7055291149184
2013-10-07,1474.7108387681626
2013-10-08,1463.309911648184
2013-10-09,1461.6998733994021
2013-10-10,1482.0961057905222
2013-10-11,1486.7076367257864
2013-10-14,1489.2526333585567
