Date,CHINA IMI WITH PARTIAL A SHARES
2017-05-08,2544.200710280371
2017-05-09,2582.0117227159976
2017-05-10,2593.918020181411
2017-05-11,2600.6924163102244
2017-05-12,2607.117221082964
2017-05-15,2624.3212277459115
2017-05-16,2643.593390950184
2017-05-17,2626.4173728135715
2017-05-18,2615.1195894862617
2017-05-19,2639.9943864034703
2017-05-22,2670.37986173236
2017-05-23,2659.853490159851
2017-05-24,2659.678928271734
2017-05-25,2689.615115741604
2017-05-26,2689.7353164783963
2017-05-29,2694.748307270084
2017-05-30,2691.631517101873
2017-05-31,2675.0172932526084
2017-06-01,2692.0558395562775
2017-06-02,2699.1755475893365
2017-06-05,2703.3083570824206
2017-06-06,2708.030716511429
2017-06-07,2723.8026592587366
2017-06-08,2764.9216562705838
2017-06-09,2741.6752391893147
2017-06-12,2711.8129159210503
2017-06-13,2717.941639880197
2017-06-14,2717.582728355677
2017-06-15,2684.738604045891
2017-06-16,2688.9148453037324
2017-06-19,2732.8651092503355
2017-06-20,2725.8781664378853
2017-06-21,2738.4386853218894
2017-06-22,2742.0890833318495
2017-06-23,2749.5821793978716
2017-06-26,2767.699587362278
2017-06-27,2759.0477514101563
2017-06-28,2748.3135905556983
2017-06-29,2752.0885787357133
2017-06-30,2734.658045997062
2017-07-03,2749.661976752144
2017-07-04,2715.475038620744
2017-07-05,2740.9138555324676
2017-07-06,2731.8428105658454
2017-07-07,2722.285814511771
2017-07-10,2732.865921785679
2017-07-11,2775.241892997182
2017-07-12,2801.99094547742
2017-07-13,2832.131914046304
2017-07-14,2850.4246427607313
2017-07-17,2851.0918336696955
2017-07-18,2865.293995390117
2017-07-19,2902.2812573743827
2017-07-20,2901.1397276301745
2017-07-21,2894.8747915638774
2017-07-24,2915.795829228119
2017-07-25,2905.0723790772286
2017-07-26,2923.972888466737
2017-07-27,2937.9946714884227
2017-07-28,2937.5124212089304
2017-07-31,2960.9729343114504
2017-08-01,2968.717842780684
2017-08-02,2958.3759178417326
2017-08-03,2951.2722555727937
2017-08-04,2962.2392102054564
2017-08-07,3000.1977794828645
2017-08-08,3020.6262965236115
2017-08-09,3018.047198934615
2017-08-10,2965.4504132457337
2017-08-11,2907.152096557429
2017-08-14,2953.7694819273884
2017-08-15,2950.6774557240374
2017-08-16,2975.571247653178
2017-08-17,2981.4590631011997
2017-08-18,2969.6335256667885
2017-08-21,2994.965303938401
2017-08-22,3026.844669389146
2017-08-23,3030.5327118185264
2017-08-24,3044.416315943145
2017-08-25,3056.1748041454293
2017-08-28,3042.4741760801057
2017-08-29,3036.691305567263
2017-08-30,3075.1199820366205
2017-08-31,3079.903053599807
2017-09-01,3082.0970690885524
2017-09-04,3066.867713306414
2017-09-05,3065.30740586339
2017-09-06,3062.4143661097823
2017-09-07,3078.1638407550336
2017-09-08,3078.947349044844
2017-09-11,3119.5446617530597
2017-09-12,3138.8364460609487
2017-09-13,3152.218438194729
2017-09-14,3146.3415130561993
2017-09-15,3148.0093055751754
2017-09-18,3198.9048498408606
2017-09-19,3193.82093987175
2017-09-20,3207.6751921629184
2017-09-21,3205.723593114223
2017-09-22,3184.604002182005
2017-09-25,3095.5643544843365
2017-09-26,3091.127244646846
2017-09-27,3127.484135576352
2017-09-28,3094.855429958477
2017-09-29,3122.3018466736403
2017-10-02,3127.8407236355956
2017-10-03,3207.619040850459
2017-10-04,3223.2816857255625
2017-10-05,3224.387313613517
2017-10-06,3247.4720652975916
2017-10-09,3239.9846598299696
2017-10-10,3262.6033986477255
2017-10-11,3253.1055542267713
2017-10-12,3249.5631029269757
2017-10-13,3255.3117111964884
2017-10-16,3283.6912046737493
2017-10-17,3262.9928452685226
2017-10-18,3276.9881576064354
2017-10-19,3212.6565369866184
2017-10-20,3251.8284308573634
2017-10-23,3236.652097846935
2017-10-24,3222.7921272864164
2017-10-25,3229.2644994456887
2017-10-26,3208.1394643886533
2017-10-27,3219.9352642345907
2017-10-30,3220.4621356531466
2017-10-31,3238.177669003401
2017-11-01,3269.7306484554156
2017-11-02,3260.825865682639
2017-11-03,3266.9751490527415
2017-11-06,3294.5483057761685
2017-11-07,3334.110160738143
2017-11-08,3320.9851758730383
2017-11-09,3341.046819372162
2017-11-10,3337.9164052257893
2017-11-13,3338.599975170964
2017-11-14,3314.662011302987
2017-11-15,3279.12343679543
2017-11-16,3321.602726704862
2017-11-17,3341.9902774377683
2017-11-20,3356.6885836987767
2017-11-21,3417.017475535273
2017-11-22,3427.729953423455
2017-11-23,3386.6676429179897
2017-11-24,3398.1491134833695
2017-11-27,3355.2694784532678
2017-11-28,3360.7527265199456
2017-11-29,3323.3101560898344
2017-11-30,3264.8706954708155
2017-12-01,3238.4464913362026
2017-12-04,3237.662922201453
2017-12-05,3205.5037651869966
2017-12-06,3146.452671225296
2017-12-07,3165.1265141027066
2017-12-08,3223.059988998432
2017-12-11,3268.3277908161162
2017-12-12,3225.7364085221116
2017-12-13,3261.9358948913396
2017-12-14,3258.7628913970552
2017-12-15,3223.90159022995
2017-12-18,3245.635772012114
2017-12-19,3266.39963915227
2017-12-20,3257.3850403769725
2017-12-21,3291.809061299027
2017-12-22,3317.430762292288
2017-12-25,3316.5350248732825
2017-12-26,3307.400909757293
2017-12-27,3306.257803418973
2017-12-28,3328.275926698882
2017-12-29,3331.1744762788303
2018-01-01,3331.1744762788303
2018-01-02,3434.903929964644
2018-01-03,3454.628467421722
2018-01-04,3483.7097694212225
2018-01-05,3507.5623531554857
2018-01-08,3534.477297320628
2018-01-09,3545.606317729406
2018-01-10,3539.2524051896594
2018-01-11,3523.9886940797305
2018-01-12,3564.3241298049666
2018-01-15,3529.5663925761964
2018-01-16,3575.975285127768
2018-01-17,3588.599489869624
2018-01-18,3604.8896008420315
2018-01-19,3631.279415407068
2018-01-22,3658.3935255725673
2018-01-23,3726.3665634026165
2018-01-24,3737.9826639156636
2018-01-25,3712.3674222529457
2018-01-26,3791.17075870643
2018-01-29,3761.894073602181
2018-01-30,3696.7671449526183
2018-01-31,3724.026752587797
2018-02-01,3665.2490879619077
2018-02-02,3651.5479366953505
2018-02-05,3593.557706478506
2018-02-06,3438.652119299657
2018-02-07,3396.076051180379
2018-02-08,3365.876624334907
2018-02-09,3284.0482516264374
2018-02-12,3304.139316940852
2018-02-13,3358.474007416737
2018-02-14,3440.9329032544
2018-02-15,3513.0557328793407
2018-02-16,3501.8940093089327
2018-02-19,3501.796240966071
2018-02-20,3504.601781178051
2018-02-21,3562.349263076302
2018-02-22,3529.0744711219286
2018-02-23,3581.468795345827
2018-02-26,3596.624175746583
2018-02-27,3536.851556995236
2018-02-28,3489.796592288234
2018-03-01,3499.3440771513406
2018-03-02,3449.2825460037466
2018-03-05,3404.004775324202
2018-03-06,3482.515411686084
2018-03-07,3465.3312066205103
2018-03-08,3504.104112517699
2018-03-09,3548.2864550334143
2018-03-12,3607.0600760892103
2018-03-13,3590.057590166342
2018-03-14,3593.394093673418
2018-03-15,3626.8728672169714
2018-03-16,3623.860963615241
2018-03-19,3596.924639294566
2018-03-20,3625.398266219994
2018-03-21,3596.2523714627805
2018-03-22,3509.3506029855484
2018-03-23,3407.918473031174
2018-03-26,3460.8160416809274
2018-03-27,3463.316174645103
2018-03-28,3370.6576708581983
2018-03-29,3391.1042762812635
2018-03-30,3391.895725367351
2018-04-02,3370.43175302726
2018-04-03,3377.387846179498
2018-04-04,3324.506723104847
2018-04-05,3328.255757619638
2018-04-06,3343.365256686049
2018-04-09,3383.1716821129326
2018-04-10,3460.4773080008918
2018-04-11,3457.3033033216448
2018-04-12,3444.450350715537
2018-04-13,3413.642593890407
2018-04-16,3377.342654389984
2018-04-17,3355.060444897293
2018-04-18,3374.25223006477
2018-04-19,3413.656422830503
2018-04-20,3364.8824991943143
2018-04-23,3327.4262666295463
2018-04-24,3364.1812341427612
2018-04-25,3325.223081184371
2018-04-26,3308.6408734526817
2018-04-27,3347.8912501220684
2018-04-30,3390.3798640740592
2018-05-01,3395.5277948339617
2018-05-02,3385.3265783010315
2018-05-03,3354.958462384985
2018-05-04,3352.6790993002364
2018-05-07,3388.672290080386
2018-05-08,3432.5741766087103
2018-05-09,3441.478703669951
2018-05-10,3472.95285494756
2018-05-11,3484.1949843472353
2018-05-14,3529.050169529982
2018-05-15,3493.736281503129
2018-05-16,3505.1321135701533
2018-05-17,3497.2945759599666
2018-05-18,3498.7697852870974
2018-05-21,3500.750330273175
2018-05-22,3496.9787405081893
2018-05-23,3468.4057419228457
2018-05-24,3479.52936141627
2018-05-25,3473.4745237058182
2018-05-28,3487.0941544814873
2018-05-29,3452.9482915366075
2018-05-30,3412.4656259675658
2018-05-31,3459.8818459143267
2018-06-01,3486.037880432125
2018-06-04,3556.600255191016
2018-06-05,3573.3157896781568
2018-06-06,3593.6426474643577
2018-06-07,3599.991641754417
2018-06-08,3554.974127548773
2018-06-11,3569.955582903411
2018-06-12,3593.251348694624
2018-06-13,3554.555053143351
2018-06-14,3541.456767767333
2018-06-15,3516.7972973731034
2018-06-18,3516.761460775218
2018-06-19,3407.401215274884
2018-06-20,3426.3825818639175
2018-06-21,3383.0782428220846
2018-06-22,3387.6828992561145
2018-06-25,3304.9322656232866
2018-06-26,3283.0635460988683
2018-06-27,3191.899759069878
2018-06-28,3196.8839967983527
2018-06-29,3268.0575998846493
2018-07-02,3267.1951812786538
2018-07-03,3223.440983262428
2018-07-04,3177.6801065914233
2018-07-05,3173.4866092933016
2018-07-06,3203.455310162283
2018-07-09,3267.385413429433
2018-07-10,3253.1716506918688
2018-07-11,3203.292074095514
2018-07-12,3246.291680875299
2018-07-13,3248.582796226158
2018-07-16,3241.2984363933547
2018-07-17,3217.399360925117
2018-07-18,3215.3479002677745
2018-07-19,3177.184941715013
2018-07-20,3192.2331561747824
2018-07-23,3191.916911565198
2018-07-24,3237.2264241947446
2018-07-25,3288.272134182437
2018-07-26,3258.3097265873903
2018-07-27,3243.589690049238
2018-07-30,3207.4401471924125
2018-07-31,3185.60193168951
2018-08-01,3157.941847572266
2018-08-02,3094.474851138889
2018-08-03,3078.7413401593626
2018-08-06,3067.4469122456558
2018-08-07,3116.8206226298016
2018-08-08,3113.6249998460416
2018-08-09,3145.844586533983
2018-08-10,3139.9484382492046
2018-08-13,3083.512669789272
2018-08-14,3030.191948003824
2018-08-15,2950.1802493651367
2018-08-16,2942.1002950684915
2018-08-17,2959.192247641856
2018-08-20,3014.2133981598477
2018-08-21,3053.1261251808173
2018-08-22,3074.2325998387328
2018-08-23,3053.0074598008887
2018-08-24,3048.680754259147
2018-08-27,3128.9702959550464
2018-08-28,3128.8842328295364
2018-08-29,3129.199004374939
2018-08-30,3087.300954510595
2018-08-31,3059.54096747225
2018-09-03,3036.1161050018522
2018-09-04,3043.1952699559615
2018-09-05,2953.0443172090486
2018-09-06,2919.9950542087113
2018-09-07,2930.894759184899
2018-09-10,2876.1834115090564
2018-09-11,2852.5531880526773
2018-09-12,2843.0646745095314
2018-09-13,2923.6636614333843
2018-09-14,2944.8259398846085
2018-09-17,2888.868387432618
2018-09-18,2904.244981204379
2018-09-19,2969.461366455244
2018-09-20,2992.5669889243377
2018-09-21,3056.946442608669
2018-09-24,2998.2745396030596
2018-09-25,3001.4475117584757
2018-09-26,3028.1879935397396
2018-09-27,3016.9052400579067
2018-09-28,3014.9957097662664
2018-10-01,3006.286024257294
2018-10-02,2940.383483215628
2018-10-03,2947.550729475314
2018-10-04,2881.9020484332705
2018-10-05,2860.497446902036
2018-10-08,2804.204303297425
2018-10-09,2789.2702020608117
2018-10-10,2749.8603480180855
2018-10-11,2664.764494578634
2018-10-12,2751.461835049328
2018-10-15,2704.0279539564813
2018-10-16,2725.320507851527
2018-10-17,2716.139074214251
2018-10-18,2681.5783613937783
2018-10-19,2699.312749835687
2018-10-22,2782.0070439569377
2018-10-23,2701.538098008868
2018-10-24,2665.1593958480316
2018-10-25,2669.0173401504444
2018-10-26,2637.403511536085
2018-10-29,2593.414516313491
2018-10-30,2592.990094745551
2018-10-31,2671.267061954302
2018-11-01,2752.452061221031
2018-11-02,2846.700799017635
2018-11-05,2791.9028564683067
2018-11-06,2812.7062916796144
2018-11-07,2828.9926350594887
2018-11-08,2815.062219607643
2018-11-09,2735.5048283383658
2018-11-12,2719.2818073877215
2018-11-13,2750.46437679476
2018-11-14,2748.762668935994
2018-11-15,2811.810222601867
2018-11-16,2811.7664069065595
2018-11-19,2809.7500009497303
2018-11-20,2751.6090248528812
2018-11-21,2784.1498741299465
2018-11-22,2784.659809890605
2018-11-23,2761.3687467629684
2018-11-26,2806.7822077687542
2018-11-27,2809.3823485515927
2018-11-28,2858.5973873334615
2018-11-29,2833.3738075871497
2018-11-30,2859.926629130257
2018-12-03,2932.4236212759997
2018-12-04,2924.4057618777833
2018-12-05,2889.6362214376436
2018-12-06,2813.120270966005
2018-12-07,2795.441254020254
2018-12-10,2762.8060445108867
2018-12-11,2768.4662017387777
2018-12-12,2808.0123820713343
2018-12-13,2840.9727630063085
2018-12-14,2788.012800639532
2018-12-17,2760.7781273150194
2018-12-18,2716.9555337629577
2018-12-19,2692.7743032909902
2018-12-20,2666.872020464513
2018-12-21,2662.718640384365
2018-12-24,2649.0510728144022
2018-12-25,2648.1903180883564
2018-12-26,2672.176661982293
2018-12-27,2659.5472652156063
2018-12-28,2670.5874329206695
2018-12-31,2690.8236923530276
2019-01-01,2690.8236923530276
2019-01-02,2631.816082895163
2019-01-03,2596.247381211682
2019-01-04,2667.562839948212
2019-01-07,2705.4122999384667
2019-01-08,2712.764406677103
2019-01-09,2779.9100123274125
2019-01-10,2792.0037384401444
2019-01-11,2800.1924068807316
2019-01-14,2756.0938380125754
2019-01-15,2813.2751516898015
2019-01-16,2837.7385355719593
2019-01-17,2828.8283551819018
2019-01-18,2870.0407932298303
2019-01-21,2882.599853032074
2019-01-22,2836.1009399306367
2019-01-23,2837.2232609304433
2019-01-24,2859.2277937430063
2019-01-25,2915.8751317993638
2019-01-28,2911.1208578485666
2019-01-29,2904.2390579639473
2019-01-30,2939.3439047503034
2019-01-31,2979.738701196052
2019-02-01,2990.6497253906655
2019-02-04,2990.5980282579294
2019-02-05,3008.866633904396
2019-02-06,3004.640314666728
2019-02-07,2986.057986209278
2019-02-08,2979.7240819209196
2019-02-11,2997.897655323221
2019-02-12,3009.844426460484
2019-02-13,3041.0110920836582
2019-02-14,3027.36952749265
2019-02-15,2966.994169959672
2019-02-18,3008.7025114688427
2019-02-19,3008.6995702087984
2019-02-20,3039.41254247787
2019-02-21,3054.042667412331
2019-02-22,3097.872681490535
2019-02-25,3147.178870597791
2019-02-26,3131.1749784282474
2019-02-27,3112.7478355814483
2019-02-28,3091.409411957691
2019-03-01,3122.4077569306264
2019-03-04,3161.052912577484
2019-03-05,3187.0891803334684
2019-03-06,3189.05519890641
2019-03-07,3128.9123978944494
2019-03-08,3052.0021123562597
2019-03-11,3104.743802637012
2019-03-12,3141.460201842942
2019-03-13,3128.2876230570027
2019-03-14,3119.6128516809804
2019-03-15,3143.958117191089
2019-03-18,3197.2453743693727
2019-03-19,3200.625449606516
2019-03-20,3186.859784760984
2019-03-21,3172.9460920816286
2019-03-22,3151.544235875188
2019-03-25,3104.8976948901686
2019-03-26,3100.600592650123
2019-03-27,3118.4312855701196
2019-03-28,3118.7389187333793
2019-03-29,3169.7340489823573
2019-04-01,3213.1945633505334
2019-04-02,3213.42108554375
2019-04-03,3247.9710443727968
2019-04-04,3252.708071667852
2019-04-05,3268.2921630523224
2019-04-08,3294.3126259071305
2019-04-09,3309.6221439911074
2019-04-10,3305.0571969983566
2019-04-11,3267.267398329854
2019-04-12,3289.4372263428313
2019-04-15,3259.4404819576666
2019-04-16,3294.2101756788384
2019-04-17,3305.837999938191
2019-04-18,3289.3118538839885
2019-04-19,3290.3804631387625
2019-04-22,3283.058231392498
2019-04-23,3278.298265813945
2019-04-24,3267.3923561854604
2019-04-25,3225.7790351894855
2019-04-26,3226.7365065062354
2019-04-29,3247.405123816006
2019-04-30,3234.6304349678053
2019-05-01,3239.7520840492075
2019-05-02,3251.579798446698
2019-05-03,3266.9581631466262
2019-05-06,3154.9978351214722
2019-05-07,3138.6829448520607
2019-05-08,3105.979305422211
2019-05-09,3043.1952430610922
2019-05-10,3072.0882109511326
2019-05-13,3036.716631979096
2019-05-14,3007.871124350721
2019-05-15,3035.8364162314015
2019-05-16,3029.5662869871485
2019-05-17,2953.4665844793444
2019-05-20,2886.966609182155
2019-05-21,2905.2565150971736
2019-05-22,2885.0447363422973
2019-05-23,2825.6291429639577
2019-05-24,2825.8833071645417
2019-05-27,2826.0256165348783
2019-05-28,2836.077337281018
2019-05-29,2821.309118562597
2019-05-30,2826.554843945953
2019-05-31,2820.640405880183
2019-06-03,2833.460205245916
2019-06-04,2824.0558102304526
2019-06-05,2821.2414739574842
2019-06-06,2816.4118441691085
2019-06-07,2828.543346491621
2019-06-10,2896.3658702150215
2019-06-11,2938.4676319134874
2019-06-12,2899.417201452839
2019-06-13,2899.425889467048
2019-06-14,2874.6075546779
2019-06-17,2874.02490193967
2019-06-18,2915.6351694637137
2019-06-19,2976.1328931005914
2019-06-20,3027.560480105257
2019-06-21,3021.8083670924725
2019-06-24,3027.2032756066556
2019-06-25,2985.3919933887883
2019-06-26,3007.243234705049
2019-06-27,3043.8420015880506
2019-06-28,3037.6644866801676
2019-07-01,3062.232913744341
2019-07-02,3105.0777510261273
2019-07-03,3090.864747938872
2019-07-04,3091.733529956174
2019-07-05,3079.378015445699
2019-07-08,3013.8705988363536
2019-07-09,3001.7980759593765
2019-07-10,3011.6446515573543
2019-07-11,3020.583872292178
2019-07-12,3020.539140373273
2019-07-15,3047.959344740249
2019-07-16,3057.57725185911
2019-07-17,3057.3963170178795
2019-07-18,3031.6754684507855
2019-07-19,3060.130544007373
2019-07-22,3031.5961380892395
2019-07-23,3056.5211579349434
2019-07-24,3074.1963166778933
2019-07-25,3086.9860625224483
2019-07-26,3069.9708406220707
2019-07-29,3054.611743684221
2019-07-30,3049.7689280364793
2019-07-31,3017.3935683612194
2019-08-01,2981.968340509709
2019-08-02,2902.1746039947125
2019-08-05,2797.9533675338857
2019-08-06,2789.853781696176
2019-08-07,2796.121784148035
2019-08-08,2831.1097671360058
2019-08-09,2803.699573909449
2019-08-12,2804.6371159855826
2019-08-13,2791.8018446134984
2019-08-14,2790.257525172465
2019-08-15,2803.083683213511
2019-08-16,2839.941510388361
2019-08-19,2904.5732728092626
2019-08-20,2905.1050025771683
2019-08-21,2907.5785232674566
2019-08-22,2885.0340304911297
2019-08-23,2873.3760806847085
2019-08-26,2838.2197806815702
2019-08-27,2846.51061430745
2019-08-28,2843.35190972256
2019-08-29,2865.6725887113666
2019-08-30,2890.469305130366
2019-09-02,2901.2961884875613
2019-09-03,2873.8867025512272
2019-09-04,2934.7826392985326
2019-09-05,2976.862738502641
2019-09-06,2985.147376979296
2019-09-09,2989.6285128800137
2019-09-10,2977.0980610949396
2019-09-11,3010.4547749042686
2019-09-12,3033.991007898468
2019-09-13,3057.3977876433282
2019-09-16,3038.869455811776
2019-09-17,3013.937818664173
2019-09-18,3015.9275828189125
2019-09-19,2999.4437074847633
2019-09-20,2996.6133493657844
2019-09-23,2956.6481781473362
2019-09-24,2930.208168086905
2019-09-25,2921.0428211715002
2019-09-26,2923.287480832254
2019-09-27,2876.3475367068127
2019-09-30,2889.4084650105306
2019-10-01,2881.9590561485707
2019-10-02,2876.602267059958
2019-10-03,2900.1067362103954
2019-10-04,2894.856294453351
2019-10-07,2886.65084985191
2019-10-08,2870.9985371540693
2019-10-09,2870.103190693692
2019-10-10,2893.4825571643096
2019-10-11,2957.579066809063
2019-10-14,2970.6562469830424
2019-10-15,2984.944507728858
2019-10-16,2997.159532050057
2019-10-17,3003.788613486866
2019-10-18,2969.126785032795
2019-10-21,2982.93877280748
2019-10-22,2967.8655130615507
2019-10-23,2947.566793137605
2019-10-24,2977.819869207569
2019-10-25,2980.377458853871
2019-10-28,3018.549865743935
2019-10-29,3003.388490728648
2019-10-30,2993.260787891121
2019-10-31,3003.6002559659596
2019-11-01,3024.8820116112324
2019-11-04,3085.0152867430897
2019-11-05,3107.7144417071486
2019-11-06,3109.0409339046923
2019-11-07,3139.1885841195194
2019-11-08,3123.8062847588753
2019-11-11,3065.3558404999208
2019-11-12,3083.8020930117887
2019-11-13,3038.5184117195954
2019-11-14,3014.146437916353
2019-11-15,3019.9292301602977
2019-11-18,3044.5298782254786
2019-11-19,3078.6654419303923
2019-11-20,3051.2579279762394
2019-11-21,3025.1456856464633
2019-11-22,3044.7576080845524
2019-11-25,3082.7167580774544
2019-11-26,3089.3206721236716
2019-11-27,3110.424268817822
2019-11-28,3107.9689856123296
2019-11-29,3057.089871176744
2019-12-02,3055.454695806643
2019-12-03,3050.058704885052
2019-12-04,3024.742404102505
2019-12-05,3065.486468101972
2019-12-06,3093.5550116587065
2019-12-09,3085.17484004798
2019-12-10,3087.5765956594305
2019-12-11,3126.270623021302
2019-12-12,3153.91647782557
2019-12-13,3206.710070494886
2019-12-16,3213.599445302656
2019-12-17,3261.2635166360246
2019-12-18,3279.0975528401664
2019-12-19,3268.1853487247868
2019-12-20,3274.903079578334
2019-12-23,3293.3392073205073
2019-12-24,3288.9059408456183
2019-12-25,3289.2186026372556
2019-12-26,3298.3661757208088
2019-12-27,3325.9963228362885
2019-12-30,3324.929426224267
2019-12-31,3309.7313256533625
2020-01-01,3309.7313256533625
2020-01-02,3391.2455970285782
2020-01-03,3374.1315127046464
2020-01-06,3353.436466191017
2020-01-07,3374.8155113648695
2020-01-08,3355.4399101160516
2020-01-09,3418.740330485467
2020-01-10,3430.9852859888842
2020-01-13,3486.3132350110345
2020-01-14,3463.1236312428255
2020-01-15,3453.841781880495
2020-01-16,3461.9691899231725
2020-01-17,3488.9240400713975
2020-01-20,3472.4644469484
2020-01-21,3371.051928442474
2020-01-22,3407.5012220051017
2020-01-23,3337.2087483838905
2020-01-24,3316.6228226069843
2020-01-27,3283.04603424155
2020-01-28,3307.0116971444654
2020-01-29,3249.1691766995737
2020-01-30,3170.6942862525784
2020-01-31,3145.939981020052
2020-02-03,3173.4652112103254
2020-02-04,3262.4459692946807
2020-02-05,3264.6448766568365
2020-02-06,3326.982038276243
2020-02-07,3303.6609719004846
2020-02-10,3298.7893459620927
2020-02-11,3339.592227842838
2020-02-12,3385.692543721705
2020-02-13,3373.1066112434746
2020-02-14,3373.8012540573404
2020-02-17,3396.732938964698
2020-02-18,3364.9654529740433
2020-02-19,3392.1809661745037
2020-02-20,3374.6506977477948
2020-02-21,3324.461012118204
2020-02-24,3247.566432984215
2020-02-25,3255.9589529073146
2020-02-26,3247.7803736259903
2020-02-27,3243.3066574335717
2020-02-28,3181.120903887658
2020-03-02,3245.701183488182
2020-03-03,3240.208622921351
2020-03-04,3271.712792276125
2020-03-05,3317.62253183316
2020-03-06,3236.600361348819
2020-03-09,3093.495136348653
2020-03-10,3159.6823617766677
2020-03-11,3112.767930356539
2020-03-12,2963.864309616246
2020-03-13,2982.293105118078
2020-03-16,2801.3422208747374
2020-03-17,2831.238632538769
2020-03-18,2712.5480985397257
2020-03-19,2687.5348942274127
2020-03-20,2794.932740156295
2020-03-23,2701.3799937900553
2020-03-24,2840.8485289238765
2020-03-25,2934.640869343085
2020-03-26,2956.1883930492386
2020-03-27,2930.9974697270113
2020-03-30,2910.396609974229
2020-03-31,2967.593326009489
2020-04-01,2905.174176204345
2020-04-02,2938.6448563076283
2020-04-03,2916.9892022896706
2020-04-06,2988.8057022745097
2020-04-07,3042.4971483242184
2020-04-08,3006.003484939382
2020-04-09,3041.2876434964023
2020-04-10,3039.1410500792376
2020-04-13,3049.2833631307703
2020-04-14,3084.268188790035
2020-04-15,3074.588919974969
2020-04-16,3098.710161252704
2020-04-17,3117.54755308898
2020-04-20,3129.904419351654
2020-04-21,3066.5039892386085
2020-04-22,3101.8524937510906
2020-04-23,3091.0440196956565
2020-04-24,3067.8409314907217
2020-04-27,3117.4490364106787
2020-04-28,3126.390645664998
2020-04-29,3164.8985204895716
2020-04-30,3151.5248296053933
2020-05-01,3108.660743839122
2020-05-04,3013.7810956722597
2020-05-05,3052.859363109085
2020-05-06,3084.0510583429336
2020-05-07,3087.242444579693
2020-05-08,3149.537394816263
2020-05-11,3192.5567454439697
2020-05-12,3156.622398887337
2020-05-13,3157.7906813184345
2020-05-14,3143.02026385172
2020-05-15,3148.077732959221
2020-05-18,3207.370821205346
2020-05-19,3250.148458408135
2020-05-20,3255.1817215098854
2020-05-21,3214.3966085072793
2020-05-22,3065.121580357913
2020-05-25,3083.8517239285343
2020-05-26,3141.3790034062645
2020-05-27,3118.269789513854
2020-05-28,3088.5120558737467
2020-05-29,3138.351330171919
2020-06-01,3213.630264798551
2020-06-02,3258.3840539081784
2020-06-03,3306.610005992988
2020-06-04,3311.4558538774895
2020-06-05,3341.4256453250755
2020-06-08,3327.3582459067866
2020-06-09,3347.4985617532834
2020-06-10,3383.0878718885397
2020-06-11,3310.949593710422
2020-06-12,3313.4435935105116
2020-06-15,3279.9695756940423
2020-06-16,3362.139889116758
2020-06-17,3387.1377381243074
2020-06-18,3403.0158505897225
2020-06-19,3420.1106515693964
2020-06-22,3419.852221908451
2020-06-23,3490.409402600199
2020-06-24,3471.5187528214033
2020-06-25,3463.881034295368
2020-06-26,3424.9415740934164
2020-06-29,3403.1122688476967
2020-06-30,3418.4678276761206
2020-07-01,3421.3700424337994
2020-07-02,3548.5988540952612
2020-07-03,3599.1116059047895
2020-07-06,3748.6023025926634
2020-07-07,3710.36389232073
2020-07-08,3856.1208726497043
2020-07-09,3924.992045356494
2020-07-10,3863.918903662293
2020-07-13,3839.48125324168
2020-07-14,3768.763519605785
2020-07-15,3784.137982232058
2020-07-16,3645.415314755678
2020-07-17,3687.131542935541
2020-07-20,3750.1471061308916
2020-07-21,3838.7510101375506
2020-07-22,3746.8263394730093
2020-07-23,3774.680178027642
2020-07-24,3670.737102849715
2020-07-27,3671.0240270563954
2020-07-28,3709.0214147679244
2020-07-29,3741.8032274285915
2020-07-30,3728.443843463185
2020-07-31,3729.753453192971
2020-08-03,3785.1207349609954
2020-08-04,3848.857177852206
2020-08-05,3892.0844320838737
2020-08-06,3888.719425703141
2020-08-07,3779.333926692351
2020-08-10,3723.9579352881356
2020-08-11,3746.9129804083123
2020-08-12,3773.9687338867966
2020-08-13,3763.5046133200426
2020-08-14,3760.012851474345
2020-08-17,3809.2060751340055
2020-08-18,3853.61983065794
2020-08-19,3827.429919022601
2020-08-20,3801.429671185177
2020-08-21,3848.3500482014338
2020-08-24,3943.304863241844
2020-08-25,3970.741253668884
2020-08-26,3998.41345594153
2020-08-27,3990.2707560873187
2020-08-28,3997.9635949162484
2020-08-31,3940.115025799961
2020-09-01,4015.447879862927
2020-09-02,4018.475319036878
2020-09-03,3927.083797124242
2020-09-04,3895.1722282465034
2020-09-07,3853.362545013666
2020-09-08,3798.35753218196
2020-09-09,3786.5894548434317
2020-09-10,3751.6056662618303
2020-09-11,3797.813838362389
2020-09-14,3847.545481934879
2020-09-15,3879.5283793043927
2020-09-16,3892.2042492569094
2020-09-17,3855.0524475021075
2020-09-18,3863.064408350422
2020-09-21,3820.458339711513
2020-09-22,3805.0042445053837
2020-09-23,3798.940817778298
2020-09-24,3730.1205389039787
2020-09-25,3715.7215028883284
2020-09-28,3759.323325124114
2020-09-29,3745.1904599940185
2020-09-30,3833.178814318115
2020-10-01,3829.6745202045863
2020-10-02,3813.1224700366197
2020-10-05,3841.6826596408014
2020-10-06,3892.9209861091144
2020-10-07,3933.7670236667204
2020-10-08,3954.551824829601
2020-10-09,3967.6282000783535
2020-10-12,4061.8444302981657
2020-10-13,4062.9497288524885
