Date,EGYPT IMI
1996-05-31,154.3661277947309
1996-06-28,154.79354430477218
1996-07-31,171.54327650070942
1996-08-30,179.00585348777048
1996-09-30,201.74775226179625
1996-10-31,208.99346237097473
1996-11-29,232.6149222404985
1996-12-31,265.58314332763115
1997-01-01,265.58314332763115
1997-01-02,281.49211326821717
1997-01-03,281.18721465461283
1997-01-06,287.40783832990024
1997-01-07,286.7734236729353
1997-01-08,287.6187519060797
1997-01-09,289.2652478316001
1997-01-10,286.010920605657
1997-01-13,287.77033732059635
1997-01-14,287.43449935575944
1997-01-15,289.8779902152374
1997-01-16,291.1707394839347
1997-01-17,291.1257906999934
1997-01-20,302.42135525014913
1997-01-21,311.7545165449617
1997-01-22,315.67102584856326
1997-01-23,320.59960240034695
1997-01-24,320.59960240034695
1997-01-27,329.86812272030005
1997-01-28,334.0317831311535
1997-01-29,337.61925237154173
1997-01-30,338.4042140681679
1997-01-31,338.4042140681679
1997-02-03,354.8002615985071
1997-02-04,363.11933015062056
1997-02-05,371.14508601817425
1997-02-06,374.49787140774225
1997-02-07,374.49787140774225
1997-02-10,374.49787140774225
1997-02-11,379.6216028254213
1997-02-12,383.45804177841825
1997-02-13,390.9749981138394
1997-02-14,391.4129039403319
1997-02-17,402.31591910083216
1997-02-18,406.1278229139102
1997-02-19,408.7207876796115
1997-02-20,405.6481650786576
1997-02-21,405.6481650786576
1997-02-24,411.58418553898366
1997-02-25,408.3038630534884
1997-02-26,401.15476194884775
1997-02-27,391.14298264727796
1997-02-28,391.14298264727796
1997-03-03,385.7105668565452
1997-03-04,390.1048410742965
1997-03-05,389.15450630849125
1997-03-06,389.77870573013223
1997-03-07,389.77870573013223
1997-03-10,389.2635215066503
1997-03-11,390.66107215930765
1997-03-12,387.32276460530943
1997-03-13,387.5865739831774
1997-03-14,387.5865739831774
1997-03-17,387.7384479698245
1997-03-18,379.1897205904776
1997-03-19,375.5471627225432
1997-03-20,370.7033712815331
1997-03-21,370.7033712815331
1997-03-24,356.4038514940456
1997-03-25,354.31649224070605
1997-03-26,359.5022948836573
1997-03-27,367.67636805647203
1997-03-28,367.67636805647203
1997-03-31,366.9022896296296
1997-04-01,368.7868115795354
1997-04-02,373.03845625493653
1997-04-03,368.25326618126826
1997-04-04,368.25326618126826
1997-04-07,362.3865825985385
1997-04-08,364.40303004629834
1997-04-09,365.29839737680544
1997-04-10,366.86152014736103
1997-04-11,366.42950540368275
1997-04-14,367.3991222750658
1997-04-15,370.57372414137996
1997-04-16,370.2038287742663
1997-04-17,370.2038287742663
1997-04-18,370.2038287742663
1997-04-21,367.9531952735383
1997-04-22,368.50471596125413
1997-04-23,368.62533382534997
1997-04-24,369.9081959612499
1997-04-25,369.9081959612499
1997-04-28,369.5526072731329
1997-04-29,365.384457111666
1997-04-30,363.3802056344015
1997-05-01,362.878711878236
1997-05-02,362.878711878236
1997-05-05,361.1001578278638
1997-05-06,358.9846422764288
1997-05-07,355.9055801445249
1997-05-08,355.88948482455896
1997-05-09,355.88948482455896
1997-05-12,345.25439113704726
1997-05-13,340.877981557994
1997-05-14,343.26143310662866
1997-05-15,347.6667219618938
1997-05-16,347.6667219618938
1997-05-19,349.85156893745636
1997-05-20,348.52102239946635
1997-05-21,349.56028205018487
1997-05-22,346.3655228394916
1997-05-23,346.3655228394916
1997-05-26,343.17748923294226
1997-05-27,342.38226873703525
1997-05-28,337.9209413771123
1997-05-29,334.628292148645
1997-05-30,335.17124745643554
1997-06-02,332.1555313677182
1997-06-03,334.8718382120456
1997-06-04,339.3623707778072
1997-06-05,340.70083949628446
1997-06-06,341.3955389860859
1997-06-09,339.34552078486564
1997-06-10,339.06731435920665
1997-06-11,337.47178170171725
1997-06-12,336.30923473407154
1997-06-13,336.5642730083424
1997-06-16,338.7048701378493
1997-06-17,336.64178684130707
1997-06-18,334.43961358511774
1997-06-19,332.5241561907433
1997-06-20,332.67292801040355
1997-06-23,330.4330775653378
1997-06-24,329.46541724501265
1997-06-25,327.6853161858048
1997-06-26,326.5080897354489
1997-06-27,325.98625869069
1997-06-30,329.6101674535854
1997-07-01,329.8416195018426
1997-07-02,329.03445567574363
1997-07-03,327.25951643142605
1997-07-04,327.64523667178725
1997-07-07,327.42635461842457
1997-07-08,328.15433413042945
1997-07-09,327.00940553842395
1997-07-10,327.12665629744794
1997-07-11,328.2021571927424
1997-07-14,326.77908735820824
1997-07-15,325.5585172173985
1997-07-16,326.3234124973232
1997-07-17,325.59026704132515
1997-07-18,325.7246795363809
1997-07-21,317.3540306079581
1997-07-22,313.8419513539674
1997-07-23,312.9636375568847
1997-07-24,317.1685604803107
1997-07-25,317.44435631260694
1997-07-28,317.24081979686133
1997-07-29,317.84378605939906
1997-07-30,317.0951135985674
1997-07-31,317.2136648819657
1997-08-01,316.7884709868039
1997-08-04,313.60038594662393
1997-08-05,313.8882953679939
1997-08-06,315.35832893965994
1997-08-07,315.06717513966305
1997-08-08,314.99048602225866
1997-08-11,314.2189664125347
1997-08-12,314.8029309189681
1997-08-13,315.1528748010258
1997-08-14,316.76118686646487
1997-08-15,317.24559006260705
1997-08-18,319.23278282591593
1997-08-19,320.5872492649405
1997-08-20,321.8413349151345
1997-08-21,326.68536748703826
1997-08-22,327.65276287761316
1997-08-25,336.0510013260013
1997-08-26,338.60147481584875
1997-08-27,336.60818852611186
1997-08-28,335.71985744170667
1997-08-29,335.9253210444305
1997-09-01,333.96625078989007
1997-09-02,335.1865877520609
1997-09-03,337.9253279684006
1997-09-04,338.0504381129102
1997-09-05,338.1614638343851
1997-09-08,343.2384027662625
1997-09-09,346.44083023762823
1997-09-10,345.13465055413053
1997-09-11,344.25204577515683
1997-09-12,344.0853135723836
1997-09-15,343.14318397424256
1997-09-16,343.65751690916767
1997-09-17,346.6761586407077
1997-09-18,347.6486140298632
1997-09-19,347.473773082006
1997-09-22,348.4815407798189
1997-09-23,349.15676074984
1997-09-24,348.5614337073527
1997-09-25,347.943268794323
1997-09-26,348.68727690283157
1997-09-29,347.27979916615175
1997-09-30,348.98038119138147
1997-10-01,346.8518052291288
1997-10-02,348.14140130573287
1997-10-03,348.9055204514405
1997-10-06,347.31671042628005
1997-10-07,347.7056836897832
1997-10-08,346.74136510314537
1997-10-09,345.3524482505542
1997-10-10,343.5338151859408
1997-10-13,339.734362245738
1997-10-14,337.64895317987055
1997-10-15,338.862835175222
1997-10-16,338.2536335938024
1997-10-17,337.68445032693745
1997-10-20,336.85483508686366
1997-10-21,335.9168452111398
1997-10-22,335.36004580595375
1997-10-23,336.3903830912092
1997-10-24,335.41247234311965
1997-10-27,331.6110061671431
1997-10-28,323.5654389637508
1997-10-29,330.0134062824828
1997-10-30,329.72822336392096
1997-10-31,327.9552758767905
1997-11-03,327.560478342894
1997-11-04,325.33829635767006
1997-11-05,324.8126429042196
1997-11-06,324.34554569285893
1997-11-07,323.9919759224894
1997-11-10,320.6099730773204
1997-11-11,320.5888275565127
1997-11-12,318.1738638545997
1997-11-13,314.86939687169485
1997-11-14,315.2627735534688
1997-11-17,313.8348174235926
1997-11-18,306.45953500569334
1997-11-19,303.55995578422073
1997-11-20,304.9545929175796
1997-11-21,304.4962048327423
1997-11-24,307.2008675351312
1997-11-25,306.88842510869273
1997-11-26,307.2686016815189
1997-11-27,305.9823787528891
1997-11-28,305.9027628954256
1997-12-01,299.91529331691487
1997-12-02,297.4355107296797
1997-12-03,292.1122777021238
1997-12-04,292.4859004536868
1997-12-05,292.4987881338124
1997-12-08,287.32673574345125
1997-12-09,280.737646651522
1997-12-10,286.2355289213958
1997-12-11,295.9125531128239
1997-12-12,295.9342922072342
1997-12-15,302.0301614772733
1997-12-16,298.73834695257966
1997-12-17,295.93158107939774
1997-12-18,297.2673730290312
1997-12-19,297.2673730290312
1997-12-22,297.808013176447
1997-12-23,299.0850389758696
1997-12-24,299.4395967275986
1997-12-25,299.46495230163674
1997-12-26,300.27657120209966
1997-12-29,301.8735982674721
1997-12-30,302.36869680534784
1997-12-31,303.26025161609294
1998-01-01,303.26025161609294
1998-01-02,304.6297498166627
1998-01-05,304.5042117773482
1998-01-06,302.833974246275
1998-01-07,300.5575717652554
1998-01-08,300.61872088282064
1998-01-09,300.66285811977303
1998-01-12,296.9156761748585
1998-01-13,296.2973972922688
1998-01-14,295.06468638386326
1998-01-15,296.21440623200886
1998-01-16,296.1926641293788
1998-01-19,293.14459458676083
1998-01-20,294.86457428120286
1998-01-21,293.39747482830916
1998-01-22,292.0471878788555
1998-01-23,292.0471878788555
1998-01-26,289.34179727653395
1998-01-27,286.8197702453369
1998-01-28,285.9586388320344
1998-01-29,285.8595224386737
1998-01-30,285.9432907968975
1998-02-02,282.81343729155066
1998-02-03,283.96009687494524
1998-02-04,282.01353627927233
1998-02-05,286.20366366481704
1998-02-06,285.3023338319778
1998-02-09,288.0131868306626
1998-02-10,284.44944434720577
1998-02-11,282.1507882678539
1998-02-12,283.74352426746503
1998-02-13,283.74352426746503
1998-02-16,282.5984662938584
1998-02-17,281.3943870409
1998-02-18,281.5201059452734
1998-02-19,281.6814545356431
1998-02-20,281.81395718446396
1998-02-23,281.35803465023906
1998-02-24,281.86212714234694
1998-02-25,281.47946381626133
1998-02-26,282.9239874482982
1998-02-27,282.9239874482982
1998-03-02,283.19823001416563
1998-03-03,284.788978569221
1998-03-04,287.54315981156407
1998-03-05,286.67543545139984
1998-03-06,286.5244608558742
1998-03-09,288.3288119518614
1998-03-10,288.4908147613684
1998-03-11,288.6005654260862
1998-03-12,289.48365595227574
1998-03-13,288.84525910077616
1998-03-16,289.53933669506984
1998-03-17,289.77944157700523
1998-03-18,290.2969214549562
1998-03-19,290.7950906413376
1998-03-20,291.45662484789506
1998-03-23,295.24285481313194
1998-03-24,295.0245881704739
1998-03-25,292.966877356309
1998-03-26,294.03470656454374
1998-03-27,292.6782784874616
1998-03-30,293.3628300982691
1998-03-31,293.4497187946193
1998-04-01,292.6168381752913
1998-04-02,290.9051486131958
1998-04-03,290.6616867408406
1998-04-06,290.24653709665074
1998-04-07,290.2565387708679
1998-04-08,290.2565387708679
1998-04-09,291.03052402468387
1998-04-10,291.03052402468387
1998-04-13,292.3104500336283
1998-04-14,290.9537980593169
1998-04-15,291.0640847264451
1998-04-16,290.1532700029348
1998-04-17,290.07247487305824
1998-04-20,290.1881135137181
1998-04-21,291.4284359448008
1998-04-22,290.63509897147907
1998-04-23,287.1583057116587
1998-04-24,287.20942348463103
1998-04-27,287.934663895111
1998-04-28,288.7028588911474
1998-04-29,287.8482061502067
1998-04-30,288.4151879137051
1998-05-01,287.44888755548055
1998-05-04,282.7264719674487
1998-05-05,282.13136524235597
1998-05-06,282.64948354705683
1998-05-07,282.9990712177981
1998-05-08,283.45786795291565
1998-05-11,282.9517706351636
1998-05-12,281.3031909716773
1998-05-13,279.3931942128968
1998-05-14,277.1257165722328
1998-05-15,276.5262802422949
1998-05-18,276.2924804158811
1998-05-19,275.13020948017004
1998-05-20,274.53639822142793
1998-05-21,273.0175965182392
1998-05-22,272.863076003765
1998-05-25,269.2517260921734
1998-05-26,268.2109715938536
1998-05-27,264.286078982359
1998-05-28,263.5077074010634
1998-05-29,263.4298914241284
1998-06-01,261.10840787495243
1998-06-02,257.2290931382843
1998-06-03,255.13498138533
1998-06-04,259.19214959304486
1998-06-05,259.74178478886716
1998-06-08,264.77831829971973
1998-06-09,265.8481863066983
1998-06-10,265.6235305224765
1998-06-11,264.2814527399523
1998-06-12,263.40625740205394
1998-06-15,263.0969010953832
1998-06-16,259.2471286257876
1998-06-17,258.6887516402857
1998-06-18,257.0560761721835
1998-06-19,256.7420312775833
1998-06-22,250.79033497697145
1998-06-23,250.13389050840524
1998-06-24,251.86085435549904
1998-06-25,256.7205832640075
1998-06-26,256.7205832640075
1998-06-29,255.72762937249334
1998-06-30,254.35906854879192
1998-07-01,254.6965263493531
1998-07-02,251.86217111656288
1998-07-03,251.36611306643726
1998-07-06,251.51017406069147
1998-07-07,249.83940301131065
1998-07-08,248.44664509170707
1998-07-09,246.1197668141074
1998-07-10,246.1197668141074
1998-07-13,244.97080655435232
1998-07-14,244.8895787114206
1998-07-15,244.5615691617763
1998-07-16,243.57935087424895
1998-07-17,243.4490180037771
1998-07-20,240.34868884582613
1998-07-21,242.0570682508745
1998-07-22,246.16882242394314
1998-07-23,247.5999660021168
1998-07-24,247.5999660021168
1998-07-27,249.4191588128189
1998-07-28,252.0995323016767
1998-07-29,251.36359684533676
1998-07-30,247.7091745861333
1998-07-31,247.40572098678803
1998-08-03,247.37438691265604
1998-08-04,244.42346806474583
1998-08-05,244.6993526102179
1998-08-06,241.96689312882546
1998-08-07,241.43266431184563
1998-08-10,242.1026335332751
1998-08-11,240.23438791788152
1998-08-12,238.3862262991774
1998-08-13,235.19324435347522
1998-08-14,235.2234524300288
1998-08-17,232.40230746499398
1998-08-18,228.34595173180315
1998-08-19,226.43215159433856
1998-08-20,228.7065979118195
1998-08-21,227.79444055116238
1998-08-24,224.29296641525227
1998-08-25,223.54435162604364
1998-08-26,222.44758521537887
1998-08-27,220.60562011748803
1998-08-28,219.24138019679057
1998-08-31,223.66791416916448
1998-09-01,228.1818522521946
1998-09-02,227.90746449216442
1998-09-03,230.9175696253713
1998-09-04,231.4848365015302
1998-09-07,236.0375404040741
1998-09-08,236.73899551162634
1998-09-09,234.66228313988552
1998-09-10,234.9206264116046
1998-09-11,235.08144790728184
1998-09-14,234.4235285981949
1998-09-15,234.63448750194271
