Date,PHILIPPINES IMI
1998-03-13,824.1741161633829
1998-03-16,831.1951259693552
1998-03-17,857.3575239583128
1998-03-18,866.9500967583788
1998-03-19,898.9537731393619
1998-03-20,906.3527450733677
1998-03-23,917.2017100890544
1998-03-24,934.6736803668498
1998-03-25,942.1951361721957
1998-03-26,921.588237109259
1998-03-27,935.4414729705263
1998-03-30,923.4935807947375
1998-03-31,897.4302579179636
1998-04-01,870.5558086777683
1998-04-02,845.822488002442
1998-04-03,842.909690427839
1998-04-06,864.9809966260266
1998-04-07,873.6645122973682
1998-04-08,879.2966813813146
1998-04-09,882.7905754795186
1998-04-10,883.2762553706116
1998-04-13,884.8062912242641
1998-04-14,884.2370858455848
1998-04-15,884.0434181100097
1998-04-16,870.509232410193
1998-04-17,874.9576560102489
1998-04-20,853.7980985704944
1998-04-21,854.0811122452039
1998-04-22,846.3427659149636
1998-04-23,844.0273559523844
1998-04-24,840.834955707949
1998-04-27,812.262082052433
1998-04-28,799.6179691000797
1998-04-29,797.8408056322917
1998-04-30,815.4483937152811
1998-05-01,813.4224349731314
1998-05-04,838.9121033231389
1998-05-05,859.0637500213995
1998-05-06,836.0912016682574
1998-05-07,822.547590666525
1998-05-08,838.6174950793336
1998-05-11,833.3298690069543
1998-05-12,839.5785964565766
1998-05-13,817.3194505689735
1998-05-14,809.2587997233902
1998-05-15,802.1288192460823
1998-05-18,803.6368948159966
1998-05-19,789.6216142586983
1998-05-20,810.4936667453547
1998-05-21,824.7664573600499
1998-05-22,825.8207309173379
1998-05-25,819.5149670154826
1998-05-26,816.8573896319026
1998-05-27,794.8663575641102
1998-05-28,777.5746444932047
1998-05-29,779.2419369752521
1998-06-01,762.1539722400676
1998-06-02,747.6779145008546
1998-06-03,746.2861709221944
1998-06-04,749.386783692729
1998-06-05,748.8676116741784
1998-06-08,733.2183190268427
1998-06-09,731.8759728322248
1998-06-10,716.6272130761903
1998-06-11,680.3827433198395
1998-06-12,673.6794650605308
1998-06-15,621.7485368188732
1998-06-16,621.1879567738412
1998-06-17,642.8330467306693
1998-06-18,679.2334014851895
1998-06-19,655.4670358892743
1998-06-22,620.4298616878674
1998-06-23,623.294329912999
1998-06-24,622.6243585097077
1998-06-25,618.1803383806265
1998-06-26,615.3603882685225
1998-06-29,630.1435552686511
1998-06-30,634.6769621410874
1998-07-01,645.561113361364
1998-07-02,669.8266598829871
1998-07-03,672.9761069274418
1998-07-06,668.2230106838985
1998-07-07,674.7071473103224
1998-07-08,672.3104733703321
1998-07-09,652.9245969454458
1998-07-10,645.5563587846216
1998-07-13,633.6919447563557
1998-07-14,640.3988834741267
1998-07-15,644.9053971914486
1998-07-16,643.4792742027195
1998-07-17,639.6806231473284
1998-07-20,622.3705616579651
1998-07-21,621.3808693368326
1998-07-22,605.5932361555033
1998-07-23,591.5360497774883
1998-07-24,596.219159087819
1998-07-27,585.6499677913142
1998-07-28,571.7588594133873
1998-07-29,567.9478525103409
1998-07-30,569.3155438018897
1998-07-31,568.1589923063876
1998-08-03,546.2221686748334
1998-08-04,535.0559040092741
1998-08-05,533.9779663704613
1998-08-06,510.6373499263827
1998-08-07,493.2916586712836
1998-08-10,477.38910502519246
1998-08-11,463.21701529147117
1998-08-12,446.94507338138214
1998-08-13,443.84297706955255
1998-08-14,454.9384224515857
1998-08-17,450.6317545405394
1998-08-18,446.37999606890617
1998-08-19,467.16458822423294
1998-08-20,479.37289008613504
1998-08-21,468.92715537144426
1998-08-24,447.208173210925
1998-08-25,441.50829301838115
1998-08-26,435.9142140797606
1998-08-27,427.7207877131629
1998-08-28,399.5425317815726
1998-08-31,403.7247513156495
1998-09-01,406.05458950576076
1998-09-02,407.0541881570965
1998-09-03,405.11187966682996
1998-09-04,391.1923921320543
1998-09-07,402.4040113360312
1998-09-08,400.57362680585845
1998-09-09,386.2527337231991
1998-09-10,373.3442235443063
1998-09-11,362.89041959228774
1998-09-14,369.0127697349361
1998-09-15,377.5501485724476
1998-09-16,388.0919558122909
1998-09-17,413.24948633187864
1998-09-18,386.50673987158217
1998-09-21,378.9120732142904
1998-09-22,367.28482292287555
1998-09-23,373.0398705082116
1998-09-24,395.8580299362604
1998-09-25,397.22605196453816
1998-09-28,402.639911750025
1998-09-29,403.85292095672304
1998-09-30,412.38063680919794
1998-10-01,402.110796293165
1998-10-02,393.4037738116413
1998-10-05,384.80981161256574
1998-10-06,387.6741887426211
1998-10-07,401.90712045915416
1998-10-08,419.6876614354745
1998-10-09,434.64685564333297
1998-10-12,451.35877617623504
1998-10-13,456.84556143184193
1998-10-14,443.836146823484
1998-10-15,452.70026956530273
1998-10-16,487.0115194021578
1998-10-19,506.07494255327487
1998-10-20,502.4083018154599
1998-10-21,519.0998743879554
1998-10-22,518.6666657465895
1998-10-23,541.7837474717875
1998-10-26,564.4341846709252
1998-10-27,574.0628541615935
1998-10-28,576.8419239301916
1998-10-29,605.9000302892753
1998-10-30,639.8702187439129
1998-11-02,637.7698983382567
1998-11-03,669.5413786940496
1998-11-04,642.5290157706064
1998-11-05,653.9570571400303
1998-11-06,664.3610279898381
1998-11-09,638.0659593830829
1998-11-10,592.0977680444937
1998-11-11,621.6679022479159
1998-11-12,624.670948951231
1998-11-13,623.5163365842377
1998-11-16,640.9948046283116
1998-11-17,657.7641533214533
1998-11-18,671.9283075997961
1998-11-19,677.0858083263155
1998-11-20,690.8897963603318
1998-11-23,715.8763804954515
1998-11-24,727.1829797156828
1998-11-25,728.7309768062634
1998-11-26,719.5237683241587
1998-11-27,735.1027296026357
1998-11-30,735.1027296026357
1998-12-01,718.2076300053504
1998-12-02,711.7030295346974
1998-12-03,687.9624065865202
1998-12-04,687.2272948707028
1998-12-07,689.2472341535861
1998-12-08,687.3770507333786
1998-12-09,668.9186080839869
1998-12-10,685.8496414567493
1998-12-11,689.5543910719646
1998-12-14,678.7124965838642
1998-12-15,675.5946665193851
1998-12-16,690.1799043427461
1998-12-17,689.6180327671264
1998-12-18,697.7543030212772
1998-12-21,694.452716703539
1998-12-22,698.2419867866865
1998-12-23,703.6877145206998
1998-12-24,710.820618919928
1998-12-25,711.0850883684146
1998-12-28,710.4852512499373
1998-12-29,717.1572544477837
1998-12-30,717.1572544477837
1998-12-31,721.7662342321524
1999-01-01,721.6952488765503
1999-01-04,727.1275452493661
1999-01-05,749.9943121005398
1999-01-06,766.2644092508402
1999-01-07,786.0956438252528
1999-01-08,792.3983197584001
1999-01-11,798.928382293305
1999-01-12,794.1350455270549
1999-01-13,780.122682104999
1999-01-14,750.8460333451451
1999-01-15,741.2215380613015
1999-01-18,780.6700165141119
1999-01-19,777.5461335229603
1999-01-20,787.5712989455849
1999-01-21,787.844146451602
1999-01-22,749.6548224283777
1999-01-25,707.7654732032179
1999-01-26,725.817622626528
1999-01-27,727.5036705967276
1999-01-28,730.8250850082017
1999-01-29,719.798489720546
1999-02-01,725.6990660873583
1999-02-02,728.9045009144228
1999-02-03,737.5741191997826
1999-02-04,728.4477718917132
1999-02-05,727.1081066844648
1999-02-08,708.8222854669191
1999-02-09,696.0712575931573
1999-02-10,691.8874108347928
1999-02-11,699.3418582777057
1999-02-12,706.408720014757
1999-02-15,699.4826795800371
1999-02-16,706.3342700689856
1999-02-17,702.6206171650535
1999-02-18,705.4927515140347
1999-02-19,704.3310965567708
1999-02-22,702.2915401799246
1999-02-23,712.8153788693603
1999-02-24,703.9037225370475
1999-02-25,709.9709511002671
1999-02-26,718.309422649279
1999-03-01,718.8384559112104
1999-03-02,718.0458428238226
1999-03-03,731.053967189272
1999-03-04,725.0895073205722
1999-03-05,731.6309265443394
1999-03-08,739.4496860508953
1999-03-09,725.2276889295291
1999-03-10,722.0114110232372
1999-03-11,712.9545735545838
1999-03-12,711.144266906951
1999-03-15,711.3806044650393
1999-03-16,724.5960265487305
1999-03-17,725.4530819845271
1999-03-18,740.399417525935
1999-03-19,737.6185181953869
1999-03-22,745.3504149517686
1999-03-23,753.6682210610702
1999-03-24,749.9447655833947
1999-03-25,742.7784067038743
1999-03-26,748.4205376348583
1999-03-29,742.1578666588736
1999-03-30,741.7035186387783
1999-03-31,746.8608151353837
1999-04-01,746.3792801159541
1999-04-02,746.9039085297597
1999-04-05,757.3200259735444
1999-04-06,764.0672183162267
1999-04-07,773.790385277431
1999-04-08,789.8174624684957
1999-04-09,789.9199696018466
1999-04-12,810.4286794760283
1999-04-13,819.2288850118883
1999-04-14,829.506820203041
1999-04-15,828.6036327873574
1999-04-16,846.2203956941516
1999-04-19,899.0554590198913
1999-04-20,900.6127948518534
1999-04-21,883.9439749957476
1999-04-22,892.6361756059307
1999-04-23,912.495492301024
1999-04-26,917.1837974055481
1999-04-27,921.0456458625669
1999-04-28,930.4539726115112
1999-04-29,922.4235919520285
1999-04-30,922.5603599363384
1999-05-03,929.1051160763112
1999-05-04,936.5882908182645
1999-05-05,929.3046424692216
1999-05-06,959.5737632047579
1999-05-07,966.2495237727114
1999-05-10,989.0894689092663
1999-05-11,978.6213993717344
1999-05-12,991.4623826391282
1999-05-13,976.9900246773461
1999-05-14,973.7489653171725
1999-05-17,946.2838338024947
1999-05-18,951.751918810733
1999-05-19,923.2235713489625
1999-05-20,912.4252165569774
1999-05-21,915.7253340066067
1999-05-24,924.9163224380684
1999-05-25,915.270493195211
1999-05-26,914.0985403402577
1999-05-27,916.7639441168471
1999-05-28,917.0131278225915
1999-05-31,929.0422751924914
1999-06-01,937.455136296002
1999-06-02,928.9646279333203
1999-06-03,919.2863185759786
1999-06-04,908.1740149330443
1999-06-07,927.583591169015
1999-06-08,938.9507893011943
1999-06-09,925.8519446773838
1999-06-10,926.2496175544604
1999-06-11,918.6546776512272
1999-06-14,925.8165894806672
1999-06-15,922.6180071182815
1999-06-16,930.1278250250153
1999-06-17,943.8274230407873
1999-06-18,950.6852997235897
1999-06-21,957.119746185916
1999-06-22,976.2452599184326
1999-06-23,974.7074711476407
1999-06-24,989.8774793229854
1999-06-25,982.1854221955883
1999-06-28,985.0091839410078
1999-06-29,993.8073816617566
1999-06-30,997.6267148155819
1999-07-01,1010.1249555932623
1999-07-02,1014.1519976435997
1999-07-05,1037.6444389432083
1999-07-06,1039.9346053559502
1999-07-07,1036.6086123782547
1999-07-08,1041.586316059912
1999-07-09,1031.4020747413654
1999-07-12,1037.0056737659147
1999-07-13,1032.0647473685642
1999-07-14,1024.3531280955356
1999-07-15,1036.0781829705413
1999-07-16,1033.7405319193224
1999-07-19,1020.2255433868368
1999-07-20,1017.7038887654548
1999-07-21,1001.4108818630343
1999-07-22,989.278096814
1999-07-23,972.327754607978
1999-07-26,950.8496558457495
1999-07-27,908.9946062582704
1999-07-28,943.1909108572008
1999-07-29,948.7744441163694
1999-07-30,932.5180355429228
1999-08-02,935.9847507386003
1999-08-03,935.3793272258326
1999-08-04,936.5318191527393
1999-08-05,933.5313907278636
1999-08-06,911.3694118785774
1999-08-09,890.2807919312424
1999-08-10,884.9227892090017
1999-08-11,854.1526126280671
1999-08-12,866.2960125810813
1999-08-13,861.2723597689143
1999-08-16,861.3586744765055
1999-08-17,823.9867893013017
1999-08-18,829.6533442709513
1999-08-19,850.0677810374922
1999-08-20,870.9394990716767
1999-08-23,877.3364951210837
1999-08-24,881.4373084906385
1999-08-25,878.7410976014609
1999-08-26,872.9447528634809
1999-08-27,868.0492053605917
1999-08-30,858.5192933446177
1999-08-31,850.0682766200338
1999-09-01,837.4057361284541
1999-09-02,830.947102897043
1999-09-03,831.1776591387967
1999-09-06,841.7187467869352
1999-09-07,839.9258783716675
1999-09-08,836.3244749720122
1999-09-09,828.1532300380729
1999-09-10,825.5134134471862
1999-09-13,820.7891700149961
1999-09-14,822.6078181958796
1999-09-15,816.0043384804148
1999-09-16,806.5659766604557
1999-09-17,813.8332510710114
1999-09-20,820.0399078165635
1999-09-21,825.3705222420834
1999-09-22,815.1946725210919
1999-09-23,803.6678568618288
1999-09-24,807.978522454739
1999-09-27,817.3171102304739
1999-09-28,806.5352142059085
1999-09-29,815.9677991762103
1999-09-30,826.6353932143992
1999-10-01,832.0517960638505
1999-10-04,840.7646989575862
1999-10-05,857.3781591332207
1999-10-06,866.5145121427332
1999-10-07,869.8060754865976
1999-10-08,878.23014140505
1999-10-11,895.1132062490277
1999-10-12,858.3972569401733
1999-10-13,846.8520478481302
1999-10-14,813.4857713397137
1999-10-15,815.6948034174106
1999-10-18,796.8693923427539
1999-10-19,803.7699402485902
1999-10-20,807.2219674511343
1999-10-21,783.2281660497692
1999-10-22,772.0680721146292
1999-10-25,762.4058099722437
1999-10-26,762.8963153252893
1999-10-27,776.6160626803854
1999-10-28,784.2955828976783
1999-10-29,808.9146955181812
1999-11-01,808.9146955181812
1999-11-02,809.923317333042
1999-11-03,818.2395665473339
1999-11-04,814.3260363194782
1999-11-05,813.9261629468151
1999-11-08,796.7054660668907
1999-11-09,794.9676300842998
1999-11-10,798.993185921979
1999-11-11,805.5733599588117
1999-11-12,803.2669452304582
1999-11-15,800.5666820172709
1999-11-16,791.7065995179432
1999-11-17,790.2444664400474
1999-11-18,792.7444732117065
1999-11-19,785.6974566514375
1999-11-22,778.4959891441947
1999-11-23,777.2100173363305
1999-11-24,774.9426984764553
1999-11-25,771.8929371869621
1999-11-26,767.6931316832786
1999-11-29,779.2130799013388
1999-11-30,778.2628200478006
1999-12-01,780.556408782422
1999-12-02,769.0944400491782
1999-12-03,762.9044185840664
1999-12-06,769.3249213048598
1999-12-07,773.9929350832093
1999-12-08,762.7896607343521
1999-12-09,755.7628543842352
1999-12-10,770.5824901279722
1999-12-13,790.6755316268711
1999-12-14,794.6273399474542
1999-12-15,787.3928478611708
1999-12-16,782.7788498886891
1999-12-17,786.9960606282625
1999-12-20,796.5627105369595
1999-12-21,796.1855755322074
1999-12-22,810.5141726088851
1999-12-23,816.5799409095521
1999-12-24,819.8254291395995
1999-12-27,823.9336486900344
1999-12-28,826.858897261191
1999-12-29,832.2948090722056
1999-12-30,832.2948090722056
1999-12-31,832.964442220767
2000-01-03,842.2185653619916
2000-01-04,847.8037884174736
2000-01-05,815.9800263868644
2000-01-06,808.2071081356371
2000-01-07,810.2750035249283
2000-01-10,812.052846995939
2000-01-11,797.3837026248851
2000-01-12,794.4562733536693
2000-01-13,787.8789472282573
2000-01-14,792.9480919360742
2000-01-17,790.0761378212616
2000-01-18,783.4705254881707
2000-01-19,771.5538184534327
2000-01-20,767.997952943642
2000-01-21,771.8354765753826
2000-01-24,775.7917197787253
2000-01-25,765.2962551489537
2000-01-26,745.8044047095956
2000-01-27,742.0290682799305
2000-01-28,736.9338454682182
2000-01-31,743.4680554512331
2000-02-01,738.2405913620769
2000-02-02,734.9065218851946
2000-02-03,740.8212001728386
2000-02-04,747.4721475972887
2000-02-07,742.0535872883883
2000-02-08,752.744827736142
2000-02-09,761.5078398548019
2000-02-10,752.4156120158067
2000-02-11,746.2266074375705
2000-02-14,746.275946942568
2000-02-15,726.9710510091567
2000-02-16,711.3898955223364
2000-02-17,702.1588326745308
2000-02-18,707.131316953747
2000-02-21,685.7374238881637
2000-02-22,676.6765617777069
2000-02-23,682.8299915681201
2000-02-24,672.3250666037902
2000-02-25,672.3250666037902
2000-02-28,650.0435280068799
2000-02-29,635.2439104913414
2000-03-01,634.5508203594029
2000-03-02,638.4065545126506
2000-03-03,653.6849600276391
2000-03-06,664.3335728381267
2000-03-07,645.1472596472711
2000-03-08,628.6478875332059
2000-03-09,624.3321944054159
2000-03-10,623.6463451756393
2000-03-13,617.4846542575006
2000-03-14,630.5388271592719
2000-03-15,626.3663439409331
2000-03-16,631.5893528746199
2000-03-17,635.4935816938242
2000-03-20,635.4919913568734
2000-03-21,633.4931790940989
2000-03-22,630.3725425707466
2000-03-23,641.8009121917256
2000-03-24,642.9297054129994
2000-03-27,647.0044554445038
2000-03-28,642.4693889084583
2000-03-29,637.8160736775993
2000-03-30,638.3122493791436
2000-03-31,630.8002724736602
2000-04-03,635.1559852259652
2000-04-04,628.3661268305218
2000-04-05,631.1193906156687
2000-04-06,639.2933527947453
2000-04-07,645.802654738422
2000-04-10,658.6454840538095
2000-04-11,645.5916758881115
2000-04-12,643.5665205236207
2000-04-13,639.9424350505549
2000-04-14,637.850561900264
2000-04-17,612.8819142484499
2000-04-18,617.8871243121434
2000-04-19,618.2394255859459
2000-04-20,618.0145567357087
2000-04-21,617.823392534858
2000-04-24,618.6061640894422
2000-04-25,611.315651678218
2000-04-26,611.6816096173978
2000-04-27,606.0442962047792
2000-04-28,598.8512054222309
2000-05-01,598.3439500449371
2000-05-02,599.135162099439
2000-05-03,591.3264008529158
2000-05-04,573.9311954279531
2000-05-05,575.1860362049473
2000-05-08,563.0505499689041
2000-05-09,561.4894336327615
2000-05-10,561.4057576930148
2000-05-11,555.1207466150901
2000-05-12,561.9417721551167
2000-05-15,555.2860903991382
2000-05-16,552.7419381243079
2000-05-17,560.8639602683023
2000-05-18,556.2442858550041
2000-05-19,542.8347974606642
2000-05-22,517.3652544858737
2000-05-23,507.0714271993962
2000-05-24,502.6747782473785
2000-05-25,502.9408144991387
2000-05-26,505.4474177346369
2000-05-29,526.4611311036731
2000-05-30,520.3877156502488
2000-05-31,527.0541332565299
2000-06-01,523.0744320121827
