Date,SOUTH AFRICA IMI
1997-07-04,341.3972688451388
1997-07-07,337.18005386996856
1997-07-08,337.0476000820471
1997-07-09,335.7761786377116
1997-07-10,338.6253922955786
1997-07-11,338.9027909516927
1997-07-14,340.3464965230585
1997-07-15,341.0387568318296
1997-07-16,342.80565124496394
1997-07-17,343.9367824183143
1997-07-18,342.88530728746144
1997-07-21,342.5206299284644
1997-07-22,342.3177543478423
1997-07-23,343.8532852944969
1997-07-24,343.3392197755834
1997-07-25,344.0432371760565
1997-07-28,346.2756330251647
1997-07-29,345.261881096265
1997-07-30,344.8906632195859
1997-07-31,343.49308308697
1997-08-01,340.31671399103647
1997-08-04,338.2941670226284
1997-08-05,340.9002975169698
1997-08-06,341.6270594956805
1997-08-07,343.82986765192265
1997-08-08,343.88576936566363
1997-08-11,343.32841411555955
1997-08-12,342.9665799552593
1997-08-13,341.507369659311
1997-08-14,339.58030560385674
1997-08-15,335.6665182104456
1997-08-18,332.0713169179191
1997-08-19,332.25863170421576
1997-08-20,330.5442179479392
1997-08-21,332.0831269797077
1997-08-22,330.28771014834723
1997-08-25,332.36437955491783
1997-08-26,331.9368111019795
1997-08-27,332.5211948692326
1997-08-28,331.79732784225536
1997-08-29,329.53141858206675
1997-09-01,326.2662934821232
1997-09-02,326.905304441969
1997-09-03,329.16579527939973
1997-09-04,329.99054225528926
1997-09-05,333.38871977574314
1997-09-08,333.361279246034
1997-09-09,330.69571691718346
1997-09-10,328.18460058584003
1997-09-11,322.1236278683417
1997-09-12,322.70668596511433
1997-09-15,324.3271854077226
1997-09-16,322.9277146947107
1997-09-17,324.5505132030221
1997-09-18,324.688728390067
1997-09-19,323.46450527887845
1997-09-22,320.9293870347959
1997-09-23,317.65665607613715
1997-09-24,318.12388864554345
1997-09-25,319.5150325572004
1997-09-26,320.2179093854092
1997-09-29,321.36560561175423
1997-09-30,323.59920706476464
1997-10-01,323.14427409934456
1997-10-02,325.80091837039015
1997-10-03,327.0439808871438
1997-10-06,328.4979337023398
1997-10-07,329.49110837162584
1997-10-08,331.0775498932438
1997-10-09,329.0682427227982
1997-10-10,328.95927403551116
1997-10-13,331.59155404874866
1997-10-14,331.406422091479
1997-10-15,330.77478637871457
1997-10-16,331.94782641356176
1997-10-17,327.83724475772334
1997-10-20,330.1647790643948
1997-10-21,333.99467399543573
1997-10-22,334.6367962783867
1997-10-23,320.0819552710987
1997-10-24,323.95147761531854
1997-10-27,302.58173857320224
1997-10-28,267.3754706086322
1997-10-29,284.5100977604046
1997-10-30,276.33641271704516
1997-10-31,290.66457756363997
1997-11-03,298.50563046016003
1997-11-04,296.5705386232235
1997-11-05,298.50707100333307
1997-11-06,296.6504784631041
1997-11-07,286.9471543620078
1997-11-10,291.2614958440773
1997-11-11,294.2464570156978
1997-11-12,288.48740457933224
1997-11-13,287.0354374805213
1997-11-14,280.3899070528887
1997-11-17,281.968126198621
1997-11-18,281.5067900638969
1997-11-19,280.01312563940434
1997-11-20,281.33418644435267
1997-11-21,282.7947988249155
1997-11-24,282.4228986623915
1997-11-25,280.94563565343043
1997-11-26,279.9409733504782
1997-11-27,281.3997581243821
1997-11-28,278.39945183996963
1997-12-01,277.59729702872386
1997-12-02,278.78596533559596
1997-12-03,276.614988404563
1997-12-04,275.1875969325427
1997-12-05,270.01855865320164
1997-12-08,270.54500746901715
1997-12-09,269.94069606540677
1997-12-10,267.1553337116132
1997-12-11,260.4646564822217
1997-12-12,259.94956985373403
1997-12-15,265.19874272748507
1997-12-16,265.497359389375
1997-12-17,271.8279065467328
1997-12-18,271.8906934228434
1997-12-19,266.45285707614426
1997-12-22,266.3917622737122
1997-12-23,268.9479690412893
1997-12-24,268.73408493188117
1997-12-25,268.73408493188117
1997-12-26,268.56818262613046
1997-12-29,270.0542052432573
1997-12-30,272.04132334391585
1997-12-31,273.2514692334065
1998-01-01,273.2514692334065
1998-01-02,272.4362832119375
1998-01-05,269.5399029046929
1998-01-06,266.2682552175464
1998-01-07,263.5270769849331
1998-01-08,262.51800427769007
1998-01-09,259.9181690733971
1998-01-12,240.30977935706395
1998-01-13,244.89901934718094
1998-01-14,251.62211522161346
1998-01-15,250.11078776325212
1998-01-16,252.93752522763424
1998-01-19,255.79026017458725
1998-01-20,259.09680515557915
1998-01-21,262.57387750874557
1998-01-22,263.8614024460653
1998-01-23,264.3724049394337
1998-01-26,269.2612478572971
1998-01-27,270.3842302404182
1998-01-28,277.58513370517556
1998-01-29,284.94876494583565
1998-01-30,286.27371982731
1998-02-02,290.6926628634632
1998-02-03,286.8142853493935
1998-02-04,284.6954561314182
1998-02-05,289.8023492156122
1998-02-06,290.9936057373322
1998-02-09,292.25586416999664
1998-02-10,291.23941002663923
1998-02-11,291.8720385902858
1998-02-12,289.21825635665846
1998-02-13,289.7396251820948
1998-02-16,291.35535190001303
1998-02-17,294.3665329386075
1998-02-18,296.31702977906326
1998-02-19,296.1046278020893
1998-02-20,295.54968441293926
1998-02-23,296.9158577974296
1998-02-24,295.50573027197555
1998-02-25,299.9123328311906
1998-02-26,304.5984987765247
1998-02-27,309.74691255707745
1998-03-02,313.23570248614044
1998-03-03,311.40326291007824
1998-03-04,307.534427638256
1998-03-05,297.57186174675775
1998-03-06,297.89397347250457
1998-03-09,300.97763995750637
1998-03-10,303.28751220120915
1998-03-11,308.929903821501
1998-03-12,310.02835933507004
1998-03-13,310.4513037288406
1998-03-16,314.3350453994146
1998-03-17,315.11265277670583
1998-03-18,310.7681661288368
1998-03-19,311.74363676276573
1998-03-20,309.32078501853573
1998-03-23,308.90662969079096
1998-03-24,311.94034564912977
1998-03-25,316.020424290826
1998-03-26,317.69719955960494
1998-03-27,322.50654862463966
1998-03-30,323.2083304944287
1998-03-31,324.34752005840267
1998-04-01,329.1395795737415
1998-04-02,332.4642496374461
1998-04-03,334.33382334546616
1998-04-06,339.964574009022
1998-04-07,341.7152875885909
1998-04-08,340.9413759887664
1998-04-09,340.83038920440384
1998-04-10,340.83038920440384
1998-04-13,340.6950987849519
1998-04-14,345.99722547442184
1998-04-15,352.95476456284985
1998-04-16,352.0105724811662
1998-04-17,351.8363693733875
1998-04-20,358.3557060832395
1998-04-21,355.43298892869103
1998-04-22,356.1406440477757
1998-04-23,353.88464002438786
1998-04-24,353.09956802156046
1998-04-27,353.6624143610457
1998-04-28,348.9182002908887
1998-04-29,350.3811679063009
1998-04-30,352.28981733916913
1998-05-01,352.6734233568617
1998-05-04,352.6069427506681
1998-05-05,346.40377132714264
1998-05-06,346.4818824935722
1998-05-07,342.8056490084358
1998-05-08,343.6702930786712
1998-05-11,347.51183744399896
1998-05-12,339.8852442444493
1998-05-13,339.74272775035723
1998-05-14,338.9643190961806
1998-05-15,341.12430509582737
1998-05-18,340.3841028780944
1998-05-19,342.0808644821343
1998-05-20,339.5159885126487
1998-05-21,343.14879316821674
1998-05-22,341.24015726104864
1998-05-25,331.8948960592532
1998-05-26,328.4075235148562
1998-05-27,309.9592351505809
1998-05-28,309.0428681080003
1998-05-29,317.30465484393426
1998-06-01,308.3688536198256
1998-06-02,314.2999451809403
1998-06-03,318.2169684953425
1998-06-04,315.3817845071822
1998-06-05,312.8109139646941
1998-06-08,309.2512656887702
1998-06-09,307.1465516133953
1998-06-10,294.56885389994494
1998-06-11,289.11559017651894
1998-06-12,279.5903971326471
1998-06-15,268.73174653468004
1998-06-16,269.1748190541757
1998-06-17,281.0481946507438
1998-06-18,278.3031439846724
1998-06-19,270.16190600210786
1998-06-22,259.04545866378623
1998-06-23,265.30193174532803
1998-06-24,273.6401128499358
1998-06-25,265.60428192485057
1998-06-26,250.0520189003669
1998-06-29,242.99558306120446
1998-06-30,245.10694942833697
1998-07-01,240.2202528797769
1998-07-02,233.64697531503887
1998-07-03,231.8085236994339
1998-07-06,231.30814774401105
1998-07-07,249.56795820001457
1998-07-08,246.9017715688401
1998-07-09,240.47188997296686
1998-07-10,234.07349750467844
1998-07-13,242.7564546795229
1998-07-14,253.29176738462365
1998-07-15,253.23021639530592
1998-07-16,253.4079503650441
1998-07-17,245.87949316632609
1998-07-20,247.16283850097153
1998-07-21,243.96886199587465
1998-07-22,241.85502293501617
1998-07-23,240.35603605038366
1998-07-24,238.434981428934
1998-07-27,231.77974472107636
1998-07-28,232.47105818425905
1998-07-29,236.05727246110777
1998-07-30,243.01820869596764
1998-07-31,241.41318609790105
1998-08-03,234.95634460859418
1998-08-04,237.03093067774796
1998-08-05,232.2527165165064
1998-08-06,226.6627770418515
1998-08-07,221.7436328561327
1998-08-10,221.72200974016874
1998-08-11,206.9957627114525
1998-08-12,209.71976258969093
1998-08-13,206.34241809204494
1998-08-14,210.010790961235
1998-08-17,206.379363983559
1998-08-18,210.73692769827582
1998-08-19,211.8591735936362
1998-08-20,209.12175072829413
1998-08-21,199.4226116199243
1998-08-24,197.15816115208247
1998-08-25,197.67557483675168
1998-08-26,181.99672944544392
1998-08-27,166.43052078661464
1998-08-28,162.02667226473483
1998-08-31,161.23000726465156
1998-09-01,160.62083434857158
1998-09-02,166.81516105645628
1998-09-03,162.49978320562664
1998-09-04,163.48447607720072
1998-09-07,170.31072433294224
1998-09-08,171.41283658029545
1998-09-09,168.7578291184115
1998-09-10,163.95659716826648
1998-09-11,158.3540922788296
1998-09-14,161.73548669245395
1998-09-15,165.805288794787
1998-09-16,172.54882413651382
1998-09-17,167.0402760332237
1998-09-18,167.02544787952132
1998-09-21,165.00582814221022
1998-09-22,175.3428452524329
1998-09-23,180.46350190816293
1998-09-24,186.25239606028194
1998-09-25,186.94456092276604
1998-09-28,190.96571777600852
1998-09-29,188.54712202603434
1998-09-30,183.4102877560301
1998-10-01,171.86342304455962
1998-10-02,171.43105529759083
1998-10-05,175.23380569554052
1998-10-06,180.44861912796364
1998-10-07,185.34850243140406
1998-10-08,183.03829930872507
1998-10-09,184.86951318526138
1998-10-12,190.97602861143505
1998-10-13,188.75988064300634
1998-10-14,196.68549968656637
1998-10-15,201.18836301265333
1998-10-16,209.44404140695633
1998-10-19,210.01949459602807
1998-10-20,213.9113611484072
1998-10-21,212.21423027666668
1998-10-22,211.37870619770317
1998-10-23,208.90270267283344
1998-10-26,209.85640331713887
1998-10-27,210.99735149102776
1998-10-28,211.82916866572117
1998-10-29,214.36269158426126
1998-10-30,221.1832484743191
1998-11-02,226.67772931708046
1998-11-03,226.34785305526182
1998-11-04,233.582990593695
1998-11-05,231.79558672676453
1998-11-06,235.96961338750683
1998-11-09,228.1441827811253
1998-11-10,219.20861909744266
1998-11-11,218.3693406365178
1998-11-12,212.9016754486577
1998-11-13,213.3464017784223
1998-11-16,217.31269738151656
1998-11-17,215.53028347595728
1998-11-18,215.29678384247808
1998-11-19,217.65185369833952
1998-11-20,219.54130005671863
1998-11-23,219.9662882777582
1998-11-24,217.8978187403073
1998-11-25,214.8366866074955
1998-11-26,214.01224100687853
1998-11-27,211.0394948325957
1998-11-30,210.19608216342849
1998-12-01,202.3172418455164
1998-12-02,202.12565893486604
1998-12-03,195.41628909402033
1998-12-04,187.03274466130978
1998-12-07,186.60070117093497
1998-12-08,182.2148817504703
1998-12-09,183.55483962556886
1998-12-10,185.35842454534327
1998-12-11,183.56541757657175
1998-12-14,180.43721655159445
1998-12-15,180.6028154325843
1998-12-16,181.42301904419017
1998-12-17,183.6985800409323
1998-12-18,181.36055088537796
1998-12-21,183.9823552008749
1998-12-22,184.49081781083433
1998-12-23,184.11183487857653
1998-12-24,186.71637521984752
1998-12-25,186.71637521984752
1998-12-28,191.87416249077572
1998-12-29,194.29017636519126
1998-12-30,196.35810744096798
1998-12-31,195.94883791811503
1999-01-01,195.94883791811503
1999-01-04,195.25425751936226
1999-01-05,199.79333884888499
1999-01-06,212.72231306694775
1999-01-07,208.17514853294642
1999-01-08,213.45886242848073
1999-01-11,209.11604640037748
1999-01-12,206.20064586078996
1999-01-13,194.0950581096656
1999-01-14,193.1144396045042
1999-01-15,194.15153976472914
1999-01-18,202.59247091647507
1999-01-19,201.0758439575789
1999-01-20,201.58059240262168
1999-01-21,197.63974229345564
1999-01-22,195.8698722343618
1999-01-25,194.66974587533662
1999-01-26,195.06781028968072
1999-01-27,200.33288940353293
1999-01-28,201.71349840340739
1999-01-29,202.94083446807642
1999-02-01,204.89546375498873
1999-02-02,204.5011338272073
1999-02-03,203.52209905589385
1999-02-04,204.02178793270608
1999-02-05,208.2018559810598
1999-02-08,211.94294494719267
1999-02-09,205.97073078509752
1999-02-10,203.74620646037243
1999-02-11,206.6626555627855
1999-02-12,206.81582685525245
1999-02-15,204.56526431646822
1999-02-16,203.91128987728976
1999-02-17,203.04787456421735
1999-02-18,203.56955330424893
1999-02-19,199.86138737801937
1999-02-22,202.4150022491739
1999-02-23,203.93124335233748
1999-02-24,204.83829213823498
1999-02-25,205.19944021302453
1999-02-26,203.7437304400705
1999-03-01,204.31503260368976
1999-03-02,204.30776026610476
1999-03-03,208.31837008506528
1999-03-04,209.83897759275627
1999-03-05,214.11060083780504
1999-03-08,216.51009000489503
1999-03-09,218.59667047966
1999-03-10,218.82318276915865
1999-03-11,222.95750150689466
1999-03-12,223.3368190763183
1999-03-15,221.29219619919974
1999-03-16,222.9072649017854
1999-03-17,224.87785107018104
1999-03-18,222.60026982471732
1999-03-19,228.1648771649707
1999-03-22,228.87630439889267
1999-03-23,225.6711389809366
1999-03-24,223.59357474988767
1999-03-25,225.13286148323454
1999-03-26,222.04474144141818
1999-03-29,221.43170345449764
1999-03-30,221.3512688764883
1999-03-31,220.90310988612578
1999-04-01,222.2670513421451
1999-04-02,222.12295600902218
1999-04-05,222.49257495444894
1999-04-06,222.2594415660874
1999-04-07,222.0843241895703
1999-04-08,220.33606670733784
1999-04-09,223.8253208855698
1999-04-12,225.20170406100127
1999-04-13,230.93096315503988
1999-04-14,235.14347932365615
1999-04-15,238.3494650844944
1999-04-16,242.99847645880533
1999-04-19,247.01385228239556
1999-04-20,244.44317440926073
1999-04-21,239.72263294560207
1999-04-22,237.46495340690038
1999-04-23,238.33409865104312
1999-04-26,240.7545636581031
1999-04-27,240.74464749336573
1999-04-28,244.90328252971128
1999-04-29,245.71077004480154
1999-04-30,247.06699972563246
1999-05-03,247.03614082822145
1999-05-04,247.96883305837076
1999-05-05,242.45232224114838
1999-05-06,245.448098390043
1999-05-07,241.55883055228003
1999-05-10,239.8128489721381
1999-05-11,239.93425557503872
1999-05-12,234.36689785215444
1999-05-13,234.1129564566056
1999-05-14,233.04431668172097
1999-05-17,229.61616186260417
1999-05-18,231.25333587032856
1999-05-19,228.9415404380417
1999-05-20,228.16600661241824
1999-05-21,230.74916255420817
1999-05-24,229.23278610990917
1999-05-25,225.9859584456026
1999-05-26,222.7762643775759
1999-05-27,220.41453472434344
1999-05-28,222.32145682895248
1999-05-31,224.10437420463504
1999-06-01,230.77902414429795
1999-06-02,231.07063663631095
1999-06-03,234.71814819675396
1999-06-04,236.33046821688725
1999-06-07,243.25759249100932
1999-06-08,244.5442789692668
1999-06-09,244.2792029191031
1999-06-10,243.53808062384996
1999-06-11,247.3305944910853
1999-06-14,246.799693685565
1999-06-15,246.47853774473853
1999-06-16,247.03583762453135
1999-06-17,246.9517319019923
1999-06-18,249.98821438954056
1999-06-21,253.31233614165296
1999-06-22,254.20764924578685
1999-06-23,250.66687423219463
1999-06-24,247.5853740254104
1999-06-25,246.8106195204683
1999-06-28,248.00266598288812
1999-06-29,248.43482323434793
1999-06-30,251.31048433501033
1999-07-01,256.37982103156196
1999-07-02,258.69661237348316
1999-07-05,263.4850290470506
1999-07-06,260.6127273313697
1999-07-07,257.80736842859017
1999-07-08,256.66295336407387
1999-07-09,255.0583329204878
1999-07-12,255.56217013494972
1999-07-13,249.76667983284912
1999-07-14,252.20851595379278
1999-07-15,251.60098826624778
1999-07-16,250.20333889411762
1999-07-19,250.39137297834478
1999-07-20,249.6694102684547
1999-07-21,247.97951432311717
1999-07-22,248.32642102213796
1999-07-23,248.49103143229112
1999-07-26,244.6034140533044
1999-07-27,245.46792402035618
1999-07-28,245.21220297544866
1999-07-29,243.55750687062232
1999-07-30,245.12242526193282
1999-08-02,242.8555803184202
1999-08-03,243.91595253055849
1999-08-04,248.98407063912086
1999-08-05,247.43809567763026
1999-08-06,245.58171617299925
1999-08-09,245.94988973452283
1999-08-10,243.4028457821296
1999-08-11,245.8834927184829
1999-08-12,249.26782876752432
1999-08-13,249.7128015917482
1999-08-16,249.8186669064203
1999-08-17,250.0179907408392
1999-08-18,251.5568664230098
1999-08-19,248.95021831732817
1999-08-20,248.61191785223673
1999-08-23,249.7514990050622
1999-08-24,247.7062561646387
1999-08-25,247.7810031773241
1999-08-26,246.80817806923287
1999-08-27,246.8636412560251
1999-08-30,246.24437743615783
1999-08-31,243.80144500425865
1999-09-01,246.56183768438922
1999-09-02,243.39610306164388
1999-09-03,245.0051264819573
1999-09-06,244.7673966522089
1999-09-07,243.36335606702823
1999-09-08,238.5067405935064
1999-09-09,236.83386645315738
1999-09-10,235.29670384408433
1999-09-13,234.5178694250264
1999-09-14,237.32666587266664
1999-09-15,236.8877676807179
1999-09-16,232.76948245046
1999-09-17,232.36329005343276
1999-09-20,232.51005295613385
1999-09-21,232.43964828593232
1999-09-22,231.31826481808355
1999-09-23,233.17515739192856
1999-09-24,233.2928651237114
1999-09-27,239.64748616293772
1999-09-28,245.75890637591613
1999-09-29,244.03468110606386
1999-09-30,243.61746849943853
1999-10-01,245.51957001815455
1999-10-04,252.9702361887237
1999-10-05,256.21537297845674
1999-10-06,253.47557907199183
1999-10-07,258.48948419580995
1999-10-08,260.92392740425663
1999-10-11,261.94513106828396
1999-10-12,260.56993354418057
1999-10-13,255.0427756915754
1999-10-14,252.80430050250388
1999-10-15,244.6753621473343
1999-10-18,243.1030227201952
1999-10-19,246.2592475267343
1999-10-20,247.87807954142576
1999-10-21,242.81582989206515
1999-10-22,246.10002079301094
1999-10-25,246.02587995788468
1999-10-26,246.10065472927755
1999-10-27,245.66608144077207
1999-10-28,248.80735717080128
1999-10-29,250.2572539265443
1999-11-01,249.89047566741172
1999-11-02,249.89922015756605
1999-11-03,249.65284382283323
1999-11-04,254.3486964843201
1999-11-05,255.4262458442719
1999-11-08,255.8512988250584
1999-11-09,259.83398477403455
1999-11-10,256.46954044419283
1999-11-11,257.2646698520611
1999-11-12,256.6721704281079
1999-11-15,258.7970193130021
1999-11-16,260.13118194605664
1999-11-17,260.7064843175942
1999-11-18,262.6798808000814
1999-11-19,264.59452451445424
1999-11-22,264.3326940991903
1999-11-23,264.8601270637672
1999-11-24,265.65294802710895
1999-11-25,264.6051725756874
1999-11-26,267.1607717050714
1999-11-29,264.598078175273
1999-11-30,263.8193131930258
1999-12-01,267.0980913980531
1999-12-02,269.817284846198
1999-12-03,269.51463925962224
1999-12-06,272.32103872134974
1999-12-07,274.40268093448196
1999-12-08,278.09271947038536
1999-12-09,281.5711106318122
1999-12-10,284.68111634453993
1999-12-13,288.2843698726198
1999-12-14,286.70776462170005
1999-12-15,285.70531441408036
1999-12-16,285.9239071176041
1999-12-17,292.7631744633706
1999-12-20,299.94216956488356
1999-12-21,296.8185162695034
1999-12-22,298.01611770693023
1999-12-23,297.64255499733844
1999-12-24,298.7076101087014
1999-12-27,298.6104773194619
1999-12-28,299.023228493849
1999-12-29,301.1072745343272
1999-12-30,301.14395020723026
1999-12-31,301.14395020723026
2000-01-03,302.9891950001667
2000-01-04,301.48845928794884
2000-01-05,299.9963914008934
2000-01-06,299.94663877533895
2000-01-07,310.3591852619991
2000-01-10,321.6271186766777
2000-01-11,324.0446931690937
2000-01-12,323.161493677586
2000-01-13,324.6559790353377
2000-01-14,326.8277726065453
2000-01-17,333.3706481960865
2000-01-18,332.1377957365124
2000-01-19,328.5511741480957
2000-01-20,328.8532906485289
2000-01-21,323.7799279118196
2000-01-24,320.88806424552297
2000-01-25,312.42399368762216
2000-01-26,307.13828506426785
2000-01-27,304.76807909270286
2000-01-28,292.81051140161566
2000-01-31,292.25393228838465
2000-02-01,303.7297878570634
2000-02-02,304.3715668980504
2000-02-03,307.80849322497573
2000-02-04,301.8773215490889
2000-02-07,307.4118463150073
2000-02-08,308.5035498637333
2000-02-09,311.5068461368401
2000-02-10,306.2557404999228
2000-02-11,301.7377150305621
2000-02-14,297.6866912734171
2000-02-15,294.1781580587839
2000-02-16,290.4816061138034
2000-02-17,296.2057147836173
2000-02-18,295.29751841439014
2000-02-21,290.8499810580552
2000-02-22,284.3102593388789
2000-02-23,287.6812873062248
2000-02-24,287.31726254057713
2000-02-25,284.1956331336344
2000-02-28,276.9380140208409
2000-02-29,276.36203680346244
2000-03-01,279.71058773210393
2000-03-02,275.30827875449705
2000-03-03,269.6705030926513
2000-03-06,271.09239764548624
2000-03-07,271.29220120448906
2000-03-08,271.2193159623505
2000-03-09,273.3304562815761
2000-03-10,273.5417633592601
2000-03-13,263.1524810619273
2000-03-14,269.4872564636824
2000-03-15,267.5008857226573
2000-03-16,270.0844453723211
2000-03-17,271.3915426969498
2000-03-20,269.753509201741
2000-03-21,270.2607913307986
2000-03-22,274.83035486374496
2000-03-23,275.82699597747893
2000-03-24,278.4005692241822
2000-03-27,280.1523159186173
2000-03-28,274.1203350109687
2000-03-29,272.3386582008551
2000-03-30,264.39326168585677
2000-03-31,264.66177043942974
2000-04-03,265.4283249289574
2000-04-04,266.3402849545945
2000-04-05,254.72701368095042
2000-04-06,259.92247248918517
2000-04-07,259.7645671907458
2000-04-10,260.5579597128562
2000-04-11,253.17997796852563
2000-04-12,251.19604991055405
2000-04-13,242.0819389989411
2000-04-14,234.49895288599063
2000-04-17,215.18122430930256
2000-04-18,225.25446686077694
2000-04-19,230.24443387417935
2000-04-20,232.98266332854794
2000-04-21,232.98266332854794
2000-04-24,231.43635644179187
2000-04-25,237.30131447149404
2000-04-26,237.90302537671496
2000-04-27,235.47899722717875
2000-04-28,238.92921860317082
2000-05-01,238.58609382777135
2000-05-02,239.54840328060587
2000-05-03,238.38467675266983
2000-05-04,234.8670912486464
2000-05-05,231.08170905370827
2000-05-08,230.6704516257313
2000-05-09,231.49147938824336
2000-05-10,230.81360832170358
2000-05-11,232.82952280938665
2000-05-12,229.5700368616826
2000-05-15,230.73334725424678
2000-05-16,232.69249063822485
2000-05-17,228.38697435812065
2000-05-18,225.22632714826028
2000-05-19,218.9595953266337
2000-05-22,219.1761787671688
2000-05-23,220.8932615103607
2000-05-24,216.72496542503066
2000-05-25,219.70897352368019
2000-05-26,219.99046955717304
2000-05-29,223.63140735640258
2000-05-30,228.0593113084802
2000-05-31,231.46247281580807
2000-06-01,231.5905523376051
2000-06-02,237.1058625392431
2000-06-05,238.25220233207074
2000-06-06,240.58482772703235
2000-06-07,240.6492781077842
2000-06-08,238.97130335782091
2000-06-09,241.7674116983107
2000-06-12,243.4382797815025
2000-06-13,243.10143843268833
2000-06-14,243.82121123686775
