Date,EAFE ex UK GROWTH
2006-01-06,1585.7719780010802
2006-01-09,1585.895994496275
2006-01-10,1568.15902746583
2006-01-11,1581.3309676761476
2006-01-12,1583.6616533402143
2006-01-13,1581.3729570614444
2006-01-16,1581.750353636489
2006-01-17,1553.1612812139495
2006-01-18,1531.516283455378
2006-01-19,1553.483893169286
2006-01-20,1546.0656124555617
2006-01-23,1548.5192804368187
2006-01-24,1556.1110342248644
2006-01-25,1560.8516051946967
2006-01-26,1575.74248991573
2006-01-27,1592.908255067555
2006-01-30,1590.2476104218201
2006-01-31,1600.5033804185712
2006-02-01,1596.5198406808563
2006-02-02,1589.7845132979944
2006-02-03,1579.7912992133233
2006-02-06,1580.7207905528448
2006-02-07,1578.6561607450358
2006-02-08,1556.4943646543604
2006-02-09,1571.443005109747
2006-02-10,1559.808234327508
2006-02-13,1544.5505239898862
2006-02-14,1554.1885960947063
2006-02-15,1550.6495789160906
2006-02-16,1555.1039998847507
2006-02-17,1546.2571496169016
2006-02-20,1540.451668764523
2006-02-21,1551.8214141282215
2006-02-22,1554.1059817123141
2006-02-23,1576.2347558538358
2006-02-24,1578.1029627616208
2006-02-27,1592.4116926693637
2006-02-28,1586.0942203070626
2006-03-01,1584.1952462922245
2006-03-02,1582.5581116101887
2006-03-03,1573.7726497257258
2006-03-06,1578.0168674245842
2006-03-07,1556.754462925706
2006-03-08,1548.3774607528917
2006-03-09,1570.7288453082256
2006-03-10,1569.263906780759
2006-03-13,1592.2339452418385
2006-03-14,1602.0374662266465
2006-03-15,1606.8898941057587
2006-03-16,1610.9733170365776
2006-03-17,1623.7804806718518
2006-03-20,1635.236026912197
2006-03-21,1623.5879094342436
2006-03-22,1627.7530444267247
2006-03-23,1613.7959881904726
2006-03-24,1621.545827050102
2006-03-27,1624.7918433599095
2006-03-28,1627.7800011288116
2006-03-29,1623.905391038516
2006-03-30,1657.316582329973
2006-03-31,1649.7998151970583
2006-04-03,1669.8992760861677
2006-04-04,1676.4105465912046
2006-04-05,1680.3862431725215
2006-04-06,1692.0365802319604
2006-04-07,1678.541465722894
2006-04-10,1674.842189179949
2006-04-11,1663.7623390142885
2006-04-12,1648.2012004291284
2006-04-13,1649.1606215834024
2006-04-14,1649.5276998314566
2006-04-17,1661.9439829537516
2006-04-18,1669.6029259868733
2006-04-19,1688.5200026573916
2006-04-20,1692.157866276714
2006-04-21,1702.5957745654907
2006-04-24,1697.2593403391118
2006-04-25,1702.3413558683744
2006-04-26,1712.075654537951
2006-04-27,1720.9558489134388
2006-04-28,1712.544404031196
2006-05-01,1722.5750590229454
2006-05-02,1736.2065773215302
2006-05-03,1726.5804257844798
2006-05-04,1737.0457770523635
2006-05-05,1757.1539724186293
2006-05-08,1770.9317217529378
2006-05-09,1777.4136893548489
2006-05-10,1771.0986825672308
2006-05-11,1763.8062689791523
2006-05-12,1741.9475123735065
2006-05-15,1715.6886988725832
2006-05-16,1705.0601293047982
2006-05-17,1681.2710572996377
2006-05-18,1661.8005253666474
2006-05-19,1646.1485253253986
2006-05-22,1616.1348537983972
2006-05-23,1631.2015027657876
2006-05-24,1616.593035178529
2006-05-25,1619.9191176005272
2006-05-26,1645.5025997717955
2006-05-29,1651.4239792406393
2006-05-30,1643.460025803961
2006-05-31,1629.018889300939
2006-06-01,1629.77831378538
2006-06-02,1655.1623778132007
2006-06-05,1646.8307112182622
2006-06-06,1594.0264618216847
2006-06-07,1580.3690174171866
2006-06-08,1521.4253048648454
2006-06-09,1545.7935125120134
2006-06-12,1532.3324304894347
2006-06-13,1481.9861168433285
2006-06-14,1492.9061774477007
2006-06-15,1525.1705233308994
2006-06-16,1542.050948793123
2006-06-19,1535.3350047134152
2006-06-20,1533.5015665201881
2006-06-21,1541.2262948156088
2006-06-22,1557.0710835159534
2006-06-23,1552.9472346023824
2006-06-26,1554.7427656510588
2006-06-27,1554.4745727986485
2006-06-28,1538.285393585048
2006-06-29,1565.8399036106139
2006-06-30,1626.6964396186795
2006-07-03,1636.6775628400972
2006-07-04,1642.3865675823647
2006-07-05,1613.3852553743786
2006-07-06,1621.3675534417578
2006-07-07,1628.0493563508178
2006-07-10,1632.5609491521386
2006-07-11,1618.6958855103535
2006-07-12,1606.5675278466597
2006-07-13,1586.834459214697
2006-07-14,1551.4243549257053
2006-07-17,1531.8217210719642
2006-07-18,1509.177336311615
2006-07-19,1536.8940885898094
2006-07-20,1570.4483070850492
2006-07-21,1560.6554402671386
2006-07-24,1567.7849270274025
2006-07-25,1577.7903259352684
2006-07-26,1574.137456760508
2006-07-27,1604.8347961085044
2006-07-28,1622.5541293746458
2006-07-31,1627.4360644864946
2006-08-01,1611.5836782858703
2006-08-02,1627.1697823736476
2006-08-03,1615.3605578599772
2006-08-04,1634.7122730991764
2006-08-07,1604.8953594391446
2006-08-08,1611.3440585146207
2006-08-09,1625.7370385975662
2006-08-10,1609.6944312292214
2006-08-11,1605.315235110483
2006-08-14,1618.7689322568965
2006-08-15,1637.1243596207216
2006-08-16,1660.4613887168134
2006-08-17,1670.0642996152778
2006-08-18,1667.526947977666
2006-08-21,1666.0770769601531
2006-08-22,1666.8206181082012
2006-08-23,1659.9028378802004
2006-08-24,1656.160661948641
2006-08-25,1645.8118319630125
2006-08-28,1647.3931884518267
2006-08-29,1656.1281708219215
2006-08-30,1665.7017846490216
2006-08-31,1668.9170296948037
2006-09-01,1673.0045313435805
2006-09-04,1695.3226878767518
2006-09-05,1688.2914975058134
2006-09-06,1669.3895990534047
2006-09-07,1646.5897284525574
2006-09-08,1645.0450038047927
2006-09-11,1625.6937867677655
2006-09-12,1630.9054596545848
2006-09-13,1634.8133226096131
2006-09-14,1644.2442465564473
2006-09-15,1636.4299040249266
2006-09-18,1640.0962207434297
2006-09-19,1640.3534086750187
2006-09-20,1639.3050185686232
2006-09-21,1648.6915893779299
2006-09-22,1642.895232048053
2006-09-25,1632.229039648919
2006-09-26,1635.2828650890972
2006-09-27,1661.0376908476073
2006-09-28,1665.6220453170706
2006-09-29,1668.1729384357825
2006-10-02,1677.3756304991343
2006-10-03,1669.6240413466032
2006-10-04,1662.4955312761774
2006-10-05,1683.5701482093878
2006-10-06,1669.8047734183717
2006-10-09,1672.2573488303908
2006-10-10,1673.912644538416
2006-10-11,1671.7089341202266
2006-10-12,1673.3584762528058
2006-10-13,1675.3663692875778
2006-10-16,1690.8448834410117
2006-10-17,1683.6464921830793
2006-10-18,1689.6356902094828
2006-10-19,1697.6079040575685
2006-10-20,1704.6374189621156
2006-10-23,1708.511714481789
2006-10-24,1708.4351981146035
2006-10-25,1714.3149799555206
2006-10-26,1729.510787923842
2006-10-27,1729.4739801101553
2006-10-30,1716.9862036592601
2006-10-31,1720.0015566905283
2006-11-01,1729.495306910812
2006-11-02,1720.9529385469166
2006-11-03,1715.4141344765865
2006-11-06,1725.7674166463628
2006-11-07,1743.6019668722415
2006-11-08,1725.4179342958166
2006-11-09,1723.7953212808416
2006-11-10,1729.5359078825697
2006-11-13,1721.5851851065772
2006-11-14,1732.8622289338896
2006-11-15,1739.4499860934654
2006-11-16,1736.0893935249544
2006-11-17,1730.1101102927453
2006-11-20,1714.603969098409
2006-11-21,1720.5077002662772
2006-11-22,1750.968618377058
2006-11-23,1752.954815115818
2006-11-24,1751.4032327313464
2006-11-27,1740.7071473536525
2006-11-28,1734.7261245304207
2006-11-29,1761.2779839038242
2006-11-30,1773.6841777815787
2006-12-01,1771.3122905731448
2006-12-04,1778.46930948599
2006-12-05,1784.3394878266683
2006-12-06,1792.4382436316412
2006-12-07,1801.122393143915
2006-12-08,1798.8473130615105
2006-12-11,1792.5867401227113
2006-12-12,1800.1858958956689
2006-12-13,1805.0273367177542
2006-12-14,1811.3632419468252
2006-12-15,1813.0591193914318
2006-12-18,1811.2391095152825
2006-12-19,1802.9312896614392
2006-12-20,1815.8486542878543
2006-12-21,1812.8329559452561
2006-12-22,1803.1258127270594
2006-12-25,1801.6348205983677
2006-12-26,1801.3166650579628
2006-12-27,1815.2374438761392
2006-12-28,1816.211102526204
2006-12-29,1822.1919287285539
2007-01-01,1822.1919287285539
2007-01-02,1844.9567295340387
2007-01-03,1836.9028539523683
2007-01-04,1823.473733981477
2007-01-05,1804.4446300367247
2007-01-08,1804.0973858629263
2007-01-09,1808.0362817462585
2007-01-10,1783.7354887211393
2007-01-11,1792.1742263844005
2007-01-12,1811.0406578300506
2007-01-15,1825.008640511003
2007-01-16,1819.5030337071348
2007-01-17,1823.8771209604106
2007-01-18,1821.1273542461852
2007-01-19,1825.7354605202258
2007-01-22,1828.6685563878957
2007-01-23,1835.9650821392368
2007-01-24,1841.1440679526204
2007-01-25,1840.2099507227852
2007-01-26,1822.3062849427308
2007-01-29,1828.6707894832002
2007-01-30,1837.6264453075296
2007-01-31,1837.4821198683787
2007-02-01,1857.242156141945
2007-02-02,1855.5301736463414
2007-02-05,1847.840164930106
2007-02-06,1853.2247010536255
2007-02-07,1862.5538190907246
2007-02-08,1851.4631637775237
2007-02-09,1858.1681877889314
2007-02-12,1845.7603842655296
2007-02-13,1858.46902048153
2007-02-14,1888.962334181551
2007-02-15,1902.8003008236085
2007-02-16,1900.8327178842464
2007-02-19,1909.0249459290026
2007-02-20,1902.8857850865998
2007-02-21,1891.0587330641067
2007-02-22,1896.1547472461964
2007-02-23,1909.0571331036028
2007-02-26,1915.2649691101526
2007-02-27,1888.0175127822217
2007-02-28,1847.6689513085666
2007-03-01,1830.6288733249814
2007-03-02,1827.1738916000627
2007-03-05,1786.4558859657016
2007-03-06,1808.9080752865382
2007-03-07,1817.9153429798278
2007-03-08,1837.2303705339452
2007-03-09,1840.0117406302106
2007-03-12,1853.6319704855223
2007-03-13,1841.9252125099529
2007-03-14,1800.4771199195484
2007-03-15,1828.5605417503473
2007-03-16,1834.0134323090188
2007-03-19,1853.5016151407174
2007-03-20,1867.8569488966564
2007-03-21,1871.8956321404667
2007-03-22,1907.0601237169692
2007-03-23,1907.7847710556343
2007-03-26,1903.3418946041982
2007-03-27,1900.4261445781344
2007-03-28,1894.763782256224
2007-03-29,1901.331100439275
2007-03-30,1901.5580205416995
2007-04-02,1899.1961340608425
2007-04-03,1918.8198513946543
2007-04-04,1936.7373876668353
2007-04-05,1943.3748148912287
2007-04-06,1942.574564125615
2007-04-09,1939.2282750701495
2007-04-10,1958.9920558653764
2007-04-11,1954.4583470398793
2007-04-12,1950.2913526661291
2007-04-13,1955.0891905139767
2007-04-16,1978.2135738045272
2007-04-17,1977.3693245269349
2007-04-18,1983.557894063594
2007-04-19,1974.2201855527412
2007-04-20,1988.787157988857
2007-04-23,1986.6720575188692
2007-04-24,1980.5175625066468
2007-04-25,1988.712956786168
2007-04-26,1990.3920769045212
2007-04-27,1984.769520652882
2007-04-30,1984.5459458420578
2007-05-01,1973.3672174145859
2007-05-02,1984.4712998960663
2007-05-03,1982.0258960551735
2007-05-04,1995.5836018058021
2007-05-07,2016.5855609361447
2007-05-08,1996.117221334881
2007-05-09,2008.1262161084483
2007-05-10,1993.3200702902075
2007-05-11,1991.7389958064675
2007-05-14,1996.9531615618516
2007-05-15,1998.7780347694988
2007-05-16,1991.9790827424642
2007-05-17,1986.614657170816
2007-05-18,1994.8069553331254
2007-05-21,1995.0940733830143
2007-05-22,2005.7930480377313
2007-05-23,2021.9995055031748
2007-05-24,2007.2718387464613
2007-05-25,2000.9429599727885
2007-05-28,2005.4978875792551
2007-05-29,2013.5284911458887
2007-05-30,2002.495839846865
2007-05-31,2026.0708957649606
2007-06-01,2035.7948064110888
2007-06-04,2043.4852671919473
2007-06-05,2041.8322421528123
2007-06-06,2020.1433703891153
2007-06-07,1999.350453429785
2007-06-08,1978.4907024155073
2007-06-11,1989.0771731197137
2007-06-12,1976.833969984806
2007-06-13,1973.5635910155231
2007-06-14,1998.4757908995753
2007-06-15,2024.0873311877356
2007-06-18,2032.051328026901
2007-06-19,2030.6346692611964
2007-06-20,2036.968659718837
2007-06-21,2024.087786181648
2007-06-22,2019.066185597149
2007-06-25,2014.554524349418
2007-06-26,2008.1751887286857
2007-06-27,1990.8651593894208
2007-06-28,2012.698068671974
2007-06-29,2030.2913147212141
2007-07-02,2049.4497954405188
2007-07-03,2060.868856190042
2007-07-04,2070.6689972162603
2007-07-05,2065.462282623246
2007-07-06,2069.7093554408148
2007-07-09,2080.268963803844
2007-07-10,2080.8619152671686
2007-07-11,2074.982845297637
2007-07-12,2088.6212832814326
2007-07-13,2101.9343822378996
2007-07-16,2103.5695690818648
2007-07-17,2095.9773379937687
2007-07-18,2077.7619118994276
2007-07-19,2099.1797559400284
2007-07-20,2094.5347555605667
2007-07-23,2093.22093483191
2007-07-24,2085.4241916976175
2007-07-25,2056.3494423723378
2007-07-26,2021.1015656069715
2007-07-27,1990.1981948803468
2007-07-30,2002.3164509367605
2007-07-31,2020.1789056293426
2007-08-01,1981.7487463079306
2007-08-02,1990.4271244771023
2007-08-03,1992.4692387296632
2007-08-06,1981.6676692397605
2007-08-07,1984.044422526883
2007-08-08,2021.470022590501
2007-08-09,2003.520034495325
2007-08-10,1952.1569151239084
2007-08-13,1959.9026556072606
2007-08-14,1946.8456760739753
2007-08-15,1912.1551163442955
2007-08-16,1858.2993717150437
2007-08-17,1849.2477092528923
2007-08-20,1883.2990011836873
2007-08-21,1899.8903725138357
2007-08-22,1921.156076929121
2007-08-23,1949.7848415309716
2007-08-24,1960.7832176627642
2007-08-27,1968.2673998643065
2007-08-28,1952.3709060722827
2007-08-29,1946.1204960793314
2007-08-30,1963.863347602357
2007-08-31,1996.4632045169528
2007-09-03,1996.0777824627662
2007-09-04,1998.3359323233499
2007-09-05,1977.8996534781936
2007-09-06,1987.6023846258886
2007-09-07,1973.3444841955225
2007-09-10,1950.426515579952
2007-09-11,1975.6655368559204
2007-09-12,1984.5185956675466
2007-09-13,1987.1584777965775
2007-09-14,1991.457240765442
2007-09-17,1976.7077400549447
2007-09-18,1978.07178755635
2007-09-19,2050.7522413554043
2007-09-20,2065.8084788578353
2007-09-21,2062.631968917747
2007-09-24,2071.7633410206063
2007-09-25,2075.3572021403374
2007-09-26,2084.776800066777
2007-09-27,2114.1154273513225
2007-09-28,2125.940680960447
2007-10-01,2135.0684542308036
2007-10-02,2142.5720770070893
2007-10-03,2145.03734964237
2007-10-04,2135.6578441863635
2007-10-05,2151.9257906790567
2007-10-08,2140.219161453592
2007-10-09,2154.771031526958
2007-10-10,2166.525229955072
2007-10-11,2193.3445732298333
2007-10-12,2177.8930051470397
2007-10-15,2174.765309861295
2007-10-16,2140.1295260048146
2007-10-17,2147.489767833279
2007-10-18,2163.983175210357
2007-10-19,2146.219082828198
2007-10-22,2102.5277340140906
2007-10-23,2132.558236072991
2007-10-24,2125.7424732379004
2007-10-25,2145.3817998500126
2007-10-26,2177.5895813867537
2007-10-29,2200.8076366672562
2007-10-30,2190.296265368514
2007-10-31,2203.640041101346
2007-11-01,2195.8074759679084
2007-11-02,2179.3212769683187
2007-11-05,2161.1449259864316
2007-11-06,2180.8313232624164
2007-11-07,2190.08716495832
2007-11-08,2163.0456165448372
2007-11-09,2142.218983668538
2007-11-12,2107.2785784812386
2007-11-13,2110.915087755755
2007-11-14,2146.844106776533
2007-11-15,2119.882792406333
2007-11-16,2097.870502161333
2007-11-19,2073.886264697214
2007-11-20,2104.6311255858345
2007-11-21,2069.200724380217
2007-11-22,2077.055533808788
2007-11-23,2094.9104232447376
2007-11-26,2114.4756138210596
2007-11-27,2109.3772109713036
2007-11-28,2122.7352305762206
2007-11-29,2153.334052010459
2007-11-30,2163.0783254565154
2007-12-03,2155.079876325992
2007-12-04,2146.414479346366
2007-12-05,2156.0979734101797
2007-12-06,2161.2762901551464
2007-12-07,2174.7762840160253
2007-12-10,2183.7778814344747
2007-12-11,2189.0663506498217
2007-12-12,2178.9480931574653
2007-12-13,2126.4527576338623
2007-12-14,2100.012139458566
2007-12-17,2052.054252203857
2007-12-18,2047.6639435703853
2007-12-19,2037.8091906065024
2007-12-20,2039.1973196272374
2007-12-21,2070.355295296673
2007-12-24,2076.5274554746825
2007-12-25,2088.648458989949
2007-12-26,2103.7641954770074
2007-12-27,2110.610047588236
2007-12-28,2120.827842145154
2007-12-31,2122.6198013139474
2008-01-01,2122.6198013139474
2008-01-02,2128.9930376126435
2008-01-03,2116.613935255039
2008-01-04,2079.2300221557007
2008-01-07,2049.9986024030754
2008-01-08,2065.7225903726626
2008-01-09,2052.8605199991966
2008-01-10,2038.16375581864
2008-01-11,2018.5070466204215
2008-01-14,2038.871090240158
2008-01-15,1994.129613067201
2008-01-16,1930.195738351611
2008-01-17,1938.1597580972373
2008-01-18,1929.898804198962
2008-01-21,1825.8920241987762
2008-01-22,1808.3887013638475
2008-01-23,1795.6672213763152
2008-01-24,1880.985684643144
2008-01-25,1917.2135694668182
2008-01-28,1887.5695816757293
2008-01-29,1914.7362084981023
2008-01-30,1899.7991061704383
2008-01-31,1918.3758195970433
2008-02-01,1950.4543310137467
2008-02-04,1966.3342638976903
2008-02-05,1902.025528071231
2008-02-06,1883.2398440765649
2008-02-07,1850.367885777032
2008-02-08,1843.2710965965919
2008-02-11,1836.945191483032
2008-02-12,1884.3328835823406
2008-02-13,1877.8933981024377
2008-02-14,1915.9446603209458
2008-02-15,1904.0014553689289
2008-02-18,1916.6274948583048
2008-02-19,1939.188853718328
2008-02-20,1892.3050920766048
2008-02-21,1931.471425928599
2008-02-22,1924.2513211102385
2008-02-25,1953.4662601014188
2008-02-26,1976.6050600352348
2008-02-27,2014.788562800279
2008-02-28,1999.8033080527537
2008-02-29,1975.6709500482068
2008-03-03,1935.4344708822834
2008-03-04,1918.782583027348
2008-03-05,1937.999782720798
2008-03-06,1951.0191503784954
2008-03-07,1911.8764392131657
2008-03-10,1885.91292315677
2008-03-11,1891.265645476939
2008-03-12,1929.8445251042863
2008-03-13,1916.4142140423096
2008-03-14,1908.6477760707953
2008-03-17,1866.21235635252
2008-03-18,1896.0588159488814
2008-03-19,1890.302079011388
2008-03-20,1853.0957390711492
2008-03-21,1859.9120134117866
2008-03-24,1849.9761892746337
2008-03-25,1922.045232015595
2008-03-26,1944.7586362221773
2008-03-27,1955.2392012761525
2008-03-28,1958.4661867371697
2008-03-31,1953.6818901576785
2008-04-01,1958.3762648667591
2008-04-02,1991.773525411094
2008-04-03,2003.8542111147788
2008-04-04,2021.4446570781404
2008-04-07,2037.0783458025808
2008-04-08,2012.215388524688
2008-04-09,2000.0999143705017
2008-04-10,1995.5275661537871
2008-04-11,1993.9647668539938
2008-04-14,1968.2091403942834
2008-04-15,1973.12735020918
2008-04-16,2016.5453178176722
2008-04-17,2004.5905840483708
2008-04-18,2002.6151742307914
2008-04-21,2040.3517467476831
2008-04-22,2029.2297018020786
2008-04-23,2039.6047242241652
2008-04-24,2021.7870308296465
2008-04-25,2041.2787001487268
2008-04-28,2049.763082479064
2008-04-29,2041.4418619138567
2008-04-30,2044.4707479894905
2008-05-01,2033.3266700928064
2008-05-02,2057.334328641971
2008-05-05,2067.1989814865387
2008-05-06,2071.729844092891
2008-05-07,2069.931920550603
2008-05-08,2072.8502511815723
2008-05-09,2052.570534978554
2008-05-12,2063.200904322427
2008-05-13,2072.446850609475
2008-05-14,2082.1309684265643
2008-05-15,2099.1075309833927
2008-05-16,2120.7414719985973
2008-05-19,2141.3935807206494
2008-05-20,2127.752298663094
2008-05-21,2123.9912646639377
2008-05-22,2118.688322521602
2008-05-23,2102.7227517915508
2008-05-26,2084.3704990785873
2008-05-27,2083.7909476023237
2008-05-28,2076.982099445042
2008-05-29,2085.868847537513
2008-05-30,2098.6120712729335
2008-06-02,2104.807541340174
2008-06-03,2094.841121236701
2008-06-04,2092.572286292301
2008-06-05,2080.355885856794
2008-06-06,2087.807560917101
2008-06-09,2064.176847319244
2008-06-10,2014.1907896759556
2008-06-11,2004.359553278529
2008-06-12,1976.851077790367
2008-06-13,1979.6231536245502
2008-06-16,1999.6187341203863
2008-06-17,2011.62977494364
2008-06-18,2007.4946143095963
2008-06-19,1986.6965984511628
2008-06-20,1971.8625159428916
2008-06-23,1950.5492133580412
2008-06-24,1951.8770897909098
2008-06-25,1955.5051947517773
2008-06-26,1950.3412835486695
2008-06-27,1934.8843654741365
2008-06-30,1942.6721447896587
2008-07-01,1917.7623762167962
2008-07-02,1905.8344214188392
2008-07-03,1885.9829840692912
2008-07-04,1876.8549058199383
2008-07-07,1891.596957962907
2008-07-08,1860.5608449728998
2008-07-09,1886.3522223380348
2008-07-10,1869.0512709656473
2008-07-11,1859.6882578834109
2008-07-14,1864.2162828225405
2008-07-15,1846.2972841006738
2008-07-16,1842.671039894415
2008-07-17,1874.2231810934081
2008-07-18,1865.0870307155383
2008-07-21,1878.5897935532537
2008-07-22,1888.5915268267815
2008-07-23,1893.471622196234
2008-07-24,1884.1931453741392
2008-07-25,1867.3742811033387
2008-07-28,1870.3704190645635
2008-07-29,1852.828665583654
2008-07-30,1873.5970643274977
2008-07-31,1879.3558484551243
2008-08-01,1845.8843638008523
2008-08-04,1829.0843808980892
2008-08-05,1828.149823490441
2008-08-06,1838.4866208483704
2008-08-07,1824.9921853550816
2008-08-08,1801.3354961878335
2008-08-11,1817.5866007548395
2008-08-12,1802.61313460091
2008-08-13,1773.4170530443162
2008-08-14,1776.4404704863507
2008-08-15,1763.0219136983035
2008-08-18,1770.6940148437632
2008-08-19,1737.5101842080257
2008-08-20,1745.355601807218
2008-08-21,1749.0241407414576
2008-08-22,1751.4920389792185
2008-08-25,1753.3700600305274
2008-08-26,1744.7042197122169
2008-08-27,1750.1598013940222
2008-08-28,1765.2068695391415
2008-08-29,1787.2297302665393
2008-09-01,1766.3894786174465
2008-09-02,1758.321217981309
2008-09-03,1734.6554441762657
2008-09-04,1691.7991817260297
2008-09-05,1647.1287652240053
2008-09-08,1684.3551064295577
2008-09-09,1652.1275511207084
2008-09-10,1633.4720349892518
2008-09-11,1606.880320226422
2008-09-12,1653.226952811676
2008-09-15,1634.3888324033658
2008-09-16,1592.6541317938722
2008-09-17,1581.9249276946102
2008-09-18,1581.4273101329168
2008-09-19,1658.037263673562
2008-09-22,1678.9688882639518
2008-09-23,1668.6819347532346
2008-09-24,1650.0475286780884
2008-09-25,1660.178708129782
2008-09-26,1632.408958678379
2008-09-29,1571.6979834626034
2008-09-30,1524.4973747783788
2008-10-01,1536.484924296456
2008-10-02,1487.5815863892315
2008-10-03,1485.3185614775216
2008-10-06,1388.1209758764167
2008-10-07,1386.169805112932
2008-10-08,1305.652193345158
2008-10-09,1292.3705446261274
2008-10-10,1203.6575447301318
2008-10-13,1284.500906579315
2008-10-14,1357.214821663964
2008-10-15,1303.2177422765326
2008-10-16,1214.3897757433176
2008-10-17,1247.2164663344022
2008-10-20,1277.5991717072275
2008-10-21,1283.9052149679967
2008-10-22,1204.97959154096
2008-10-23,1186.0913494957913
2008-10-24,1128.4406404316112
2008-10-27,1085.6200645287618
2008-10-28,1132.4321458422035
2008-10-29,1192.5510942379988
2008-10-30,1232.0157065602775
2008-10-31,1224.0879808515276
2008-11-03,1243.2671431575634
2008-11-04,1301.4164724531422
2008-11-05,1316.8814311223634
2008-11-06,1233.34025498965
2008-11-07,1233.5968226689126
2008-11-10,1263.738907534083
2008-11-11,1203.511906468252
2008-11-12,1182.7717682872465
2008-11-13,1160.4202522988332
2008-11-14,1176.5008766029946
2008-11-17,1152.7150583268626
2008-11-18,1140.5919099879159
2008-11-19,1113.5178914583066
2008-11-20,1059.4201044470306
2008-11-21,1056.2430773723281
2008-11-24,1113.8818570689568
2008-11-25,1143.605310042127
2008-11-26,1132.1803363223148
2008-11-27,1151.9805615998487
2008-11-28,1155.0729492872058
2008-12-01,1122.239431572065
2008-12-02,1112.9126742281185
2008-12-03,1125.3023825498055
2008-12-04,1123.7440056876464
2008-12-05,1094.6716685987155
2008-12-08,1159.8668055846674
2008-12-09,1166.364129572745
2008-12-10,1180.2510484766785
2008-12-11,1197.3824421657412
2008-12-12,1174.1978089837864
2008-12-15,1207.8003232845304
2008-12-16,1213.7724211000605
2008-12-17,1266.94361326705
2008-12-18,1275.3707651463785
2008-12-19,1237.4112618536294
2008-12-22,1229.7065843005114
2008-12-23,1226.6528456749184
2008-12-24,1222.991486268742
2008-12-25,1226.0210249657564
2008-12-26,1232.8076677107074
2008-12-29,1257.2171849395077
2008-12-30,1265.6984185292479
2008-12-31,1255.8675906486915
2009-01-01,1255.8675906486915
2009-01-02,1273.778350394112
2009-01-05,1273.4569518903684
2009-01-06,1261.1566152598991
2009-01-07,1279.0133576865012
2009-01-08,1267.891954012648
2009-01-09,1251.0199968819093
2009-01-12,1231.0930438019466
2009-01-13,1192.4890679292737
2009-01-14,1173.034347580674
2009-01-15,1144.985488802914
2009-01-16,1167.540233199319
2009-01-19,1160.7789289010236
2009-01-20,1131.328802329283
2009-01-21,1129.560488735805
2009-01-22,1129.9389112922279
2009-01-23,1101.9966669369874
2009-01-26,1128.4745694078845
2009-01-27,1152.5900764729545
2009-01-28,1163.1041341017647
2009-01-29,1151.786360894812
2009-01-30,1125.933856805959
2009-02-02,1101.0985415245857
2009-02-03,1120.7186479328975
2009-02-04,1128.8429813497282
2009-02-05,1117.326474984917
2009-02-06,1130.8982429479508
2009-02-09,1139.834990994039
2009-02-10,1126.5197132867045
2009-02-11,1119.6170846188015
2009-02-12,1096.5445727528947
2009-02-13,1107.3189730392257
2009-02-16,1098.8312222542345
2009-02-17,1061.0533157711263
2009-02-18,1048.690419825447
2009-02-19,1057.5815173662832
2009-02-20,1027.984088931435
2009-02-23,1027.7760273605807
2009-02-24,1010.3576186467575
2009-02-25,1010.7726537656142
2009-02-26,1013.7295560493129
2009-02-27,1012.5971496550927
2009-03-02,970.7150884385761
2009-03-03,955.5641020023726
2009-03-04,972.0638122915874
2009-03-05,965.6773077669878
2009-03-06,956.5222985711822
2009-03-09,947.0771992633034
2009-03-10,977.0020335256139
2009-03-11,993.7668550407299
2009-03-12,983.944733190838
2009-03-13,1004.5328005845505
2009-03-16,1028.5852388565486
2009-03-17,1031.262147392767
2009-03-18,1039.1833159790488
2009-03-19,1086.6123794066514
2009-03-20,1073.0312664835474
2009-03-23,1098.5580185726956
2009-03-24,1109.525224437517
2009-03-25,1118.7493228175676
2009-03-26,1127.569385405491
2009-03-27,1106.8186728802825
2009-03-30,1066.9365835091337
2009-03-31,1076.4649761141593
2009-04-01,1086.0056840254767
2009-04-02,1137.2268811900383
2009-04-03,1126.185792741043
2009-04-06,1122.1694069124098
2009-04-07,1112.952665485313
2009-04-08,1103.5472493669056
2009-04-09,1123.5041309952605
2009-04-10,1123.0548236091174
2009-04-13,1129.4468630740994
2009-04-14,1136.2856789856494
2009-04-15,1126.2514738063517
2009-04-16,1137.3631520685174
2009-04-17,1142.1373868054825
2009-04-20,1120.31427213296
2009-04-21,1116.4613546401056
2009-04-22,1123.545270230342
2009-04-23,1129.865421863979
2009-04-24,1151.6724506149849
2009-04-27,1150.3209101099833
2009-04-28,1129.9275701656247
2009-04-29,1151.7817610939915
2009-04-30,1168.7622564339606
2009-05-01,1168.8730264337426
2009-05-04,1197.2660755379868
2009-05-05,1195.2624778633067
2009-05-06,1202.944636866866
2009-05-07,1226.7032624619976
2009-05-08,1243.5608544579839
2009-05-11,1251.7653699834118
2009-05-12,1250.5498075703888
2009-05-13,1243.1791292118544
2009-05-14,1228.361252724471
2009-05-15,1244.7272443872384
2009-05-18,1238.626406971868
2009-05-19,1266.4828348190758
2009-05-20,1287.5433805645978
2009-05-21,1274.4386903988805
2009-05-22,1278.1074245451778
2009-05-25,1284.3538811544229
2009-05-26,1285.206206229907
2009-05-27,1290.8335315810232
2009-05-28,1275.2143939423124
2009-05-29,1298.5382314477
2009-06-01,1316.0743832666296
