Date,KOKUSAI INDEX (WORLD ex JP) GROWTH
2006-01-10,2675.605497291935
2006-01-11,2686.851876676935
2006-01-12,2674.1554427236006
2006-01-13,2673.8658091678985
2006-01-16,2681.6786416384443
2006-01-17,2665.8802835029824
2006-01-18,2650.4931118718655
2006-01-19,2669.8591473923725
2006-01-20,2633.6795578079054
2006-01-23,2647.9659547845376
2006-01-24,2653.052329180289
2006-01-25,2656.535493407019
2006-01-26,2672.6838036514723
2006-01-27,2689.1691147430915
2006-01-30,2688.935255282903
2006-01-31,2688.5995651379403
2006-02-01,2696.2285659666277
2006-02-02,2672.1648532642266
2006-02-03,2656.6064683800823
2006-02-06,2655.4917570386115
2006-02-07,2632.0627580076393
2006-02-08,2640.634274125218
2006-02-09,2645.9710651006935
2006-02-10,2641.021145632217
2006-02-13,2631.4640961847813
2006-02-14,2644.7937198934837
2006-02-15,2654.6118878394873
2006-02-16,2670.6201175407937
2006-02-17,2670.8029641728413
2006-02-20,2678.6327288231964
2006-02-21,2670.946233255448
2006-02-22,2680.6867946383704
2006-02-23,2677.889495754444
2006-02-24,2679.060588805315
2006-02-27,2690.1404119642757
2006-02-28,2664.7533943107114
2006-03-01,2692.0656637363213
2006-03-02,2692.055246792771
2006-03-03,2692.6104394359636
2006-03-06,2683.3456542565036
2006-03-07,2659.9560763254913
2006-03-08,2658.168450600996
2006-03-09,2658.086672003477
2006-03-10,2670.402706721643
2006-03-13,2686.252219229284
2006-03-14,2712.2861935763035
2006-03-15,2725.3788842650983
2006-03-16,2733.3678870086314
2006-03-17,2736.8254669179983
2006-03-20,2736.7778127844244
2006-03-21,2719.7995309840094
2006-03-22,2731.0469479574754
2006-03-23,2720.0590786105286
2006-03-24,2731.879133667618
2006-03-27,2724.330513810332
2006-03-28,2716.2782367942777
2006-03-29,2726.6800523506786
2006-03-30,2747.3703429280663
2006-03-31,2730.5510996015237
2006-04-03,2744.000559144676
2006-04-04,2758.8984992200812
2006-04-05,2774.4530945928004
2006-04-06,2777.1017697979
2006-04-07,2749.6616247468914
2006-04-10,2754.7066978463827
2006-04-11,2734.032591716556
2006-04-12,2730.887398536891
2006-04-13,2736.985670910329
2006-04-14,2736.985670910329
2006-04-17,2746.784812498889
2006-04-18,2774.8862952226455
2006-04-19,2796.549515389542
2006-04-20,2793.4505066926804
2006-04-21,2800.139488376436
2006-04-24,2792.8574422549013
2006-04-25,2787.774831990338
2006-04-26,2798.175227437354
2006-04-27,2803.461139064495
2006-04-28,2795.982254451521
2006-05-01,2798.2039178132336
2006-05-02,2815.826095163595
2006-05-03,2797.8443620942844
2006-05-04,2814.7089943947826
2006-05-05,2845.0684399450147
2006-05-08,2844.7902956200846
2006-05-09,2854.5264982882854
2006-05-10,2849.1797899278913
2006-05-11,2826.61884171558
2006-05-12,2792.496013772619
2006-05-15,2767.4197623265795
2006-05-16,2765.984124510926
2006-05-17,2712.8484850623
2006-05-18,2696.005143882665
2006-05-19,2689.405669479241
2006-05-22,2660.52916074966
2006-05-23,2680.7043376617003
2006-05-24,2662.0729208714442
2006-05-25,2697.070501129713
2006-05-26,2721.713380901918
2006-05-29,2727.7446649336716
2006-05-30,2690.5068827239834
2006-05-31,2702.7193283571614
2006-06-01,2725.2142836045928
2006-06-02,2740.47738191287
2006-06-05,2702.697297115252
2006-06-06,2665.2383716976747
2006-06-07,2650.892879944115
2006-06-08,2608.249169337993
2006-06-09,2620.008959202717
2006-06-12,2580.6441209592417
2006-06-13,2539.144992301812
2006-06-14,2558.63700261563
2006-06-15,2621.338581930785
2006-06-16,2612.785536032578
2006-06-19,2593.8381645178924
2006-06-20,2598.365006392666
2006-06-21,2628.7143999945474
2006-06-22,2617.941275195966
2006-06-23,2618.2673052401065
2006-06-26,2623.7878981957824
2006-06-27,2604.4075462992255
2006-06-28,2605.174881490989
2006-06-29,2664.6776202719984
2006-06-30,2699.5736185885726
2006-07-03,2717.750774496748
2006-07-04,2721.6293780189126
2006-07-05,2682.8934077588196
2006-07-06,2695.4540920540962
2006-07-07,2685.442906161693
2006-07-10,2678.6137587558333
2006-07-11,2679.36160344064
2006-07-12,2659.250664425383
2006-07-13,2622.9183812363053
2006-07-14,2595.454522906775
2006-07-17,2575.6872506907757
2006-07-18,2571.367356151409
2006-07-19,2624.7720857571785
2006-07-20,2614.0535137350244
2006-07-21,2589.7525418636255
2006-07-24,2630.1382198203137
2006-07-25,2646.8453729355288
2006-07-26,2645.9380531263705
2006-07-27,2654.6581458687087
2006-07-28,2680.9659582756576
2006-07-31,2678.380774588176
2006-08-01,2658.465856514706
2006-08-02,2687.489034766659
2006-08-03,2678.6823438278175
2006-08-04,2691.30382989971
2006-08-07,2673.149341023136
2006-08-08,2665.3381860052373
2006-08-09,2671.3677687661043
2006-08-10,2663.0966803863157
2006-08-11,2656.312877889586
2006-08-14,2663.534608596786
2006-08-15,2700.7959489384593
2006-08-16,2732.7083756271704
2006-08-17,2738.9609157677473
2006-08-18,2736.2519614993225
2006-08-21,2738.49372416274
2006-08-22,2734.566799782758
2006-08-23,2718.87972840863
2006-08-24,2719.960063391953
2006-08-25,2718.6366630445887
2006-08-28,2734.5995614546687
2006-08-29,2740.1369727339884
2006-08-30,2758.1960194439034
2006-08-31,2755.7424981254867
2006-09-01,2771.243464852414
2006-09-04,2781.048549349513
2006-09-05,2777.6575718952427
2006-09-06,2740.1119012566205
2006-09-07,2715.122058625
2006-09-08,2716.88959099831
2006-09-11,2709.159872337522
2006-09-12,2740.6458491554
2006-09-13,2750.2176796860554
2006-09-14,2751.791035369816
2006-09-15,2749.526746246485
2006-09-18,2758.344741833538
2006-09-19,2747.274497281156
2006-09-20,2764.0543997911554
2006-09-21,2760.682646474491
2006-09-22,2746.8198850149965
2006-09-25,2754.611328763847
2006-09-26,2777.114773108533
2006-09-27,2792.3364809978557
2006-09-28,2797.4884104192442
2006-09-29,2789.521047141683
2006-10-02,2785.2206205196303
2006-10-03,2779.0793056726425
2006-10-04,2801.927999704067
2006-10-05,2819.5025265265504
2006-10-06,2804.6539385938772
2006-10-09,2811.1014531726178
2006-10-10,2816.696270021125
2006-10-11,2811.9020779700786
2006-10-12,2838.159174146394
2006-10-13,2844.0937623822397
2006-10-16,2857.05748352035
2006-10-17,2839.43601411252
2006-10-18,2847.1095623915394
2006-10-19,2860.739946397852
2006-10-20,2866.5405016618784
2006-10-23,2877.7039252914833
2006-10-24,2878.275697797426
2006-10-25,2894.60141108107
2006-10-26,2910.97341698233
2006-10-27,2893.9999725399257
2006-10-30,2892.5732912492526
2006-10-31,2897.552380731149
2006-11-01,2884.9846087124565
2006-11-02,2882.3225038956953
2006-11-03,2878.838765191179
2006-11-06,2912.3137577169896
2006-11-07,2931.420458477384
2006-11-08,2927.520083631233
2006-11-09,2920.7533802425332
2006-11-10,2927.143374144518
2006-11-13,2926.293146187241
2006-11-14,2937.6943333459444
2006-11-15,2953.4435295250214
2006-11-16,2958.0017719783764
2006-11-17,2950.06022828671
2006-11-20,2952.75888854297
2006-11-21,2962.5723519535404
2006-11-22,2982.4093669750314
2006-11-23,2982.6897952410973
2006-11-24,2982.458560613584
2006-11-27,2939.612704682617
2006-11-28,2942.8853894833596
2006-11-29,2976.202691255059
2006-11-30,2980.645629142353
2006-12-01,2972.4807052457845
2006-12-04,2999.5395216603483
2006-12-05,3012.929288600416
2006-12-06,3012.8663518968438
2006-12-07,3009.011077517935
2006-12-08,3013.188278511066
2006-12-11,3010.088341281847
2006-12-12,3008.6303785291234
2006-12-13,3016.11287113275
2006-12-14,3035.5139133194066
2006-12-15,3031.6698238709428
2006-12-18,3020.3670142719493
2006-12-19,3022.290783788586
2006-12-20,3025.1896898067253
2006-12-21,3012.072176214019
2006-12-22,2997.0442681287163
2006-12-25,2997.0442681287163
2006-12-26,2999.4836069019907
2006-12-27,3023.0067686659163
2006-12-28,3024.6250131098896
2006-12-29,3020.594026788173
2007-01-01,3020.594026788173
2007-01-02,3044.156710632432
2007-01-03,3030.9558347526163
2007-01-04,3021.7127721229012
2007-01-05,2994.342664937722
2007-01-08,2999.7389767421278
2007-01-09,3004.0903964666645
2007-01-10,3000.4760714592144
2007-01-11,3033.3035996900835
2007-01-12,3056.794228718604
2007-01-15,3066.266770566712
2007-01-16,3060.47203318646
2007-01-17,3060.132009625081
2007-01-18,3047.70714987175
2007-01-19,3060.167691566799
2007-01-22,3047.0364397311514
2007-01-23,3060.290741268311
2007-01-24,3080.84218395981
2007-01-25,3058.871897165852
2007-01-26,3041.3284951340097
2007-01-29,3045.9010711179662
2007-01-30,3061.981784920525
2007-01-31,3072.135049682495
2007-02-01,3098.094348790767
2007-02-02,3103.9606773917367
2007-02-05,3097.5318547199045
2007-02-06,3104.9932178967347
2007-02-07,3123.1070088356364
2007-02-08,3114.737746690713
2007-02-09,3102.0348201396264
2007-02-12,3083.343998716588
2007-02-13,3102.8159349539956
2007-02-14,3142.717688834805
2007-02-15,3152.3895032392284
2007-02-16,3146.1635226708863
2007-02-19,3152.3356812318607
2007-02-20,3155.4712852166763
2007-02-21,3146.318461491092
2007-02-22,3149.4134820975455
2007-02-23,3153.385799424738
2007-02-26,3152.452073493265
2007-02-27,3054.444823832104
2007-02-28,3040.817682221242
2007-03-01,3019.476671967424
2007-03-02,2994.9543057314245
2007-03-05,2952.404452173884
2007-03-06,2993.915452247402
2007-03-07,3004.991449614914
2007-03-08,3029.998724786259
2007-03-09,3033.858898728161
2007-03-12,3044.7762218981657
2007-03-13,3000.3271919129425
2007-03-14,2984.0856522911495
2007-03-15,3018.261051168002
2007-03-16,3022.145241112975
2007-03-19,3057.9557394007215
2007-03-20,3075.939263909643
2007-03-21,3114.3956831731634
2007-03-22,3134.4534663365243
2007-03-23,3134.1548892389255
2007-03-26,3130.9993624837475
2007-03-27,3117.020172137108
2007-03-28,3097.383871928955
2007-03-29,3112.903924390579
2007-03-30,3112.919606183034
2007-04-02,3127.6979184027914
2007-04-03,3161.6910150669914
2007-04-04,3173.8001972927773
2007-04-05,3186.597460287758
2007-04-06,3186.597460287758
2007-04-09,3181.317245619737
2007-04-10,3202.102299434028
2007-04-11,3187.570886911632
2007-04-12,3201.764643541498
2007-04-13,3217.6088194657273
2007-04-16,3254.5215340902096
2007-04-17,3262.731638507121
2007-04-18,3255.0613516851217
2007-04-19,3248.3827545823533
2007-04-20,3278.651329043059
2007-04-23,3274.749741705174
2007-04-24,3268.127282183003
2007-04-25,3295.561010703419
2007-04-26,3290.041928460014
2007-04-27,3288.2390655553954
2007-04-30,3270.6478363903766
2007-05-01,3268.045910699766
2007-05-02,3293.3423291290483
2007-05-03,3301.135974790829
2007-05-04,3322.1215608315388
2007-05-07,3330.9204229932975
2007-05-08,3310.1934933164844
2007-05-09,3324.054889455111
2007-05-10,3286.5652167863814
2007-05-11,3307.965518417535
2007-05-14,3304.076580586946
2007-05-15,3306.252209464208
2007-05-16,3320.3451044249555
2007-05-17,3316.3152151129734
2007-05-18,3339.891039258247
2007-05-21,3339.7340998668074
2007-05-22,3340.378155570206
2007-05-23,3350.9440315336014
2007-05-24,3315.470204667208
2007-05-25,3327.7432523702937
2007-05-28,3329.7534214292073
2007-05-29,3339.10448389165
2007-05-30,3348.6243481869788
2007-05-31,3367.288854961605
2007-06-01,3383.8119651419274
2007-06-04,3395.508191002921
2007-06-05,3382.5675684931143
2007-06-06,3339.5073206599727
2007-06-07,3286.057348599161
2007-06-08,3294.1381658507385
2007-06-11,3306.1299708854376
2007-06-12,3280.669477003521
2007-06-13,3310.836338333485
2007-06-14,3345.816972450106
2007-06-15,3384.071087439469
2007-06-18,3382.1414687559445
2007-06-19,3379.7574848558147
2007-06-20,3364.3949052543476
2007-06-21,3363.4863200794134
2007-06-22,3342.877308005554
2007-06-25,3330.989942915964
2007-06-26,3315.080563221949
2007-06-27,3323.4563448504864
2007-06-28,3341.9546157531936
2007-06-29,3352.478009049493
2007-07-02,3381.7516011734997
2007-07-03,3400.2228103699717
2007-07-04,3409.4104094662152
2007-07-05,3409.5594521899534
2007-07-06,3429.174821143575
2007-07-09,3437.69529400928
2007-07-10,3408.845125513875
2007-07-11,3421.5118841789463
2007-07-12,3473.1856715645986
2007-07-13,3485.0204893172177
2007-07-16,3481.109949849997
2007-07-17,3479.363849825789
2007-07-18,3465.241368352298
2007-07-19,3495.400138780632
2007-07-20,3466.034781711408
2007-07-23,3476.294501600681
2007-07-24,3425.2328318771606
2007-07-25,3404.5894359068443
2007-07-26,3325.156395169013
2007-07-27,3278.25451454619
2007-07-30,3301.6847441006503
2007-07-31,3304.0954374213397
2007-08-01,3288.1335347304253
2007-08-02,3313.0862594475702
2007-08-03,3264.710283463455
2007-08-06,3284.2152022070104
2007-08-07,3299.79877295109
2007-08-08,3365.034976421535
2007-08-09,3287.8897167755536
2007-08-10,3243.3300285469927
2007-08-13,3265.2331571986983
2007-08-14,3210.4165252662315
2007-08-15,3159.3032820026956
2007-08-16,3090.1190462569143
2007-08-17,3152.7708298546454
2007-08-20,3173.4094363837926
2007-08-21,3182.7165168229976
2007-08-22,3234.552018774531
2007-08-23,3248.2421057091055
2007-08-24,3283.619155362473
2007-08-27,3277.0429535620647
2007-08-28,3215.043339512957
2007-08-29,3263.342720402309
2007-08-30,3278.9446769887168
2007-08-31,3323.7998386060513
2007-09-03,3325.86030890279
2007-09-04,3353.4616086930346
2007-09-05,3321.143362968209
2007-09-06,3341.5157600873363
2007-09-07,3290.511501868076
2007-09-10,3276.4581103515216
2007-09-11,3330.941999401225
2007-09-12,3341.62244666243
2007-09-13,3365.2215712792904
2007-09-14,3353.3658916117547
2007-09-17,3323.7405119516075
2007-09-18,3391.1843597605184
2007-09-19,3447.7030925825106
2007-09-20,3449.7892836129336
2007-09-21,3468.6229138087533
2007-09-24,3473.056887150644
2007-09-25,3466.0964723184316
2007-09-26,3484.159877788773
2007-09-27,3508.5553026261223
2007-09-28,3516.8094901279233
2007-10-01,3553.56614440985
2007-10-02,3548.162747490653
2007-10-03,3536.7724802251973
2007-10-04,3535.196813707749
2007-10-05,3576.9737010757412
2007-10-08,3564.7253753201085
2007-10-09,3590.833425591702
2007-10-10,3608.937038397453
2007-10-11,3616.112765006632
2007-10-12,3624.806827292569
2007-10-15,3599.221125696948
2007-10-16,3565.046147309539
2007-10-17,3592.598683360864
2007-10-18,3600.2713510152435
2007-10-19,3533.389764420067
2007-10-22,3507.046198117733
2007-10-23,3561.140199381649
2007-10-24,3546.899325567113
2007-10-25,3571.9261805829
2007-10-26,3616.321922612732
2007-10-29,3643.341505687557
2007-10-30,3622.6788467514234
2007-10-31,3669.4507309833944
2007-11-01,3611.9620452556683
2007-11-02,3620.664079891914
2007-11-05,3597.510184437813
2007-11-06,3641.3955057973644
2007-11-07,3602.4328897465302
2007-11-08,3584.587500528695
2007-11-09,3520.0304114491505
2007-11-12,3459.0157279676414
2007-11-13,3520.615112339449
2007-11-14,3529.71709556069
2007-11-15,3479.3498878638916
2007-11-16,3483.3978739865256
2007-11-19,3426.0861380670244
2007-11-20,3462.3879766849345
2007-11-21,3399.274023680827
2007-11-22,3414.577256329653
2007-11-23,3460.1824728156553
2007-11-26,3430.127082746317
2007-11-27,3442.752238776661
2007-11-28,3521.7549311633675
2007-11-29,3537.157196782462
2007-11-30,3547.258110696578
2007-12-03,3529.396176088214
2007-12-04,3509.5928355965875
2007-12-05,3551.8954750837984
2007-12-06,3577.325297352023
2007-12-07,3591.84315459213
2007-12-10,3617.6297241516195
2007-12-11,3565.9096005648753
2007-12-12,3582.5013745491597
2007-12-13,3543.0396068482014
2007-12-14,3505.127790084719
2007-12-17,3435.416653235888
2007-12-18,3443.9391296915674
2007-12-19,3440.747718560721
2007-12-20,3458.5312577201016
2007-12-21,3520.569139937973
2007-12-24,3544.3183340759224
2007-12-25,3544.3183340759224
2007-12-26,3556.6796111714234
2007-12-27,3539.1476302247006
2007-12-28,3553.634606775751
2007-12-31,3532.6628048509574
2008-01-01,3532.6628048509574
2008-01-02,3499.8054732146647
2008-01-03,3493.795265451769
2008-01-04,3411.232956622152
2008-01-07,3391.9775588090197
2008-01-08,3373.8804476398136
2008-01-09,3375.1256097549094
2008-01-10,3379.546869897104
2008-01-11,3338.3044484997095
2008-01-14,3377.8241014878718
2008-01-15,3290.9467914360243
2008-01-16,3231.364892394075
2008-01-17,3181.3610899311084
2008-01-18,3167.8726539142135
2008-01-21,3074.898077623155
2008-01-22,3079.799710840079
2008-01-23,3068.675725881646
2008-01-24,3173.6790394402865
2008-01-25,3166.3480051116985
2008-01-28,3180.90409379072
2008-01-29,3204.1144426621954
2008-01-30,3188.1618253219876
2008-01-31,3224.220340163689
2008-02-01,3281.628111662504
2008-02-04,3271.47926863117
2008-02-05,3161.9382715389233
2008-02-06,3148.5769458115715
2008-02-07,3122.536167686301
2008-02-08,3140.4930525781115
2008-02-11,3152.543902743471
2008-02-12,3206.994585574954
2008-02-13,3232.6234113447713
2008-02-14,3225.5071203863836
2008-02-15,3204.993455197098
2008-02-18,3221.0686601358725
2008-02-19,3236.198617477657
2008-02-20,3230.5464838417743
2008-02-21,3232.6081085097826
2008-02-22,3236.4594356448742
2008-02-25,3283.6188142282153
2008-02-26,3320.660530462957
2008-02-27,3344.6597602802544
2008-02-28,3322.494925625456
2008-02-29,3255.095093384905
2008-03-03,3237.8041852845536
2008-03-04,3220.149115588317
2008-03-05,3260.5340508171053
2008-03-06,3227.0260909568906
2008-03-07,3189.522992224745
2008-03-10,3135.5469376142214
2008-03-11,3191.737396287514
2008-03-12,3212.0381663779144
2008-03-13,3221.617493474868
2008-03-14,3183.9600815775702
2008-03-17,3106.742300839423
2008-03-18,3207.6030661246
2008-03-19,3134.001373016521
2008-03-20,3124.787948377441
2008-03-21,3124.787948377441
2008-03-24,3164.2524844254062
2008-03-25,3234.5924103952293
2008-03-26,3236.702931219455
2008-03-27,3231.2390602067703
2008-03-28,3210.3528856966936
2008-03-31,3224.783835897444
2008-04-01,3291.5161881849367
2008-04-02,3306.81505948035
2008-04-03,3316.6384033568143
2008-04-04,3344.163740002482
2008-04-07,3355.8651258838445
2008-04-08,3334.7629035232985
2008-04-09,3320.127094183018
2008-04-10,3334.970747672882
2008-04-11,3281.429913165851
2008-04-14,3270.1930998482585
2008-04-15,3284.7913095982813
2008-04-16,3369.730075844746
2008-04-17,3351.2072596574144
2008-04-18,3399.307668418183
2008-04-21,3418.7627882534416
2008-04-22,3399.3850023259356
2008-04-23,3414.075449709349
2008-04-24,3401.6394492998656
2008-04-25,3422.7871350372047
2008-04-28,3423.9122588725736
2008-04-29,3392.9866647421195
2008-04-30,3395.261688444828
2008-05-01,3417.843265886598
2008-05-02,3443.6665892912442
2008-05-05,3448.2795705034428
2008-05-06,3471.78851190561
2008-05-07,3442.8230329976395
2008-05-08,3465.8059342884326
2008-05-09,3443.7918885122153
2008-05-12,3475.713236907787
2008-05-13,3480.1123428725246
2008-05-14,3490.512935382875
2008-05-15,3527.261526237451
2008-05-16,3552.983534141841
2008-05-19,3567.617258062885
2008-05-20,3534.2447040638303
2008-05-21,3501.173141126971
2008-05-22,3505.1824440993482
2008-05-23,3465.2679789432646
2008-05-26,3461.44714224147
2008-05-27,3467.338839983401
2008-05-28,3488.024054303411
2008-05-29,3493.6604872831335
2008-05-30,3505.3980646205678
2008-06-02,3480.0565089657753
2008-06-03,3474.90925174867
2008-06-04,3463.8599305975913
2008-06-05,3503.87560373176
2008-06-06,3452.9808594444758
2008-06-09,3454.12689858916
2008-06-10,3407.9725009315853
2008-06-11,3365.277339444913
2008-06-12,3362.0195247007728
2008-06-13,3393.017368795459
2008-06-16,3409.281145368685
2008-06-17,3416.3722997773516
2008-06-18,3392.5727304218494
2008-06-19,3394.3475964719055
2008-06-20,3345.8596553368207
2008-06-23,3343.2077995019586
2008-06-24,3322.193655784467
2008-06-25,3337.1780051367978
2008-06-26,3274.1494674998467
2008-06-27,3269.51871625427
2008-06-30,3280.6122534027418
2008-07-01,3258.294217128057
2008-07-02,3203.201564102152
2008-07-03,3189.5548255323424
2008-07-04,3178.239604292158
2008-07-07,3180.799803693839
2008-07-08,3183.1569567507545
2008-07-09,3172.739218597083
2008-07-10,3170.0650095981055
2008-07-11,3141.1123635648933
2008-07-14,3149.2455612714552
2008-07-15,3118.5533622951416
2008-07-16,3143.356401207536
2008-07-17,3181.9433684853066
2008-07-18,3175.5714756251964
2008-07-21,3196.909468827766
2008-07-22,3199.262865423306
2008-07-23,3198.1798783982936
2008-07-24,3137.8320332676626
2008-07-25,3155.464206883832
2008-07-28,3129.176196676959
2008-07-29,3152.0629028904373
2008-07-30,3202.727955795448
2008-07-31,3183.0561492422034
2008-08-01,3141.803811948836
2008-08-04,3112.8121951620474
2008-08-05,3150.8958364862333
2008-08-06,3176.8062243301342
2008-08-07,3149.3074602514957
2008-08-08,3157.794997762351
2008-08-11,3170.084749892072
2008-08-12,3149.5780850804313
2008-08-13,3134.2026646540007
2008-08-14,3154.4033794734105
2008-08-15,3139.0800217336514
2008-08-18,3118.608664290143
2008-08-19,3084.0565486293026
2008-08-20,3109.358682234888
2008-08-21,3124.9777937732447
2008-08-22,3151.435680079549
2008-08-25,3110.263268840045
2008-08-26,3109.8748860655733
2008-08-27,3133.1371892253037
2008-08-28,3163.965720845706
2008-08-29,3138.223303944004
2008-09-01,3118.9707506012255
2008-09-02,3091.019693047862
2008-09-03,3044.1040079740656
2008-09-04,2958.8418594316113
2008-09-05,2925.8820689236045
2008-09-08,2963.289538881497
2008-09-09,2884.4859923681997
2008-09-10,2891.0875799450296
2008-09-11,2903.4507617389654
2008-09-12,2961.8662966500133
2008-09-15,2864.8239557689676
2008-09-16,2856.413452876382
2008-09-17,2768.9938946202815
2008-09-18,2833.015448068652
2008-09-19,2958.093706691981
2008-09-22,2908.905102304553
2008-09-23,2866.472534301217
2008-09-24,2853.086428931136
2008-09-25,2888.1927842448476
2008-09-26,2853.130934444496
2008-09-29,2646.430663143843
2008-09-30,2703.1639297139454
2008-10-01,2681.8012564527926
2008-10-02,2557.6585993861618
2008-10-03,2555.827541886374
2008-10-06,2391.5380103465477
2008-10-07,2332.8871655569774
2008-10-08,2271.753462968777
2008-10-09,2179.625011020662
2008-10-10,2076.0410752971193
2008-10-13,2305.2417080400937
2008-10-14,2308.7210164322883
2008-10-15,2120.625458004141
2008-10-16,2116.5871253814917
2008-10-17,2150.6905934784995
2008-10-20,2230.3357788789226
2008-10-21,2169.7353386484165
2008-10-22,2031.2083979847441
2008-10-23,2018.512616403911
2008-10-24,1941.5527328224855
2008-10-27,1876.1271956544567
2008-10-28,2026.2036205891227
2008-10-29,2092.1887385549867
2008-10-30,2146.893726221108
2008-10-31,2173.2921511392
2008-11-03,2182.645329715739
2008-11-04,2279.4527633316443
2008-11-05,2202.8206925379204
2008-11-06,2073.881462669976
2008-11-07,2117.3826603865427
2008-11-10,2118.489839701098
2008-11-11,2033.6778921860328
2008-11-12,1944.151785251563
2008-11-13,2013.8329553611757
2008-11-14,1971.6467895626258
2008-11-17,1918.5457558619028
2008-11-18,1932.2658898914203
2008-11-19,1845.1209195758495
2008-11-20,1733.0749102151851
2008-11-21,1786.9145822658957
2008-11-24,1917.873561114616
2008-11-25,1928.4753936731233
2008-11-26,1965.47648361546
2008-11-27,1981.2942722636783
2008-11-28,1996.1175994513412
2008-12-01,1850.2783470302559
2008-12-02,1888.6536118533443
2008-12-03,1916.0795883139292
2008-12-04,1880.160332330485
2008-12-05,1886.1639861438139
2008-12-08,1984.543557703647
2008-12-09,1969.8783366991854
2008-12-10,1993.34939561144
2008-12-11,1974.8145682279403
2008-12-12,1969.577249859201
2008-12-15,1980.223871525989
2008-12-16,2043.7167756192935
2008-12-17,2068.7367348349467
2008-12-18,2058.68302233348
2008-12-19,2029.4607962509642
2008-12-22,1993.3878350375549
2008-12-23,1984.209145144948
2008-12-24,1989.5034635779643
2008-12-25,1989.5034635779643
2008-12-26,1995.6981489473353
2008-12-29,2010.2038594322544
2008-12-30,2043.7130245471542
2008-12-31,2053.864959491298
2009-01-01,2053.864959491298
2009-01-02,2119.4118370337505
2009-01-05,2127.519899275892
2009-01-06,2142.8284645962694
2009-01-07,2113.8690724024805
2009-01-08,2117.076893090829
2009-01-09,2074.720584137007
2009-01-12,2022.684243305525
2009-01-13,2007.066409459614
2009-01-14,1941.712665399697
2009-01-15,1943.5377589044278
2009-01-16,1977.1098863360928
2009-01-19,1967.097597862358
2009-01-20,1888.0466201560464
2009-01-21,1921.8816993594269
2009-01-22,1905.8681561807998
2009-01-23,1905.8824018715982
2009-01-26,1947.6449474631963
2009-01-27,1964.4757198748086
2009-01-28,2015.4105955930374
2009-01-29,1968.3330288643338
2009-01-30,1932.0488980219661
2009-02-02,1914.919559030152
2009-02-03,1956.9849538403187
2009-02-04,1966.3867822762488
2009-02-05,1989.1957353104444
2009-02-06,2031.7411421469758
2009-02-09,2046.5233536412725
2009-02-10,1980.0508559331233
2009-02-11,1972.0696017946452
2009-02-12,1966.4420802008494
2009-02-13,1972.29148953879
2009-02-16,1958.0468563450574
2009-02-17,1887.7547006418426
2009-02-18,1884.0561073561842
2009-02-19,1884.3051283598745
2009-02-20,1852.3179809191658
2009-02-23,1812.5265294470314
2009-02-24,1838.0326442145947
2009-02-25,1820.2138113782776
2009-02-26,1811.8100721530855
2009-02-27,1785.9983440832568
2009-03-02,1701.7583455589656
2009-03-03,1689.0194352112153
2009-03-04,1737.639033426517
2009-03-05,1688.4806733509754
2009-03-06,1686.6967121276384
2009-03-09,1666.8180376440241
2009-03-10,1752.0694612463162
2009-03-11,1762.096988457298
2009-03-12,1798.2885482540853
2009-03-13,1817.935384842377
2009-03-16,1830.224362153289
2009-03-17,1857.900616331025
2009-03-18,1868.6237012356153
2009-03-19,1899.0699324142274
2009-03-20,1878.7124923745296
2009-03-23,1964.900292908049
2009-03-24,1951.0467676579992
2009-03-25,1958.262497074565
2009-03-26,1991.86402931736
2009-03-27,1945.9082704896111
2009-03-30,1885.4539202079577
2009-03-31,1922.790496510713
2009-04-01,1940.6607513756053
2009-04-02,2017.5746205337014
2009-04-03,2014.656514132938
2009-04-06,2001.4247545103692
2009-04-07,1963.818121853592
2009-04-08,1977.9257797773375
2009-04-09,2019.529373851476
2009-04-10,2019.529373851476
2009-04-13,2026.7389317979662
2009-04-14,2016.688982175359
2009-04-15,2018.8044665570271
2009-04-16,2051.4985937263705
2009-04-17,2054.0476905000587
2009-04-20,1987.0776371032948
2009-04-21,2008.013862031062
2009-04-22,2009.6998038547426
2009-04-23,2022.2157294073559
2009-04-24,2071.417834010781
2009-04-27,2058.678433874656
2009-04-28,2041.6343753550916
2009-04-29,2089.5221324618915
2009-04-30,2100.8020912204634
2009-05-01,2107.3481502088375
2009-05-04,2164.607225183745
2009-05-05,2164.253442349853
2009-05-06,2183.14539744566
2009-05-07,2172.762908149557
2009-05-08,2204.088415999487
2009-05-11,2187.1999928817295
2009-05-12,2190.8281277436918
2009-05-13,2145.7231580934363
2009-05-14,2153.0457472588364
2009-05-15,2151.5886217745315
2009-05-18,2194.0499130622447
2009-05-19,2218.7236316719946
2009-05-20,2236.853781766332
2009-05-21,2196.5963443020464
2009-05-22,2207.1406439038815
2009-05-25,2211.0587562981627
2009-05-26,2249.588096425235
2009-05-27,2234.8137356371217
2009-05-28,2244.356276172429
2009-05-29,2277.753929506095
2009-06-01,2339.1590031846486
2009-06-02,2355.710469229935
2009-06-03,2317.800269466841
2009-06-04,2322.407784777765
2009-06-05,2318.820823911172
2009-06-08,2298.4953061937817
2009-06-09,2319.7348715742205
2009-06-10,2328.8566255067535
2009-06-11,2347.773560088239
2009-06-12,2338.0472329683485
2009-06-15,2275.1542633556433
2009-06-16,2260.7974953712865
2009-06-17,2243.668655495342
