Date,EUROPE GROWTH
1995-09-29,1523.89942
1995-10-31,1519.56638
1995-11-30,1524.74135
1995-12-29,1567.43874
1996-01-31,1585.69639
1996-02-29,1614.31422
1996-03-29,1637.39032
1996-04-30,1643.46408
1996-05-31,1655.21504
1996-06-28,1677.91885
1996-07-31,1652.86276
1996-08-30,1696.85892
1996-09-30,1742.34493
1996-10-31,1787.17759
1996-11-29,1870.87162
1996-12-31,1902.88545
1997-01-31,1899.446713364637
1997-02-28,1912.1924222434811
1997-03-31,1974.293172039062
1997-04-30,1960.4826538938612
1997-05-30,2029.586439256396
1997-06-30,2148.2583123199747
1997-07-31,2247.4086304464327
1997-08-29,2117.0697916782365
1997-09-30,2321.5705676174466
1997-10-31,2171.0270335162563
1997-11-28,2201.292910370628
1997-12-31,2281.4194380568097
1998-01-30,2380.3279975340306
1998-02-27,2583.1779331925736
1998-03-31,2698.732751450225
1998-04-30,2746.753881491329
1998-05-29,2796.814775436659
1998-06-30,2859.6313381605064
1998-07-31,2880.8860970997407
1998-08-31,2581.128035683344
1998-09-30,2478.2506510760395
1998-10-30,2699.8461543329586
1998-11-30,2836.529428281332
1998-12-31,3026.412957551998
1999-01-29,3040.355387284397
1999-02-26,2921.1961438960466
1999-03-31,2858.4184613080706
1999-04-30,2828.5236238360967
1999-05-31,2721.6450112767425
1999-06-30,2765.1366539784503
1999-07-30,2736.957074641319
1999-08-31,2779.3826570681413
1999-09-30,2767.67072844209
1999-10-29,2921.2684124199386
1999-11-30,3100.0952778968854
1999-12-31,3484.279616141903
2000-01-31,3317.136603391538
2000-02-29,3580.658974828274
2000-03-31,3630.401884956406
2000-04-28,3460.482510241655
2000-05-31,3298.7500906837654
2000-06-30,3345.6054197324065
2000-07-31,3210.6182338239514
2000-08-31,3152.129283030817
2000-09-29,2976.196378326335
2000-10-31,2906.835976326337
2000-11-30,2753.224601854502
2000-12-29,2904.372256462117
2001-01-01,2904.372256462117
2001-01-02,2877.7706201166748
2001-01-03,2826.6672836308817
2001-01-04,2876.6145675681228
2001-01-05,2872.0878120900293
2001-01-08,2848.7638136540577
2001-01-09,2793.9661080721535
2001-01-10,2786.7438855589007
2001-01-11,2855.200428318892
2001-01-12,2888.5842795932367
2001-01-15,2879.2287140183616
2001-01-16,2830.3586911103957
2001-01-17,2881.6255984448007
2001-01-18,2917.801968116239
2001-01-19,2885.707336367633
2001-01-22,2881.1386337417557
2001-01-23,2882.6005776654047
2001-01-24,2855.1905916173023
2001-01-25,2850.1709591180197
2001-01-26,2844.6236806399797
2001-01-29,2831.3156080596855
2001-01-30,2835.2512081928403
2001-01-31,2872.31380238188
2001-02-01,2871.1982025186308
2001-02-02,2828.309252134838
2001-02-05,2836.830698812834
2001-02-06,2828.288762412381
2001-02-07,2785.737294941409
2001-02-08,2745.1098689468345
2001-02-09,2709.2788520651643
2001-02-12,2751.654289515118
2001-02-13,2725.8286887385307
2001-02-14,2664.4525856771415
2001-02-15,2674.149605565197
2001-02-16,2636.248104644852
2001-02-19,2638.584155415223
2001-02-20,2585.1833014231197
2001-02-21,2575.6182477460484
2001-02-22,2548.8677622316595
2001-02-23,2495.0003728155584
2001-02-26,2528.0937370607476
2001-02-27,2560.540777712891
2001-02-28,2556.7129405685073
2001-03-01,2555.3779837697284
2001-03-02,2574.972710766117
2001-03-05,2593.647601161777
2001-03-06,2629.0782613417687
2001-03-07,2614.3823675578215
2001-03-08,2596.606640237188
2001-03-09,2560.890304190124
2001-03-12,2478.0186875524278
2001-03-13,2424.8169595285385
2001-03-14,2379.809254962581
2001-03-15,2416.4981463082545
2001-03-16,2319.687817623355
2001-03-19,2307.6621948207503
2001-03-20,2363.6081211413425
2001-03-21,2305.9774811750926
2001-03-22,2176.596833393035
2001-03-23,2272.7337597474675
2001-03-26,2356.925572975802
2001-03-27,2406.2626982833895
2001-03-28,2346.2564775285186
2001-03-29,2325.625066815901
2001-03-30,2338.7980954730465
2001-04-02,2320.4103638056486
2001-04-03,2251.397357868
2001-04-04,2297.515928586216
2001-04-05,2352.3748370719313
2001-04-06,2347.767538247104
2001-04-09,2375.422095757355
2001-04-10,2404.734224287294
2001-04-11,2396.9788105045823
2001-04-12,2413.115918862629
2001-04-13,2413.115918862629
2001-04-16,2393.0603045884673
2001-04-17,2376.3677089498424
2001-04-18,2438.413232756976
2001-04-19,2463.9400560007543
2001-04-20,2473.237358453785
2001-04-23,2434.499544170721
2001-04-24,2431.4307935358243
2001-04-25,2438.0854143297497
2001-04-26,2473.9833987594175
2001-04-27,2496.4208426610135
2001-04-30,2518.7799988832694
2001-05-01,2523.857197917387
2001-05-02,2518.5772866237635
2001-05-03,2472.549536345505
2001-05-04,2490.024988869455
2001-05-07,2495.0874473617646
2001-05-08,2484.2737889821665
2001-05-09,2455.312219995045
2001-05-10,2503.1145458019028
2001-05-11,2468.125757661645
2001-05-14,2416.8973232091344
2001-05-15,2455.093479228568
2001-05-16,2470.147588135365
2001-05-17,2487.441499465505
2001-05-18,2490.7723561387743
2001-05-21,2502.5667673131284
2001-05-22,2507.1550282685307
2001-05-23,2470.0529068990772
2001-05-24,2462.6323500213784
2001-05-25,2438.672493780394
2001-05-28,2449.3321645923165
2001-05-29,2420.2802468410227
2001-05-30,2390.099993200149
2001-05-31,2370.0817311157775
2001-06-01,2363.885763571048
2001-06-04,2378.643926511606
2001-06-05,2411.1206256288324
2001-06-06,2395.0326562803525
2001-06-07,2395.692402097348
2001-06-08,2385.969033931554
2001-06-11,2341.598678338708
2001-06-12,2292.654936861534
2001-06-13,2318.740552400076
2001-06-14,2303.694242820908
2001-06-15,2288.9636715012907
2001-06-18,2270.3214731531425
2001-06-19,2264.7811921821935
2001-06-20,2243.501189029336
2001-06-21,2253.8636280896885
2001-06-22,2264.089923210252
2001-06-25,2271.340389007326
2001-06-26,2234.678119042798
2001-06-27,2233.2952035140884
2001-06-28,2246.229152454236
2001-06-29,2267.8606684796473
2001-07-02,2299.862398565713
2001-07-03,2267.007508169111
2001-07-04,2239.0993981853367
2001-07-05,2189.127191994019
2001-07-06,2159.4174740047615
2001-07-09,2170.482297356463
2001-07-10,2170.9578422126724
2001-07-11,2155.1133163204718
2001-07-12,2165.6416643590624
2001-07-13,2172.357562654232
2001-07-16,2165.5259290941367
2001-07-17,2140.848551105495
2001-07-18,2163.5804671984965
2001-07-19,2204.965143459881
2001-07-20,2188.1675992807795
2001-07-23,2179.03896332462
2001-07-24,2163.039274651545
2001-07-25,2147.8762420347966
2001-07-26,2164.037202674045
2001-07-27,2203.40501783879
2001-07-30,2232.9345986553185
2001-07-31,2261.281370097968
2001-08-01,2282.681463263781
2001-08-02,2294.7033652540304
2001-08-03,2275.1479281225097
2001-08-06,2263.2282161108174
2001-08-07,2259.0358412051073
2001-08-08,2226.673974890986
2001-08-09,2208.182329855419
2001-08-10,2207.180092453474
2001-08-13,2225.778616155207
2001-08-14,2247.441760548305
2001-08-15,2259.503241405201
2001-08-16,2233.335375532009
2001-08-17,2203.7454615170122
2001-08-20,2196.4304389932367
2001-08-21,2225.566676497604
2001-08-22,2233.823376441511
2001-08-23,2224.2124463773007
2001-08-24,2258.205729052169
2001-08-27,2251.752520926524
2001-08-28,2221.927912960291
2001-08-29,2212.7329533304546
2001-08-30,2160.7831418677188
2001-08-31,2162.210242039038
2001-09-03,2132.9000072510794
2001-09-04,2121.9949607772533
2001-09-05,2077.3617078358734
2001-09-06,2032.2401316951348
2001-09-07,2014.9595134478077
2001-09-10,1993.3308088981116
2001-09-11,1871.2355814603125
2001-09-12,1928.4573376982619
2001-09-13,1958.926451495405
2001-09-14,1881.4286568524617
2001-09-17,1927.303996934042
2001-09-18,1906.9255688149697
2001-09-19,1887.9603538285642
2001-09-20,1818.8123654474134
2001-09-21,1755.2059378662034
2001-09-24,1849.8059555876075
2001-09-25,1891.393260522154
2001-09-26,1906.1642846979505
2001-09-27,1929.0891835538953
2001-09-28,1965.6653342738143
2001-10-01,1935.918359850064
2001-10-02,1948.6826416626077
2001-10-03,1968.6005942802656
2001-10-04,2017.697281384921
2001-10-05,2018.1998718970895
2001-10-08,2021.767226974493
2001-10-09,2016.016545467616
2001-10-10,2048.5213120760495
2001-10-11,2059.2668741449693
2001-10-12,2051.941630018163
2001-10-15,2019.566432654736
2001-10-16,2042.2578032018648
2001-10-17,2082.5944395481774
2001-10-18,2046.0082527791494
2001-10-19,2016.6259386765512
2001-10-22,2036.3454929049446
2001-10-23,2073.87543568739
2001-10-24,2092.8013093217332
2001-10-25,2061.7365576715947
2001-10-26,2099.6843025455623
2001-10-29,2071.2233827221344
2001-10-30,2032.022194424245
2001-10-31,2052.2805619109095
2001-11-01,2082.199929057161
2001-11-02,2090.116000144407
2001-11-05,2130.0877634685994
2001-11-06,2136.5305479417584
2001-11-07,2154.4158811937928
2001-11-08,2176.8140515619375
2001-11-09,2149.9365397826514
2001-11-12,2104.667759481307
2001-11-13,2142.374672383116
2001-11-14,2155.6089837110117
2001-11-15,2165.961629712229
2001-11-16,2184.157502862894
2001-11-19,2186.7436392629597
2001-11-20,2159.396201608324
2001-11-21,2142.388431170926
2001-11-22,2169.1056267240047
2001-11-23,2147.4210165067393
2001-11-26,2154.7944071243455
2001-11-27,2129.362326967745
2001-11-28,2114.427367901673
2001-11-29,2116.4486971772426
2001-11-30,2148.340319151186
2001-12-03,2129.719856388186
2001-12-04,2165.3200148626606
2001-12-05,2211.168595849065
2001-12-06,2217.181719820285
2001-12-07,2191.502064388075
2001-12-10,2156.6013358262508
2001-12-11,2163.4464624778775
2001-12-12,2157.3409491140446
2001-12-13,2127.2680919195395
2001-12-14,2116.083868782713
2001-12-17,2164.0180284636604
2001-12-18,2161.4885796327144
2001-12-19,2137.0981350030265
2001-12-20,2126.7308073307413
2001-12-21,2146.3127907965245
2001-12-24,2129.902757356775
2001-12-25,2129.902757356775
2001-12-26,2134.547807154103
2001-12-27,2180.1114688458174
2001-12-28,2187.341399043029
2001-12-31,2201.8685078789185
2002-01-01,2201.8685078789185
2002-01-02,2201.00345527652
2002-01-03,2228.1127868171516
2002-01-04,2212.4353654972656
2002-01-07,2187.632390787695
2002-01-08,2164.5007406286268
2002-01-09,2167.5947647946005
2002-01-10,2156.889716339176
2002-01-11,2165.1854446433404
2002-01-14,2129.564380804542
2002-01-15,2140.913567883707
2002-01-16,2104.703217859262
2002-01-17,2117.820482974055
2002-01-18,2118.819170607032
2002-01-21,2107.780555223631
2002-01-22,2111.1513123157656
2002-01-23,2131.658502862405
2002-01-24,2149.0118925970673
2002-01-25,2104.8156777591375
2002-01-28,2111.251428822362
2002-01-29,2089.149096417034
2002-01-30,2067.7683937062807
2002-01-31,2098.2270638299738
2002-02-01,2104.716664772086
2002-02-04,2099.5268553284595
2002-02-05,2074.7651793896976
2002-02-06,2062.3572742255683
2002-02-07,2076.6434721270043
2002-02-08,2076.831451603589
2002-02-11,2107.539963452059
2002-02-12,2109.8718166763147
2002-02-13,2119.741130843985
2002-02-14,2132.707625759545
2002-02-15,2123.071371147866
2002-02-18,2103.814285116658
2002-02-19,2079.3261746227386
2002-02-20,2066.484497065927
2002-02-21,2079.363820970809
2002-02-22,2076.599134993004
2002-02-25,2090.7458319064526
2002-02-26,2093.9751066160297
2002-02-27,2111.1765380798474
2002-02-28,2113.4316380509085
2002-03-01,2128.080888314315
2002-03-04,2165.811278057281
2002-03-05,2153.4421089899206
2002-03-06,2165.6995418379065
2002-03-07,2188.1122012332085
2002-03-08,2191.4354250990455
2002-03-11,2179.1714186974004
2002-03-12,2157.523410721792
2002-03-13,2162.720783499333
2002-03-14,2179.9733587153296
2002-03-15,2197.0385174911257
2002-03-18,2202.909801927467
2002-03-19,2211.40823066704
2002-03-20,2194.3690397127507
2002-03-21,2181.0439471625286
2002-03-22,2188.395077947598
2002-03-25,2168.8141144204537
2002-03-26,2171.8094682080396
2002-03-27,2165.887646036385
2002-03-28,2188.096555907373
2002-03-29,2188.096555907373
2002-04-01,2208.226987709724
2002-04-02,2196.0266008714325
2002-04-03,2185.883956709419
2002-04-04,2164.65420186743
2002-04-05,2163.776010823574
2002-04-08,2127.6051680030037
2002-04-09,2138.818938588926
2002-04-10,2160.147444044856
2002-04-11,2135.309333959692
2002-04-12,2141.289577945681
2002-04-15,2155.829841160202
2002-04-16,2188.545524483599
2002-04-17,2202.2809670262304
2002-04-18,2186.8873221893746
2002-04-19,2184.5226323113584
2002-04-22,2167.8954151964736
2002-04-23,2167.0265754890656
2002-04-24,2166.1771266745254
2002-04-25,2163.0007347211695
2002-04-26,2158.0958249937253
2002-04-29,2154.2180641235186
2002-04-30,2162.7518047260714
2002-05-01,2169.946401730782
2002-05-02,2161.571954753825
2002-05-03,2169.402162921927
2002-05-06,2169.837994903447
2002-05-07,2138.7818396404436
2002-05-08,2169.4952698230522
2002-05-09,2158.2463378951593
2002-05-10,2143.398970164458
2002-05-13,2157.632819706593
2002-05-14,2155.048615244492
2002-05-15,2179.0220975122093
2002-05-16,2174.456391775775
2002-05-17,2183.58248166909
2002-05-20,2173.2504416728902
2002-05-21,2159.9123165385104
2002-05-22,2148.698799901391
2002-05-23,2134.425202829865
2002-05-24,2131.2815548119975
2002-05-27,2129.8729262468673
2002-05-28,2131.5980422763864
2002-05-29,2127.677796853698
2002-05-30,2113.1358767021984
2002-05-31,2122.5436812834623
2002-06-03,2111.2857842949143
2002-06-04,2083.4396407577556
2002-06-05,2061.8105248226557
2002-06-06,2068.944692299741
2002-06-07,2046.9655516998876
2002-06-10,2053.716970335761
2002-06-11,2064.6417430011957
2002-06-12,2025.0090511539681
2002-06-13,2006.080541481576
2002-06-14,1966.3565343135522
2002-06-17,2024.0219384581553
2002-06-18,2022.333520500828
2002-06-19,2006.7440389550975
2002-06-20,1984.530335073989
2002-06-21,1988.7340937085767
2002-06-24,1957.765610727946
2002-06-25,1991.0073424493753
2002-06-26,1994.7098575525781
2002-06-27,2011.650452926523
2002-06-28,2084.4653378625953
2002-07-01,2084.3516605627387
2002-07-02,2026.6081781007244
2002-07-03,1966.016261639714
2002-07-04,2006.5278983755325
2002-07-05,2065.1583374591123
2002-07-08,2082.629478422208
2002-07-09,2070.11687561913
2002-07-10,1985.5060366563253
2002-07-11,1916.532107605422
2002-07-12,1920.292046252977
2002-07-15,1854.9161573945419
2002-07-16,1852.0879265952294
2002-07-17,1904.704744551019
2002-07-18,1923.304824513011
2002-07-19,1846.4991308830715
2002-07-22,1751.852530728019
2002-07-23,1701.9947111038327
2002-07-24,1684.6805960383915
2002-07-25,1752.6769222553992
2002-07-26,1754.7650639053677
2002-07-29,1832.9885728961585
2002-07-30,1838.8759385507747
2002-07-31,1838.190738538818
2002-08-01,1768.7394077176132
2002-08-02,1782.4387816723704
2002-08-05,1730.7046903539506
2002-08-06,1759.0626132242983
2002-08-07,1754.6190592186983
2002-08-08,1814.8059672440315
2002-08-09,1846.4476909407244
2002-08-12,1815.845426330152
2002-08-13,1834.4980879170705
2002-08-14,1808.0008828676225
2002-08-15,1847.7015654578934
2002-08-16,1863.458535300124
2002-08-19,1888.108999858534
2002-08-20,1849.5531920318867
2002-08-21,1877.1158463423228
2002-08-22,1894.4865330028056
2002-08-23,1870.83205404603
2002-08-26,1852.6010652606224
2002-08-27,1895.4357834034124
2002-08-28,1832.9925374029026
2002-08-29,1809.8872605324805
2002-08-30,1825.002478287288
2002-09-02,1801.001318728024
2002-09-03,1754.2322552840951
2002-09-04,1762.6778706711405
2002-09-05,1757.6442401468325
2002-09-06,1796.5367476009699
2002-09-09,1771.3287729325539
2002-09-10,1797.8569863320567
2002-09-11,1831.637604049747
2002-09-12,1778.448981556223
2002-09-13,1751.5061541998398
2002-09-16,1733.2101124727708
2002-09-17,1716.067847558645
2002-09-18,1678.42685854633
2002-09-19,1661.1567648018229
2002-09-20,1666.4802744141127
2002-09-23,1622.682214678144
2002-09-24,1595.865649271536
2002-09-25,1619.9714436521906
2002-09-26,1689.1116377059252
2002-09-27,1691.9935521559923
2002-09-30,1645.7716500328595
2002-10-01,1666.7141926066372
2002-10-02,1718.2796347408164
2002-10-03,1704.3329479191173
2002-10-04,1664.7645357621623
2002-10-07,1648.0477984689212
2002-10-08,1613.4813299022908
2002-10-09,1614.324098056799
2002-10-10,1643.3051236926433
2002-10-11,1710.5616184440955
2002-10-14,1707.4115196342611
2002-10-15,1783.4599689665922
2002-10-16,1752.2458107995524
2002-10-17,1789.968161783978
2002-10-18,1772.8009623575404
2002-10-21,1779.0782223152464
2002-10-22,1775.196562084349
2002-10-23,1721.7118901642355
2002-10-24,1752.5593250758259
2002-10-25,1756.3359235438843
2002-10-28,1778.1394591288863
2002-10-29,1718.8585627272175
2002-10-30,1756.2218857316923
2002-10-31,1793.9022881376911
2002-11-01,1784.048063780221
2002-11-04,1835.486337388744
2002-11-05,1848.0984317501798
2002-11-06,1829.9450547015174
2002-11-07,1816.056937742673
2002-11-08,1807.6676937440768
2002-11-11,1794.2050084910934
2002-11-12,1812.7990200149004
2002-11-13,1795.6953106663357
2002-11-14,1819.1740120361608
2002-11-15,1826.7681457596243
2002-11-18,1840.929011914356
2002-11-19,1838.5691418603385
2002-11-20,1822.1289333370437
2002-11-21,1864.7137553475848
2002-11-22,1856.0708174215413
2002-11-25,1830.099695939339
2002-11-26,1802.5612765759834
2002-11-27,1832.5530074873552
2002-11-28,1843.005345983337
2002-11-29,1834.478639704276
2002-12-02,1830.1526437179316
2002-12-03,1801.4267981575645
2002-12-04,1808.3000180160818
2002-12-05,1788.479642668135
2002-12-06,1794.5440881886561
2002-12-09,1763.7487225995558
2002-12-10,1768.8992094075004
2002-12-11,1781.213136285554
2002-12-12,1774.7603530506458
2002-12-13,1767.2780236394933
2002-12-16,1800.8727320589053
2002-12-17,1790.2614195322549
2002-12-18,1755.3815792466178
2002-12-19,1754.169910476016
2002-12-20,1772.3990057422086
2002-12-23,1777.3619843493984
2002-12-24,1787.4976921493424
2002-12-25,1787.4976921493424
2002-12-26,1790.0357584315134
2002-12-27,1747.8643370637246
2002-12-30,1774.4058917484508
2002-12-31,1793.5491898064065
2003-01-01,1793.5491898064065
2003-01-02,1820.2227291801391
2003-01-03,1830.7025430856336
2003-01-06,1847.9851442085624
2003-01-07,1827.2370123099877
2003-01-08,1796.9753743489357
2003-01-09,1823.2220724900483
2003-01-10,1829.5660644469165
2003-01-13,1824.6273919530906
2003-01-14,1834.4333391151074
2003-01-15,1807.1683800956866
2003-01-16,1800.509184297667
2003-01-17,1780.0194490270246
2003-01-20,1759.9662347158808
2003-01-21,1743.6494707022584
2003-01-22,1718.1476139564788
2003-01-23,1710.01721985248
2003-01-24,1702.1167247442122
2003-01-27,1646.10254074701
2003-01-28,1651.687334570622
2003-01-29,1675.3664713202043
2003-01-30,1700.056168729164
2003-01-31,1700.6570294056098
2003-02-03,1724.6708512168145
2003-02-04,1692.1384377852921
2003-02-05,1709.7015381399594
2003-02-06,1672.2484004614118
2003-02-07,1653.836388223178
2003-02-10,1642.7924473777693
2003-02-11,1669.486952166618
2003-02-12,1636.5249349784879
2003-02-13,1637.0310872878365
2003-02-14,1655.8494375950202
2003-02-17,1672.6839867004658
2003-02-18,1688.663512565887
2003-02-19,1659.0427647678098
2003-02-20,1663.2049701189735
2003-02-21,1682.5888606851527
2003-02-24,1665.460223961602
2003-02-25,1619.2159996917421
2003-02-26,1619.285280111524
2003-02-27,1618.5624479078538
2003-02-28,1649.7319159068993
2003-03-03,1667.8641955280486
2003-03-04,1643.8433518559164
2003-03-05,1635.5060283322837
2003-03-06,1623.385158834108
2003-03-07,1600.7564860465861
2003-03-10,1575.1600839363443
2003-03-11,1576.1398368747668
2003-03-12,1525.3431123750395
2003-03-13,1584.8870480323212
2003-03-14,1622.7763626544383
2003-03-17,1661.0311181281943
2003-03-18,1656.0253616502803
2003-03-19,1674.3531885126463
2003-03-20,1674.689855701232
2003-03-21,1713.7296497131647
2003-03-24,1662.8494412659684
2003-03-25,1690.8693364852452
2003-03-26,1692.6602546173776
2003-03-27,1671.260740803673
2003-03-28,1670.8920532731343
2003-03-31,1638.3158670746766
2003-04-01,1658.5235972500834
2003-04-02,1694.3630622847454
2003-04-03,1698.139164790302
2003-04-04,1713.9356538972943
2003-04-07,1752.7018145880147
2003-04-08,1736.4058534303983
2003-04-09,1741.0262488650167
2003-04-10,1725.6503504648433
2003-04-11,1729.3250511347048
2003-04-14,1749.0943282786698
2003-04-15,1775.0407379881922
2003-04-16,1763.854807452577
2003-04-17,1789.7643492714367
2003-04-18,1789.7643492714367
2003-04-21,1777.8029664601945
2003-04-22,1802.166995304775
2003-04-23,1819.8165164071543
2003-04-24,1807.2711016145297
2003-04-25,1789.77371522257
2003-04-28,1822.9562983124038
2003-04-29,1811.2896153890697
2003-04-30,1835.9337886544351
2003-05-01,1849.4178121404643
2003-05-02,1850.6763586942784
2003-05-05,1872.5604144176625
2003-05-06,1906.1003634515887
2003-05-07,1887.5195145342939
2003-05-08,1864.759969667007
2003-05-09,1882.753914691254
2003-05-12,1897.4612968236038
2003-05-13,1896.4644795606112
2003-05-14,1895.4200562559474
2003-05-15,1907.0449477144653
2003-05-16,1927.9529968183156
2003-05-19,1889.5171202618299
2003-05-20,1891.7583724998344
2003-05-21,1881.79927797283
2003-05-22,1901.6669592853489
2003-05-23,1902.4119404871276
2003-05-26,1906.05628064485
2003-05-27,1921.5273539841305
2003-05-28,1937.8933704607443
2003-05-29,1951.5182489662209
2003-05-30,1931.1977095018433
2003-06-02,1963.2871615021725
2003-06-03,1949.2885822776143
2003-06-04,1964.1104034928765
2003-06-05,1977.0138626011465
2003-06-06,1999.0161243530233
2003-06-09,1984.552306917949
2003-06-10,1977.7163700589651
2003-06-11,2013.6777483705025
