Date,WORLD ex UK GROWTH
1992-06-30,707.26446
1992-07-31,717.20263
1992-08-31,746.92657
1992-09-30,740.8037
1992-10-30,730.23079
1992-11-30,749.48837
1992-12-31,750.06932
1993-01-29,745.15679
1993-02-26,759.06739
1993-03-31,793.12947
1993-04-30,817.24991
1993-05-31,846.10833
1993-06-30,838.81528
1993-07-30,848.14844
1993-08-31,882.44746
1993-09-30,861.1184
1993-10-29,891.09378
1993-11-30,831.82046
1993-12-31,861.37171
1994-01-31,913.51317
1994-02-28,905.11505
1994-03-31,864.1143
1994-04-29,887.08618
1994-05-31,891.24742
1994-06-30,884.17014
1994-07-29,897.11247
1994-08-31,923.92502
1994-09-30,905.7822
1994-10-31,925.12438
1994-11-30,888.09432
1994-12-30,902.41274
1995-01-31,888.54119
1995-02-28,902.77852
1995-03-31,944.38576
1995-04-28,981.92814
1995-05-31,988.5846
1995-06-30,988.20537
1995-07-31,1036.93065
1995-08-31,1007.09749
1995-09-29,1041.53705
1995-10-31,1027.57423
1995-11-30,1063.81451
1995-12-29,1088.02216
1996-01-31,1109.16405
1996-02-29,1117.72443
1996-03-29,1136.78748
1996-04-30,1160.15862
1996-05-31,1165.93139
1996-06-28,1174.73324
1996-07-31,1126.29305
1996-08-30,1130.68778
1996-09-30,1183.40132
1996-10-31,1181.67581
1996-11-29,1241.91547
1996-12-31,1211.00675
1997-01-31,1234.722275199898
1997-02-28,1245.8463118860466
1997-03-31,1210.6729186637288
1997-04-30,1270.5824958068679
1997-05-30,1348.7970868962689
1997-06-30,1427.982324420622
1997-07-31,1494.1613417159494
1997-08-29,1373.0155677551647
1997-09-30,1444.8875753248615
1997-10-31,1352.8326690255117
1997-11-28,1391.134610348522
1997-12-31,1397.21312187842
1998-01-30,1450.7240890341852
1998-02-27,1551.3355035188918
1998-03-31,1604.2141836302635
1998-04-30,1611.5085642318186
1998-05-29,1597.2144060201658
1998-06-30,1670.070854022964
1998-07-31,1673.5449647087032
1998-08-31,1464.5821521854662
1998-09-30,1508.2493376556395
1998-10-30,1642.098308184271
1998-11-30,1751.002156117344
1998-12-31,1879.5071605397775
1999-01-29,1949.3635269417296
1999-02-26,1862.0697671118876
1999-03-31,1936.5061477134382
1999-04-30,1936.1133864134408
1999-05-31,1871.6126791932084
1999-06-30,1997.7942579757162
1999-07-30,1975.0803182433062
1999-08-31,2002.316335757999
1999-09-30,2011.531088431575
1999-10-29,2142.4583222801716
1999-11-30,2272.823474817683
1999-12-31,2543.536835640182
2000-01-31,2388.172831377222
2000-02-29,2481.385566410963
2000-03-31,2627.2704389247115
2000-04-28,2435.421548077481
2000-05-31,2296.932213839933
2000-06-30,2445.917580218169
2000-07-31,2311.9219034946063
2000-08-31,2396.176815174602
2000-09-29,2169.5087545075385
2000-10-31,2075.3103422210074
2000-11-30,1907.7434728788871
2000-12-29,1855.5696666980703
2001-01-01,1855.5696666980703
2001-01-02,1802.2498232610494
2001-01-03,1875.8323154907694
2001-01-04,1877.7158167116913
2001-01-05,1840.4244599558283
2001-01-08,1825.6392963201515
2001-01-09,1822.617577852957
2001-01-10,1830.74125365615
2001-01-11,1864.9903884074665
2001-01-12,1869.5725893783292
2001-01-15,1865.643242360755
2001-01-16,1865.5245122909
2001-01-17,1881.7269805947
2001-01-18,1920.8870268094074
2001-01-19,1924.0823828589002
2001-01-22,1919.7258601875465
2001-01-23,1932.6412767475872
2001-01-24,1928.7323200937135
2001-01-25,1911.7903135311537
2001-01-26,1909.8266364994026
2001-01-29,1915.2438772093735
2001-01-30,1923.3154925047465
2001-01-31,1924.9426361191665
2001-02-01,1932.4754007472823
2001-02-02,1887.6556385491058
2001-02-05,1882.0078433545416
2001-02-06,1882.654713058394
2001-02-07,1856.3407284675866
2001-02-08,1829.8896090227677
2001-02-09,1789.2730205641442
2001-02-12,1814.8100282557982
2001-02-13,1788.1478132578677
2001-02-14,1778.5473846352736
2001-02-15,1798.0216428676954
2001-02-16,1755.694194716101
2001-02-19,1753.4232509042658
2001-02-20,1722.0581152938141
2001-02-21,1692.2510037444608
2001-02-22,1677.3863588109484
2001-02-23,1664.9457886449152
2001-02-26,1692.161516853111
2001-02-27,1681.2936882969238
2001-02-28,1658.7417307269427
2001-03-01,1659.0429186384865
2001-03-02,1635.6074453332446
2001-03-05,1645.8375753297664
2001-03-06,1668.1472062617427
2001-03-07,1670.1398085178944
2001-03-08,1661.8947232092441
2001-03-09,1624.4683261017801
2001-03-12,1552.5407403418192
2001-03-13,1561.1621871002378
2001-03-14,1530.5771937827142
2001-03-15,1537.3529374747402
2001-03-16,1504.5208032494766
2001-03-19,1519.9481832110293
2001-03-20,1504.0764553678507
2001-03-21,1491.14236262917
2001-03-22,1473.1356236923061
2001-03-23,1514.9304607814329
2001-03-26,1542.7837196175572
2001-03-27,1573.156262221824
2001-03-28,1539.3905244855002
2001-03-29,1516.859896606887
2001-03-30,1522.6546692865527
2001-04-02,1502.9169522869272
2001-04-03,1460.3661503922422
2001-04-04,1468.9588154919102
2001-04-05,1525.466698646617
2001-04-06,1512.1379655639498
2001-04-09,1513.6472724490282
2001-04-10,1537.9820612332871
2001-04-11,1543.03614773646
2001-04-12,1568.1263556954177
2001-04-13,1567.06477668792
2001-04-16,1551.813440771485
2001-04-17,1559.5549352534472
2001-04-18,1619.5227494320693
2001-04-19,1655.4115514868306
2001-04-20,1648.1069968118152
2001-04-23,1616.9366367946943
2001-04-24,1596.822674971813
2001-04-25,1618.042008739286
2001-04-26,1627.5523769364688
2001-04-27,1643.1205047847786
2001-04-30,1649.3298160509896
2001-05-01,1678.2858366030607
2001-05-02,1685.9557025832573
2001-05-03,1661.147131504441
2001-05-04,1679.231186275286
2001-05-07,1679.2392288346477
2001-05-08,1674.1344710230253
2001-05-09,1657.583683275446
2001-05-10,1659.448190665539
2001-05-11,1646.7058489865547
2001-05-14,1635.0889195318641
2001-05-15,1639.8945812641998
2001-05-16,1668.8226125783433
2001-05-17,1682.9761827880384
2001-05-18,1681.1520832723131
2001-05-21,1705.1032870847591
2001-05-22,1701.5260645613123
2001-05-23,1681.3285483700747
2001-05-24,1684.9155591991607
2001-05-25,1664.3590108644282
2001-05-28,1665.6211698008879
2001-05-29,1651.4270396485938
2001-05-30,1619.8413811388098
2001-05-31,1616.0831168553154
2001-06-01,1622.9796089595166
2001-06-04,1630.6528720861925
2001-06-05,1650.409979450141
2001-06-06,1639.6031887573592
2001-06-07,1653.1471139704702
2001-06-08,1639.341824824929
2001-06-11,1616.5834044194532
2001-06-12,1603.971024420733
2001-06-13,1592.8334572600768
2001-06-14,1576.627807010587
2001-06-15,1560.6077054358836
2001-06-18,1551.402860022627
2001-06-19,1553.4712608061677
2001-06-20,1562.9975578446597
2001-06-21,1573.124254393761
2001-06-22,1564.7124686183517
2001-06-25,1561.0075546626538
2001-06-26,1553.1180143899373
2001-06-27,1543.3172515102192
2001-06-28,1558.9517273653626
2001-06-29,1557.2902265295945
2001-07-02,1574.932018403761
2001-07-03,1568.5576818369846
2001-07-04,1561.733195075875
2001-07-05,1531.6356209981332
2001-07-06,1493.425623238723
2001-07-09,1505.260110765357
2001-07-10,1489.738113311136
2001-07-11,1486.8617284992872
2001-07-12,1519.152795861082
2001-07-13,1526.0593288365997
2001-07-16,1511.3735303531466
2001-07-17,1516.5863232092593
2001-07-18,1513.7366849692385
2001-07-19,1533.36312678987
2001-07-20,1526.4683854771115
2001-07-23,1502.3621871375092
2001-07-24,1491.283527117655
2001-07-25,1501.6937166188507
2001-07-26,1507.5324009181513
2001-07-27,1513.1783428073259
2001-07-30,1514.6454153634159
2001-07-31,1532.4556584632412
2001-08-01,1541.730660015049
2001-08-02,1554.715198284263
2001-08-03,1546.030177490748
2001-08-06,1531.5013419311476
2001-08-07,1535.490023692293
2001-08-08,1509.7129788811653
2001-08-09,1501.8784892397018
2001-08-10,1504.063207927092
2001-08-13,1507.9875436278214
2001-08-14,1512.3918259451423
2001-08-15,1508.6588867201135
2001-08-16,1504.9975441889178
2001-08-17,1480.2674636782508
2001-08-20,1483.5622324620238
2001-08-21,1471.331488898806
2001-08-22,1483.8957470174332
2001-08-23,1476.0038558782105
2001-08-24,1507.0020418689505
2001-08-27,1503.4308838625273
2001-08-28,1478.3644437110247
2001-08-29,1463.3113175651965
2001-08-30,1432.0117748946243
2001-08-31,1432.1433911456625
2001-09-03,1421.8035443085307
2001-09-04,1424.5897825106142
2001-09-05,1418.5824226491977
2001-09-06,1386.9470571679171
2001-09-07,1369.9263036678612
2001-09-10,1370.1514992137736
2001-09-11,1355.4648849629432
2001-09-12,1347.6190504278902
2001-09-13,1351.7841760944877
2001-09-14,1345.2276840254012
2001-09-17,1307.1568443493943
2001-09-18,1301.387959099628
2001-09-19,1290.1168596090065
2001-09-20,1251.0921783460942
2001-09-21,1217.635263806397
2001-09-24,1264.8921769375893
2001-09-25,1281.8209923667134
2001-09-26,1278.5262084864064
2001-09-27,1287.75173430039
2001-09-28,1311.955790902397
2001-10-01,1311.0896524994057
2001-10-02,1324.6962869681734
2001-10-03,1340.8893664029436
2001-10-04,1352.0578951027194
2001-10-05,1362.6403819890347
2001-10-08,1361.0273269750192
2001-10-09,1347.3132979270006
2001-10-10,1372.2128413148603
2001-10-11,1394.3758342159576
2001-10-12,1395.8289522156945
2001-10-15,1389.1717712127445
2001-10-16,1399.338972972059
2001-10-17,1389.3382528076118
2001-10-18,1378.8763748070871
2001-10-19,1381.8441026781552
2001-10-22,1402.0123580582788
2001-10-23,1406.1236497541836
2001-10-24,1414.938783337243
2001-10-25,1420.6364578592515
2001-10-26,1423.9709761281988
2001-10-29,1394.8962413132954
2001-10-30,1370.446941230505
2001-10-31,1370.429705037354
2001-11-01,1399.2702665850222
2001-11-02,1401.5696213433978
2001-11-05,1423.9051151669469
2001-11-06,1445.0560965215698
2001-11-07,1441.3329430487267
2001-11-08,1450.0390906174816
2001-11-09,1446.6300620789395
2001-11-12,1436.1748905899206
2001-11-13,1456.9204074327197
2001-11-14,1466.2907562860948
2001-11-15,1476.1937388373556
2001-11-16,1476.808187608352
2001-11-19,1493.3028180151766
2001-11-20,1479.2351838157567
2001-11-21,1471.6325005671615
2001-11-22,1476.2054277823956
2001-11-23,1482.259440355893
2001-11-26,1494.8923196040275
2001-11-27,1482.6248227846397
2001-11-28,1459.7588946006997
2001-11-29,1471.4892624325178
2001-11-30,1482.1555344432563
2001-12-03,1469.9890160218315
2001-12-04,1482.784094623176
2001-12-05,1508.8010819647504
2001-12-06,1505.7658729259904
2001-12-07,1495.8642978435334
2001-12-10,1473.6724343564365
2001-12-11,1468.9691772209753
2001-12-12,1472.4396271505718
2001-12-13,1453.003416863423
2001-12-14,1455.3484377595348
2001-12-17,1473.3620065790428
2001-12-18,1480.971601974742
2001-12-19,1484.5566454799596
2001-12-20,1478.7098521797375
2001-12-21,1483.6161337166295
2001-12-24,1477.269688451208
2001-12-25,1476.33110527499
2001-12-26,1477.4120197100283
2001-12-27,1492.217343025899
2001-12-28,1495.52345486129
2001-12-31,1487.2050069958007
2002-01-01,1487.2050069958007
2002-01-02,1489.9265066748546
2002-01-03,1497.6739218993296
2002-01-04,1501.1787958474467
2002-01-07,1487.980554204259
2002-01-08,1478.3706177248175
2002-01-09,1472.9107876446972
2002-01-10,1472.0999843170102
2002-01-11,1468.3647103499384
2002-01-14,1458.9606748088772
2002-01-15,1464.2233847063378
2002-01-16,1446.768947524803
2002-01-17,1459.274301117527
2002-01-18,1449.9711811874233
2002-01-21,1446.5928326131577
2002-01-22,1441.1061728060474
2002-01-23,1445.76484023271
2002-01-24,1448.5565976062328
2002-01-25,1442.332588692203
2002-01-28,1444.2880170638973
2002-01-29,1415.5569455436337
2002-01-30,1419.4642192345214
2002-01-31,1437.9132578038452
2002-02-01,1432.1126310039022
2002-02-04,1409.9066211456152
2002-02-05,1403.9175555508757
2002-02-06,1398.5002392703923
2002-02-07,1399.3916209637314
2002-02-08,1409.9853425819326
2002-02-11,1426.135790048313
2002-02-12,1429.0707922506972
2002-02-13,1440.9908580093288
2002-02-14,1443.2755686920827
2002-02-15,1430.7059593154293
2002-02-18,1427.9656941711603
2002-02-19,1404.9983353445282
2002-02-20,1416.9016283984374
2002-02-21,1410.3775955780523
2002-02-22,1417.9985703752204
2002-02-25,1431.5101200075796
2002-02-26,1430.8376651642657
2002-02-27,1439.6732644485971
2002-02-28,1441.0482240425242
2002-03-01,1464.8001092397062
2002-03-04,1491.0698608864004
2002-03-05,1478.1810536493388
2002-03-06,1493.5275748296422
2002-03-07,1500.2725324275418
2002-03-08,1502.6352648228872
2002-03-11,1505.264835335335
2002-03-12,1496.7463729800565
2002-03-13,1487.0767997330825
2002-03-14,1491.3323735428962
2002-03-15,1504.6724895601328
2002-03-18,1500.1741731140098
2002-03-19,1509.216808077923
2002-03-20,1488.0656598904093
2002-03-21,1485.3653198690668
2002-03-22,1481.5293666601365
2002-03-25,1463.8814032772646
2002-03-26,1468.3662072636546
2002-03-27,1470.8601638660368
2002-03-28,1475.817536393002
2002-03-29,1472.7251708801236
2002-04-01,1472.0589572781805
2002-04-02,1463.0268227454683
2002-04-03,1456.6153054823765
2002-04-04,1454.2405235708532
2002-04-05,1447.5760876165934
2002-04-08,1441.4880718948325
2002-04-09,1435.1702317006764
2002-04-10,1451.7820043303889
2002-04-11,1422.2250466110654
2002-04-12,1428.5030291463263
2002-04-15,1423.9164171532552
2002-04-16,1449.9143866538552
2002-04-17,1447.99337568772
2002-04-18,1449.6836703399306
2002-04-19,1447.1272079072312
2002-04-22,1433.3351331919714
2002-04-23,1425.264459133634
2002-04-24,1418.4106126434322
2002-04-25,1419.9034016975115
2002-04-26,1405.1263543552695
2002-04-29,1395.827345516281
2002-04-30,1403.6869777030206
2002-05-01,1418.7603618807505
2002-05-02,1410.6977423183237
2002-05-03,1401.2952842893465
2002-05-06,1385.4040198091511
2002-05-07,1373.3795276592698
2002-05-08,1411.737950133368
2002-05-09,1396.8524280106876
2002-05-10,1381.8798995533848
2002-05-13,1397.9919955775847
2002-05-14,1414.541761622353
2002-05-15,1414.6132511179762
2002-05-16,1424.4803368189482
2002-05-17,1441.5583427789477
2002-05-20,1428.0202380951214
2002-05-21,1416.1399988127862
2002-05-22,1421.5201830097105
2002-05-23,1427.4315715471514
2002-05-24,1416.7944290088217
2002-05-27,1415.186977747903
2002-05-28,1408.8569998191542
2002-05-29,1403.9606270613704
2002-05-30,1402.2260705160045
2002-05-31,1401.6543718634362
2002-06-03,1378.7873733571762
2002-06-04,1371.9650961623236
2002-06-05,1381.0837650305675
2002-06-06,1364.3077182488785
2002-06-07,1353.1037804751386
2002-06-10,1356.687305342682
2002-06-11,1342.076204742741
2002-06-12,1342.7958298886879
2002-06-13,1329.415236865809
2002-06-14,1320.8890884289247
2002-06-17,1347.0377010195773
2002-06-18,1349.555180862199
2002-06-19,1330.262851459108
2002-06-20,1316.8937874185212
2002-06-21,1294.3814618188355
2002-06-24,1297.3775604119132
2002-06-25,1285.3115261092028
2002-06-26,1291.079379297367
2002-06-27,1310.607671568241
2002-06-28,1315.362086688685
2002-07-01,1295.0484401090275
2002-07-02,1270.3180814884988
2002-07-03,1272.674628920731
2002-07-04,1276.8155031579986
2002-07-05,1318.7641662495253
2002-07-08,1311.2563457129736
2002-07-09,1288.5643121449148
2002-07-10,1245.6712692437463
2002-07-11,1241.8326593322106
2002-07-12,1240.9672470324097
2002-07-15,1229.1891904084555
2002-07-16,1213.2306648491171
2002-07-17,1228.2219982977556
2002-07-18,1208.2573711263126
2002-07-19,1166.999030056205
2002-07-22,1134.6429907329862
2002-07-23,1114.3915100194695
2002-07-24,1150.3697467244947
2002-07-25,1153.7261151710388
2002-07-26,1159.4490062959587
2002-07-29,1210.495651858698
2002-07-30,1219.7941636842004
2002-07-31,1225.201517079306
2002-08-01,1192.606145411697
2002-08-02,1176.9892083036991
2002-08-05,1145.0540438487317
2002-08-06,1165.7224651734225
2002-08-07,1189.853311532083
2002-08-08,1221.660413457532
2002-08-09,1230.0701251807777
2002-08-12,1220.870654841499
2002-08-13,1205.017258367598
2002-08-14,1236.098522075676
2002-08-15,1248.985142300045
2002-08-16,1251.4528856888394
2002-08-19,1270.7746668501036
2002-08-20,1255.7652129214555
2002-08-21,1271.9414249842864
2002-08-22,1287.7748722015822
2002-08-23,1265.3934540577682
2002-08-26,1267.302427399564
2002-08-27,1257.8575507341639
2002-08-28,1234.540775282372
2002-08-29,1227.858503683253
2002-08-30,1228.595127695272
2002-09-02,1223.085592629256
2002-09-03,1182.044050245712
2002-09-04,1193.5509467379943
2002-09-05,1181.9479801495331
2002-09-06,1197.757209170055
2002-09-09,1203.8369472200081
2002-09-10,1213.0643260488212
2002-09-11,1218.601039553349
2002-09-12,1191.7295717294267
2002-09-13,1188.1008557477599
2002-09-16,1187.2116088980927
2002-09-17,1172.99991748602
2002-09-18,1164.0509552850995
2002-09-19,1139.7158943926468
2002-09-20,1134.8262645579355
2002-09-23,1116.4243271348878
2002-09-24,1103.4659602122704
2002-09-25,1123.8701489639554
2002-09-26,1144.3107797201142
2002-09-27,1118.6055190999457
2002-09-30,1100.5825612258172
2002-10-01,1128.7474853063045
2002-10-02,1122.123659153117
2002-10-03,1111.4430582960315
2002-10-04,1092.2850747258947
2002-10-07,1075.3872816288322
2002-10-08,1087.7589980307794
2002-10-09,1070.70854466494
2002-10-10,1091.6512859814102
2002-10-11,1128.9891329061998
2002-10-14,1138.1304863741757
2002-10-15,1184.2456366667104
2002-10-16,1162.9052733225294
2002-10-17,1183.8651737479302
2002-10-18,1191.6283447509638
2002-10-21,1201.5946254627843
2002-10-22,1184.405980057372
2002-10-23,1183.9944046302908
2002-10-24,1172.8701742191852
2002-10-25,1192.3742998688367
2002-10-28,1189.441544216428
2002-10-29,1174.330282022552
2002-10-30,1185.946140023397
2002-10-31,1188.3416366511117
2002-11-01,1199.7530331715543
2002-11-04,1213.6682577216118
2002-11-05,1224.14996627159
2002-11-06,1228.542772960728
2002-11-07,1211.426688907524
2002-11-08,1199.316987409071
2002-11-11,1178.4206447623212
2002-11-12,1184.7307003688074
2002-11-13,1184.0972142707835
2002-11-14,1206.4738339894059
2002-11-15,1212.3467654670264
2002-11-18,1204.5141489441598
2002-11-19,1199.0423208286313
2002-11-20,1212.2213448394905
2002-11-21,1234.3532804674837
2002-11-22,1231.046465613921
2002-11-25,1231.4508855022248
2002-11-26,1211.5336631420253
2002-11-27,1237.4178699203503
2002-11-28,1242.1327030837922
2002-11-29,1236.0545728933548
2002-12-02,1233.2537310989474
2002-12-03,1221.3691317046562
2002-12-04,1221.72854231
2002-12-05,1207.0880110332944
2002-12-06,1213.9473676718248
2002-12-09,1195.8381719046256
2002-12-10,1205.928692652666
2002-12-11,1206.395940756761
2002-12-12,1201.3714674586831
2002-12-13,1190.036555765399
2002-12-16,1207.1096432901904
2002-12-17,1200.184162625686
2002-12-18,1184.0156252756228
2002-12-19,1179.230319922495
2002-12-20,1188.3320773821956
2002-12-23,1192.5775300766413
2002-12-24,1193.4016473580639
2002-12-25,1192.902295640013
2002-12-26,1190.5957380596815
2002-12-27,1175.088301832566
2002-12-30,1182.576867422966
2002-12-31,1183.5111234956444
2003-01-01,1183.5111234956444
2003-01-02,1211.004533402584
2003-01-03,1213.242014077119
2003-01-06,1231.2065543612168
2003-01-07,1223.1909388567042
2003-01-08,1205.7057614548546
2003-01-09,1225.7911599178626
2003-01-10,1225.3655594578859
2003-01-13,1225.8696319693813
2003-01-14,1232.22018094556
2003-01-15,1218.7983222526348
2003-01-16,1215.0428226788035
2003-01-17,1200.274069504716
2003-01-20,1195.7923090244508
2003-01-21,1185.700980322086
2003-01-22,1174.1503653470572
2003-01-23,1182.884918021336
2003-01-24,1159.7492724044591
2003-01-27,1138.221492867289
2003-01-28,1146.3825475223025
2003-01-29,1151.9181558862913
2003-01-30,1137.0392378217837
2003-01-31,1146.3533511290557
2003-02-03,1152.9062652370937
2003-02-04,1140.4530171220931
2003-02-05,1138.8857444216767
2003-02-06,1130.6631624923552
2003-02-07,1121.734689928942
2003-02-10,1124.3992716020352
2003-02-11,1121.536024475084
2003-02-12,1112.5845157516578
2003-02-13,1109.2601669896694
2003-02-14,1128.5419962901658
2003-02-17,1131.8025547112775
2003-02-18,1148.4763849553638
2003-02-19,1141.2468973566858
2003-02-20,1134.9312018896478
2003-02-21,1146.2501944035903
2003-02-24,1133.046543227279
2003-02-25,1130.4797479160213
2003-02-26,1122.5336227857063
2003-02-27,1131.1873687536618
2003-02-28,1137.5000937164332
2003-03-03,1135.7827321500079
2003-03-04,1122.1526555646876
2003-03-05,1127.498792834231
2003-03-06,1118.4836733507125
2003-03-07,1121.468012930026
2003-03-10,1099.2552568084286
2003-03-11,1091.474143400113
2003-03-12,1092.174270697206
2003-03-13,1118.3558867659642
2003-03-14,1127.4135470992708
2003-03-17,1157.9492920009554
2003-03-18,1160.6224212563761
2003-03-19,1171.8470363972517
2003-03-20,1174.499997547401
2003-03-21,1196.6689528938814
2003-03-24,1166.242670198015
2003-03-25,1178.1113537468366
2003-03-26,1174.019422004452
2003-03-27,1171.8164580679445
2003-03-28,1166.848754855147
2003-03-31,1147.5077853571725
2003-04-01,1156.9354260547632
2003-04-02,1181.6708226370035
2003-04-03,1180.6435495374794
2003-04-04,1183.665008246692
2003-04-07,1190.3085105804528
2003-04-08,1188.990664022627
2003-04-09,1176.0654650874944
2003-04-10,1177.9883196159456
2003-04-11,1172.393237693403
2003-04-14,1188.0595314121733
2003-04-15,1197.9454213923516
2003-04-16,1185.6677035303676
2003-04-17,1202.094984388743
2003-04-18,1202.348993034109
2003-04-21,1198.844463215511
2003-04-22,1216.3248256351503
2003-04-23,1219.9163156452269
2003-04-24,1216.5901285127447
2003-04-25,1199.6518040540673
2003-04-28,1216.0482365965902
2003-04-29,1219.1094127249714
2003-04-30,1224.4095222813091
2003-05-01,1227.7035457354443
2003-05-02,1236.4332419735908
2003-05-05,1239.155714684052
2003-05-06,1253.1151930871986
2003-05-07,1250.1009344664367
2003-05-08,1239.0018724525287
2003-05-09,1254.035981420554
2003-05-12,1265.5747450629503
2003-05-13,1261.1231276014112
2003-05-14,1258.7177608452537
2003-05-15,1264.1934901330926
2003-05-16,1260.4405343366802
2003-05-19,1236.2667154737508
2003-05-20,1234.9689849109448
2003-05-21,1233.9521302445435
2003-05-22,1244.9619048517084
2003-05-23,1246.2867729287755
2003-05-26,1247.6379731790068
2003-05-27,1262.2727655611955
2003-05-28,1264.0342653543332
2003-05-29,1265.5520633893243
2003-05-30,1274.744392296787
2003-06-02,1281.4870025807168
2003-06-03,1284.2829988383019
2003-06-04,1300.7327753815568
2003-06-05,1308.6726377945881
2003-06-06,1306.4453051021987
