Date,FAR EAST GROWTH
2006-02-24,1021.9303626074833
2006-02-27,1039.3388335847303
2006-02-28,1042.6165343788298
2006-03-01,1024.9137576274688
2006-03-02,1021.1732492791092
2006-03-03,1004.6874758030784
2006-03-06,1004.7429022996384
2006-03-07,994.225516399108
2006-03-08,985.7182675528958
2006-03-09,1009.2826767332513
2006-03-10,1002.3266137801251
2006-03-13,1019.6460429205482
2006-03-14,1024.6459344446614
2006-03-15,1024.2149100586018
2006-03-16,1013.4707397050828
2006-03-17,1032.42279797288
2006-03-20,1046.4841117971291
2006-03-21,1039.5980539636803
2006-03-22,1036.6297332937877
2006-03-23,1027.7880174770207
2006-03-24,1033.4676573632723
2006-03-27,1046.4860332007818
2006-03-28,1048.9247617937087
2006-03-29,1052.1672000122003
2006-03-30,1071.2048321493958
2006-03-31,1069.2885494813254
2006-04-03,1087.4462781868422
2006-04-04,1087.571658245882
2006-04-05,1084.1891572457066
2006-04-06,1103.0083955397042
2006-04-07,1104.6694667987272
2006-04-10,1095.800159742824
2006-04-11,1088.315993438779
2006-04-12,1072.1432445325936
2006-04-13,1073.901460895705
2006-04-14,1074.5389980924288
2006-04-17,1066.6346678112493
2006-04-18,1081.0174333767134
2006-04-19,1085.566489205918
2006-04-20,1086.603045911211
2006-04-21,1093.7892657678235
2006-04-24,1084.8298830360027
2006-04-25,1090.9590760303884
2006-04-26,1091.5511082984115
2006-04-27,1102.185869308249
2006-04-28,1091.88421608575
2006-05-01,1101.0427891795632
2006-05-02,1112.5621218227495
2006-05-03,1109.850677590558
2006-05-04,1110.3489049850248
2006-05-05,1121.1580806386955
2006-05-08,1141.9455310189953
2006-05-09,1140.4609600417589
2006-05-10,1130.9281883680696
2006-05-11,1121.9142573492375
2006-05-12,1109.7721067521459
2006-05-15,1103.9472361850671
2006-05-16,1078.806897111912
2006-05-17,1090.3800273981956
2006-05-18,1065.7602187982172
2006-05-19,1057.356865339773
2006-05-22,1038.6681587380187
2006-05-23,1020.890221403582
2006-05-24,1026.7098057838355
2006-05-25,1017.0416716815033
2006-05-26,1029.6752053949815
2006-05-29,1030.6777205971748
2006-05-30,1033.670550769482
2006-05-31,1009.9739236427517
2006-06-01,1008.4330553135998
2006-06-02,1031.1170167494256
2006-06-05,1022.240065963069
2006-06-06,989.719628227761
2006-06-07,965.5479499549967
2006-06-08,931.6147281785776
2006-06-09,947.0139122748784
2006-06-12,948.8852631576481
2006-06-13,907.1061912140865
2006-06-14,912.3451584219465
2006-06-15,927.4804062347682
2006-06-16,961.634988006234
2006-06-19,948.7385726625774
2006-06-20,938.8576223106705
2006-06-21,936.1444810687623
2006-06-22,958.5785196282562
2006-06-23,957.4887798529575
2006-06-26,959.8370379889577
2006-06-27,961.8234179649443
2006-06-28,948.5382635149703
2006-06-29,964.3435444692404
2006-06-30,1005.1634766104663
2006-07-03,1008.161055285634
2006-07-04,1013.5111844372553
2006-07-05,996.7110014927895
2006-07-06,989.8579199384784
2006-07-07,997.8145632600572
2006-07-10,1010.5331541265349
2006-07-11,1002.0526063348372
2006-07-12,979.5443804936723
2006-07-13,972.3064336929709
2006-07-14,944.6836648950925
2006-07-17,937.2697773726388
2006-07-18,907.6856097850635
2006-07-19,912.0102400282898
2006-07-20,947.5347917493832
2006-07-21,945.7078004752332
2006-07-24,938.4911830365382
2006-07-25,949.4437062373702
2006-07-26,940.5416228685607
2006-07-27,965.6729005553141
2006-07-28,985.3689674425882
2006-07-31,996.7690797186955
2006-08-01,986.2953631051641
2006-08-02,992.170567932327
2006-08-03,987.8963125058897
2006-08-04,995.0835221886563
2006-08-07,968.6416750227688
2006-08-08,981.2342974365238
2006-08-09,990.3513959721845
2006-08-10,991.4578582879246
2006-08-11,983.6318816948739
2006-08-14,995.1534528660864
2006-08-15,1002.0406675936349
2006-08-16,1019.4444255694914
2006-08-17,1023.3286241603572
2006-08-18,1028.3360680760732
2006-08-21,1016.0210349901002
2006-08-22,1023.098167440843
2006-08-23,1021.9261436288949
2006-08-24,1010.9979506077735
2006-08-25,999.9531617039863
2006-08-28,987.7199243909878
2006-08-29,1000.3511482307599
2006-08-30,997.2815285810653
2006-08-31,1008.5976239814028
2006-09-01,1010.3162341737047
2006-09-04,1031.7118101344636
2006-09-05,1032.0563271385736
2006-09-06,1020.8179334141673
2006-09-07,1005.5277999503855
2006-09-08,1008.1359030798058
2006-09-11,984.8682912222446
2006-09-12,978.2219808598846
2006-09-13,978.2865691714887
2006-09-14,985.886246174561
2006-09-15,982.2110365497293
2006-09-18,979.8053572655708
2006-09-19,986.5580517031083
2006-09-20,970.6901921908255
2006-09-21,980.6255266785836
2006-09-22,974.4897035444129
2006-09-25,967.1784716425315
2006-09-26,960.478059526377
2006-09-27,984.2108404364922
2006-09-28,989.2402121026689
2006-09-29,994.1466988986008
2006-10-02,1003.6338328321482
2006-10-03,997.9185632255712
2006-10-04,986.4396117833356
2006-10-05,1007.18826979235
2006-10-06,999.6783444763824
2006-10-09,997.6431788635998
2006-10-10,995.1943879158666
2006-10-11,984.9518745536205
2006-10-12,980.2218810152655
2006-10-13,988.4595473369802
2006-10-16,1006.6618943628033
2006-10-17,1007.9712807377391
2006-10-18,1006.1906562214851
2006-10-19,1008.4503568941767
2006-10-20,1008.7228053363349
2006-10-23,1014.6206698901818
2006-10-24,1017.3130134994129
2006-10-25,1014.660076551488
2006-10-26,1028.6296255231841
2006-10-27,1026.6144290696514
2006-10-30,1008.1093491130202
2006-10-31,1007.9862897790744
2006-11-01,1013.7388138625165
2006-11-02,1009.5958588049142
2006-11-03,1002.2050220988939
2006-11-06,997.9868157254433
2006-11-07,1004.8267234621878
2006-11-08,985.619947310055
2006-11-09,975.4397539931514
2006-11-10,977.2889846835968
2006-11-13,965.7404760494607
2006-11-14,987.3440944171715
2006-11-15,984.6465160673438
2006-11-16,977.5131454208758
2006-11-17,974.3882634905833
2006-11-20,946.116617244374
2006-11-21,949.1458479183777
2006-11-22,974.7845570230237
2006-11-23,977.977238298551
2006-11-24,969.3028129756242
2006-11-27,977.9871696103356
2006-11-28,976.8623480326502
2006-11-29,993.2061385564381
2006-11-30,1011.879156429384
2006-12-01,1017.4460996293225
2006-12-04,1017.492333391148
2006-12-05,1014.967096274869
2006-12-06,1024.2482456811067
2006-12-07,1027.645956486549
2006-12-08,1021.2230612158269
2006-12-11,1014.1582999445347
2006-12-12,1018.0704409355061
2006-12-13,1017.5726690845821
2006-12-14,1024.7724798421432
2006-12-15,1030.3000371925748
2006-12-18,1030.015642408709
2006-12-19,1015.1341416488556
2006-12-20,1024.9254042733685
2006-12-21,1025.5191875983699
2006-12-22,1023.1500728707155
2006-12-25,1020.5548911268542
2006-12-26,1023.6493557668866
2006-12-27,1028.1903523943718
2006-12-28,1026.8658882896664
2006-12-29,1027.1595544150784
2007-01-01,1027.1595544150784
2007-01-02,1031.132027747844
2007-01-03,1027.337455819514
2007-01-04,1035.0117634974472
2007-01-05,1029.0048208173614
2007-01-08,1029.609162987021
2007-01-09,1033.335311946761
2007-01-10,1014.8882455768785
2007-01-11,1004.261928416521
2007-01-12,1021.6402899387167
2007-01-15,1033.054132869668
2007-01-16,1031.3150889892354
2007-01-17,1037.2587565306278
2007-01-18,1035.4279797299282
2007-01-19,1032.5556415053688
2007-01-22,1041.3486176465715
2007-01-23,1042.1995117467006
2007-01-24,1046.454431501147
2007-01-25,1042.9783220309848
2007-01-26,1033.7243385820934
2007-01-29,1032.9387741856192
2007-01-30,1034.0514240466932
2007-01-31,1033.3810979544385
2007-02-01,1045.2261942960265
2007-02-02,1042.4690259082531
2007-02-05,1034.1216468574573
2007-02-06,1036.7306719051571
2007-02-07,1029.2989178095766
2007-02-08,1022.9223476414584
2007-02-09,1031.9562395871255
2007-02-12,1030.4495683491905
2007-02-13,1036.7308515634043
2007-02-14,1049.5461244973226
2007-02-15,1068.1619137967837
2007-02-16,1070.931693312633
2007-02-19,1072.4099531130294
2007-02-20,1068.279700727149
2007-02-21,1065.0399421012905
2007-02-22,1072.7058911655329
2007-02-23,1082.1830087296971
2007-02-26,1084.475747148195
2007-02-27,1090.4723044442208
2007-02-28,1057.0006724606862
2007-03-01,1054.404187121348
2007-03-02,1049.1931998183527
2007-03-05,1019.1480481708016
2007-03-06,1034.5722427833662
2007-03-07,1029.2035749296058
2007-03-08,1040.5607150752794
2007-03-09,1044.0314538822336
2007-03-12,1055.647149189659
2007-03-13,1050.9503485841867
2007-03-14,1023.7173832201513
2007-03-15,1026.863008041951
2007-03-16,1020.3174271669217
2007-03-19,1025.9708382284025
2007-03-20,1038.1601767307504
2007-03-21,1035.697831000094
2007-03-22,1051.8947706217066
2007-03-23,1055.2124433076858
2007-03-26,1055.7437211814856
2007-03-27,1051.6922569091341
2007-03-28,1053.165989924195
2007-03-29,1042.49380725435
2007-03-30,1043.95613266551
2007-04-02,1029.2919793806943
2007-04-03,1037.012698865251
2007-04-04,1055.98051986578
2007-04-05,1052.6483570531423
2007-04-06,1051.2578505957551
2007-04-09,1058.4360326176366
2007-04-10,1059.4691539521586
2007-04-11,1059.5544566727856
2007-04-12,1052.843580784416
2007-04-13,1042.1709325345305
2007-04-16,1049.9875558110157
2007-04-17,1047.6435902120163
2007-04-18,1062.1002661067128
2007-04-19,1045.2789343002376
2007-04-20,1043.8238640946508
2007-04-23,1043.3596657418386
2007-04-24,1044.8993833875911
2007-04-25,1035.3225919345487
2007-04-26,1041.316248525267
2007-04-27,1036.7473716888107
2007-04-30,1035.2891593081124
2007-05-01,1027.4977412483784
2007-05-02,1032.2370470738479
2007-05-03,1031.9715084250317
2007-05-04,1034.384400316552
2007-05-07,1056.1146187277714
2007-05-08,1057.6796333156317
2007-05-09,1067.715926124995
2007-05-10,1059.1673295443072
2007-05-11,1051.489300071399
2007-05-14,1054.3035900802347
2007-05-15,1042.2432080088242
2007-05-16,1037.9663110133943
2007-05-17,1033.2147918250907
2007-05-18,1027.407428975938
2007-05-21,1033.6343075115094
2007-05-22,1049.6404001249732
2007-05-23,1056.9419834441137
2007-05-24,1055.8132550106063
2007-05-25,1042.7538116685278
2007-05-28,1046.876739251381
2007-05-29,1053.634403891693
2007-05-30,1050.5531643062009
2007-05-31,1062.1435000905165
2007-06-01,1067.0356556501447
2007-06-04,1072.1388800996917
2007-06-05,1074.7046696212944
2007-06-06,1078.440325303099
2007-06-07,1076.8355891900371
2007-06-08,1062.4478028580675
2007-06-11,1064.665915462677
2007-06-12,1060.003751079781
2007-06-13,1053.7750106633273
2007-06-14,1056.277147873582
2007-06-15,1059.4158978696662
2007-06-18,1071.366675823574
2007-06-19,1072.0897074104298
2007-06-20,1071.3441628519874
2007-06-21,1075.8545549418357
2007-06-22,1066.2773115216082
2007-06-25,1061.4924383432883
2007-06-26,1065.1918279152162
2007-06-27,1055.3101846927998
2007-06-28,1056.2634315002751
2007-06-29,1065.4369950228117
2007-07-02,1077.9684497037679
2007-07-03,1079.8676677992512
2007-07-04,1081.2047717264916
2007-07-05,1083.3780869249656
2007-07-06,1078.1548688626685
2007-07-09,1086.204305752302
2007-07-10,1093.487958661077
2007-07-11,1082.9973256749188
2007-07-12,1075.0541316089907
2007-07-13,1090.6588491809969
2007-07-16,1091.3668387788875
2007-07-17,1086.1090073457942
2007-07-18,1077.5761792749097
2007-07-19,1082.7695100285114
2007-07-20,1096.8133839687575
2007-07-23,1088.352723865491
2007-07-24,1100.0608144213438
2007-07-25,1096.1537938907281
2007-07-26,1095.9003982372383
2007-07-27,1074.363725036621
2007-07-30,1083.0505471096633
2007-07-31,1078.397561942087
2007-08-01,1054.4567404173058
2007-08-02,1051.7358984720481
2007-08-03,1061.0059495554008
2007-08-06,1057.9937371099127
2007-08-07,1050.3393665545266
2007-08-08,1054.2162527491143
2007-08-09,1072.0072751166547
2007-08-10,1050.4240897616123
2007-08-13,1041.4075921928966
2007-08-14,1045.7364066907942
2007-08-15,1021.81538623902
2007-08-16,1023.5556445391845
2007-08-17,970.8809850313518
2007-08-20,997.5834811730228
2007-08-21,1016.4653252567997
2007-08-22,1014.9921324441011
2007-08-23,1037.8182838457512
2007-08-24,1037.379307084434
2007-08-27,1039.122456216035
2007-08-28,1044.0343901910435
2007-08-29,1024.7642950189252
2007-08-30,1028.4759701327487
2007-08-31,1054.0152354063348
2007-09-03,1051.1024699847671
2007-09-04,1042.846637385583
2007-09-05,1036.4402989310922
2007-09-06,1038.4963556035623
2007-09-07,1044.106557530116
2007-09-10,1024.6065418628202
2007-09-11,1024.7905168153231
2007-09-12,1022.9433953981215
2007-09-13,1008.7090131145675
2007-09-14,1028.8493910088391
2007-09-17,1026.6832605733775
2007-09-18,1000.3764469080129
2007-09-19,1039.0890359024052
2007-09-20,1049.7842607274324
2007-09-21,1036.8715469661936
2007-09-24,1045.024173663485
2007-09-25,1062.336229100135
2007-09-26,1061.689549700425
2007-09-27,1093.3127986830639
2007-09-28,1098.9657264685984
2007-10-01,1090.5221629714363
2007-10-02,1109.2496210595345
2007-10-03,1112.6065566259804
2007-10-04,1109.290906578074
2007-10-05,1111.4806479364822
2007-10-08,1104.2238456789141
2007-10-09,1115.8920908809473
2007-10-10,1116.4857823557961
2007-10-11,1126.126210839282
2007-10-12,1113.206559453289
2007-10-15,1114.9226245699056
2007-10-16,1100.8410815850787
2007-10-17,1087.086471926242
2007-10-18,1105.84397830722
2007-10-19,1094.779372241601
2007-10-22,1077.8750461979491
2007-10-23,1080.4590053344202
2007-10-24,1082.6027071459723
2007-10-25,1074.713842364628
2007-10-26,1096.701764374049
2007-10-29,1114.7887218406497
2007-10-30,1114.00990736357
2007-10-31,1113.4504324916688
2007-11-01,1126.7167168978265
2007-11-02,1102.9888965868613
2007-11-05,1084.3442572920699
2007-11-06,1086.5075722509944
2007-11-07,1084.4020152245039
2007-11-08,1062.8086551842996
2007-11-09,1064.4923743478028
2007-11-12,1047.1549070154283
2007-11-13,1039.9855867533952
2007-11-14,1061.8098360380702
2007-11-15,1060.7302069657082
2007-11-16,1040.343074966301
2007-11-19,1035.919981039663
2007-11-20,1048.2806827504876
2007-11-21,1035.9438736589786
2007-11-22,1031.7415113447273
2007-11-23,1038.6665319017698
2007-11-26,1061.16236056428
2007-11-27,1064.0338316581165
2007-11-28,1052.363687186809
2007-11-29,1085.9378177298145
2007-11-30,1086.7329719190973
2007-12-03,1088.4567984019354
2007-12-04,1083.9732555712592
2007-12-05,1079.8405006796863
2007-12-06,1091.2834512456197
2007-12-07,1092.2381144534527
2007-12-10,1087.7391461342038
2007-12-11,1099.090029484844
2007-12-12,1083.3192264216375
2007-12-13,1058.5117041720569
2007-12-14,1041.994557377156
2007-12-17,1018.2773561224318
2007-12-18,1014.5720759106999
2007-12-19,1007.7531854697073
2007-12-20,1011.5035586266023
2007-12-21,1019.4990088952756
2007-12-24,1018.1606014265849
2007-12-25,1038.6407767481594
2007-12-26,1047.8478294709996
2007-12-27,1042.5207469710392
2007-12-28,1035.3643997294052
2007-12-31,1049.8981983776205
2008-01-01,1049.8981983776205
2008-01-02,1064.6882003968115
2008-01-03,1063.5622002767918
2008-01-04,1037.6481067740954
2008-01-07,1014.6473352157966
2008-01-08,1012.4738997174144
2008-01-09,1026.581199271798
2008-01-10,1010.4719475697191
2008-01-11,993.9415244868064
2008-01-14,998.064987327222
2008-01-15,987.0321316903238
2008-01-16,944.6413244016284
2008-01-17,964.9887635126205
2008-01-18,976.80329932422
2008-01-21,947.731306512738
2008-01-22,885.8329738044637
2008-01-23,919.6654649953241
2008-01-24,935.4457389503503
2008-01-25,974.3479902031016
2008-01-28,932.502103354692
2008-01-29,956.548826955367
2008-01-30,943.6295829490265
2008-01-31,966.1412457214336
2008-02-01,963.1397759530023
2008-02-04,979.1728179028701
2008-02-05,969.7179569088755
2008-02-06,925.73640764089
2008-02-07,929.8532199362652
2008-02-08,908.06186831625
2008-02-11,909.5846031888279
2008-02-12,907.6605286519703
2008-02-13,905.4449440200002
2008-02-14,944.1365382700635
2008-02-15,949.2975221383209
2008-02-18,945.4029409837648
2008-02-19,956.9806571638446
2008-02-20,922.9373310350245
2008-02-21,949.4939254036414
2008-02-22,944.0280610260942
2008-02-25,959.4155362353384
2008-02-26,964.6335311962944
2008-02-27,985.620550936848
2008-02-28,984.8163889311095
2008-02-29,975.6646321157356
2008-03-03,937.8003046987344
2008-03-04,939.4268917573155
2008-03-05,929.7921121081719
2008-03-06,953.7728273520485
2008-03-07,921.1404410470795
2008-03-10,907.6662663107256
2008-03-11,910.9116864986958
2008-03-12,928.2812607977235
2008-03-13,909.6922880666344
2008-03-14,899.119939674034
2008-03-17,890.0132282042805
2008-03-18,888.4766520048006
2008-03-19,904.8707984307528
2008-03-20,905.9750761323949
2008-03-21,917.471370580012
2008-03-24,905.049300948158
2008-03-25,933.3661426059838
2008-03-26,946.1613786752073
2008-03-27,933.7315705520315
2008-03-28,951.1652168119925
2008-03-31,931.4550641420876
2008-04-01,924.5983574098682
2008-04-02,959.8131976396652
2008-04-03,977.4144831426289
2008-04-04,977.1515414215032
2008-04-07,984.8180887719914
2008-04-08,965.7891533402254
2008-04-09,951.0175584401761
2008-04-10,953.0132037018191
2008-04-11,976.3963135764036
2008-04-14,951.848458951877
2008-04-15,951.2424690128432
2008-04-16,964.6173008261464
2008-04-17,974.4924205416372
2008-04-18,965.6609194012826
2008-04-21,1002.2759735170469
2008-04-22,987.7505509704922
2008-04-23,988.6919202716558
2008-04-24,982.4787485418271
2008-04-25,1001.6710310544046
2008-04-28,1008.5407027022371
2008-04-29,1018.6307863933225
2008-04-30,1007.0424800437274
2008-05-01,1006.4069520999146
2008-05-02,1023.6152768787651
2008-05-05,1024.8114959385036
2008-05-06,1031.1431010509164
2008-05-07,1025.3358038157628
2008-05-08,1024.004611875468
2008-05-09,1005.0995482436058
2008-05-12,1006.3828946837565
2008-05-13,1015.027110797874
2008-05-14,1015.0620222511645
2008-05-15,1031.0620239834238
2008-05-16,1038.3770005184579
2008-05-19,1041.5785599164676
2008-05-20,1044.6624871471433
2008-05-21,1033.0555998122097
2008-05-22,1029.465540450351
2008-05-23,1031.2089847418338
2008-05-26,1009.5550799683048
2008-05-27,1019.0356278612613
2008-05-28,1003.1087863956977
2008-05-29,1020.2350326168328
2008-05-30,1033.324981466423
2008-06-02,1053.9533934814162
2008-06-03,1035.8666358763196
2008-06-04,1048.9199450192918
2008-06-05,1031.3815440213345
2008-06-06,1042.7878239889694
2008-06-09,1016.8996629223138
2008-06-10,991.8256433912723
2008-06-11,999.6968102223447
2008-06-12,970.4064928433875
2008-06-13,975.3074176000539
2008-06-16,996.8299093207119
2008-06-17,997.7861401271932
2008-06-18,1005.9091412616018
2008-06-19,983.1458056813237
2008-06-20,975.1616519085343
2008-06-23,964.6738134236953
2008-06-24,966.3203919142727
2008-06-25,959.9770962939936
2008-06-26,966.5841733106174
2008-06-27,954.7912385223683
2008-06-30,953.5755844105731
2008-07-01,949.7921726119222
2008-07-02,936.0054209740028
2008-07-03,929.4503775275142
2008-07-04,930.1232739360398
2008-07-07,936.0755732517435
2008-07-08,914.1072474858979
2008-07-09,916.7850250271889
2008-07-10,921.6991463328786
2008-07-11,928.5249971742801
2008-07-14,924.5616204245138
2008-07-15,917.1054729131233
2008-07-16,911.733952633469
2008-07-17,917.3876602048921
2008-07-18,900.1753271996348
2008-07-21,902.8521583156188
2008-07-22,924.0864278219393
2008-07-23,931.6089383452959
2008-07-24,946.7970525655719
2008-07-25,918.7042760793702
2008-07-28,922.5454019608559
2008-07-29,905.1966791868548
2008-07-30,917.9387763988755
2008-07-31,916.567727165914
2008-08-01,899.865766765929
2008-08-04,879.0443142809186
2008-08-05,875.0824549142018
2008-08-06,884.568771559441
2008-08-07,870.0837430977697
2008-08-08,864.9614134820786
2008-08-11,879.4782996837456
2008-08-12,875.537993707574
2008-08-13,864.7708179678208
2008-08-14,854.0919669495912
2008-08-15,849.4005015978377
2008-08-18,858.8067733996378
2008-08-19,843.2794952990691
2008-08-20,844.7528814550192
2008-08-21,848.4162327248587
2008-08-22,832.4155520167369
2008-08-25,850.8150817345389
2008-08-26,841.1909326485652
2008-08-27,840.0050125804912
2008-08-28,834.8254090716246
2008-08-29,865.0065945429413
2008-09-01,851.9975778618027
2008-09-02,836.4504273996835
2008-09-03,836.5216016381344
2008-09-04,822.5764567352783
2008-09-05,809.4126450371637
2008-09-08,835.0367511900694
2008-09-09,819.1950456790869
2008-09-10,812.7844599578233
2008-09-11,798.0764591484497
2008-09-12,806.291623152194
2008-09-15,811.6971012054689
2008-09-16,777.7101937362571
2008-09-17,781.8611641526234
2008-09-18,762.0437543495422
2008-09-19,794.6912086106215
2008-09-22,809.0868270755994
2008-09-23,811.927419280141
2008-09-24,807.0271604458977
2008-09-25,798.3716301798244
2008-09-26,793.1873383404806
2008-09-29,786.3132670735256
2008-09-30,750.1570073089267
2008-10-01,761.712324950978
2008-10-02,745.9283409369201
2008-10-03,723.1747450272011
2008-10-06,715.6921096724184
2008-10-07,696.52137417564
2008-10-08,650.3533486430559
2008-10-09,655.8987966313778
2008-10-10,616.2495964604464
2008-10-13,616.9028671270967
2008-10-14,685.9173947016922
2008-10-15,685.2628716529649
2008-10-16,623.6063301385216
2008-10-17,627.3794032418566
2008-10-20,650.9255376387189
2008-10-21,672.9820764130473
2008-10-22,636.0672685888541
2008-10-23,625.336469273919
2008-10-24,596.0808582741656
2008-10-27,550.8967696182519
2008-10-28,565.2212728642473
2008-10-29,587.2438776803809
2008-10-30,639.763657528343
2008-10-31,615.811450743632
2008-11-03,615.3668899718692
2008-11-04,638.7359099622353
2008-11-05,681.9565623622752
2008-11-06,648.2322827544997
2008-11-07,632.0215227451224
2008-11-10,653.2406084045676
2008-11-11,637.160505376511
2008-11-12,637.8432526050887
2008-11-13,605.3810743899516
2008-11-14,606.9154797324697
2008-11-17,609.5349457994196
2008-11-18,587.9657438159046
2008-11-19,579.8590509385019
2008-11-20,553.1921854922244
2008-11-21,572.2977493046866
2008-11-24,564.0817150164141
2008-11-25,589.8285439565099
2008-11-26,586.6948526916351
2008-11-27,592.9561066917223
2008-11-28,596.8242042664934
2008-12-01,599.1726600170775
2008-12-02,573.6308264635477
2008-12-03,584.8195619609817
2008-12-04,580.1035260544584
2008-12-05,584.9705292509063
2008-12-08,601.4695979676196
2008-12-09,606.3480866201598
2008-12-10,618.5152129186964
2008-12-11,630.799981807137
2008-12-12,608.9445266244783
2008-12-15,636.1383838050607
2008-12-16,627.2662933178443
2008-12-17,651.9245956966791
2008-12-18,646.0705236542606
2008-12-19,641.0555887530069
2008-12-22,643.3240704153105
2008-12-23,641.0477889282354
2008-12-24,629.3039702585792
2008-12-25,633.6859261125779
2008-12-26,639.3723893391419
2008-12-29,647.4600174056361
2008-12-30,649.5551247255171
2008-12-31,646.8417397456554
2009-01-01,646.8417397456554
2009-01-02,647.1130847532634
2009-01-05,647.7126690026694
2009-01-06,638.6516843779822
2009-01-07,651.4768957538354
2009-01-08,640.9303319678794
2009-01-09,643.5132242928906
2009-01-12,648.6825239368972
2009-01-13,619.3122305546136
2009-01-14,625.0727325417982
2009-01-15,600.5917402627657
2009-01-16,608.0390998187514
2009-01-19,609.0046410940089
2009-01-20,598.8534820053961
2009-01-21,600.6930622565595
2009-01-22,603.652224930439
2009-01-23,581.6572103908037
2009-01-26,577.0066520000039
2009-01-27,605.4556154518432
2009-01-28,599.5008919143904
2009-01-29,610.355812195426
2009-01-30,594.4334809490747
2009-02-02,577.8972640770506
2009-02-03,579.3619717245064
2009-02-04,586.7626648222066
2009-02-05,576.6236749215665
2009-02-06,574.0563755949973
2009-02-09,563.9089026627961
2009-02-10,567.0286156827796
2009-02-11,571.5151980147178
2009-02-12,557.4765638473842
2009-02-13,554.5939993122532
2009-02-16,559.1539891301959
2009-02-17,544.3249788664979
2009-02-18,532.7556989902821
2009-02-19,529.4362899329799
2009-02-20,518.7614727552103
2009-02-23,518.8272143193774
2009-02-24,503.17998226637445
2009-02-25,511.32660435620426
2009-02-26,503.4242465186771
2009-02-27,516.3936204539561
2009-03-02,500.0811541638814
2009-03-03,490.80214188143816
2009-03-04,491.7627181099451
2009-03-05,500.2263287744649
2009-03-06,489.94964082238874
2009-03-09,476.8579446344905
2009-03-10,476.5833313862244
2009-03-11,493.0029476917148
2009-03-12,478.3981960826135
2009-03-13,494.57697280851977
2009-03-16,504.97000453772023
2009-03-17,513.2696227388411
2009-03-18,520.5139816006595
2009-03-19,542.7197250516917
2009-03-20,530.658027267522
2009-03-23,544.1745719173256
2009-03-24,556.4550338623845
2009-03-25,558.7747556500995
2009-03-26,566.9720099041617
2009-03-27,567.0923117358153
2009-03-30,548.7222211559862
2009-03-31,530.1548297084526
2009-04-01,539.3122735475798
2009-04-02,560.3407865886351
2009-04-03,560.3187859952839
2009-04-06,557.1195233834243
2009-04-07,558.3334136205552
2009-04-08,549.0051199947751
2009-04-09,564.1107069938533
2009-04-10,563.4592558506121
2009-04-13,561.8867981978516
2009-04-14,567.2835606569345
2009-04-15,560.5614078428495
2009-04-16,561.1508987044327
2009-04-17,568.5199755908336
2009-04-20,570.9715571761935
2009-04-21,562.3927584716101
2009-04-22,562.9327602782824
2009-04-23,569.8803073337883
2009-04-24,567.4146873122378
2009-04-27,571.0958380336148
2009-04-28,559.0750762753951
2009-04-29,559.2953554536889
2009-04-30,571.1989195127164
2009-05-01,572.7747540440613
2009-05-04,576.4472577747881
2009-05-05,579.5312962454898
2009-05-06,582.782787478006
2009-05-07,604.9599544979048
2009-05-08,612.8183259196794
2009-05-11,622.7981236413495
2009-05-12,620.8764237575589
2009-05-13,626.6083681927611
2009-05-14,611.062287975544
2009-05-15,625.1753851153369
2009-05-18,609.6478934767206
2009-05-19,621.8954540222779
2009-05-20,628.1944881872201
2009-05-21,626.8236127218853
2009-05-22,623.5234879810572
2009-05-25,627.4129841414027
2009-05-26,628.2748251894542
2009-05-27,636.0050906538246
2009-05-28,626.1707665162245
2009-05-29,637.173060653627
2009-06-01,640.4914016573124
2009-06-02,643.3162854417449
2009-06-03,647.3124235529881
2009-06-04,640.9850414117698
2009-06-05,636.1282319431759
2009-06-08,634.1048032474258
2009-06-09,635.456273511417
2009-06-10,644.3371073089764
2009-06-11,646.4056235914903
2009-06-12,650.5421283774415
2009-06-15,647.1084802429865
2009-06-16,635.8447407857903
2009-06-17,645.7501717008257
2009-06-18,633.8087771158181
2009-06-19,636.9551766107749
2009-06-22,642.7845483181186
2009-06-23,631.827609458761
2009-06-24,632.9740915342003
2009-06-25,639.7128245186511
2009-06-26,652.0930216180706
2009-06-29,644.0634335446703
2009-06-30,646.6532480668844
2009-07-01,645.7608689113181
2009-07-02,646.3874527299547
2009-07-03,644.303439128839
2009-07-06,645.1967046485559
2009-07-07,641.29817787296
2009-07-08,633.7537235559034
2009-07-09,634.4480987004251
2009-07-10,636.6632394916934
2009-07-13,620.5580867336697
2009-07-14,630.3562413456947
2009-07-15,628.1157779583393
2009-07-16,633.5061448567418
2009-07-17,636.5555239910099
2009-07-20,636.6601390609844
2009-07-21,656.3665520912232
2009-07-22,659.2700871182378
2009-07-23,656.7842447642838
2009-07-24,665.6250196316871
2009-07-27,667.8827942148712
2009-07-28,674.5082912704288
2009-07-29,669.758717391125
2009-07-30,672.99526122518
2009-07-31,685.7189600122921
2009-08-03,690.6759046878841
2009-08-04,689.1522344578984
2009-08-05,683.4251436326898
2009-08-06,685.5652334765124
2009-08-07,671.4522986473552
2009-08-10,679.8711849013299
2009-08-11,693.0712615605294
2009-08-12,681.5340711408912
2009-08-13,692.2268946075042
2009-08-14,701.9661533964966
2009-08-17,683.5192562848471
2009-08-18,682.5749993593529
2009-08-19,682.5346481599896
2009-08-20,690.8069270703699
2009-08-21,682.4913704522733
2009-08-24,697.181760167722
