Date,WORLD ex AUSTRALIA GROWTH
2006-02-09,2066.5269045862747
2006-02-10,2061.142182420518
2006-02-13,2048.1702799047803
2006-02-14,2061.43344624966
2006-02-15,2066.017175051261
2006-02-16,2078.8209960482845
2006-02-17,2073.0382987484704
2006-02-20,2072.221371246696
2006-02-21,2072.2372059251
2006-02-22,2079.197627438397
2006-02-23,2084.6796951522333
2006-02-24,2088.23955890212
2006-02-27,2100.094979548419
2006-02-28,2083.014451542697
2006-03-01,2097.9828835079134
2006-03-02,2096.049053764157
2006-03-03,2092.1432113904784
2006-03-06,2085.727837898185
2006-03-07,2067.7495571274653
2006-03-08,2064.6491832960987
2006-03-09,2070.551656448134
2006-03-10,2077.760164959259
2006-03-13,2092.3272913071005
2006-03-14,2112.084670058563
2006-03-15,2120.4310551470408
2006-03-16,2122.7144912229373
2006-03-17,2130.601080958294
2006-03-20,2134.176189084146
2006-03-21,2121.072228404511
2006-03-22,2127.9838155438883
2006-03-23,2117.7869303877255
2006-03-24,2127.6628374047277
2006-03-27,2125.0821861332665
2006-03-28,2119.775574321935
2006-03-29,2128.4156869421804
2006-03-30,2146.908269134467
2006-03-31,2134.2505538844634
2006-04-03,2147.2473280971226
2006-04-04,2157.5108795175647
2006-04-05,2166.5374240514498
2006-04-06,2172.0891471792584
2006-04-07,2153.574549625221
2006-04-10,2155.1322048948145
2006-04-11,2137.512894711703
2006-04-12,2132.0384337552887
2006-04-13,2137.09182013367
2006-04-14,2137.264686991026
2006-04-17,2140.9972740627722
2006-04-18,2163.5255635727667
2006-04-19,2178.453181698048
2006-04-20,2177.3051645100495
2006-04-21,2183.8433102748963
2006-04-24,2175.8859947770775
2006-04-25,2173.9805128885714
2006-04-26,2180.3305027702686
2006-04-27,2187.150146860554
2006-04-28,2179.7599715901483
2006-05-01,2182.6933003414388
2006-05-02,2198.1191088514556
2006-05-03,2183.7120606834474
2006-05-04,2196.7340350341015
2006-05-05,2220.1243457927817
2006-05-08,2224.438285370928
2006-05-09,2230.989362304477
2006-05-10,2223.9601953969977
2006-05-11,2205.11569187572
2006-05-12,2178.612467706543
2006-05-15,2162.5415916131865
2006-05-16,2154.935832992342
2006-05-17,2120.5638339099955
2006-05-18,2103.7673175129376
2006-05-19,2098.008480979875
2006-05-22,2074.613337821762
2006-05-23,2083.923195759984
2006-05-24,2072.147494101355
2006-05-25,2094.8571835406856
2006-05-26,2114.061534313085
2006-05-29,2117.6015878658313
2006-05-30,2092.0396645631117
2006-05-31,2096.62609226053
2006-06-01,2112.111072851225
2006-06-02,2128.266740249923
2006-06-05,2098.626972013352
2006-06-06,2065.2914430156725
2006-06-07,2049.5605413125318
2006-06-08,2012.6780490417743
2006-06-09,2024.0589322501783
2006-06-12,1997.0403510218964
2006-06-13,1959.4944501156554
2006-06-14,1974.4345611036722
2006-06-15,2022.048414068724
2006-06-16,2022.755357933656
2006-06-19,2007.2192079715278
2006-06-20,2008.5609046795544
2006-06-21,2028.6036873866271
2006-06-22,2025.564840373432
2006-06-23,2026.4450236778553
2006-06-26,2030.8400815994491
2006-06-27,2017.0896225370054
2006-06-28,2015.4201807067527
2006-06-29,2060.278131416023
2006-06-30,2093.121769427536
2006-07-03,2106.2098881819707
2006-07-04,2109.957496614363
2006-07-05,2079.196826338622
2006-07-06,2085.5995529406773
2006-07-07,2079.937176880907
2006-07-10,2078.7352653867497
2006-07-11,2077.4476903451005
2006-07-12,2056.548614982264
2006-07-13,2029.6039735260151
2006-07-14,2004.8054289414085
2006-07-17,1989.705173558911
2006-07-18,1979.0807553527877
2006-07-19,2018.133876791506
2006-07-20,2018.2078929678287
2006-07-21,2001.3731999863182
2006-07-24,2028.409231754077
2006-07-25,2041.952380710921
2006-07-26,2039.2104102994197
2006-07-27,2050.6172048072067
2006-07-28,2074.9167104099943
2006-07-31,2075.820399173677
2006-08-01,2059.5585810814887
2006-08-02,2082.0573405763803
2006-08-03,2074.2745122272195
2006-08-04,2085.415020574414
2006-08-07,2065.54406919195
2006-08-08,2062.9995053600737
2006-08-09,2070.0002547037775
2006-08-10,2064.755012035372
2006-08-11,2057.833955647649
2006-08-14,2065.990781629694
2006-08-15,2094.385276211613
2006-08-16,2120.5239245505386
2006-08-17,2124.818041979521
2006-08-18,2124.230059852332
2006-08-21,2122.1000897919816
2006-08-22,2120.85482172661
2006-08-23,2109.5320243216406
2006-08-24,2108.622228116151
2006-08-25,2104.794322291814
2006-08-28,2112.5320178055
2006-08-29,2118.9056569736267
2006-08-30,2130.6326235253405
2006-08-31,2131.1113113733395
2006-09-01,2142.435291400848
2006-09-04,2154.142627969865
2006-09-05,2151.6310581851917
2006-09-06,2122.9894027171445
2006-09-07,2102.220432854593
2006-09-08,2104.6246977206715
2006-09-11,2094.527078267642
2006-09-12,2115.883902826144
2006-09-13,2121.849649020554
2006-09-14,2124.0242519936837
2006-09-15,2121.927215283126
2006-09-18,2126.9665047929775
2006-09-19,2120.907570607393
2006-09-20,2129.3018018441353
2006-09-21,2129.1250306684924
2006-09-22,2118.0642101577405
2006-09-25,2121.757554977355
2006-09-26,2135.9187947601213
2006-09-27,2151.4563791117894
2006-09-28,2156.202543233259
2006-09-29,2151.616623446798
2006-10-02,2150.7977503432935
2006-10-03,2145.1617871921326
2006-10-04,2159.0519028546614
2006-10-05,2175.733996583295
2006-10-06,2163.485298668706
2006-10-09,2167.7549466532396
2006-10-10,2170.103238721722
2006-10-11,2163.5564060908123
2006-10-12,2180.60500390332
2006-10-13,2186.37867769447
2006-10-16,2199.5804919927086
2006-10-17,2187.8013672718307
2006-10-18,2192.3465962947544
2006-10-19,2202.6875066543375
2006-10-20,2205.9665241062826
2006-10-23,2215.3545485697346
2006-10-24,2216.7374259161006
2006-10-25,2226.6952859408466
2006-10-26,2241.1577147803937
2006-10-27,2228.7112001162545
2006-10-30,2221.73046187584
2006-10-31,2225.358398215838
2006-11-01,2217.236718192323
2006-11-02,2214.2579050639065
2006-11-03,2210.1338463492325
2006-11-06,2231.9633807936884
2006-11-07,2245.9383452955553
2006-11-08,2239.11699697433
2006-11-09,2231.7787304071853
2006-11-10,2236.265407174208
2006-11-13,2233.551228168724
2006-11-14,2246.956507055961
2006-11-15,2257.088728420454
2006-11-16,2258.4087089513832
2006-11-17,2251.5882504867614
2006-11-20,2246.9504765257425
2006-11-21,2254.1552851591496
2006-11-22,2273.2316334886746
2006-11-23,2274.3346102992564
2006-11-24,2271.9224390337404
2006-11-27,2244.0471497217577
2006-11-28,2247.4106205500893
2006-11-29,2274.0452513363857
2006-11-30,2281.0009086775694
2006-12-01,2277.446299089213
2006-12-04,2296.5202522842565
2006-12-05,2304.8082377364003
2006-12-06,2306.337156341567
2006-12-07,2304.6093605762617
2006-12-08,2306.6373200076305
2006-12-11,2302.6219138180727
2006-12-12,2302.827912663409
2006-12-13,2307.6337954811356
2006-12-14,2321.7946387945967
2006-12-15,2320.419952970063
2006-12-18,2312.3748997453768
2006-12-19,2310.2431571129223
2006-12-20,2313.7049238876775
2006-12-21,2305.3539048802845
2006-12-22,2293.940491657794
2006-12-25,2293.2323800558374
2006-12-26,2295.9524448092775
2006-12-27,2312.9934889359693
2006-12-28,2312.9754359162234
2006-12-29,2309.829162669949
2007-01-01,2309.829162669949
2007-01-02,2326.2360420744626
2007-01-03,2316.2525123165797
2007-01-04,2314.258599903973
2007-01-05,2293.675769842657
2007-01-08,2298.4901972693374
2007-01-09,2301.479773673969
2007-01-10,2295.6795064197045
2007-01-11,2314.9911608684183
2007-01-12,2334.619286870138
2007-01-15,2343.4014301983498
2007-01-16,2339.1334925505985
2007-01-17,2340.4426384831927
2007-01-18,2330.5441014809435
2007-01-19,2338.4460470938025
2007-01-22,2330.131695452068
2007-01-23,2339.3598347380744
2007-01-24,2355.4918066641094
2007-01-25,2339.7223309258784
2007-01-26,2325.7526715855743
2007-01-29,2328.7498086346814
2007-01-30,2339.753839370336
2007-01-31,2347.1735376636375
2007-02-01,2367.601688589042
2007-02-02,2370.0585980078504
2007-02-05,2363.3988481790366
2007-02-06,2368.583915036838
2007-02-07,2378.277712886011
2007-02-08,2370.572368241154
2007-02-09,2363.9849173796433
2007-02-12,2350.8800209794563
2007-02-13,2366.522892548513
2007-02-14,2396.645859041059
2007-02-15,2407.560631618723
2007-02-16,2404.23412629632
2007-02-19,2408.4175546019496
2007-02-20,2409.4501167564886
2007-02-21,2402.3132265866802
2007-02-22,2405.9117826771353
2007-02-23,2410.5027073962146
2007-02-26,2409.7347161580706
2007-02-27,2343.621406226046
2007-02-28,2328.990228862412
2007-03-01,2313.8059417299937
2007-03-02,2295.5997839328247
2007-03-05,2261.063468276801
2007-03-06,2292.5125310524763
2007-03-07,2297.902051895751
2007-03-08,2318.207294897499
2007-03-09,2321.0324473247965
2007-03-12,2330.3633289022146
2007-03-13,2297.951169031391
2007-03-14,2281.66559907757
2007-03-15,2304.7373288887297
2007-03-16,2305.149245281008
2007-03-19,2330.629876471191
2007-03-20,2345.9007213477767
2007-03-21,2371.830178167138
2007-03-22,2388.163805501298
2007-03-23,2389.183311820155
2007-03-26,2385.80590664262
2007-03-27,2375.332636066613
2007-03-28,2362.973667755179
2007-03-29,2370.2329919353206
2007-03-30,2370.168875547989
2007-04-02,2376.724879731976
2007-04-03,2401.098818282199
2007-04-04,2412.8119775001765
2007-04-05,2420.986521733197
2007-04-06,2420.603828707403
2007-04-09,2418.8987104318085
2007-04-10,2432.0250661120626
2007-04-11,2421.6194103285357
2007-04-12,2430.126306236093
2007-04-13,2438.1966420650133
2007-04-16,2464.922618278941
2007-04-17,2470.336772444688
2007-04-18,2468.467790344144
2007-04-19,2461.0952159812573
2007-04-20,2480.824627899172
2007-04-23,2477.722522980574
2007-04-24,2474.3493440954276
2007-04-25,2490.409070132206
2007-04-26,2488.213356416521
2007-04-27,2486.262134293289
2007-04-30,2473.7771133254737
2007-05-01,2470.7050644711126
2007-05-02,2488.7043156546497
2007-05-03,2493.6605193340038
2007-05-04,2508.036693702884
2007-05-07,2518.7959000451874
2007-05-08,2505.1806768483425
2007-05-09,2516.453285510438
2007-05-10,2487.299893531035
2007-05-11,2501.4402505740723
2007-05-14,2497.977314393234
2007-05-15,2497.247128911844
2007-05-16,2506.414227072517
2007-05-17,2501.3538503893164
2007-05-18,2517.2784194339106
2007-05-21,2518.247769664601
2007-05-22,2523.1169427741374
2007-05-23,2531.737397631454
2007-05-24,2508.009520262712
2007-05-25,2514.225671391898
2007-05-28,2516.6023611751493
2007-05-29,2524.16253803538
2007-05-30,2531.1163676949027
2007-05-31,2546.1232429969195
2007-06-01,2558.048273913088
2007-06-04,2566.3117524153354
2007-06-05,2557.9002627857444
2007-06-06,2528.827603414886
2007-06-07,2491.0623397734357
2007-06-08,2494.2406458772093
2007-06-11,2503.062103290213
2007-06-12,2483.5001847338453
2007-06-13,2503.8700355180413
2007-06-14,2527.55168755199
2007-06-15,2554.1343963611207
2007-06-18,2554.2505620036986
2007-06-19,2552.1144299035413
2007-06-20,2540.792025180566
2007-06-21,2541.115738531481
2007-06-22,2524.0044114547704
2007-06-25,2515.1801176724152
2007-06-26,2505.7701297894328
2007-06-27,2511.7315965783637
2007-06-28,2522.5552710416923
2007-06-29,2532.0236130398666
2007-07-02,2555.2670278005926
2007-07-03,2567.7481690197055
2007-07-04,2573.7799923713933
2007-07-05,2573.5921196975955
2007-07-06,2585.4740671417276
2007-07-09,2591.8525746262985
2007-07-10,2574.2280897841615
2007-07-11,2581.0727488417774
2007-07-12,2613.6585701028716
2007-07-13,2625.1128974606595
2007-07-16,2622.9690226960297
2007-07-17,2620.0156742402182
2007-07-18,2608.8988278451857
2007-07-19,2630.3281415686447
2007-07-20,2612.5149665791937
2007-07-23,2617.364975814242
2007-07-24,2584.1435458329997
2007-07-25,2570.1855658830405
2007-07-26,2516.7879513320318
2007-07-27,2483.5538750401347
2007-07-30,2502.0170788452356
2007-07-31,2500.82369558649
2007-08-01,2487.2672273137014
2007-08-02,2502.8538174284727
2007-08-03,2471.265008819533
2007-08-06,2486.6651789505004
2007-08-07,2494.9329470982902
2007-08-08,2537.5620958782365
2007-08-09,2488.9062562276786
2007-08-10,2456.305177270718
2007-08-13,2468.3568984881053
2007-08-14,2432.1437039587045
2007-08-15,2394.2124346029327
2007-08-16,2352.189625523829
2007-08-17,2381.7306230073514
2007-08-20,2397.112681427665
2007-08-21,2408.1111486463024
2007-08-22,2442.1850759226913
2007-08-23,2453.3646941562815
2007-08-24,2478.6771834654232
2007-08-27,2471.8321838010843
2007-08-28,2430.969866482981
2007-08-29,2461.160417913202
2007-08-30,2471.5527001023556
2007-08-31,2508.1084257248635
2007-09-03,2507.945884162072
2007-09-04,2523.941969371828
2007-09-05,2499.071781653049
2007-09-06,2513.3250157763537
2007-09-07,2478.3316057160955
2007-09-10,2464.2726360751412
2007-09-11,2500.851744613006
2007-09-12,2506.574710482
2007-09-13,2518.3888371853996
2007-09-14,2514.155876538434
2007-09-17,2494.3729549226555
2007-09-18,2534.5846169772994
2007-09-19,2579.0692501287313
2007-09-20,2582.015702516361
2007-09-21,2591.6494849196333
2007-09-24,2593.629637059545
2007-09-25,2593.13633050812
2007-09-26,2605.1573162449586
2007-09-27,2629.0127175961984
2007-09-28,2634.918270888231
2007-10-01,2657.1221165666693
2007-10-02,2656.7886557785355
2007-10-03,2650.717062512645
2007-10-04,2651.0040352810383
2007-10-05,2677.580165319681
2007-10-08,2666.363637424223
2007-10-09,2686.772398892936
2007-10-10,2698.7145245588904
2007-10-11,2704.974797763644
2007-10-12,2708.130576792415
2007-10-15,2690.5447119702353
2007-10-16,2665.862649897935
2007-10-17,2680.340792582441
2007-10-18,2688.887963490165
2007-10-19,2640.62180645456
2007-10-22,2622.3774696948913
2007-10-23,2657.325835861921
2007-10-24,2648.0108526141516
2007-10-25,2661.492062507451
2007-10-26,2694.844212645628
2007-10-29,2715.5476155177757
2007-10-30,2702.2908187334306
2007-10-31,2734.693470629139
2007-11-01,2697.743444017294
2007-11-02,2700.714689401247
2007-11-05,2682.3133514698516
2007-11-06,2711.798429123826
2007-11-07,2680.4426654637928
2007-11-08,2665.719140732451
2007-11-09,2622.0507746664257
2007-11-12,2580.515201685266
2007-11-13,2619.705956999214
2007-11-14,2629.340758782309
2007-11-15,2596.8926022466962
2007-11-16,2596.3507578652498
2007-11-19,2554.2095596533686
2007-11-20,2584.3981267396116
2007-11-21,2540.6986634187406
2007-11-22,2551.8436844735234
2007-11-23,2584.7894253688546
2007-11-26,2565.705034774728
2007-11-27,2576.3969551592454
2007-11-28,2627.7587071450134
2007-11-29,2645.447551082696
2007-11-30,2650.521321826995
2007-12-03,2638.8905344540117
2007-12-04,2624.5948185376337
2007-12-05,2653.000510989542
2007-12-06,2672.8607487688737
2007-12-07,2682.7656908712784
2007-12-10,2699.4693941354417
2007-12-11,2664.5846626177035
2007-12-12,2673.633218659487
2007-12-13,2640.691490372332
2007-12-14,2612.493407674615
2007-12-17,2561.943045579544
2007-12-18,2566.9951191634036
2007-12-19,2563.052401154122
2007-12-20,2577.3147109577703
2007-12-21,2619.8592325288237
2007-12-24,2633.8145997448673
2007-12-25,2639.688243844498
2007-12-26,2650.5682466418157
2007-12-27,2635.7330290262694
2007-12-28,2644.2331778956486
2007-12-31,2632.832705511355
2008-01-01,2632.832705511355
2008-01-02,2613.974108797004
2008-01-03,2610.779339961092
2008-01-04,2545.519806341255
2008-01-07,2528.577879002158
2008-01-08,2515.3780124402915
2008-01-09,2520.2183354448166
2008-01-10,2518.6706222489365
2008-01-11,2486.5594536897315
2008-01-14,2515.8664086184667
2008-01-15,2453.796518124716
2008-01-16,2405.727159891373
2008-01-17,2376.069855239632
2008-01-18,2371.8594771825096
2008-01-21,2305.072091462701
2008-01-22,2297.5163653319228
2008-01-23,2293.4928215499667
2008-01-24,2367.972066390084
2008-01-25,2367.583453704531
2008-01-28,2367.2515749166746
2008-01-29,2391.416675208891
2008-01-30,2377.9248034025186
2008-01-31,2408.5942380602646
2008-02-01,2444.011485349323
2008-02-04,2438.790216014231
2008-02-05,2362.1040348018346
2008-02-06,2345.0073283681772
2008-02-07,2328.553428878713
2008-02-08,2334.397949916641
2008-02-11,2345.180393224454
2008-02-12,2380.495505262948
2008-02-13,2398.815692131274
2008-02-14,2400.5790412014685
2008-02-15,2388.0408549315034
2008-02-18,2398.6170498715037
2008-02-19,2410.6854907259835
2008-02-20,2399.5851238976084
2008-02-21,2406.9018129937995
2008-02-22,2408.2185521270776
2008-02-25,2444.0983693132835
2008-02-26,2470.209527786087
2008-02-27,2489.6624838196176
2008-02-28,2474.238294897472
2008-02-29,2426.90352467833
2008-03-03,2406.6789108241455
2008-03-04,2396.618381220682
2008-03-05,2421.8577750018444
2008-03-06,2403.919524442733
2008-03-07,2371.9334059080893
2008-03-10,2333.437713898586
2008-03-11,2374.653607675991
2008-03-12,2390.5345070870976
2008-03-13,2394.3190632450323
2008-03-14,2363.7648242904406
2008-03-17,2311.570758237768
2008-03-18,2381.4569390809856
2008-03-19,2332.479832822377
2008-03-20,2332.958190646319
2008-03-21,2336.266684200956
2008-03-24,2358.8592321335796
2008-03-25,2411.6725586301905
2008-03-26,2414.9222476875725
2008-03-27,2407.124456490345
2008-03-28,2397.1693472414886
2008-03-31,2402.467315322671
2008-04-01,2447.102899435483
2008-04-02,2464.378029097882
2008-04-03,2473.5251294713585
2008-04-04,2491.436344632077
2008-04-07,2499.6024106623063
2008-04-08,2480.5406082096706
2008-04-09,2466.5758400873274
2008-04-10,2477.6971453642705
2008-04-11,2446.7905540395664
2008-04-14,2435.128343363309
2008-04-15,2444.282097576503
2008-04-16,2504.549143122413
2008-04-17,2493.068236621295
2008-04-18,2526.8069812363924
2008-04-21,2546.089670817312
2008-04-22,2528.417743168809
2008-04-23,2536.4717988942293
2008-04-24,2526.9365520724605
2008-04-25,2547.8720562886238
2008-04-28,2551.100992761472
2008-04-29,2532.8548996418767
2008-04-30,2531.2164819544455
2008-05-01,2547.4193910439712
2008-05-02,2567.3336458319745
2008-05-05,2569.2530560047194
2008-05-06,2587.0213732465977
2008-05-07,2566.064384757048
2008-05-08,2582.0979845439992
2008-05-09,2560.827346431774
2008-05-12,2582.3727522402864
2008-05-13,2588.0466261675433
2008-05-14,2594.069074798985
2008-05-15,2623.507508578537
2008-05-16,2641.704836126648
2008-05-19,2651.2927582334028
2008-05-20,2629.818440337062
2008-05-21,2604.5142263904154
2008-05-22,2606.9188344912104
2008-05-23,2580.4569991335775
2008-05-26,2573.259484209963
2008-05-27,2579.7574045147912
2008-05-28,2591.475680943872
2008-05-29,2599.407306152902
2008-05-30,2612.7804244243007
2008-06-02,2599.959635739172
2008-06-03,2592.503784919151
2008-06-04,2588.868051666527
2008-06-05,2613.781534609994
2008-06-06,2579.7059588245024
2008-06-09,2573.6278068361376
2008-06-10,2537.6501515217733
2008-06-11,2510.6415142792384
2008-06-12,2503.3646583692753
2008-06-13,2524.9448452703664
2008-06-16,2541.685399921751
2008-06-17,2545.5306162021234
2008-06-18,2530.267110384325
2008-06-19,2525.127254887816
2008-06-20,2489.7487773998373
2008-06-23,2485.3271267544387
2008-06-24,2469.5393344705262
2008-06-25,2480.328297919821
2008-06-26,2438.3302031906974
2008-06-27,2432.5024390893864
2008-06-30,2439.532147115817
2008-07-01,2424.220882440786
2008-07-02,2383.382517843014
2008-07-03,2376.628867654726
2008-07-04,2367.5566327862816
2008-07-07,2372.607982587528
2008-07-08,2369.3547597264615
2008-07-09,2361.0780068368167
2008-07-10,2361.5017074687066
2008-07-11,2340.5935983167133
2008-07-14,2345.7846541804356
2008-07-15,2323.83853591786
2008-07-16,2339.715284109538
2008-07-17,2368.4592664233464
2008-07-18,2360.6759888351953
2008-07-21,2372.3408194664107
2008-07-22,2380.6358417224233
2008-07-23,2382.1940953602866
2008-07-24,2346.5962653390884
2008-07-25,2352.4935154298046
2008-07-28,2334.9392960305013
2008-07-29,2346.9560951971703
2008-07-30,2385.092998706939
2008-07-31,2369.943618790566
2008-08-01,2338.2171345689967
2008-08-04,2312.5856436075046
2008-08-05,2342.9375527363145
2008-08-06,2362.4417010805228
2008-08-07,2339.1443912765326
2008-08-08,2344.7712646978052
2008-08-11,2357.944420523312
2008-08-12,2342.98740246603
2008-08-13,2330.8113898199417
2008-08-14,2339.3012778888633
2008-08-15,2329.172022469267
2008-08-18,2317.51931075982
2008-08-19,2291.4448924661983
2008-08-20,2307.106534812463
2008-08-21,2319.1989652798743
2008-08-22,2331.9555858651115
2008-08-25,2307.9838678083875
2008-08-26,2305.392553791061
2008-08-27,2319.958738068286
2008-08-28,2338.62367474925
2008-08-29,2328.9538673214456
2008-09-01,2313.990814594978
2008-09-02,2291.8063578649026
2008-09-03,2262.461965713533
2008-09-04,2201.0443033204265
2008-09-05,2177.918869318448
2008-09-08,2207.463635821203
2008-09-09,2151.168410035987
2008-09-10,2156.4233450600677
2008-09-11,2162.9966732551197
2008-09-12,2201.963452744386
2008-09-15,2137.7445726419655
2008-09-16,2124.3946005215194
2008-09-17,2066.2848117654935
2008-09-18,2104.7236274482366
2008-09-19,2196.463715218384
2008-09-22,2161.2583911785396
2008-09-23,2135.9732041382094
2008-09-24,2125.4153530986573
2008-09-25,2148.4978999637774
2008-09-26,2124.176196023354
2008-09-29,1983.0032760664328
2008-09-30,2016.8903433259793
2008-10-01,2002.7563286812258
2008-10-02,1914.614514805811
2008-10-03,1907.8734910152066
2008-10-06,1799.7697731401215
2008-10-07,1751.8458408788836
2008-10-08,1703.5503906968638
2008-10-09,1638.357827282345
2008-10-10,1563.3456843844717
2008-10-13,1716.752949057567
2008-10-14,1735.5703129854314
2008-10-15,1608.6505906426935
2008-10-16,1593.5135964580884
2008-10-17,1618.3516387088819
2008-10-20,1677.214162949712
2008-10-21,1640.2950823083806
2008-10-22,1536.8303460163604
2008-10-23,1528.7668257993575
2008-10-24,1471.2668055232848
2008-10-27,1414.3148677908111
2008-10-28,1519.4826679832627
2008-10-29,1567.8810964859767
2008-10-30,1617.454790402264
2008-10-31,1629.6349290285518
2008-11-03,1631.7143682101705
2008-11-04,1705.4468882060366
2008-11-05,1662.632245945215
2008-11-06,1567.9037212719784
2008-11-07,1593.8020169765261
2008-11-10,1598.4092966787198
2008-11-11,1539.9429365147346
2008-11-12,1479.2111089093178
2008-11-13,1521.1230953415834
2008-11-14,1490.2314956378984
2008-11-17,1455.7949072375009
2008-11-18,1461.167684863797
2008-11-19,1399.8596301764032
2008-11-20,1318.8334021011126
2008-11-21,1360.394904591032
2008-11-24,1446.3884805185091
2008-11-25,1459.18731293128
2008-11-26,1483.926836814201
2008-11-27,1495.1410993794507
2008-11-28,1504.275576585266
2008-12-01,1406.38172643556
2008-12-02,1427.5047666758119
2008-12-03,1449.5523901168465
2008-12-04,1423.4269516717382
2008-12-05,1430.5822632383395
2008-12-08,1499.1461522135994
2008-12-09,1490.0691952267553
2008-12-10,1507.9828353351888
2008-12-11,1498.8055628210761
2008-12-12,1491.2173747739616
2008-12-15,1504.5179580952738
2008-12-16,1545.4565982050678
2008-12-17,1568.691739153542
2008-12-18,1558.9823352733122
2008-12-19,1538.747724108061
2008-12-22,1516.043668950256
2008-12-23,1510.2738345022838
2008-12-24,1509.1979025334915
2008-12-25,1510.6215025569888
2008-12-26,1516.9315282358236
2008-12-29,1528.198446208292
2008-12-30,1551.7248420753128
2008-12-31,1556.3554963426711
2009-01-01,1556.3554963426711
2009-01-02,1600.3759367511532
2009-01-05,1604.8177660397225
2009-01-06,1611.742551193267
2009-01-07,1595.6464470155865
2009-01-08,1597.0041669967597
2009-01-09,1568.3711751906064
2009-01-12,1536.6743924559805
2009-01-13,1518.3049985651921
2009-01-14,1475.0292817982663
2009-01-15,1471.2550454457646
2009-01-16,1494.911150009817
2009-01-19,1487.6819326665798
2009-01-20,1432.652354536724
2009-01-21,1457.6510291650038
2009-01-22,1446.6428502150484
2009-01-23,1441.4540270701673
2009-01-26,1468.1465566069799
2009-01-27,1487.1727997179478
2009-01-28,1518.9059964650155
2009-01-29,1489.8839925716645
2009-01-30,1460.5861108743893
2009-02-02,1444.9122220622953
2009-02-03,1473.9169544770161
2009-02-04,1482.7280843815884
2009-02-05,1494.504222974354
2009-02-06,1520.6870516330807
2009-02-09,1525.8661440495193
2009-02-10,1482.2191770271088
2009-02-11,1479.7820442530715
2009-02-12,1471.5080311749794
2009-02-13,1472.737756086493
2009-02-16,1465.965215480266
2009-02-17,1414.512981077427
2009-02-18,1408.7435455349544
2009-02-19,1406.97944624167
2009-02-20,1382.8530473273156
2009-02-23,1354.931074139955
2009-02-24,1367.943692564504
2009-02-25,1358.1043392028107
2009-02-26,1349.2629835575224
2009-02-27,1336.9895433016197
2009-03-02,1276.1084640616848
2009-03-03,1264.2351617543397
2009-03-04,1297.5807684769072
2009-03-05,1266.359687341443
2009-03-06,1262.557527553757
2009-03-09,1244.9707820724204
2009-03-10,1301.8997388519952
2009-03-11,1312.7306796400285
2009-03-12,1333.5287959209556
2009-03-13,1349.7252824811758
2009-03-16,1361.2741010113446
2009-03-17,1382.2951587462196
2009-03-18,1392.3535153323828
2009-03-19,1417.727696303094
2009-03-20,1399.7871538603367
2009-03-23,1460.5170146841613
2009-03-24,1453.745818107274
2009-03-25,1459.8729600506738
2009-03-26,1484.3426182810688
2009-03-27,1453.143162526787
2009-03-30,1408.531671817075
2009-03-31,1427.5804795707686
2009-04-01,1442.855510455748
2009-04-02,1498.209983483699
2009-04-03,1495.8379842061015
2009-04-06,1485.2109142283064
2009-04-07,1460.6057574970196
2009-04-08,1469.027571237726
2009-04-09,1500.979385405097
2009-04-10,1500.766980152607
2009-04-13,1504.3046837220234
2009-04-14,1497.2864923296909
2009-04-15,1496.7131774499683
2009-04-16,1519.594272115645
2009-04-17,1523.4936614252224
2009-04-20,1479.4418883355993
2009-04-21,1492.5825928291304
2009-04-22,1494.1430369363488
2009-04-23,1503.108064852766
2009-04-24,1535.6065781310829
2009-04-27,1528.6580179908383
2009-04-28,1514.5729738136538
2009-04-29,1545.7022585736192
2009-04-30,1554.1327919205899
2009-05-01,1559.9751662328495
2009-05-04,1596.8632077958187
2009-05-05,1596.9047259867084
2009-05-06,1610.3889942655899
2009-05-07,1607.451648433436
2009-05-08,1631.3920944833105
2009-05-11,1623.5637241741517
2009-05-12,1626.0562000917978
2009-05-13,1597.4234578635965
2009-05-14,1600.898253745302
2009-05-15,1602.8649460970446
2009-05-18,1626.7130262751753
2009-05-19,1644.606246709949
2009-05-20,1658.8575624664034
2009-05-21,1631.959620478752
2009-05-22,1637.7839213974687
2009-05-25,1641.6992220888033
2009-05-26,1668.107510156952
2009-05-27,1658.6642446421188
2009-05-28,1663.216994309618
2009-05-29,1687.4018950964614
2009-06-01,1727.9350112382979
2009-06-02,1738.757149570766
2009-06-03,1713.8639866890205
2009-06-04,1717.4666795278063
2009-06-05,1711.148738123675
2009-06-08,1698.892802117738
2009-06-09,1714.147015619469
2009-06-10,1720.7278109586412
2009-06-11,1733.1055024579725
2009-06-12,1728.2608894471073
2009-06-15,1687.188161101657
2009-06-16,1674.4380141666352
2009-06-17,1668.3154418627519
2009-06-18,1674.9607681498985
2009-06-19,1686.0701078497839
2009-06-22,1644.9256817904197
2009-06-23,1646.9372543553266
2009-06-24,1668.687274826881
2009-06-25,1681.6339004453241
2009-06-26,1692.32969633618
2009-06-29,1701.9241576736008
2009-06-30,1689.0535432401502
2009-07-01,1705.7835969020903
2009-07-02,1666.3064556397803
2009-07-03,1664.2802308576222
2009-07-06,1655.26145422601
2009-07-07,1636.0057795488965
2009-07-08,1627.6188337102324
2009-07-09,1637.4907296560393
2009-07-10,1630.1608872524735
2009-07-13,1648.275551766502
2009-07-14,1663.418428805069
2009-07-15,1706.1367306123775
