Date,PACIFIC ex JAPAN GROWTH
2006-01-13,2338.2667892745767
2006-01-16,2341.12726943962
2006-01-17,2341.300517578314
2006-01-18,2303.2458380929934
2006-01-19,2329.335833816252
2006-01-20,2334.5361209588823
2006-01-23,2327.785208195253
2006-01-24,2336.114580661241
2006-01-25,2354.316842415267
2006-01-26,2359.052871514083
2006-01-27,2387.251876479908
2006-01-30,2397.5341271318807
2006-01-31,2395.2324272015385
2006-02-01,2395.117958890896
2006-02-02,2376.0282492809984
2006-02-03,2343.5166856643527
2006-02-06,2349.194911380482
2006-02-07,2344.799353056677
2006-02-08,2297.2787126279004
2006-02-09,2319.2114630680708
2006-02-10,2318.307866415689
2006-02-13,2290.3570786399814
2006-02-14,2306.8860638562855
2006-02-15,2301.732794258203
2006-02-16,2282.643654011221
2006-02-17,2275.440445418041
2006-02-20,2314.2814361217843
2006-02-21,2327.0178361343956
2006-02-22,2318.898310154078
2006-02-23,2341.5170536521005
2006-02-24,2326.3175665231242
2006-02-27,2344.4157060325338
2006-02-28,2346.28871095343
2006-03-01,2330.7110095790363
2006-03-02,2358.6698195922586
2006-03-03,2353.3188917728785
2006-03-06,2350.0509466753933
2006-03-07,2309.0601419947357
2006-03-08,2295.1541134357008
2006-03-09,2307.9270644066733
2006-03-10,2295.003059604115
2006-03-13,2334.3755421630167
2006-03-14,2333.379060085599
2006-03-15,2356.424702058102
2006-03-16,2368.8051073347838
2006-03-17,2359.0559681329514
2006-03-20,2364.3097626162676
2006-03-21,2342.3401044706534
2006-03-22,2349.464975958743
2006-03-23,2351.489035396813
2006-03-24,2350.2281002534346
2006-03-27,2375.1068864440717
2006-03-28,2384.910968825013
2006-03-29,2371.571144319901
2006-03-30,2409.831253082412
2006-03-31,2418.6769259481744
2006-04-03,2461.2555552524477
2006-04-04,2469.1251110731614
2006-04-05,2500.1256874962023
2006-04-06,2543.109605912341
2006-04-07,2531.9204007599496
2006-04-10,2518.932944303503
2006-04-11,2550.6948592360077
2006-04-12,2516.971245204934
2006-04-13,2508.278938487029
2006-04-14,2508.278938487029
2006-04-17,2539.7779098682086
2006-04-18,2575.097151926381
2006-04-19,2622.460080989568
2006-04-20,2598.7032372126178
2006-04-21,2603.507970758828
2006-04-24,2615.3576273755307
2006-04-25,2614.6416383245796
2006-04-26,2649.997756920196
2006-04-27,2644.1241113475658
2006-04-28,2623.780401532525
2006-05-01,2657.469625414715
2006-05-02,2660.767927536622
2006-05-03,2691.8048016856114
2006-05-04,2661.583965927252
2006-05-05,2689.4170903611252
2006-05-08,2723.585932194406
2006-05-09,2720.787975443765
2006-05-10,2741.831685899297
2006-05-11,2757.5507392112577
2006-05-12,2732.2340831256543
2006-05-15,2635.101495324923
2006-05-16,2628.0768702996716
2006-05-17,2632.4217143260544
2006-05-18,2578.839211989359
2006-05-19,2543.08722986032
2006-05-22,2481.75833432849
2006-05-23,2482.6530727100594
2006-05-24,2490.8624223344755
2006-05-25,2468.9422393248306
2006-05-26,2516.7275684284114
2006-05-29,2546.5437853559133
2006-05-30,2552.8611783855663
2006-05-31,2478.022349322044
2006-06-01,2475.071951838798
2006-06-02,2497.329648542551
2006-06-05,2518.435777475165
2006-06-06,2461.747988862138
2006-06-07,2434.852794571535
2006-06-08,2363.8411388053896
2006-06-09,2397.0425431489057
2006-06-12,2391.181341608813
2006-06-13,2298.8782855349277
2006-06-14,2304.2515353126514
2006-06-15,2321.4849870368357
2006-06-16,2399.7270386269433
2006-06-19,2359.7770972122516
2006-06-20,2333.9308097979924
2006-06-21,2352.5185466141943
2006-06-22,2399.5655159923126
2006-06-23,2369.2677992910517
2006-06-26,2373.0419048022754
2006-06-27,2394.200957335425
2006-06-28,2349.5021963834533
2006-06-29,2389.615865882185
2006-06-30,2475.907552866917
2006-07-03,2491.8303791360568
2006-07-04,2505.3897896221424
2006-07-05,2472.861883459227
2006-07-06,2491.4893002554722
2006-07-07,2516.561334913889
2006-07-10,2511.06459229617
2006-07-11,2496.4539688923037
2006-07-12,2518.0584004747902
2006-07-13,2500.5050837082495
2006-07-14,2438.066134343822
2006-07-17,2412.2900638692954
2006-07-18,2400.374975704676
2006-07-19,2389.786046703125
2006-07-20,2451.4984587408994
2006-07-21,2427.837080918637
2006-07-24,2409.486577602173
2006-07-25,2446.6193464474513
2006-07-26,2437.2674094897734
2006-07-27,2484.4266342869523
2006-07-28,2469.011755997803
2006-07-31,2480.343333384117
2006-08-01,2462.305967952156
2006-08-02,2446.3347723038523
2006-08-03,2460.2546514498144
2006-08-04,2450.77293353412
2006-08-07,2449.272504996505
2006-08-08,2463.8865950321983
2006-08-09,2453.78562876328
2006-08-10,2445.064024585601
2006-08-11,2446.2267497811904
2006-08-14,2446.5526941335625
2006-08-15,2436.403722499152
2006-08-16,2468.6877247931347
2006-08-17,2505.1015233612006
2006-08-18,2505.4914404015285
2006-08-21,2516.8028061222717
2006-08-22,2528.715205487624
2006-08-23,2528.433685350798
2006-08-24,2487.9775851244367
2006-08-25,2485.0540347028873
2006-08-28,2490.3966882981076
2006-08-29,2520.555106433799
2006-08-30,2525.509163658064
2006-08-31,2553.0405450870335
2006-09-01,2554.2288542108304
2006-09-04,2585.513901201468
2006-09-05,2592.1508977658714
2006-09-06,2567.3406625917173
2006-09-07,2537.23028306593
2006-09-08,2522.205297080592
2006-09-11,2470.0034964510764
2006-09-12,2437.1953746699714
2006-09-13,2461.861190798164
2006-09-14,2494.2408577305882
2006-09-15,2479.206456971237
2006-09-18,2494.993436233503
2006-09-19,2498.856405117218
2006-09-20,2469.0828094281646
2006-09-21,2486.027866105188
2006-09-22,2474.681895861426
2006-09-25,2468.401630404894
2006-09-26,2462.4791857556984
2006-09-27,2513.5197356697972
2006-09-28,2521.6004838125955
2006-09-29,2532.0180086649375
2006-10-02,2544.5480344754933
2006-10-03,2537.474141197621
2006-10-04,2506.9365730579866
2006-10-05,2548.8943886483735
2006-10-06,2541.4184254972897
2006-10-09,2531.9112790366507
2006-10-10,2560.9460230813534
2006-10-11,2573.08337901589
2006-10-12,2576.0094980276795
2006-10-13,2596.6782630398834
2006-10-16,2624.8955815967524
2006-10-17,2618.1816502803267
2006-10-18,2629.6743965800592
2006-10-19,2624.478175603593
2006-10-20,2651.88302583953
2006-10-23,2653.391995475614
2006-10-24,2645.5703597082133
2006-10-25,2670.296125234923
2006-10-26,2697.0247672012943
2006-10-27,2697.1673947020345
2006-10-30,2727.485366762842
2006-10-31,2722.5217280420393
2006-11-01,2751.404945765899
2006-11-02,2750.1620748655805
2006-11-03,2738.706529019968
2006-11-06,2754.800881795075
2006-11-07,2797.1114370861965
2006-11-08,2759.6915625360784
2006-11-09,2753.9454313447286
2006-11-10,2771.033296327602
2006-11-13,2736.997506531215
2006-11-14,2753.1615489135834
2006-11-15,2758.8708923508993
2006-11-16,2756.560890395476
2006-11-17,2769.186261091719
2006-11-20,2730.2538590850986
2006-11-21,2746.944783746922
2006-11-22,2806.753302605776
2006-11-23,2806.1884198532534
2006-11-24,2801.9910364180773
2006-11-27,2807.599676903418
2006-11-28,2764.7885108277296
2006-11-29,2804.1039559814335
2006-11-30,2845.3823391842398
2006-12-01,2824.878492507583
2006-12-04,2823.5647072447478
2006-12-05,2836.9845946236946
2006-12-06,2866.76339234069
2006-12-07,2865.403869744008
2006-12-08,2839.7180122167338
2006-12-11,2836.1891046253977
2006-12-12,2832.0235857800863
2006-12-13,2841.929997683367
2006-12-14,2886.9386585709535
2006-12-15,2892.669731322047
2006-12-18,2893.141279748401
2006-12-19,2875.374792250594
2006-12-20,2914.4985155067466
2006-12-21,2892.6306377673795
2006-12-22,2899.5266478710023
2006-12-25,2899.5266478710023
2006-12-26,2894.513835396038
2006-12-27,2917.821234355453
2006-12-28,2942.3647128584835
2006-12-29,2954.852434133183
2007-01-01,2954.852434133183
2007-01-02,2993.45587578133
2007-01-03,2982.917218614362
2007-01-04,2907.456938198682
2007-01-05,2897.6415802083666
2007-01-08,2871.125055710129
2007-01-09,2905.4043059097967
2007-01-10,2849.9193273926808
2007-01-11,2876.717948775568
2007-01-12,2926.9108500427396
2007-01-15,2957.9737509842494
2007-01-16,2949.122031869229
2007-01-17,2951.4193746435967
2007-01-18,2972.8790188887597
2007-01-19,2974.862255402658
2007-01-22,3021.705310067739
2007-01-23,3032.0014499082968
2007-01-24,3015.293539974802
2007-01-25,2996.18118653429
2007-01-26,2968.1084678230427
2007-01-29,2968.1872611439126
2007-01-30,2986.3291293880243
2007-01-31,2972.6765812135227
2007-02-01,3004.7917372408615
2007-02-02,3033.008105243865
2007-02-05,3029.140287663768
2007-02-06,3052.769390496787
2007-02-07,3085.1575662841824
2007-02-08,3087.2936809798166
2007-02-09,3091.286238210404
2007-02-12,3077.4214416825644
2007-02-13,3069.917237160757
2007-02-14,3114.269387638985
2007-02-15,3144.5965881487523
2007-02-16,3135.4141900116024
2007-02-19,3152.643635001222
2007-02-20,3153.287770387657
2007-02-21,3147.735457526107
2007-02-22,3168.495947124977
2007-02-23,3193.295901024055
2007-02-26,3216.554270100596
2007-02-27,3181.5824183250043
2007-02-28,3052.96110286411
2007-03-01,3039.2960483621882
2007-03-02,3023.3822176379767
2007-03-05,2909.9374332538855
2007-03-06,2970.3804826415967
2007-03-07,3001.6620107920367
2007-03-08,3009.567650410305
2007-03-09,3037.6266697047313
2007-03-12,3085.188225139723
2007-03-13,3083.0579832068975
2007-03-14,3001.2007898715965
2007-03-15,3057.013619081806
2007-03-16,3072.912855348412
2007-03-19,3110.995343142013
2007-03-20,3133.0900008599447
2007-03-21,3145.123107313317
2007-03-22,3214.0260384345115
2007-03-23,3204.0546957261026
2007-03-26,3245.111688281634
2007-03-27,3231.678726460665
2007-03-28,3199.1059733284824
2007-03-29,3221.103865440766
2007-03-30,3235.791110301742
2007-04-02,3230.070603395892
2007-04-03,3280.3087992093238
2007-04-04,3342.6470350283093
2007-04-05,3339.7897384792445
2007-04-06,3339.7897384792445
2007-04-09,3338.6644381026895
2007-04-10,3393.4569605942875
2007-04-11,3399.912967062416
2007-04-12,3387.815084504111
2007-04-13,3392.5766014122382
2007-04-16,3434.096747800947
2007-04-17,3425.651949175861
2007-04-18,3439.9217072222345
2007-04-19,3379.951045629529
2007-04-20,3414.3993776389034
2007-04-23,3421.87602511723
2007-04-24,3394.97770939448
2007-04-25,3412.6324379772714
2007-04-26,3411.621185410827
2007-04-27,3394.454078051188
2007-04-30,3384.683993987778
2007-05-01,3356.5029882263925
2007-05-02,3390.929932203145
2007-05-03,3404.616027014619
2007-05-04,3435.9888374367065
2007-05-07,3479.7312903229367
2007-05-08,3464.446932909416
2007-05-09,3502.4716367000133
2007-05-10,3516.940028105106
2007-05-11,3478.54878797761
2007-05-14,3525.6503195232594
2007-05-15,3492.186530834946
2007-05-16,3478.1712281030623
2007-05-17,3506.657229753101
2007-05-18,3476.8314397452846
2007-05-21,3496.902548109046
2007-05-22,3497.251173816132
2007-05-23,3522.670187419942
2007-05-24,3477.0932529865
2007-05-25,3439.4632590999813
2007-05-28,3444.6164287744937
2007-05-29,3471.503081640665
2007-05-30,3436.7619579596803
2007-05-31,3477.411096600109
2007-06-01,3509.1489398909716
2007-06-04,3551.5761972747846
2007-06-05,3555.319931815611
2007-06-06,3555.957047347617
2007-06-07,3553.504330066499
2007-06-08,3502.590340881089
2007-06-11,3508.918125992526
2007-06-12,3522.65876174425
2007-06-13,3489.7467406003548
2007-06-14,3535.3118731471795
2007-06-15,3568.476572970446
2007-06-18,3630.1509487469802
2007-06-19,3651.5021630870383
2007-06-20,3663.143718009401
2007-06-21,3672.6809638236723
2007-06-22,3671.72187840615
2007-06-25,3644.839841868269
2007-06-26,3624.782617047729
2007-06-27,3531.621806099108
2007-06-28,3606.111776848814
2007-06-29,3622.824153800654
2007-07-02,3648.095448270744
2007-07-03,3677.6889526628534
2007-07-04,3702.279990481681
2007-07-05,3730.311972364209
2007-07-06,3739.576493597845
2007-07-09,3798.0192628259015
2007-07-10,3784.3515448657317
2007-07-11,3753.1380546493583
2007-07-12,3791.4390623663403
2007-07-13,3831.9704456223776
2007-07-16,3820.2888613943146
2007-07-17,3827.7406868798903
2007-07-18,3790.3117580979106
2007-07-19,3825.7908856495933
2007-07-20,3868.8062304389496
2007-07-23,3865.9361359803875
2007-07-24,3895.9792293915925
2007-07-25,3846.4581240809002
2007-07-26,3779.350010429647
2007-07-27,3598.760702726417
2007-07-30,3610.313100678896
2007-07-31,3658.6416509493356
2007-08-01,3518.418367514449
2007-08-02,3550.9373408830347
2007-08-03,3566.542617641345
2007-08-06,3482.585156103759
2007-08-07,3497.0430316463535
2007-08-08,3621.632629460038
2007-08-09,3619.1578979271435
2007-08-10,3470.779682690494
2007-08-13,3489.596108589933
2007-08-14,3463.0825249859154
2007-08-15,3317.0807306283064
2007-08-16,3133.726076273773
2007-08-17,3103.9155694149185
2007-08-20,3315.5872159747078
2007-08-21,3344.644177567443
2007-08-22,3397.34480828544
2007-08-23,3554.2716878402152
2007-08-24,3530.012667530928
2007-08-27,3617.307992260206
2007-08-28,3585.273478790066
2007-08-29,3521.008617883327
2007-08-30,3570.615137350771
2007-08-31,3635.1887652181986
2007-09-03,3659.370739618067
2007-09-04,3687.1263827596613
2007-09-05,3701.7650777615145
2007-09-06,3718.745622732604
2007-09-07,3751.8105081290482
2007-09-10,3708.8864367780616
2007-09-11,3756.569365965402
2007-09-12,3794.939037728188
2007-09-13,3812.9909168092213
2007-09-14,3868.7286834685297
2007-09-17,3821.291994936186
2007-09-18,3797.0451124001033
2007-09-19,3991.95658787362
2007-09-20,4043.5338187513676
2007-09-21,4038.3175982924026
2007-09-24,4147.483437842121
2007-09-25,4166.185257683789
2007-09-26,4179.800378049901
2007-09-27,4251.183477559934
2007-09-28,4297.738928503935
2007-10-01,4330.454782004125
2007-10-02,4391.812240855738
2007-10-03,4363.437541990264
2007-10-04,4288.449875995342
2007-10-05,4388.741623424411
2007-10-08,4407.15698265478
2007-10-09,4443.603757368995
2007-10-10,4470.508196998631
2007-10-11,4519.720412038313
2007-10-12,4494.9892545593
2007-10-15,4502.449700505151
2007-10-16,4398.872016811685
2007-10-17,4423.5189583806105
2007-10-18,4492.5742470925
2007-10-19,4443.136188575753
2007-10-22,4285.524579121765
2007-10-23,4396.21585521429
2007-10-24,4396.529393537991
2007-10-25,4449.678471559476
2007-10-26,4573.625260747088
2007-10-29,4679.201274276807
2007-10-30,4635.964896762145
2007-10-31,4636.494964354186
2007-11-01,4658.754811038634
2007-11-02,4539.255785846079
2007-11-05,4441.237370336884
2007-11-06,4496.009863264941
2007-11-07,4610.704512720839
2007-11-08,4485.105534893541
2007-11-09,4456.98512900278
2007-11-12,4266.58447873105
2007-11-13,4319.16745893544
2007-11-14,4417.70586020829
2007-11-15,4322.96344548208
2007-11-16,4241.280127796075
2007-11-19,4271.987919260816
2007-11-20,4229.37312470174
2007-11-21,4107.158944166564
2007-11-22,4052.3848443025227
2007-11-23,4078.4213893605324
2007-11-26,4228.285969217983
2007-11-27,4195.384556878606
2007-11-28,4203.307950972779
2007-11-29,4291.8708297651165
2007-11-30,4360.901624727562
2007-12-03,4349.944401778451
2007-12-04,4323.8333306932045
2007-12-05,4319.772403040205
2007-12-06,4357.620371897244
2007-12-07,4374.543231697185
2007-12-10,4372.790018919824
2007-12-11,4440.9365351455
2007-12-12,4375.191972661486
2007-12-13,4321.0079024171555
2007-12-14,4224.465159026223
2007-12-17,4066.3461723700198
2007-12-18,4059.7141022163364
2007-12-19,4052.525742340038
2007-12-20,4026.8026813276088
2007-12-21,4124.335928732037
2007-12-24,4196.482477768239
2007-12-25,4196.482477768239
2007-12-26,4208.757016419683
2007-12-27,4244.756027616235
2007-12-28,4229.711643893107
2007-12-31,4261.067053851913
2008-01-01,4261.067053851913
2008-01-02,4267.949602109371
2008-01-03,4225.488906474754
2008-01-04,4235.035523649468
2008-01-07,4133.948277187975
2008-01-08,4132.962720909032
2008-01-09,4134.391943431092
2008-01-10,4135.337494841636
2008-01-11,4091.0604258516573
2008-01-14,4070.9701282280516
2008-01-15,4018.103985677441
2008-01-16,3834.141563794371
2008-01-17,3855.1673075167287
2008-01-18,3795.0819531978614
2008-01-21,3588.419423552121
2008-01-22,3367.7006526670452
2008-01-23,3561.081581494044
2008-01-24,3666.9396850330963
2008-01-25,3876.6904703971127
2008-01-28,3827.326589057196
2008-01-29,3791.378319170239
2008-01-30,3748.5624042241443
2008-01-31,3778.039302974722
2008-02-01,3899.9148823789164
2008-02-04,3988.7223054936694
2008-02-05,3911.1638459570154
2008-02-06,3754.836069086619
2008-02-07,3737.6265931940266
2008-02-08,3751.1148259649954
2008-02-11,3686.6998557256866
2008-02-12,3754.068892082508
2008-02-13,3716.797949317833
2008-02-14,3859.459060566857
2008-02-15,3849.857822097504
2008-02-18,3835.6746972504075
2008-02-19,3894.226961322392
2008-02-20,3809.856607640437
2008-02-21,3865.897264594602
2008-02-22,3859.80840285788
2008-02-25,3905.485152574989
2008-02-26,3944.429230765207
2008-02-27,4051.3299053330597
2008-02-28,4042.8348974471423
2008-02-29,3969.765387222303
2008-03-03,3882.8616775300525
2008-03-04,3826.946811731691
2008-03-05,3832.4112100271427
2008-03-06,3879.2798142691945
2008-03-07,3764.421170001004
2008-03-10,3667.585853505063
2008-03-11,3631.8402280386185
2008-03-12,3737.4498294336045
2008-03-13,3659.324952777908
2008-03-14,3699.2107285617362
2008-03-17,3561.228021246857
2008-03-18,3559.969815730972
2008-03-19,3637.1136292288493
2008-03-20,3424.702952071932
2008-03-21,3424.702952071932
2008-03-24,3468.0053498290436
2008-03-25,3607.676547595906
2008-03-26,3669.04122625762
2008-03-27,3682.3655922904713
2008-03-28,3694.4706479204533
2008-03-31,3666.0755374683054
2008-04-01,3664.769516522513
2008-04-02,3777.9057691055214
2008-04-03,3865.5600270292157
2008-04-04,3904.430387268286
2008-04-07,3975.6812727244933
2008-04-08,3939.6536216077584
2008-04-09,3924.226689125099
2008-04-10,3917.1896319184216
2008-04-11,3925.7123518639432
2008-04-14,3822.464433300687
2008-04-15,3849.892924026809
2008-04-16,3940.029858531281
2008-04-17,3985.163414269214
2008-04-18,3897.214275813443
2008-04-21,4051.0504476769793
2008-04-22,4051.0624764212535
2008-04-23,4130.39248432011
2008-04-24,4101.296606521048
2008-04-25,4078.9081520979876
2008-04-28,4064.312415275093
2008-04-29,4049.32590025573
2008-04-30,4046.9369256180803
2008-05-01,4026.018271080657
2008-05-02,4123.679297980549
2008-05-05,4176.445067891574
2008-05-06,4189.793702009915
2008-05-07,4159.563650757648
2008-05-08,4146.443522489215
2008-05-09,4161.639793935799
2008-05-12,4196.093037864286
2008-05-13,4192.2460927694865
2008-05-14,4231.24630691717
2008-05-15,4255.224602435132
2008-05-16,4315.784678112833
2008-05-19,4365.142009600709
2008-05-20,4335.877133739458
2008-05-21,4300.301296986993
2008-05-22,4279.893615187228
2008-05-23,4252.5610823902825
2008-05-26,4198.366461580652
2008-05-27,4208.535950703823
2008-05-28,4147.730878745181
2008-05-29,4177.437722015293
2008-05-30,4133.060751761995
2008-06-02,4184.0077809506765
2008-06-03,4130.852565548422
2008-06-04,4130.0751622994
2008-06-05,4046.3736758950135
2008-06-06,4121.045786048052
2008-06-09,4086.431769011343
2008-06-10,3970.292093205018
2008-06-11,3966.6212301900077
2008-06-12,3840.54737254548
2008-06-13,3883.070487261054
2008-06-16,3917.9736108380466
2008-06-17,3961.20030293021
2008-06-18,4002.1762133765938
2008-06-19,3982.1374243403475
2008-06-20,3962.2039736292772
2008-06-23,3942.5465031817434
2008-06-24,3998.1087401250766
2008-06-25,3923.475697042296
2008-06-26,3936.294801993469
2008-06-27,3904.1507747049645
2008-06-30,3912.5573370589586
2008-07-01,3871.7157338001994
2008-07-02,3823.877566964246
2008-07-03,3674.737780651447
2008-07-04,3721.290547221228
2008-07-07,3674.4213129796517
2008-07-08,3616.921359161954
2008-07-09,3676.859546048292
2008-07-10,3651.792981630556
2008-07-11,3745.4161478572014
2008-07-14,3720.428657170353
2008-07-15,3670.136099331012
2008-07-16,3659.055430037224
2008-07-17,3649.68572985618
2008-07-18,3589.7851223274774
2008-07-21,3713.8083489422656
2008-07-22,3709.2238144902676
2008-07-23,3709.201811168418
2008-07-24,3663.1368185454353
2008-07-25,3589.4990561615846
2008-07-28,3606.3810910770826
2008-07-29,3558.8194792587333
2008-07-30,3585.571606570057
2008-07-31,3620.9698928584294
2008-08-01,3559.5064297059757
2008-08-04,3533.825950416405
2008-08-05,3369.7617547429804
2008-08-06,3412.3690861778555
2008-08-07,3407.142552984554
2008-08-08,3365.1410119726206
2008-08-11,3358.3515125877634
2008-08-12,3343.6865740366393
2008-08-13,3288.031632047604
2008-08-14,3358.3076672665234
2008-08-15,3298.4701620730634
2008-08-18,3310.4348981457565
2008-08-19,3228.3002996766213
2008-08-20,3300.7789728598946
2008-08-21,3296.335118585245
2008-08-22,3316.3076123047995
2008-08-25,3351.013689460109
2008-08-26,3330.8445982094636
2008-08-27,3367.9470579670538
2008-08-28,3402.4744271606673
2008-08-29,3437.557339159993
2008-09-01,3363.0594596690594
2008-09-02,3301.686573934815
2008-09-03,3204.350368538657
2008-09-04,3146.136321840287
2008-09-05,3028.203671797492
2008-09-08,3161.9314362072564
2008-09-09,3064.728225721175
2008-09-10,2980.6243836227513
2008-09-11,2899.3682248840155
2008-09-12,3025.821150970282
2008-09-15,2985.5131921982356
2008-09-16,2892.671449594182
2008-09-17,2859.399245380191
2008-09-18,2851.059982055054
2008-09-19,3003.6694434158658
2008-09-22,3181.048264009575
2008-09-23,3080.308741829539
2008-09-24,3073.8876252866453
2008-09-25,3027.816896294177
2008-09-26,2979.0493247577374
2008-09-29,2852.6943898941854
2008-09-30,2672.2030832753853
2008-10-01,2764.4113616843883
2008-10-02,2681.387371268336
2008-10-03,2633.2789737905828
2008-10-06,2381.852007911042
2008-10-07,2426.9116403483567
2008-10-08,2168.3118818256744
2008-10-09,2267.312287266848
2008-10-10,1987.4571315833318
2008-10-13,2157.471930364319
2008-10-14,2310.195923856117
2008-10-15,2201.1824673917517
2008-10-16,1992.787176937175
2008-10-17,1991.2793962003143
2008-10-20,2101.836154117522
2008-10-21,2157.4912382004427
2008-10-22,2038.6164110147747
2008-10-23,1911.8150733030475
2008-10-24,1761.0002488600262
2008-10-27,1691.1574121306207
2008-10-28,1787.6103616490204
2008-10-29,1916.3016864329868
2008-10-30,2054.9006337089595
2008-10-31,2015.5862759062063
2008-11-03,2149.8624581320546
2008-11-04,2163.890965962102
2008-11-05,2260.772383293602
2008-11-06,2107.4478931025833
2008-11-07,2081.9953067528627
2008-11-10,2166.734487407815
2008-11-11,2003.1030474217496
2008-11-12,1970.9466870878043
2008-11-13,1854.7772636099553
2008-11-14,1923.8527161557338
2008-11-17,1876.335069372061
2008-11-18,1797.5326659356863
2008-11-19,1751.436314344702
2008-11-20,1603.0602293986
2008-11-21,1651.4665998023343
2008-11-24,1716.3044754266264
2008-11-25,1794.3992453871997
2008-11-26,1786.2002794671153
2008-11-27,1837.3261666625244
2008-11-28,1906.1234903949207
2008-12-01,1853.3464168370176
2008-12-02,1763.9586763313641
2008-12-03,1778.249828248799
2008-12-04,1774.7083454811523
2008-12-05,1731.5145659858972
2008-12-08,1865.6521933841473
2008-12-09,1882.707808136956
2008-12-10,1947.6235250529521
2008-12-11,1959.8815183925635
2008-12-12,1867.335150053152
2008-12-15,1952.0745972112031
2008-12-16,1949.460756535407
2008-12-17,2009.386570853193
2008-12-18,2036.26962640087
2008-12-19,1990.3400093005973
2008-12-22,1949.1275344094674
2008-12-23,1910.7684261635582
2008-12-24,1937.6552187113969
2008-12-25,1937.6552187113969
2008-12-26,1931.8797478694855
2008-12-29,1971.745156484505
2008-12-30,1978.2808675237325
2008-12-31,2022.5801365968166
2009-01-01,2022.5801365968166
2009-01-02,2058.1441536208913
2009-01-05,2098.0043000066703
2009-01-06,2117.975140577989
2009-01-07,2127.5402436495065
2009-01-08,2051.620731724867
2009-01-09,2060.5348526327753
2009-01-12,1988.1370535577175
2009-01-13,1930.228175420797
2009-01-14,1934.4115413694103
2009-01-15,1847.899491752673
2009-01-16,1903.8822824643528
2009-01-19,1922.9749365750126
2009-01-20,1842.2909274530152
2009-01-21,1809.648457561361
2009-01-22,1837.73574124624
2009-01-23,1780.0950451478786
2009-01-26,1796.4497472924816
2009-01-27,1849.9738154065687
2009-01-28,1891.2444562066426
2009-01-29,1894.746239161198
2009-01-30,1869.109474492457
2009-02-02,1824.8152037206814
2009-02-03,1837.9831664717258
2009-02-04,1840.221473876115
2009-02-05,1858.6760128715728
2009-02-06,1925.8384445397453
2009-02-09,1975.9787613000535
2009-02-10,1943.2679335237967
2009-02-11,1895.934083921044
2009-02-12,1890.8455737324075
2009-02-13,1945.601661599757
2009-02-16,1899.357501066909
2009-02-17,1847.1066363736106
2009-02-18,1831.0590392758818
2009-02-19,1856.246267214579
2009-02-20,1815.7275494173093
2009-02-23,1831.6424845404638
2009-02-24,1815.0001843851546
2009-02-25,1821.6476992080404
2009-02-26,1835.9754145214235
2009-02-27,1798.146008599102
2009-03-02,1726.2288907402035
2009-03-03,1728.5265358949243
2009-03-04,1742.0477808146838
2009-03-05,1745.5608806746955
2009-03-06,1723.0341307799504
2009-03-09,1712.501386049455
2009-03-10,1762.4129188455215
2009-03-11,1804.2133575363541
2009-03-12,1786.054434399751
2009-03-13,1863.3145463104904
2009-03-16,1872.5002453112108
2009-03-17,1893.9268451948135
2009-03-18,1884.995921785333
2009-03-19,1969.3814002751965
2009-03-20,1969.4103927526587
2009-03-23,2057.8018052125935
2009-03-24,2094.730476921824
2009-03-25,2082.421818166074
2009-03-26,2121.7086202184605
2009-03-27,2110.325689850369
2009-03-30,2021.9740109015702
2009-03-31,2039.750794438574
2009-04-01,2039.5553104997455
2009-04-02,2170.6687780471316
2009-04-03,2181.2673476811506
2009-04-06,2195.73620630134
2009-04-07,2169.245622245982
2009-04-08,2117.41520451269
2009-04-09,2165.0725598840268
2009-04-10,2165.0725598840268
2009-04-13,2191.9731531597636
2009-04-14,2246.566417884477
2009-04-15,2241.4172442635804
2009-04-16,2236.562166183244
2009-04-17,2244.1948123950992
2009-04-20,2206.9877716337824
2009-04-21,2161.750604333434
2009-04-22,2155.178000933444
2009-04-23,2211.1759184330713
2009-04-24,2228.1279538543563
2009-04-27,2209.8830609352663
2009-04-28,2163.5922452445816
2009-04-29,2220.1817065219443
2009-04-30,2314.5224246189023
2009-05-01,2290.3606167214507
2009-05-04,2400.0825234253007
2009-05-05,2421.8625025221413
2009-05-06,2438.826924643482
2009-05-07,2528.5234620005176
2009-05-08,2534.330299768324
2009-05-11,2518.2769982168506
2009-05-12,2500.0518830983956
2009-05-13,2483.505808456133
2009-05-14,2380.557351054224
2009-05-15,2428.42361807729
2009-05-18,2437.547990925897
2009-05-19,2528.48234544937
2009-05-20,2537.125366436006
2009-05-21,2499.7806657016777
2009-05-22,2510.671504775171
2009-05-25,2511.93582679203
2009-05-26,2523.2607539038795
2009-05-27,2576.3859343802383
2009-05-28,2540.9610174842664
2009-05-29,2611.96883286824
2009-06-01,2684.966012518727
2009-06-02,2727.8014247565525
2009-06-03,2740.1999643246086
2009-06-04,2662.4139846286453
2009-06-05,2724.7791986679135
2009-06-08,2656.9712349005595
2009-06-09,2648.5936746279754
2009-06-10,2728.597714798054
2009-06-11,2765.001124143615
2009-06-12,2755.399129180277
2009-06-15,2667.691794874179
2009-06-16,2638.748029743617
2009-06-17,2578.125509552836
2009-06-18,2582.323173073703
2009-06-19,2605.744545221742
2009-06-22,2587.0312322676987
2009-06-23,2501.691561708694
2009-06-24,2558.0343906941985
2009-06-25,2585.866564523738
2009-06-26,2639.213772521989
