Date,ACWI EX USA HIGH DIVIDEND YIELD
1999-07-14,1160.076828124653
1999-07-15,1176.0226180889633
1999-07-16,1168.6855963499736
1999-07-19,1160.530995689343
1999-07-20,1162.0942233737167
1999-07-21,1156.7607694023243
1999-07-22,1151.4883304165821
1999-07-23,1137.0450118725767
1999-07-26,1134.8874990789625
1999-07-27,1139.0768889735764
1999-07-28,1141.2704161512409
1999-07-29,1132.1333131644776
1999-07-30,1147.0454060638442
1999-08-02,1145.1024063243597
1999-08-03,1145.776747275018
1999-08-04,1154.8496631007215
1999-08-05,1138.9628859301783
1999-08-06,1137.261237339644
1999-08-09,1137.9346340530483
1999-08-10,1125.0644564491174
1999-08-11,1125.8762724837109
1999-08-12,1144.2909719479276
1999-08-13,1152.5134152482228
1999-08-16,1156.6488261908382
1999-08-17,1148.6717329420942
1999-08-18,1154.4947366579927
1999-08-19,1149.901498348678
1999-08-20,1161.8781538200465
1999-08-23,1170.9726910820532
1999-08-24,1166.9305887768573
1999-08-25,1170.2953388281235
1999-08-26,1166.4528113825108
1999-08-27,1166.2258934825309
1999-08-30,1164.8397730751378
1999-08-31,1156.282241955598
1999-09-01,1165.0974698013601
1999-09-02,1157.389739774204
1999-09-03,1168.0470981989554
1999-09-06,1173.205408666559
1999-09-07,1170.82081841317
1999-09-08,1169.3460732784029
1999-09-09,1179.2877366417474
1999-09-10,1174.3537689813584
1999-09-13,1162.54194824749
1999-09-14,1158.3741072336984
1999-09-15,1146.0623390103729
1999-09-16,1136.763084627439
1999-09-17,1138.5997303770623
1999-09-20,1138.3950309110992
1999-09-21,1127.854130178134
1999-09-22,1124.228960441254
1999-09-23,1122.2233575548753
1999-09-24,1115.1538780223568
1999-09-27,1129.338672992419
1999-09-28,1122.9915535394634
1999-09-29,1124.7366104037628
1999-09-30,1129.7395038018974
1999-10-01,1130.9188250560953
1999-10-04,1143.660720070584
1999-10-05,1145.3071733837928
1999-10-06,1148.9370593601568
1999-10-07,1159.1947352846626
1999-10-08,1149.9995231068972
1999-10-11,1148.0175056725323
1999-10-12,1144.0157468571158
1999-10-13,1137.1690135817219
1999-10-14,1132.5899064434986
1999-10-15,1117.3986444988525
1999-10-18,1107.770413932231
1999-10-19,1123.2475806364446
1999-10-20,1129.2256917203065
1999-10-21,1127.2716893076188
1999-10-22,1139.4136489054324
1999-10-25,1131.9020367330475
1999-10-26,1133.5018966202795
1999-10-27,1123.1046736821208
1999-10-28,1141.1829740586131
1999-10-29,1156.6392882589578
1999-11-01,1155.6706189343759
1999-11-02,1156.4191694617273
1999-11-03,1158.7677702139977
1999-11-04,1167.9356793155307
1999-11-05,1161.4345051667854
1999-11-08,1158.9670146680733
1999-11-09,1168.546689042501
1999-11-10,1176.138018875107
1999-11-11,1183.600731052311
1999-11-12,1179.1469216742037
1999-11-15,1186.747126990212
1999-11-16,1196.644176274463
1999-11-17,1202.21971337679
1999-11-18,1200.1317971013198
1999-11-19,1198.4666265690441
1999-11-22,1191.032566717787
1999-11-23,1195.757050668778
1999-11-24,1186.5247279807209
1999-11-25,1200.2812436139584
1999-11-26,1193.1340770000058
1999-11-29,1186.5082587788477
1999-11-30,1174.4010469711664
1999-12-01,1181.4019004186966
1999-12-02,1178.6998978008296
1999-12-03,1190.9470298172948
1999-12-06,1200.2900553467327
1999-12-07,1196.6077986196374
1999-12-08,1193.6601644258888
1999-12-09,1197.3455346837254
1999-12-10,1202.4307941342624
1999-12-13,1201.3511145505631
1999-12-14,1199.6240358565099
1999-12-15,1196.7757326210444
1999-12-16,1214.6768353438003
1999-12-17,1214.247271292707
1999-12-20,1216.8225386918286
1999-12-21,1215.6761745643505
1999-12-22,1223.6350434663495
1999-12-23,1244.7967365467898
1999-12-24,1250.0254838044393
1999-12-27,1248.9304332898325
1999-12-28,1245.207187944495
1999-12-29,1246.383817013728
1999-12-30,1258.8850759001052
1999-12-31,1258.327639577184
2000-01-03,1265.483261630428
2000-01-04,1241.9357134537436
2000-01-05,1229.391714028874
2000-01-06,1226.0505640274164
2000-01-07,1239.3135986343461
2000-01-10,1247.6161032172408
2000-01-11,1236.0625318221719
2000-01-12,1229.5053449862244
2000-01-13,1231.9625546164345
2000-01-14,1230.6801765937837
2000-01-17,1227.6712969471646
2000-01-18,1211.794094182162
2000-01-19,1204.189782172184
2000-01-20,1196.3596064508451
2000-01-21,1191.5945272399956
2000-01-24,1185.307274352866
2000-01-25,1170.1149405753963
2000-01-26,1175.0408992020414
2000-01-27,1178.3866094964644
2000-01-28,1156.5362537904052
2000-01-31,1134.5504521976409
2000-02-01,1140.3615274001072
2000-02-02,1144.2439202374057
2000-02-03,1171.2916152500882
2000-02-04,1161.1477905508975
2000-02-07,1154.3364960181943
2000-02-08,1182.1121128459263
2000-02-09,1181.6792702031757
2000-02-10,1176.054479560277
2000-02-11,1161.4519868697316
2000-02-14,1148.8257381766834
2000-02-15,1144.0709558421129
2000-02-16,1168.6431930112064
2000-02-17,1181.3258797013325
2000-02-18,1169.5589224763667
2000-02-21,1162.0380047503472
2000-02-22,1164.9439361690627
2000-02-23,1170.2482402683772
2000-02-24,1160.3437020850783
2000-02-25,1154.709542013544
2000-02-28,1135.8148976196426
2000-02-29,1144.85851994547
2000-03-01,1161.5476543441796
2000-03-02,1174.033142244273
2000-03-03,1174.275100781573
2000-03-06,1173.1542125818069
2000-03-07,1165.1543552977978
2000-03-08,1160.5088656385385
2000-03-09,1165.643170300253
2000-03-10,1161.5343424371817
2000-03-13,1143.0797036821307
2000-03-14,1141.7368502424265
2000-03-15,1139.5360773653222
2000-03-16,1178.6230482630826
2000-03-17,1169.8358663080987
2000-03-20,1175.911317844808
2000-03-21,1182.3972286462529
2000-03-22,1174.4819135755492
2000-03-23,1176.0541384589176
2000-03-24,1199.260145587127
2000-03-27,1195.0658293882261
2000-03-28,1198.3632918087233
2000-03-29,1186.1705677674454
2000-03-30,1176.1093599100284
2000-03-31,1187.2697528813492
2000-04-03,1175.9486273035436
2000-04-04,1192.2842179565232
2000-04-05,1185.0633573500013
2000-04-06,1183.3551130962949
2000-04-07,1185.2923970192446
2000-04-10,1187.073494055725
2000-04-11,1182.017796433138
2000-04-12,1179.7803952927704
2000-04-13,1179.918296158132
2000-04-14,1159.6787337688113
2000-04-17,1136.5292147013663
2000-04-18,1138.9993768557017
2000-04-19,1135.5288997499742
2000-04-20,1145.9065263989767
2000-04-21,1145.7790673740067
2000-04-24,1145.0868181265741
2000-04-25,1153.134450272328
2000-04-26,1155.3157505140548
2000-04-27,1130.5154596552627
2000-04-28,1136.2330281661373
2000-05-01,1132.936477908496
2000-05-02,1145.421750340703
2000-05-03,1122.9063596356955
2000-05-04,1121.5497494426897
2000-05-05,1126.9015556982731
2000-05-08,1124.4107611957006
2000-05-09,1121.0411078854124
2000-05-10,1122.7873524066767
2000-05-11,1130.1532471072826
2000-05-12,1139.192606094452
2000-05-15,1141.6143024055739
2000-05-16,1147.8339211722155
2000-05-17,1120.2580525490152
2000-05-18,1122.371495285733
2000-05-19,1106.9447048638956
2000-05-22,1112.497836793936
2000-05-23,1118.2062275303904
2000-05-24,1110.8666467510104
2000-05-25,1118.4504231907335
2000-05-26,1128.1377925620216
2000-05-29,1138.1456388801585
2000-05-30,1151.563147769984
2000-05-31,1149.218269003861
2000-06-01,1159.6855376706114
2000-06-02,1184.5113285518628
2000-06-05,1187.0220717579118
2000-06-06,1201.097793438606
2000-06-07,1198.6381010236946
2000-06-08,1192.0495205998996
2000-06-09,1190.6238326227422
2000-06-12,1192.2746794225727
2000-06-13,1200.139608189295
2000-06-14,1203.0767040864514
2000-06-15,1192.3065702320773
2000-06-16,1196.809204807586
2000-06-19,1194.88278992062
2000-06-20,1188.8410278773
2000-06-21,1174.085171901607
2000-06-22,1169.0014447378262
2000-06-23,1165.3654130308912
2000-06-26,1168.5442868399637
2000-06-27,1169.968099644446
2000-06-28,1177.515117751094
2000-06-29,1178.5576540421323
2000-06-30,1191.3030952983493
2000-07-03,1195.1552022139713
2000-07-04,1194.862682598012
2000-07-05,1191.3281577480186
2000-07-06,1191.709190171463
2000-07-07,1196.8731820505218
2000-07-10,1202.6556314517409
2000-07-11,1205.70013480886
2000-07-12,1203.3491576053043
2000-07-13,1190.941434718831
2000-07-14,1195.8734168232338
2000-07-17,1192.2907091882469
2000-07-18,1186.5099362656488
2000-07-19,1183.865066561181
2000-07-20,1189.5619793198327
2000-07-21,1189.1575705163289
2000-07-24,1189.9724483753782
2000-07-25,1195.6036696341707
2000-07-26,1195.0516748742864
2000-07-27,1190.523329082516
2000-07-28,1181.7191015077494
2000-07-31,1182.9725056960187
2000-08-01,1182.2649403161972
2000-08-02,1184.6365134691027
2000-08-03,1175.9979086586495
2000-08-04,1183.4862008433188
2000-08-07,1197.8827521891958
2000-08-08,1189.8178613093405
2000-08-09,1194.722140837131
2000-08-10,1202.2983510990175
2000-08-11,1205.7007642118115
2000-08-14,1211.086776653455
2000-08-15,1222.8246901551313
2000-08-16,1226.7355193958358
2000-08-17,1227.595896730981
2000-08-18,1225.004920907836
2000-08-21,1223.0974043840272
2000-08-22,1221.429457422127
2000-08-23,1219.3032242291551
2000-08-24,1216.329886529419
2000-08-25,1214.2851857212129
2000-08-28,1209.7794741926411
2000-08-29,1205.5322286748337
2000-08-30,1198.6063681473258
2000-08-31,1189.7949832107208
2000-09-01,1205.8440742635435
2000-09-04,1214.9204735282533
2000-09-05,1200.610411383762
2000-09-06,1194.5018653736074
2000-09-07,1185.10425833734
2000-09-08,1171.3046765552565
2000-09-11,1172.647558875126
2000-09-12,1162.6502076008917
2000-09-13,1159.3924734688533
2000-09-14,1154.6721881653136
2000-09-15,1149.6733289989613
2000-09-18,1133.4944579387363
2000-09-19,1131.9125546166654
2000-09-20,1121.2846934585668
2000-09-21,1113.8895044876265
2000-09-22,1140.5106787573468
2000-09-25,1134.5127781970778
2000-09-26,1139.2679419282501
2000-09-27,1144.8401609646664
2000-09-28,1147.899421257221
2000-09-29,1152.4754617291592
2000-10-02,1156.7208397481015
2000-10-03,1157.127201508382
2000-10-04,1154.4297981418683
2000-10-05,1156.0318521430454
2000-10-06,1158.1679518426672
2000-10-09,1141.0285353860938
2000-10-10,1140.0108997044129
2000-10-11,1131.3108991432218
2000-10-12,1125.0550068488633
2000-10-13,1120.4340665551842
2000-10-16,1113.981387585059
2000-10-17,1108.4386861028518
2000-10-18,1100.7542188479401
2000-10-19,1101.7509985312715
2000-10-20,1108.592997527614
2000-10-23,1113.2729714680127
2000-10-24,1126.217249632269
2000-10-25,1115.4161477729008
2000-10-26,1110.9230950255078
2000-10-27,1125.2699431987999
2000-10-30,1133.691406836449
2000-10-31,1149.5420954571402
2000-11-01,1164.0919276646416
2000-11-02,1169.279543278128
2000-11-03,1171.7255176221292
2000-11-06,1171.1561255700485
2000-11-07,1173.9139038190374
2000-11-08,1166.5833659600792
2000-11-09,1166.9019742736634
2000-11-10,1168.2671662647715
2000-11-13,1153.595575645283
2000-11-14,1166.1188681768601
2000-11-15,1167.7433945819284
2000-11-16,1160.1192007099642
2000-11-17,1157.3689105724427
2000-11-20,1146.0829055414827
2000-11-21,1147.588232440018
2000-11-22,1127.9111671562366
2000-11-23,1126.4782867377692
2000-11-24,1134.2945216519645
2000-11-27,1150.2009961236186
2000-11-28,1148.0206611129888
2000-11-29,1144.6164241480883
2000-11-30,1137.5585063954777
2000-12-01,1149.1481682111148
2000-12-04,1156.0506920647974
2000-12-05,1168.014279170351
2000-12-06,1161.5214824749407
2000-12-07,1166.1514344742122
2000-12-08,1172.9976002981434
2000-12-11,1177.7112871651245
2000-12-12,1174.2246873360389
2000-12-13,1173.812726406048
2000-12-14,1167.4914464393885
2000-12-15,1162.3029996572773
2000-12-18,1171.3486776081936
2000-12-19,1181.94798265791
2000-12-20,1177.1562851296003
2000-12-21,1181.7424761529549
2000-12-22,1192.0936923527083
2000-12-25,1192.509153883918
2000-12-26,1196.2969657001972
2000-12-27,1214.7940320909531
2000-12-28,1217.9739509530725
2000-12-29,1226.9724898280558
2001-01-01,1227.156884049623
2001-01-02,1229.697208351637
2001-01-03,1227.3572410355796
2001-01-04,1245.2615217351538
2001-01-05,1250.8530468319577
2001-01-08,1251.11161964793
2001-01-09,1236.0645464668494
2001-01-10,1227.477166995197
2001-01-11,1241.5312853140338
2001-01-12,1238.7927721684828
2001-01-15,1236.2634334502497
2001-01-16,1225.1970716824567
2001-01-17,1229.3992743316453
2001-01-18,1238.8015824238194
2001-01-19,1226.513540749989
2001-01-22,1233.995929036855
2001-01-23,1240.4133255978898
2001-01-24,1231.6566248016043
2001-01-25,1234.9512104287098
2001-01-26,1236.048591582046
2001-01-29,1237.6537471827185
2001-01-30,1244.1166660287558
2001-01-31,1252.0118624931506
2001-02-01,1256.9177238368002
2001-02-02,1250.9260538198619
2001-02-05,1258.407702340151
2001-02-06,1256.5518162576393
2001-02-07,1248.6888894683048
2001-02-08,1235.6293450969881
2001-02-09,1236.614440983314
2001-02-12,1245.9938850948276
2001-02-13,1241.1453408448908
2001-02-14,1238.211830207248
2001-02-15,1225.5361253870494
2001-02-16,1223.7996006721464
2001-02-19,1227.542893567037
2001-02-20,1212.192101572398
2001-02-21,1205.0140440482699
2001-02-22,1196.4113465077278
2001-02-23,1188.2741581734183
2001-02-26,1192.1649620615256
2001-02-27,1199.393545631387
2001-02-28,1199.7220456806883
2001-03-01,1205.748891391033
2001-03-02,1208.7461250694118
2001-03-05,1211.8934419354075
2001-03-06,1216.925976004296
2001-03-07,1217.1083961367908
2001-03-08,1221.377793910161
2001-03-09,1212.684046164308
2001-03-12,1190.1850949439656
2001-03-13,1164.4571687414884
2001-03-14,1142.4164147442723
2001-03-15,1149.1677139042567
2001-03-16,1119.6593629916013
2001-03-19,1116.3674420055718
2001-03-20,1128.0996783007827
2001-03-21,1109.7228061638489
2001-03-22,1062.9954276437209
2001-03-23,1081.9523723532
2001-03-26,1111.5003262455277
2001-03-27,1132.8229577526351
2001-03-28,1118.3707489988337
2001-03-29,1116.8061630896805
2001-03-30,1122.611489129838
2001-04-02,1118.0543401262391
2001-04-03,1102.3716774649993
2001-04-04,1117.345204533515
2001-04-05,1127.5611465564832
2001-04-06,1132.9771971717173
2001-04-09,1147.3063812751268
2001-04-10,1153.3167046560914
2001-04-11,1150.6989929238473
2001-04-12,1159.5597324409543
2001-04-13,1159.2875392211831
2001-04-16,1151.7121450696288
2001-04-17,1149.7457294551627
2001-04-18,1155.8126426623242
2001-04-19,1171.735660540624
2001-04-20,1178.0996501380507
2001-04-23,1169.2545518556533
2001-04-24,1172.304366689234
2001-04-25,1174.5370457605218
2001-04-26,1185.7141955477196
2001-04-27,1189.8359624078225
2001-04-30,1187.8532964823416
2001-05-01,1191.6592096744707
2001-05-02,1186.3087366258017
2001-05-03,1172.5608578312094
2001-05-04,1180.7700886819528
2001-05-07,1183.3542071030113
2001-05-08,1176.018156564175
2001-05-09,1174.8266622796486
2001-05-10,1190.4083848110163
2001-05-11,1179.7624620029337
2001-05-14,1162.8288935392097
2001-05-15,1179.068906843749
2001-05-16,1188.3333205773254
2001-05-17,1197.046841871594
2001-05-18,1199.522864405735
2001-05-21,1204.7340348841933
2001-05-22,1197.3125080451032
2001-05-23,1188.5371438735926
2001-05-24,1188.1960532862972
2001-05-25,1184.5514401690937
2001-05-28,1188.254375596604
2001-05-29,1180.9782224428088
2001-05-30,1177.8339840906535
2001-05-31,1171.491069691196
2001-06-01,1171.794836896408
2001-06-04,1177.85632930939
2001-06-05,1183.1818078707827
2001-06-06,1176.2038684042786
2001-06-07,1179.2552791898186
2001-06-08,1178.3649375998284
2001-06-11,1165.351722517635
2001-06-12,1162.6907780145284
2001-06-13,1170.636253163578
2001-06-14,1169.753883405155
2001-06-15,1165.7331789437567
2001-06-18,1154.1764079394034
2001-06-19,1154.7972519380921
2001-06-20,1148.0038860573359
2001-06-21,1150.4354868329358
2001-06-22,1156.3160703573014
2001-06-25,1164.9172081252043
2001-06-26,1154.1657736289096
2001-06-27,1153.5302752323955
2001-06-28,1146.686639266156
2001-06-29,1152.4179949951133
2001-07-02,1161.4635642273092
2001-07-03,1154.4471507813637
2001-07-04,1151.2266760934544
2001-07-05,1140.8062078518255
2001-07-06,1127.3727771162696
2001-07-09,1129.9185491241976
2001-07-10,1130.950979340155
2001-07-11,1124.9132018150935
2001-07-12,1126.435509855242
2001-07-13,1129.7380195034546
2001-07-16,1128.6729768794428
2001-07-17,1119.460372022675
2001-07-18,1124.3603493284531
2001-07-19,1132.6436319202664
2001-07-20,1133.9600440506629
2001-07-23,1131.7862640306216
2001-07-24,1124.7661046370602
2001-07-25,1117.545756068041
2001-07-26,1121.2867046746562
2001-07-27,1130.872353473588
2001-07-30,1139.2140865160225
2001-07-31,1149.8031786348815
2001-08-01,1157.1850338426407
2001-08-02,1159.614104484275
2001-08-03,1156.190904184045
2001-08-06,1152.7699505044154
2001-08-07,1152.631427523468
2001-08-08,1144.2881801369176
2001-08-09,1141.1319200351852
2001-08-10,1143.038934504953
2001-08-13,1149.874820656129
2001-08-14,1160.4047713122773
2001-08-15,1172.3518766128248
2001-08-16,1170.00199842169
2001-08-17,1160.185081976174
2001-08-20,1156.9362218822375
2001-08-21,1163.9591145698687
2001-08-22,1174.4878713701526
2001-08-23,1168.480900965207
2001-08-24,1181.8401330531533
2001-08-27,1181.0905444214166
2001-08-28,1171.2222236849636
2001-08-29,1172.266413150603
2001-08-30,1154.071062843464
2001-08-31,1152.0488840880969
2001-09-03,1141.1688794024294
2001-09-04,1140.6457203910397
2001-09-05,1130.8236134174276
2001-09-06,1116.130381641472
2001-09-07,1101.5826669437267
2001-09-10,1087.0008104373615
2001-09-11,1046.2175931826143
2001-09-12,1039.9909622990785
2001-09-13,1051.3383635840814
2001-09-14,1020.2225659010743
2001-09-17,1031.5234508128508
2001-09-18,1024.2755107255093
2001-09-19,1007.7899317182812
2001-09-20,966.9120259342266
2001-09-21,931.9440616355349
2001-09-24,969.8052306829936
2001-09-25,985.3386389714265
2001-09-26,994.8858609223911
2001-09-27,1006.279402976891
2001-09-28,1026.957144853432
2001-10-01,1015.2195086843469
2001-10-02,1024.498697482248
2001-10-03,1032.941820568974
2001-10-04,1055.076164717282
2001-10-05,1057.1478148817066
2001-10-08,1052.7052976634309
2001-10-09,1050.8692121993483
2001-10-10,1062.8758293764495
2001-10-11,1066.986829895603
2001-10-12,1066.7123128879266
2001-10-15,1051.3542012729322
2001-10-16,1057.7662768346313
2001-10-17,1071.5584180570831
2001-10-18,1051.8297348488522
2001-10-19,1030.7409133596152
2001-10-22,1035.7676864968485
2001-10-23,1053.6131127464912
2001-10-24,1058.3694193241304
2001-10-25,1048.8733782791978
2001-10-26,1064.7184949807631
2001-10-29,1058.677509761649
2001-10-30,1042.012344917849
2001-10-31,1046.7742863572282
2001-11-01,1055.6388236844316
2001-11-02,1055.9077157826662
2001-11-05,1067.9494187754187
2001-11-06,1065.322895929461
2001-11-07,1073.2224536093174
2001-11-08,1082.0000893403078
2001-11-09,1079.1707337815644
2001-11-12,1064.8659028538905
2001-11-13,1078.6743838915281
2001-11-14,1078.622018017627
2001-11-15,1072.6343987352877
2001-11-16,1081.3312433043297
2001-11-19,1089.107567921827
2001-11-20,1087.6441002699237
2001-11-21,1083.280434608147
2001-11-22,1088.9178832319171
2001-11-23,1085.436759120371
2001-11-26,1085.6491483816544
2001-11-27,1081.27808439728
2001-11-28,1072.6646057435116
2001-11-29,1075.318521965934
2001-11-30,1085.1504849821492
2001-12-03,1078.1379821344624
2001-12-04,1086.80240519604
2001-12-05,1110.0325766088847
2001-12-06,1118.3506400023523
2001-12-07,1108.1554359144586
2001-12-10,1096.0520610117783
2001-12-11,1093.4463825761134
2001-12-12,1092.1671599557296
2001-12-13,1081.6547111227133
2001-12-14,1079.7557574164282
2001-12-17,1101.2440665079973
2001-12-18,1098.6118060469923
2001-12-19,1089.3045412328938
2001-12-20,1081.0127467010416
2001-12-21,1086.9910855970988
2001-12-24,1084.262336094834
2001-12-25,1084.866487920638
2001-12-26,1087.3486670782866
2001-12-27,1107.579881478212
2001-12-28,1111.3853593684855
2001-12-31,1116.5675286699336
2002-01-01,1116.623609145201
2002-01-02,1119.6594036883964
2002-01-03,1132.0132440904224
2002-01-04,1134.3760702065892
2002-01-07,1126.891076718557
2002-01-08,1121.3577423867548
2002-01-09,1118.9728844088042
2002-01-10,1114.3097983749792
2002-01-11,1114.1385228958054
2002-01-14,1100.1857845886077
2002-01-15,1103.0942589240665
2002-01-16,1088.8595476592784
2002-01-17,1096.8790173523182
2002-01-18,1095.35994486893
2002-01-21,1096.097935397034
2002-01-22,1096.503355891087
2002-01-23,1106.2582252053087
2002-01-24,1111.054820125225
2002-01-25,1100.9008719176798
2002-01-28,1107.4714764950295
2002-01-29,1096.3089574498165
2002-01-30,1086.5423212251899
2002-01-31,1099.5222248311961
2002-02-01,1101.4725877646647
2002-02-04,1098.8618279298562
2002-02-05,1087.1092898233264
2002-02-06,1081.8504110923748
2002-02-07,1083.9031571446571
2002-02-08,1087.5027874012032
2002-02-11,1099.0811729304878
2002-02-12,1099.0878581509107
2002-02-13,1103.644675387094
2002-02-14,1114.2503458349513
2002-02-15,1110.5847239538034
2002-02-18,1104.6938094492505
2002-02-19,1092.4657641553429
2002-02-20,1083.6292205468774
2002-02-21,1090.967914316681
2002-02-22,1090.2174563569106
2002-02-25,1098.3064994195913
2002-02-26,1103.5608853042845
2002-02-27,1110.8835681538203
2002-02-28,1109.2750927717539
2002-03-01,1120.4859573879078
2002-03-04,1144.824757553909
2002-03-05,1141.4720837873024
2002-03-06,1148.9902301424179
2002-03-07,1161.3109558719786
2002-03-08,1159.5672812609948
2002-03-11,1158.9435986983926
2002-03-12,1152.5884320827372
2002-03-13,1156.066546258072
2002-03-14,1161.327767202135
2002-03-15,1171.368364292867
2002-03-18,1173.4866269347071
2002-03-19,1181.742516732286
2002-03-20,1179.4818270674639
2002-03-21,1172.9384451512994
2002-03-22,1173.8367695615982
2002-03-25,1163.6180596342504
2002-03-26,1165.9672419085932
2002-03-27,1167.3999077361939
2002-03-28,1179.3116151961617
2002-03-29,1178.9709543092704
2002-04-01,1186.7533014463204
2002-04-02,1185.225659445184
2002-04-03,1184.931022691226
2002-04-04,1176.8247760033782
2002-04-05,1176.5962459787422
2002-04-08,1162.1684428838646
2002-04-09,1163.5611289951898
2002-04-10,1176.140177349398
2002-04-11,1168.9754303468183
2002-04-12,1170.3708988654755
2002-04-15,1178.1505022410638
2002-04-16,1194.936883114464
2002-04-17,1201.7722986503902
2002-04-18,1204.1445904673399
2002-04-19,1208.6314728454993
2002-04-22,1207.4263390914514
2002-04-23,1203.4515022167204
2002-04-24,1203.6320360433854
2002-04-25,1196.0336216376231
2002-04-26,1191.819697335936
2002-04-29,1191.0543786715534
2002-04-30,1198.9914904887519
2002-05-01,1201.5827281585696
2002-05-02,1201.8723382417372
2002-05-03,1215.806578023876
2002-05-06,1211.5900143935144
2002-05-07,1200.269754155673
2002-05-08,1213.3154814634868
2002-05-09,1207.2534483065338
2002-05-10,1204.1425438818842
2002-05-13,1212.5731419180117
2002-05-14,1213.514995473558
2002-05-15,1222.3974232489868
2002-05-16,1221.723744567099
2002-05-17,1230.0067608651716
2002-05-20,1223.302808636053
2002-05-21,1218.781165937852
2002-05-22,1217.1043626067478
2002-05-23,1214.1878032830746
2002-05-24,1220.729717097897
