Date,AC ASIA HIGH DIVIDEND YIELD
1999-08-06,1182.4393433800062
1999-08-09,1179.2340005624142
1999-08-10,1169.087530232714
1999-08-11,1148.5999507324289
1999-08-12,1161.3695835868643
1999-08-13,1147.3160372143564
1999-08-16,1171.1424386856554
1999-08-17,1165.8821324103371
1999-08-18,1180.3571549085377
1999-08-19,1198.181847534797
1999-08-20,1214.3153617371584
1999-08-23,1228.934812268963
1999-08-24,1226.862701996801
1999-08-25,1227.982861853405
1999-08-26,1223.7740620450377
1999-08-27,1214.6265877407175
1999-08-30,1225.5770013803738
1999-08-31,1211.3373469855185
1999-09-01,1218.1158583453837
1999-09-02,1206.3551568406208
1999-09-03,1195.1468439743933
1999-09-06,1207.2329919888693
1999-09-07,1195.8717107429425
1999-09-08,1187.2422660665554
1999-09-09,1225.44210273529
1999-09-10,1224.5699372629695
1999-09-13,1234.7904015023662
1999-09-14,1234.6981228892312
1999-09-15,1217.6748532523434
1999-09-16,1204.5761923415118
1999-09-17,1201.0240249441351
1999-09-20,1202.7859326289363
1999-09-21,1212.8944617457191
1999-09-22,1195.744266985781
1999-09-23,1196.9444265488905
1999-09-24,1185.0923840788694
1999-09-27,1159.7040883617733
1999-09-28,1168.8459509148493
1999-09-29,1158.799247717545
1999-09-30,1161.1479654099048
1999-10-01,1162.6817143213107
1999-10-04,1158.1738986226296
1999-10-05,1159.473011847264
1999-10-06,1159.1280305783944
1999-10-07,1163.1667392004495
1999-10-08,1167.7638260497497
1999-10-11,1166.7011236738254
1999-10-12,1161.1906832573593
1999-10-13,1142.0672514618448
1999-10-14,1143.6653623109144
1999-10-15,1132.2346948815516
1999-10-18,1127.488833680352
1999-10-19,1133.8503819232603
1999-10-20,1157.6991632788647
1999-10-21,1153.8515381848931
1999-10-22,1169.5582588002444
1999-10-25,1177.4884375326571
1999-10-26,1171.8213405131823
1999-10-27,1167.2231952144007
1999-10-28,1163.493945402892
1999-10-29,1180.558033992062
1999-11-01,1182.909109787322
1999-11-02,1193.8768798464514
1999-11-03,1185.2905748190724
1999-11-04,1203.7988747093646
1999-11-05,1189.8125367598732
1999-11-08,1184.4721678917097
1999-11-09,1189.2609819074348
1999-11-10,1198.8656032419046
1999-11-11,1196.456423284613
1999-11-12,1212.0354306948252
1999-11-15,1225.6172599839206
1999-11-16,1228.0983761541488
1999-11-17,1236.5368362944419
1999-11-18,1239.812368732135
1999-11-19,1262.4985199422701
1999-11-22,1264.9229319912
1999-11-23,1268.6967928604354
1999-11-24,1256.129265962981
1999-11-25,1241.576370283092
1999-11-26,1261.5130432384753
1999-11-29,1274.4903425435596
1999-11-30,1266.0505234811728
1999-12-01,1275.7505210741526
1999-12-02,1296.2843735073538
1999-12-03,1295.5992890588802
1999-12-06,1298.6006370559776
1999-12-07,1291.6588980575582
1999-12-08,1284.6216346611468
1999-12-09,1298.2817727723564
1999-12-10,1306.576884674801
1999-12-13,1295.7014687768499
1999-12-14,1284.662700839991
1999-12-15,1266.82623515806
1999-12-16,1262.6917467140145
1999-12-17,1268.7823206323048
1999-12-20,1274.7191051006264
1999-12-21,1276.2236490232526
1999-12-22,1276.4673103908674
1999-12-23,1275.360923564752
1999-12-24,1278.6706994096546
1999-12-27,1280.400948078188
1999-12-28,1281.825021820789
1999-12-29,1269.9457409053637
1999-12-30,1273.9109299063164
1999-12-31,1273.9658819516728
2000-01-03,1295.3112092581084
2000-01-04,1297.8506660263738
2000-01-05,1257.7925585642695
2000-01-06,1225.3244199744613
2000-01-07,1247.1569306687989
2000-01-10,1260.1551686195696
2000-01-11,1255.211827143696
2000-01-12,1247.7916726856272
2000-01-13,1253.6974276849846
2000-01-14,1271.2184619516238
2000-01-17,1285.911286971351
2000-01-18,1283.0164387495051
2000-01-19,1260.5445973613278
2000-01-20,1270.0496054435462
2000-01-21,1261.5074485570253
2000-01-24,1263.2239162038402
2000-01-25,1246.6793547339971
2000-01-26,1254.5143544101732
2000-01-27,1267.7130657556313
2000-01-28,1269.1075890133454
2000-01-31,1257.075791090678
2000-02-01,1250.841840572987
2000-02-02,1255.7032337323683
2000-02-03,1258.046137860867
2000-02-04,1258.991032686293
2000-02-07,1249.9235997684716
2000-02-08,1240.0748249980327
2000-02-09,1250.8336559739396
2000-02-10,1245.8493336489023
2000-02-11,1256.387459729707
2000-02-14,1222.9380459563888
2000-02-15,1198.0974842538117
2000-02-16,1209.4780993506952
2000-02-17,1214.4746449474958
2000-02-18,1184.6668571617386
2000-02-21,1162.1469960197405
2000-02-22,1150.7401632035244
2000-02-23,1165.548612238581
2000-02-24,1181.4105345899925
2000-02-25,1175.99375906116
2000-02-28,1168.4097027134508
2000-02-29,1162.6486672893893
2000-03-01,1176.1184161378123
2000-03-02,1172.8279641327747
2000-03-03,1172.4608050676081
2000-03-06,1192.1843738045675
2000-03-07,1204.253821756925
2000-03-08,1201.1140556296887
2000-03-09,1198.2044562261376
2000-03-10,1217.7685348338073
2000-03-13,1202.8930151818518
2000-03-14,1189.3465618745042
2000-03-15,1176.9338440291594
2000-03-16,1171.9336936344218
2000-03-17,1192.6293158470964
2000-03-20,1182.1054840141333
2000-03-21,1188.803218774526
2000-03-22,1192.5058275790489
2000-03-23,1205.7773643293767
2000-03-24,1212.2215050263396
2000-03-27,1238.7439466577778
2000-03-28,1246.0362958052935
2000-03-29,1246.7312636276642
2000-03-30,1231.102439445482
2000-03-31,1243.0832552625536
2000-04-03,1232.7234074749128
2000-04-04,1230.1644001135833
2000-04-05,1234.8494201677408
2000-04-06,1233.4842335557623
2000-04-07,1234.1979749244526
2000-04-10,1238.1041300609509
2000-04-11,1223.5853777649627
2000-04-12,1231.9452310309532
2000-04-13,1225.449784360135
2000-04-14,1228.1961278203069
2000-04-17,1170.6649693299107
2000-04-18,1196.6646466004995
2000-04-19,1191.237593660383
2000-04-20,1184.3439005322628
2000-04-21,1175.3785847524266
2000-04-24,1185.536005709068
2000-04-25,1186.7405269152773
2000-04-26,1178.8399090382143
2000-04-27,1180.3679604398417
2000-04-28,1180.8523852907758
2000-05-01,1180.8898998433194
2000-05-02,1177.4025232057677
2000-05-03,1170.0435313074302
2000-05-04,1169.707079713837
2000-05-05,1168.304121043822
2000-05-08,1160.1799960756334
2000-05-09,1156.0735514560317
2000-05-10,1149.7428909368562
2000-05-11,1146.8767646624394
2000-05-12,1168.277670539136
2000-05-15,1160.370265175915
2000-05-16,1166.3448973850925
2000-05-17,1157.4799604212876
2000-05-18,1147.3110862160183
2000-05-19,1159.1482226980493
2000-05-22,1138.6352793207677
2000-05-23,1148.8285704005461
2000-05-24,1146.8909630451578
2000-05-25,1143.218060988197
2000-05-26,1128.2471661878828
2000-05-29,1133.3244662092256
2000-05-30,1132.1744609267525
2000-05-31,1138.1259660534029
2000-06-01,1142.9752387102815
2000-06-02,1155.2669039265545
2000-06-05,1177.803825490079
2000-06-06,1186.617467954579
2000-06-07,1199.343109634698
2000-06-08,1197.735858430474
2000-06-09,1214.3801215983374
2000-06-12,1212.627324779698
2000-06-13,1201.971377622044
2000-06-14,1201.055286798637
2000-06-15,1197.006649294723
2000-06-16,1208.718453345158
2000-06-19,1211.3744947067473
2000-06-20,1213.628483877074
2000-06-21,1214.2156764009815
2000-06-22,1211.9369815451405
2000-06-23,1208.4952490633395
2000-06-26,1202.9463116568572
2000-06-27,1216.16604080332
2000-06-28,1220.582850632686
2000-06-29,1218.184388066611
2000-06-30,1224.8455097500348
2000-07-03,1235.8647709597017
2000-07-04,1233.8371799658341
2000-07-05,1241.0025913276863
2000-07-06,1246.6033671889095
2000-07-07,1251.444494482239
2000-07-10,1268.1074057977582
2000-07-11,1269.737333799945
2000-07-12,1267.2775589409928
2000-07-13,1253.0637285225305
2000-07-14,1257.7637329826898
2000-07-17,1254.7946180279168
2000-07-18,1240.7441932410168
2000-07-19,1250.5345338849077
2000-07-20,1251.0097456156846
2000-07-21,1244.3373053708167
2000-07-24,1229.466876408342
2000-07-25,1219.93817316874
2000-07-26,1221.6163663455739
2000-07-27,1213.9260599123336
2000-07-28,1203.1595744713693
2000-07-31,1195.4815793359583
2000-08-01,1201.939033669767
2000-08-02,1211.768585448203
2000-08-03,1209.1033847721508
2000-08-04,1216.9216403797452
2000-08-07,1219.8861876981814
2000-08-08,1211.3781865942308
2000-08-09,1229.8694082335307
2000-08-10,1231.1739009106843
2000-08-11,1235.2546387266423
2000-08-14,1234.5255857393524
2000-08-15,1242.205976248839
2000-08-16,1247.7285749997507
2000-08-17,1244.493273486319
2000-08-18,1241.1071224864836
2000-08-21,1237.8313990153567
2000-08-22,1252.4340178454668
2000-08-23,1250.397897818224
2000-08-24,1245.9551935564898
2000-08-25,1244.318746076843
2000-08-28,1230.8475393843573
2000-08-29,1231.418692196628
2000-08-30,1221.5071070393446
2000-08-31,1214.4391623959546
2000-09-01,1225.7532592163714
2000-09-04,1237.239273649683
2000-09-05,1231.3691384912281
2000-09-06,1222.108703618047
2000-09-07,1222.8544512686858
2000-09-08,1219.5260308046438
2000-09-11,1206.2461003276894
2000-09-12,1188.295534995741
2000-09-13,1188.374990831928
2000-09-14,1179.3047313230852
2000-09-15,1170.0900134754106
2000-09-18,1146.3151938492656
2000-09-19,1151.6481734969693
2000-09-20,1164.714603810136
2000-09-21,1156.2800319283926
2000-09-22,1126.4248410430962
2000-09-25,1154.30248582207
2000-09-26,1155.225580882031
2000-09-27,1152.7219917187526
2000-09-28,1154.019425916817
2000-09-29,1170.8144322745397
2000-10-02,1166.5706664625754
2000-10-03,1178.2071075641813
2000-10-04,1176.518836076928
2000-10-05,1176.4543788726387
2000-10-06,1177.4367975811147
2000-10-09,1160.230954125461
2000-10-10,1158.6238350315652
2000-10-11,1144.885379268184
2000-10-12,1140.9487739156698
2000-10-13,1133.2135258598573
2000-10-16,1133.7957054996739
2000-10-17,1115.806245829151
2000-10-18,1103.5913109036767
2000-10-19,1101.5113559151553
2000-10-20,1119.401092610584
2000-10-23,1118.0448844567761
2000-10-24,1124.470529489856
2000-10-25,1124.5188772160116
2000-10-26,1127.649455174945
2000-10-27,1121.653586333563
2000-10-30,1119.3610152626661
2000-10-31,1128.4705444616077
2000-11-01,1154.0153093644305
2000-11-02,1163.8950175383472
2000-11-03,1171.9634382697984
2000-11-06,1176.5738266763124
2000-11-07,1179.170176578095
2000-11-08,1173.3663225303712
2000-11-09,1167.063575536637
2000-11-10,1161.4773324688213
2000-11-13,1141.3890369221183
2000-11-14,1155.1291844800485
2000-11-15,1148.5005471823383
2000-11-16,1141.6916435793166
2000-11-17,1136.6288977562822
2000-11-20,1129.7175793614153
2000-11-21,1123.6530881041306
2000-11-22,1116.3411999880564
2000-11-23,1114.1350124248665
2000-11-24,1123.3866889318572
2000-11-27,1133.9174487653727
2000-11-28,1133.201052487255
2000-11-29,1118.1894052766513
2000-11-30,1117.0282054091088
2000-12-01,1131.3269235902173
2000-12-04,1126.2883997869174
2000-12-05,1130.406096603837
2000-12-06,1142.4249311998872
2000-12-07,1138.8523474357623
2000-12-08,1151.326951214819
2000-12-11,1172.9489905217106
2000-12-12,1166.6095428762646
2000-12-13,1175.5885689351699
2000-12-14,1166.9303641923118
2000-12-15,1146.9892238410725
2000-12-18,1150.537176171434
2000-12-19,1151.5479602510563
2000-12-20,1138.634075857938
2000-12-21,1134.263853344486
2000-12-22,1132.6621523577332
2000-12-25,1140.898266214498
2000-12-26,1133.4128609603604
2000-12-27,1132.4140942163915
2000-12-28,1137.136325698232
2000-12-29,1144.1954515256366
2001-01-01,1144.9811753306406
2001-01-02,1144.6619706850302
2001-01-03,1137.355100284794
2001-01-04,1160.0569054746024
2001-01-05,1173.4556666015849
2001-01-08,1169.8156949019465
2001-01-09,1171.015781776954
2001-01-10,1160.577476189103
2001-01-11,1138.682706983948
2001-01-12,1142.710448870962
2001-01-15,1135.921127079977
2001-01-16,1143.6386222143399
2001-01-17,1146.2349657059751
2001-01-18,1158.2700709591336
2001-01-19,1175.1672840775784
2001-01-22,1188.8889510916224
2001-01-23,1185.714855347473
2001-01-24,1182.9106383346768
2001-01-25,1186.4652999632833
2001-01-26,1178.4141709638113
2001-01-29,1176.065181554702
2001-01-30,1176.9420169875707
2001-01-31,1196.2021115694167
2001-02-01,1196.8768409697311
2001-02-02,1196.3383167950951
2001-02-05,1179.932026614571
2001-02-06,1176.2514410914007
2001-02-07,1173.9489255997705
2001-02-08,1174.3329717941228
2001-02-09,1176.4156182655
2001-02-12,1173.9366794946118
2001-02-13,1179.7166425172952
2001-02-14,1184.9719558132315
2001-02-15,1191.9877054674466
2001-02-16,1190.132899544369
2001-02-19,1184.6376069103417
2001-02-20,1199.5995231731029
2001-02-21,1191.5902336825548
2001-02-22,1184.98368655045
2001-02-23,1186.4105274021174
2001-02-26,1193.375092162134
2001-02-27,1187.8763468862549
2001-02-28,1185.6432906797208
2001-03-01,1169.9801865555685
2001-03-02,1155.3597660687328
2001-03-05,1160.3096034894468
2001-03-06,1171.5762566885155
2001-03-07,1166.9912361918139
2001-03-08,1166.2112642967822
2001-03-09,1156.9846494030496
2001-03-12,1123.3698993586336
2001-03-13,1098.7146846722835
2001-03-14,1098.087986681647
2001-03-15,1107.990045052464
2001-03-16,1101.651917918319
2001-03-19,1104.4020052633853
2001-03-20,1095.4609298611526
2001-03-21,1108.499373767019
2001-03-22,1083.5425145224592
2001-03-23,1097.9742632085279
2001-03-26,1117.7295757851061
2001-03-27,1105.9534366827818
2001-03-28,1112.2146978840085
2001-03-29,1092.1029526752939
2001-03-30,1086.0778874365617
2001-04-02,1067.4748676211866
2001-04-03,1072.0469510861267
2001-04-04,1060.5087175956426
2001-04-05,1069.8162728473733
2001-04-06,1076.7169348721397
2001-04-09,1054.2566685276108
2001-04-10,1051.8641442208968
2001-04-11,1067.661617901476
2001-04-12,1080.2919152062864
2001-04-13,1078.5785438590174
2001-04-16,1071.4308205971674
2001-04-17,1072.0379232141006
2001-04-18,1098.1243633483273
2001-04-19,1121.5591542202671
2001-04-20,1115.6247986391659
2001-04-23,1120.1936333424576
2001-04-24,1118.8050777754947
2001-04-25,1119.177269921811
2001-04-26,1118.7173622243401
2001-04-27,1114.4599696040598
2001-04-30,1123.469527527149
2001-05-01,1133.9696954994058
2001-05-02,1140.7567468874295
2001-05-03,1144.9197208137982
2001-05-04,1136.0133185970647
2001-05-07,1143.94419313094
2001-05-08,1134.2409048409118
2001-05-09,1130.1426092378274
2001-05-10,1127.5905804676595
2001-05-11,1132.9058594658607
2001-05-14,1118.3707629759867
2001-05-15,1119.5580008035804
2001-05-16,1112.616785687705
2001-05-17,1132.758684821676
2001-05-18,1125.1794677339963
2001-05-21,1136.0780926416107
2001-05-22,1138.0054269449724
2001-05-23,1155.7089040070223
2001-05-24,1154.7125190486554
2001-05-25,1145.4242313629493
2001-05-28,1141.830889612337
2001-05-29,1152.3096268968993
2001-05-30,1143.347347564132
2001-05-31,1138.9115108807132
2001-06-01,1134.3031652377063
2001-06-04,1139.1291217284431
2001-06-05,1138.918927376817
2001-06-06,1139.4360113671255
2001-06-07,1148.193163049982
2001-06-08,1154.8930130220956
2001-06-11,1143.7458426662693
2001-06-12,1133.0650116999923
2001-06-13,1131.4540843358127
2001-06-14,1122.4696212927736
2001-06-15,1118.3646395224039
2001-06-18,1113.4838666756073
2001-06-19,1115.0575212656559
2001-06-20,1106.8695522627045
2001-06-21,1109.6664834378178
2001-06-22,1108.4025164929196
2001-06-25,1108.214133997269
2001-06-26,1106.6757186140949
2001-06-27,1104.7054483667196
2001-06-28,1095.194929911855
2001-06-29,1111.9425835803286
2001-07-02,1107.3273489677056
2001-07-03,1109.4191636790513
2001-07-04,1110.0431815851614
2001-07-05,1107.496780796576
2001-07-06,1099.0228174415915
2001-07-09,1085.365071656129
2001-07-10,1089.5351488089304
2001-07-11,1082.4725358503288
2001-07-12,1093.5868591887795
2001-07-13,1080.588209918109
2001-07-16,1075.3068174463904
2001-07-17,1069.9167359784071
2001-07-18,1058.0325513396426
2001-07-19,1056.9949278953522
2001-07-20,1059.3008941815967
2001-07-23,1047.487007137187
2001-07-24,1045.5558567930268
2001-07-25,1050.1686816665704
2001-07-26,1050.5413643777817
2001-07-27,1059.8998290505808
2001-07-30,1056.091906618578
2001-07-31,1070.6451339773166
2001-08-01,1077.5815936632757
2001-08-02,1084.2573584449976
2001-08-03,1077.1679764392225
2001-08-06,1075.5750281494416
2001-08-07,1075.6325924894861
2001-08-08,1076.0159678973398
2001-08-09,1056.609484718872
2001-08-10,1067.2597897827966
2001-08-13,1063.6958111441102
2001-08-14,1083.713288078705
2001-08-15,1092.3220725569583
2001-08-16,1096.2995473941016
2001-08-17,1097.8860438403055
2001-08-20,1089.1528102589143
2001-08-21,1090.984626834113
2001-08-22,1095.7498990679246
2001-08-23,1093.933588508702
2001-08-24,1089.58728862308
2001-08-27,1096.3422890139902
2001-08-28,1089.7610396046762
2001-08-29,1090.7345904685203
2001-08-30,1084.4040657890414
2001-08-31,1080.1818171437335
2001-09-03,1072.0684605649228
2001-09-04,1083.8501485946745
2001-09-05,1068.9429382911608
2001-09-06,1060.8028922095991
2001-09-07,1049.7823060498968
2001-09-10,1037.96957774372
2001-09-11,1039.3637978498298
2001-09-12,973.7779433777275
2001-09-13,988.8092833856552
2001-09-14,979.9492149237614
2001-09-17,946.7622206720172
2001-09-18,951.4764188874632
2001-09-19,968.8314617531491
2001-09-20,957.4414178366787
2001-09-21,927.6929416148356
2001-09-24,934.0926733132357
2001-09-25,931.5622450115596
2001-09-26,925.45057557738
2001-09-27,929.6405185070771
2001-09-28,950.4307922342401
2001-10-01,956.5201464598795
2001-10-02,956.9307620875028
2001-10-03,956.210309529003
2001-10-04,976.111435226906
2001-10-05,977.5307560302261
2001-10-08,964.6158918084345
2001-10-09,977.4735353933885
2001-10-10,973.5930683548744
2001-10-11,988.8237862753493
2001-10-12,982.6711305975011
2001-10-15,978.5649637544818
2001-10-16,986.8628355762166
2001-10-17,993.7209750941748
2001-10-18,974.2826585296743
2001-10-19,973.4746452310375
2001-10-22,973.8640315508935
2001-10-23,986.3108017246187
2001-10-24,994.3256162675666
2001-10-25,998.2368956234351
2001-10-26,1000.2891707094632
2001-10-29,988.0775387265724
2001-10-30,981.6666692626403
2001-10-31,981.9133014676905
2001-11-01,982.585161816399
2001-11-02,981.5195755111674
2001-11-05,989.5238998278301
2001-11-06,989.8438179431757
2001-11-07,981.0640694516902
2001-11-08,994.5994549114256
2001-11-09,1003.9404810029855
2001-11-12,1007.1697824533907
2001-11-13,1002.8958565663179
2001-11-14,1015.2340570620611
2001-11-15,1029.5705491143694
2001-11-16,1022.4914333134784
2001-11-19,1028.793328649989
2001-11-20,1030.5237222125043
2001-11-21,1034.7314939480223
2001-11-22,1035.0002837766751
2001-11-23,1042.8623265896106
2001-11-26,1059.4381812465474
2001-11-27,1052.2487072891022
2001-11-28,1029.9722320595508
2001-11-29,1029.962525081128
2001-11-30,1046.2903831142821
2001-12-03,1038.0610717320342
2001-12-04,1045.437576277736
2001-12-05,1067.98664830279
2001-12-06,1069.5796786235455
2001-12-07,1072.357354938505
2001-12-10,1060.4965076969374
2001-12-11,1055.8653878205278
2001-12-12,1072.3340456823514
2001-12-13,1054.5290800039804
2001-12-14,1050.3072034852107
2001-12-17,1038.3720518415926
2001-12-18,1034.563273873134
2001-12-19,1034.0776161862368
2001-12-20,1046.9505737634718
2001-12-21,1027.7775297463988
2001-12-24,1028.1890158294464
2001-12-25,1033.060793439363
2001-12-26,1028.5836471998882
2001-12-27,1036.5097744983332
2001-12-28,1049.5986763917426
2001-12-31,1055.3164939838741
2002-01-01,1055.1249806108956
2002-01-02,1056.9163123512183
2002-01-03,1061.7991640520065
2002-01-04,1073.665727458029
2002-01-07,1090.148072009
2002-01-08,1077.2803603964637
2002-01-09,1072.161344600153
2002-01-10,1063.840958751392
2002-01-11,1053.983582896291
2002-01-14,1059.8188090426072
2002-01-15,1048.2318039771228
2002-01-16,1049.1448744980212
2002-01-17,1052.522969740209
2002-01-18,1056.4129046466871
2002-01-21,1068.4626352733237
2002-01-22,1050.6272060721733
2002-01-23,1050.6826323431915
2002-01-24,1052.2926774354687
2002-01-25,1064.0734688275481
2002-01-28,1073.5874696747858
2002-01-29,1070.6968504153492
2002-01-30,1058.6940579314355
2002-01-31,1065.7658936418309
2002-02-01,1055.0193363317546
2002-02-04,1054.5294621590124
2002-02-05,1045.6142222843894
2002-02-06,1049.808481795565
2002-02-07,1049.7033428855266
2002-02-08,1054.8792329662751
2002-02-11,1065.9770698697512
2002-02-12,1071.3857168198285
2002-02-13,1074.7814810204045
2002-02-14,1088.8257792006582
2002-02-15,1090.650053200176
2002-02-18,1092.898965779618
2002-02-19,1071.20759520925
2002-02-20,1068.6331235750172
2002-02-21,1077.270883478703
2002-02-22,1074.6437349853027
2002-02-25,1063.5859415782502
2002-02-26,1061.4879502082288
2002-02-27,1080.7562495760915
2002-02-28,1076.773360704895
2002-03-01,1087.7849718085768
2002-03-04,1119.6179102812189
2002-03-05,1127.9688028497733
2002-03-06,1128.084163656483
2002-03-07,1147.5211943924287
2002-03-08,1151.3636004872271
2002-03-11,1163.9157679591901
2002-03-12,1157.8943101377383
2002-03-13,1147.8573879497646
2002-03-14,1153.1338713184841
2002-03-15,1153.8724087389282
2002-03-18,1146.9714024465427
2002-03-19,1151.2747093723272
2002-03-20,1145.9318105937668
2002-03-21,1138.0681846146183
2002-03-22,1132.8788729555151
2002-03-25,1133.8022642475994
2002-03-26,1132.6059375106197
2002-03-27,1143.821125100073
2002-03-28,1148.7885057150163
2002-03-29,1139.6193652311806
2002-04-01,1129.1862756844923
2002-04-02,1131.287644815672
2002-04-03,1138.3707291505382
2002-04-04,1141.9445321678684
2002-04-05,1145.9684444073102
2002-04-08,1140.4454974243529
2002-04-09,1133.41111369571
2002-04-10,1131.371517832565
2002-04-11,1129.794120460378
2002-04-12,1130.1743015540699
2002-04-15,1137.8111091075896
2002-04-16,1141.730010251576
2002-04-17,1159.2512499965771
2002-04-18,1167.5349160666126
2002-04-19,1170.4656425501123
2002-04-22,1178.320014708764
2002-04-23,1180.7219887828653
2002-04-24,1179.7196915117727
2002-04-25,1167.5981473281813
2002-04-26,1166.801915232575
2002-04-29,1158.757786334276
2002-04-30,1161.5159897366054
2002-05-01,1164.276847375687
2002-05-02,1177.3134156930726
2002-05-03,1183.6022658568586
2002-05-06,1170.1860276199168
2002-05-07,1172.1221314356217
2002-05-08,1177.2591391821172
2002-05-09,1178.160444968396
2002-05-10,1176.8698512780043
2002-05-13,1178.3927644301816
2002-05-14,1173.354126858585
2002-05-15,1188.859422363164
2002-05-16,1194.8158031763323
2002-05-17,1208.571750922489
2002-05-20,1205.8023546634029
2002-05-21,1199.010292373887
2002-05-22,1216.8812361869752
2002-05-23,1211.6441510790253
2002-05-24,1218.7851291056147
2002-05-27,1216.949759015442
2002-05-28,1214.2045974151208
2002-05-29,1207.7035216204335
