Date,AC EUROPE HIGH DIVIDEND YIELD
1999-06-10,1107.2648212057593
1999-06-11,1124.2224414990867
1999-06-14,1115.060429843103
1999-06-15,1116.455863977563
1999-06-16,1117.9931956035891
1999-06-17,1119.2648065441726
1999-06-18,1128.1378155400237
1999-06-21,1130.3614599942769
1999-06-22,1121.5856327827896
1999-06-23,1113.8656652073735
1999-06-24,1108.4255661477287
1999-06-25,1113.985968211083
1999-06-28,1107.0478012073615
1999-06-29,1099.7247576739053
1999-06-30,1099.1419839552957
1999-07-01,1117.3497773907118
1999-07-02,1118.2076659446527
1999-07-05,1141.8959462308335
1999-07-06,1145.578012087719
1999-07-07,1136.063077457276
1999-07-08,1133.2177984216228
1999-07-09,1138.578618971106
1999-07-12,1138.3171956110614
1999-07-13,1122.1627022708424
1999-07-14,1131.6774420688698
1999-07-15,1147.5533510643331
1999-07-16,1140.2928307504087
1999-07-19,1131.226534428396
1999-07-20,1133.5934335815693
1999-07-21,1125.8332357614972
1999-07-22,1119.609979766021
1999-07-23,1104.244250372614
1999-07-26,1105.9472094874056
1999-07-27,1111.35260814113
1999-07-28,1114.3997214922804
1999-07-29,1105.042467734846
1999-07-30,1122.9846873153704
1999-08-02,1121.2519260793324
1999-08-03,1119.8186495788398
1999-08-04,1132.750262276726
1999-08-05,1116.7673539824714
1999-08-06,1116.64178699925
1999-08-09,1120.7442474231484
1999-08-10,1109.073237931795
1999-08-11,1110.051059270312
1999-08-12,1129.0819685331805
1999-08-13,1136.3491424538001
1999-08-16,1138.1363349189994
1999-08-17,1130.3910671745211
1999-08-18,1135.830959839698
1999-08-19,1131.2661352347716
1999-08-20,1146.080598231141
1999-08-23,1152.7785332095166
1999-08-24,1146.7314823028228
1999-08-25,1146.2814514166537
1999-08-26,1139.3653314581695
1999-08-27,1139.77106499376
1999-08-30,1137.6608988101348
1999-08-31,1130.4653749875308
1999-09-01,1141.771600500813
1999-09-02,1135.2628747173706
1999-09-03,1145.8711636026815
1999-09-06,1147.397872914679
1999-09-07,1146.428070685647
1999-09-08,1146.5268852620097
1999-09-09,1153.070500802177
1999-09-10,1149.9132637369783
1999-09-13,1134.344623971055
1999-09-14,1131.3619904400769
1999-09-15,1118.3674236300362
1999-09-16,1109.997824666017
1999-09-17,1110.973842252532
1999-09-20,1108.4506210200004
1999-09-21,1097.4352189250278
1999-09-22,1094.1442717194561
1999-09-23,1090.5524956401405
1999-09-24,1083.6066012974957
1999-09-27,1098.8540824366328
1999-09-28,1090.7240238912646
1999-09-29,1092.554121498691
1999-09-30,1099.6676273235228
1999-10-01,1103.343072210839
1999-10-04,1116.4100463988514
1999-10-05,1113.910808793569
1999-10-06,1117.1636574702684
1999-10-07,1124.8743206620338
1999-10-08,1107.9269798966097
1999-10-11,1105.6828096010588
1999-10-12,1102.9966913570906
1999-10-13,1101.1565702557712
1999-10-14,1098.42276762957
1999-10-15,1085.6176130914405
1999-10-18,1076.3435754232464
1999-10-19,1091.7653156146714
1999-10-20,1095.0973543559212
1999-10-21,1093.1016608441216
1999-10-22,1103.719359371444
1999-10-25,1092.6920749562282
1999-10-26,1095.3649762315401
1999-10-27,1085.8420041406735
1999-10-28,1104.7749787687271
1999-10-29,1115.5621255036524
1999-11-01,1113.947320972913
1999-11-02,1109.3328373706554
1999-11-03,1107.6523109381149
1999-11-04,1113.3788933184471
1999-11-05,1103.3750499477467
1999-11-08,1101.7548194023036
1999-11-09,1112.2686505046597
1999-11-10,1119.1193710694156
1999-11-11,1121.065185168686
1999-11-12,1113.1554922281587
1999-11-15,1120.5769289451046
1999-11-16,1134.6880944481607
1999-11-17,1144.0357781603427
1999-11-18,1137.4685584586439
1999-11-19,1128.250817877481
1999-11-22,1121.4414599898923
1999-11-23,1124.6153286012739
1999-11-24,1114.2646106008806
1999-11-25,1127.768313701171
1999-11-26,1115.5689457945036
1999-11-29,1112.8118387615348
1999-11-30,1104.1764663627941
1999-12-01,1112.710193073355
1999-12-02,1104.4638936979477
1999-12-03,1110.1994473904297
1999-12-06,1120.19348328034
1999-12-07,1114.7630172636232
1999-12-08,1109.4781695108827
1999-12-09,1113.0099821175156
1999-12-10,1122.2448318441843
1999-12-13,1123.752093907132
1999-12-14,1123.4469629047337
1999-12-15,1125.6289692539367
1999-12-16,1145.6181562290244
1999-12-17,1141.2183891806046
1999-12-20,1136.0928530697922
1999-12-21,1135.5118427665586
1999-12-22,1138.7932404690648
1999-12-23,1161.289113606646
1999-12-24,1166.4535670005403
1999-12-27,1164.4228623332672
1999-12-28,1160.4991051662198
1999-12-29,1160.2143713905066
1999-12-30,1170.0525017841496
1999-12-31,1170.0994903670617
2000-01-03,1175.777755637348
2000-01-04,1153.4668988181074
2000-01-05,1145.5833082586062
2000-01-06,1149.8445500988607
2000-01-07,1156.564917924073
2000-01-10,1156.210325415203
2000-01-11,1144.8247983660442
2000-01-12,1135.976250622065
2000-01-13,1135.504445489088
2000-01-14,1125.0237407379395
2000-01-17,1114.196847263125
2000-01-18,1100.2435769968217
2000-01-19,1098.418841615132
2000-01-20,1087.8158935404806
2000-01-21,1089.3304800851697
2000-01-24,1087.9614544530552
2000-01-25,1067.7804557203976
2000-01-26,1066.1523274232381
2000-01-27,1063.100802537497
2000-01-28,1045.2997541605473
2000-01-31,1026.037769934478
2000-02-01,1023.9548427289959
2000-02-02,1028.4839024739433
2000-02-03,1040.6810319905574
2000-02-04,1026.2635687904508
2000-02-07,1019.81418825143
2000-02-08,1043.772824834645
2000-02-09,1036.8852079588682
2000-02-10,1035.324929973555
2000-02-11,1021.0523873273632
2000-02-14,1013.7303991816091
2000-02-15,1011.5637795526168
2000-02-16,1042.3703866228439
2000-02-17,1055.6365942521088
2000-02-18,1041.8591924332318
2000-02-21,1037.8884759388711
2000-02-22,1044.0825135962832
2000-02-23,1048.0906025762347
2000-02-24,1032.2123316945692
2000-02-25,1028.2542143292812
2000-02-28,1016.012278209719
2000-02-29,1029.0490130856015
2000-03-01,1036.2898635137992
2000-03-02,1038.7133882176536
2000-03-03,1034.1389171662174
2000-03-06,1031.8015095027426
2000-03-07,1027.4131564619317
2000-03-08,1035.0708945719562
2000-03-09,1035.7215946735123
2000-03-10,1026.4202545761968
2000-03-13,1016.7401269333411
2000-03-14,1021.6937272233624
2000-03-15,1030.8428077121655
2000-03-16,1077.7690764120764
2000-03-17,1061.15365407032
2000-03-20,1057.791342672212
2000-03-21,1068.607312877686
2000-03-22,1062.4670229961766
2000-03-23,1064.6980546740676
2000-03-24,1085.3214060477646
2000-03-27,1079.7880845963502
2000-03-28,1081.4702020733707
2000-03-29,1073.6470715977557
2000-03-30,1071.9985678815553
2000-03-31,1085.2364893572149
2000-04-03,1082.5394580539194
2000-04-04,1107.2174959868994
2000-04-05,1094.958507684388
2000-04-06,1082.9482380882118
2000-04-07,1082.3863616402368
2000-04-10,1082.5798437061849
2000-04-11,1087.4254819523894
2000-04-12,1086.9381012159024
2000-04-13,1089.0797303821928
2000-04-14,1078.1722528843432
2000-04-17,1057.2099471326208
2000-04-18,1050.426764568142
2000-04-19,1047.0733898828648
2000-04-20,1056.0292937869424
2000-04-21,1056.261532230315
2000-04-24,1056.211903733017
2000-04-25,1068.6813604902034
2000-04-26,1068.7691434184676
2000-04-27,1047.2905512069847
2000-04-28,1051.0571220736138
2000-05-01,1048.5918199287512
2000-05-02,1057.509180165582
2000-05-03,1038.710230648513
2000-05-04,1039.0411244886782
2000-05-05,1039.2152398121823
2000-05-08,1043.5596028529314
2000-05-09,1044.6335940274048
2000-05-10,1050.9700113941026
2000-05-11,1054.2427952370417
2000-05-12,1062.321206824077
2000-05-15,1067.2227753540872
2000-05-16,1066.673682306822
2000-05-17,1043.1156422787983
2000-05-18,1051.355737185698
2000-05-19,1038.7232090621258
2000-05-22,1050.0840176845534
2000-05-23,1050.0538980729227
2000-05-24,1043.379913122972
2000-05-25,1045.3277378508415
2000-05-26,1053.6672447624019
2000-05-29,1061.5488508695387
2000-05-30,1069.326754176382
2000-05-31,1066.451823759616
2000-06-01,1075.886186390148
2000-06-02,1095.088123951286
2000-06-05,1098.0241646504646
2000-06-06,1112.8921047961549
2000-06-07,1107.8483939494238
2000-06-08,1098.7736094877428
2000-06-09,1096.2768509544385
2000-06-12,1096.8534279958026
2000-06-13,1106.9371785808144
2000-06-14,1109.4114734829875
2000-06-15,1098.8271570811598
2000-06-16,1102.3558135874628
2000-06-19,1100.2754262923067
2000-06-20,1092.9555991411266
2000-06-21,1078.1253443141861
2000-06-22,1075.4543416834958
2000-06-23,1070.1941038247878
2000-06-26,1075.0779278298758
2000-06-27,1074.688085708488
2000-06-28,1083.2329199443452
2000-06-29,1088.5960193285355
2000-06-30,1102.3494334773484
2000-07-03,1104.7122875067237
2000-07-04,1102.8724809631494
2000-07-05,1095.5640169292415
2000-07-06,1096.0808007022526
2000-07-07,1099.3671152316954
2000-07-10,1103.2466648309128
2000-07-11,1107.3911827490351
2000-07-12,1106.161157856092
2000-07-13,1093.8850951129264
2000-07-14,1099.698673312856
2000-07-17,1091.6458160104328
2000-07-18,1087.2014882130843
2000-07-19,1086.094774587775
2000-07-20,1093.1293044132829
2000-07-21,1091.307319553466
2000-07-24,1093.8150036353054
2000-07-25,1102.8841857078464
2000-07-26,1102.4929064650273
2000-07-27,1097.436908528795
2000-07-28,1091.2217499031049
2000-07-31,1094.4364938467363
2000-08-01,1093.8207528435148
2000-08-02,1096.5509049999255
2000-08-03,1086.317848009237
2000-08-04,1095.6185562918315
2000-08-07,1111.3510126492417
2000-08-08,1103.2673167227033
2000-08-09,1108.019553357295
2000-08-10,1113.523159520492
2000-08-11,1117.6826485952436
2000-08-14,1122.076813312126
2000-08-15,1136.878467135792
2000-08-16,1141.2754032109885
2000-08-17,1141.0084698587357
2000-08-18,1139.2401897803368
2000-08-21,1138.3135861187677
2000-08-22,1138.3404461234181
2000-08-23,1138.2280036284258
2000-08-24,1134.283463816266
2000-08-25,1131.134071428542
2000-08-28,1126.7051629841474
2000-08-29,1121.3091828721865
2000-08-30,1114.033075327236
2000-08-31,1103.0334963586804
2000-09-01,1117.5662110013147
2000-09-04,1124.3826831514782
2000-09-05,1109.8917920824954
2000-09-06,1108.146898450086
2000-09-07,1098.7249692845594
2000-09-08,1081.8646839250177
2000-09-11,1083.2967721029436
2000-09-12,1071.5816159691797
2000-09-13,1068.170610406251
2000-09-14,1063.9153668402034
2000-09-15,1060.8314626490267
2000-09-18,1049.1010095123015
2000-09-19,1047.1517861072527
2000-09-20,1035.0843572395752
2000-09-21,1031.335951566055
2000-09-22,1068.013523342537
2000-09-25,1056.0340525491215
2000-09-26,1062.8652787166995
2000-09-27,1071.5547035190261
2000-09-28,1075.5297807856841
2000-09-29,1083.2318267840292
2000-10-02,1086.4464799760367
2000-10-03,1085.2165776614697
2000-10-04,1083.6220505755593
2000-10-05,1086.1830773412096
2000-10-06,1088.6588132863035
2000-10-09,1072.5624414327367
2000-10-10,1071.4724920977403
2000-10-11,1066.769602621705
2000-10-12,1061.533702954557
2000-10-13,1057.2275941438209
2000-10-16,1048.776045063594
2000-10-17,1046.6063178197785
2000-10-18,1041.078826785148
2000-10-19,1041.6815106103506
2000-10-20,1044.8997932334669
2000-10-23,1049.8212584195455
2000-10-24,1060.306895704113
2000-10-25,1049.9706465682664
2000-10-26,1044.3495424574915
2000-10-27,1059.8464762877663
2000-10-30,1067.5227428911023
2000-10-31,1086.8303480704803
2000-11-01,1101.464280377533
2000-11-02,1107.7813745843227
2000-11-03,1110.4794991768144
2000-11-06,1107.084621672561
2000-11-07,1108.780551498233
2000-11-08,1102.2629529919268
2000-11-09,1106.6218115932716
2000-11-10,1110.2805436016317
2000-11-13,1098.675091874087
2000-11-14,1109.0693039358653
2000-11-15,1111.2237698880276
2000-11-16,1103.8465199113834
2000-11-17,1099.5874294674586
2000-11-20,1089.3464825517317
2000-11-21,1091.9011781503107
2000-11-22,1070.167388750204
2000-11-23,1066.5053613329421
2000-11-24,1072.3072068158608
2000-11-27,1087.7463925954169
2000-11-28,1087.6774310782532
2000-11-29,1084.955316183582
2000-11-30,1080.3272825841836
2000-12-01,1091.521626106791
2000-12-04,1096.9500391892539
2000-12-05,1109.136637631557
2000-12-06,1099.1324545675764
2000-12-07,1104.5808980000709
2000-12-08,1110.7972739359016
2000-12-11,1114.6329176010581
2000-12-12,1111.4572104969461
2000-12-13,1111.4785966119225
2000-12-14,1105.5351657198892
2000-12-15,1101.652953400531
2000-12-18,1113.0429683314378
2000-12-19,1122.9514641809085
2000-12-20,1116.740290009353
2000-12-21,1122.17929436482
2000-12-22,1132.847621326312
2000-12-25,1132.8551951446468
2000-12-26,1137.7545894268437
2000-12-27,1158.7957147004777
2000-12-28,1161.3171543462413
2000-12-29,1171.573746084781
2001-01-01,1171.5737466541966
2001-01-02,1174.6062411136788
2001-01-03,1171.13844562931
2001-01-04,1186.806361887829
2001-01-05,1193.7119679584857
2001-01-08,1194.6768168228036
2001-01-09,1178.3841663990604
2001-01-10,1172.2395965897356
2001-01-11,1190.4814447950077
2001-01-12,1186.0944371685594
2001-01-15,1183.3527003581366
2001-01-16,1169.2777311304017
2001-01-17,1175.2637968483302
2001-01-18,1183.6913509911321
2001-01-19,1165.5479968609218
2001-01-22,1174.5130729677314
2001-01-23,1183.7139784554488
2001-01-24,1172.5910754997076
2001-01-25,1174.851920009868
2001-01-26,1176.3084989617141
2001-01-29,1176.7356735456356
2001-01-30,1183.860425929912
2001-01-31,1189.843528566773
2001-02-01,1193.3279693715904
2001-02-02,1185.0184746487055
2001-02-05,1197.1939848802829
2001-02-06,1194.9977159974987
2001-02-07,1187.5931674519716
2001-02-08,1173.475319095302
2001-02-09,1173.2585632678724
2001-02-12,1186.5109129706923
2001-02-13,1180.6953598459395
2001-02-14,1179.1891302842341
2001-02-15,1165.0924123896782
2001-02-16,1162.9220150651538
2001-02-19,1167.7968368246602
2001-02-20,1148.4758111803185
2001-02-21,1143.2031693392826
2001-02-22,1132.2519369481472
2001-02-23,1123.4111194957404
2001-02-26,1121.885075719802
2001-02-27,1130.5065647224915
2001-02-28,1132.6390835276075
2001-03-01,1143.782549975559
2001-03-02,1148.0082380288584
2001-03-05,1148.9538100996294
2001-03-06,1154.2279281340918
2001-03-07,1157.1314675236254
2001-03-08,1163.4860497019654
2001-03-09,1155.7098578221533
2001-03-12,1136.8521066623528
2001-03-13,1107.6712873254028
2001-03-14,1081.1077630091045
2001-03-15,1090.6075393732224
2001-03-16,1056.0799641930241
2001-03-19,1049.7959292297496
2001-03-20,1065.6188901395742
2001-03-21,1044.2528487847046
2001-03-22,992.664921210866
2001-03-23,1014.3404994373324
2001-03-26,1045.7210085805696
2001-03-27,1075.5153675146605
2001-03-28,1058.7484071738734
2001-03-29,1061.30961202772
2001-03-30,1069.6589703409572
2001-04-02,1066.4332842342471
2001-04-03,1049.0745642167444
2001-04-04,1069.104702480747
2001-04-05,1079.2008586084055
2001-04-06,1084.50697375442
2001-04-09,1103.1752556261822
2001-04-10,1106.9844759185069
2001-04-11,1100.146865803378
2001-04-12,1109.5128479820519
2001-04-13,1109.4974568583978
2001-04-16,1101.4690494287854
2001-04-17,1098.5990123439174
2001-04-18,1103.4106861189741
2001-04-19,1120.2811437548623
2001-04-20,1126.6121897845403
2001-04-23,1119.396705680833
2001-04-24,1123.4866950546775
2001-04-25,1125.031311916858
2001-04-26,1136.5674863556178
2001-04-27,1141.8445758028204
2001-04-30,1137.200172031583
2001-05-01,1140.3908084363807
2001-05-02,1131.8422702314956
2001-05-03,1114.5370637108024
2001-05-04,1125.9652891594178
2001-05-07,1126.6546803311355
2001-05-08,1119.875971809891
2001-05-09,1116.988928575177
2001-05-10,1132.7453413267936
2001-05-11,1121.793785886358
2001-05-14,1101.6448020366129
2001-05-15,1120.427789879095
2001-05-16,1130.0883470577076
2001-05-17,1134.130346299625
2001-05-18,1138.2291859049349
2001-05-21,1141.3154807636793
2001-05-22,1133.3522606944478
2001-05-23,1121.882225840937
2001-05-24,1120.8868757915982
2001-05-25,1117.1932909526022
2001-05-28,1120.908228799877
2001-05-29,1112.444789407965
2001-05-30,1110.0215639596136
2001-05-31,1103.6701343644568
2001-06-01,1102.4825038394613
2001-06-04,1109.098991948494
2001-06-05,1114.9682977815237
2001-06-06,1103.5405341599512
2001-06-07,1105.5094588954648
2001-06-08,1103.7861360876223
2001-06-11,1087.5022623277907
2001-06-12,1087.2174220374034
2001-06-13,1096.2638608367522
2001-06-14,1097.3145488079565
2001-06-15,1095.8933642988952
2001-06-18,1084.2306214128987
2001-06-19,1083.8420176876587
2001-06-20,1076.9763528021185
2001-06-21,1079.2453745108173
2001-06-22,1084.7880982542483
2001-06-25,1094.6190504984286
2001-06-26,1081.8204836996156
2001-06-27,1083.3690359348282
2001-06-28,1077.6275414189217
2001-06-29,1083.587868528672
2001-07-02,1094.471080832945
2001-07-03,1083.8691073110112
2001-07-04,1083.1358520782871
2001-07-05,1073.2280548117985
2001-07-06,1061.3693450944795
2001-07-09,1063.7657482867319
2001-07-10,1064.9004559860928
2001-07-11,1060.2597280094453
2001-07-12,1060.9205096210544
2001-07-13,1066.2900293706675
2001-07-16,1066.4365328659019
2001-07-17,1055.8669843945386
2001-07-18,1061.7949561412972
2001-07-19,1072.229396365973
2001-07-20,1074.0875448933593
2001-07-23,1070.7107368271231
2001-07-24,1063.675337502121
2001-07-25,1055.701335208416
2001-07-26,1060.7205226861013
2001-07-27,1070.608908484911
2001-07-30,1079.285633366313
2001-07-31,1091.6901017879777
2001-08-01,1097.6075117175778
2001-08-02,1098.8301382462896
2001-08-03,1096.887971864703
2001-08-06,1093.4572772034285
2001-08-07,1092.3049335387545
2001-08-08,1082.1472329768073
2001-08-09,1079.492044580328
2001-08-10,1082.0413781688217
2001-08-13,1090.6986437259868
2001-08-14,1101.4449413877928
2001-08-15,1113.0047482809846
2001-08-16,1107.4175147891672
2001-08-17,1096.0276426281664
2001-08-20,1093.7772159869683
2001-08-21,1101.9175852947803
2001-08-22,1111.6489708376619
2001-08-23,1104.476075115481
2001-08-24,1119.8382950194805
2001-08-27,1116.9861831851229
2001-08-28,1107.5763336505302
2001-08-29,1109.3378023528592
2001-08-30,1089.0178921259487
2001-08-31,1088.90815686675
2001-09-03,1079.4904526253056
2001-09-04,1076.5596707595985
2001-09-05,1066.7350224890029
2001-09-06,1051.0057291700305
2001-09-07,1036.8399472540596
2001-09-10,1020.648396140379
2001-09-11,974.7366524513704
2001-09-12,978.8464741804246
2001-09-13,989.9256824026293
2001-09-14,955.4148439288842
2001-09-17,975.0307150268858
2001-09-18,968.6954112092202
2001-09-19,947.142443874748
2001-09-20,903.4297141976194
2001-09-21,867.0265549748678
2001-09-24,908.2159178319538
2001-09-25,924.9053165989666
2001-09-26,938.7050561753255
2001-09-27,952.3803334547767
2001-09-28,969.8768730226215
2001-10-01,956.1558435249625
2001-10-02,965.2788752446394
2001-10-03,975.4992569997419
2001-10-04,1002.0777404880412
2001-10-05,1003.2818540972664
2001-10-08,999.1132729732298
2001-10-09,995.2699482777459
2001-10-10,1008.5452050653923
2001-10-11,1009.8698887450952
2001-10-12,1012.0180266506446
2001-10-15,990.7341264623952
2001-10-16,996.3905928024894
2001-10-17,1012.7975882925579
2001-10-18,991.517216144113
2001-10-19,965.9722881573246
2001-10-22,971.2777383421193
2001-10-23,992.0115698558722
2001-10-24,998.4128108365559
2001-10-25,987.0430521499824
2001-10-26,1004.6196911108087
2001-10-29,998.531913098263
2001-10-30,981.5417747403015
2001-10-31,985.0084682969808
2001-11-01,995.1795307630828
2001-11-02,994.4544710916439
2001-11-05,1006.2822472676773
2001-11-06,1001.6635084283889
2001-11-07,1014.4505185901332
2001-11-08,1021.4486749842293
2001-11-09,1015.1759104117467
2001-11-12,995.48840126382
2001-11-13,1010.1248156713822
2001-11-14,1008.4229169800609
2001-11-15,999.292148691693
2001-11-16,1012.5481090465022
2001-11-19,1021.1109900399656
2001-11-20,1018.9416317454339
2001-11-21,1014.8615673589516
2001-11-22,1021.7534500312353
2001-11-23,1015.2978609246169
2001-11-26,1012.6701449584293
2001-11-27,1006.3048003559188
2001-11-28,1000.4881601640785
2001-11-29,1003.7744284620476
2001-11-30,1014.4216656728806
2001-12-03,1003.7485764878161
2001-12-04,1012.7908300342079
2001-12-05,1037.6243418865001
2001-12-06,1049.0132493354367
2001-12-07,1036.3348154226558
2001-12-10,1021.285620621906
2001-12-11,1019.5399194925811
2001-12-12,1016.7244373642666
2001-12-13,1007.4151674689824
2001-12-14,1005.7837413138112
2001-12-17,1029.9318448931326
2001-12-18,1027.9070512425105
2001-12-19,1016.6115815590922
2001-12-20,1008.6082944749717
2001-12-21,1014.9845092645671
2001-12-24,1010.26749949885
2001-12-25,1010.2760896547819
2001-12-26,1013.2661102427254
2001-12-27,1034.6785711784978
2001-12-28,1037.9664797762123
2001-12-31,1043.2232859891458
2002-01-01,1043.2232859891458
2002-01-02,1046.4077133295166
2002-01-03,1059.8365141116358
2002-01-04,1059.5399286917132
2002-01-07,1048.8929967003135
2002-01-08,1043.2978528199599
2002-01-09,1041.3206818431188
2002-01-10,1036.9511107978487
2002-01-11,1036.7895939281907
2002-01-14,1022.1270362861488
2002-01-15,1027.1661900280428
2002-01-16,1011.4916173948837
2002-01-17,1022.8286279268369
2002-01-18,1020.5079771190983
2002-01-21,1019.6827703352238
2002-01-22,1019.7917656876591
2002-01-23,1029.7922544913786
2002-01-24,1033.968389556073
2002-01-25,1020.7102111240958
2002-01-28,1027.8596299272492
2002-01-29,1014.6064413933009
2002-01-30,1006.2388379307632
2002-01-31,1018.2978137101461
2002-02-01,1019.978184227334
2002-02-04,1016.6842123527153
2002-02-05,1003.5572239400191
2002-02-06,995.5182463782871
2002-02-07,999.9824070567219
2002-02-08,1003.4360233593573
2002-02-11,1016.6570650697435
2002-02-12,1016.2078720332443
2002-02-13,1020.1929304049019
2002-02-14,1029.1497867255646
2002-02-15,1023.2435889622186
2002-02-18,1016.2380270389444
2002-02-19,1003.8331242258785
2002-02-20,994.7198064348556
2002-02-21,1003.1138112927175
2002-02-22,1001.2018968304025
2002-02-25,1010.2312459073505
2002-02-26,1015.5544404460096
2002-02-27,1019.6740305182493
2002-02-28,1017.9874037297709
2002-03-01,1029.8599771106935
2002-03-04,1054.0606878667431
2002-03-05,1050.3966580977356
2002-03-06,1057.8115002511227
2002-03-07,1070.0640960132073
2002-03-08,1069.7115717475654
2002-03-11,1067.855468490147
2002-03-12,1058.8145167979405
2002-03-13,1064.101893068278
2002-03-14,1071.0496648061962
2002-03-15,1083.6505335179143
2002-03-18,1084.7704495436121
2002-03-19,1092.7256799019956
2002-03-20,1089.3929943185517
2002-03-21,1084.9286241634015
2002-03-22,1085.9675581329202
2002-03-25,1076.1197412341273
2002-03-26,1080.4513555763228
2002-03-27,1079.1417962314658
2002-03-28,1092.0345907868834
2002-03-29,1092.0222387486863
2002-04-01,1101.9839040060383
2002-04-02,1097.6810888531284
2002-04-03,1098.069438504726
2002-04-04,1088.952138899311
2002-04-05,1086.8357764866082
2002-04-08,1071.820674132119
2002-04-09,1075.5422735950947
2002-04-10,1089.1494993431322
2002-04-11,1081.2508819385657
2002-04-12,1084.2505494014458
2002-04-15,1091.9102179833394
2002-04-16,1108.799474769748
2002-04-17,1112.5870584413951
2002-04-18,1114.6989025409166
2002-04-19,1119.286446000338
2002-04-22,1116.8764670170606
2002-04-23,1113.699328845668
2002-04-24,1115.5840439657886
2002-04-25,1107.9721530149252
2002-04-26,1102.838418115977
2002-04-29,1104.991505541569
2002-04-30,1112.1160965357487
2002-05-01,1113.1631997093968
2002-05-02,1112.87427004506
2002-05-03,1127.9503834789587
2002-05-06,1126.1072545519173
2002-05-07,1110.6030009044912
2002-05-08,1123.796367070586
2002-05-09,1117.1481113815266
2002-05-10,1112.598080849585
2002-05-13,1123.1109154372102
2002-05-14,1121.6492463931363
2002-05-15,1129.246109048492
2002-05-16,1126.116477325976
2002-05-17,1134.781635162261
2002-05-20,1127.5098668697326
2002-05-21,1123.2406130048391
2002-05-22,1119.460371156894
2002-05-23,1116.7172757438846
2002-05-24,1122.96473251229
2002-05-27,1122.9999144098806
2002-05-28,1120.8402656872715
