Date,AC ASIA PACIFIC HIGH DIVIDEND YIELD
1999-08-04,1225.0909824016107
1999-08-05,1209.2751565794456
1999-08-06,1200.2478042497175
1999-08-09,1194.625279621211
1999-08-10,1186.2877463071163
1999-08-11,1167.6554119650027
1999-08-12,1181.2968264084186
1999-08-13,1181.5518752828657
1999-08-16,1206.6131942079226
1999-08-17,1198.9870903951658
1999-08-18,1212.690348062371
1999-08-19,1218.2893639710094
1999-08-20,1228.4015955071961
1999-08-23,1243.1121859195325
1999-08-24,1240.1988737560778
1999-08-25,1230.0632381454213
1999-08-26,1231.2216808133307
1999-08-27,1221.970359674285
1999-08-30,1231.418030797798
1999-08-31,1220.514762596836
1999-09-01,1235.457095653819
1999-09-02,1228.6227059515247
1999-09-03,1217.746969074914
1999-09-06,1227.4531676771444
1999-09-07,1223.0565905341005
1999-09-08,1218.9528647603674
1999-09-09,1246.8478933859453
1999-09-10,1244.2418186821067
1999-09-13,1248.5289871258421
1999-09-14,1246.759861936331
1999-09-15,1225.5186431481025
1999-09-16,1215.200100825179
1999-09-17,1218.0315309398543
1999-09-20,1214.2959747321866
1999-09-21,1220.811733250805
1999-09-22,1210.7478491876243
1999-09-23,1213.528199410289
1999-09-24,1204.4529455679374
1999-09-27,1193.4815766268591
1999-09-28,1198.1934149933631
1999-09-29,1189.6791051897187
1999-09-30,1187.0287026483286
1999-10-01,1193.5981435717158
1999-10-04,1193.4383010159604
1999-10-05,1199.6820269266607
1999-10-06,1192.5871872930102
1999-10-07,1198.0092560621765
1999-10-08,1198.2482820075727
1999-10-11,1198.0554355159845
1999-10-12,1194.7636811454443
1999-10-13,1180.1507688290083
1999-10-14,1179.1416431329994
1999-10-15,1163.1397059911162
1999-10-18,1151.1744460793939
1999-10-19,1157.1090861030393
1999-10-20,1179.9066742622256
1999-10-21,1176.8227276017267
1999-10-22,1189.5345346752679
1999-10-25,1198.5737247151988
1999-10-26,1190.4463331190755
1999-10-27,1182.124931204068
1999-10-28,1184.683293595321
1999-10-29,1195.7100793405448
1999-11-01,1193.003300141847
1999-11-02,1199.4512198022558
1999-11-03,1197.6163988305466
1999-11-04,1206.55360575982
1999-11-05,1197.228396439759
1999-11-08,1191.910484598598
1999-11-09,1192.4141786410303
1999-11-10,1206.5175472341934
1999-11-11,1215.1272774392612
1999-11-12,1232.0389631257788
1999-11-15,1247.2076633932008
1999-11-16,1243.9011823998283
1999-11-17,1250.3773819925514
1999-11-18,1250.9275350995072
1999-11-19,1269.204338811396
1999-11-22,1271.0420589388314
1999-11-23,1272.8728620317288
1999-11-24,1256.585341477811
1999-11-25,1249.3888701486474
1999-11-26,1265.2013616662487
1999-11-29,1279.0657754410731
1999-11-30,1271.763477151102
1999-12-01,1274.940889606397
1999-12-02,1290.592725981508
1999-12-03,1291.2506340365278
1999-12-06,1296.6244287234192
1999-12-07,1291.935243389703
1999-12-08,1288.3085127706781
1999-12-09,1301.7217645882913
1999-12-10,1300.5360371291806
1999-12-13,1294.7749104489044
1999-12-14,1288.661318078029
1999-12-15,1276.2985058074125
1999-12-16,1274.194570078093
1999-12-17,1282.2910187958778
1999-12-20,1289.1083606772772
1999-12-21,1287.9994933990904
1999-12-22,1292.4852082525415
1999-12-23,1291.133311096192
1999-12-24,1297.7084901438695
1999-12-27,1298.7844427700445
1999-12-28,1301.091310758337
1999-12-29,1295.9528038328078
1999-12-30,1301.7490714016467
1999-12-31,1301.7780442942712
2000-01-03,1320.0178807632965
2000-01-04,1320.737902431158
2000-01-05,1282.069815193228
2000-01-06,1257.1518557456398
2000-01-07,1275.2609899206197
2000-01-10,1291.3336063893776
2000-01-11,1283.717096533577
2000-01-12,1276.9000650967494
2000-01-13,1284.949081878699
2000-01-14,1299.8452010224837
2000-01-17,1311.1475019749869
2000-01-18,1310.9910264368964
2000-01-19,1290.6222483227043
2000-01-20,1300.1530162243146
2000-01-21,1289.1641226967884
2000-01-24,1289.2678475904765
2000-01-25,1274.1999527718758
2000-01-26,1279.0758337610273
2000-01-27,1289.896778817293
2000-01-28,1287.3391795040627
2000-01-31,1270.087120748851
2000-02-01,1263.2708734945923
2000-02-02,1267.218154932327
2000-02-03,1266.8977442025537
2000-02-04,1264.5848878462446
2000-02-07,1262.4689508426507
2000-02-08,1256.5030458444294
2000-02-09,1264.316762789671
2000-02-10,1261.7988461994948
2000-02-11,1272.4404430903774
2000-02-14,1242.6038322986713
2000-02-15,1225.7031278366387
2000-02-16,1230.1421177203572
2000-02-17,1234.1445020179094
2000-02-18,1208.5831879547152
2000-02-21,1195.6534310105733
2000-02-22,1180.6226110729785
2000-02-23,1191.788735373615
2000-02-24,1203.0529971419564
2000-02-25,1201.0991606903362
2000-02-28,1189.0110571579694
2000-02-29,1187.8098150155836
2000-03-01,1195.748120493673
2000-03-02,1190.7733555828802
2000-03-03,1189.0349679112808
2000-03-06,1200.331680789345
2000-03-07,1213.1076796894715
2000-03-08,1209.8917915904901
2000-03-09,1210.488007170466
2000-03-10,1225.8143519838673
2000-03-13,1210.3903663633757
2000-03-14,1201.1020670903047
2000-03-15,1188.7372612969446
2000-03-16,1187.7843050449592
2000-03-17,1202.1331367909834
2000-03-20,1193.241719117127
2000-03-21,1202.2473436574087
2000-03-22,1206.42150754544
2000-03-23,1217.275016980959
2000-03-24,1220.105890484732
2000-03-27,1238.9733779731848
2000-03-28,1247.730018314013
2000-03-29,1246.4944450970881
2000-03-30,1233.5341249295261
2000-03-31,1235.5141924152042
2000-04-03,1235.9260008915408
2000-04-04,1236.4120563461515
2000-04-05,1241.36654410637
2000-04-06,1237.660322604511
2000-04-07,1235.3904286961056
2000-04-10,1238.2130018398677
2000-04-11,1225.9093512234306
2000-04-12,1232.4315654610416
2000-04-13,1222.0586721777781
2000-04-14,1222.4227366517937
2000-04-17,1162.4903465418438
2000-04-18,1190.0157522074478
2000-04-19,1190.1981729884897
2000-04-20,1183.2889969465136
2000-04-21,1177.0461341800035
2000-04-24,1182.0841751575088
2000-04-25,1184.384129715728
2000-04-26,1176.0755304664883
2000-04-27,1175.4383079098682
2000-04-28,1173.4797276246838
2000-05-01,1169.247963904051
2000-05-02,1171.8567845535795
2000-05-03,1166.6458471540257
2000-05-04,1164.7999777334742
2000-05-05,1171.6186453539751
2000-05-08,1163.067050502201
2000-05-09,1154.714338008194
2000-05-10,1145.1041471383635
2000-05-11,1141.3200818875498
2000-05-12,1160.5877209581595
2000-05-15,1151.3540049106002
2000-05-16,1160.1544337611165
2000-05-17,1148.8968213548592
2000-05-18,1140.030203915291
2000-05-19,1151.6138701533566
2000-05-22,1134.5659502730189
2000-05-23,1143.3170231116262
2000-05-24,1136.4569405591958
2000-05-25,1133.9790517915017
2000-05-26,1121.8101578956928
2000-05-29,1129.0466938317663
2000-05-30,1132.6318996819568
2000-05-31,1135.857706933481
2000-06-01,1141.680304621205
2000-06-02,1156.0600644903575
2000-06-05,1174.5845559653617
2000-06-06,1187.329629324525
2000-06-07,1195.9117203551648
2000-06-08,1194.6283960554197
2000-06-09,1205.778120560427
2000-06-12,1206.512943236446
2000-06-13,1199.0962891260479
2000-06-14,1203.5439245268556
2000-06-15,1199.7305962944054
2000-06-16,1215.9584236313942
2000-06-19,1209.5980898489793
2000-06-20,1211.6506926965055
2000-06-21,1211.4974030905582
2000-06-22,1207.0369447164035
2000-06-23,1205.23496338397
2000-06-26,1206.3453462615844
2000-06-27,1219.2857154272042
2000-06-28,1223.9997566428394
2000-06-29,1220.3740859772272
2000-06-30,1227.462093986544
2000-07-03,1234.5787144040091
2000-07-04,1231.6708942523048
2000-07-05,1236.7846483861688
2000-07-06,1239.5752248650529
2000-07-07,1243.661977779789
2000-07-10,1257.3280224101618
2000-07-11,1259.277930220804
2000-07-12,1261.4067258261043
2000-07-13,1249.1824328789914
2000-07-14,1252.9079155565253
2000-07-17,1252.6334395643332
2000-07-18,1241.024332079775
2000-07-19,1244.586667807952
2000-07-20,1246.685667570124
2000-07-21,1249.364044532688
2000-07-24,1237.2598538188608
2000-07-25,1227.3705455071145
2000-07-26,1234.1786839111978
2000-07-27,1226.9325449910714
2000-07-28,1218.4417672696306
2000-07-31,1207.4971705277535
2000-08-01,1211.0792759021865
2000-08-02,1221.2580065343532
2000-08-03,1219.734111414853
2000-08-04,1226.8841172572013
2000-08-07,1232.3447831364006
2000-08-08,1226.6441334396122
2000-08-09,1235.3843502197417
2000-08-10,1240.6642171241842
2000-08-11,1242.4062388250322
2000-08-14,1243.8784923122387
2000-08-15,1250.7526418012553
2000-08-16,1258.231206811346
2000-08-17,1261.0943776921142
2000-08-18,1254.3552000158347
2000-08-21,1251.6751610037697
2000-08-22,1259.693856341381
2000-08-23,1248.8506757813168
2000-08-24,1243.4009535357748
2000-08-25,1241.907982579129
2000-08-28,1230.0254188302463
2000-08-29,1233.5698496411367
2000-08-30,1221.8886358273062
2000-08-31,1212.7531611719069
2000-09-01,1222.4748870284457
2000-09-04,1234.1654300178213
2000-09-05,1227.0521156523205
2000-09-06,1215.919833842669
2000-09-07,1211.4294009805155
2000-09-08,1207.9852762553999
2000-09-11,1201.7278440926304
2000-09-12,1191.6193704738107
2000-09-13,1187.288192790658
2000-09-14,1177.6867847081792
2000-09-15,1165.0098472407467
2000-09-18,1136.3885257446977
2000-09-19,1138.6427361356298
2000-09-20,1147.4968684936339
2000-09-21,1141.1579886926556
2000-09-22,1119.6371320685287
2000-09-25,1140.098600151243
2000-09-26,1142.630703949895
2000-09-27,1144.1823112269271
2000-09-28,1144.4569876570372
2000-09-29,1153.9762990810675
2000-10-02,1150.883401413762
2000-10-03,1158.4732336283835
2000-10-04,1158.1448601976153
2000-10-05,1157.7672720894354
2000-10-06,1160.10386264438
2000-10-09,1142.6122097515242
2000-10-10,1141.2023938509276
2000-10-11,1132.153783556708
2000-10-12,1126.3974053490808
2000-10-13,1120.7378588828483
2000-10-16,1120.3870343639649
2000-10-17,1105.320565022913
2000-10-18,1095.0347191301523
2000-10-19,1091.2930278229885
2000-10-20,1112.58406846265
2000-10-23,1114.468590116813
2000-10-24,1120.1518905500056
2000-10-25,1117.9901149222187
2000-10-26,1118.4163932725914
2000-10-27,1115.366951912588
2000-10-30,1113.9083526754966
2000-10-31,1116.4545941423803
2000-11-01,1141.5876036079194
2000-11-02,1148.8854129538229
2000-11-03,1158.3984201226813
2000-11-06,1163.9601427097716
2000-11-07,1169.430179610406
2000-11-08,1164.8557499450142
2000-11-09,1161.016360807649
2000-11-10,1156.2636375127724
2000-11-13,1136.7168082495957
2000-11-14,1149.379308662028
2000-11-15,1148.812332413343
2000-11-16,1143.9573119971196
2000-11-17,1143.6948351492263
2000-11-20,1138.4974125913664
2000-11-21,1129.836085116154
2000-11-22,1128.1924557617467
2000-11-23,1128.5345131798138
2000-11-24,1136.2856235370339
2000-11-27,1147.9768107272685
2000-11-28,1146.1794858092214
2000-11-29,1132.4561928671255
2000-11-30,1129.2081758263264
2000-12-01,1144.301647949047
2000-12-04,1145.7148835177804
2000-12-05,1150.514078946961
2000-12-06,1162.225233581181
2000-12-07,1162.4926931972186
2000-12-08,1171.4859369275339
2000-12-11,1187.3916534950147
2000-12-12,1182.0819187772702
2000-12-13,1188.816907652034
2000-12-14,1181.7599814585355
2000-12-15,1164.8585873581262
2000-12-18,1164.8000597370926
2000-12-19,1170.826422488979
2000-12-20,1163.6527726965255
2000-12-21,1160.2478100524017
2000-12-22,1161.0546768755726
2000-12-25,1165.7431864022403
2000-12-26,1160.5693463321784
2000-12-27,1164.522434094705
2000-12-28,1167.3777452214183
2000-12-29,1170.1260668233995
2001-01-01,1170.8134348055914
2001-01-02,1176.9489193145318
2001-01-03,1170.4902646318455
2001-01-04,1198.3289120579057
2001-01-05,1213.0918109407444
2001-01-08,1205.9044999094817
2001-01-09,1205.8630841137349
2001-01-10,1195.7336422303936
2001-01-11,1179.1773433173125
2001-01-12,1183.050102397207
2001-01-15,1175.437641359655
2001-01-16,1180.3811137171158
2001-01-17,1181.2317713526509
2001-01-18,1193.3660798011956
2001-01-19,1213.2361216184354
2001-01-22,1224.4492773410725
2001-01-23,1219.3982309932292
2001-01-24,1212.944467309569
2001-01-25,1216.8327590093797
2001-01-26,1208.5812853384366
2001-01-29,1208.303135763223
2001-01-30,1210.359546066347
2001-01-31,1229.3524304176065
2001-02-01,1236.1372919841351
2001-02-02,1233.5730528657068
2001-02-05,1217.2123379786785
2001-02-06,1216.767780838401
2001-02-07,1210.5089844311026
2001-02-08,1207.1596932480306
2001-02-09,1205.4489022920218
2001-02-12,1205.9732180323354
2001-02-13,1208.0981595328165
2001-02-14,1206.1048948146715
2001-02-15,1205.9238127127057
2001-02-16,1209.734859878185
2001-02-19,1203.5100572924466
2001-02-20,1212.5685341465444
2001-02-21,1209.3874063682895
2001-02-22,1201.3050012795236
2001-02-23,1198.9703278500087
2001-02-26,1206.1588391318833
2001-02-27,1202.9664595275335
2001-02-28,1205.0737479881961
2001-03-01,1196.925719545124
2001-03-02,1190.0507229472582
2001-03-05,1193.1654190811516
2001-03-06,1199.1475178668095
2001-03-07,1194.3036434587225
2001-03-08,1190.4391693933414
2001-03-09,1180.4788552053178
2001-03-12,1155.6612569145263
2001-03-13,1129.878236850325
2001-03-14,1131.912472339016
2001-03-15,1135.4374354490594
2001-03-16,1129.5472545361617
2001-03-19,1132.5545831355746
2001-03-20,1126.6998754090737
2001-03-21,1130.0335484249938
2001-03-22,1107.763723498173
2001-03-23,1116.938557572224
2001-03-26,1133.298128614963
2001-03-27,1123.327180930885
2001-03-28,1126.6326565684888
2001-03-29,1112.7134736913933
2001-03-30,1105.7146469492106
2001-04-02,1092.3524176341712
2001-04-03,1094.5772255104785
2001-04-04,1086.3204774536985
2001-04-05,1095.2581932356075
2001-04-06,1105.6572616066492
2001-04-09,1086.2425624033117
2001-04-10,1087.9700511745234
2001-04-11,1106.8937681538791
2001-04-12,1119.9763057141445
2001-04-13,1118.0877110958531
2001-04-16,1114.3350944367699
2001-04-17,1110.677139383402
2001-04-18,1125.3360734532914
2001-04-19,1155.9617769685399
2001-04-20,1157.7580133467961
2001-04-23,1151.9397207932386
2001-04-24,1148.8497001765193
2001-04-25,1148.8430923683654
2001-04-26,1150.1697210501036
2001-04-27,1145.291555881924
2001-04-30,1155.9101831840144
2001-05-01,1164.2775397342084
2001-05-02,1171.7952674987914
2001-05-03,1176.5115365482782
2001-05-04,1165.9567427034385
2001-05-07,1173.8042787001991
2001-05-08,1166.7666237588144
2001-05-09,1168.261121885445
2001-05-10,1172.7370603280697
2001-05-11,1175.228300757929
2001-05-14,1162.3216023118566
2001-05-15,1165.1877480895446
2001-05-16,1162.8308228062194
2001-05-17,1185.7349517182163
2001-05-18,1176.1951221945876
2001-05-21,1189.7865853891356
2001-05-22,1187.6396348221158
2001-05-23,1197.903598696224
2001-05-24,1195.740341983074
2001-05-25,1189.3949407813025
2001-05-28,1189.1042049639564
2001-05-29,1192.3671118748996
2001-05-30,1183.360394347781
2001-05-31,1173.3756300380205
2001-06-01,1173.51901174416
2001-06-04,1179.6645197291266
2001-06-05,1183.4581586222316
2001-06-06,1188.098767709329
2001-06-07,1197.371863466875
2001-06-08,1205.635832564087
2001-06-11,1198.6553313389259
2001-06-12,1189.7793806343404
2001-06-13,1188.3945750108674
2001-06-14,1183.4659901657542
2001-06-15,1181.8138680845727
2001-06-18,1172.2669792490528
2001-06-19,1174.3929801789748
2001-06-20,1169.3516992609807
2001-06-21,1170.4955560279848
2001-06-22,1171.2083564011402
2001-06-25,1170.2847909875861
2001-06-26,1172.6010131687015
2001-06-27,1168.2142766340135
2001-06-28,1156.7740888162366
2001-06-29,1172.2406830590573
2001-07-02,1163.2165534394417
2001-07-03,1168.7422888045835
2001-07-04,1169.279674794592
2001-07-05,1160.304270387287
2001-07-06,1147.9884467483362
2001-07-09,1138.7982038945113
2001-07-10,1146.9953962051763
2001-07-11,1140.6573459003919
2001-07-12,1146.879456941509
2001-07-13,1139.2494120067536
2001-07-16,1138.3625580847054
2001-07-17,1130.8023271859056
2001-07-18,1126.5613597146141
2001-07-19,1124.0118497657988
2001-07-20,1120.455332753775
2001-07-23,1113.2714957467742
2001-07-24,1106.944025124933
2001-07-25,1107.4769915902743
2001-07-26,1102.7677898672746
2001-07-27,1106.6367289810496
2001-07-30,1107.3642437964008
2001-07-31,1118.098947326458
2001-08-01,1132.8202722364838
2001-08-02,1141.2625922088937
2001-08-03,1133.6298535006313
2001-08-06,1132.3730146269372
2001-08-07,1132.3546450032406
2001-08-08,1134.431448759217
2001-08-09,1118.8614615050396
2001-08-10,1125.1956569082806
2001-08-13,1121.933580418926
2001-08-14,1134.8197962825573
2001-08-15,1147.5355309054896
2001-08-16,1149.558348654649
2001-08-17,1155.4831985889964
2001-08-20,1145.6383260343096
2001-08-21,1150.296079976416
2001-08-22,1154.3228732653924
2001-08-23,1152.054333567433
2001-08-24,1150.698763680006
2001-08-27,1156.8306830092356
2001-08-28,1150.846361999407
2001-08-29,1152.0857783704118
2001-08-30,1145.749546334479
2001-08-31,1135.4619929542444
2001-09-03,1127.9441801042367
2001-09-04,1135.0135985526863
2001-09-05,1126.0865939538628
2001-09-06,1119.7489330083972
2001-09-07,1104.4624252382873
2001-09-10,1094.9717089939563
2001-09-11,1099.3388275365742
2001-09-12,1037.7536385228996
2001-09-13,1048.2681688858656
2001-09-14,1036.4266503805286
2001-09-17,992.8281069400049
2001-09-18,997.8591693626054
2001-09-19,1013.9805815466179
2001-09-20,1001.4929866798577
2001-09-21,971.1174181299339
2001-09-24,977.0040387596686
2001-09-25,981.8706929121471
2001-09-26,978.3410736275328
2001-09-27,981.8491548347815
2001-09-28,1005.3713828121754
2001-10-01,1011.8928534509805
2001-10-02,1016.7189154475341
2001-10-03,1018.1440095691592
2001-10-04,1031.6271876090316
2001-10-05,1043.7513049311551
2001-10-08,1030.555339606679
2001-10-09,1040.4496835661814
2001-10-10,1035.507932331306
2001-10-11,1047.9129837784371
2001-10-12,1043.829539866402
2001-10-15,1047.4883985483254
2001-10-16,1055.6177055753403
2001-10-17,1065.0050165103337
2001-10-18,1043.9147852651618
2001-10-19,1036.8554409309127
2001-10-22,1038.051981961891
2001-10-23,1050.1096892992289
2001-10-24,1056.4118678737348
2001-10-25,1059.5746434465036
2001-10-26,1061.534378527985
2001-10-29,1054.1761705374468
2001-10-30,1049.124453203155
2001-10-31,1048.198038706418
2001-11-01,1050.928845700289
2001-11-02,1048.7320095202938
2001-11-05,1054.5210983340335
2001-11-06,1061.4841748341391
2001-11-07,1052.4831502392094
2001-11-08,1065.3282709262678
2001-11-09,1074.0693835194013
2001-11-12,1085.7495132124702
2001-11-13,1082.0587415528644
2001-11-14,1094.8964818557206
2001-11-15,1107.540486567431
2001-11-16,1101.4165290935152
2001-11-19,1105.4963520951844
2001-11-20,1109.7480976559775
2001-11-21,1109.5318023399536
2001-11-22,1107.1854224548727
2001-11-23,1113.980891000325
2001-11-26,1127.3651121503942
2001-11-27,1126.8949396451158
2001-11-28,1108.2336900605421
2001-11-29,1108.4317528624986
2001-11-30,1123.4573974685788
2001-12-03,1116.5711611388433
2001-12-04,1119.0822955673034
2001-12-05,1139.3110155850536
2001-12-06,1141.2629271628932
2001-12-07,1142.3476612097159
2001-12-10,1133.5717578849533
2001-12-11,1131.6119942391485
2001-12-12,1142.7128690448717
2001-12-13,1129.4535464380274
2001-12-14,1123.808939242924
2001-12-17,1116.5162046518822
2001-12-18,1114.5621021912687
2001-12-19,1113.9533587885644
2001-12-20,1118.7212431064559
2001-12-21,1107.580656154509
2001-12-24,1112.1187135796051
2001-12-25,1116.235489068159
2001-12-26,1113.152805222794
2001-12-27,1120.5245967658122
2001-12-28,1131.855452500262
2001-12-31,1137.4680283168545
2002-01-01,1137.335910306218
2002-01-02,1143.4216974912997
2002-01-03,1146.4248978688997
2002-01-04,1161.3850181156674
2002-01-07,1176.0291467449151
2002-01-08,1168.512405995374
2002-01-09,1164.102385632416
2002-01-10,1158.3599137062176
2002-01-11,1150.3775273877586
2002-01-14,1152.6711722834343
2002-01-15,1142.5637552323572
2002-01-16,1143.9863364300081
2002-01-17,1142.7340397068942
2002-01-18,1144.8263281767765
2002-01-21,1157.931664553649
2002-01-22,1150.1601837534515
2002-01-23,1152.4364966300052
2002-01-24,1155.2431897737706
2002-01-25,1163.5083953697758
2002-01-28,1168.2119248752595
2002-01-29,1169.1842809302843
2002-01-30,1152.101912922532
2002-01-31,1159.074615000862
2002-02-01,1152.451627436973
2002-02-04,1156.1513872855776
2002-02-05,1149.1599774160516
2002-02-06,1149.2167077844772
2002-02-07,1146.3275357122354
2002-02-08,1155.617166678861
2002-02-11,1167.545874352137
2002-02-12,1168.7070332741662
2002-02-13,1172.3813624507932
2002-02-14,1191.3636943187203
2002-02-15,1191.7988487170323
2002-02-18,1192.8421405870017
2002-02-19,1178.2187351006376
2002-02-20,1172.8283228162836
2002-02-21,1176.7415863770984
2002-02-22,1173.1939481106308
2002-02-25,1164.5037485299479
2002-02-26,1165.0551736144557
2002-02-27,1177.0331768846029
2002-02-28,1175.0215712133593
2002-03-01,1182.4628559851649
2002-03-04,1205.6909649257661
2002-03-05,1212.21219304621
2002-03-06,1212.6544667206526
2002-03-07,1235.1900248468266
2002-03-08,1233.7567007294385
2002-03-11,1239.1885942916208
2002-03-12,1234.6998567303017
2002-03-13,1227.8718895318505
2002-03-14,1233.100466285923
2002-03-15,1230.2401103189782
2002-03-18,1231.5230038364518
2002-03-19,1234.673169297078
2002-03-20,1238.033463379426
2002-03-21,1228.6691031684297
2002-03-22,1225.5170702383912
2002-03-25,1223.1236283658218
2002-03-26,1215.4853694011147
2002-03-27,1226.7991611060304
2002-03-28,1235.5230758184164
2002-03-29,1229.868405726662
2002-04-01,1224.082213085918
2002-04-02,1221.7535037989885
2002-04-03,1222.7074333448916
2002-04-04,1225.2543287707877
2002-04-05,1228.5040435223236
2002-04-08,1220.5785572088157
2002-04-09,1214.7914383655338
2002-04-10,1216.6831416629573
2002-04-11,1218.228581981667
2002-04-12,1218.105548619539
2002-04-15,1223.3830584409382
2002-04-16,1227.8761660359842
2002-04-17,1247.6576061828448
2002-04-18,1254.4080971142075
2002-04-19,1257.9512983282548
2002-04-22,1264.1895298246982
2002-04-23,1265.5295586473715
2002-04-24,1262.444280360409
2002-04-25,1253.481510002497
2002-04-26,1252.8306413255461
2002-04-29,1240.4564247475091
2002-04-30,1242.1895144235411
2002-05-01,1246.9814113185223
2002-05-02,1253.7686727654275
2002-05-03,1261.3587298950881
2002-05-06,1249.504217693233
2002-05-07,1250.2249501280942
2002-05-08,1256.4692026527912
2002-05-09,1256.5877911377816
2002-05-10,1256.3413154312573
2002-05-13,1257.1210686027284
2002-05-14,1255.6143990860285
2002-05-15,1273.3358105636491
2002-05-16,1278.0290668470238
2002-05-17,1292.1125335097438
2002-05-20,1285.7886364278745
2002-05-21,1278.11839428366
2002-05-22,1292.4751194369253
