Date,AC ASIA PAC ex JP HIGH DIVIDEND YIELD
1999-08-05,1207.7196241232218
1999-08-06,1205.7844509521087
1999-08-09,1196.4454329300206
1999-08-10,1176.800920221409
1999-08-11,1158.4202760212604
1999-08-12,1171.3242967438052
1999-08-13,1176.5882081228929
1999-08-16,1197.2458222908517
1999-08-17,1182.0596719279479
1999-08-18,1203.5443558899158
1999-08-19,1205.7125894689116
1999-08-20,1210.5684493009837
1999-08-23,1222.314996171707
1999-08-24,1222.6175266250334
1999-08-25,1207.3882315783928
1999-08-26,1210.8261412930285
1999-08-27,1201.0386241005679
1999-08-30,1201.5951745190805
1999-08-31,1190.2229754946366
1999-09-01,1203.512590212415
1999-09-02,1202.4393885295622
1999-09-03,1189.6246335317837
1999-09-06,1203.8267461916246
1999-09-07,1207.714016038797
1999-09-08,1204.9619856658019
1999-09-09,1233.5802223204853
1999-09-10,1230.4281835194572
1999-09-13,1231.5913414046609
1999-09-14,1227.8982161442932
1999-09-15,1197.7320779689255
1999-09-16,1188.3451760151697
1999-09-17,1199.3057974807502
1999-09-20,1190.2258460566325
1999-09-21,1190.160268952143
1999-09-22,1183.8175319976901
1999-09-23,1192.4530486068597
1999-09-24,1181.4516757506194
1999-09-27,1175.78217834431
1999-09-28,1180.3268334588577
1999-09-29,1175.1268301084663
1999-09-30,1164.250823566504
1999-10-01,1177.8494127550016
1999-10-04,1180.8819589565087
1999-10-05,1192.0185872518205
1999-10-06,1186.0821448614354
1999-10-07,1191.6606730341412
1999-10-08,1188.967768222538
1999-10-11,1182.644612379457
1999-10-12,1180.532632383262
1999-10-13,1169.9576709518717
1999-10-14,1169.93257977576
1999-10-15,1152.2142922220332
1999-10-18,1136.3333996650124
1999-10-19,1126.8619076355326
1999-10-20,1147.3327567089873
1999-10-21,1144.9432415694528
1999-10-22,1160.5140862585813
1999-10-25,1168.2787931958812
1999-10-26,1156.5141763892495
1999-10-27,1147.1525498522733
1999-10-28,1150.8882305626282
1999-10-29,1157.3000138513469
1999-11-01,1157.9551655412706
1999-11-02,1163.8902763224623
1999-11-03,1166.5765869139686
1999-11-04,1170.2698146106034
1999-11-05,1164.281942395268
1999-11-08,1161.6464953944785
1999-11-09,1168.4228061918138
1999-11-10,1182.9507183828198
1999-11-11,1193.4495425116143
1999-11-12,1201.1604626167953
1999-11-15,1200.866239023212
1999-11-16,1196.4547578256718
1999-11-17,1199.057451434088
1999-11-18,1204.1237537534712
1999-11-19,1217.7650188198536
1999-11-22,1227.7637883956738
1999-11-23,1223.8398867054718
1999-11-24,1214.8320354710934
1999-11-25,1209.2085102491596
1999-11-26,1216.7547675985343
1999-11-29,1218.1915466995745
1999-11-30,1202.8023981469557
1999-12-01,1209.6764276057936
1999-12-02,1220.6122538609072
1999-12-03,1224.8820994052317
1999-12-06,1231.608307901908
1999-12-07,1225.426854091555
1999-12-08,1228.4086654743858
1999-12-09,1238.7111654083158
1999-12-10,1231.8015254141474
1999-12-13,1233.1468340921658
1999-12-14,1236.1687397491178
1999-12-15,1229.979555344699
1999-12-16,1234.038012077946
1999-12-17,1237.8586964040119
1999-12-20,1245.61403578434
1999-12-21,1237.4538534103708
1999-12-22,1239.536795070398
1999-12-23,1232.6334672991302
1999-12-24,1241.0117532191077
1999-12-27,1238.8049382414197
1999-12-28,1241.7675913491894
1999-12-29,1243.3552803014468
1999-12-30,1253.3426546233932
1999-12-31,1253.3915266945025
2000-01-03,1262.5427116274077
2000-01-04,1252.4308997872827
2000-01-05,1218.4971105937689
2000-01-06,1196.9967205450635
2000-01-07,1217.0918480763094
2000-01-10,1238.4558191698761
2000-01-11,1227.488281914353
2000-01-12,1219.586155851427
2000-01-13,1219.328253469655
2000-01-14,1228.399031950262
2000-01-17,1234.2329304641662
2000-01-18,1238.6068573100185
2000-01-19,1218.452797882673
2000-01-20,1221.7466059480694
2000-01-21,1213.2888619602616
2000-01-24,1209.5229021596836
2000-01-25,1197.9422323508218
2000-01-26,1197.7720009890866
2000-01-27,1204.6395959475133
2000-01-28,1190.416259837409
2000-01-31,1173.0869755785766
2000-02-01,1167.7721264660645
2000-02-02,1171.8608066466857
2000-02-03,1167.7039300570295
2000-02-04,1164.3339809444417
2000-02-07,1170.7608226197742
2000-02-08,1155.3502148868474
2000-02-09,1155.5029828085167
2000-02-10,1146.0880380449505
2000-02-11,1136.352959858278
2000-02-14,1117.3466715854634
2000-02-15,1119.416973487233
2000-02-16,1132.3933498946442
2000-02-17,1133.8993004550305
2000-02-18,1119.7476099939772
2000-02-21,1115.1744159033833
2000-02-22,1103.6412841898189
2000-02-23,1110.2539715969958
2000-02-24,1106.2055167642438
2000-02-25,1113.1441817677392
2000-02-28,1100.7009184890053
2000-02-29,1106.1554147805539
2000-03-01,1107.0271153696488
2000-03-02,1108.1595471072083
2000-03-03,1098.167333590608
2000-03-06,1087.6125149881793
2000-03-07,1095.0386722021512
2000-03-08,1100.5039093681273
2000-03-09,1098.9727576764274
2000-03-10,1103.8429848472606
2000-03-13,1097.7269912360296
2000-03-14,1095.2284039765411
2000-03-15,1092.6249387152623
2000-03-16,1099.3711078857393
2000-03-17,1113.0045092815224
2000-03-20,1108.995354719289
2000-03-21,1110.4501081063959
2000-03-22,1115.3544179182372
2000-03-23,1115.394245676213
2000-03-24,1119.8609331488694
2000-03-27,1125.5044051968032
2000-03-28,1127.5545988320544
2000-03-29,1121.4872121818184
2000-03-30,1115.93470151504
2000-03-31,1106.078459930732
2000-04-03,1116.5158977398398
2000-04-04,1121.4473649803554
2000-04-05,1136.4887754503075
2000-04-06,1129.9439880852005
2000-04-07,1122.8332697734766
2000-04-10,1123.6535248836653
2000-04-11,1121.2138927739397
2000-04-12,1130.6706924248567
2000-04-13,1124.4602015366227
2000-04-14,1133.1130775686815
2000-04-17,1084.6814912052662
2000-04-18,1112.1554377209768
2000-04-19,1121.8394813206378
2000-04-20,1117.9853127967367
2000-04-21,1118.9649651076772
2000-04-24,1116.568026833014
2000-04-25,1119.9151754429365
2000-04-26,1110.9170973818964
2000-04-27,1102.028993718429
2000-04-28,1095.7542123952044
2000-05-01,1085.1137433762622
2000-05-02,1091.591552874235
2000-05-03,1097.5819559015133
2000-05-04,1097.9407428770714
2000-05-05,1119.0685270042227
2000-05-08,1109.1797953849532
2000-05-09,1098.570579675145
2000-05-10,1085.6624022298445
2000-05-11,1078.4579231373564
2000-05-12,1091.731437244381
2000-05-15,1080.1044153792732
2000-05-16,1091.1985856154533
2000-05-17,1072.80278548277
2000-05-18,1065.8014041499928
2000-05-19,1075.9384320850772
2000-05-22,1070.55077906491
2000-05-23,1082.7604332719668
2000-05-24,1076.2320468308526
2000-05-25,1075.0625513423304
2000-05-26,1066.4928424376421
2000-05-29,1079.252082640934
2000-05-30,1082.8328840119707
2000-05-31,1081.494975634319
2000-06-01,1087.334150450556
2000-06-02,1107.0801884167583
2000-06-05,1130.9736264460269
2000-06-06,1141.776787161672
2000-06-07,1147.008091625235
2000-06-08,1143.4506385894122
2000-06-09,1144.186451018102
2000-06-12,1151.2152836717753
2000-06-13,1141.1110775787738
2000-06-14,1147.5021726704613
2000-06-15,1146.5294244634083
2000-06-16,1165.2476206937044
2000-06-19,1150.605756920874
2000-06-20,1151.6555954307219
2000-06-21,1149.5344881715193
2000-06-22,1141.8495563298152
2000-06-23,1142.5400028426384
2000-06-26,1147.0605491521956
2000-06-27,1158.583213572723
2000-06-28,1161.84363806225
2000-06-29,1159.3641551319035
2000-06-30,1168.29201795427
2000-07-03,1169.215117100944
2000-07-04,1165.9206910355094
2000-07-05,1171.854556812531
2000-07-06,1177.2895670789026
2000-07-07,1187.1232561002405
2000-07-10,1205.0398637341862
2000-07-11,1207.273670564553
2000-07-12,1209.505787135099
2000-07-13,1194.9332649522555
2000-07-14,1194.9193850420506
2000-07-17,1201.3557662467367
2000-07-18,1190.5633422836563
2000-07-19,1189.3342357424208
2000-07-20,1191.0498553203897
2000-07-21,1201.9299404745927
2000-07-24,1191.797074645991
2000-07-25,1186.4980051772136
2000-07-26,1195.2900576941206
2000-07-27,1189.2510008910888
2000-07-28,1184.279885640717
2000-07-31,1169.9035396475758
2000-08-01,1172.3415284848745
2000-08-02,1183.7948703277802
2000-08-03,1182.7595323601963
2000-08-04,1189.517669971416
2000-08-07,1192.0439208710156
2000-08-08,1187.8756745829944
2000-08-09,1186.789096625492
2000-08-10,1199.7916389177417
2000-08-11,1202.1718257110585
2000-08-14,1209.8992557185861
2000-08-15,1219.283694263471
2000-08-16,1228.9742567408523
2000-08-17,1234.2706651075575
2000-08-18,1228.1424856210685
2000-08-21,1226.6611019241222
2000-08-22,1230.0225680696801
2000-08-23,1215.6809393238675
2000-08-24,1214.5672672780831
2000-08-25,1208.2851683939964
2000-08-28,1204.1082992580612
2000-08-29,1208.280155211388
2000-08-30,1196.1248102533566
2000-08-31,1186.9885216522814
2000-09-01,1196.9399071701077
2000-09-04,1208.0157892607408
2000-09-05,1199.3259123417934
2000-09-06,1184.1536208096677
2000-09-07,1171.528808829201
2000-09-08,1169.6363319400373
2000-09-11,1167.1735585535937
2000-09-12,1160.4214537475323
2000-09-13,1152.4797195018002
2000-09-14,1143.4883934257834
2000-09-15,1125.7365287138957
2000-09-18,1087.1017346447788
2000-09-19,1086.5386298388064
2000-09-20,1092.9597669417367
2000-09-21,1083.7739428626523
2000-09-22,1070.7236706741353
2000-09-25,1089.7971351792212
2000-09-26,1093.4482056008578
2000-09-27,1100.7247613049542
2000-09-28,1103.998111000083
2000-09-29,1108.8463680245536
2000-10-02,1110.1870043109175
2000-10-03,1115.9850208023945
2000-10-04,1116.4234115653185
2000-10-05,1115.7750876754353
2000-10-06,1117.57070457884
2000-10-09,1102.4817731223043
2000-10-10,1094.3619101049726
2000-10-11,1088.6677512948645
2000-10-12,1084.6609437653765
2000-10-13,1075.372655042829
2000-10-16,1082.9238238076107
2000-10-17,1071.299937175025
2000-10-18,1068.651054330901
2000-10-19,1061.4002289348377
2000-10-20,1087.988601117633
2000-10-23,1092.417690159523
2000-10-24,1093.9031534024343
2000-10-25,1093.2457760084799
2000-10-26,1090.4673835519018
2000-10-27,1083.9321715245067
2000-10-30,1083.8077250350414
2000-10-31,1080.3617065864194
2000-11-01,1103.8645511901975
2000-11-02,1104.9918422308558
2000-11-03,1113.5042271579553
2000-11-06,1122.0423059333882
2000-11-07,1126.283225942067
2000-11-08,1126.8969229558159
2000-11-09,1129.3447391583297
2000-11-10,1122.3416198392176
2000-11-13,1101.0459189975322
2000-11-14,1113.207498189288
2000-11-15,1117.5379209429127
2000-11-16,1111.4254767827276
2000-11-17,1114.5007999057848
2000-11-20,1108.9795540937946
2000-11-21,1098.7915053492757
2000-11-22,1103.0625586510707
2000-11-23,1108.303387080255
2000-11-24,1114.9583984455664
2000-11-27,1129.780010981386
2000-11-28,1125.354007410777
2000-11-29,1110.040744891276
2000-11-30,1103.029735749597
2000-12-01,1125.7288648137142
2000-12-04,1134.0105870844789
2000-12-05,1137.9383802278514
2000-12-06,1154.172919256743
2000-12-07,1158.6772073184059
2000-12-08,1162.7898949285027
2000-12-11,1174.6219178414565
2000-12-12,1169.5045530799757
2000-12-13,1172.5760706921037
2000-12-14,1169.5961523607916
2000-12-15,1156.205508506227
2000-12-18,1155.3440228816721
2000-12-19,1168.611411389203
2000-12-20,1172.2958707265138
2000-12-21,1171.7687500138504
2000-12-22,1175.071255407148
2000-12-25,1175.0780882023678
2000-12-26,1174.1843737804656
2000-12-27,1181.9939788374763
2000-12-28,1183.7855051413108
2000-12-29,1184.0257712771556
2001-01-01,1186.4603628835484
2001-01-02,1195.7593806071798
2001-01-03,1187.8091675533644
2001-01-04,1216.7427733867107
2001-01-05,1237.8417494038624
2001-01-08,1230.524997644564
2001-01-09,1227.3871334221963
2001-01-10,1216.3720587388298
2001-01-11,1203.6998182196328
2001-01-12,1208.8223396588996
2001-01-15,1203.488594411832
2001-01-16,1206.2130284253108
2001-01-17,1205.4236733205491
2001-01-18,1222.934794905284
2001-01-19,1243.7249806765838
2001-01-22,1252.1982489821028
2001-01-23,1244.415350246274
2001-01-24,1234.559179421089
2001-01-25,1238.448743185517
2001-01-26,1232.2859613011456
2001-01-29,1230.8670179255346
2001-01-30,1233.5940708692165
2001-01-31,1249.0490362017347
2001-02-01,1260.7385934017882
2001-02-02,1257.0619376822904
2001-02-05,1240.3320200339324
2001-02-06,1244.534578705195
2001-02-07,1237.5420963084541
2001-02-08,1228.157529574133
2001-02-09,1227.0561043345037
2001-02-12,1231.0157432115905
2001-02-13,1234.606746252361
2001-02-14,1226.374912628981
2001-02-15,1217.4787104338775
2001-02-16,1219.6689960301428
2001-02-19,1215.0784588620913
2001-02-20,1219.1484177388954
2001-02-21,1223.3425753094778
2001-02-22,1218.4062359374957
2001-02-23,1222.9499649751135
2001-02-26,1233.7667651441784
2001-02-27,1224.6039479479812
2001-02-28,1224.3415147263638
2001-03-01,1219.5491401792947
2001-03-02,1221.2469777852962
2001-03-05,1222.693303788284
2001-03-06,1225.3718697123218
2001-03-07,1219.1311126215078
2001-03-08,1213.7347993202188
2001-03-09,1203.8750367136533
2001-03-12,1179.447948516223
2001-03-13,1148.690773493379
2001-03-14,1149.9650251492965
2001-03-15,1149.4890626512308
2001-03-16,1145.795224951977
2001-03-19,1149.0221546637397
2001-03-20,1147.8966549535476
2001-03-21,1134.9257355451866
2001-03-22,1112.9030851528657
2001-03-23,1116.663742746067
2001-03-26,1133.6948558775628
2001-03-27,1129.02023569684
2001-03-28,1129.403105656013
2001-03-29,1125.919113984676
2001-03-30,1119.1520128612467
2001-04-02,1112.6112335175942
2001-04-03,1115.7729595622118
2001-04-04,1109.1050086550608
2001-04-05,1112.3241110348365
2001-04-06,1124.1361907422106
2001-04-09,1109.3662623678808
2001-04-10,1112.016569304518
2001-04-11,1130.15530331888
2001-04-12,1140.2148272296045
2001-04-13,1140.8283711790214
2001-04-16,1141.0607329503148
2001-04-17,1127.2772382160813
2001-04-18,1128.2853861418366
2001-04-19,1159.5203408446514
2001-04-20,1164.6816327651286
2001-04-23,1148.3777985866577
2001-04-24,1145.4926808447162
2001-04-25,1146.7113412064305
2001-04-26,1151.699339131151
2001-04-27,1146.8130699334065
2001-04-30,1155.1529821131483
2001-05-01,1160.5906193592361
2001-05-02,1166.182769394163
2001-05-03,1171.6290609098198
2001-05-04,1160.9071388447292
2001-05-07,1168.7401965214501
2001-05-08,1163.928753683368
2001-05-09,1171.9605943189947
2001-05-10,1183.9284131469926
2001-05-11,1188.668410328929
2001-05-14,1173.8451932262162
2001-05-15,1178.953202903431
2001-05-16,1182.1936639288408
2001-05-17,1202.6152988664858
2001-05-18,1193.0258292777635
2001-05-21,1208.3637832851816
2001-05-22,1205.8838860940584
2001-05-23,1207.6125608508203
2001-05-24,1205.6435256298698
2001-05-25,1202.4607875532613
2001-05-28,1202.0526130935377
2001-05-29,1195.0207650207558
2001-05-30,1187.441912208229
2001-05-31,1171.1992334604738
2001-06-01,1175.6299142712467
2001-06-04,1185.0659577241408
2001-06-05,1190.7087023562037
2001-06-06,1198.313865844614
2001-06-07,1206.7458301706354
2001-06-08,1218.216136423334
2001-06-11,1212.8307561868103
2001-06-12,1204.883094167401
2001-06-13,1203.4834444200844
2001-06-14,1193.3163123149748
2001-06-15,1190.2072439481242
2001-06-18,1177.3772904409402
2001-06-19,1180.560625152752
2001-06-20,1178.2881684944516
2001-06-21,1180.2430205292235
2001-06-22,1179.2892354349472
2001-06-25,1177.7186771906702
2001-06-26,1181.680465050875
2001-06-27,1176.6289965780504
2001-06-28,1161.9587766475247
2001-06-29,1175.499935341168
2001-07-02,1164.2754016832037
2001-07-03,1170.7101049296566
2001-07-04,1171.8213488768529
2001-07-05,1155.544604709658
2001-07-06,1142.3601931395885
2001-07-09,1134.5172791349153
2001-07-10,1146.24245755479
2001-07-11,1141.700886845117
2001-07-12,1146.6431783407106
2001-07-13,1142.0819375907079
2001-07-16,1140.7869686526974
2001-07-17,1130.4455411224542
2001-07-18,1135.2278323613473
2001-07-19,1132.263703164242
2001-07-20,1125.3145915624589
2001-07-23,1122.3426215590414
2001-07-24,1114.61751343478
2001-07-25,1115.2650674490856
2001-07-26,1109.3290708550437
2001-07-27,1108.2822053105983
2001-07-30,1110.363392807403
2001-07-31,1120.442294228953
2001-08-01,1139.7211306362537
2001-08-02,1148.1466925986201
2001-08-03,1142.2497216688178
2001-08-06,1139.5146596821223
2001-08-07,1135.2786918154195
2001-08-08,1137.7254584675113
2001-08-09,1129.5677892073377
2001-08-10,1135.588258849892
2001-08-13,1136.4481558325158
2001-08-14,1142.4845825556304
2001-08-15,1154.0061514035897
2001-08-16,1150.7698068485884
2001-08-17,1159.9146294887155
2001-08-20,1150.6199468197722
2001-08-21,1157.903717335852
2001-08-22,1161.573445100726
2001-08-23,1156.278757347672
2001-08-24,1155.4343263080898
2001-08-27,1162.8682888262163
2001-08-28,1157.0543334800498
2001-08-29,1159.8357871460626
2001-08-30,1158.8781590659137
2001-08-31,1143.0420225107032
2001-09-03,1134.0564665495624
2001-09-04,1134.6787373286843
2001-09-05,1127.1117791791062
2001-09-06,1116.9221530139666
2001-09-07,1102.7543053224313
2001-09-10,1098.2561813380605
2001-09-11,1103.3700824956213
2001-09-12,1048.107652279102
2001-09-13,1048.185267776863
2001-09-14,1033.0404791033645
2001-09-17,981.7135958840137
2001-09-18,980.2762081519281
2001-09-19,992.6779453096372
2001-09-20,976.9192540727753
2001-09-21,949.2237648456525
2001-09-24,955.1863173431177
2001-09-25,964.1229129897679
2001-09-26,964.954907156887
2001-09-27,973.9647474151432
2001-09-28,996.0805658253591
2001-10-01,1001.3607842725714
2001-10-02,1007.5484520933294
2001-10-03,1013.5497906227425
2001-10-04,1025.995891463704
2001-10-05,1041.7588459671092
2001-10-08,1030.8292564421151
2001-10-09,1042.189411632508
2001-10-10,1036.1849880065226
2001-10-11,1044.474319343669
2001-10-12,1040.605305970477
2001-10-15,1048.851903934229
2001-10-16,1053.9776168625772
2001-10-17,1067.3710035039899
2001-10-18,1047.3094169431342
2001-10-19,1039.2233331425919
2001-10-22,1041.6766461512022
2001-10-23,1054.5383007323264
2001-10-24,1058.9412908645547
2001-10-25,1058.6301642748697
2001-10-26,1064.1317589299533
2001-10-29,1058.9570740689207
2001-10-30,1054.5487670744342
2001-10-31,1055.8506875185042
2001-11-01,1059.5437784522996
2001-11-02,1057.187188305989
2001-11-05,1065.6024503646152
2001-11-06,1076.7793512521628
2001-11-07,1068.8202422049706
2001-11-08,1084.0706213331125
2001-11-09,1090.0176269211493
2001-11-12,1106.9946828579143
2001-11-13,1104.137840269047
2001-11-14,1118.6220247926256
2001-11-15,1124.979035858741
2001-11-16,1125.73242942533
2001-11-19,1129.230057921712
2001-11-20,1136.0414689551064
2001-11-21,1137.0225725526736
2001-11-22,1138.037334163783
2001-11-23,1144.4590892169624
2001-11-26,1156.4713412259273
2001-11-27,1155.9653538308958
2001-11-28,1138.34192099956
2001-11-29,1141.7990136413662
2001-11-30,1150.0617309100858
2001-12-03,1149.9714193827108
2001-12-04,1156.5705196391343
2001-12-05,1174.5154353599353
2001-12-06,1177.6345014924655
2001-12-07,1185.5622807539007
2001-12-10,1184.3270331575545
2001-12-11,1179.225926155681
2001-12-12,1187.3599784334808
2001-12-13,1177.8411107179925
2001-12-14,1175.1564668337408
2001-12-17,1174.9557158153393
2001-12-18,1171.4726613730577
2001-12-19,1168.741825422552
2001-12-20,1168.40648801396
2001-12-21,1157.883470279909
2001-12-24,1165.0337594867865
2001-12-25,1168.8843927584062
2001-12-26,1169.3011548050795
2001-12-27,1177.1577342218652
2001-12-28,1184.3455113929413
2001-12-31,1190.7988287228357
2002-01-01,1191.0001890152246
2002-01-02,1199.6563360435964
2002-01-03,1201.1570449357305
2002-01-04,1218.1116267053171
2002-01-07,1229.6756089746395
2002-01-08,1225.2396887620228
2002-01-09,1221.518017092885
2002-01-10,1218.3962222688936
2002-01-11,1213.5099683504423
2002-01-14,1212.5170877659539
2002-01-15,1203.0024951079631
2002-01-16,1203.1367928258217
2002-01-17,1199.360725125434
2002-01-18,1200.7398013994932
2002-01-21,1216.2516953617965
2002-01-22,1217.752232645083
2002-01-23,1221.5432501125572
2002-01-24,1224.5399748271725
2002-01-25,1234.3697786777116
2002-01-28,1238.8833744389194
2002-01-29,1244.5594699530466
2002-01-30,1222.95487338825
2002-01-31,1233.7965373574762
2002-02-01,1230.0258494238415
2002-02-04,1239.0794370156784
2002-02-05,1232.5138554991906
2002-02-06,1232.927673175745
2002-02-07,1228.998328351346
2002-02-08,1241.5540674068084
2002-02-11,1255.1239435725086
2002-02-12,1252.7856598616547
2002-02-13,1254.4496829223167
2002-02-14,1274.7576662771146
2002-02-15,1279.496517517932
2002-02-18,1281.6121439527126
2002-02-19,1271.9584272183904
2002-02-20,1261.3633315348363
2002-02-21,1262.7547448862965
2002-02-22,1257.991581690457
2002-02-25,1247.934917362711
2002-02-26,1250.8941439743678
2002-02-27,1260.5702613402805
2002-02-28,1258.4009921140937
2002-03-01,1258.6144634537977
2002-03-04,1273.9986789278319
2002-03-05,1279.1421161684057
2002-03-06,1281.636696690246
2002-03-07,1299.2290081209362
2002-03-08,1293.8449200971838
2002-03-11,1293.0398163398763
2002-03-12,1295.0680214556662
2002-03-13,1294.5745148503
2002-03-14,1301.827032950734
2002-03-15,1296.0580419873622
2002-03-18,1302.7380584233058
2002-03-19,1305.424536519918
2002-03-20,1313.029219663068
2002-03-21,1300.0569590405046
2002-03-22,1301.824569112254
2002-03-25,1300.0429112349746
2002-03-26,1289.1692021643203
2002-03-27,1300.3856441202738
2002-03-28,1311.8848203199198
2002-03-29,1309.7013779132024
2002-04-01,1308.4299001925162
2002-04-02,1295.800257342388
2002-04-03,1294.7415769273643
2002-04-04,1296.4709486850581
2002-04-05,1301.6234387912439
2002-04-08,1295.103004313479
2002-04-09,1287.804216104894
2002-04-10,1286.8788084375701
2002-04-11,1294.3189481363054
2002-04-12,1295.967730906346
2002-04-15,1301.752295297233
2002-04-16,1307.9422212990132
2002-04-17,1331.4605694602644
2002-04-18,1339.8130239068196
2002-04-19,1350.6847004897936
2002-04-22,1361.5965492804482
2002-04-23,1362.1533897316206
2002-04-24,1363.412735131104
2002-04-25,1357.8062112885455
2002-04-26,1365.2685252134372
2002-04-29,1351.328804917723
2002-04-30,1349.154724150207
2002-05-01,1354.22811083262
2002-05-02,1364.9044692897485
2002-05-03,1370.3628606161835
2002-05-06,1354.8408298815145
2002-05-07,1357.8021682739354
2002-05-08,1361.3915976702451
2002-05-09,1362.6143524343006
2002-05-10,1363.4949439201998
2002-05-13,1362.6629682459939
2002-05-14,1364.1108297091382
2002-05-15,1383.3418198729785
2002-05-16,1383.9721732630244
2002-05-17,1396.1714083134445
2002-05-20,1388.9265054422847
2002-05-21,1378.260469327182
2002-05-22,1387.8824527763666
2002-05-23,1380.6785416580399
