Date,ACWI HIGH DIVIDEND YIELD
2004-03-01,1288.7721776968408
2004-03-02,1281.7692613282038
2004-03-03,1271.9336125013594
2004-03-04,1276.516995492461
2004-03-05,1289.216158775347
2004-03-08,1286.3917704257274
2004-03-09,1281.4282389610112
2004-03-10,1262.9771512473662
2004-03-11,1238.6468866758207
2004-03-12,1240.4645578743402
2004-03-15,1228.2537672629264
2004-03-16,1240.9241816451054
2004-03-17,1248.5856678244259
2004-03-18,1250.8484158042793
2004-03-19,1246.3508010877051
2004-03-22,1230.0633301104472
2004-03-23,1227.1249395150544
2004-03-24,1219.773410064428
2004-03-25,1227.2379613897501
2004-03-26,1227.6560825757701
2004-03-29,1242.5535473396806
2004-03-30,1250.1777733804104
2004-03-31,1254.5139212701247
2004-04-01,1266.9692465407022
2004-04-02,1266.233173605838
2004-04-05,1268.57003383194
2004-04-06,1273.0313471020834
2004-04-07,1272.8606518235142
2004-04-08,1272.1279730941433
2004-04-09,1271.9452376486918
2004-04-12,1274.6364175137069
2004-04-13,1263.11707407246
2004-04-14,1249.4339345978426
2004-04-15,1250.6156344694325
2004-04-16,1264.2296133346204
2004-04-19,1264.445098383261
2004-04-20,1255.8501431139262
2004-04-21,1248.6320565633807
2004-04-22,1256.4506496851
2004-04-23,1256.4505291795342
2004-04-26,1259.0557862270998
2004-04-27,1261.6769866861332
2004-04-28,1243.99952457131
2004-04-29,1238.375773381058
2004-04-30,1234.0501628269576
2004-05-03,1241.2917417761903
2004-05-04,1254.0755309709718
2004-05-05,1258.0853409066972
2004-05-06,1245.502981417941
2004-05-07,1225.1163999793202
2004-05-10,1196.5893925236826
2004-05-11,1202.536162190416
2004-05-12,1206.9972842057346
2004-05-13,1206.8618854047008
2004-05-14,1205.6770034930503
2004-05-17,1197.047284262295
2004-05-18,1202.2942766974463
2004-05-19,1216.1099203563408
2004-05-20,1207.9174868691957
2004-05-21,1217.351089890038
2004-05-24,1218.7564931359166
2004-05-25,1232.2825814633193
2004-05-26,1238.3162050365415
2004-05-27,1251.1021044232393
2004-05-28,1246.3764679937917
2004-05-31,1247.6054268692485
2004-06-01,1246.3562700699633
2004-06-02,1252.2004713037375
2004-06-03,1247.6863607656735
2004-06-04,1253.1174981371025
2004-06-07,1270.4310904656506
2004-06-08,1269.0209850476251
2004-06-09,1255.8783422528807
2004-06-10,1261.2457092585303
2004-06-11,1255.2716937074913
2004-06-14,1244.1994764259455
2004-06-15,1251.95988728364
2004-06-16,1258.0708155682069
2004-06-17,1261.9476243375202
2004-06-18,1269.8874101379347
2004-06-21,1267.3628345183927
2004-06-22,1262.3789955366103
2004-06-23,1269.6262150363652
2004-06-24,1275.8590895646564
2004-06-25,1267.2338850035565
2004-06-28,1274.3336378303534
2004-06-29,1267.3559494383758
2004-06-30,1268.1602488476615
2004-07-01,1262.2032110967104
2004-07-02,1264.6463161180334
2004-07-05,1263.9624741461942
2004-07-06,1261.6303869470466
2004-07-07,1267.8603999698703
2004-07-08,1267.1226756258545
2004-07-09,1270.0754810066549
2004-07-12,1271.4622726690154
2004-07-13,1268.829336000585
2004-07-14,1268.729781162196
2004-07-15,1260.8842155994735
2004-07-16,1268.3627111368469
2004-07-19,1268.5564512007104
2004-07-20,1266.5309103714758
2004-07-21,1257.8082055139125
2004-07-22,1252.6552255409522
2004-07-23,1245.140023148161
2004-07-26,1242.5242576142946
2004-07-27,1247.0339699957108
2004-07-28,1251.1546386715086
2004-07-29,1260.848370291849
2004-07-30,1262.1890455860635
2004-08-02,1265.100392302921
2004-08-03,1267.9400574064985
2004-08-04,1264.4533473450874
2004-08-05,1257.468422154289
2004-08-06,1249.958526112673
2004-08-09,1247.6975997939871
2004-08-10,1258.2414339875438
2004-08-11,1251.7123721044861
2004-08-12,1248.1753176583484
2004-08-13,1252.381970874373
2004-08-16,1262.863859256696
2004-08-17,1261.0502256186949
2004-08-18,1266.2065678968145
2004-08-19,1270.8634694219318
2004-08-20,1272.9069127212906
2004-08-23,1272.2079752982459
2004-08-24,1268.3521872029116
2004-08-25,1273.3584320851253
2004-08-26,1277.4060776198248
2004-08-27,1281.621888409283
2004-08-30,1278.8335002510394
2004-08-31,1284.533612800058
2004-09-01,1290.4264418268997
2004-09-02,1297.3928261739536
2004-09-03,1295.9444041751249
2004-09-06,1298.9446410002279
2004-09-07,1303.3151269904145
2004-09-08,1302.3813837801533
2004-09-09,1302.0777753755076
2004-09-10,1311.407400332874
2004-09-13,1313.560375921369
2004-09-14,1316.20873601744
2004-09-15,1305.0868845140635
2004-09-16,1311.7828203179708
2004-09-17,1320.1243203193146
2004-09-20,1313.5402516076679
2004-09-21,1326.6010091316055
2004-09-22,1315.1633118824825
2004-09-23,1308.1737127180772
2004-09-24,1310.4767486415874
2004-09-27,1306.23536083161
2004-09-28,1315.0538584967555
2004-09-29,1317.230608139839
2004-09-30,1315.5448017995257
2004-10-01,1333.0034910178028
2004-10-04,1334.2864590743352
2004-10-05,1338.162673542946
2004-10-06,1342.1492831390963
2004-10-07,1337.398487336995
2004-10-08,1341.2406080138242
2004-10-11,1341.0635384415116
2004-10-12,1331.7966017495883
2004-10-13,1322.839960479789
2004-10-14,1321.1535060268423
2004-10-15,1328.7503215372599
2004-10-18,1328.825595395304
2004-10-19,1327.2003883635716
2004-10-20,1323.8575757876083
2004-10-21,1327.6861742922188
2004-10-22,1325.3269653655952
2004-10-25,1321.3603099330278
2004-10-26,1330.9596855751206
2004-10-27,1342.9992002699303
2004-10-28,1347.547362298054
2004-10-29,1347.686912621467
2004-11-01,1354.285544853818
2004-11-02,1356.7758828978533
2004-11-03,1372.5635202369776
2004-11-04,1386.0427338322256
2004-11-05,1390.9224124955397
2004-11-08,1391.336871485994
2004-11-09,1388.3613109462271
2004-11-10,1390.7896948241353
2004-11-11,1399.7666516789347
2004-11-12,1411.0510398702518
2004-11-15,1408.9619481883549
2004-11-16,1402.5992614649056
2004-11-17,1414.3071226077523
2004-11-18,1411.758585983636
2004-11-19,1406.5877547505079
2004-11-22,1405.625986948092
2004-11-23,1410.1434750507651
2004-11-24,1415.0080713060986
2004-11-25,1425.1046650598103
2004-11-26,1426.2663460109861
2004-11-29,1424.8666949767276
2004-11-30,1421.5459751313124
2004-12-01,1435.9628426702345
2004-12-02,1435.0976705772205
2004-12-03,1437.6115875898402
2004-12-06,1437.8847635073648
2004-12-07,1433.2560241610493
2004-12-08,1422.3032229429577
2004-12-09,1418.594545501864
2004-12-10,1420.7952014822736
2004-12-13,1438.6729828429523
2004-12-14,1441.244505495464
2004-12-15,1451.9567324724321
2004-12-16,1446.2068810945407
2004-12-17,1437.6572072423255
2004-12-20,1454.0738776901796
2004-12-21,1455.99101942407
2004-12-22,1461.9228339679019
2004-12-23,1469.7115467048748
2004-12-24,1473.9457365248086
2004-12-27,1473.7956967885227
2004-12-28,1476.498196060124
2004-12-29,1474.6566545875014
2004-12-30,1477.9488279008795
2004-12-31,1476.9170578147873
2005-01-03,1467.8844632330802
2005-01-04,1455.2722443966811
2005-01-05,1446.647602324195
2005-01-06,1445.0535884641022
2005-01-07,1441.5280878640995
2005-01-10,1445.2451247310619
2005-01-11,1440.7915690257978
2005-01-12,1445.3584184775154
2005-01-13,1440.6489617927411
2005-01-14,1440.2782131046124
2005-01-17,1442.3287995836615
2005-01-18,1446.353033581522
2005-01-19,1444.1730996333322
2005-01-20,1432.7830881604305
2005-01-21,1432.775075181392
2005-01-24,1438.032441889721
2005-01-25,1438.745492117831
2005-01-26,1449.2951631995772
2005-01-27,1450.2229703678188
2005-01-28,1444.0282086945626
2005-01-31,1455.9093775649133
2005-02-01,1466.184895897759
2005-02-02,1472.7089607810917
2005-02-03,1468.370601021542
2005-02-04,1482.642444321045
2005-02-07,1480.3296787052177
2005-02-08,1477.2111855012001
2005-02-09,1474.6225378683725
2005-02-10,1484.7750201828237
2005-02-11,1493.963902171574
2005-02-14,1503.2990335234113
2005-02-15,1507.3292703192712
2005-02-16,1504.6889243360833
2005-02-17,1507.2908242790622
2005-02-18,1510.7583012685611
2005-02-21,1510.8082892110283
2005-02-22,1505.188702831055
2005-02-23,1503.9960962359796
2005-02-24,1509.355808907922
2005-02-25,1525.4806811073952
2005-02-28,1527.2754477969763
2005-03-01,1528.0921417966733
2005-03-02,1523.7937956824087
2005-03-03,1525.1910278504383
2005-03-04,1545.4519863715366
2005-03-07,1541.5417818197727
2005-03-08,1545.9554362305885
2005-03-09,1533.2575489984251
2005-03-10,1528.8542261416233
2005-03-11,1530.7480559177873
2005-03-14,1528.0610963832457
2005-03-15,1524.9321650573145
2005-03-16,1517.70559543131
2005-03-17,1515.572343177032
2005-03-18,1514.7302936148762
2005-03-21,1502.9962044312504
2005-03-22,1497.6762335822607
2005-03-23,1478.67345573385
2005-03-24,1477.4897021381826
2005-03-25,1477.7482315444888
2005-03-28,1474.6680551274912
2005-03-29,1472.0985341661642
2005-03-30,1480.8779401207305
2005-03-31,1486.495114704456
2005-04-01,1487.0262164236212
2005-04-04,1475.0364790553756
2005-04-05,1484.754089536006
2005-04-06,1491.241363317294
2005-04-07,1499.423777654499
2005-04-08,1493.1107412521567
2005-04-11,1498.7741376309605
2005-04-12,1496.016024189586
2005-04-13,1494.347979522194
2005-04-14,1479.6767813159743
2005-04-15,1465.0680996672854
2005-04-18,1457.6629970159106
2005-04-19,1470.1825592739585
2005-04-20,1461.0515099689574
2005-04-21,1470.3747449149653
2005-04-22,1476.5019184407383
2005-04-25,1480.625318902783
2005-04-26,1472.6140891160965
2005-04-27,1466.2635431412655
2005-04-28,1456.0957634445763
2005-04-29,1465.7044997485796
2005-05-02,1466.8235183205154
2005-05-03,1471.104148871317
2005-05-04,1485.9065000838027
2005-05-05,1489.0713986507556
2005-05-06,1485.8185643693869
2005-05-09,1485.5369467616833
2005-05-10,1477.5738324539366
2005-05-11,1473.7034686719207
2005-05-12,1463.6296781560716
2005-05-13,1451.8674231553991
2005-05-16,1450.243137584721
2005-05-17,1455.7478084108614
2005-05-18,1471.248935751084
2005-05-19,1478.337472382009
2005-05-20,1471.7599920219768
2005-05-23,1479.8319664484943
2005-05-24,1481.019848234712
2005-05-25,1479.4343392188343
2005-05-26,1481.935784262966
2005-05-27,1485.2700476847506
2005-05-30,1486.3278994782406
2005-05-31,1472.9192007747108
2005-06-01,1482.7119958201808
2005-06-02,1485.4085357649171
2005-06-03,1482.0436427594407
2005-06-06,1481.487381466937
2005-06-07,1490.4064141205163
2005-06-08,1493.518251751724
2005-06-09,1484.9003613590355
2005-06-10,1486.5306239729462
2005-06-13,1484.2892575548926
2005-06-14,1487.0190550324296
2005-06-15,1491.5549877205915
2005-06-16,1496.645090148589
2005-06-17,1512.006012605889
2005-06-20,1506.1859703799919
2005-06-21,1507.7866165347916
2005-06-22,1510.1774507760874
2005-06-23,1502.037786466729
2005-06-24,1495.1085726477995
2005-06-27,1492.2398094188638
2005-06-28,1500.2570765683963
2005-06-29,1499.2425171109796
2005-06-30,1493.8212766244387
2005-07-01,1492.0489295260647
2005-07-04,1490.0585236667357
2005-07-05,1489.7699259131455
2005-07-06,1490.3441338581747
2005-07-07,1475.5355349095773
2005-07-08,1491.0741929806547
2005-07-11,1507.9901414166611
2005-07-12,1516.2688131444716
2005-07-13,1514.8421377054376
2005-07-14,1523.0808190055711
2005-07-15,1516.1913770610365
2005-07-18,1511.0878029019398
2005-07-19,1508.4760383160788
2005-07-20,1510.5071707445936
2005-07-21,1518.2072490634519
2005-07-22,1523.490369717377
2005-07-25,1522.6898722142628
2005-07-26,1518.19686451417
2005-07-27,1522.6926219710806
2005-07-28,1532.103250842995
2005-07-29,1533.0402740324455
2005-08-01,1537.3298327899151
2005-08-02,1550.2334518042205
2005-08-03,1559.2880354549557
2005-08-04,1552.6468892460223
2005-08-05,1541.3084235213591
2005-08-08,1547.3690038225188
2005-08-09,1553.6443487804436
2005-08-10,1564.872247752086
2005-08-11,1571.8591530324372
2005-08-12,1567.3052456020257
2005-08-15,1564.7532917209776
2005-08-16,1556.2766481539416
2005-08-17,1552.3866058137085
2005-08-18,1538.0215716553848
2005-08-19,1542.780790817291
2005-08-22,1553.449952138915
2005-08-23,1543.9644322679994
2005-08-24,1537.5910902120188
2005-08-25,1536.5739252135102
2005-08-26,1531.1662345674747
2005-08-29,1529.9541874399756
2005-08-30,1523.977571557645
2005-08-31,1544.1732015675086
2005-09-01,1565.5973875853424
2005-09-02,1570.9582756438097
2005-09-05,1574.2737651877515
2005-09-06,1585.1353090558591
2005-09-07,1586.6761907591474
2005-09-08,1580.667061211861
2005-09-09,1588.6958956725284
2005-09-12,1581.3822465311214
2005-09-13,1571.6880306488122
2005-09-14,1576.6378831868312
2005-09-15,1573.4143761216437
2005-09-16,1585.2603602566764
2005-09-19,1581.6353041823747
2005-09-20,1582.3877515204028
2005-09-21,1572.7652616763612
2005-09-22,1564.4114840189025
2005-09-23,1562.3688051098718
2005-09-26,1570.8601541935088
2005-09-27,1568.0294564903318
2005-09-28,1576.4634007322675
2005-09-29,1580.8114682205141
2005-09-30,1585.1796304989339
2005-10-03,1580.5193068810793
2005-10-04,1577.500611590282
2005-10-05,1558.2583747887495
2005-10-06,1552.0923861543893
2005-10-07,1549.130316534798
2005-10-10,1543.9017945137332
2005-10-11,1540.7899187045766
2005-10-12,1533.91103183858
2005-10-13,1515.3769708052932
2005-10-14,1527.9697363645216
2005-10-17,1528.2909049601358
2005-10-18,1512.7761517210847
2005-10-19,1507.058872782345
2005-10-20,1503.8192294616097
2005-10-21,1503.8378038227017
2005-10-24,1520.4758999268836
2005-10-25,1525.9389415735216
2005-10-26,1529.1659588712525
2005-10-27,1520.9156035984115
2005-10-28,1526.4642576859824
2005-10-31,1541.2680128120044
2005-11-01,1540.8180777707948
2005-11-02,1553.217972359356
2005-11-03,1563.178820892831
2005-11-04,1548.8453560188616
2005-11-07,1551.358893835069
2005-11-08,1548.9901559901693
2005-11-09,1550.0402476748668
2005-11-10,1556.7448056846993
2005-11-11,1564.659985876136
2005-11-14,1563.5878226959762
2005-11-15,1555.638356161103
2005-11-16,1549.5328534927621
2005-11-17,1562.9564210601875
2005-11-18,1571.1624315419738
2005-11-21,1578.9699974936216
2005-11-22,1580.4513225824105
2005-11-23,1594.2388459405006
2005-11-24,1595.2471872481592
2005-11-25,1593.767038039139
2005-11-28,1589.6412445220064
2005-11-29,1589.2269775066152
2005-11-30,1580.404312089038
2005-12-01,1592.0802423206628
2005-12-02,1597.859613990659
2005-12-05,1600.7982007606145
2005-12-06,1606.6798856651199
2005-12-07,1598.9089573615
2005-12-08,1602.6082309573837
2005-12-09,1604.3579552298106
2005-12-12,1612.9190337158618
2005-12-13,1619.6884593907323
2005-12-14,1628.4928102584604
2005-12-15,1620.31297974376
2005-12-16,1630.4578073034936
2005-12-19,1627.8056244916886
2005-12-20,1622.9416791356775
2005-12-21,1624.2308100062494
2005-12-22,1629.124498553252
2005-12-23,1629.7838324393958
2005-12-26,1629.7835312673549
2005-12-27,1626.0838333892366
2005-12-28,1628.4259909978514
2005-12-29,1628.1852112852441
2005-12-30,1616.5855046721708
2006-01-02,1618.9333932642455
2006-01-03,1649.0647726490797
2006-01-04,1667.9838221125287
2006-01-05,1666.6023254903116
2006-01-06,1681.9744028993596
2006-01-09,1681.6742997682413
2006-01-10,1675.2414524908634
2006-01-11,1685.5348660118605
2006-01-12,1681.865242253777
2006-01-13,1680.7703221070897
2006-01-16,1685.4939226138067
2006-01-17,1670.2727585303705
2006-01-18,1660.431182821677
2006-01-19,1670.0733150977312
2006-01-20,1653.702748135796
2006-01-23,1665.0674168899327
2006-01-24,1663.38462413944
2006-01-25,1675.6580390420083
2006-01-26,1688.2617274285624
2006-01-27,1696.2249633177933
2006-01-30,1692.4200846764697
2006-01-31,1695.444814558947
2006-02-01,1704.3608094171868
2006-02-02,1687.886016710222
2006-02-03,1676.0377221137876
2006-02-06,1679.6009027569546
2006-02-07,1669.4492498638413
2006-02-08,1669.6106609691328
2006-02-09,1683.2628256035036
2006-02-10,1680.9752730026967
2006-02-13,1681.6902735473293
2006-02-14,1683.3914932632472
2006-02-15,1689.1095104860676
2006-02-16,1696.603363255404
2006-02-17,1704.2525631312587
2006-02-20,1710.2646666308228
2006-02-21,1707.9614807941025
2006-02-22,1716.513282433615
2006-02-23,1717.7344890375962
2006-02-24,1718.8957353614467
2006-02-27,1722.7547517759494
2006-02-28,1710.0748575683278
2006-03-01,1720.508400652819
2006-03-02,1715.1251138808625
2006-03-03,1716.4670829341183
2006-03-06,1716.5875932000636
2006-03-07,1699.1323308349097
2006-03-08,1696.289051817907
2006-03-09,1700.1314230632822
2006-03-10,1708.0268479041767
2006-03-13,1721.3751078274524
2006-03-14,1735.7014245208106
2006-03-15,1743.021331797177
2006-03-16,1754.6833488121729
2006-03-17,1755.5184244503541
2006-03-20,1755.7903382302084
2006-03-21,1745.7427617852545
2006-03-22,1752.3362518789604
2006-03-23,1741.4122467119714
2006-03-24,1748.9121186392656
2006-03-27,1741.8866085700713
2006-03-28,1732.904580012738
2006-03-29,1731.5200958075163
2006-03-30,1748.9107224735421
2006-03-31,1737.5424271863985
2006-04-03,1750.4017455456074
2006-04-04,1761.1552641400797
2006-04-05,1768.3075566833706
2006-04-06,1767.289983488955
2006-04-07,1749.968384976316
2006-04-10,1754.1645387467863
2006-04-11,1741.7101827529282
2006-04-12,1738.8994166432296
2006-04-13,1740.2677916971438
2006-04-14,1740.8629765441312
2006-04-17,1753.8830070712327
2006-04-18,1768.2237030110211
2006-04-19,1785.1828248456134
2006-04-20,1786.509229001342
2006-04-21,1797.5159828500834
2006-04-24,1793.764826693988
2006-04-25,1794.7250665901242
2006-04-26,1805.1025159386734
2006-04-27,1813.8871602105794
2006-04-28,1822.6199727019223
2006-05-01,1824.0551402707126
2006-05-02,1839.274900610163
2006-05-03,1830.3692584460175
2006-05-04,1841.6000968687847
2006-05-05,1863.4854520621432
2006-05-08,1862.376396928528
2006-05-09,1870.4749494299806
2006-05-10,1867.4093364427008
2006-05-11,1858.5140225574369
2006-05-12,1833.4102310783271
2006-05-15,1813.1913876163842
2006-05-16,1817.0698215837292
2006-05-17,1775.8988030721753
2006-05-18,1765.308924997071
2006-05-19,1759.4101721927066
2006-05-22,1735.4131257626739
2006-05-23,1757.201890792337
2006-05-24,1736.9525253161432
2006-05-25,1756.8145594139385
2006-05-26,1776.6241175648354
2006-05-29,1779.5039909350653
2006-05-30,1758.7610729964501
2006-05-31,1765.7288559173564
2006-06-01,1777.0685777035746
2006-06-02,1793.7628448652526
2006-06-05,1778.9804653201854
2006-06-06,1750.3195605633757
2006-06-07,1748.987826610687
2006-06-08,1712.3674581196462
2006-06-09,1728.4989147372337
2006-06-12,1712.2566422608454
2006-06-13,1677.6646061002034
2006-06-14,1682.1544813719513
2006-06-15,1711.9051525968769
2006-06-16,1711.1225398678873
2006-06-19,1704.0774506336265
2006-06-20,1708.5846967402417
2006-06-21,1716.4446197658676
2006-06-22,1715.4649041388889
2006-06-23,1708.55162157092
2006-06-26,1711.7560101960921
2006-06-27,1706.9258522856157
2006-06-28,1707.960204216979
2006-06-29,1737.621266180112
2006-06-30,1771.6241650047139
2006-07-03,1785.199715768188
2006-07-04,1788.8157797352953
2006-07-05,1766.8608516806796
2006-07-06,1781.8030015220156
2006-07-07,1786.9804024995615
2006-07-10,1786.4197810086725
2006-07-11,1779.5205354285176
2006-07-12,1769.2615171476227
2006-07-13,1746.9465748718185
2006-07-14,1727.5860653202592
2006-07-17,1712.9070082947906
2006-07-18,1712.859825379149
2006-07-19,1750.2893397954504
2006-07-20,1759.3802693916193
2006-07-21,1753.0313361956973
2006-07-24,1774.0983820235147
2006-07-25,1780.6411744479535
2006-07-26,1785.3593980470175
2006-07-27,1807.0636168349922
2006-07-28,1822.8158033088152
2006-07-31,1815.4463456116669
2006-08-01,1805.5850049674787
2006-08-02,1823.7639968424596
2006-08-03,1817.539331004226
2006-08-04,1838.2195957299361
2006-08-07,1824.3802920287299
2006-08-08,1823.9578510316576
2006-08-09,1833.2598607442264
2006-08-10,1818.2022388735923
2006-08-11,1816.778907664819
2006-08-14,1823.2023978127445
2006-08-15,1842.2683178678462
2006-08-16,1855.7679531182107
2006-08-17,1857.9033558674416
2006-08-18,1854.8675021552133
2006-08-21,1859.524644221075
2006-08-22,1856.3585133046338
2006-08-23,1848.5356881371886
2006-08-24,1851.177243582102
2006-08-25,1847.0611147113545
2006-08-28,1857.678230064508
2006-08-29,1858.6343605109862
2006-08-30,1870.9793619141085
2006-08-31,1864.8231459371773
2006-09-01,1874.8825799039012
2006-09-04,1886.6442816266372
2006-09-05,1878.2666386128071
2006-09-06,1861.697693571224
2006-09-07,1841.6536756691812
2006-09-08,1842.7722100984813
2006-09-11,1837.08449786236
2006-09-12,1854.8255578532187
2006-09-13,1860.977139742697
2006-09-14,1866.9923489730145
2006-09-15,1863.8715631409664
2006-09-18,1868.4334075152353
2006-09-19,1864.8091141302418
2006-09-20,1876.4482785309242
2006-09-21,1880.0016464473229
2006-09-22,1872.0654538219442
2006-09-25,1871.4935592641039
2006-09-26,1882.4549630879837
2006-09-27,1892.5527229839397
2006-09-28,1892.6620928203433
2006-09-29,1888.4217394595921
2006-10-02,1895.3364573506913
2006-10-03,1894.638261688864
2006-10-04,1903.568966505708
2006-10-05,1910.9550758672558
2006-10-06,1903.7983493299212
2006-10-09,1905.7452675294714
2006-10-10,1908.8639570064713
2006-10-11,1909.2747782122024
2006-10-12,1922.2450302597465
2006-10-13,1925.7686470656602
2006-10-16,1928.7767226739102
2006-10-17,1918.2267590804786
2006-10-18,1927.2741578750363
2006-10-19,1932.5478865647176
2006-10-20,1939.1680967382147
2006-10-23,1941.585950175444
2006-10-24,1941.9527615636653
2006-10-25,1953.6742831729098
2006-10-26,1962.2524740680713
2006-10-27,1961.2556399440618
2006-10-30,1954.5847548817026
2006-10-31,1959.0507206137047
2006-11-01,1961.8326473171307
2006-11-02,1956.551208496931
2006-11-03,1955.4843337713378
2006-11-06,1975.5786080325447
2006-11-07,1990.7013797501809
2006-11-08,1988.3096886390454
2006-11-09,1982.8647686850484
2006-11-10,1987.5122767319638
2006-11-13,1985.2573479188243
2006-11-14,1987.2145619396738
2006-11-15,1993.291950520007
2006-11-16,1999.2192950950428
2006-11-17,1994.9533802997612
2006-11-20,1993.5182829071086
2006-11-21,1995.279935663316
2006-11-22,2005.2903999287014
2006-11-23,2004.9016095489083
2006-11-24,2006.9673491184064
2006-11-27,1989.661673172833
2006-11-28,1986.762833036875
2006-11-29,2009.5486720270933
2006-11-30,2013.7212295181087
2006-12-01,2011.7687925701111
2006-12-04,2018.9332346198148
2006-12-05,2027.5062567939297
2006-12-06,2029.4487147797183
2006-12-07,2032.8494640434385
2006-12-08,2035.9898335579821
2006-12-11,2038.2234471625566
2006-12-12,2045.029796124028
2006-12-13,2051.5880515260105
2006-12-14,2062.3410107262175
2006-12-15,2067.5152376023584
2006-12-18,2066.1859926064403
2006-12-19,2066.2294363709575
2006-12-20,2074.1166445553854
2006-12-21,2069.9456152688867
2006-12-22,2062.90435124217
2006-12-25,2062.730473412869
2006-12-26,2064.834558952557
2006-12-27,2082.682384339144
2006-12-28,2084.358663461485
2006-12-29,2081.0499925178005
2007-01-01,2081.0917968056638
2007-01-02,2107.0534875730095
2007-01-03,2101.312251866898
2007-01-04,2086.186863486837
2007-01-05,2059.4718495469733
2007-01-08,2058.450003227402
2007-01-09,2060.4328407535195
2007-01-10,2043.847923027528
2007-01-11,2060.2300942746188
2007-01-12,2074.7655600616076
2007-01-15,2084.86594065601
2007-01-16,2079.5366658860466
2007-01-17,2079.88645822368
2007-01-18,2083.957074146986
2007-01-19,2091.156654768292
2007-01-22,2089.3287749029387
2007-01-23,2096.040197666615
2007-01-24,2105.7345659666744
2007-01-25,2093.797743322971
2007-01-26,2078.8961436761474
2007-01-29,2080.556244361841
2007-01-30,2089.9792863321736
2007-01-31,2089.548765763243
2007-02-01,2111.247084398229
2007-02-02,2115.6769530606352
2007-02-05,2112.643775194558
2007-02-06,2122.720964019933
2007-02-07,2128.8698204851257
2007-02-08,2118.4775004197886
2007-02-09,2116.196285718779
2007-02-12,2104.53123459792
2007-02-13,2116.673997883465
2007-02-14,2140.8402008886173
2007-02-15,2140.6872832673807
2007-02-16,2137.145263225371
2007-02-19,2143.392240735813
2007-02-20,2142.8578937204024
2007-02-21,2131.169092983045
2007-02-22,2133.567188653214
2007-02-23,2138.6350048196105
2007-02-26,2149.39601334249
2007-02-27,2097.681205548443
2007-02-28,2073.9180802682845
2007-03-01,2055.991017932781
2007-03-02,2043.3642601144068
2007-03-05,2008.0308638246365
2007-03-06,2034.6406271713875
2007-03-07,2042.2872913939946
2007-03-08,2063.8128980760985
2007-03-09,2069.8126724678987
2007-03-12,2073.847425914481
2007-03-13,2048.473541074554
2007-03-14,2020.849941980442
2007-03-15,2052.498069900026
2007-03-16,2052.0444873473784
2007-03-19,2077.568489703563
2007-03-20,2093.32495046122
2007-03-21,2114.379857634115
2007-03-22,2139.7177761104085
2007-03-23,2141.8136815195517
2007-03-26,2137.8788611884993
2007-03-27,2134.8472898918326
2007-03-28,2122.2512363091505
2007-03-29,2139.370047207005
2007-03-30,2136.514896871277
2007-04-02,2146.768414724751
2007-04-03,2166.5444546582885
2007-04-04,2170.3954750211633
2007-04-05,2178.7932340743455
2007-04-06,2178.8437840330694
2007-04-09,2173.693177929079
2007-04-10,2191.386134557519
2007-04-11,2188.2350057715903
2007-04-12,2191.903396618403
2007-04-13,2206.3582738757464
2007-04-16,2234.0654338886256
2007-04-17,2237.970728858156
2007-04-18,2236.963066847499
2007-04-19,2229.318069474592
2007-04-20,2253.7703975814948
2007-04-23,2246.071827968918
2007-04-24,2238.176326422632
2007-04-25,2259.0516843435717
2007-04-26,2255.0778638723077
2007-04-27,2251.4682349777754
2007-04-30,2249.286460247512
2007-05-01,2246.9337056778345
2007-05-02,2257.5786811099706
2007-05-03,2266.8603504814964
2007-05-04,2282.329113330342
2007-05-07,2290.5578520742874
2007-05-08,2270.883625838204
2007-05-09,2277.8791031400033
2007-05-10,2256.5853696966365
2007-05-11,2268.3686953667557
2007-05-14,2271.1023836381664
2007-05-15,2280.7393156224366
2007-05-16,2285.2261111337834
2007-05-17,2282.838405248671
2007-05-18,2298.3869422030584
2007-05-21,2295.563304517685
2007-05-22,2295.2558458925764
2007-05-23,2306.2723707832643
2007-05-24,2282.3701005237117
2007-05-25,2284.979213636429
2007-05-28,2288.1310157930207
2007-05-29,2292.1794913438043
2007-05-30,2287.976757793
2007-05-31,2297.9236739845364
2007-06-01,2309.9710981418
2007-06-04,2313.2495864444713
2007-06-05,2303.785346964962
2007-06-06,2275.7920336797806
2007-06-07,2248.0087799527364
2007-06-08,2242.477577258808
2007-06-11,2253.456248089115
2007-06-12,2234.6199557710875
2007-06-13,2247.532027536126
2007-06-14,2271.350593177585
2007-06-15,2297.4190841112422
2007-06-18,2296.8343869807077
2007-06-19,2299.7882788107986
2007-06-20,2294.3766918936435
2007-06-21,2284.0024338210424
2007-06-22,2268.816454425117
2007-06-25,2267.374250736333
2007-06-26,2258.756025818202
2007-06-27,2254.153681842592
2007-06-28,2271.2184161858877
2007-06-29,2281.937614388433
2007-07-02,2297.5973522348595
2007-07-03,2311.2637852433845
2007-07-04,2318.119385357444
2007-07-05,2305.0554517321257
2007-07-06,2318.700453539905
2007-07-09,2325.029936442465
2007-07-10,2305.9865863524533
2007-07-11,2308.6883077167467
2007-07-12,2340.8639621024677
2007-07-13,2354.4370448972654
2007-07-16,2356.673801767087
2007-07-17,2355.3207038570345
2007-07-18,2337.814632721955
2007-07-19,2353.4955155864086
2007-07-20,2330.529151963275
2007-07-23,2344.7758200679964
2007-07-24,2309.352819048814
