Date,AC FAR EAST HIGH DIVIDEND YIELD
1999-08-06,1168.4410185175557
1999-08-09,1162.1559128759236
1999-08-10,1153.4150382208595
1999-08-11,1134.222197118866
1999-08-12,1147.4921382488287
1999-08-13,1133.4361305592104
1999-08-16,1156.6903084439637
1999-08-17,1150.3162340797185
1999-08-18,1164.0671569756435
1999-08-19,1184.2467998155287
1999-08-20,1201.0676581631233
1999-08-23,1213.5483185844653
1999-08-24,1208.5491916475207
1999-08-25,1213.1243106486936
1999-08-26,1205.4265034855903
1999-08-27,1195.1386427840578
1999-08-30,1205.6691502111737
1999-08-31,1191.3826563911366
1999-09-01,1201.7591620227847
1999-09-02,1192.9308596098238
1999-09-03,1180.1139974924588
1999-09-06,1190.1282104586594
1999-09-07,1178.087393529127
1999-09-08,1168.0797553020277
1999-09-09,1207.977673680475
1999-09-10,1207.7554504179138
1999-09-13,1219.4274073421982
1999-09-14,1218.4152643831337
1999-09-15,1203.2299206141927
1999-09-16,1190.486790380311
1999-09-17,1185.3492211666028
1999-09-20,1187.8149901217507
1999-09-21,1200.9232843059926
1999-09-22,1181.5711668042813
1999-09-23,1181.7758270961795
1999-09-24,1167.8368414616966
1999-09-27,1142.0150167220706
1999-09-28,1151.6743882729252
1999-09-29,1140.1611189407968
1999-09-30,1144.3262435688478
1999-10-01,1147.6608458685619
1999-10-04,1144.341416326675
1999-10-05,1143.8909359745635
1999-10-06,1144.2872911050713
1999-10-07,1142.7463875607143
1999-10-08,1145.8149312523874
1999-10-11,1143.4407146278875
1999-10-12,1137.220981332374
1999-10-13,1117.3313810077861
1999-10-14,1117.978643239744
1999-10-15,1111.583291532851
1999-10-18,1103.5860128399825
1999-10-19,1110.4662245093825
1999-10-20,1133.4108333947622
1999-10-21,1129.605731335578
1999-10-22,1145.9080663516447
1999-10-25,1153.752896169723
1999-10-26,1148.5684098082027
1999-10-27,1146.0529978233203
1999-10-28,1145.3433710267896
1999-10-29,1166.637860857539
1999-11-01,1173.847583779493
1999-11-02,1180.6105650998595
1999-11-03,1173.4751718248767
1999-11-04,1193.1116366519338
1999-11-05,1176.442410585406
1999-11-08,1169.1393114130979
1999-11-09,1174.2305940348137
1999-11-10,1184.7978985765835
1999-11-11,1181.6119385409693
1999-11-12,1196.9476765145064
1999-11-15,1211.0753774692469
1999-11-16,1213.74343576057
1999-11-17,1223.57826614486
1999-11-18,1228.1059290405997
1999-11-19,1251.1591507635549
1999-11-22,1251.2709416500672
1999-11-23,1255.3386556355351
1999-11-24,1240.9564147159533
1999-11-25,1224.2270548324711
1999-11-26,1245.2676325849986
1999-11-29,1259.4778041785596
1999-11-30,1252.5480941147534
1999-12-01,1262.6368273396738
1999-12-02,1282.416998633901
1999-12-03,1281.4487127383288
1999-12-06,1282.4889601664083
1999-12-07,1274.8760178741052
1999-12-08,1267.1310302941815
1999-12-09,1280.218979860067
1999-12-10,1289.24902938857
1999-12-13,1278.9989570960593
1999-12-14,1268.9353139490765
1999-12-15,1250.716357606576
1999-12-16,1245.6702206239497
1999-12-17,1252.7248608718992
1999-12-20,1258.0280245766905
1999-12-21,1259.4247926768267
1999-12-22,1258.0561325942526
1999-12-23,1257.5425042104941
1999-12-24,1262.0068371906186
1999-12-27,1265.1239529270902
1999-12-28,1264.7456762520258
1999-12-29,1251.9145341995868
1999-12-30,1255.9266951522138
1999-12-31,1255.9826228223267
2000-01-03,1272.4355438145817
2000-01-04,1272.7938574293116
2000-01-05,1231.9767461473411
2000-01-06,1195.6965092239068
2000-01-07,1217.5448936544958
2000-01-10,1230.2562082844925
2000-01-11,1229.2568860088556
2000-01-12,1219.1219489729453
2000-01-13,1226.4103335952286
2000-01-14,1243.6940952380617
2000-01-17,1258.8445101183
2000-01-18,1254.6504304289588
2000-01-19,1231.631176972254
2000-01-20,1244.2648579119518
2000-01-21,1234.5454860176883
2000-01-24,1236.9796988387518
2000-01-25,1221.3930038596259
2000-01-26,1229.2682463094045
2000-01-27,1242.8381960045522
2000-01-28,1243.733511878369
2000-01-31,1233.4120240202974
2000-02-01,1225.6924434413643
2000-02-02,1229.3348587852065
2000-02-03,1231.755600251917
2000-02-04,1233.557836489663
2000-02-07,1221.7331311293037
2000-02-08,1209.3463183783967
2000-02-09,1220.9237943842775
2000-02-10,1213.1593828409052
2000-02-11,1224.1855346763111
2000-02-14,1190.6480753269814
2000-02-15,1165.597815545769
2000-02-16,1179.2258334677988
2000-02-17,1183.5689919191125
2000-02-18,1155.2149356283753
2000-02-21,1130.8308867739972
2000-02-22,1120.3228848468416
2000-02-23,1138.7003210999899
2000-02-24,1153.149424378128
2000-02-25,1149.5579193067817
2000-02-28,1137.2694757574068
2000-02-29,1136.2197593542496
2000-03-01,1149.0930440037937
2000-03-02,1147.0943396760983
2000-03-03,1151.0898175520003
2000-03-06,1169.3559868342315
2000-03-07,1184.5873491726868
2000-03-08,1182.5250176169864
2000-03-09,1181.988675424598
2000-03-10,1204.5092836801314
2000-03-13,1192.508448383155
2000-03-14,1175.8410316228421
2000-03-15,1161.5160076274033
2000-03-16,1158.2644312255663
2000-03-17,1180.0297288579552
2000-03-20,1168.7903037262613
2000-03-21,1174.740872967999
2000-03-22,1177.7116761946666
2000-03-23,1192.3643810184542
2000-03-24,1200.777687491701
2000-03-27,1226.6368405609264
2000-03-28,1232.9095179487392
2000-03-29,1236.7396317763237
2000-03-30,1219.5446692635423
2000-03-31,1229.7821522128836
2000-04-03,1218.7030611896485
2000-04-04,1220.3753609790026
2000-04-05,1225.9239163559241
2000-04-06,1222.9399735131908
2000-04-07,1220.0517091773695
2000-04-10,1220.992356953983
2000-04-11,1206.9952929380224
2000-04-12,1218.388809476275
2000-04-13,1214.000372611831
2000-04-14,1216.3814329891297
2000-04-17,1158.9179168666694
2000-04-18,1185.1440504426498
2000-04-19,1178.9410221295213
2000-04-20,1171.4181581938858
2000-04-21,1161.8614929619193
2000-04-24,1174.3126488849186
2000-04-25,1174.7349003269132
2000-04-26,1164.1240613007058
2000-04-27,1165.5036760289229
2000-04-28,1166.3616595753927
2000-05-01,1167.0371045449583
2000-05-02,1167.424431055464
2000-05-03,1160.272106713819
2000-05-04,1159.055979832302
2000-05-05,1156.7626608550802
2000-05-08,1150.8489764107026
2000-05-09,1146.8810910172874
2000-05-10,1142.379441429771
2000-05-11,1141.162855558205
2000-05-12,1165.5899770542387
2000-05-15,1157.8075082429605
2000-05-16,1164.541267585929
2000-05-17,1154.3687147751612
2000-05-18,1144.808703835184
2000-05-19,1157.8677156781653
2000-05-22,1138.114467625897
2000-05-23,1149.2074397130514
2000-05-24,1145.7475331240792
2000-05-25,1140.9449762996917
2000-05-26,1124.0074747490048
2000-05-29,1127.4195749518663
2000-05-30,1125.4629076958133
2000-05-31,1129.900165111516
2000-06-01,1136.6239528782355
2000-06-02,1147.815532258528
2000-06-05,1170.5412809544232
2000-06-06,1180.03946411092
2000-06-07,1192.7257570894901
2000-06-08,1189.7918338143604
2000-06-09,1205.7601872572154
2000-06-12,1204.7616116440938
2000-06-13,1193.6493979892205
2000-06-14,1192.6985408789876
2000-06-15,1188.287001156063
2000-06-16,1198.3596283947736
2000-06-19,1201.0783184227653
2000-06-20,1203.451149101926
2000-06-21,1205.5281159455208
2000-06-22,1201.8975180549128
2000-06-23,1200.2379958557071
2000-06-26,1195.5818347538668
2000-06-27,1209.1063209211002
2000-06-28,1213.2687972718443
2000-06-29,1209.371609609463
2000-06-30,1216.9159144848709
2000-07-03,1227.6513418632253
2000-07-04,1225.6728178178396
2000-07-05,1231.9469009718669
2000-07-06,1237.8175325383654
2000-07-07,1242.2184842397621
2000-07-10,1259.2706295842224
2000-07-11,1259.8937316002273
2000-07-12,1257.2405440768923
2000-07-13,1242.8222806341705
2000-07-14,1247.9295159227897
2000-07-17,1244.9718282417305
2000-07-18,1231.039671976407
2000-07-19,1241.8523976534098
2000-07-20,1242.7548190229616
2000-07-21,1237.2468461133394
2000-07-24,1224.1023848239654
2000-07-25,1212.5182497429416
2000-07-26,1215.434387210965
2000-07-27,1206.6164740300947
2000-07-28,1196.022578509817
2000-07-31,1188.0630321706224
2000-08-01,1195.1436484611274
2000-08-02,1205.2442711542935
2000-08-03,1202.6982524912662
2000-08-04,1211.514176504054
2000-08-07,1214.110641340875
2000-08-08,1204.9011528812432
2000-08-09,1224.295911400234
2000-08-10,1226.400491525138
2000-08-11,1231.0743273648895
2000-08-14,1229.9937715453086
2000-08-15,1238.296116938751
2000-08-16,1243.5974635842615
2000-08-17,1240.6009126979284
2000-08-18,1237.8502033639716
2000-08-21,1233.3238660296215
2000-08-22,1248.5043312271132
2000-08-23,1246.9538939550334
2000-08-24,1243.2880667487864
2000-08-25,1241.1002455674977
2000-08-28,1226.55071871456
2000-08-29,1227.8471129990198
2000-08-30,1216.6330154634616
2000-08-31,1209.1590030016
2000-09-01,1220.71726213966
2000-09-04,1231.0614198398237
2000-09-05,1224.1144456854308
2000-09-06,1213.6774246774835
2000-09-07,1214.8351185753547
2000-09-08,1210.794037196678
2000-09-11,1195.6077349822062
2000-09-12,1177.1457249349282
2000-09-13,1178.6872684356692
2000-09-14,1168.8943956449489
2000-09-15,1161.2057473919033
2000-09-18,1138.7660668421079
2000-09-19,1145.395500083358
2000-09-20,1159.6735413321717
2000-09-21,1151.4238098776827
2000-09-22,1122.0980455748206
2000-09-25,1148.8876024486922
2000-09-26,1150.7869247911085
2000-09-27,1147.5347990509583
2000-09-28,1150.0675817632723
2000-09-29,1167.1671183484052
2000-10-02,1163.5507798369213
2000-10-03,1175.8203746846943
2000-10-04,1173.7868091936014
2000-10-05,1173.9758888790743
2000-10-06,1176.106474967256
2000-10-09,1158.2986209987719
2000-10-10,1157.5793558086225
2000-10-11,1144.8935980014983
2000-10-12,1140.6145843150266
2000-10-13,1134.2853414838282
2000-10-16,1134.0788016130969
2000-10-17,1116.0582850516703
2000-10-18,1103.6786947212217
2000-10-19,1100.5847316742074
2000-10-20,1119.2000547502337
2000-10-23,1119.0916013155017
2000-10-24,1125.4308585841093
2000-10-25,1124.3856826078147
2000-10-26,1127.5248452408464
2000-10-27,1121.6900668056471
2000-10-30,1119.3790960186589
2000-10-31,1128.2343950504126
2000-11-01,1153.278133047909
2000-11-02,1162.2612878193665
2000-11-03,1170.1938604931204
2000-11-06,1174.9159947548999
2000-11-07,1177.4613128912024
2000-11-08,1171.7215061893855
2000-11-09,1164.9693972284197
2000-11-10,1160.2683811549307
2000-11-13,1139.971771281221
2000-11-14,1152.237801020846
2000-11-15,1145.515125422465
2000-11-16,1138.4822833194864
2000-11-17,1134.0542233581334
2000-11-20,1126.9459585520378
2000-11-21,1120.8941846344524
2000-11-22,1113.4462085399464
2000-11-23,1110.932924927105
2000-11-24,1119.7112552180058
2000-11-27,1128.8655103211713
2000-11-28,1126.3004097459332
2000-11-29,1111.6038720501183
2000-11-30,1110.1907762497044
2000-12-01,1124.7523809957129
2000-12-04,1118.783027488137
2000-12-05,1122.0604905289981
2000-12-06,1133.730538621494
2000-12-07,1129.5400905806305
2000-12-08,1141.9018318285418
2000-12-11,1163.4301885254422
2000-12-12,1157.0543105809481
2000-12-13,1165.0939328139625
2000-12-14,1156.3221597770948
2000-12-15,1136.9214962304768
2000-12-18,1139.438741144455
2000-12-19,1139.361848441045
2000-12-20,1126.7024537013979
2000-12-21,1122.2276443412995
2000-12-22,1121.710949414761
2000-12-25,1130.7120278408956
2000-12-26,1124.2499175028356
2000-12-27,1121.8491231718092
2000-12-28,1125.3195480050583
2000-12-29,1132.0717439656933
2001-01-01,1132.8534650276963
2001-01-02,1131.2216372205369
2001-01-03,1122.0713324394637
2001-01-04,1145.5563083485765
2001-01-05,1158.7288217637802
2001-01-08,1154.9325385583159
2001-01-09,1155.7536203411605
2001-01-10,1146.0688944174592
2001-01-11,1123.5124226444943
2001-01-12,1127.6140451343751
2001-01-15,1120.8023451690858
2001-01-16,1127.454973958448
2001-01-17,1129.9746236494693
2001-01-18,1142.5523524191326
2001-01-19,1159.3176274684085
2001-01-22,1172.4251833678513
2001-01-23,1168.7495188708951
2001-01-24,1164.985330828885
2001-01-25,1167.8947032850583
2001-01-26,1159.7705310596489
2001-01-29,1158.8976886898865
2001-01-30,1157.6878839025158
2001-01-31,1178.7654460941144
2001-02-01,1179.9320804537024
2001-02-02,1177.9899930494535
2001-02-05,1159.1947664411437
2001-02-06,1154.9901262584763
2001-02-07,1152.7684839012734
2001-02-08,1151.6236973081122
2001-02-09,1152.4314188079304
2001-02-12,1150.020472842584
2001-02-13,1157.180220231584
2001-02-14,1162.895625515493
2001-02-15,1168.6552653332888
2001-02-16,1168.543666245896
2001-02-19,1162.1226635808882
2001-02-20,1177.327703731316
2001-02-21,1169.267619353741
2001-02-22,1163.3524380863978
2001-02-23,1167.662897001286
2001-02-26,1175.3681942948388
2001-02-27,1170.545068187124
2001-02-28,1164.1096596500438
2001-03-01,1145.1357742581527
2001-03-02,1130.660061154928
2001-03-05,1137.8178627943266
2001-03-06,1149.613361738872
2001-03-07,1144.7028832663166
2001-03-08,1143.583502569927
2001-03-09,1137.4914133988289
2001-03-12,1103.4542874358388
2001-03-13,1081.9004899764188
2001-03-14,1078.7851622568207
2001-03-15,1087.9889822473988
2001-03-16,1082.5921946926576
2001-03-19,1085.74259400471
2001-03-20,1077.4545408513773
2001-03-21,1089.1704873706447
2001-03-22,1063.8971372781157
2001-03-23,1081.1713239801643
2001-03-26,1102.296867439394
2001-03-27,1089.329024988906
2001-03-28,1094.4043569426967
2001-03-29,1072.7996732441693
2001-03-30,1069.189148538038
2001-04-02,1050.1358086593882
2001-04-03,1054.4663878596925
2001-04-04,1043.6792302318042
2001-04-05,1053.505067203481
2001-04-06,1060.249693569725
2001-04-09,1037.7600693227828
2001-04-10,1037.0545412070537
2001-04-11,1054.6088108860226
2001-04-12,1070.0276854007145
2001-04-13,1068.5303707010964
2001-04-16,1060.0615669700885
2001-04-17,1058.589574121145
2001-04-18,1084.7343690258456
2001-04-19,1107.2377226435715
2001-04-20,1100.7630258783709
2001-04-23,1105.1843622762747
2001-04-24,1104.1402268663614
2001-04-25,1103.9625427016902
2001-04-26,1104.8168350600465
2001-04-27,1101.7938893704322
2001-04-30,1110.5598487992577
2001-05-01,1122.2746085543367
2001-05-02,1128.7244590584285
2001-05-03,1133.6907399979493
2001-05-04,1123.758546736472
2001-05-07,1131.6506985576923
2001-05-08,1120.3971986737586
2001-05-09,1115.975149553803
2001-05-10,1113.4469679944507
2001-05-11,1119.525374769843
2001-05-14,1103.495270674799
2001-05-15,1104.393534133497
2001-05-16,1096.7178384567617
2001-05-17,1116.1763768251549
2001-05-18,1108.6814679017768
2001-05-21,1121.4236675147692
2001-05-22,1123.9452944391844
2001-05-23,1142.5521099360678
2001-05-24,1140.6667680977196
2001-05-25,1131.4354248224774
2001-05-28,1126.8489000730465
2001-05-29,1137.3548148436796
2001-05-30,1128.8609364120173
2001-05-31,1124.8540345332885
2001-06-01,1121.203236826572
2001-06-04,1126.2874885209367
2001-06-05,1126.8594460859204
2001-06-06,1127.4891273051262
2001-06-07,1136.6561457140763
2001-06-08,1143.194450447702
2001-06-11,1130.1415816634378
2001-06-12,1118.8224616961859
2001-06-13,1116.9781783870098
2001-06-14,1108.9876178063903
2001-06-15,1104.2304289974134
2001-06-18,1098.5630340057526
2001-06-19,1099.8420890310945
2001-06-20,1090.3608294054425
2001-06-21,1093.7725221628555
2001-06-22,1094.0360418222454
2001-06-25,1094.996771424373
2001-06-26,1092.4611627788363
2001-06-27,1090.056627552112
2001-06-28,1080.2108704990128
2001-06-29,1096.5148976991484
2001-07-02,1092.238586801297
2001-07-03,1094.5207552725888
2001-07-04,1095.2983388566379
2001-07-05,1092.5832349853927
2001-07-06,1083.3778970703352
2001-07-09,1068.7121416706702
2001-07-10,1073.013416734374
2001-07-11,1065.0963488504658
2001-07-12,1076.3160652898937
2001-07-13,1062.2955515394538
2001-07-16,1056.5481936387182
2001-07-17,1050.7594795445914
2001-07-18,1038.999737539338
2001-07-19,1038.3858424042169
2001-07-20,1041.3088840525818
2001-07-23,1028.182251969224
2001-07-24,1026.57353297493
2001-07-25,1031.8774788031726
2001-07-26,1032.9322069805323
2001-07-27,1042.2046136622685
2001-07-30,1036.901959665937
2001-07-31,1052.3237147517796
2001-08-01,1061.1215218518703
2001-08-02,1069.200481880769
2001-08-03,1061.1530516886562
2001-08-06,1058.0590322742228
2001-08-07,1059.3951907136207
2001-08-08,1059.6646835046695
2001-08-09,1039.1138041051715
2001-08-10,1050.0126923690545
2001-08-13,1045.936726821628
2001-08-14,1066.5043975920014
2001-08-15,1075.25485805325
2001-08-16,1077.9668234964995
2001-08-17,1079.5410194982012
2001-08-20,1070.4000283896028
2001-08-21,1072.377519883002
2001-08-22,1077.214113760582
2001-08-23,1075.4019543847844
2001-08-24,1071.1776736950394
2001-08-27,1078.5245719089273
2001-08-28,1071.5045599628038
2001-08-29,1072.3383165462644
2001-08-30,1065.3468363395032
2001-08-31,1060.9977620688649
2001-09-03,1052.1806701885737
2001-09-04,1064.978758140877
2001-09-05,1049.5262680653
2001-09-06,1040.2384801912904
2001-09-07,1029.2552589255527
2001-09-10,1017.2844641361962
2001-09-11,1019.777117237139
2001-09-12,953.2223445342025
2001-09-13,970.1040344254134
2001-09-14,964.5733032858936
2001-09-17,931.8424609964029
2001-09-18,935.4808972170708
2001-09-19,952.248083028467
2001-09-20,941.4477074269589
2001-09-21,912.7676952495971
2001-09-24,918.12175140374
2001-09-25,915.9409682767456
2001-09-26,909.2422759353801
2001-09-27,911.4996809604781
2001-09-28,931.6129346005832
2001-10-01,937.2573631723752
2001-10-02,937.7272324455032
2001-10-03,936.6126084950947
2001-10-04,956.9462624363669
2001-10-05,958.9821280360795
2001-10-08,946.9317570271903
2001-10-09,958.8627839881633
2001-10-10,953.1233122622295
2001-10-11,969.7134637155228
2001-10-12,963.8194222355805
2001-10-15,958.8873235677219
2001-10-16,967.0280374585844
2001-10-17,974.2889708232054
2001-10-18,954.7864180919456
2001-10-19,954.3039538936429
2001-10-22,954.3193969163256
2001-10-23,966.1112440680876
2001-10-24,974.6079732139552
2001-10-25,979.5736995819525
2001-10-26,980.5873338806937
2001-10-29,967.2953146894944
2001-10-30,961.2490245077498
2001-10-31,960.4575118973254
2001-11-01,961.3557455704204
2001-11-02,959.4061940360251
2001-11-05,967.9203483088854
2001-11-06,968.192596278753
2001-11-07,959.2313468754195
2001-11-08,972.9400715161389
2001-11-09,981.9956724757931
2001-11-12,984.8026468550688
2001-11-13,980.5180594270875
2001-11-14,993.6166611193597
2001-11-15,1008.2973634028807
2001-11-16,1001.2801153899028
2001-11-19,1006.8549749141048
2001-11-20,1008.9068070356891
2001-11-21,1012.9437130358656
2001-11-22,1013.3884831179596
2001-11-23,1021.6241629252919
2001-11-26,1038.5550079406444
2001-11-27,1032.4694464554916
2001-11-28,1008.9378548527762
2001-11-29,1009.3294065780285
2001-11-30,1026.5841022719176
2001-12-03,1018.3578543620173
2001-12-04,1025.6422848186446
2001-12-05,1048.019528704981
2001-12-06,1049.8911284910034
2001-12-07,1052.4404679562124
2001-12-10,1039.5383161638472
2001-12-11,1034.8892027630384
2001-12-12,1052.5317911115262
2001-12-13,1034.618683576107
2001-12-14,1030.6405737036835
2001-12-17,1018.0952034182573
2001-12-18,1014.3531312555057
2001-12-19,1014.6150203581276
2001-12-20,1028.2279067215463
2001-12-21,1008.8591582477952
2001-12-24,1010.223209641339
2001-12-25,1015.3211135918774
2001-12-26,1011.1566195632773
2001-12-27,1019.8429411390797
2001-12-28,1033.0203076064001
2001-12-31,1037.8479574400876
2002-01-01,1037.8479574400876
2002-01-02,1039.7053622661717
2002-01-03,1044.1936709996055
2002-01-04,1056.282348599431
2002-01-07,1073.6827609069578
2002-01-08,1060.3760596290595
2002-01-09,1055.1000006775432
2002-01-10,1046.4457051251284
2002-01-11,1036.1691825008681
2002-01-14,1041.1523797669024
2002-01-15,1029.9003018784188
2002-01-16,1030.6296134220327
2002-01-17,1033.8433994541276
2002-01-18,1037.1641523662195
2002-01-21,1049.6941687789827
2002-01-22,1031.9565573129003
2002-01-23,1031.6789157201044
2002-01-24,1033.411861041194
2002-01-25,1045.738197028761
2002-01-28,1055.0695764915397
2002-01-29,1052.259876641042
2002-01-30,1040.0396198772994
2002-01-31,1046.9059071662323
2002-02-01,1035.0914048115899
2002-02-04,1034.509736405956
2002-02-05,1025.100559639302
2002-02-06,1027.415359672438
2002-02-07,1026.4569398076608
2002-02-08,1031.1961042085009
2002-02-11,1042.047648952174
2002-02-12,1048.251992343044
2002-02-13,1051.3155984940806
2002-02-14,1064.7235162112825
2002-02-15,1065.6743543662596
2002-02-18,1067.7470051069113
2002-02-19,1046.0542038340354
2002-02-20,1043.6326813783946
2002-02-21,1052.3931787864733
2002-02-22,1049.283945241751
2002-02-25,1037.7580228239437
2002-02-26,1033.8609111311262
2002-02-27,1053.9451630372218
2002-02-28,1051.5447640273017
2002-03-01,1060.8187116168758
2002-03-04,1094.011390792409
2002-03-05,1102.7727521070658
2002-03-06,1103.4238702528019
2002-03-07,1122.3806231297835
2002-03-08,1126.7905064164843
2002-03-11,1140.7769035132003
2002-03-12,1135.4012961406852
2002-03-13,1124.3007253113544
2002-03-14,1129.5602125740584
2002-03-15,1129.8624043096552
2002-03-18,1122.9949328655289
2002-03-19,1127.9491512084473
2002-03-20,1122.3540161045014
2002-03-21,1114.9206147071875
2002-03-22,1110.08839561896
2002-03-25,1111.01656798328
2002-03-26,1110.2220102511008
2002-03-27,1121.7706768819187
2002-03-28,1126.7995885422815
2002-03-29,1117.301731239189
2002-04-01,1105.8296448409099
2002-04-02,1108.2205379568916
2002-04-03,1116.2957263143128
2002-04-04,1119.3111960916267
2002-04-05,1123.406328019191
2002-04-08,1117.8452707634399
2002-04-09,1110.6024630147103
2002-04-10,1108.6262758529992
2002-04-11,1106.9493903243879
2002-04-12,1107.1150768496673
2002-04-15,1115.5594678835655
2002-04-16,1120.524131974442
2002-04-17,1138.86882783076
2002-04-18,1147.5428430584284
2002-04-19,1151.4451850121172
2002-04-22,1159.7524136236518
2002-04-23,1161.9191422663826
2002-04-24,1160.6854483973098
2002-04-25,1148.800453896227
2002-04-26,1147.763800341284
2002-04-29,1139.7317613271625
2002-04-30,1141.9212164442656
2002-05-01,1144.7540170014217
2002-05-02,1157.553692860243
2002-05-03,1164.2622631414524
2002-05-06,1150.0258532065577
2002-05-07,1151.7167108769938
2002-05-08,1156.8178776880504
2002-05-09,1157.1042185679353
2002-05-10,1156.3822689015083
2002-05-13,1157.5523217191528
2002-05-14,1152.7013740122613
2002-05-15,1169.211590941707
2002-05-16,1175.7268197092267
2002-05-17,1190.3231279337888
2002-05-20,1188.3805081452292
2002-05-21,1182.2145329020034
2002-05-22,1201.0101468695723
2002-05-23,1196.640158700669
2002-05-24,1202.2259028670805
2002-05-27,1200.2772847679446
