Date,EM GCC COUNTRIES VALUE
2015-02-09,841.9148503438556
2015-02-10,839.9093162968346
2015-02-11,835.0953552743881
2015-02-12,836.455117441128
2015-02-13,836.4551174411282
2015-02-16,838.768196902555
2015-02-17,839.7205611297089
2015-02-18,841.281546625028
2015-02-19,840.9710986454737
2015-02-20,840.9710986454737
2015-02-23,839.3905216922548
2015-02-24,837.8907812120815
2015-02-25,840.9458623887089
2015-02-26,842.9491313337368
2015-02-27,842.9327476075083
2015-03-02,847.1097762402536
2015-03-03,837.3318191385927
2015-03-04,831.143194805529
2015-03-05,829.3584317071227
2015-03-06,829.3584317071227
2015-03-09,830.0459121524822
2015-03-10,825.4163683044774
2015-03-11,814.0530100705411
2015-03-12,811.179309730176
2015-03-13,811.1793097301759
2015-03-16,780.911589425795
2015-03-17,775.4666344013955
2015-03-18,757.3700601112216
2015-03-19,774.0719694864916
2015-03-20,774.0719694864916
2015-03-23,777.9822842363747
2015-03-24,784.5541121995262
2015-03-25,773.511652877227
2015-03-26,776.4305535357166
2015-03-27,776.397289892826
2015-03-30,790.3142024527297
2015-03-31,802.1425141044132
2015-04-01,798.9597821759693
2015-04-02,817.9677457124632
2015-04-03,817.9677457124632
2015-04-06,820.7074131974924
2015-04-07,830.368591200449
2015-04-08,835.5212031899192
2015-04-09,833.9313214836933
2015-04-10,833.9313214836935
2015-04-13,831.0324079833408
2015-04-14,830.94664765564
2015-04-15,841.9786697397226
2015-04-16,860.6340230425764
2015-04-17,860.6332970461164
2015-04-20,854.255665716663
2015-04-21,859.9899254324101
2015-04-22,862.6675224641674
2015-04-23,854.1648004958414
2015-04-24,854.1823965155781
2015-04-27,863.4940763425818
2015-04-28,864.6915818391029
2015-04-29,866.5695583793783
2015-04-30,858.7938237278562
2015-05-01,858.7718307806373
2015-05-04,847.3434984866338
2015-05-05,853.8774521703174
2015-05-06,858.3771661894365
2015-05-07,854.268371592213
2015-05-08,854.268371592213
2015-05-11,855.6525765996013
2015-05-12,855.0189358634402
2015-05-13,857.8589269801139
2015-05-14,855.9097389676025
2015-05-15,855.9097389676025
2015-05-18,855.1054374617745
2015-05-19,856.3393884941864
2015-05-20,855.7533209789935
2015-05-21,858.1777023972838
2015-05-22,858.1777023972838
2015-05-25,850.5211436074418
2015-05-26,848.6455747068406
2015-05-27,836.9471755500688
2015-05-28,817.1775007188659
2015-05-29,817.2057476072819
2015-06-01,836.0178807544653
2015-06-02,842.263958308606
2015-06-03,842.7102326209998
2015-06-04,834.4461942599133
2015-06-05,834.4243468634277
2015-06-08,824.0253031094619
2015-06-09,828.6387318320938
2015-06-10,823.0711039049642
2015-06-11,821.6976063296204
2015-06-12,821.673420566531
2015-06-15,822.5504824099824
2015-06-16,817.651266916157
2015-06-17,820.2193162222569
2015-06-18,820.1184879383951
2015-06-19,820.2540165043084
2015-06-22,831.231570126641
2015-06-23,832.6965636966265
2015-06-24,839.3493153563564
2015-06-25,832.4673520518737
2015-06-26,832.4789265556143
2015-06-29,823.7541252040721
2015-06-30,842.8888739435289
2015-07-01,830.5214092591019
2015-07-02,836.9830882891713
2015-07-03,836.9390690674146
2015-07-06,826.332246526399
2015-07-07,822.5700456730957
2015-07-08,810.5005844981546
2015-07-09,817.0280453294471
2015-07-10,817.0022731486096
2015-07-13,819.4019606912559
2015-07-14,823.3086123063705
2015-07-15,828.7915489062567
2015-07-16,829.4425440196306
2015-07-17,829.4425440196306
2015-07-20,831.7834768466931
2015-07-21,833.8864632542625
2015-07-22,835.4564586173401
2015-07-23,836.5735884003707
2015-07-24,836.5800001783554
2015-07-27,832.7570815490425
2015-07-28,828.2142885318036
2015-07-29,832.187921841688
2015-07-30,834.1590065307415
2015-07-31,834.1904953924634
2015-08-03,832.3559477509338
2015-08-04,833.3677418368053
2015-08-05,837.5890423820891
2015-08-06,840.5650281014318
2015-08-07,840.6315955819308
2015-08-10,837.8688037604843
2015-08-11,839.5853038471693
2015-08-12,836.8262732752111
2015-08-13,833.1654325456719
2015-08-14,833.1773046388132
2015-08-17,814.6419882752887
2015-08-18,802.5039747603212
2015-08-19,801.9036921391322
2015-08-20,782.4966374983013
2015-08-21,782.4966374983013
2015-08-24,725.5617167229949
2015-08-25,754.1356443111397
2015-08-26,753.2141262110542
2015-08-27,780.9908074330691
2015-08-28,781.0213785621836
2015-08-31,800.1469012024879
2015-09-01,781.7661278212815
2015-09-02,779.3337336909103
2015-09-03,776.5560694047646
2015-09-04,776.5919928881893
2015-09-07,775.2324103527059
2015-09-08,778.1177255173204
2015-09-09,790.7287911431946
2015-09-10,804.1145842220866
2015-09-11,804.1452882975309
2015-09-14,785.0267033937288
2015-09-15,784.5410044221652
2015-09-16,791.4006562151544
2015-09-17,782.2706096232756
2015-09-18,782.2746242825887
2015-09-21,788.0185677970129
2015-09-22,785.5172282588012
2015-09-23,785.4650849794224
2015-09-24,785.6007494837033
2015-09-25,785.6236642346424
2015-09-28,782.2794737761627
2015-09-29,769.7342769110243
2015-09-30,783.1810378186076
2015-10-01,781.2491265924762
2015-10-02,781.244744430082
2015-10-05,787.7233257940931
2015-10-06,791.8365297014633
2015-10-07,800.16218252532
2015-10-08,793.0294297168243
2015-10-09,793.042269650693
2015-10-12,796.3726650664145
2015-10-13,794.1796595133102
2015-10-14,788.9371064015357
2015-10-15,790.6580418083014
2015-10-16,790.5841374226575
2015-10-19,794.2213602209337
2015-10-20,791.3834439213845
2015-10-21,784.1786208157985
2015-10-22,775.5181226480393
2015-10-23,775.5646263274225
2015-10-26,773.9226929112399
2015-10-27,771.8171407754618
2015-10-28,763.8233436475782
2015-10-29,760.3709956130232
2015-10-30,760.3709956130231
2015-11-02,754.9739891289458
2015-11-03,758.0771783194225
2015-11-04,749.4515901724461
2015-11-05,746.5303066979931
2015-11-06,746.5667311924019
2015-11-09,732.3760738808826
2015-11-10,720.7436772675999
2015-11-11,714.0994592988869
2015-11-12,713.0682917879993
2015-11-13,713.1149990858764
2015-11-16,702.3627194433615
2015-11-17,704.9417423291524
2015-11-18,707.4597255916524
2015-11-19,715.8054411235304
2015-11-20,715.7600247169826
2015-11-23,709.7607389164607
2015-11-24,704.3424483411169
2015-11-25,704.6997762598568
2015-11-26,704.8887979338332
2015-11-27,704.8887979338332
2015-11-30,681.0367102492356
2015-12-01,692.2493516460752
2015-12-02,697.7387403457299
2015-12-03,694.038610305758
2015-12-04,693.9055286985381
2015-12-07,689.8404190683852
2015-12-08,667.8210327137488
2015-12-09,667.5430031604276
2015-12-10,665.0549594952911
2015-12-11,665.0497528318696
2015-12-14,650.4186375951921
2015-12-15,650.8877941305511
2015-12-16,658.0317633791732
2015-12-17,666.7499884027637
2015-12-18,666.7417122987296
2015-12-21,672.5558523685113
2015-12-22,682.4572298232565
2015-12-23,684.142771064263
2015-12-24,684.75155681956
2015-12-25,684.75155681956
2015-12-28,689.006514022711
2015-12-29,694.8883877574192
2015-12-30,694.77757411825
2015-12-31,699.7547876280433
2016-01-01,699.7547876280433
2016-01-04,678.7832471324266
2016-01-05,681.8256469185368
2016-01-06,685.5560685636265
2016-01-07,660.5629008284055
2016-01-08,660.5760298462001
2016-01-11,650.9370619971861
2016-01-12,639.7701715242002
2016-01-13,637.7105237724876
2016-01-14,624.8164675155417
2016-01-15,624.8464544120366
2016-01-18,592.4451855970966
2016-01-19,612.1462207277414
2016-01-20,596.2529246847472
2016-01-21,592.0616527396055
2016-01-22,592.0977387110469
2016-01-25,610.9853156166201
2016-01-26,604.9770581197708
2016-01-27,620.8118583514927
2016-01-28,640.349272459406
2016-01-29,640.3425132304613
2016-02-01,664.1269549052648
2016-02-02,667.9548728524404
2016-02-03,660.8757343158029
2016-02-04,678.0369311244245
2016-02-05,678.0040672831808
2016-02-08,673.9529634879901
2016-02-09,668.9204261600022
2016-02-10,669.4311461020806
2016-02-11,661.7589896170829
2016-02-12,661.8235386298101
2016-02-15,677.7660872345126
2016-02-16,682.6756922054288
2016-02-17,684.8898880881147
2016-02-18,694.0649783900533
2016-02-19,694.0221840744796
2016-02-22,698.6280722950281
2016-02-23,707.4244181496158
2016-02-24,703.1344700255516
2016-02-25,698.518471682342
2016-02-26,698.4512543785462
2016-02-29,711.2557268436861
2016-03-01,715.335634150998
2016-03-02,713.3083527924476
2016-03-03,723.0999899462545
2016-03-04,723.0999899462545
2016-03-07,740.8148170930195
2016-03-08,744.4163481958144
2016-03-09,743.1628898965387
2016-03-10,742.3397173126078
2016-03-11,742.3046542731374
2016-03-14,730.3441730167905
2016-03-15,728.7618254919906
2016-03-16,725.9527390057305
2016-03-17,742.2607789561027
2016-03-18,742.2762448237181
2016-03-21,736.7884710326344
2016-03-22,740.0423514368912
2016-03-23,739.1251511018318
2016-03-24,732.1320056713812
2016-03-25,732.1320056713811
2016-03-28,721.5231631122191
2016-03-29,731.0494412571509
2016-03-30,738.9600220573635
2016-03-31,743.2082709872888
2016-04-01,743.2082901847696
2016-04-04,739.2932039071661
2016-04-05,727.2758288281175
2016-04-06,723.3687089558041
2016-04-07,734.2061369805192
2016-04-08,734.211193479874
2016-04-11,732.6623330311929
2016-04-12,737.1971533184202
2016-04-13,740.4695473109866
2016-04-14,748.1907604829638
2016-04-15,748.1960168658783
2016-04-18,751.554717975629
2016-04-19,752.1675727616171
2016-04-20,753.1180284424663
2016-04-21,760.5416086031191
2016-04-22,760.5412152650939
2016-04-25,756.2083825061251
2016-04-26,753.6273102344863
2016-04-27,753.1303120737135
2016-04-28,746.5392768459595
2016-04-29,746.4942091183924
2016-05-02,732.4340519380905
2016-05-03,719.1128493760468
2016-05-04,722.7430834378023
2016-05-05,717.936912719763
2016-05-06,717.9470126119292
2016-05-09,726.1871894210551
2016-05-10,719.0667893340858
2016-05-11,715.2166989907938
2016-05-12,715.4216808675919
2016-05-13,715.4361474062562
2016-05-16,713.6845193048374
2016-05-17,712.8023964572218
2016-05-18,710.3058501251511
2016-05-19,696.486801347228
2016-05-20,696.4963247728929
2016-05-23,688.5025055080117
2016-05-24,693.4015604599867
2016-05-25,701.0366093348018
2016-05-26,700.3004921082663
2016-05-27,700.3284779334405
2016-05-30,690.6869702611987
2016-05-31,691.093180523786
2016-06-01,692.920716921173
2016-06-02,684.3627994851785
2016-06-03,684.4020217463357
2016-06-06,693.512182910363
2016-06-07,706.6794884842564
2016-06-08,716.1910891032232
2016-06-09,711.8191997840731
2016-06-10,711.8242729255429
2016-06-13,702.0663040631333
2016-06-14,705.1717507764112
2016-06-15,702.7230775584695
2016-06-16,700.798788522504
2016-06-17,700.8139624754548
2016-06-20,717.7290017183161
2016-06-21,721.9981932762589
2016-06-22,723.5194747729541
2016-06-23,726.046607228929
2016-06-24,726.0256642312467
2016-06-27,711.0912445458534
2016-06-28,708.9978066972269
2016-06-29,709.203066859762
2016-06-30,716.5663915833275
2016-07-01,716.5997102664809
2016-07-04,730.0647903774025
2016-07-05,728.8993965895429
2016-07-06,728.899682896561
2016-07-07,728.9139176854018
2016-07-08,728.8934134581696
2016-07-11,731.2858892180656
2016-07-12,737.2135985129025
2016-07-13,743.7495879239821
2016-07-14,746.7997193004489
2016-07-15,746.8298404635797
2016-07-18,756.5390300310667
2016-07-19,758.9832334636081
2016-07-20,760.4457278590568
2016-07-21,757.50069481253
2016-07-22,757.428835172044
2016-07-25,759.3329247312803
2016-07-26,757.0570254868182
2016-07-27,761.1048631769688
2016-07-28,764.1952917826861
2016-07-29,764.1952917826861
2016-08-01,767.3647018296668
2016-08-02,759.2137699244021
2016-08-03,750.6512265384458
2016-08-04,762.3698219685656
2016-08-05,762.3336369031472
2016-08-08,774.580568797991
2016-08-09,774.9932148890778
2016-08-10,780.6580835985856
2016-08-11,778.655672911209
2016-08-12,778.7060429827679
2016-08-15,799.1770879737164
2016-08-16,808.1322028062475
2016-08-17,803.8958575038248
2016-08-18,802.1853089369482
2016-08-19,802.1743363367306
2016-08-22,791.6475268909963
2016-08-23,789.0202520721131
2016-08-24,786.694139220715
2016-08-25,784.3718694225577
2016-08-26,784.3915632138278
2016-08-29,789.8539921165644
2016-08-30,794.3428264894845
2016-08-31,778.266037254769
2016-09-01,773.7716645899005
2016-09-02,773.7863688556773
2016-09-05,777.344210060798
2016-09-06,769.8782905071203
2016-09-07,762.3438423944749
2016-09-08,759.0605872450589
2016-09-09,759.0556673061955
2016-09-12,759.0922694086271
2016-09-13,759.060587245059
2016-09-14,759.1310401691605
2016-09-15,754.0285730123522
2016-09-16,754.0722639796556
2016-09-19,739.9006816540725
2016-09-20,743.2237725842413
2016-09-21,742.8576994864812
2016-09-22,759.0016962989904
2016-09-23,758.9804410702828
2016-09-26,761.684174758842
2016-09-27,756.9729609078503
2016-09-28,752.3077976122687
2016-09-29,755.7962938962881
2016-09-30,755.796293896288
2016-10-03,740.3861171995801
2016-10-04,745.2946809167447
2016-10-05,741.9541062265091
2016-10-06,741.1595268470859
2016-10-07,741.1500742657363
2016-10-10,743.989819609718
2016-10-11,745.4521619783991
2016-10-12,742.3776994601433
2016-10-13,739.6300661926643
2016-10-14,739.5739214204652
2016-10-17,731.4806387877063
2016-10-18,738.4776623443369
2016-10-19,739.264212360617
2016-10-20,738.7228569832334
2016-10-21,738.6690153360869
2016-10-24,742.1601885770275
2016-10-25,739.1057219603115
2016-10-26,733.309890485084
2016-10-27,740.4759522347156
2016-10-28,740.4868402135556
2016-10-31,737.228490442299
2016-11-01,736.9123534706816
2016-11-02,728.1642920095883
2016-11-03,723.7792650096809
2016-11-04,723.7960449687343
2016-11-07,719.1943172472111
2016-11-08,726.6224699375252
2016-11-09,727.1229268087501
2016-11-10,720.4633544938348
2016-11-11,720.4830607842894
2016-11-14,701.868373683008
2016-11-15,700.2717816667753
2016-11-16,711.5681109245464
2016-11-17,717.875677685348
2016-11-18,717.875677685348
2016-11-21,716.0105179109437
2016-11-22,713.9727168656607
2016-11-23,718.2513630805463
2016-11-24,717.6018490614883
2016-11-25,717.5621134762604
2016-11-28,715.0568852528836
2016-11-29,714.5418253081722
2016-11-30,722.3822251615002
2016-12-01,726.6095250024614
2016-12-02,726.5846869505892
2016-12-05,731.5032612590554
2016-12-06,741.4339992605601
2016-12-07,752.0542411273105
2016-12-08,766.723269769943
2016-12-09,766.7124200147374
2016-12-12,781.5510902574598
2016-12-13,781.1225332264928
2016-12-14,775.0527696804907
2016-12-15,764.3841484388769
2016-12-16,764.4448826812879
2016-12-19,767.7654032286449
2016-12-20,771.9674035948653
2016-12-21,768.6149951287387
2016-12-22,769.920792068345
2016-12-23,769.920800763351
2016-12-26,770.3643207291327
2016-12-27,769.8802778481161
2016-12-28,767.4510482500268
2016-12-29,775.4129132793371
2016-12-30,775.4022940038408
2017-01-02,774.5028809248554
2017-01-03,790.025579886199
2017-01-04,794.5663396527971
2017-01-05,797.7374634067015
2017-01-06,797.7483873475345
2017-01-09,806.8329262053909
2017-01-10,806.8843221296427
2017-01-11,806.397446471588
2017-01-12,806.6537550491512
2017-01-13,806.6371466947227
2017-01-16,803.8077250472145
2017-01-17,813.1246411357127
2017-01-18,817.6270053571188
2017-01-19,817.9911133818441
2017-01-20,818.0470558939094
2017-01-23,816.5555087252346
2017-01-24,823.8887924100479
2017-01-25,819.6407277602518
2017-01-26,820.3657915298398
2017-01-27,820.4053202944507
2017-01-30,804.6549569060821
2017-01-31,794.2879922107666
2017-02-01,790.0358820816505
2017-02-02,782.6649294254968
2017-02-03,782.6544062536976
2017-02-06,797.1784333525912
2017-02-07,800.238930595151
2017-02-08,810.2012352657458
2017-02-09,808.6108082120281
2017-02-10,808.5498460332442
2017-02-13,810.1449759754228
2017-02-14,809.8142255697363
2017-02-15,816.1107009784437
2017-02-16,821.7779047971991
2017-02-17,821.7892161130025
2017-02-20,817.3523178773835
2017-02-21,816.140481266726
2017-02-22,821.197534063852
2017-02-23,816.6869180045688
2017-02-24,816.7037158492643
2017-02-27,814.4795734270399
2017-02-28,803.7248630288983
2017-03-01,809.2299308324714
2017-03-02,812.8276338598523
2017-03-03,812.7775897612048
2017-03-06,808.8567527210686
2017-03-07,798.3904576385369
2017-03-08,793.9403309581625
2017-03-09,795.842826995769
2017-03-10,795.8537079028354
2017-03-13,789.0312542763246
2017-03-14,787.4420093915794
2017-03-15,783.8439061247275
2017-03-16,798.9013663594424
2017-03-17,798.9067757571252
2017-03-20,800.4311377736509
2017-03-21,810.0834663888984
2017-03-22,804.1077200587952
2017-03-23,806.6362555184321
2017-03-24,806.6420708876719
2017-03-27,802.2211844653694
2017-03-28,805.5803704842319
2017-03-29,800.3170984745807
2017-03-30,800.5885569566587
2017-03-31,800.57289316075
2017-04-03,804.6493192874617
2017-04-04,815.3529839484105
2017-04-05,826.576129192784
2017-04-06,822.7084360281258
2017-04-07,822.8244523684563
2017-04-10,819.5258250160969
2017-04-11,816.3042310821388
2017-04-12,823.0715989683048
2017-04-13,815.9568361338422
2017-04-14,815.9568361338422
2017-04-17,816.2698128855568
2017-04-18,815.833984782075
2017-04-19,816.7235616552457
2017-04-20,810.5733091414883
2017-04-21,810.573924689318
2017-04-24,804.5196735368888
2017-04-25,808.6683580970102
2017-04-26,810.7924578932517
2017-04-27,804.7174316123164
2017-04-28,804.7293363859357
2017-05-01,809.1894308842085
2017-05-02,808.0218901620146
2017-05-03,806.2729204342207
2017-05-04,805.6318350727885
2017-05-05,805.6318350727885
2017-05-08,801.8842324370557
2017-05-09,807.1302307360633
2017-05-10,812.7218219771808
2017-05-11,820.9117550954762
2017-05-12,820.9285240703483
2017-05-15,817.6958193123186
2017-05-16,821.7165081216447
2017-05-17,823.4808980780515
2017-05-18,821.8158285420412
2017-05-19,821.8103076389933
2017-05-22,824.4943470147766
2017-05-23,822.4069349365421
2017-05-24,817.2448042843695
2017-05-25,821.63895304449
2017-05-26,821.6614215045663
2017-05-29,826.6141219726219
2017-05-30,825.5351087866176
2017-05-31,809.688425229573
2017-06-01,814.4138106136123
2017-06-02,814.3801806764941
2017-06-05,783.464377635573
2017-06-06,776.9455403206842
2017-06-07,779.0061136818666
2017-06-08,791.1494273073391
2017-06-09,790.3321880542944
2017-06-12,790.3931334666938
2017-06-13,791.4378486752353
2017-06-14,795.1530904705987
2017-06-15,792.6199883242402
2017-06-16,792.087245182257
2017-06-19,787.2934827178282
2017-06-20,780.0374933762756
2017-06-21,770.1200863519059
2017-06-22,777.7033216068884
2017-06-23,776.262367739506
2017-06-26,776.2567163593784
2017-06-27,776.251065133109
2017-06-28,777.1602112313378
2017-06-29,778.19910915729
2017-06-30,778.1935045837241
2017-07-03,779.3194054624449
2017-07-04,776.7488814029881
2017-07-05,778.8275989815845
2017-07-06,775.0526388727004
2017-07-07,775.0576557124718
2017-07-10,776.2487700913899
2017-07-11,781.1174223113712
2017-07-12,793.1655795808198
2017-07-13,808.787822037485
2017-07-14,808.6553281987441
2017-07-17,814.9527482163668
2017-07-18,812.3676614671227
2017-07-19,818.8446765113413
2017-07-20,817.7931116801943
2017-07-21,817.7128915392925
2017-07-24,818.7963159340783
2017-07-25,818.8963517887006
2017-07-26,819.1357996393123
2017-07-27,821.8488374118408
2017-07-28,821.9023278096164
2017-07-31,817.4389024501445
2017-08-01,815.1218850940694
2017-08-02,823.4372066631933
2017-08-03,826.6116058502337
2017-08-04,826.6488897899449
2017-08-07,824.124252270775
2017-08-08,823.8179998578607
2017-08-09,819.8245044242979
2017-08-10,818.2815089437261
2017-08-11,818.2815089437261
2017-08-14,807.27644286843
2017-08-15,802.7219510209396
2017-08-16,802.1250049583022
2017-08-17,805.0715945645508
2017-08-18,804.9434008390398
2017-08-21,802.1906945494175
2017-08-22,804.4683432628505
2017-08-23,806.2206924328691
2017-08-24,803.4466773532147
2017-08-25,803.5300065214068
2017-08-28,801.5228741291555
2017-08-29,796.7456249114689
2017-08-30,796.3842385201999
2017-08-31,796.4340738673642
2017-09-01,796.3593259779345
2017-09-04,796.2798553123009
2017-09-05,794.0236409104546
2017-09-06,791.901734025497
2017-09-07,791.9138216751921
2017-09-08,791.8852625209956
2017-09-11,784.3112065824744
2017-09-12,787.1783915876207
2017-09-13,784.2325653083019
2017-09-14,788.5022597715176
2017-09-15,788.3764358610533
2017-09-18,783.0461119830868
2017-09-19,783.86123820209
2017-09-20,785.139146982373
2017-09-21,786.1160126585074
2017-09-22,786.0929529626871
2017-09-25,783.1869333491942
2017-09-26,787.2017810112816
2017-09-27,783.3796586916659
2017-09-28,777.002270066966
2017-09-29,777.0488235728799
2017-10-02,778.9658632747604
2017-10-03,780.8400329765607
2017-10-04,775.573774709003
2017-10-05,771.5382454141749
2017-10-06,771.5207023159555
2017-10-09,778.9841725575651
2017-10-10,781.0530278594514
2017-10-11,789.9686889577691
2017-10-12,793.3799926522553
2017-10-13,793.2774411144617
2017-10-16,791.0049760360895
2017-10-17,784.6454958911257
2017-10-18,783.6828883525417
2017-10-19,786.6836493769825
2017-10-20,786.6956737319628
2017-10-23,777.0533902054439
2017-10-24,776.8688872085509
2017-10-25,779.3520903045877
2017-10-26,775.3482145298196
2017-10-27,775.3540788054505
2017-10-30,777.4704435205977
2017-10-31,778.229343402882
2017-11-01,779.071262706377
2017-11-02,776.4172776731947
2017-11-03,776.3996941472739
2017-11-06,763.4104218671721
2017-11-07,758.8798321031433
2017-11-08,747.8690705727311
2017-11-09,752.8478752575123
2017-11-10,752.8591728067624
2017-11-13,755.5854676372107
2017-11-14,756.9107557015005
2017-11-15,748.6170392488773
2017-11-16,752.005142852593
2017-11-17,751.9995077716712
2017-11-20,748.8348698228416
2017-11-21,746.2523003724805
2017-11-22,746.1519957733894
2017-11-23,744.7805186408875
2017-11-24,744.7973845011354
2017-11-27,739.2899522647449
2017-11-28,737.1813662226986
2017-11-29,736.612235475613
2017-11-30,733.885239837623
2017-12-01,733.8740248704811
2017-12-04,745.7475611512715
2017-12-05,740.4489349122065
2017-12-06,739.9495798997365
2017-12-07,733.2042306654998
2017-12-08,733.2042306654998
2017-12-11,747.8080771952056
2017-12-12,757.1348033108767
2017-12-13,761.6841150731485
2017-12-14,759.4178437048074
2017-12-15,759.4178437048074
2017-12-18,763.2906002014091
2017-12-19,779.0333486177369
2017-12-20,775.6015587499896
2017-12-21,779.3878955870098
2017-12-22,779.3431239191555
2017-12-25,773.7874597188444
2017-12-26,768.8834979328406
2017-12-27,772.7753173565204
2017-12-28,774.7810143965308
2017-12-29,774.6816753247808
2018-01-01,773.714646729808
2018-01-02,784.2889645636213
