Date,EM LATIN AMERICA ex BRAZIL VALUE
1999-08-05,1269.9529329866336
1999-08-06,1247.0610902164196
1999-08-09,1259.1606400396358
1999-08-10,1257.3866086037901
1999-08-11,1281.4360619370927
1999-08-12,1288.37977624631
1999-08-13,1313.2811628530603
1999-08-16,1301.4978473584022
1999-08-17,1304.197698850245
1999-08-18,1277.6951313699503
1999-08-19,1267.610561131886
1999-08-20,1258.0744553396025
1999-08-23,1284.294746084508
1999-08-24,1295.8730608629978
1999-08-25,1330.2198652459847
1999-08-26,1327.359377069459
1999-08-27,1309.3057138390077
1999-08-30,1292.9456195568557
1999-08-31,1288.4601306968664
1999-09-01,1293.7384803303744
1999-09-02,1283.4555075040562
1999-09-03,1292.0058911684498
1999-09-06,1298.7881557443986
1999-09-07,1276.8931042311794
1999-09-08,1267.5214563279046
1999-09-09,1275.0863630570275
1999-09-10,1298.6482125457883
1999-09-13,1308.1437793059429
1999-09-14,1306.9722964084917
1999-09-15,1305.9282891192652
1999-09-16,1297.218466410355
1999-09-17,1297.4803703679236
1999-09-20,1307.6617827574585
1999-09-21,1287.87296207076
1999-09-22,1287.685703525094
1999-09-23,1286.1914691249483
1999-09-24,1290.7995000665915
1999-09-27,1312.6505530775175
1999-09-28,1308.7400500421606
1999-09-29,1304.9794630053968
1999-09-30,1302.8912086568741
1999-10-01,1283.1754343230643
1999-10-04,1290.7572359975925
1999-10-05,1289.8160613358336
1999-10-06,1307.0103777516442
1999-10-07,1311.5441168458933
1999-10-08,1319.56153810183
1999-10-11,1323.2359593419324
1999-10-12,1293.5810549786163
1999-10-13,1255.7740918908517
1999-10-14,1246.4008929775296
1999-10-15,1200.352257617421
1999-10-18,1197.6737601788882
1999-10-19,1221.3667576447365
1999-10-20,1234.430872986079
1999-10-21,1242.4431800482687
1999-10-22,1261.789009413782
1999-10-25,1256.453265606016
1999-10-26,1247.9893353412917
1999-10-27,1247.3783365727106
1999-10-28,1273.2782064559697
1999-10-29,1306.9332065593796
1999-11-01,1312.5656684370501
1999-11-02,1322.6413850263143
1999-11-03,1355.8077051167127
1999-11-04,1357.5065382903003
1999-11-05,1377.1727803004865
1999-11-08,1380.1893434348603
1999-11-09,1387.7499322160395
1999-11-10,1398.511740513737
1999-11-11,1406.4095879231425
1999-11-12,1411.8120928996077
1999-11-15,1420.4179379310456
1999-11-16,1425.8040116911018
1999-11-17,1425.447696837768
1999-11-18,1448.6001179158613
1999-11-19,1456.1180525471511
1999-11-22,1432.4854521219493
1999-11-23,1438.9461924544617
1999-11-24,1453.4282760543974
1999-11-25,1478.6012737292942
1999-11-26,1481.7515189147928
1999-11-29,1474.4014322925261
1999-11-30,1452.8646538877808
1999-12-01,1449.500023491564
1999-12-02,1462.8144621705899
1999-12-03,1491.9835301769
1999-12-06,1493.4538311274616
1999-12-07,1488.401305601733
1999-12-08,1507.8908360188154
1999-12-09,1500.995590432574
1999-12-10,1502.6000421678414
1999-12-13,1497.037843422152
1999-12-14,1492.656607976029
1999-12-15,1525.0459418815894
1999-12-16,1530.7208737904734
1999-12-17,1536.7504635091127
1999-12-20,1528.4644372517664
1999-12-21,1536.865975480877
1999-12-22,1526.2205860441525
1999-12-23,1538.542596218885
1999-12-24,1541.143391384761
1999-12-27,1529.5904352498453
1999-12-28,1540.0142013060513
1999-12-29,1549.8933773328577
1999-12-30,1565.2744547383022
1999-12-31,1565.2845653319089
2000-01-03,1569.5894885651217
2000-01-04,1492.5941332812633
2000-01-05,1511.868039649623
2000-01-06,1500.3975255030707
2000-01-07,1558.467823629751
2000-01-10,1591.8043519822475
2000-01-11,1554.9815194227933
2000-01-12,1556.429402831775
2000-01-13,1584.2637870187102
2000-01-14,1617.8045399236296
2000-01-17,1637.4448061348137
2000-01-18,1614.5005117107157
2000-01-19,1592.386624170216
2000-01-20,1570.953650420394
2000-01-21,1541.4015617866341
2000-01-24,1524.9825579290741
2000-01-25,1521.5560654966982
2000-01-26,1525.7447829311407
2000-01-27,1518.5602065675428
2000-01-28,1483.5263901157425
2000-01-31,1467.1775917104044
2000-02-01,1480.310309829479
2000-02-02,1494.2596424407573
2000-02-03,1540.6648081512537
2000-02-04,1569.8717689107718
2000-02-07,1589.5782819797698
2000-02-08,1597.8162133398355
2000-02-09,1585.5353422817848
2000-02-10,1601.052674451077
2000-02-11,1596.133790513991
2000-02-14,1588.3043401410812
2000-02-15,1584.611260849852
2000-02-16,1575.0841007390368
2000-02-17,1569.6412515793284
2000-02-18,1532.0563592601147
2000-02-21,1524.0219142886415
2000-02-22,1490.3607556631991
2000-02-23,1518.6987337796043
2000-02-24,1514.6163172997503
2000-02-25,1492.933624902367
2000-02-28,1487.9609651196877
2000-02-29,1501.9541554300433
2000-03-01,1522.5757520657207
2000-03-02,1571.280366669833
2000-03-03,1591.879800642708
2000-03-06,1562.8432288261852
2000-03-07,1569.4795709598684
2000-03-08,1603.2986203508372
2000-03-09,1616.0100832014837
2000-03-10,1583.3479053989433
2000-03-13,1568.0145652886822
2000-03-14,1551.4502123552106
2000-03-15,1572.4394858347066
2000-03-16,1585.6609703638824
2000-03-17,1589.6919671990786
2000-03-20,1583.6378950006747
2000-03-21,1581.2369771289164
2000-03-22,1557.0280965860275
2000-03-23,1577.8897843445066
2000-03-24,1590.2861094534503
2000-03-27,1597.6919520992792
2000-03-28,1566.7849660118288
2000-03-29,1551.4404389539877
2000-03-30,1522.5746296283187
2000-03-31,1518.5901554166362
2000-04-03,1520.6227440456555
2000-04-04,1487.3875319411075
2000-04-05,1495.8239383890993
2000-04-06,1518.8599748298896
2000-04-07,1537.4807194485488
2000-04-10,1507.179073389681
2000-04-11,1481.5726875875466
2000-04-12,1449.1054406646194
2000-04-13,1434.1936546646568
2000-04-14,1366.4937219621995
2000-04-17,1349.7836335239697
2000-04-18,1394.164513308273
2000-04-19,1365.3694536274045
2000-04-20,1370.306275403126
2000-04-21,1370.306275403126
2000-04-24,1375.2384653617396
2000-04-25,1424.669109643714
2000-04-26,1415.763194700484
2000-04-27,1406.6943975149513
2000-04-28,1389.8034350888872
2000-05-01,1396.3576166768128
2000-05-02,1398.0707065498898
2000-05-03,1371.307621809167
2000-05-04,1390.4815302648856
2000-05-05,1387.1793827843735
2000-05-08,1359.186607242009
2000-05-09,1343.9047754420317
2000-05-10,1328.7284600243188
2000-05-11,1325.469384572175
2000-05-12,1359.7919435042638
2000-05-15,1386.6247471570396
2000-05-16,1386.4678290938136
2000-05-17,1357.8362284443785
2000-05-18,1344.8917908571327
2000-05-19,1308.7341308192983
2000-05-22,1286.0096883832125
2000-05-23,1281.101606835879
2000-05-24,1309.383747539904
2000-05-25,1295.5019776312226
2000-05-26,1306.2549387388658
2000-05-29,1315.9325331075984
2000-05-30,1345.0955441260382
2000-05-31,1345.3238880266804
2000-06-01,1363.9422440848514
2000-06-02,1406.7083317028334
2000-06-05,1392.7087387616464
2000-06-06,1344.8630324906185
2000-06-07,1347.9030363158386
2000-06-08,1337.9576737227956
2000-06-09,1337.5264978231849
2000-06-12,1345.9457604902193
2000-06-13,1365.7595449637506
2000-06-14,1386.6915436134163
2000-06-15,1366.2157159183948
2000-06-16,1353.9007576402698
2000-06-19,1357.948673531938
2000-06-20,1344.0343142483803
2000-06-21,1350.5493233423895
2000-06-22,1334.0262339157396
2000-06-23,1326.5577310889173
2000-06-26,1327.8495067851702
2000-06-27,1344.1658422485789
2000-06-28,1346.3224951370457
2000-06-29,1363.4990099021377
2000-06-30,1395.0352753994396
2000-07-03,1442.065274283314
2000-07-04,1471.0785316442239
2000-07-05,1442.7547821445667
2000-07-06,1435.6264897319445
2000-07-07,1463.435752014587
2000-07-10,1478.1722113274086
2000-07-11,1466.0683393431734
2000-07-12,1487.1929682553362
2000-07-13,1487.5228785860959
2000-07-14,1500.866789014388
2000-07-17,1502.063287138683
2000-07-18,1486.3851077580184
2000-07-19,1449.6183656334056
2000-07-20,1461.6417808520398
2000-07-21,1458.1786445340442
2000-07-24,1450.2735177434022
2000-07-25,1459.0281370566363
2000-07-26,1444.7073328663485
2000-07-27,1429.026833535674
2000-07-28,1410.7666522766874
2000-07-31,1417.361290728725
2000-08-01,1429.1610786355616
2000-08-02,1430.8062723037867
2000-08-03,1425.4401005733307
2000-08-04,1432.9015989188413
2000-08-07,1429.7052390407277
2000-08-08,1426.7557786271725
2000-08-09,1420.2552747843731
2000-08-10,1417.7484410014495
2000-08-11,1434.060843003723
2000-08-14,1443.8116882543002
2000-08-15,1440.739831509261
2000-08-16,1435.9099559638223
2000-08-17,1453.829738224704
2000-08-18,1436.4570061223696
2000-08-21,1419.9625466273833
2000-08-22,1426.0312562893284
2000-08-23,1423.6392111667237
2000-08-24,1426.0085362517943
2000-08-25,1410.6319951260634
2000-08-28,1421.260457412852
2000-08-29,1428.584111530117
2000-08-30,1450.0097381908347
2000-08-31,1460.004102957125
2000-09-01,1462.2097341787194
2000-09-04,1460.84863310608
2000-09-05,1464.7890887951937
2000-09-06,1456.3223267409217
2000-09-07,1448.6594034762074
2000-09-08,1444.4095625236507
2000-09-11,1437.4523059507824
2000-09-12,1436.8487600091644
2000-09-13,1441.3788181306593
2000-09-14,1444.7641818754234
2000-09-15,1448.8855724781192
2000-09-18,1419.259175442344
2000-09-19,1414.1825733462613
2000-09-20,1418.4697664519827
2000-09-21,1402.137113707473
2000-09-22,1396.4214057384622
2000-09-25,1404.3288533927955
2000-09-26,1380.619109498982
2000-09-27,1370.561361612152
2000-09-28,1375.7934143593304
2000-09-29,1359.8046124552677
2000-10-02,1359.6812134873896
2000-10-03,1352.733467902648
2000-10-04,1353.3067108145135
2000-10-05,1354.434764041629
2000-10-06,1336.669134336606
2000-10-09,1332.8073440918247
2000-10-10,1327.3368624908983
2000-10-11,1297.740649821013
2000-10-12,1279.6554990293612
2000-10-13,1283.4176339114042
2000-10-16,1292.610515388273
2000-10-17,1272.0403832383874
2000-10-18,1260.8102546343855
2000-10-19,1296.7066738517462
2000-10-20,1289.3366592371078
2000-10-23,1277.7696041729187
2000-10-24,1299.7324792886056
2000-10-25,1275.7494246214924
2000-10-26,1295.1183432370437
2000-10-27,1324.854167820625
2000-10-30,1336.1268499352818
2000-10-31,1361.83188435562
2000-11-01,1369.9686381758704
2000-11-02,1369.766940645963
2000-11-03,1353.7950668135848
2000-11-06,1355.6157700053382
2000-11-07,1357.0025249617916
2000-11-08,1353.0685854782687
2000-11-09,1346.208773331035
2000-11-10,1335.741850630314
2000-11-13,1306.7696405535319
2000-11-14,1337.1945922342888
2000-11-15,1347.150920992273
2000-11-16,1341.0158456209053
2000-11-17,1363.8969621042752
2000-11-20,1368.4086324759453
2000-11-21,1358.0422068658645
2000-11-22,1328.9663363473173
2000-11-23,1333.4427149365315
2000-11-24,1345.411071612851
2000-11-27,1342.4225270854633
2000-11-28,1310.0891744647033
2000-11-29,1298.323992321436
2000-11-30,1261.3385586262805
2000-12-01,1260.0977351313682
2000-12-04,1251.6490721993764
2000-12-05,1289.5610536625065
2000-12-06,1286.7511375401673
2000-12-07,1285.5723111261498
2000-12-08,1288.0295101284985
2000-12-11,1297.2108205256588
2000-12-12,1298.8615360516349
2000-12-13,1296.3390942747155
2000-12-14,1287.5638491767204
2000-12-15,1272.0149188291152
2000-12-18,1270.893753583386
2000-12-19,1267.372923608915
2000-12-20,1225.4774008726451
2000-12-21,1226.84216358699
2000-12-22,1237.811396472292
2000-12-25,1237.811396472292
2000-12-26,1241.66546324865
2000-12-27,1248.8172646837616
2000-12-28,1252.1385397004306
2000-12-29,1261.8285810039026
2001-01-01,1261.8285810039026
2001-01-02,1239.0406487324417
2001-01-03,1261.320979403689
2001-01-04,1295.2451690601745
2001-01-05,1277.6586993901585
2001-01-08,1286.0513800685835
2001-01-09,1285.3667892759092
2001-01-10,1272.3616156493695
2001-01-11,1288.4912476360253
2001-01-12,1283.2266542926543
2001-01-15,1285.0989199806695
2001-01-16,1278.8589531903647
2001-01-17,1292.5887752576066
2001-01-18,1318.793104381135
2001-01-19,1341.7397214277173
2001-01-22,1341.7089800960218
2001-01-23,1369.5886658341249
2001-01-24,1374.4491414192955
2001-01-25,1377.8434857256307
2001-01-26,1386.9744579488577
2001-01-29,1383.2530617653372
2001-01-30,1393.09245752375
2001-01-31,1410.6476275284797
2001-02-01,1403.7799665142525
2001-02-02,1388.614331492593
2001-02-05,1383.3775337843333
2001-02-06,1379.0277572565383
2001-02-07,1361.265723950599
2001-02-08,1368.2426081879114
2001-02-09,1358.7865840449776
2001-02-12,1364.4505481511185
2001-02-13,1362.5589972042403
2001-02-14,1364.2920063381662
2001-02-15,1374.4524674369422
2001-02-16,1359.8509073972766
2001-02-19,1364.4624769077197
2001-02-20,1354.763135219599
2001-02-21,1319.7289015705126
2001-02-22,1326.4318201648725
2001-02-23,1312.7303400135168
2001-02-26,1330.198926058367
2001-02-27,1326.6721336197352
2001-02-28,1318.2045815375345
2001-03-01,1331.440176579578
2001-03-02,1353.5398793204495
2001-03-05,1361.5709251442638
2001-03-06,1376.2985448201453
2001-03-07,1390.513256449616
2001-03-08,1395.8904188004653
2001-03-09,1383.3788653444237
2001-03-12,1341.1205636746781
2001-03-13,1344.2462205510342
2001-03-14,1316.4873398930847
2001-03-15,1317.132359819078
2001-03-16,1322.4356566266247
2001-03-19,1328.7604576735043
2001-03-20,1318.8190143129289
2001-03-21,1319.954497268716
2001-03-22,1278.0544189236373
2001-03-23,1275.9259549693156
2001-03-26,1306.0126261587066
2001-03-27,1331.6807810016728
2001-03-28,1309.3902538750763
2001-03-29,1304.9755840474415
2001-03-30,1320.1326446414423
2001-04-02,1314.7393567527365
2001-04-03,1292.8671655230612
2001-04-04,1289.750163299476
2001-04-05,1315.9543660960649
2001-04-06,1317.6365932885067
2001-04-09,1340.5748735835648
2001-04-10,1362.9441378909385
2001-04-11,1367.7170651702634
2001-04-12,1363.7242094968751
2001-04-13,1363.6471973110051
2001-04-16,1350.9560196115387
2001-04-17,1375.9781510712237
2001-04-18,1412.7331854443564
2001-04-19,1388.314443707072
2001-04-20,1366.2956504026672
2001-04-23,1336.906020149123
2001-04-24,1349.3900944991688
2001-04-25,1352.4883891847805
2001-04-26,1382.8254351734856
2001-04-27,1385.7324187160134
2001-04-30,1398.5196494417394
2001-05-01,1397.0551385819867
2001-05-02,1399.9455647403588
2001-05-03,1395.996940370777
2001-05-04,1408.071060800539
2001-05-07,1393.9742465263612
2001-05-08,1389.5537518739502
2001-05-09,1406.7131513467316
2001-05-10,1411.1736831714002
2001-05-11,1407.1747596953874
2001-05-14,1395.3405052162104
2001-05-15,1394.2857598688172
2001-05-16,1403.8642845020645
2001-05-17,1490.8262947245098
2001-05-18,1509.7057813393033
2001-05-21,1513.876024020308
2001-05-22,1526.0046968793747
2001-05-23,1539.0323652331617
2001-05-24,1528.5376054074877
2001-05-25,1521.5851889670696
2001-05-28,1523.3994776595916
2001-05-29,1526.5710783608638
2001-05-30,1504.7937330190628
2001-05-31,1509.6365512322054
2001-06-01,1507.178787725688
2001-06-04,1520.0435132314606
2001-06-05,1516.310917790595
2001-06-06,1528.1497690874019
2001-06-07,1538.7419756185382
2001-06-08,1544.705325109059
2001-06-11,1541.5278894344885
2001-06-12,1543.8766823673495
2001-06-13,1533.4420490405096
2001-06-14,1538.789489206371
2001-06-15,1517.0281668481305
2001-06-18,1490.4187604211
2001-06-19,1458.9621977914687
2001-06-20,1475.923792701581
2001-06-21,1497.2405553979308
2001-06-22,1496.6745165598957
2001-06-25,1498.3693416175975
2001-06-26,1496.06274811758
2001-06-27,1497.21245788523
2001-06-28,1495.6246237430303
2001-06-29,1500.3725143555037
2001-07-02,1523.484654886251
2001-07-03,1519.9092441079786
2001-07-04,1519.3021610462968
2001-07-05,1511.0901349456274
2001-07-06,1485.6896976668452
2001-07-09,1487.8129054506626
2001-07-10,1482.3521272966827
2001-07-11,1429.2860389291156
2001-07-12,1403.0257771948782
2001-07-13,1407.9267198625646
2001-07-16,1397.1282721352304
2001-07-17,1417.1994680117703
2001-07-18,1424.7164220753566
2001-07-19,1414.9347589352392
2001-07-20,1422.9716825419403
2001-07-23,1437.8706850773901
2001-07-24,1435.976621371519
2001-07-25,1436.2988373700505
2001-07-26,1450.8668107189776
2001-07-27,1452.9288366930473
2001-07-30,1462.0399981154899
2001-07-31,1447.0850801795657
2001-08-01,1452.9647096362473
2001-08-02,1469.5447032028478
2001-08-03,1466.3111349205803
2001-08-06,1458.9572084598885
2001-08-07,1465.894696644067
2001-08-08,1476.9109350912395
2001-08-09,1482.3611342863435
2001-08-10,1482.125929201564
2001-08-13,1490.6063247076004
2001-08-14,1489.5359587181479
2001-08-15,1479.630809909295
2001-08-16,1475.420525244486
2001-08-17,1436.9521702729849
2001-08-20,1439.980332236254
2001-08-21,1449.643526154001
2001-08-22,1469.6599634477757
2001-08-23,1460.0086864792595
2001-08-24,1477.9966302037308
2001-08-27,1475.696305693249
2001-08-28,1466.0569928174534
2001-08-29,1483.357222430295
2001-08-30,1475.2021168245878
2001-08-31,1469.9615482042436
2001-09-03,1454.1434239173286
2001-09-04,1448.0584258709318
2001-09-05,1425.3847393994238
2001-09-06,1401.9539535967403
2001-09-07,1399.3219065173241
2001-09-10,1386.7388876315038
2001-09-11,1299.7790101529215
2001-09-12,1311.6777717209047
2001-09-13,1303.6288818846135
2001-09-14,1294.624398310694
2001-09-17,1289.8052516172825
2001-09-18,1281.9268829794298
2001-09-19,1267.4241414072194
2001-09-20,1206.421066632033
2001-09-21,1189.259467461309
2001-09-24,1230.220240378898
2001-09-25,1226.2028037092443
2001-09-26,1220.7968633465214
2001-09-27,1218.201195646502
2001-09-28,1224.4992712410344
2001-10-01,1224.9328574822937
2001-10-02,1222.5666250154454
2001-10-03,1214.6760472383166
2001-10-04,1228.6716173418235
2001-10-05,1225.582562179879
2001-10-08,1227.439097092021
2001-10-09,1236.6952033432024
2001-10-10,1273.4171973206655
2001-10-11,1295.2903814894296
2001-10-12,1267.5511452500975
2001-10-15,1251.421562347912
2001-10-16,1276.2209775992135
2001-10-17,1289.905577326153
2001-10-18,1285.9160470412705
2001-10-19,1292.5422131338032
2001-10-22,1289.1270653349527
2001-10-23,1285.7182280032143
2001-10-24,1313.6029781789841
2001-10-25,1307.8455232620997
2001-10-26,1303.5327376458633
2001-10-29,1278.651161299677
2001-10-30,1264.1473254064065
2001-10-31,1273.472444316128
2001-11-01,1276.7665051938175
2001-11-02,1280.878496452247
2001-11-05,1300.4564432274249
2001-11-06,1298.8172297055846
2001-11-07,1301.3013369276107
2001-11-08,1306.0560458321152
2001-11-09,1288.2754480770786
2001-11-12,1278.5270416211479
2001-11-13,1300.3849659149885
2001-11-14,1313.7452770998727
2001-11-15,1321.0645402841249
2001-11-16,1308.6357563551976
2001-11-19,1314.438146336979
2001-11-20,1310.062004793572
2001-11-21,1313.8195083782718
2001-11-22,1313.723737664817
2001-11-23,1325.1524947123955
2001-11-26,1331.4064037641058
2001-11-27,1333.300442445037
2001-11-28,1321.382263749944
2001-11-29,1313.3667456469343
2001-11-30,1314.0111484499616
2001-12-03,1323.7453597751107
2001-12-04,1337.1466615713466
2001-12-05,1370.404278824603
2001-12-06,1370.2020956097529
2001-12-07,1385.329408218573
2001-12-10,1373.7394234305157
2001-12-11,1373.3633106377529
2001-12-12,1374.317766546606
2001-12-13,1365.485429601393
2001-12-14,1382.3193069398294
2001-12-17,1399.1371812106909
2001-12-18,1400.6018306810463
2001-12-19,1394.7858939957846
2001-12-20,1396.2601364989487
2001-12-21,1422.153549646106
2001-12-24,1423.9678050686994
2001-12-25,1423.9678050686994
2001-12-26,1421.673206669705
2001-12-27,1424.272546854803
2001-12-28,1416.0625616042414
2001-12-31,1398.6292521247963
2002-01-01,1398.6292521247963
2002-01-02,1421.3432805334537
2002-01-03,1471.1204729352817
2002-01-04,1471.3607329917047
2002-01-07,1430.2768903998674
2002-01-08,1435.9183742540915
2002-01-09,1412.3588913755739
2002-01-10,1384.3717342232774
2002-01-11,1378.343261583584
2002-01-14,1382.6886405254
2002-01-15,1426.8848394697616
2002-01-16,1422.829166138522
2002-01-17,1427.6441759773948
2002-01-18,1427.8432497512276
2002-01-21,1436.164543918866
2002-01-22,1428.579822634563
2002-01-23,1454.5341792955978
2002-01-24,1461.897253806388
2002-01-25,1470.5979059545434
2002-01-28,1474.1350625243178
2002-01-29,1457.7279964847628
2002-01-30,1445.7086601246726
2002-01-31,1472.2985310445606
2002-02-01,1464.458422153305
2002-02-04,1450.1825864436087
2002-02-05,1447.7431810365758
2002-02-06,1440.6597730127141
2002-02-07,1430.4230137301229
2002-02-08,1418.36589312212
2002-02-11,1393.6102992255894
2002-02-12,1405.8043872996373
2002-02-13,1426.3851027978053
2002-02-14,1429.7597660235692
2002-02-15,1428.0785160234404
2002-02-18,1427.8225200163838
2002-02-19,1406.2507941871954
2002-02-20,1394.6218532471928
2002-02-21,1389.0385028249586
2002-02-22,1383.1844037703438
2002-02-25,1395.2287592160762
2002-02-26,1403.7523538751298
2002-02-27,1419.7783192859986
2002-02-28,1406.5848517500992
2002-03-01,1444.3225058110788
2002-03-04,1475.2917874115424
2002-03-05,1470.619281876915
2002-03-06,1491.802936776016
2002-03-07,1479.142202307213
2002-03-08,1510.4682764200975
2002-03-11,1510.9273017571772
2002-03-12,1523.0085813487574
2002-03-13,1510.4258663088945
2002-03-14,1501.3617229176334
2002-03-15,1520.729800068831
2002-03-18,1537.238077793959
2002-03-19,1550.263446260942
2002-03-20,1540.6496945428855
2002-03-21,1541.8513259851738
2002-03-22,1548.1118571779557
2002-03-25,1524.762541292092
2002-03-26,1524.5256347278876
2002-03-27,1529.7381661287382
2002-03-28,1533.9253258841138
2002-03-29,1533.9253258841138
2002-04-01,1532.9734611690103
2002-04-02,1527.7189566349878
2002-04-03,1510.8281545578968
2002-04-04,1520.1492444384728
2002-04-05,1539.473292644549
2002-04-08,1534.7412463408878
2002-04-09,1528.8750216297208
2002-04-10,1567.0843232528114
2002-04-11,1547.9205872556984
2002-04-12,1545.5005193199843
2002-04-15,1531.286777993742
2002-04-16,1552.3279374654842
2002-04-17,1560.7917710612053
2002-04-18,1550.0446262241383
2002-04-19,1553.481228346269
2002-04-22,1532.7118560032359
2002-04-23,1521.1869839575843
2002-04-24,1532.2652503261406
2002-04-25,1517.727953509803
2002-04-26,1535.3996130103828
2002-04-29,1520.4646900834034
2002-04-30,1529.962528539136
2002-05-01,1519.747604402552
2002-05-02,1526.8419702225951
2002-05-03,1519.8380379220812
2002-05-06,1536.8405558578418
2002-05-07,1512.9119660654208
2002-05-08,1542.076993406349
2002-05-09,1509.7357765307365
2002-05-10,1498.148757010985
2002-05-13,1506.1520312489329
2002-05-14,1509.4128780555016
2002-05-15,1518.7563726289104
2002-05-16,1541.468730430267
2002-05-17,1541.763606323828
2002-05-20,1524.126447712397
2002-05-21,1504.3114811260627
2002-05-22,1500.0875740297313
2002-05-23,1504.69222457937
