Date,CHINA A INTERNATIONAL QUALITY
2009-05-19,1353.803616223217
2009-05-20,1322.2050137359722
2009-05-21,1294.8262847741607
2009-05-22,1269.960176544441
2009-05-25,1268.9782578643917
2009-05-26,1257.379463525185
2009-05-27,1281.3832031229224
2009-05-28,1280.234351448913
2009-05-29,1261.0143295701544
2009-06-01,1309.9193397041277
2009-06-02,1303.571597738713
2009-06-03,1331.9661063913125
2009-06-04,1324.1183053398906
2009-06-05,1349.389391074367
2009-06-08,1358.4644359591994
2009-06-09,1357.6680378259398
2009-06-10,1376.4963325111705
2009-06-11,1353.4139706082835
2009-06-12,1328.9112686264482
2009-06-15,1361.048430742095
2009-06-16,1358.4628340325482
2009-06-17,1380.679507865719
2009-06-18,1396.689510956025
2009-06-19,1406.150905661097
2009-06-22,1407.6589164889635
2009-06-23,1389.8703985492532
2009-06-24,1417.7602773108397
2009-06-25,1429.490099301347
2009-06-26,1419.765726711926
2009-06-29,1452.7473360283477
2009-06-30,1453.5854998578027
2009-07-01,1460.2340131688793
2009-07-02,1494.8392639949202
2009-07-03,1512.8196944844105
2009-07-06,1540.7921370104725
2009-07-07,1515.8157883811023
2009-07-08,1534.2188756128608
2009-07-09,1544.6993830871318
2009-07-10,1554.4362125098983
2009-07-13,1540.4563001653323
2009-07-14,1577.9623301828308
2009-07-15,1587.5918614228449
2009-07-16,1575.0681175818834
2009-07-17,1592.5177413734523
2009-07-20,1628.7357830805688
2009-07-21,1599.1224932145328
2009-07-22,1637.6673847881066
2009-07-23,1641.4166352856532
2009-07-24,1659.3367404984247
2009-07-27,1695.7138163955049
2009-07-28,1703.3619911786452
2009-07-29,1618.506922144449
2009-07-30,1640.6787312638962
2009-07-31,1675.7370367209573
2009-08-03,1681.8873107589804
2009-08-04,1709.9128348740978
2009-08-05,1706.8335286910817
2009-08-06,1665.9932892613951
2009-08-07,1624.5146069060715
2009-08-10,1629.85656712837
2009-08-11,1641.0053026501641
2009-08-12,1550.6578197902609
2009-08-13,1554.6169901809678
2009-08-14,1513.4012292318416
2009-08-17,1433.0922462656752
2009-08-18,1456.2501785685724
2009-08-19,1375.8016625042014
2009-08-20,1437.3469577876003
2009-08-21,1462.3549542351338
2009-08-24,1480.29260626318
2009-08-25,1437.0151106605772
2009-08-26,1475.8002296073853
2009-08-27,1466.0691912529653
2009-08-28,1406.4375906863395
2009-08-31,1310.44671743768
2009-09-01,1314.8955632997936
2009-09-02,1333.8689468348784
2009-09-03,1406.4359885564716
2009-09-04,1418.3952644507733
2009-09-07,1424.2965365706782
2009-09-08,1445.6505134619115
2009-09-09,1450.4776188402293
2009-09-10,1441.8857123216605
2009-09-11,1458.344218656958
2009-09-14,1476.5129634078207
2009-09-15,1484.0090132137566
2009-09-16,1467.9309491617864
2009-09-17,1487.8859371923566
2009-09-18,1439.876454219317
2009-09-21,1455.8356030230445
2009-09-22,1418.836620210829
2009-09-23,1389.362346771675
2009-09-24,1388.2854653817112
2009-09-25,1384.2747960517063
2009-09-28,1351.1170621958624
2009-09-29,1355.487623700755
2009-09-30,1360.4471228072753
2009-10-01,1365.6323588966757
2009-10-02,1361.5649157188593
2009-10-05,1359.4240903796788
2009-10-06,1348.4085841040135
2009-10-07,1354.4702921413984
2009-10-08,1346.9472411063732
2009-10-09,1424.2944659213838
2009-10-12,1412.8674711253227
2009-10-13,1428.5107688196447
2009-10-14,1431.7999918182493
2009-10-15,1425.7670390231306
2009-10-16,1440.41965444571
2009-10-19,1467.2657855736923
2009-10-20,1490.3085843516028
2009-10-21,1471.5639033854768
2009-10-22,1461.4555861350339
2009-10-23,1489.2506057368641
2009-10-26,1494.8380107028636
2009-10-27,1465.1766577163935
2009-10-28,1476.5211435073038
2009-10-29,1436.5498156595777
2009-10-30,1456.4510387899577
2009-11-02,1489.5549987487043
2009-11-03,1519.1603832696235
2009-11-04,1513.4965693650568
2009-11-05,1514.1618381675141
2009-11-06,1527.7558863965432
2009-11-09,1520.0876678592217
2009-11-10,1527.2704278788976
2009-11-11,1527.8961386145825
2009-11-12,1544.829678500283
2009-11-13,1545.3436382853997
2009-11-16,1589.1740680611715
2009-11-17,1602.9380508864544
2009-11-18,1592.040355598133
2009-11-19,1608.8039864828265
2009-11-20,1600.8969084173018
2009-11-23,1607.0140186413305
2009-11-24,1565.1546217081182
2009-11-25,1600.4764471952656
2009-11-26,1552.307902984282
2009-11-27,1508.90590049284
2009-11-30,1566.944195129356
2009-12-01,1580.982886626344
2009-12-02,1600.0790715486833
2009-12-03,1596.3904385198136
2009-12-04,1629.9204802568293
2009-12-07,1640.4387561383044
2009-12-08,1631.7946572294506
2009-12-09,1607.993318949325
2009-12-10,1617.2799117305044
2009-12-11,1627.1642584279966
2009-12-14,1644.9254454962365
2009-12-15,1646.669256683621
2009-12-16,1629.1804028764714
2009-12-17,1617.0072945830614
2009-12-18,1587.889608378714
2009-12-21,1589.2560750904743
2009-12-22,1558.6716788048054
2009-12-23,1563.580112211621
2009-12-24,1614.4250844995208
2009-12-25,1606.42263355955
2009-12-28,1624.9886474042928
2009-12-29,1630.207066273348
2009-12-30,1660.221479638103
2009-12-31,1660.2558600690352
2010-01-01,1660.2558600690352
2010-01-04,1631.9288149592132
2010-01-05,1646.6834046447334
2010-01-06,1640.3161335844377
2010-01-07,1616.5635247923774
2010-01-08,1613.2800534540909
2010-01-11,1582.6998373032693
2010-01-12,1612.5457273784862
2010-01-13,1566.6536373668032
2010-01-14,1593.5080576528067
2010-01-15,1608.3536711034096
2010-01-18,1618.6339948997054
2010-01-19,1629.041700293042
2010-01-20,1599.1995243197427
2010-01-21,1602.3270144869857
2010-01-22,1566.1130619367384
2010-01-25,1551.9832646194748
2010-01-26,1525.79259384686
2010-01-27,1511.8265258756728
2010-01-28,1528.9762357838615
2010-01-29,1530.9253421654205
2010-02-01,1502.0070116338134
2010-02-02,1491.1720861165556
2010-02-03,1536.5516301194832
2010-02-04,1541.717994275343
2010-02-05,1524.255034200467
2010-02-08,1521.8241006779917
2010-02-09,1525.615246443422
2010-02-10,1546.614036364919
2010-02-11,1560.4058331644069
2010-02-12,1579.0571956357135
2010-02-15,1580.7413065059802
2010-02-16,1568.4548556854515
2010-02-17,1573.9110500276142
2010-02-18,1577.2609029101359
2010-02-19,1590.4509478336402
2010-02-22,1569.9283584185484
2010-02-23,1556.770313349121
2010-02-24,1572.3516740143525
2010-02-25,1599.8587408048556
2010-02-26,1575.4124419658624
2010-03-01,1613.2046125480576
2010-03-02,1590.6079724363028
2010-03-03,1586.9562006589567
2010-03-04,1562.2791897518787
2010-03-05,1561.2530890933406
2010-03-08,1565.2995822227726
2010-03-09,1583.2066228737426
2010-03-10,1565.6242361607738
2010-03-11,1560.7193472220713
2010-03-12,1533.2124438746885
2010-03-15,1518.010584356466
2010-03-16,1510.0734477662256
2010-03-17,1542.1947110189578
2010-03-18,1554.530511271317
2010-03-19,1574.5212815521784
2010-03-22,1576.1385497011859
2010-03-23,1570.6773024957747
2010-03-24,1592.4191938753665
2010-03-25,1571.8752747281487
2010-03-26,1584.5695215888347
2010-03-29,1611.4907898995002
2010-03-30,1618.7755353589716
2010-03-31,1592.2997361213863
2010-04-01,1612.999545351104
2010-04-02,1621.7532904746606
2010-04-05,1625.4755243623974
2010-04-06,1638.6248709575802
2010-04-07,1639.535625683107
2010-04-08,1613.83117754131
2010-04-09,1616.0840461858213
2010-04-12,1584.5107071643472
2010-04-13,1610.5333514037625
2010-04-14,1610.1837253592373
2010-04-15,1618.8319521439412
2010-04-16,1609.6084642822314
2010-04-19,1539.9789118861966
2010-04-20,1534.7027264610877
2010-04-21,1571.5860280633697
2010-04-22,1573.104113052361
2010-04-23,1552.6373334885805
2010-04-26,1547.675521197416
2010-04-27,1513.6358104316168
2010-04-28,1524.456459989694
2010-04-29,1506.6270649773658
2010-04-30,1502.3704639231055
2010-05-03,1516.2253414461911
2010-05-04,1518.1469351808516
2010-05-05,1541.6683931172183
2010-05-06,1491.573506905266
2010-05-07,1467.6160846055825
2010-05-10,1459.8431913101465
2010-05-11,1460.4796971552964
2010-05-12,1468.0001513387192
2010-05-13,1516.636748362605
2010-05-14,1526.0181876202507
2010-05-17,1465.5406040541916
2010-05-18,1478.297070194274
2010-05-19,1486.4517332374537
2010-05-20,1472.7369601731427
2010-05-21,1466.5457852331958
2010-05-24,1535.8719121937454
2010-05-25,1518.2744249334282
2010-05-26,1520.298444497802
2010-05-27,1540.5895860225612
2010-05-28,1531.8625731228203
2010-05-31,1503.7067409108645
2010-06-01,1488.5694024025495
2010-06-02,1506.5990641330852
2010-06-03,1497.9208363395637
2010-06-04,1525.337231793044
2010-06-07,1518.8571973223193
2010-06-08,1522.0447779749268
2010-06-09,1547.3463952637032
2010-06-10,1528.6493127065864
2010-06-11,1531.7912569740129
2010-06-14,1508.896111934123
2010-06-15,1505.0956748631158
2010-06-16,1504.0569614919195
2010-06-17,1486.929458296931
2010-06-18,1459.5176327603942
2010-06-21,1503.349877507567
2010-06-22,1512.5082650948204
2010-06-23,1502.5495865849948
2010-06-24,1492.3347858799618
2010-06-25,1484.7182399773153
2010-06-28,1462.972677198038
2010-06-29,1420.4013809630987
2010-06-30,1404.2765213487767
2010-07-01,1361.4172444244898
2010-07-02,1349.010098674141
2010-07-05,1340.6517364215358
2010-07-06,1354.7645475256427
2010-07-07,1369.2110627172817
2010-07-08,1359.8560457500255
2010-07-09,1406.2480881472559
2010-07-12,1416.9312445916626
2010-07-13,1384.3553659690613
2010-07-14,1382.2901122534079
2010-07-15,1344.1442499389855
2010-07-16,1345.4865787957388
2010-07-19,1379.568062465773
2010-07-20,1427.9631466189553
2010-07-21,1436.9543545093004
2010-07-22,1441.1277238530513
2010-07-23,1458.6729615772513
2010-07-26,1457.7251487729452
2010-07-27,1446.6542511069933
2010-07-28,1479.3694797737573
2010-07-29,1472.9491916246839
2010-07-30,1470.0017292865648
2010-08-02,1479.8304770985185
2010-08-03,1453.9846213868732
2010-08-04,1469.720303403566
2010-08-05,1461.2061683589284
2010-08-06,1468.626156583115
2010-08-09,1488.9496362694
2010-08-10,1456.8248012976128
2010-08-11,1483.1981469400853
2010-08-12,1469.0139292992487
2010-08-13,1499.2157134276376
2010-08-16,1527.0429612220764
2010-08-17,1544.1498434836246
2010-08-18,1543.4964105253293
2010-08-19,1556.5014565070358
2010-08-20,1545.0994822312748
2010-08-23,1543.6202456836008
2010-08-24,1548.4341494164191
2010-08-25,1525.114256724535
2010-08-26,1514.272805181081
2010-08-27,1522.925531691337
2010-08-30,1564.010502524495
2010-08-31,1556.5754389957924
2010-09-01,1531.3473361177735
2010-09-02,1548.239966654836
2010-09-03,1550.8010294109417
2010-09-06,1580.3157314557352
2010-09-07,1596.3602830877153
2010-09-08,1605.1757750390673
2010-09-09,1579.672545822814
2010-09-10,1597.5048826030786
2010-09-13,1598.3685540147794
2010-09-14,1586.084768136525
2010-09-15,1554.137469295932
2010-09-16,1520.4905990347722
2010-09-17,1535.6085105471175
2010-09-20,1528.1529599405446
2010-09-21,1533.2172762045227
2010-09-22,1501.3216925590652
2010-09-23,1510.1609450053181
2010-09-24,1494.1359364615548
2010-09-27,1529.7683243907184
2010-09-28,1514.2346591693681
2010-09-29,1506.4492057890661
2010-09-30,1529.5185316169445
2010-10-01,1519.003891436695
2010-10-04,1526.2205893823432
2010-10-05,1508.796343338598
2010-10-06,1503.3649154854047
2010-10-07,1497.8649972120459
2010-10-08,1570.5329070391292
2010-10-11,1604.9042275248082
2010-10-12,1633.473905871603
2010-10-13,1626.3386180841492
2010-10-14,1625.3600132739973
2010-10-15,1671.858129052526
2010-10-18,1658.0331380869386
2010-10-19,1721.0125964477102
2010-10-20,1727.0237530048635
2010-10-21,1718.045885739667
2010-10-22,1736.7106979104192
2010-10-25,1784.331892025434
2010-10-26,1790.0177816425778
2010-10-27,1754.7703124249438
2010-10-28,1723.9622577137739
2010-10-29,1726.2860423140464
2010-11-01,1781.9689703489598
2010-11-02,1759.1008840348263
2010-11-03,1731.6180066229274
2010-11-04,1741.8070035696314
2010-11-05,1786.5441336450842
2010-11-08,1809.1387462536832
2010-11-09,1812.011543098876
2010-11-10,1843.7327006788025
2010-11-11,1860.9482851638277
2010-11-12,1750.2620874151633
2010-11-15,1772.0882212428476
2010-11-16,1704.0931094887098
2010-11-17,1653.838742010945
2010-11-18,1676.2830479897261
2010-11-19,1688.6059925154766
2010-11-22,1691.0249690788255
2010-11-23,1687.2073719040004
2010-11-24,1731.8205729155825
2010-11-25,1757.484964468527
2010-11-26,1773.567370414613
2010-11-29,1792.9774980508225
2010-11-30,1763.6343475214105
2010-12-01,1750.5955718219066
2010-12-02,1742.6281734704128
2010-12-03,1707.8255659623806
2010-12-06,1722.8412652662992
2010-12-07,1748.3580761510066
2010-12-08,1751.906084519115
2010-12-09,1727.742503907932
2010-12-10,1733.6898276709999
2010-12-13,1761.9194177611962
2010-12-14,1767.2165939726463
2010-12-15,1768.1289847120674
2010-12-16,1781.4995588326633
2010-12-17,1783.2798050246097
2010-12-20,1754.689806280273
2010-12-21,1775.48998749248
2010-12-22,1768.7901241831423
2010-12-23,1759.0286948428384
2010-12-24,1737.0266241828842
2010-12-27,1701.6189264295108
2010-12-28,1679.6951010190867
2010-12-29,1690.9190535538157
2010-12-30,1681.0277297574626
2010-12-31,1702.7580425585165
2011-01-03,1709.5757012381214
2011-01-04,1734.6557097686768
2011-01-05,1742.3765429716257
2011-01-06,1742.614674020849
2011-01-07,1741.9660365984032
2011-01-10,1717.8432807584104
2011-01-11,1723.5575675327461
2011-01-12,1714.5402381007848
2011-01-13,1693.2779736841392
2011-01-14,1675.9059595129904
2011-01-17,1629.2132640870652
2011-01-18,1626.259717882929
2011-01-19,1649.398334229886
2011-01-20,1602.026430568425
2011-01-21,1590.340590717646
2011-01-24,1558.285712549329
2011-01-25,1550.2535724778647
2011-01-26,1566.4382150507051
2011-01-27,1594.9497669840546
2011-01-28,1621.3046204584577
2011-01-31,1630.3086333157164
2011-02-01,1623.4920691763025
2011-02-02,1621.4934186457792
2011-02-03,1642.6676412647323
2011-02-04,1651.999602927517
2011-02-07,1653.3414027969845
2011-02-08,1637.7415607138357
2011-02-09,1611.6899130217348
2011-02-10,1670.6648464409402
2011-02-11,1686.3607215421252
2011-02-14,1739.8442545147439
2011-02-15,1732.9400838138806
2011-02-16,1748.3165705139338
2011-02-17,1733.5544237307688
2011-02-18,1709.554844762026
2011-02-21,1733.277516423765
2011-02-22,1690.1386851279754
2011-02-23,1692.469706368261
2011-02-24,1693.541772833239
2011-02-25,1696.354958490403
2011-02-28,1715.396262439526
2011-03-01,1719.8071331035467
2011-03-02,1713.9069542608124
2011-03-03,1684.2891765606241
2011-03-04,1698.2305969403158
2011-03-07,1737.5359839580842
2011-03-08,1748.6962975776753
2011-03-09,1741.2639784722764
2011-03-10,1735.7053188596124
2011-03-11,1715.4823673831795
2011-03-14,1710.3872409418332
2011-03-15,1675.4069115586258
2011-03-16,1702.3264637032003
2011-03-17,1677.3523179292345
2011-03-18,1677.9409213510799
2011-03-21,1669.03337314389
2011-03-22,1666.1719164368055
2011-03-23,1691.7852054328837
2011-03-24,1675.8327785812846
2011-03-25,1700.595670744358
2011-03-28,1695.4132671591535
2011-03-29,1670.5844130187486
2011-03-30,1671.1091995142667
2011-03-31,1653.2145234991922
2011-04-01,1672.9288459804513
2011-04-04,1662.5277639003455
2011-04-05,1665.8631180655684
2011-04-06,1650.472454666008
2011-04-07,1667.4370099075538
2011-04-08,1674.0946704327966
2011-04-11,1666.7914378931375
2011-04-12,1653.882763435779
2011-04-13,1671.3384224507581
2011-04-14,1666.0584197604967
2011-04-15,1664.2519738220212
2011-04-18,1693.4041225007304
2011-04-19,1651.4628534000983
2011-04-20,1632.9626201278718
2011-04-21,1636.792790901084
2011-04-22,1635.428172815827
2011-04-25,1611.7715010384425
2011-04-26,1589.3116406194079
2011-04-27,1583.9027188691603
2011-04-28,1547.6096682667755
2011-04-29,1573.0130441749745
2011-05-02,1567.1504901037451
2011-05-03,1582.5552601019867
2011-05-04,1536.4227714884548
2011-05-05,1561.3325783420003
2011-05-06,1570.3038907010425
2011-05-09,1603.2337196859312
2011-05-10,1602.8041831998394
2011-05-11,1607.2850068396804
2011-05-12,1600.7221083668198
2011-05-13,1609.0702584826108
2011-05-16,1592.2000882659954
2011-05-17,1605.540492362655
2011-05-18,1609.207491587589
2011-05-19,1606.709360276674
2011-05-20,1619.331729743923
2011-05-23,1579.0508922428285
2011-05-24,1570.6000159522637
2011-05-25,1564.1736704817588
2011-05-26,1553.217697640706
2011-05-27,1527.3209399286009
2011-05-30,1533.8935316207687
2011-05-31,1550.2157535605772
2011-06-01,1557.2917105168663
2011-06-02,1540.9444423391037
2011-06-03,1544.9944692562597
2011-06-06,1541.132776581614
2011-06-07,1538.2540900049742
2011-06-08,1548.8754226626409
2011-06-09,1532.725312657548
2011-06-10,1552.1395788207394
2011-06-13,1540.4479700412307
2011-06-14,1555.99137557838
2011-06-15,1566.0090013376096
2011-06-16,1562.9120848554492
2011-06-17,1539.931361923141
2011-06-20,1529.9759181530385
2011-06-21,1554.9290639855183
2011-06-22,1557.1085182985703
2011-06-23,1618.9099235086508
2011-06-24,1637.2811132020818
2011-06-27,1630.969179979196
2011-06-28,1629.7759179469315
2011-06-29,1613.4907147907984
2011-06-30,1622.756000660399
2011-07-01,1634.7587781807883
2011-07-04,1664.3860118587188
2011-07-05,1670.7066149278012
2011-07-06,1688.7422633914443
2011-07-07,1678.7324940490266
2011-07-08,1691.1773277782888
2011-07-11,1731.3399068446392
2011-07-12,1703.9436736273583
2011-07-13,1709.2721689355171
2011-07-14,1715.7296399885981
2011-07-15,1722.4523147233351
2011-07-18,1734.06229597832
2011-07-19,1699.515736638905
2011-07-20,1698.5666468519603
2011-07-21,1669.5807925804743
2011-07-22,1682.0139723917907
2011-07-25,1646.53894653707
2011-07-26,1632.7583477305004
2011-07-27,1658.498140674315
2011-07-28,1667.594798720902
2011-07-29,1642.3256339102484
2011-08-01,1661.2628900542747
2011-08-02,1652.5759049501712
2011-08-03,1650.635237858731
2011-08-04,1673.3885283496077
2011-08-05,1641.2266831568786
2011-08-08,1600.8779486865437
2011-08-09,1597.294418298529
2011-08-10,1625.6274651479707
2011-08-11,1645.8743104126777
2011-08-12,1656.6376747076972
2011-08-15,1640.291037090765
2011-08-16,1638.9646897117186
2011-08-17,1621.6477212507998
2011-08-18,1607.2809740218738
2011-08-19,1583.3148348131674
2011-08-22,1559.6398511085235
2011-08-23,1573.8886947649028
2011-08-24,1569.8131995155861
2011-08-25,1615.1087332153177
2011-08-26,1614.393988003587
2011-08-29,1581.4088378516262
2011-08-30,1587.7141842974058
2011-08-31,1598.4540234567362
2011-09-01,1600.9434334837874
2011-09-02,1589.779579213337
2011-09-05,1567.4574356478215
2011-09-06,1551.0029225727535
2011-09-07,1581.6142560056062
2011-09-08,1576.6179628658383
2011-09-09,1602.4558802991469
2011-09-12,1614.583655432018
2011-09-13,1582.7319745198588
2011-09-14,1586.1974174506306
2011-09-15,1568.7201282779038
2011-09-16,1584.388964120182
2011-09-19,1580.1847138548912
2011-09-20,1569.1470405778393
2011-09-21,1619.7577740167262
2011-09-22,1599.261780366624
2011-09-23,1578.4346251127226
2011-09-26,1550.388022404908
2011-09-27,1550.1079812324524
2011-09-28,1543.8334833545964
2011-09-29,1528.0584172104175
2011-09-30,1559.1523257806296
2011-10-03,1575.9489795840518
2011-10-04,1575.4742246572305
2011-10-05,1571.745501709208
2011-10-06,1560.7227033982695
2011-10-07,1550.485232359821
2011-10-10,1526.5499039059337
2011-10-11,1500.0867256325453
2011-10-12,1528.8449994799091
2011-10-13,1544.751110003238
2011-10-14,1522.323507542439
2011-10-17,1550.0733777769601
2011-10-18,1520.2775673608023
2011-10-19,1497.8998376945285
2011-10-20,1461.0673852677392
2011-10-21,1432.6985303653728
2011-10-24,1473.2524489708503
2011-10-25,1503.8647450844544
2011-10-26,1534.7271736159175
2011-10-27,1501.20944084539
2011-10-28,1530.1788531499976
2011-10-31,1545.1510819832688
2011-11-01,1575.9467981971538
2011-11-02,1580.9615599871624
2011-11-03,1597.681113641793
2011-11-04,1608.7665347716688
2011-11-07,1595.0920234522744
2011-11-08,1587.7232916862024
2011-11-09,1627.1885152454972
2011-11-10,1600.9366180141938
2011-11-11,1577.6655540016534
2011-11-14,1622.46974911734
2011-11-15,1628.290273764464
2011-11-16,1587.6354392054782
2011-11-17,1585.2508160548155
2011-11-18,1549.4586374457458
2011-11-21,1555.917883063234
2011-11-22,1555.5393017058036
2011-11-23,1563.812842072749
2011-11-24,1565.6266021081283
2011-11-25,1569.512270300542
2011-11-28,1562.7516716324872
2011-11-29,1583.2265320497625
2011-11-30,1524.7681777267132
2011-12-01,1561.011057674997
2011-12-02,1549.0247492893404
2011-12-05,1515.9238525554995
2011-12-06,1521.8299594138066
2011-12-07,1526.4391549634688
2011-12-08,1531.9285323314805
2011-12-09,1508.926986818054
2011-12-12,1508.8233026169426
2011-12-13,1491.1696282707376
2011-12-14,1492.1059007306142
2011-12-15,1448.8129990617342
2011-12-16,1480.0645865835884
2011-12-19,1474.153803024178
2011-12-20,1459.8952037447923
2011-12-21,1451.8099464205711
2011-12-22,1456.0594447561546
2011-12-23,1475.0138871058164
2011-12-26,1455.5861296780438
2011-12-27,1429.5353260304148
2011-12-28,1446.288783058599
2011-12-29,1460.1999451994864
2011-12-30,1482.183895982744
2012-01-02,1482.183895982744
2012-01-03,1474.064984731479
2012-01-04,1456.758555283252
2012-01-05,1455.691405787553
2012-01-06,1473.1987016920928
2012-01-09,1520.645599527501
2012-01-10,1571.979081161781
2012-01-11,1572.6182152886242
2012-01-12,1553.7387643901945
2012-01-13,1546.712811334462
2012-01-16,1503.216184756455
2012-01-17,1570.422269382228
2012-01-18,1532.449511451505
2012-01-19,1553.4936976164677
2012-01-20,1565.8940582497548
2012-01-23,1550.5915755007059
2012-01-24,1558.5353634727253
2012-01-25,1559.3762890166656
2012-01-26,1537.6277483892763
2012-01-27,1540.5550019462162
2012-01-30,1519.988890888081
2012-01-31,1532.1658839706683
2012-02-01,1503.1259591288424
2012-02-02,1534.1984518556599
2012-02-03,1547.1953835934212
2012-02-06,1554.3313844711843
2012-02-07,1510.5890513694378
2012-02-08,1554.2418659575362
2012-02-09,1547.1652416482543
2012-02-10,1560.9313195520674
2012-02-13,1560.9969410567717
2012-02-14,1563.8275967004502
2012-02-15,1586.285532873634
2012-02-16,1575.0011712201115
2012-02-17,1560.6749841906233
2012-02-20,1549.301899950094
2012-02-21,1563.3817928938574
2012-02-22,1585.7701225113044
2012-02-23,1588.4145601566402
2012-02-24,1593.979945097331
2012-02-27,1607.0760682141374
2012-02-28,1604.046639051584
2012-02-29,1602.2479732677211
2012-03-01,1600.7343339296965
2012-03-02,1642.7908202946016
2012-03-05,1625.5206096911936
2012-03-06,1615.0259341418046
2012-03-07,1603.036521110812
2012-03-08,1597.1083870895036
2012-03-09,1643.9487187366688
2012-03-12,1632.3720358339485
2012-03-13,1651.4961248826403
2012-03-14,1613.0155646865503
2012-03-15,1604.7610388273
2012-03-16,1622.9359535600604
2012-03-19,1612.4626726597323
2012-03-20,1587.8483374741515
2012-03-21,1590.3434383397987
2012-03-22,1591.2435844468043
2012-03-23,1564.5292597643593
2012-03-26,1563.3412026823084
2012-03-27,1548.2159848508434
2012-03-28,1511.838456895292
2012-03-29,1494.6339451514643
2012-03-30,1490.8965775763054
2012-04-02,1492.6900025248974
2012-04-03,1488.4376432703846
2012-04-04,1513.5711624611135
2012-04-05,1558.9653585956487
2012-04-06,1565.649876643766
2012-04-09,1555.9659727914475
2012-04-10,1567.1615894323238
2012-04-11,1565.4552795689178
2012-04-12,1585.840563798332
2012-04-13,1602.313878333997
2012-04-16,1597.5655439910286
