Date,SOUTH AFRICA QUALITY
1999-08-04,1499.8164273094153
1999-08-05,1485.4182917663597
1999-08-06,1473.5937480910047
1999-08-09,1487.0438735230837
1999-08-10,1457.5026282577412
1999-08-11,1485.49983409756
1999-08-12,1503.3686267983771
1999-08-13,1516.834595516503
1999-08-16,1520.011797998365
1999-08-17,1529.2680730130442
1999-08-18,1531.9452893083535
1999-08-19,1503.2578557792585
1999-08-20,1506.7476406538797
1999-08-23,1524.2995896116984
1999-08-24,1531.762728816757
1999-08-25,1548.1956856608335
1999-08-26,1539.7493421149923
1999-08-27,1538.3384130859504
1999-08-30,1537.6683483296586
1999-08-31,1504.9654972169265
1999-09-01,1523.6097407111754
1999-09-02,1491.7289756636226
1999-09-03,1510.2139229059476
1999-09-06,1507.6521868826644
1999-09-07,1492.1498004033538
1999-09-08,1463.0854171761428
1999-09-09,1455.1682913675859
1999-09-10,1469.3693582295678
1999-09-13,1487.1596480236833
1999-09-14,1511.7163268699223
1999-09-15,1514.4780785941412
1999-09-16,1488.557962391686
1999-09-17,1486.5899885817273
1999-09-20,1487.7162493152537
1999-09-21,1473.9104922086383
1999-09-22,1459.88336536628
1999-09-23,1472.9686874015729
1999-09-24,1468.7139880089242
1999-09-27,1494.8345845653591
1999-09-28,1530.8008027517835
1999-09-29,1515.93770740865
1999-09-30,1507.4645798350418
1999-10-01,1507.7720285316036
1999-10-04,1556.3678236534367
1999-10-05,1564.788534430102
1999-10-06,1547.0495517986867
1999-10-07,1587.078940247336
1999-10-08,1627.3215453873725
1999-10-11,1646.7674910081962
1999-10-12,1614.5320629430394
1999-10-13,1568.2040352878516
1999-10-14,1555.412325119541
1999-10-15,1482.9958484416202
1999-10-18,1487.3980991562169
1999-10-19,1522.4698339207353
1999-10-20,1524.9146760636422
1999-10-21,1481.1373540110205
1999-10-22,1532.9550867723328
1999-10-25,1543.164916956324
1999-10-26,1555.756209712937
1999-10-27,1561.0778962200916
1999-10-28,1580.7038852512956
1999-10-29,1599.7691984132935
1999-11-01,1601.3151013518784
1999-11-02,1599.7719725175625
1999-11-03,1589.7647358433126
1999-11-04,1628.5467953893383
1999-11-05,1644.1257258050991
1999-11-08,1664.9469370510415
1999-11-09,1684.9454636416126
1999-11-10,1637.4654458783687
1999-11-11,1649.6183370440328
1999-11-12,1665.0950130455526
1999-11-15,1684.2285917207396
1999-11-16,1696.0771334576852
1999-11-17,1671.9335898544864
1999-11-18,1685.0853005328927
1999-11-19,1703.614547522297
1999-11-22,1689.2906040464404
1999-11-23,1691.4990049389125
1999-11-24,1694.101983249473
1999-11-25,1686.479741629339
1999-11-26,1729.1914625969582
1999-11-29,1733.0506970440383
1999-11-30,1736.856520484216
1999-12-01,1760.8613677490346
1999-12-02,1779.240395504622
1999-12-03,1778.000796189214
1999-12-06,1752.437818313341
1999-12-07,1768.0384192057325
1999-12-08,1792.2928194208016
1999-12-09,1823.6495610274317
1999-12-10,1839.8403229212151
1999-12-13,1866.5216623597814
1999-12-14,1870.430245157426
1999-12-15,1871.3488578290062
1999-12-16,1846.1067680588255
1999-12-17,1894.007934486529
1999-12-20,1955.881748840125
1999-12-21,1942.9931177443912
1999-12-22,1939.3914394768399
1999-12-23,1909.275890926544
1999-12-24,1908.739383131251
1999-12-27,1914.529064113096
1999-12-28,1931.270789213501
1999-12-29,1949.0556160307128
1999-12-30,1953.7658789375046
1999-12-31,1953.7658789375046
2000-01-03,1940.7603710162898
2000-01-04,1895.828037275726
2000-01-05,1888.404129077542
2000-01-06,1868.3847890194813
2000-01-07,1936.6412031070543
2000-01-10,2015.2986215747308
2000-01-11,2011.733916565363
2000-01-12,2011.8827609092555
2000-01-13,2004.502637179731
2000-01-14,2065.6782459516335
2000-01-17,2133.390995880867
2000-01-18,2118.583307655326
2000-01-19,2084.694246568664
2000-01-20,2089.351339850563
2000-01-21,2078.8685295236437
2000-01-24,2078.213413565631
2000-01-25,2017.1060685298507
2000-01-26,1989.3529490128067
2000-01-27,1993.495375224728
2000-01-28,1918.2186543226567
2000-01-31,1920.3642236868725
2000-02-01,2017.3431615261354
2000-02-02,2021.5544563943213
2000-02-03,2019.5736971648587
2000-02-04,1983.7074440166843
2000-02-07,2031.5331315078106
2000-02-08,2022.565639947556
2000-02-09,2043.598707488488
2000-02-10,2006.8165496900845
2000-02-11,1970.403292801909
2000-02-14,1952.8427800192017
2000-02-15,1934.6890637686831
2000-02-16,1916.555175875825
2000-02-17,1938.7033910623074
2000-02-18,1920.0899395146384
2000-02-21,1892.7279896806756
2000-02-22,1798.8244212610414
2000-02-23,1813.2395480805849
2000-02-24,1835.3867617931703
2000-02-25,1872.4157226478535
2000-02-28,1879.039225447933
2000-02-29,1888.40520022459
2000-03-01,1904.2532182737984
2000-03-02,1860.0433326911023
2000-03-03,1811.4355887640645
2000-03-06,1833.474039072963
2000-03-07,1849.162624794585
2000-03-08,1878.2811346217688
2000-03-09,1876.1391895276588
2000-03-10,1879.4008822713329
2000-03-13,1808.5301592278004
2000-03-14,1857.9613502424115
2000-03-15,1813.6066393270341
2000-03-16,1807.926649133935
2000-03-17,1813.0400289471656
2000-03-20,1797.33647323682
2000-03-21,1797.4719013498413
2000-03-22,1846.3862770804044
2000-03-23,1847.0316906115002
2000-03-24,1867.7311205326325
2000-03-27,1879.7127757824733
2000-03-28,1860.1615798676178
2000-03-29,1879.4988872734496
2000-03-30,1835.3732500335855
2000-03-31,1823.0046651250354
2000-04-03,1842.2585397866753
2000-04-04,1851.157025464203
2000-04-05,1738.6179608621917
2000-04-06,1791.209995650288
2000-04-07,1792.5453766975718
2000-04-10,1790.7429210679845
2000-04-11,1734.1770869216757
2000-04-12,1734.400730223375
2000-04-13,1684.4550857415738
2000-04-14,1622.8436320745282
2000-04-17,1493.5328225861058
2000-04-18,1568.293124924088
2000-04-19,1619.1887279812945
2000-04-20,1637.491559346708
2000-04-21,1637.491559346708
2000-04-24,1626.3638569219695
2000-04-25,1695.5377382080494
2000-04-26,1700.9873577184792
2000-04-27,1705.763852842203
2000-04-28,1708.8771791417769
2000-05-01,1711.7767763215265
2000-05-02,1708.4407787032615
2000-05-03,1724.9763908679686
2000-05-04,1703.5011850394758
2000-05-05,1683.5513580905722
2000-05-08,1683.858939275965
2000-05-09,1674.6604644832698
2000-05-10,1660.0650640340727
2000-05-11,1701.480807877184
2000-05-12,1693.6096667443578
2000-05-15,1691.65064763069
2000-05-16,1733.6115946527864
2000-05-17,1714.9327607246241
2000-05-18,1681.903924176054
2000-05-19,1634.5472220133151
2000-05-22,1619.5854769300945
2000-05-23,1620.0984930422337
2000-05-24,1599.2838687548772
2000-05-25,1622.7066625597838
2000-05-26,1588.0082960456912
2000-05-29,1606.0005212453725
2000-05-30,1634.7642795811182
2000-05-31,1662.785226429417
2000-06-01,1652.9353086597882
2000-06-02,1678.201240920271
2000-06-05,1682.5286951177943
2000-06-06,1665.0478068387608
2000-06-07,1669.5064028957481
2000-06-08,1675.8301204228665
2000-06-09,1684.6653029136517
2000-06-12,1689.9903821114015
2000-06-13,1677.4451548807515
2000-06-14,1686.0371125179297
2000-06-15,1688.5985382104925
2000-06-16,1695.9342442603754
2000-06-19,1712.2897582722894
2000-06-20,1731.1354065941284
2000-06-21,1717.0347672011267
2000-06-22,1726.2689708980663
2000-06-23,1732.301407369161
2000-06-26,1746.6949976060428
2000-06-27,1744.3054050459662
2000-06-28,1735.43320606401
2000-06-29,1706.6199896766213
2000-06-30,1707.8232573798566
2000-07-03,1707.1459741714884
2000-07-04,1720.4194212422046
2000-07-05,1715.5699000981172
2000-07-06,1683.8852565702798
2000-07-07,1679.2341053596294
2000-07-10,1693.5217308786494
2000-07-11,1696.1905773446435
2000-07-12,1722.0581635475144
2000-07-13,1746.5081504689213
2000-07-14,1759.4237291913219
2000-07-17,1755.807787427377
2000-07-18,1745.170476485009
2000-07-19,1775.65052700603
2000-07-20,1785.8903036386303
2000-07-21,1796.7124325456255
2000-07-24,1772.6636998714182
2000-07-25,1733.6878914078125
2000-07-26,1727.0668246751995
2000-07-27,1725.8337950519458
2000-07-28,1741.770495326079
2000-07-31,1734.685803474415
2000-08-01,1743.4094023300665
2000-08-02,1779.154503266307
2000-08-03,1780.5458381282174
2000-08-04,1789.0534859345812
2000-08-07,1805.7173194764878
2000-08-08,1824.9491749580911
2000-08-09,1824.7761496028413
2000-08-10,1861.7619940631312
2000-08-11,1878.1080970415444
2000-08-14,1900.9309096992192
2000-08-15,1855.0456043409988
2000-08-16,1870.328151474425
2000-08-17,1865.6048809863162
2000-08-18,1865.2989948653856
2000-08-21,1888.242854687661
2000-08-22,1907.8659705216553
2000-08-23,1915.267316015278
2000-08-24,1909.2674225369735
2000-08-25,1917.3343847329631
2000-08-28,1936.9515958279171
2000-08-29,1967.7296668141112
2000-08-30,1963.9204838696878
2000-08-31,1994.8680662978807
2000-09-01,1990.506305492721
2000-09-04,2016.326474853177
2000-09-05,2000.9054523201435
2000-09-06,1997.185059120993
2000-09-07,1999.5323072779363
2000-09-08,2001.6679154644544
2000-09-11,2016.522513013279
2000-09-12,2002.5011321389834
2000-09-13,2005.9351644498634
2000-09-14,2025.895344957835
2000-09-15,1996.4927288905617
2000-09-18,1997.7260084499326
2000-09-19,1952.4361263176322
2000-09-20,1965.1712412380116
2000-09-21,1920.811359611691
2000-09-22,1861.9516424896192
2000-09-25,1880.0988304949215
2000-09-26,1876.9929141671373
2000-09-27,1897.743771998329
2000-09-28,1897.0905433249898
2000-09-29,1906.5587192712972
2000-10-02,1902.12817797428
2000-10-03,1914.6101197412409
2000-10-04,1906.6795155818143
2000-10-05,1899.1387797595112
2000-10-06,1875.837860930578
2000-10-09,1846.150636978787
2000-10-10,1829.363231791736
2000-10-11,1775.5714554030071
2000-10-12,1761.1646957720495
2000-10-13,1762.0866834532828
2000-10-16,1795.2303228134856
2000-10-17,1796.5735107899454
2000-10-18,1710.2793755856778
2000-10-19,1793.0332017570645
2000-10-20,1836.6009913299602
2000-10-23,1862.1269906972882
2000-10-24,1860.2288870038958
2000-10-25,1816.420172262651
2000-10-26,1801.2535419823282
2000-10-27,1780.3353664059136
2000-10-30,1783.1314977828506
2000-10-31,1832.5899029072575
2000-11-01,1851.5723206684343
2000-11-02,1906.4605657024272
2000-11-03,1880.5361693561917
2000-11-06,1870.1396956971237
2000-11-07,1863.0245537133808
2000-11-08,1862.8263245489638
2000-11-09,1808.9984870044566
2000-11-10,1791.891594024203
2000-11-13,1761.5390726617973
2000-11-14,1805.8670055257558
2000-11-15,1804.87991065538
2000-11-16,1799.2336159783656
2000-11-17,1789.3098122452163
2000-11-20,1761.6820875032831
2000-11-21,1739.0978347220894
2000-11-22,1693.3583098549886
2000-11-23,1663.6411042678094
2000-11-24,1698.6108889017567
2000-11-27,1733.7083922937218
2000-11-28,1738.155594770958
2000-11-29,1730.987056859604
2000-11-30,1649.847686373171
2000-12-01,1672.7797388803474
2000-12-04,1658.7541706585155
2000-12-05,1667.3290337728865
2000-12-06,1736.373054984186
2000-12-07,1705.387225814924
2000-12-08,1738.6525300526148
2000-12-11,1787.4248390457883
2000-12-12,1774.3289594337075
2000-12-13,1761.8010921381226
2000-12-14,1716.127534242326
2000-12-15,1683.2024610789942
2000-12-18,1715.9395648092718
2000-12-19,1713.7294598401318
2000-12-20,1697.4762917276782
2000-12-21,1664.0301298400632
2000-12-22,1704.2013331139995
2000-12-25,1704.2013331139995
2000-12-26,1696.5393039676137
2000-12-27,1705.7908081575429
2000-12-28,1732.7203056429446
2000-12-29,1700.0481791177995
2001-01-01,1700.0481791177995
2001-01-02,1649.581574173541
2001-01-03,1634.0473903863976
2001-01-04,1684.8516981015136
2001-01-05,1665.2173424223365
2001-01-08,1649.9287739543245
2001-01-09,1638.49804092527
2001-01-10,1599.7969341452333
2001-01-11,1622.0169164243532
2001-01-12,1656.634976522974
2001-01-15,1693.9479360021762
2001-01-16,1669.5431611455313
2001-01-17,1694.1503331421227
2001-01-18,1658.7360767618034
2001-01-19,1679.7368005106869
2001-01-22,1661.890095589079
2001-01-23,1663.9469813500662
2001-01-24,1710.9502648654595
2001-01-25,1736.183526782361
2001-01-26,1720.4476212581305
2001-01-29,1754.1885362829905
2001-01-30,1785.0494624128598
2001-01-31,1771.375675470489
2001-02-01,1771.9767231609221
2001-02-02,1765.3760753267622
2001-02-05,1758.034013200442
2001-02-06,1786.863143073267
2001-02-07,1730.4601048033653
2001-02-08,1745.6465292915314
2001-02-09,1752.0621030711545
2001-02-12,1764.1916431466714
2001-02-13,1756.238235539275
2001-02-14,1729.7851720257609
2001-02-15,1784.6432932202367
2001-02-16,1737.0516869680257
2001-02-19,1760.5846261942877
2001-02-20,1781.7190309243945
2001-02-21,1744.4026373919573
2001-02-22,1727.5624456131893
2001-02-23,1696.7278219794443
2001-02-26,1726.5923482037333
2001-02-27,1742.666370012228
2001-02-28,1731.72936982436
2001-03-01,1692.7773172640746
2001-03-02,1658.0958488605554
2001-03-05,1667.156401379853
2001-03-06,1648.6013566201018
2001-03-07,1646.2511181994892
2001-03-08,1683.768763151748
2001-03-09,1657.7261914369783
2001-03-12,1653.9208758473524
2001-03-13,1653.8260868324362
2001-03-14,1604.4732492605742
2001-03-15,1610.5151223537898
2001-03-16,1582.2642879757418
2001-03-19,1578.0118332725121
2001-03-20,1591.8763352076294
2001-03-21,1599.680061542406
2001-03-22,1586.2642943296376
2001-03-23,1581.0159566145944
2001-03-26,1610.2630875097639
2001-03-27,1582.0236795063186
2001-03-28,1555.7610267119464
2001-03-29,1545.793269097588
2001-03-30,1498.5310010921635
2001-04-02,1472.5696010301406
2001-04-03,1432.8055176838761
2001-04-04,1436.9170344110878
2001-04-05,1490.130622201586
2001-04-06,1451.6653115042302
2001-04-09,1472.5530692016168
2001-04-10,1529.5718418827882
2001-04-11,1587.148439166504
2001-04-12,1571.9185169138816
2001-04-13,1571.9185169138816
2001-04-16,1584.6233582508573
2001-04-17,1582.0074231682117
2001-04-18,1638.1220549930606
2001-04-19,1619.8488733143781
2001-04-20,1576.8676879526445
2001-04-23,1570.7533495096225
2001-04-24,1597.5396164318106
2001-04-25,1586.196558211485
2001-04-26,1601.728363951691
2001-04-27,1628.9782112144792
2001-04-30,1688.1093550987903
2001-05-01,1680.8848625382805
2001-05-02,1662.4268785302609
2001-05-03,1641.4620169561329
2001-05-04,1644.7962958771411
2001-05-07,1668.3689548147768
2001-05-08,1673.0699434022708
2001-05-09,1673.8852934238892
2001-05-10,1685.3400590932997
2001-05-11,1693.2688409024986
2001-05-14,1684.3954538843554
2001-05-15,1671.9547989325786
2001-05-16,1688.911138236989
2001-05-17,1738.8945224949703
2001-05-18,1765.622645491728
2001-05-21,1799.7912977696435
2001-05-22,1817.1709949543658
2001-05-23,1804.0139526965384
2001-05-24,1812.806791929907
2001-05-25,1842.5938534749678
2001-05-28,1858.1495371531355
2001-05-29,1867.419148783688
2001-05-30,1873.6730615847202
2001-05-31,1901.898679067538
2001-06-01,1865.182148109227
2001-06-04,1860.1813839293734
2001-06-05,1856.7786333656638
2001-06-06,1846.8720629134152
2001-06-07,1842.547775368077
2001-06-08,1861.6447699583186
2001-06-11,1851.9559309240256
2001-06-12,1835.2723778191219
2001-06-13,1815.1015269597267
2001-06-14,1802.5322986949989
2001-06-15,1810.2366364880654
2001-06-18,1787.8353046069396
2001-06-19,1817.9007955240197
2001-06-20,1816.7969498056732
2001-06-21,1828.700903238407
2001-06-22,1832.2783621384867
2001-06-25,1820.2190709994686
2001-06-26,1837.2458731457716
2001-06-27,1849.4469769566945
2001-06-28,1855.539032348417
2001-06-29,1854.0619696487831
2001-07-02,1863.3190315340005
2001-07-03,1833.2273781233105
2001-07-04,1789.5274044411872
2001-07-05,1779.2969673059044
2001-07-06,1753.85010248803
2001-07-09,1751.7684173664372
2001-07-10,1735.5432810003376
2001-07-11,1714.615267621193
2001-07-12,1734.554214710817
2001-07-13,1744.704569448584
2001-07-16,1738.3074188180735
2001-07-17,1706.1469662620611
2001-07-18,1626.1185399391356
2001-07-19,1663.8868776199909
2001-07-20,1641.4787447849042
2001-07-23,1646.8792535982993
2001-07-24,1614.6221230440485
2001-07-25,1602.9811714794257
2001-07-26,1613.5034548973376
2001-07-27,1628.782144885926
2001-07-30,1636.4797073642717
2001-07-31,1623.3394120479882
2001-08-01,1649.1912158708371
2001-08-02,1689.4363435376922
2001-08-03,1673.8182824464664
2001-08-06,1648.377896015476
2001-08-07,1627.7196529636221
2001-08-08,1599.2279525290492
2001-08-09,1581.562129754102
2001-08-10,1577.693958980421
2001-08-13,1576.9585630745025
2001-08-14,1599.2122413906777
2001-08-15,1588.129424189625
2001-08-16,1596.8607359240123
2001-08-17,1588.4203716427023
2001-08-20,1586.301218108515
2001-08-21,1583.523349994473
2001-08-22,1601.2148120234008
2001-08-23,1620.3414539643775
2001-08-24,1632.8264626474977
2001-08-27,1658.7781509381368
2001-08-28,1665.8085375675028
2001-08-29,1661.1650675599153
2001-08-30,1643.954260110526
2001-08-31,1642.7233557667878
2001-09-03,1635.5433138922292
2001-09-04,1673.0273636227396
2001-09-05,1673.8298404784935
2001-09-06,1666.18523883243
2001-09-07,1642.8789840618308
2001-09-10,1643.0242507799405
2001-09-11,1575.8713051204818
2001-09-12,1529.0979230014314
2001-09-13,1555.8547233933455
2001-09-14,1531.6444926268143
2001-09-17,1492.314789086807
2001-09-18,1476.4494499927637
2001-09-19,1459.0190526438803
2001-09-20,1409.6791806099284
2001-09-21,1363.92908844082
2001-09-24,1368.3169174201234
2001-09-25,1401.6392058115516
2001-09-26,1392.633992783738
2001-09-27,1398.6069684744393
2001-09-28,1429.216859676662
2001-10-01,1410.9560612240446
2001-10-02,1398.9589168853909
2001-10-03,1389.3065152765787
2001-10-04,1443.1360632543472
2001-10-05,1445.0398980026669
2001-10-08,1450.7866464359342
2001-10-09,1455.4245129050314
2001-10-10,1460.9631274149822
2001-10-11,1509.2708759666216
2001-10-12,1496.0007684851275
2001-10-15,1504.4184639530706
2001-10-16,1482.765628159342
2001-10-17,1472.774932155017
2001-10-18,1463.8748497818192
2001-10-19,1468.3279843049122
2001-10-22,1443.6299337939076
2001-10-23,1455.8952922684152
2001-10-24,1459.7948992989939
2001-10-25,1454.3418320167186
2001-10-26,1463.9951176357733
2001-10-29,1465.8154241588015
2001-10-30,1431.8483736835803
2001-10-31,1443.5994212062635
2001-11-01,1440.6346839732523
2001-11-02,1456.3848485411986
2001-11-05,1482.8096326992693
2001-11-06,1474.59955957231
2001-11-07,1454.4939337057933
2001-11-08,1472.2741557186055
2001-11-09,1447.5401322325474
2001-11-12,1452.689829279362
2001-11-13,1492.8224086704959
2001-11-14,1515.2886418523992
2001-11-15,1532.4672539482528
2001-11-16,1519.8500405068623
2001-11-19,1532.7546088713398
2001-11-20,1517.2770226049797
2001-11-21,1510.1220244755325
2001-11-22,1497.1979598227374
2001-11-23,1504.929177885632
2001-11-26,1515.8657817289973
2001-11-27,1487.9929631836444
2001-11-28,1499.160813810284
2001-11-29,1459.7627256923083
2001-11-30,1442.5744169986003
2001-12-03,1457.351847079619
2001-12-04,1446.8912066781297
2001-12-05,1459.4949251985092
2001-12-06,1465.444250936063
2001-12-07,1432.6045596929805
2001-12-10,1463.4409211998309
2001-12-11,1419.2817269265522
2001-12-12,1404.8683585235449
2001-12-13,1376.638553936913
2001-12-14,1350.7644729359831
2001-12-17,1390.6283087841482
2001-12-18,1364.436834090003
2001-12-19,1349.5473095378911
2001-12-20,1289.0514896671991
2001-12-21,1369.9969497231282
2001-12-24,1405.6441278317543
2001-12-25,1405.6441278317543
2001-12-26,1411.510955834725
2001-12-27,1421.483015463123
2001-12-28,1435.12270273358
2001-12-31,1430.982582260273
2002-01-01,1430.982582260273
2002-01-02,1393.6959641673693
2002-01-03,1398.093335695363
2002-01-04,1434.0773393460536
2002-01-07,1464.153141815534
2002-01-08,1487.0077607326411
2002-01-09,1497.9107913482992
2002-01-10,1487.7288349593066
2002-01-11,1526.6542355484742
2002-01-14,1508.9476170575415
2002-01-15,1480.3940368553358
2002-01-16,1483.7723262183538
2002-01-17,1498.990494827649
2002-01-18,1479.9850560738032
2002-01-21,1448.992879242713
2002-01-22,1440.2848099131108
2002-01-23,1470.1598815006544
2002-01-24,1485.1512810681895
2002-01-25,1483.9203997412365
2002-01-28,1496.2532272769547
2002-01-29,1505.57864677137
2002-01-30,1496.5508385316393
2002-01-31,1532.0124032184901
2002-02-01,1517.903136658445
2002-02-04,1524.5004099358541
2002-02-05,1531.5131209532226
2002-02-06,1572.6973282265703
2002-02-07,1573.4569797385884
2002-02-08,1572.840424189675
2002-02-11,1552.817783804826
2002-02-12,1580.649922191681
2002-02-13,1575.1936186800513
2002-02-14,1606.8873487909611
2002-02-15,1634.0078629251088
2002-02-18,1642.2153230680055
2002-02-19,1613.2448800306724
2002-02-20,1599.7799914338702
2002-02-21,1562.744506033498
2002-02-22,1568.3493638295565
2002-02-25,1582.2450235282636
2002-02-26,1596.9889804685065
2002-02-27,1637.6626561873557
2002-02-28,1631.1849354848728
2002-03-01,1633.8124272778693
2002-03-04,1701.4931840106353
2002-03-05,1709.7863626488481
2002-03-06,1693.6665865239208
2002-03-07,1639.1943336404183
2002-03-08,1607.2816983918917
2002-03-11,1660.7577216080265
2002-03-12,1662.4605814517452
2002-03-13,1661.8918936685034
2002-03-14,1662.7735223108227
2002-03-15,1642.485198570741
2002-03-18,1631.275371807464
2002-03-19,1642.1439548953315
2002-03-20,1648.7148219598264
2002-03-21,1676.7046100737302
2002-03-22,1684.9028305046336
2002-03-25,1682.9037184045212
2002-03-26,1678.5582791705629
2002-03-27,1691.2472753940242
2002-03-28,1700.734302822876
2002-03-29,1700.734302822876
2002-04-01,1687.6512441861803
2002-04-02,1758.643644426237
2002-04-03,1763.1402946552398
2002-04-04,1770.3000900216418
2002-04-05,1797.390221978181
2002-04-08,1789.8504863440567
2002-04-09,1776.2314560429402
2002-04-10,1780.9245910052498
2002-04-11,1771.739171706304
2002-04-12,1781.0013195002825
2002-04-15,1801.7860770875438
2002-04-16,1824.7539328026141
2002-04-17,1824.8209766823095
2002-04-18,1837.1408503930245
2002-04-19,1840.0464655539547
2002-04-22,1853.262840421006
2002-04-23,1863.7722292893159
2002-04-24,1863.7115925648393
2002-04-25,1883.0635430305485
2002-04-26,1889.1925792699656
2002-04-29,1889.9369845211947
2002-04-30,1875.8204241541262
2002-05-01,1874.7220437338524
2002-05-02,1871.450246599295
2002-05-03,1895.8807869006685
2002-05-06,1910.2426148174409
2002-05-07,1968.0671000763173
2002-05-08,1996.4158942452823
2002-05-09,1988.295472685093
2002-05-10,1996.1979652013508
2002-05-13,2000.274089594308
2002-05-14,2034.4927716352893
2002-05-15,1980.7154266030452
2002-05-16,1990.2564051319655
2002-05-17,1986.5013385418442
2002-05-20,1986.6890434988384
2002-05-21,1998.1921600182986
2002-05-22,1983.3214712281822
2002-05-23,1969.884088916605
