Date,CHINA ALL SHARES QUALITY
2010-03-03,1075.1168932875942
2010-03-04,1065.2845431696321
2010-03-05,1075.9312387139146
2010-03-08,1093.3799757560657
2010-03-09,1100.2312954969848
2010-03-10,1092.2920846837726
2010-03-11,1091.3675026061496
2010-03-12,1077.144260782696
2010-03-15,1071.623326798987
2010-03-16,1060.3630536757717
2010-03-17,1081.8526446019112
2010-03-18,1087.586309797265
2010-03-19,1099.2364773979539
2010-03-22,1088.6685114299682
2010-03-23,1082.5170722110656
2010-03-24,1096.4230696382024
2010-03-25,1089.250364779451
2010-03-26,1098.0503120155613
2010-03-29,1109.1987405671882
2010-03-30,1113.0968095224205
2010-03-31,1093.6347239539468
2010-04-01,1111.148398414803
2010-04-02,1113.0108996219226
2010-04-05,1115.672779626234
2010-04-06,1126.4636592847453
2010-04-07,1151.870391048229
2010-04-08,1139.3477200260918
2010-04-09,1144.4306337880244
2010-04-12,1122.3866805453795
2010-04-13,1123.7656558946683
2010-04-14,1120.996699569571
2010-04-15,1131.497820411367
2010-04-16,1126.2062217421012
2010-04-19,1097.206774551146
2010-04-20,1107.4506957078518
2010-04-21,1126.287842694013
2010-04-22,1129.628395162908
2010-04-23,1121.1330017306134
2010-04-26,1136.3306397956103
2010-04-27,1119.6345298475057
2010-04-28,1120.5072913392967
2010-04-29,1111.3258475667265
2010-04-30,1121.4296224117986
2010-05-03,1124.79436368602
2010-05-04,1134.164413669866
2010-05-05,1125.8000803585319
2010-05-06,1100.9412849020173
2010-05-07,1091.2983581114245
2010-05-10,1097.7016322487157
2010-05-11,1103.6242390906873
2010-05-12,1102.3710181057909
2010-05-13,1134.1695335372292
2010-05-14,1135.2720535000196
2010-05-17,1101.328408262259
2010-05-18,1106.2294123708086
2010-05-19,1085.139077366291
2010-05-20,1066.5399141897071
2010-05-21,1053.9881264489384
2010-05-24,1087.8772496754625
2010-05-25,1055.3581094648723
2010-05-26,1080.1222575046716
2010-05-27,1096.4721540340531
2010-05-28,1107.8616871874094
2010-05-31,1115.6343570327545
2010-06-01,1094.1898796590056
2010-06-02,1101.4961515585155
2010-06-03,1113.205551717399
2010-06-04,1131.9396027087885
2010-06-07,1122.732039671503
2010-06-08,1128.5241633406897
2010-06-09,1126.9299832670758
2010-06-10,1120.8053961716564
2010-06-11,1135.119153750633
2010-06-14,1128.149271349607
2010-06-15,1128.3856690871494
2010-06-16,1127.6503068223649
2010-06-17,1128.8214796467084
2010-06-18,1121.3548652303566
2010-06-21,1152.5604763920842
2010-06-22,1155.2626362950145
2010-06-23,1160.4163395084609
2010-06-24,1146.4199582463218
2010-06-25,1141.217534227789
2010-06-28,1130.980449304115
2010-06-29,1112.8022848661626
2010-06-30,1107.7775935325583
2010-07-01,1083.7234830969287
2010-07-02,1052.0322142996718
2010-07-05,1052.4934341229985
2010-07-06,1060.09448766875
2010-07-07,1063.6119000921558
2010-07-08,1068.8905536293762
2010-07-09,1089.2019395124373
2010-07-12,1099.2063891154453
2010-07-13,1085.8760472323338
2010-07-14,1081.3278789203357
2010-07-15,1052.141486791561
2010-07-16,1046.804132911904
2010-07-19,1054.0165258450854
2010-07-20,1078.8509342850095
2010-07-21,1095.2151120199778
2010-07-22,1088.0867358435985
2010-07-23,1105.4908040279151
2010-07-26,1094.2481053582173
2010-07-27,1097.0782310522354
2010-07-28,1104.1565626456156
2010-07-29,1096.405292310349
2010-07-30,1098.658290311622
2010-08-02,1110.753974585522
2010-08-03,1106.3638147041934
2010-08-04,1115.9760005368305
2010-08-05,1116.7132946051881
2010-08-06,1107.3176699536475
2010-08-09,1122.90505738713
2010-08-10,1117.5418292614977
2010-08-11,1128.2070180946257
2010-08-12,1122.2941302865559
2010-08-13,1138.1337992537087
2010-08-16,1143.9432581629924
2010-08-17,1147.1443764749474
2010-08-18,1147.5848961037843
2010-08-19,1147.8616532838873
2010-08-20,1153.4566717050354
2010-08-23,1148.018293251686
2010-08-24,1142.1180006351851
2010-08-25,1136.1314086679301
2010-08-26,1129.3606778171504
2010-08-27,1130.5149655991304
2010-08-30,1153.4110946811502
2010-08-31,1147.3430843898052
2010-09-01,1141.0830940399137
2010-09-02,1156.319520582719
2010-09-03,1163.4074237676102
2010-09-06,1180.1426166713604
2010-09-07,1193.6983540985088
2010-09-08,1189.483055973757
2010-09-09,1188.7022636730044
2010-09-10,1198.045996990215
2010-09-13,1203.1908859327598
2010-09-14,1192.9962196389358
2010-09-15,1182.186625923707
2010-09-16,1163.901746646245
2010-09-17,1183.3162004094856
2010-09-20,1183.8113198342307
2010-09-21,1189.7825795830672
2010-09-22,1167.1160557555243
2010-09-23,1173.886191941744
2010-09-24,1163.417572203078
2010-09-27,1185.8041686413196
2010-09-28,1177.3804345421684
2010-09-29,1183.1818938826884
2010-09-30,1192.5210852075309
2010-10-01,1184.8136617532755
2010-10-04,1205.3049883012843
2010-10-05,1185.2251986845465
2010-10-06,1186.532652989001
2010-10-07,1180.391227230445
2010-10-08,1205.0489598496297
2010-10-11,1222.4694694341588
2010-10-12,1228.685814392709
2010-10-13,1222.6908634793817
2010-10-14,1223.8281286070196
2010-10-15,1228.7246845697514
2010-10-18,1215.9020931706639
2010-10-19,1248.5318597848543
2010-10-20,1228.4750018850523
2010-10-21,1234.7868040757655
2010-10-22,1242.3656708907756
2010-10-25,1258.828921018634
2010-10-26,1268.1109832252566
2010-10-27,1246.5666391912814
2010-10-28,1225.7464555205406
2010-10-29,1231.1605282708629
2010-11-01,1262.303972688696
2010-11-02,1247.1474704499126
2010-11-03,1252.7405380546338
2010-11-04,1242.3943836766887
2010-11-05,1277.5265713704557
2010-11-08,1292.4000939610492
2010-11-09,1290.6532889185164
2010-11-10,1302.5731661273917
2010-11-11,1310.9713441593228
2010-11-12,1261.156840269004
2010-11-15,1262.5979941677647
2010-11-16,1233.214486168713
2010-11-17,1192.7473874275097
2010-11-18,1216.7545139013005
2010-11-19,1228.0911729413122
2010-11-22,1237.6036664210521
2010-11-23,1232.8700705980661
2010-11-24,1247.5434745988205
2010-11-25,1258.5966347650324
2010-11-26,1268.4614409589392
2010-11-29,1285.9275839725224
2010-11-30,1276.8452977337047
2010-12-01,1277.2211758635156
2010-12-02,1275.5738108564194
2010-12-03,1245.8589735816756
2010-12-06,1251.4433283255523
2010-12-07,1260.18252275975
2010-12-08,1258.6630736287123
2010-12-09,1252.7082448835042
2010-12-10,1247.6402473721575
2010-12-13,1247.8086095501685
2010-12-14,1255.4054224763304
2010-12-15,1249.4597075563559
2010-12-16,1249.6362509455835
2010-12-17,1254.4943494428808
2010-12-20,1242.6443963069805
2010-12-21,1247.4088526138582
2010-12-22,1251.670317727596
2010-12-23,1247.6651398518945
2010-12-24,1229.24504482983
2010-12-27,1217.1821525771104
2010-12-28,1205.0690103542447
2010-12-29,1216.0058873027835
2010-12-30,1206.5620970854454
2010-12-31,1211.7236952121925
2011-01-03,1222.154328345466
2011-01-04,1237.841911218863
2011-01-05,1252.565566287968
2011-01-06,1260.7805950428371
2011-01-07,1255.3655200911228
2011-01-10,1244.9961031748119
2011-01-11,1245.9506973051766
2011-01-12,1237.4217538244225
2011-01-13,1221.9979671084
2011-01-14,1215.6075685946303
2011-01-17,1196.2358630126935
2011-01-18,1187.2653113971303
2011-01-19,1192.814768878596
2011-01-20,1170.4535590960616
2011-01-21,1145.6739971843124
2011-01-24,1125.6851990908606
2011-01-25,1129.391926003233
2011-01-26,1138.4360117835324
2011-01-27,1147.0556095678808
2011-01-28,1153.9839401533286
2011-01-31,1148.960818087608
2011-02-01,1137.654827095568
2011-02-02,1146.6329561831412
2011-02-03,1161.7107759644268
2011-02-04,1168.2144309094792
2011-02-07,1159.361130045929
2011-02-08,1138.6101906103265
2011-02-09,1116.2926809978412
2011-02-10,1126.4982480268507
2011-02-11,1141.2470059985508
2011-02-14,1180.78772769442
2011-02-15,1171.361072998242
2011-02-16,1174.2795057467004
2011-02-17,1172.726888016667
2011-02-18,1171.2685550655585
2011-02-21,1172.928566713775
2011-02-22,1145.9610321901923
2011-02-23,1138.1564594204106
2011-02-24,1123.6573533714813
2011-02-25,1136.3855071816101
2011-02-28,1147.25844571475
2011-03-01,1158.379980258426
2011-03-02,1156.519521712072
2011-03-03,1151.7479572180055
2011-03-04,1163.4229575781271
2011-03-07,1168.5764305762414
2011-03-08,1176.2890367222565
2011-03-09,1179.3406615225122
2011-03-10,1181.422662502008
2011-03-11,1164.3154595914418
2011-03-14,1164.4631028273689
2011-03-15,1134.9388623808982
2011-03-16,1145.3168841468976
2011-03-17,1108.0358608515112
2011-03-18,1104.6776816045656
2011-03-21,1112.158901917662
2011-03-22,1117.5325997138532
2011-03-23,1126.3613079517604
2011-03-24,1124.7595227527281
2011-03-25,1136.759203946092
2011-03-28,1129.5684288136204
2011-03-29,1125.9441881905746
2011-03-30,1133.441590834907
2011-03-31,1125.3484539988578
2011-04-01,1134.8621624018451
2011-04-04,1136.8632049880355
2011-04-05,1139.2516391172437
2011-04-06,1133.5815595869933
2011-04-07,1147.0018481276134
2011-04-08,1151.5393442449479
2011-04-11,1151.0214688873787
2011-04-12,1133.5633572656357
2011-04-13,1141.5754216435664
2011-04-14,1142.6251966958218
2011-04-15,1146.1594218443424
2011-04-18,1161.006341613876
2011-04-19,1141.3340936342818
2011-04-20,1139.3878486199199
2011-04-21,1143.2591942494018
2011-04-22,1145.3629048418186
2011-04-25,1140.5969557920305
2011-04-26,1129.174031598189
2011-04-27,1119.6723641564486
2011-04-28,1096.272808136511
2011-04-29,1099.7348879985695
2011-05-02,1095.7997331391562
2011-05-03,1099.25427632688
2011-05-04,1077.969928465157
2011-05-05,1094.557504458086
2011-05-06,1106.2474107979906
2011-05-09,1132.0258695209807
2011-05-10,1127.4333754035852
2011-05-11,1135.3371501295326
2011-05-12,1133.5914757485982
2011-05-13,1141.9803571961188
2011-05-16,1135.888892177286
2011-05-17,1144.485430952118
2011-05-18,1149.2565771437917
2011-05-19,1152.3053260246731
2011-05-20,1161.3766980695452
2011-05-23,1141.0885369192063
2011-05-24,1136.9243194624466
2011-05-25,1136.4808874566684
2011-05-26,1133.0347393877112
2011-05-27,1119.6469609119326
2011-05-30,1121.2871253247697
2011-05-31,1132.083173961499
2011-06-01,1136.1320259730687
2011-06-02,1122.6634955522636
2011-06-03,1111.0408768767486
2011-06-06,1108.1497368297312
2011-06-07,1095.2131382389368
2011-06-08,1099.5899170152843
2011-06-09,1092.5053044771482
2011-06-10,1100.0071395054285
2011-06-13,1091.2284497616668
2011-06-14,1091.345504670469
2011-06-15,1106.321323156225
2011-06-16,1105.6366637607819
2011-06-17,1080.3820550287273
2011-06-20,1078.646051811514
2011-06-21,1089.588158179715
2011-06-22,1096.2296775349182
2011-06-23,1122.4256230426079
2011-06-24,1139.4341598541105
2011-06-27,1123.336806671424
2011-06-28,1121.0229279126954
2011-06-29,1118.035308495518
2011-06-30,1124.2812076478772
2011-07-01,1128.633048888335
2011-07-04,1150.856650774783
2011-07-05,1154.7033554947018
2011-07-06,1167.6477408456412
2011-07-07,1162.9341665812367
2011-07-08,1171.0010882793924
2011-07-11,1184.4440296028042
2011-07-12,1153.7382047318463
2011-07-13,1158.108594379547
2011-07-14,1160.8414739616433
2011-07-15,1165.5767563787695
2011-07-18,1168.6367881617116
2011-07-19,1146.5216905259724
2011-07-20,1149.1708417693062
2011-07-21,1133.8286981376764
2011-07-22,1150.8222274920358
2011-07-25,1137.7003504112506
2011-07-26,1134.1807820455792
2011-07-27,1153.0852611287953
2011-07-28,1161.0965869411496
2011-07-29,1142.6963844042225
2011-08-01,1162.0437829823877
2011-08-02,1147.995142681041
2011-08-03,1135.2568837398944
2011-08-04,1145.1392372812695
2011-08-05,1106.9570323244227
2011-08-08,1085.6395577030223
2011-08-09,1060.4606916709217
2011-08-10,1089.4949755229613
2011-08-11,1095.1374256788422
2011-08-12,1106.2617680103951
2011-08-15,1104.8244445457954
2011-08-16,1103.988046707647
2011-08-17,1096.5066315504998
2011-08-18,1086.6467542039488
2011-08-19,1057.6267273006783
2011-08-22,1040.0254158181954
2011-08-23,1045.6626559601614
2011-08-24,1035.216252585689
2011-08-25,1057.6294979914678
2011-08-26,1055.7258784606563
2011-08-29,1053.9638845065977
2011-08-30,1069.6562219868256
2011-08-31,1084.2080324446583
2011-09-01,1103.3057455962944
2011-09-02,1091.9586578357748
2011-09-05,1075.5346129441152
2011-09-06,1071.147049136735
2011-09-07,1094.5236845146292
2011-09-08,1086.8250890138193
2011-09-09,1105.304265896398
2011-09-12,1087.0345103340576
2011-09-13,1072.5105268949255
2011-09-14,1069.55435866378
2011-09-15,1059.3258998104614
2011-09-16,1078.257286912232
2011-09-19,1070.693467194989
2011-09-20,1061.456058060284
2011-09-21,1073.0648105256832
2011-09-22,1043.7902859370386
2011-09-23,1024.1088975950158
2011-09-26,992.3298187722007
2011-09-27,1008.857982937898
2011-09-28,1020.7630154855376
2011-09-29,1013.4353121256024
2011-09-30,1022.5348823744434
2011-10-03,1001.5741913715405
2011-10-04,973.0012840476561
2011-10-05,970.8842023748517
2011-10-06,1004.1609611016545
2011-10-07,1022.4478786358413
2011-10-10,1007.5097663538897
2011-10-11,1018.0716779360177
2011-10-12,1025.2432196867535
2011-10-13,1047.9024745447787
2011-10-14,1018.3337585643231
2011-10-17,1047.7425492659318
2011-10-18,1012.2293153525767
2011-10-19,1007.6782900468378
2011-10-20,988.2255533340468
2011-10-21,974.284340119127
2011-10-24,1011.6738110441828
2011-10-25,1025.64784459888
2011-10-26,1049.2668959625312
2011-10-27,1050.2572165385961
2011-10-28,1056.2252439875297
2011-10-31,1061.7761591997728
2011-11-01,1072.4952223141981
2011-11-02,1076.5473287104792
2011-11-03,1072.6773237295256
2011-11-04,1088.8384299142374
2011-11-07,1087.777843797911
2011-11-08,1074.2706331178422
2011-11-09,1103.2846565366026
2011-11-10,1071.197576352544
2011-11-11,1061.2503774315128
2011-11-14,1094.8417693338922
2011-11-15,1100.2045630408602
2011-11-16,1078.0333098353537
2011-11-17,1075.0900607692047
2011-11-18,1049.9465564022105
2011-11-21,1045.2923814448427
2011-11-22,1049.4848597415983
2011-11-23,1050.6693000678267
2011-11-24,1050.0577161231502
2011-11-25,1049.1717384321291
2011-11-28,1059.4888754951744
2011-11-29,1079.9181882323603
2011-11-30,1047.4218956592506
2011-12-01,1092.0196681738762
2011-12-02,1083.4526490425153
2011-12-05,1072.6143417655749
2011-12-06,1070.5157322208192
2011-12-07,1077.4995560215475
2011-12-08,1076.9637742755979
2011-12-09,1050.8664327190156
2011-12-12,1055.448719628949
2011-12-13,1051.3064832717805
2011-12-14,1053.3334980181544
2011-12-15,1027.9088851781767
2011-12-16,1047.7879083584178
2011-12-19,1039.0341696072687
2011-12-20,1026.9009516633614
2011-12-21,1042.969998395677
2011-12-22,1044.0795590732234
2011-12-23,1063.1668986973812
2011-12-26,1055.8516364248594
2011-12-27,1045.6049672066843
2011-12-28,1048.070030618498
2011-12-29,1051.2814184338056
2011-12-30,1052.6147282165284
2012-01-02,1052.6147282165284
2012-01-03,1062.3251220127445
2012-01-04,1051.174982189636
2012-01-05,1055.0088346744815
2012-01-06,1051.9945106639436
2012-01-09,1073.045026939666
2012-01-10,1096.9114199807807
2012-01-11,1110.9329274909717
2012-01-12,1095.4476195113307
2012-01-13,1095.1453401567549
2012-01-16,1069.394409097669
2012-01-17,1108.5988236046294
2012-01-18,1095.2292171535917
2012-01-19,1103.8993399185872
2012-01-20,1108.2290127020883
2012-01-23,1097.4999689430729
2012-01-24,1103.1548349274033
2012-01-25,1103.5515936870072
2012-01-26,1094.3500424129636
2012-01-27,1096.4301938745248
2012-01-30,1078.0113758976322
2012-01-31,1093.9432141256732
2012-02-01,1080.7935728074165
2012-02-02,1105.0024458575908
2012-02-03,1110.4740479373295
2012-02-06,1113.7532629630186
2012-02-07,1096.3603844480317
2012-02-08,1122.4521161925654
2012-02-09,1121.3960217790789
2012-02-10,1119.7577735686723
2012-02-13,1118.0852764153215
2012-02-14,1120.3678958092737
2012-02-15,1142.2449021866362
2012-02-16,1139.1980482511203
2012-02-17,1132.7175992629295
2012-02-20,1119.983929579077
2012-02-21,1120.3829747160898
2012-02-22,1136.8596382065023
2012-02-23,1127.7574708583222
2012-02-24,1123.1513244856803
2012-02-27,1128.2291389324303
2012-02-28,1137.704426527073
2012-02-29,1146.63564020229
2012-03-01,1134.5913483663003
2012-03-02,1159.0573702836384
2012-03-05,1145.2788512986451
2012-03-06,1134.0191639239463
2012-03-07,1128.9159942226904
2012-03-08,1136.0194824524035
2012-03-09,1169.0045426270747
2012-03-12,1166.7269421411045
2012-03-13,1178.995033096581
2012-03-14,1177.0547133188334
2012-03-15,1172.0852078420266
2012-03-16,1171.2040032564685
2012-03-19,1151.4440176892786
2012-03-20,1136.996106534456
2012-03-21,1141.9565155892265
2012-03-22,1147.7314188774083
2012-03-23,1130.3316449920983
2012-03-26,1122.162459088632
2012-03-27,1126.0247378653783
2012-03-28,1113.7979564784541
2012-03-29,1102.477012213581
2012-03-30,1103.8407793083354
2012-04-02,1103.917022544654
2012-04-03,1112.39761172418
2012-04-04,1131.1093365991958
2012-04-05,1143.4834823391782
2012-04-06,1146.2905747724183
2012-04-09,1143.6771630337623
2012-04-10,1136.5245371403992
2012-04-11,1127.2208897860398
2012-04-12,1135.7506918337583
2012-04-13,1156.6654043389035
2012-04-16,1158.2014130724153
2012-04-17,1141.1826830348118
2012-04-18,1160.6911532506265
2012-04-19,1160.0888073279589
2012-04-20,1158.446365917395
2012-04-23,1156.4806971480639
2012-04-24,1146.4743372430385
2012-04-25,1149.372395636656
2012-04-26,1154.7239724797328
2012-04-27,1154.0737100099109
2012-04-30,1165.7383955824487
2012-05-01,1166.6445551770887
2012-05-02,1183.7058113423618
2012-05-03,1182.4566569936612
2012-05-04,1184.608909589897
2012-05-07,1174.2505863398942
2012-05-08,1175.5281260293011
2012-05-09,1162.7408844697732
2012-05-10,1155.2363287752494
2012-05-11,1142.8015357220513
2012-05-14,1138.8729663363724
2012-05-15,1150.639173369335
2012-05-16,1119.3271115566088
2012-05-17,1136.8992131527689
2012-05-18,1122.61546062021
2012-05-21,1122.292556085934
2012-05-22,1137.8019555680048
2012-05-23,1142.1284520196648
2012-05-24,1130.1624333442999
2012-05-25,1131.0514467035568
2012-05-28,1142.6475500642255
2012-05-29,1157.4618512262716
2012-05-30,1159.9924859548357
2012-05-31,1159.1308436893555
2012-06-01,1158.6911429017073
2012-06-04,1121.272023447494
2012-06-05,1125.7339835704604
2012-06-06,1133.7066495043237
2012-06-07,1127.2759307171445
2012-06-08,1133.9983651479995
2012-06-11,1145.6557954479981
2012-06-12,1145.8697838789685
2012-06-13,1148.5362718656481
2012-06-14,1136.8591489076093
2012-06-15,1150.0009738871136
2012-06-18,1170.4804066203242
2012-06-19,1158.144133945106
2012-06-20,1155.421484165035
2012-06-21,1139.1150550362347
2012-06-22,1132.5214165354782
2012-06-25,1121.0756908785843
2012-06-26,1121.8964573135468
2012-06-27,1130.7177887321866
2012-06-28,1123.9817891532007
2012-06-29,1120.7815719564678
2012-07-02,1134.2782714183795
2012-07-03,1145.3434919748543
2012-07-04,1156.973341338935
2012-07-05,1163.3406119729484
2012-07-06,1191.8323743557305
2012-07-09,1167.5335519437729
2012-07-10,1164.1003871074183
2012-07-11,1174.8466801140555
2012-07-12,1170.033175490446
2012-07-13,1171.9694065370693
2012-07-16,1166.2001908524996
2012-07-17,1169.8212561243038
2012-07-18,1148.6748395315635
2012-07-19,1160.9430816628046
2012-07-20,1162.2055525225153
2012-07-23,1141.9554199681265
2012-07-24,1144.9830561558913
2012-07-25,1132.2729277933868
2012-07-26,1116.9721216689886
2012-07-27,1124.8964713505763
2012-07-30,1146.7619027693524
2012-07-31,1146.7704828486571
2012-08-01,1154.3364856077783
2012-08-02,1157.2108334547133
2012-08-03,1143.9280355284793
2012-08-06,1160.5077887168077
2012-08-07,1167.6428477395136
2012-08-08,1166.831367894377
2012-08-09,1186.7883029895936
2012-08-10,1174.5659500201623
2012-08-13,1156.4235126670999
2012-08-14,1163.9566999762617
2012-08-15,1153.887996265618
2012-08-16,1143.0628640008747
2012-08-17,1148.771883212993
2012-08-20,1151.085316765364
2012-08-21,1146.5890754091495
2012-08-22,1133.8947243050031
2012-08-23,1133.1788019300661
2012-08-24,1126.7117026225753
2012-08-27,1114.9577645940242
2012-08-28,1111.7149055597554
2012-08-29,1103.3564590270016
2012-08-30,1091.6362109699942
2012-08-31,1081.1998498937198
2012-09-03,1097.2749973053872
2012-09-04,1091.898513725867
2012-09-05,1075.1839664469871
2012-09-06,1083.028634423834
2012-09-07,1110.6893811941604
2012-09-10,1120.4058522245314
2012-09-11,1112.24058004845
2012-09-12,1115.759518256965
2012-09-13,1101.8024394318627
2012-09-14,1105.2401456927316
2012-09-17,1095.7369808522426
2012-09-18,1088.829391687733
2012-09-19,1094.6743200443939
2012-09-20,1085.5944865503684
2012-09-21,1093.9576942321107
2012-09-24,1105.5811123974463
2012-09-25,1105.0716755948326
2012-09-26,1100.5318886943076
2012-09-27,1117.897689027833
2012-09-28,1135.737239983035
2012-10-01,1132.1496377528579
2012-10-02,1129.4641847055063
2012-10-03,1131.5612543058994
2012-10-04,1123.8644029260827
2012-10-05,1124.11172325867
2012-10-08,1118.23394865115
2012-10-09,1137.3407476887228
2012-10-10,1137.4779290078473
2012-10-11,1133.7800945899482
2012-10-12,1138.944767052525
2012-10-15,1138.1090380872652
2012-10-16,1137.620329239476
2012-10-17,1137.6914266312708
2012-10-18,1152.7956185212217
2012-10-19,1161.6885605362068
2012-10-22,1159.0684203766152
2012-10-23,1158.3482717030247
2012-10-24,1152.2087965497938
2012-10-25,1149.9143005113558
2012-10-26,1131.2043643005818
2012-10-29,1136.8346348412456
2012-10-30,1134.458112082167
2012-10-31,1146.1109842317442
2012-11-01,1167.8352408151309
2012-11-02,1184.5399343451684
2012-11-05,1182.122813673154
2012-11-06,1175.0021691700535
2012-11-07,1181.141766754056
2012-11-08,1160.385536087074
2012-11-09,1155.7034234991643
2012-11-12,1155.0933069964442
2012-11-13,1144.6204735819701
2012-11-14,1148.3838597189465
2012-11-15,1123.5592922296112
2012-11-16,1123.8197002707889
2012-11-19,1107.5493777272773
2012-11-20,1106.5069103737937
2012-11-21,1117.5260020230442
2012-11-22,1112.1229790924363
2012-11-23,1115.5561466518184
2012-11-26,1111.2433920429319
2012-11-27,1109.6017969080453
2012-11-28,1104.346669229939
2012-11-29,1103.2388148131247
2012-11-30,1106.987749311499
2012-12-03,1073.3326382174225
2012-12-04,1073.4649381819804
2012-12-05,1098.409443357189
2012-12-06,1101.2955981563093
2012-12-07,1111.6772139985455
2012-12-10,1115.4698050544034
2012-12-11,1108.408650716496
2012-12-12,1110.9204548367256
2012-12-13,1100.944281739488
2012-12-14,1116.3557118248418
2012-12-17,1115.5400310030439
2012-12-18,1112.1693244773141
2012-12-19,1120.146749530212
2012-12-20,1122.101759168952
2012-12-21,1123.7796829734716
2012-12-24,1117.228240495987
2012-12-25,1128.1044677406044
2012-12-26,1131.55010788033
2012-12-27,1133.9042407272696
2012-12-28,1144.8048255951937
2012-12-31,1154.6859170694381
2013-01-01,1154.6859170694381
2013-01-02,1165.2536228210208
2013-01-03,1180.2411468721048
2013-01-04,1171.3787921427402
2013-01-07,1163.0193850826106
2013-01-08,1173.3816296001846
2013-01-09,1180.1614753110155
2013-01-10,1166.021482937035
2013-01-11,1144.345384495444
2013-01-14,1159.9149168516326
2013-01-15,1162.3424140075988
2013-01-16,1167.185223570926
2013-01-17,1157.1341519490838
2013-01-18,1175.8547925091793
2013-01-21,1171.4305054114775
2013-01-22,1167.4391948064053
2013-01-23,1167.7765285543471
2013-01-24,1145.3981500034317
2013-01-25,1131.8188984079636
2013-01-28,1138.4768501172632
2013-01-29,1142.322468254237
2013-01-30,1139.3419750871462
2013-01-31,1131.0780758173612
2013-02-01,1122.8175988096486
2013-02-04,1128.886339645191
2013-02-05,1141.1300365304683
2013-02-06,1142.7183725749053
2013-02-07,1158.535879511867
2013-02-08,1167.596647081721
2013-02-11,1167.6735554074717
2013-02-12,1160.2945603567507
2013-02-13,1162.6658748087598
2013-02-14,1173.4725676688554
2013-02-15,1173.770845531769
2013-02-18,1158.9702138912414
2013-02-19,1143.4726877588962
2013-02-20,1154.0781272943284
2013-02-21,1141.5791379113539
2013-02-22,1144.8888276204157
2013-02-25,1138.180221960489
2013-02-26,1135.5061124831243
2013-02-27,1136.1432429442145
2013-02-28,1154.8756541405717
2013-03-01,1164.1315844488533
2013-03-04,1142.4907586606655
2013-03-05,1155.1403961574047
2013-03-06,1163.6151622373823
2013-03-07,1154.4446893058303
2013-03-08,1168.1321941436356
2013-03-11,1158.6347991779974
2013-03-12,1145.2238476441687
2013-03-13,1141.8151962797106
2013-03-14,1139.0836260786295
2013-03-15,1125.705602143851
2013-03-18,1114.5973787730888
2013-03-19,1114.8805133058127
2013-03-20,1132.3192949365366
2013-03-21,1135.2286700106238
2013-03-22,1129.5745754471138
2013-03-25,1137.6414883222067
2013-03-26,1141.4164042335267
2013-03-27,1147.3782080628498
2013-03-28,1132.1460533102018
2013-03-29,1128.4369653622225
2013-04-01,1124.1013417962836
2013-04-02,1118.248480182138
2013-04-03,1111.6080925631654
2013-04-04,1111.0040989220902
2013-04-05,1084.5830863447845
2013-04-08,1087.2213202224634
2013-04-09,1095.2541094022013
2013-04-10,1096.5873589813968
2013-04-11,1093.9668406269207
2013-04-12,1097.9206951337626
2013-04-15,1080.1069557395085
2013-04-16,1076.7687480486006
2013-04-17,1094.4328844817674
2013-04-18,1083.8879852323018
