Date,USA IMI
1998-12-31,775.3819615555974
1999-01-01,775.3819615555974
1999-01-04,770.3170523317508
1999-01-05,779.8029281347899
1999-01-06,800.5116282116984
1999-01-07,803.4674805219425
1999-01-08,815.3798264628301
1999-01-11,812.4373074975585
1999-01-12,796.9667678608301
1999-01-13,781.8473403460519
1999-01-14,769.266044620552
1999-01-15,794.2962621271412
1999-01-18,793.8168214239515
1999-01-19,799.6043768000619
1999-01-20,804.2542316134188
1999-01-21,789.0580349222231
1999-01-22,784.1932959386528
1999-01-25,790.9178500462194
1999-01-26,801.1612854529842
1999-01-27,800.1660942219248
1999-01-28,819.2779671063109
1999-01-29,831.7041462803978
1999-02-01,832.4955484610294
1999-02-02,821.8486515332776
1999-02-03,829.9650829564157
1999-02-04,818.5163791686497
1999-02-05,811.4657497450187
1999-02-08,816.0617957513518
1999-02-09,794.4666491545543
1999-02-10,795.1168039803546
1999-02-11,816.5675465748837
1999-02-12,802.4487975507303
1999-02-15,805.4124984449905
1999-02-16,815.0198106399323
1999-02-17,799.9854208554349
1999-02-18,808.1553047504609
1999-02-19,819.6288393004527
1999-02-22,844.1924243552883
1999-02-23,848.9404056916522
1999-02-24,840.2721127069672
1999-02-25,827.1708440302723
1999-02-26,828.8161294599287
1999-03-01,832.1871885332895
1999-03-02,827.7901637387087
1999-03-03,828.441077921381
1999-03-04,846.6268032663941
1999-03-05,862.2672190750608
1999-03-08,865.3401031963476
1999-03-09,863.5417638514047
1999-03-10,862.5854153380411
1999-03-11,879.02423039392
1999-03-12,867.6654537809354
1999-03-15,875.6511924337212
1999-03-16,877.0760592691287
1999-03-17,864.6995721929095
1999-03-18,877.2673197947611
1999-03-19,871.0818796516802
1999-03-22,870.0723617265229
1999-03-23,847.9200550019505
1999-03-24,850.4703959527084
1999-03-25,869.5014356507274
1999-03-26,876.7135169232807
1999-03-29,895.3822976262004
1999-03-30,886.2222787508966
1999-03-31,876.0339131407867
1999-04-01,879.4315053917011
1999-04-02,881.3880621592008
1999-04-05,903.5631932303237
1999-04-06,898.1507288437648
1999-04-07,899.0659396785857
1999-04-08,907.0808969760609
1999-04-09,916.0423445377041
1999-04-12,917.9960394113488
1999-04-13,919.4721954319848
1999-04-14,904.964087950995
1999-04-15,908.9090802416115
1999-04-16,909.0861956336778
1999-04-19,895.9388852301947
1999-04-20,904.2614147750047
1999-04-21,930.8648785153629
1999-04-22,944.5675711771188
1999-04-23,941.5002870299579
1999-04-26,949.0638100972794
1999-04-27,946.0379900364479
1999-04-28,939.5619016441332
1999-04-29,939.2189996412719
1999-04-30,935.7542055317376
1999-05-03,948.0385857657527
1999-05-04,930.8365459526696
1999-05-05,934.1679826998336
1999-05-06,915.3049766328392
1999-05-07,922.8191605142018
1999-05-10,921.8052978812825
1999-05-11,939.4217945043829
1999-05-12,950.188287961739
1999-05-13,956.8105054532386
1999-05-14,930.3362939116224
1999-05-17,933.8611485632442
1999-05-18,931.048122777567
1999-05-19,939.4683647283338
1999-05-20,939.0701918000194
1999-05-21,939.9656744736187
1999-05-24,920.8844562342202
1999-05-25,901.754727246509
1999-05-26,925.625027177393
1999-05-27,914.1939293143935
1999-05-28,927.8724695714066
1999-05-31,930.3637606629347
1999-06-01,920.0996285180025
1999-06-02,930.8604933109895
1999-06-03,933.1154853278383
1999-06-04,956.4034439948346
1999-06-07,964.0349429553419
1999-06-08,940.4867826496347
1999-06-09,941.5625280010378
1999-06-10,925.1848659637308
1999-06-11,917.9539807849135
1999-06-14,918.9913238316161
1999-06-15,925.6202767138996
1999-06-16,955.4125803936748
1999-06-17,962.270461591851
1999-06-18,958.2173665601395
1999-06-21,970.4130415288462
1999-06-22,962.8216096405281
1999-06-23,960.752472648294
1999-06-24,945.257349081584
1999-06-25,933.7734857037693
1999-06-28,953.8575938519593
1999-06-29,971.3245618567558
1999-06-30,988.8273287049283
1999-07-01,1000.835333359177
1999-07-02,1010.4618089723067
1999-07-05,1009.3753440000476
1999-07-06,1006.6518879712243
1999-07-07,1011.4423599580103
1999-07-08,1016.2229895483878
1999-07-09,1020.7643685877175
1999-07-12,1023.5834746282698
1999-07-13,1015.5575831948739
1999-07-14,1017.3120865464815
1999-07-15,1021.7549535850715
1999-07-16,1029.5323647028417
1999-07-19,1026.37780396818
1999-07-20,981.8337125065314
1999-07-21,975.9899454050249
1999-07-22,964.1205625101379
1999-07-23,963.3372746065143
1999-07-26,937.3051967389529
1999-07-27,950.4060060283466
1999-07-28,953.2051364105348
1999-07-29,927.8430098296577
1999-07-30,922.3356818660756
1999-08-02,923.8020111747143
1999-08-03,917.1166228561277
1999-08-04,896.0114277000575
1999-08-05,898.2583775404145
1999-08-06,890.7721601700111
1999-08-09,894.4843089142788
1999-08-10,881.6272738677784
1999-08-11,901.7229912397261
1999-08-12,901.7796864055572
1999-08-13,928.1589518565162
1999-08-16,930.3366733907877
1999-08-17,945.3051069048254
1999-08-18,935.5156324159699
1999-08-19,920.6280809166335
1999-08-20,927.024297639674
1999-08-23,949.2995817818368
1999-08-24,955.685581555442
1999-08-25,973.1655370479311
1999-08-26,964.54498802513
1999-08-27,952.5694911257925
1999-08-30,936.3914559516812
1999-08-31,924.9335973036368
1999-09-01,929.1091925208826
1999-09-02,911.0998662627317
1999-09-03,946.1511261885227
1999-09-06,948.3872557172344
1999-09-07,943.9577236625496
1999-09-08,938.7644317759635
1999-09-09,944.96986445856
1999-09-10,957.0618712741434
1999-09-13,958.7988685778907
1999-09-14,949.9384072759121
1999-09-15,941.0654783853204
1999-09-16,938.986694130535
1999-09-17,950.4449804584102
1999-09-20,949.730719381146
1999-09-21,925.8390263077741
1999-09-22,925.9685496274324
1999-09-23,911.3679241956117
1999-09-24,906.4281562557968
1999-09-27,912.2519699465706
1999-09-28,905.3402789947847
1999-09-29,889.7769549978477
1999-09-30,894.8463550617392
1999-10-01,889.5327364880591
1999-10-04,904.0104799783282
1999-10-05,904.5158308172623
1999-10-06,919.1105074062666
1999-10-07,912.7499253643165
1999-10-08,932.1980010938604
1999-10-11,932.7867852188853
1999-10-12,909.0909407605137
1999-10-13,887.7864348651976
1999-10-14,885.5295188947318
1999-10-15,854.3624865474306
1999-10-18,857.9902938644834
1999-10-19,868.6324708648423
1999-10-20,886.4559576783796
1999-10-21,882.0352211282607
1999-10-22,903.9964580165333
1999-10-25,901.1167379723922
1999-10-26,900.8587132583652
1999-10-27,914.1993144210086
1999-10-28,946.3362202780121
1999-10-29,962.1532412941268
1999-11-01,959.0326935970792
1999-11-02,955.9721543758084
1999-11-03,963.1702101162412
1999-11-04,973.0149656858501
1999-11-05,983.6605957874928
1999-11-08,992.7778128496519
1999-11-09,982.0194836813465
1999-11-10,984.0659720060249
1999-11-11,991.0787590637437
1999-11-12,1010.6990810524157
1999-11-15,1012.1474794214423
1999-11-16,1030.4771708298408
1999-11-17,1015.9966332807727
1999-11-18,1034.4022331031988
1999-11-19,1035.5592867827304
1999-11-22,1031.9943194337002
1999-11-23,1022.9553782652996
1999-11-24,1041.6799482647243
1999-11-25,1041.8332116215065
1999-11-26,1051.8400736755948
1999-11-29,1050.2422915090394
1999-11-30,1036.7415140687522
1999-12-01,1040.9837170067442
1999-12-02,1057.2421418193794
1999-12-03,1076.2124855253267
1999-12-06,1049.8174969170439
1999-12-07,1045.0425677584271
1999-12-08,1042.2452882365678
1999-12-09,1051.8849954150699
1999-12-10,1058.5190807598983
1999-12-13,1064.622026007601
1999-12-14,1057.8536156485181
1999-12-15,1065.1411145280927
1999-12-16,1056.578451095639
1999-12-17,1068.49237406549
1999-12-20,1070.1734496036809
1999-12-21,1083.3377656439995
1999-12-22,1087.5688911701297
1999-12-23,1094.4199343083408
1999-12-24,1094.4199343083408
1999-12-27,1095.457397815027
1999-12-28,1102.7198056470272
1999-12-29,1113.18691692256
1999-12-30,1116.8515295093794
1999-12-31,1123.1458325538176
2000-01-03,1100.2415789799272
2000-01-04,1040.154572560179
2000-01-05,1036.858695625441
2000-01-06,1025.8874925391628
2000-01-07,1066.6723461965512
2000-01-10,1087.5743743017358
2000-01-11,1066.107421129134
2000-01-12,1061.7698576468522
2000-01-13,1080.0072621015786
2000-01-14,1107.9729272794173
2000-01-17,1112.4232797097275
2000-01-18,1108.0635739381105
2000-01-19,1113.596510214705
2000-01-20,1109.8265178894321
2000-01-21,1115.1281238171605
2000-01-24,1091.404541406071
2000-01-25,1091.3695111110785
2000-01-26,1092.792643447628
2000-01-27,1102.1099385299228
2000-01-28,1081.23684694695
2000-01-31,1098.891121270868
2000-02-01,1119.688540251969
2000-02-02,1122.2481993730787
2000-02-03,1124.2502978145776
2000-02-04,1128.7462694407573
2000-02-07,1134.2500042429247
2000-02-08,1138.906484408978
2000-02-09,1114.9658032923453
2000-02-10,1125.3153561556992
2000-02-11,1106.334984440291
2000-02-14,1114.7784369487279
2000-02-15,1119.0262382133687
2000-02-16,1112.111775729195
2000-02-17,1115.004079858847
2000-02-18,1085.4073598180307
2000-02-21,1083.2630466103462
2000-02-22,1062.865237075897
2000-02-23,1078.5385525992451
2000-02-24,1087.2569245332743
2000-02-25,1095.0339224522243
2000-02-28,1117.0958554314884
2000-02-29,1143.0314256418842
2000-03-01,1152.2538544524466
2000-03-02,1154.2680429733514
2000-03-03,1186.99218819676
2000-03-06,1179.1324617058192
2000-03-07,1158.4662502950705
2000-03-08,1167.16265306592
2000-03-09,1181.4524362472478
2000-03-10,1182.488857023339
2000-03-13,1162.6679389734302
2000-03-14,1141.404075832254
2000-03-15,1144.5715374723961
2000-03-16,1189.7169999665077
2000-03-17,1202.364174803802
2000-03-20,1181.5142696111445
2000-03-21,1204.102854498355
2000-03-22,1231.9318604957953
2000-03-23,1238.5481339539294
2000-03-24,1239.2991794811348
2000-03-27,1235.8295926755175
2000-03-28,1223.9972827676168
2000-03-29,1230.4363353901567
2000-03-30,1207.487404806549
2000-03-31,1219.6686307405064
2000-04-03,1204.1080819985364
2000-04-04,1191.6034427726506
2000-04-05,1178.212283510161
2000-04-06,1204.344156820132
2000-04-07,1221.0140490215329
2000-04-10,1197.3184591096867
2000-04-11,1183.1408285879563
2000-04-12,1155.209631572218
2000-04-13,1136.8774364106796
2000-04-14,1062.642590363459
2000-04-17,1096.381540655374
2000-04-18,1143.8388922536442
2000-04-19,1144.4250584852768
2000-04-20,1148.1547427902506
2000-04-21,1148.1547427902506
2000-04-24,1136.8249407993915
2000-04-25,1195.266232184801
2000-04-26,1186.4720444500867
2000-04-27,1211.0980590270735
2000-04-28,1211.62743972649
2000-05-01,1232.0197125888699
2000-05-02,1208.6013739081236
2000-05-03,1204.7726595227105
2000-05-04,1204.41723952125
2000-05-05,1222.630319117165
2000-05-08,1210.0307424274306
2000-05-09,1185.225834164129
2000-05-10,1143.7800549939461
2000-05-11,1175.8430004851457
2000-05-12,1182.827031547389
2000-05-15,1195.968333042721
2000-05-16,1225.6716330179313
2000-05-17,1228.3018005381537
2000-05-18,1211.9177684830597
2000-05-19,1184.9578155728439
2000-05-22,1161.8016215602179
2000-05-23,1129.6918357972038
2000-05-24,1148.7985378893743
2000-05-25,1136.1483069750786
2000-05-26,1110.0202925676301
2000-05-29,1107.8761475667598
2000-05-30,1143.979171486821
2000-05-31,1148.4243373397583
2000-06-01,1172.2009620945141
2000-06-02,1189.28209775623
2000-06-05,1183.9487370183317
2000-06-06,1156.5881490063894
2000-06-07,1171.4190678223868
2000-06-08,1169.1929465710612
2000-06-09,1172.3595094575846
2000-06-12,1155.2544379136489
2000-06-13,1164.3326925070264
2000-06-14,1165.2457312236588
2000-06-15,1179.4171178589515
2000-06-16,1160.6409729044137
2000-06-19,1180.439488948228
2000-06-20,1183.0073569097915
2000-06-21,1198.9810674086702
2000-06-22,1185.3248213018803
2000-06-23,1177.1763286176038
2000-06-26,1187.6882712121553
2000-06-27,1173.7931945936261
2000-06-28,1179.1504725786438
2000-06-29,1163.6914331422054
2000-06-30,1164.8584940088062
2000-07-03,1184.826258952626
2000-07-04,1186.9468091871045
2000-07-05,1159.6838233389028
2000-07-06,1170.8652564602128
2000-07-07,1195.639348248754
2000-07-10,1189.631402223997
2000-07-11,1194.1742680970199
2000-07-12,1217.8495789561262
2000-07-13,1236.4975045058081
2000-07-14,1246.046447805003
2000-07-17,1249.984060845365
2000-07-18,1237.3979438858323
2000-07-19,1233.936918197133
2000-07-20,1250.0026633366526
2000-07-21,1223.77991796923
2000-07-24,1206.023667314599
2000-07-25,1201.8766750968505
2000-07-26,1185.574507853921
2000-07-27,1179.6259721986705
2000-07-28,1168.1138242092684
2000-07-31,1180.7523973568814
2000-08-01,1184.8965646487386
2000-08-02,1200.6291753657138
2000-08-03,1226.3517093632256
2000-08-04,1231.1427460213708
2000-08-07,1246.316411739982
2000-08-08,1259.7713929548975
2000-08-09,1255.0203195455506
2000-08-10,1227.9935829971232
2000-08-11,1244.5935034156387
2000-08-14,1261.434627012223
2000-08-15,1243.3017024288756
2000-08-16,1243.2133099675377
2000-08-17,1253.8666018239353
2000-08-18,1258.2083654238904
2000-08-21,1270.4911583482326
2000-08-22,1278.473621388987
2000-08-23,1291.5251598484813
2000-08-24,1283.2424823387717
2000-08-25,1280.0559323437344
2000-08-28,1294.3028467141964
2000-08-29,1297.6169823287526
2000-08-30,1299.9379676694537
2000-08-31,1321.2668340321127
2000-09-01,1311.149274849169
2000-09-04,1311.5136044242631
2000-09-05,1319.0660820907153
2000-09-06,1316.1709336650385
2000-09-07,1337.0971844404262
2000-09-08,1333.676037118893
2000-09-11,1335.13525111226
2000-09-12,1330.5530917873778
2000-09-13,1328.705417215146
2000-09-14,1333.8549529343072
2000-09-15,1315.5045294279162
2000-09-18,1304.8807670200708
2000-09-19,1322.3321968600642
2000-09-20,1326.3709707163734
2000-09-21,1312.4215031155582
2000-09-22,1273.640154501683
2000-09-25,1279.7163879674206
2000-09-26,1258.0128786546466
2000-09-27,1254.984543701156
2000-09-28,1282.0467523661953
2000-09-29,1266.238506937253
2000-10-02,1258.590348888052
2000-10-03,1251.2554734863313
