Date,FINLAND IMI
1998-12-31,468.3574438722224
1999-01-01,468.3319394165873
1999-01-04,491.51031994251605
1999-01-05,497.772675306882
1999-01-06,497.77268092398947
1999-01-07,508.8761563890902
1999-01-08,511.8206832400576
1999-01-11,508.9546120458645
1999-01-12,508.9942837746063
1999-01-13,480.1092275814359
1999-01-14,492.4064224997866
1999-01-15,496.57151577676603
1999-01-18,508.7454855030442
1999-01-19,517.8417390261162
1999-01-20,528.5620500603917
1999-01-21,519.7267460997874
1999-01-22,499.59557484034826
1999-01-25,502.43771715524053
1999-01-26,501.8585307340852
1999-01-27,514.5242489879548
1999-01-28,517.4203510539975
1999-01-29,518.2549841345202
1999-02-01,509.86108023718504
1999-02-02,496.35761553422765
1999-02-03,499.16012177359494
1999-02-04,503.50474968992205
1999-02-05,493.9411081243561
1999-02-08,500.18454748065653
1999-02-09,486.9841229446866
1999-02-10,477.4493312275664
1999-02-11,492.6219466282095
1999-02-12,501.95733848855116
1999-02-15,496.7882469081802
1999-02-16,501.21184082180355
1999-02-17,488.09115362753363
1999-02-18,485.2008892239977
1999-02-19,493.3439467403891
1999-02-22,496.6771761343547
1999-02-23,508.5516551423123
1999-02-24,515.7444232218472
1999-02-25,511.69807442962235
1999-02-26,507.3590976292836
1999-03-01,501.4852208720476
1999-03-02,508.456764113881
1999-03-03,513.6598705317175
1999-03-04,514.3349783514366
1999-03-05,528.6428871757064
1999-03-08,531.9618144623796
1999-03-09,535.6434507909706
1999-03-10,536.9957072267697
1999-03-11,538.838843544659
1999-03-12,536.4339552826962
1999-03-15,527.9673209121553
1999-03-16,531.3711151078826
1999-03-17,525.6730877692332
1999-03-18,520.9725579933779
1999-03-19,532.700842191808
1999-03-22,534.1822541425125
1999-03-23,527.2018295746446
1999-03-24,518.4473456780496
1999-03-25,537.8272385142296
1999-03-26,540.7728118058214
1999-03-29,546.5643209133528
1999-03-30,551.9816846275129
1999-03-31,570.7987102260946
1999-04-01,570.9161938379068
1999-04-02,570.9161907175973
1999-04-05,570.9161949297687
1999-04-06,579.1166455880825
1999-04-07,579.0811487518221
1999-04-08,573.8978859090541
1999-04-09,590.7345115933791
1999-04-12,579.0325176242467
1999-04-13,593.0571247303606
1999-04-14,590.7766282971456
1999-04-15,576.8073357442195
1999-04-16,583.9880163512369
1999-04-19,574.3945157836282
1999-04-20,548.5113589496558
1999-04-21,566.9871019289482
1999-04-22,595.7409688719912
1999-04-23,584.8294741139158
1999-04-26,580.0546975026134
1999-04-27,589.2152261908734
1999-04-28,577.932945872167
1999-04-29,575.8945580060055
1999-04-30,590.4026069606426
1999-05-03,581.8435994293724
1999-05-04,575.9604761891554
1999-05-05,568.6291895583798
1999-05-06,565.7257592119997
1999-05-07,574.0153758455107
1999-05-10,581.5131331605508
1999-05-11,588.5285311478465
1999-05-12,592.9300709843338
1999-05-13,592.9300741311405
1999-05-14,585.7828068198656
1999-05-17,582.1877459036938
1999-05-18,581.0296474162633
1999-05-19,580.899342035387
1999-05-20,584.9591161344958
1999-05-21,584.8925304021396
1999-05-24,565.5207868447873
1999-05-25,564.7773881709861
1999-05-26,563.9424850141069
1999-05-27,562.96415423005
1999-05-28,566.2364232030938
1999-05-31,569.1225555118448
1999-06-01,579.3752044788654
1999-06-02,575.2215258314038
1999-06-03,578.3210836036122
1999-06-04,586.7720894036561
1999-06-07,599.4579547435216
1999-06-08,601.5031981047551
1999-06-09,604.6127741291427
1999-06-10,596.9607354491116
1999-06-11,619.3643621720757
1999-06-14,612.1296654876592
1999-06-15,616.958967318788
1999-06-16,629.0119454919582
1999-06-17,632.4769635188337
1999-06-18,637.8110813501054
1999-06-21,656.2793346456822
1999-06-22,661.8552081193036
1999-06-23,650.2360619253127
1999-06-24,646.0656557769261
1999-06-25,646.0047666758838
1999-06-28,639.7512721332561
1999-06-29,653.1359012453572
1999-06-30,650.3203903523798
1999-07-01,667.8523005899139
1999-07-02,681.1742157458186
1999-07-05,695.8483580411624
1999-07-06,696.185053064277
1999-07-07,694.5614339711879
1999-07-08,689.2909371478096
1999-07-09,689.2841362184514
1999-07-12,689.3898957363392
1999-07-13,680.0691814152558
1999-07-14,689.9543666165671
1999-07-15,706.0416147240314
1999-07-16,711.2104163195145
1999-07-19,714.9063213945288
1999-07-20,693.6716962582534
1999-07-21,677.4657866546236
1999-07-22,661.4503194917233
1999-07-23,648.0542811834764
1999-07-26,650.0791376241806
1999-07-27,648.901056555067
1999-07-28,645.0883561253038
1999-07-29,629.9909344072574
1999-07-30,639.0729249829365
1999-08-02,629.1112686753738
1999-08-03,629.0327462504843
1999-08-04,618.6796501084425
1999-08-05,600.6486881054319
1999-08-06,614.9093486819655
1999-08-09,626.0689866291808
1999-08-10,600.2012558895997
1999-08-11,612.9977599277414
1999-08-12,635.7670746020405
1999-08-13,646.0981548130584
1999-08-16,648.7259494083522
1999-08-17,654.5697253446518
1999-08-18,650.565726923611
1999-08-19,629.0105842973021
1999-08-20,634.354256218024
1999-08-23,640.8772426996063
1999-08-24,634.1720636432158
1999-08-25,648.7589676037251
1999-08-26,652.5599266378732
1999-08-27,644.67880931532
1999-08-30,641.8505508516607
1999-08-31,632.4362569960728
1999-09-01,630.8077347313714
1999-09-02,616.3259693084825
1999-09-03,636.6020567421494
1999-09-06,649.2210056698693
1999-09-07,647.595142674447
1999-09-08,641.9694990645562
1999-09-09,648.8727974711369
1999-09-10,661.3221517496108
1999-09-13,665.9178564559651
1999-09-14,658.6226031858863
1999-09-15,662.0291292672518
1999-09-16,653.0612214025691
1999-09-17,652.0237496247264
1999-09-20,666.6431875955803
1999-09-21,667.2661037714664
1999-09-22,656.8089448994359
1999-09-23,672.884461617539
1999-09-24,656.0189790539339
1999-09-27,664.848917301958
1999-09-28,666.9869482907873
1999-09-29,665.1780252124405
1999-09-30,657.0387671451657
1999-10-01,657.145030354113
1999-10-04,664.2910845476429
1999-10-05,678.2212452380039
1999-10-06,679.4964921038803
1999-10-07,678.7394302941236
1999-10-08,685.7830158600134
1999-10-11,695.0215768439914
1999-10-12,686.2176293687204
1999-10-13,684.5089568260752
1999-10-14,678.4874581150623
1999-10-15,659.9881561527544
1999-10-18,654.817667547099
1999-10-19,675.0953050339023
1999-10-20,675.6557072740345
1999-10-21,680.8804943783854
1999-10-22,707.1381085014207
1999-10-25,705.5520118859233
1999-10-26,714.5434204450451
1999-10-27,723.1557345839417
1999-10-28,745.752540715416
1999-10-29,769.5742026114975
1999-11-01,764.9757159553136
1999-11-02,762.1515060935587
1999-11-03,775.3580779852985
1999-11-04,782.1971589644803
1999-11-05,792.2329614334102
1999-11-08,803.7431374605557
1999-11-09,792.9906167878132
1999-11-10,792.4042115232676
1999-11-11,808.9152763866778
1999-11-12,806.7447327042267
1999-11-15,832.8352097941051
1999-11-16,832.1239919927942
1999-11-17,868.0216012207628
1999-11-18,912.3042392090844
1999-11-19,887.1753375439401
1999-11-22,879.7903115124288
1999-11-23,901.4996524476448
1999-11-24,904.8901008521605
1999-11-25,934.4853775124357
1999-11-26,966.9227251841955
1999-11-29,999.3936973691615
1999-11-30,958.8046615704806
1999-12-01,962.8008611178265
1999-12-02,969.1602877410579
1999-12-03,1034.0716675450394
1999-12-06,1034.134979086046
1999-12-07,1097.629907609299
1999-12-08,1106.2436952413307
1999-12-09,1106.4635287397828
1999-12-10,1092.1260942331571
1999-12-13,1091.7359461902395
1999-12-14,1082.5367197637433
1999-12-15,1032.9868946054964
1999-12-16,1073.4370661167245
1999-12-17,1104.279233269242
1999-12-20,1166.4254215683204
1999-12-21,1142.8590932641043
1999-12-22,1143.202566509432
1999-12-23,1169.199619734268
1999-12-24,1169.199619734268
1999-12-27,1181.2982305117748
1999-12-28,1189.6553695709558
1999-12-29,1203.1794662072277
1999-12-30,1243.7728616679524
1999-12-31,1243.8269143433556
2000-01-03,1308.457863739595
2000-01-04,1210.0041139880586
2000-01-05,1108.9145217362877
2000-01-06,1108.9145217362875
2000-01-07,1153.8780776065778
2000-01-10,1181.2710708096906
2000-01-11,1167.5002487491304
2000-01-12,1158.152500569242
2000-01-13,1199.076897845956
2000-01-14,1245.796044591689
2000-01-17,1265.3270492088825
2000-01-18,1235.8671340330202
2000-01-19,1218.7303588623229
2000-01-20,1232.375769347015
2000-01-21,1227.3426480216508
2000-01-24,1254.0192630256577
2000-01-25,1239.0925286737543
2000-01-26,1247.3311740823108
2000-01-27,1251.7909936067151
2000-01-28,1300.3019088588603
2000-01-31,1274.6467165491158
2000-02-01,1280.2978586002323
2000-02-02,1318.6155586315497
2000-02-03,1319.1119402101713
2000-02-04,1368.605467932142
2000-02-07,1367.2697002711097
2000-02-08,1388.4667797216791
2000-02-09,1399.5726686663534
2000-02-10,1377.4915206223088
2000-02-11,1365.4419810957054
2000-02-14,1319.8284662375743
2000-02-15,1308.9034808016183
2000-02-16,1305.3811989866967
2000-02-17,1315.6418257196083
2000-02-18,1355.95706194764
2000-02-21,1330.5692350292707
2000-02-22,1327.7146249298614
2000-02-23,1338.4426189452277
2000-02-24,1377.1540725418556
2000-02-25,1411.3102632240557
2000-02-28,1377.7787428116653
2000-02-29,1388.5595634308531
2000-03-01,1381.1110856451016
2000-03-02,1429.6460341071318
2000-03-03,1505.0842813716788
2000-03-06,1561.062386590365
2000-03-07,1533.2283847830993
2000-03-08,1471.7001236176418
2000-03-09,1465.6793926211813
2000-03-10,1512.0799010732642
2000-03-13,1457.2512637173259
2000-03-14,1501.5712216701259
2000-03-15,1403.2150048684844
2000-03-16,1348.3053474493943
2000-03-17,1388.7485598148812
2000-03-20,1432.0086260020191
2000-03-21,1392.607314904826
2000-03-22,1440.2630146353845
2000-03-23,1456.6752754865631
2000-03-24,1506.933511118505
2000-03-27,1513.747399883032
2000-03-28,1525.4505842005856
2000-03-29,1525.9255243404405
2000-03-30,1390.794224609063
2000-03-31,1428.4054196862833
2000-04-03,1374.150504091745
2000-04-04,1343.4032001502467
2000-04-05,1306.0136101296187
2000-04-06,1407.8227730539331
2000-04-07,1449.7577112883994
2000-04-10,1431.1687585565196
2000-04-11,1325.4684641093045
2000-04-12,1334.0526603761398
2000-04-13,1290.583511268979
2000-04-14,1228.0343624635975
2000-04-17,1220.3448448516854
2000-04-18,1279.2791168831525
2000-04-19,1346.948230526863
2000-04-20,1362.0818496464512
2000-04-21,1362.0818496464512
2000-04-24,1362.0818546005921
2000-04-25,1320.6319651592596
2000-04-26,1378.1944682831295
2000-04-27,1445.334319861452
2000-04-28,1522.9400689324773
2000-05-01,1522.9400598360444
2000-05-02,1572.4443554234701
2000-05-03,1520.1736322271265
2000-05-04,1515.6771817545664
2000-05-05,1510.8867912784265
2000-05-08,1493.5656771788622
2000-05-09,1469.9567076203532
2000-05-10,1355.7600565786618
2000-05-11,1404.212696353033
2000-05-12,1476.4090376296076
2000-05-15,1416.8875830364273
2000-05-16,1503.1866879317097
2000-05-17,1469.8927696857218
2000-05-18,1478.6625174437029
2000-05-19,1360.9357683593423
2000-05-22,1237.0234630930795
2000-05-23,1263.2423023375832
2000-05-24,1216.2614471700879
2000-05-25,1306.7683215199959
2000-05-26,1263.1925588042043
2000-05-29,1310.0815367208338
2000-05-30,1327.3308475742833
2000-05-31,1357.296198772478
2000-06-01,1357.296201035498
2000-06-02,1499.2595724855178
2000-06-05,1461.0829898388258
2000-06-06,1425.1601594548229
2000-06-07,1407.1735069234169
2000-06-08,1451.0867441442413
2000-06-09,1453.3207066588875
2000-06-12,1471.6110081353609
2000-06-13,1442.6678755792589
2000-06-14,1481.9421592006436
2000-06-15,1447.3831601516765
2000-06-16,1457.2807566617041
2000-06-19,1456.095274035384
2000-06-20,1524.1639372719887
2000-06-21,1495.278938784681
2000-06-22,1450.8146895425734
2000-06-23,1450.8146931293818
2000-06-26,1412.1257994979042
2000-06-27,1369.2568316831876
2000-06-28,1345.2271838580803
2000-06-29,1227.2568217458816
2000-06-30,1307.6704790830186
2000-07-03,1342.0741907865079
2000-07-04,1373.7645464823318
2000-07-05,1331.1518452145508
2000-07-06,1311.1639980764796
2000-07-07,1361.0781169538304
2000-07-10,1390.8907219746245
2000-07-11,1356.819719829961
2000-07-12,1377.1077145001964
2000-07-13,1426.7495875821462
2000-07-14,1436.4448959479853
2000-07-17,1469.836896113178
2000-07-18,1450.2240887223563
2000-07-19,1418.7305398769124
2000-07-20,1419.5584891459655
2000-07-21,1403.4773456691134
2000-07-24,1406.5969010809142
2000-07-25,1375.6144265435487
2000-07-26,1381.6813164906957
2000-07-27,1158.7449903119489
2000-07-28,1185.638576401565
2000-07-31,1195.3442850395195
2000-08-01,1185.7164261299295
2000-08-02,1143.4668202717223
2000-08-03,1083.1859007104624
2000-08-04,1134.4922589567282
2000-08-07,1084.653660257642
2000-08-08,1102.735703791835
2000-08-09,1127.8610660546112
2000-08-10,1139.9281163641085
2000-08-11,1140.0060220961154
2000-08-14,1166.3771990102496
2000-08-15,1144.428050735294
2000-08-16,1133.272121002403
2000-08-17,1125.090254386234
2000-08-18,1156.6826116462223
2000-08-21,1151.8226745199174
2000-08-22,1175.0389046602388
2000-08-23,1145.460757500828
2000-08-24,1147.6553189625179
2000-08-25,1151.1885131670172
2000-08-28,1154.3198564523784
2000-08-29,1147.6721345451547
2000-08-30,1164.6015731223836
2000-08-31,1211.5237720659452
2000-09-01,1274.48322290539
2000-09-04,1326.4651263299963
2000-09-05,1265.0150016570763
2000-09-06,1228.4566590097463
2000-09-07,1249.9305633000354
2000-09-08,1214.7230271904166
2000-09-11,1224.2903027472023
2000-09-12,1223.7998025407408
2000-09-13,1217.9990797757323
2000-09-14,1254.0378295826401
2000-09-15,1245.2484537655923
2000-09-18,1247.255312716267
2000-09-19,1219.2509923159037
2000-09-20,1220.75339632844
2000-09-21,1167.7701615264211
2000-09-22,1141.0079973205432
2000-09-25,1181.2019968095763
2000-09-26,1145.2988908660377
2000-09-27,1136.3002468655066
2000-09-28,1101.7457516808033
2000-09-29,1116.590553492171
2000-10-02,1116.6686257913234
2000-10-03,1146.9536035969143
2000-10-04,1120.149379963678
2000-10-05,1119.182057383528
2000-10-06,1080.5730315607004
2000-10-09,1021.2763955432363
2000-10-10,994.5495798238422
2000-10-11,936.2185704186876
2000-10-12,932.9816399618419
2000-10-13,930.6812067688511
2000-10-16,957.7867125988752
2000-10-17,940.6261495552748
2000-10-18,895.4338137090261
2000-10-19,1039.1345372418014
2000-10-20,1062.8537987267791
2000-10-23,1083.9397148769121
2000-10-24,1148.678449791275
2000-10-25,1131.0913008894313
2000-10-26,1096.8790594290617
2000-10-27,1107.6027891966482
2000-10-30,1124.248215004879
2000-10-31,1149.4168839513407
2000-11-01,1173.378013136939
2000-11-02,1179.6548528397977
2000-11-03,1185.1327058744575
2000-11-06,1177.2557390790246
2000-11-07,1142.1161926615614
2000-11-08,1139.10777253118
2000-11-09,1126.9960075460683
2000-11-10,1074.9862740148092
2000-11-13,1018.2037166680543
2000-11-14,1097.3452160199358
2000-11-15,1133.7936625916072
2000-11-16,1115.1101560705354
2000-11-17,1119.8610673511603
2000-11-20,1090.148585378452
2000-11-21,1110.7427016151496
2000-11-22,1092.1323038412656
2000-11-23,1104.2411051449367
2000-11-24,1164.6609733051241
2000-11-27,1172.5853660309972
2000-11-28,1152.714315579581
2000-11-29,1154.1601228586392
2000-11-30,1120.9278039692097
2000-12-01,1166.466294091058
2000-12-04,1139.9315684353512
2000-12-05,1225.8044720586602
2000-12-06,1225.8044720586602
2000-12-07,1268.119740632659
2000-12-08,1273.7814712815407
2000-12-11,1312.0002487473603
2000-12-12,1297.9155792188533
2000-12-13,1263.9696395432645
2000-12-14,1247.355837541605
2000-12-15,1190.124858659607
2000-12-18,1184.9689344154024
2000-12-19,1205.606567118375
2000-12-20,1119.5424874001824
2000-12-21,1077.40458393938
2000-12-22,1093.0913471576973
