Date,MSCI USA 1000 Index
2023-02-06,3559.8339137088306
2023-02-07,3618.022114902201
2023-02-08,3567.3107264051314
2023-02-09,3522.1257629489282
2023-02-10,3556.7559472384655
2023-02-13,3583.354760953841
2023-02-14,3585.500235457409
2023-02-15,3615.5727209150327
2023-02-16,3567.9882482786634
2023-02-17,3559.927850510234
2023-02-20,3551.9336265652278
2023-02-21,3480.2686053209845
2023-02-22,3495.33153481074
2023-02-23,3524.145301884829
2023-02-24,3505.6277987025205
2023-02-27,3496.808812114186
2023-02-28,3486.0790158759573
2023-03-01,3449.739981815633
2023-03-02,3495.3605541797447
2023-03-03,3556.1874036936706
2023-03-06,3527.6372403871737
2023-03-07,3505.6003724951333
2023-03-08,3521.1718030312127
2023-03-09,3447.5407065287172
2023-03-10,3353.9611469222455
2023-03-13,3331.2659033609443
2023-03-14,3391.328657458016
2023-03-15,3425.2418834381974
2023-03-16,3457.3417708512015
2023-03-17,3408.140677348335
2023-03-20,3414.875251630927
2023-03-21,3446.718603393112
2023-03-22,3380.6212875925435
2023-03-23,3358.6039004092227
2023-03-24,3416.6017324864283
2023-03-27,3418.3966503901656
2023-03-28,3397.3076084397917
2023-03-29,3447.133480410937
2023-03-30,3440.816246317623
2023-03-31,3508.316539901604
2023-04-03,3511.1380363500384
2023-04-04,3462.4299934576125
2023-04-05,3468.988772164355
2023-04-06,3476.538794124809
2023-04-07,3476.538794124809
2023-04-10,3509.4984206142767
2023-04-11,3488.230811973657
2023-04-12,3452.5711157328983
2023-04-13,3476.0668151775617
2023-04-14,3480.865930219005
2023-04-17,3522.7031954436934
2023-04-18,3510.924604623872
2023-04-19,3511.959765841222
2023-04-20,3484.7903299717336
2023-04-21,3488.9351316566167
2023-04-24,3473.175587612745
2023-04-25,3431.67632688262
2023-04-26,3397.3341062041286
2023-04-27,3472.5591810714404
2023-04-28,3491.73299913376
2023-05-01,3509.509381043694
2023-05-02,3467.842899017957
2023-05-03,3422.7253587891414
2023-05-04,3413.246152826973
2023-05-05,3475.900901320212
2023-05-08,3476.1882794724525
2023-05-09,3479.9526742149424
2023-05-10,3490.813403695986
2023-05-11,3501.8866454984304
2023-05-12,3514.021531881079
2023-05-15,3526.6738259566187
2023-05-16,3500.3558284065807
2023-05-17,3559.4379928488324
2023-05-18,3611.418351390843
2023-05-19,3598.2685233535185
2023-05-22,3598.2657365535215
2023-05-23,3564.66451741773
2023-05-24,3544.2030074838476
2023-05-25,3582.4491576495166
2023-05-26,3638.6951646177167
2023-05-29,3637.505937511902
2023-05-30,3631.6967253292546
2023-05-31,3632.104901246923
2023-06-01,3644.773380937595
2023-06-02,3704.1375018157487
2023-06-05,3700.4122305106457
2023-06-06,3720.33215969925
2023-06-07,3702.068934733197
2023-06-08,3701.901222583059
2023-06-09,3709.0463868359234
2023-06-12,3747.3975933763013
2023-06-13,3755.7154426134252
2023-06-14,3739.68059433173
2023-06-15,3765.9859889262966
2023-06-16,3746.736198233248
2023-06-19,3747.079164611411
2023-06-20,3736.4764809085104
2023-06-21,3698.6007964600994
2023-06-22,3709.112280330884
2023-06-23,3705.526025110068
2023-06-26,3682.452316793633
2023-06-27,3712.7727515988313
2023-06-28,3730.157529795174
2023-06-29,3751.5912086303993
2023-06-30,3788.798538419782
2023-07-03,3795.6630669364577
2023-07-04,3797.229796325673
2023-07-05,3798.145351606503
2023-07-06,3767.6951760739153
2023-07-07,3733.2135888848634
2023-07-10,3736.528307579717
2023-07-11,3760.4586543472988
2023-07-12,3743.309603869372
2023-07-13,3752.5413000104586
2023-07-14,3730.0903867306392
2023-07-17,3750.278388226504
2023-07-18,3776.0020928942004
2023-07-19,3801.091483308175
2023-07-20,3787.649904696197
2023-07-21,3800.0431057556607
2023-07-24,3825.0546853812643
2023-07-25,3848.3853654761065
2023-07-26,3842.677848953001
2023-07-27,3841.33439093648
2023-07-28,3865.867439895513
2023-07-31,3878.02394053072
2023-08-01,3883.192042214127
2023-08-02,3846.053045840236
2023-08-03,3834.861358994467
2023-08-04,3783.9946314813005
2023-08-07,3823.3090489939327
2023-08-08,3824.427227334796
2023-08-09,3784.3396649477204
2023-08-10,3773.4784427653735
2023-08-11,3784.956180131989
2023-08-14,3829.5608126987026
2023-08-15,3772.9435334610307
2023-08-16,3755.216716522157
2023-08-17,3730.4363244219385
2023-08-18,3737.4542359708553
2023-08-21,3757.4856446892804
2023-08-22,3760.109349736028
2023-08-23,3803.886998735495
2023-08-24,3754.3728259308127
2023-08-25,3803.9876931097947
2023-08-28,3815.918497074314
2023-08-29,3864.6284503738425
2023-08-30,3845.589532637661
2023-08-31,3868.895844651169
2023-09-01,3895.53878405897
2023-09-04,3903.484809115695
2023-09-05,3912.5108297826578
2023-09-06,3886.2663203822144
2023-09-07,3874.415732579486
2023-09-08,3875.833468033233
2023-09-11,3890.4670438235858
2023-09-12,3881.048285448931
2023-09-13,3873.7870230558724
2023-09-14,3933.5415051873006
2023-09-15,3886.437221118752
2023-09-18,3884.6396251712235
2023-09-19,3870.3020653518643
2023-09-20,3824.8230206833955
2023-09-21,3780.9447652254885
2023-09-22,3774.086122840816
2023-09-25,3818.366977184127
2023-09-26,3760.2306227833956
2023-09-27,3789.9779267644785
2023-09-28,3795.8606282949136
2023-09-29,3777.679454683874
2023-10-02,3806.8135487428804
2023-10-03,3760.272977059076
2023-10-04,3784.3915865216936
2023-10-05,3765.558028594799
2023-10-06,3808.745356316453
2023-10-09,3830.9519670472137
2023-10-10,3834.010646865962
2023-10-11,3840.742480176391
2023-10-12,3837.6080759089955
2023-10-13,3835.6844482318984
2023-10-16,3861.366415784212
2023-10-17,3853.9096176379535
2023-10-18,3812.61266780138
2023-10-19,3767.287596192601
2023-10-20,3712.39849534153
2023-10-23,3689.9825498589134
2023-10-24,3728.0137406193553
2023-10-25,3675.188896375245
2023-10-26,3650.0047900026007
2023-10-27,3619.218589146838
2023-10-30,3647.115445901825
2023-10-31,3689.0536880792997
