Date,MSCI UK 100 Index
2023-02-08,1949.3759328287472
2023-02-09,1965.6852400482378
2023-02-10,1961.0395940522599
2023-02-13,1978.4869794960498
2023-02-14,1983.6009719399226
2023-02-15,1975.4883501757768
2023-02-16,1985.0088996390973
2023-02-17,1982.17513396834
2023-02-20,1984.9817133985334
2023-02-21,1995.312762425409
2023-02-22,1982.1834303398468
2023-02-23,1979.892592787312
2023-02-24,1970.6746522976882
2023-02-27,1986.7770242544048
2023-02-28,1984.5602295615981
2023-03-01,1964.796964273315
2023-03-02,1977.7290002983066
2023-03-03,1984.2509709171447
2023-03-06,1972.7463864215965
2023-03-07,1961.7108786103772
2023-03-08,1964.239186948312
2023-03-09,1963.4489798563347
2023-03-10,1939.3452606902306
2023-03-13,1890.1440857150155
2023-03-14,1911.4989388248914
2023-03-15,1854.3087130418241
2023-03-16,1869.2659394375855
2023-03-17,1850.1124912983648
2023-03-20,1871.339843249274
2023-03-21,1886.5422288888744
2023-03-22,1896.7705890024406
2023-03-23,1877.9832657972897
2023-03-24,1863.0433944448177
2023-03-27,1883.1813340278143
2023-03-28,1885.2123994434087
2023-03-29,1903.2494255576871
2023-03-30,1914.7383936299873
2023-03-31,1923.3423877325783
2023-04-03,1935.6329712962915
2023-04-04,1929.9672102934796
2023-04-05,1939.0407497366423
2023-04-06,1955.227456111424
2023-04-07,1955.227456111424
2023-04-10,1958.4165445620238
2023-04-11,1966.9180957566766
2023-04-12,1971.458855926918
2023-04-13,1971.6192349097448
2023-04-14,1976.6756342850238
2023-04-17,1981.662242056703
2023-04-18,1990.39813310524
2023-04-19,1991.125560636551
2023-04-20,1990.9182256037902
2023-04-21,1985.979179456525
2023-04-24,1986.1254777717254
2023-04-25,1980.4041582817194
2023-04-26,1969.5674864202897
2023-04-27,1972.929982200776
2023-04-28,1993.4348593972513
2023-05-01,1996.5029304290078
2023-05-02,1962.748656461712
2023-05-03,1964.599284250107
2023-05-04,1960.7747563438518
2023-05-05,1986.2475532657265
2023-05-08,1987.0189069259466
2023-05-09,1990.4094655005624
2023-05-10,1981.7775534548882
2023-05-11,1976.6624644290453
2023-05-12,1985.0372485655944
2023-05-15,1996.5289586485067
2023-05-16,1987.2687010319335
2023-05-17,1983.2169617293819
2023-05-18,1991.450550259618
2023-05-19,1996.3421071137927
2023-05-22,1993.8664394550005
2023-05-23,1996.8508325586492
2023-05-24,1956.256093793667
2023-05-25,1942.6509026028516
2023-05-26,1960.5120484260297
2023-05-29,1963.1291424263425
2023-05-30,1942.0983650170404
2023-05-31,1932.029494487942
2023-06-01,1952.471450215032
2023-06-02,1977.926140648388
2023-06-05,1967.4976739923306
2023-06-06,1979.0411533156375
2023-06-07,1982.9489067852458
2023-06-08,1978.6085863536796
2023-06-09,1979.2376898187692
2023-06-12,1971.409784953332
2023-06-13,1981.8290105967574
2023-06-14,1987.7267370854963
2023-06-15,1991.464615810897
2023-06-16,2001.521392157073
2023-06-19,1985.7458755920156
2023-06-20,1974.5415179497593
2023-06-21,1961.2951048098157
2023-06-22,1947.581149752916
2023-06-23,1946.1320385058566
2023-06-26,1939.7965438785006
2023-06-27,1938.7204682956244
2023-06-28,1936.66686141485
2023-06-29,1932.5631473174178
2023-06-30,1958.5022832013253
2023-07-03,1953.3076745049473
2023-07-04,1957.9810011950876
2023-07-05,1941.8997749444202
2023-07-06,1898.9092948551295
2023-07-07,1896.6476074928744
2023-07-10,1894.6667515681072
2023-07-11,1905.7718149260456
2023-07-12,1933.1223946280666
2023-07-13,1944.8040887997263
2023-07-14,1935.4118903535427
2023-07-17,1924.929505431881
2023-07-18,1936.3409825494587
2023-07-19,1950.2383042339648
2023-07-20,1968.9010551609117
2023-07-21,1977.900641078853
2023-07-24,1982.8245761646212
2023-07-25,1999.7015666200307
2023-07-26,2001.33613595196
2023-07-27,2006.2370088116943
2023-07-28,2000.3247520064915
2023-07-31,2003.4075511023545
2023-08-01,1986.6414894368072
2023-08-02,1957.9085169116738
2023-08-03,1953.1897746022091
2023-08-04,1954.158868470989
2023-08-07,1957.9964315104298
2023-08-08,1953.8340997859218
2023-08-09,1966.4698896842328
2023-08-10,1977.1769613326087
2023-08-11,1958.517266187479
2023-08-14,1958.7441012040272
2023-08-15,1934.0674343832397
2023-08-16,1932.0332791500614
2023-08-17,1926.22440848551
2023-08-18,1912.4795388450962
2023-08-21,1908.3384043548158
2023-08-22,1917.605238238176
2023-08-23,1923.5283599496659
2023-08-24,1925.8973775624204
2023-08-25,1924.0309308160226
2023-08-28,1921.5422817721974
2023-08-29,1952.1263691569156
2023-08-30,1958.4255498890577
2023-08-31,1955.1056012525487
2023-09-01,1962.1926884957595
2023-09-04,1962.905186951417
2023-09-05,1964.180832153141
2023-09-06,1951.773330897675
2023-09-07,1955.5084438274298
2023-09-08,1964.7362490570881
2023-09-11,1970.1987251170453
2023-09-12,1976.2628078578698
2023-09-13,1975.7227114011953
2023-09-14,2014.5394212734254
2023-09-15,2021.0148146133968
2023-09-18,2001.5144313159942
2023-09-19,2004.147692539212
2023-09-20,2017.7063065779705
2023-09-21,1997.7658150702819
