Date,WORLD ex USA SMALL CAP QUALITY
1999-09-21,1209.4629807069414
1999-09-22,1204.738598366936
1999-09-23,1210.617741865485
1999-09-24,1199.5303248148168
1999-09-27,1205.724235651997
1999-09-28,1204.8228751810523
1999-09-29,1195.851590685797
1999-09-30,1193.3818361054111
1999-10-01,1190.8766371099005
1999-10-04,1191.6704547960828
1999-10-05,1193.0334832482877
1999-10-06,1189.5719774210656
1999-10-07,1190.9871720804065
1999-10-08,1194.6612090757021
1999-10-11,1200.547755575133
1999-10-12,1192.6577573552588
1999-10-13,1188.4424904793152
1999-10-14,1185.5846366154567
1999-10-15,1169.202714092338
1999-10-18,1151.6861726910552
1999-10-19,1159.9451633700098
1999-10-20,1162.8062739956208
1999-10-21,1160.460400609311
1999-10-22,1165.804796896242
1999-10-25,1165.655488593218
1999-10-26,1162.9408024575089
1999-10-27,1161.2358670913422
1999-10-28,1166.6649008281272
1999-10-29,1174.9639765250383
1999-11-01,1179.2476574767927
1999-11-02,1183.6615585878762
1999-11-03,1189.5518165892154
1999-11-04,1190.3796636410298
1999-11-05,1186.446113079355
1999-11-08,1188.2382232974046
1999-11-09,1190.814115535842
1999-11-10,1192.3021503874809
1999-11-11,1196.1998780707838
1999-11-12,1202.0153149226217
1999-11-15,1211.4888515664304
1999-11-16,1209.2541606208702
1999-11-17,1225.2515052490983
1999-11-18,1225.5418213940713
1999-11-19,1227.189067500306
1999-11-22,1224.5453621994632
1999-11-23,1228.7027111196685
1999-11-24,1235.7619783155335
1999-11-25,1245.0282460201086
1999-11-26,1252.498435958699
1999-11-29,1256.4675232119312
1999-11-30,1256.774404519378
1999-12-01,1254.969426855984
1999-12-02,1263.5191381982945
1999-12-03,1274.1369632611504
1999-12-06,1264.6045795822122
1999-12-07,1262.046461541951
1999-12-08,1264.7234918153601
1999-12-09,1275.3062308352862
1999-12-10,1273.8560408448195
1999-12-13,1278.3896517617482
1999-12-14,1281.1316513807433
1999-12-15,1274.140989721279
1999-12-16,1274.6152131466474
1999-12-17,1285.7730561356218
1999-12-20,1286.497084903771
1999-12-21,1286.3639413981973
1999-12-22,1297.8318485442226
1999-12-23,1302.7272975104358
1999-12-24,1307.7391300496677
1999-12-27,1312.2907699293437
1999-12-28,1316.083545406606
1999-12-29,1327.360661353278
1999-12-30,1337.3157092581025
1999-12-31,1338.0998601324482
2000-01-03,1337.2431811595718
2000-01-04,1318.6940226861686
2000-01-05,1299.8216514294102
2000-01-06,1303.5844986176244
2000-01-07,1324.8391689358905
2000-01-10,1347.6633859784279
2000-01-11,1350.0210574768391
2000-01-12,1348.897379374657
2000-01-13,1353.683843956276
2000-01-14,1362.5732774681017
2000-01-17,1370.2783408747293
2000-01-18,1364.900992334614
2000-01-19,1360.0755487161073
2000-01-20,1364.4180515754554
2000-01-21,1358.452411414673
2000-01-24,1358.98714077531
2000-01-25,1339.7400328417752
2000-01-26,1354.2469589736477
2000-01-27,1364.7414651526412
2000-01-28,1366.3864380441862
2000-01-31,1349.7873578283281
2000-02-01,1358.0832461576106
2000-02-02,1362.4326621172472
2000-02-03,1363.4536956290067
2000-02-04,1365.5679104452302
2000-02-07,1372.5823918388664
2000-02-08,1370.5981233124212
2000-02-09,1374.1790247198996
2000-02-10,1371.6075490200667
2000-02-11,1374.2960386695363
2000-02-14,1360.8389014913807
2000-02-15,1355.8102345967877
2000-02-16,1353.5937844917237
2000-02-17,1356.707342817034
2000-02-18,1357.4195246022452
2000-02-21,1356.8042514150452
2000-02-22,1349.9052942395385
2000-02-23,1360.3581785141566
2000-02-24,1363.4209803772449
2000-02-25,1381.4650335581073
2000-02-28,1381.4179287474205
2000-02-29,1391.5116782493267
2000-03-01,1402.9079898603086
2000-03-02,1408.639982279965
2000-03-03,1415.933786740306
2000-03-06,1423.1382937990934
2000-03-07,1429.444694858666
2000-03-08,1428.5672998675548
2000-03-09,1426.4164632762975
2000-03-10,1433.2618150132535
2000-03-13,1416.7686205225143
2000-03-14,1418.5323834112805
2000-03-15,1399.786997175519
2000-03-16,1399.3190574959565
2000-03-17,1409.5786967035756
2000-03-20,1414.1276609297663
2000-03-21,1404.8399062578474
2000-03-22,1420.5514558200089
2000-03-23,1421.5608161710331
2000-03-24,1426.209773489909
2000-03-27,1441.5425148157583
2000-03-28,1447.4524348584723
2000-03-29,1448.7819356051868
2000-03-30,1434.7296271207429
2000-03-31,1421.688763299613
2000-04-03,1420.3650388502401
2000-04-04,1410.2880390226026
2000-04-05,1386.5925528244336
2000-04-06,1396.6563831701317
2000-04-07,1404.6714933712426
2000-04-10,1407.5428161391258
2000-04-11,1400.6960245480977
2000-04-12,1402.4629393642265
2000-04-13,1392.6606481975846
2000-04-14,1386.532083214815
2000-04-17,1344.4441015443438
2000-04-18,1361.668471616329
2000-04-19,1383.7988760774308
2000-04-20,1393.3184941632874
2000-04-21,1393.3184941632874
2000-04-24,1392.777454156395
2000-04-25,1406.0279305231732
2000-04-26,1417.0825729283786
2000-04-27,1423.40206336343
2000-04-28,1427.389248601855
2000-05-01,1426.2489432968953
2000-05-02,1447.0518649999021
2000-05-03,1462.0687477184204
2000-05-04,1455.6764529566128
2000-05-05,1458.9504984211449
2000-05-08,1458.3995501383088
2000-05-09,1443.9481642352036
2000-05-10,1424.2960226197474
2000-05-11,1420.0427735844949
2000-05-12,1423.6104417605002
2000-05-15,1420.6535343449957
2000-05-16,1434.643872813753
2000-05-17,1437.0883443521755
2000-05-18,1435.214323012089
2000-05-19,1424.3985337582574
2000-05-22,1408.085129099057
2000-05-23,1401.1389753042074
2000-05-24,1387.5353606077563
2000-05-25,1390.408122645792
2000-05-26,1372.5773837846807
2000-05-29,1374.219397334801
2000-05-30,1375.7560561893604
2000-05-31,1385.1346741573093
2000-06-01,1386.139050671633
2000-06-02,1395.1574182901822
2000-06-05,1406.5264270994721
2000-06-06,1401.5561855701224
2000-06-07,1399.9329617967255
2000-06-08,1399.7232724202738
2000-06-09,1401.4369063134436
2000-06-12,1404.3826342636912
2000-06-13,1394.8783873879074
2000-06-14,1396.4741172756862
2000-06-15,1394.1553008243545
2000-06-16,1392.209347045604
2000-06-19,1383.4253108247053
2000-06-20,1386.774343413181
2000-06-21,1391.4047274587813
2000-06-22,1399.6254336732193
2000-06-23,1396.1976079993444
2000-06-26,1393.577838010215
2000-06-27,1390.9013673090956
2000-06-28,1391.8019224685956
2000-06-29,1388.150485803116
2000-06-30,1386.8319885386204
2000-07-03,1393.6638613945904
2000-07-04,1399.511372922612
2000-07-05,1390.76420980055
2000-07-06,1389.6528360931277
2000-07-07,1397.2724268917968
2000-07-10,1398.3182359448745
2000-07-11,1396.8573500769182
2000-07-12,1407.626701279854
2000-07-13,1413.2289512979194
2000-07-14,1416.0322108375126
2000-07-17,1416.8942567606684
2000-07-18,1418.2822331602417
2000-07-19,1428.5075863649672
2000-07-20,1435.3166115372637
2000-07-21,1435.309188838754
2000-07-24,1437.0384483674516
2000-07-25,1429.837203428699
2000-07-26,1426.466541745967
2000-07-27,1427.1516924867858
2000-07-28,1432.0145532197082
2000-07-31,1427.0317107286194
2000-08-01,1429.6073892330587
2000-08-02,1438.2547211133171
2000-08-03,1441.8688299488254
2000-08-04,1449.7033388190098
2000-08-07,1454.4908326562525
2000-08-08,1456.328962295694
2000-08-09,1464.963692460253
2000-08-10,1461.8160702109535
2000-08-11,1469.4101744551951
2000-08-14,1470.2489404865971
2000-08-15,1461.2194818725293
2000-08-16,1462.5857224622139
2000-08-17,1462.7639580689315
2000-08-18,1465.9135605963688
2000-08-21,1473.114666064443
2000-08-22,1477.3086215514713
2000-08-23,1474.2044059214504
2000-08-24,1466.7326274393454
2000-08-25,1464.7130085757533
2000-08-28,1469.76591443693
2000-08-29,1472.500273045452
2000-08-30,1477.704771969062
2000-08-31,1483.9516729612062
2000-09-01,1480.5631943169724
2000-09-04,1486.6553815759407
2000-09-05,1492.7089232705464
2000-09-06,1499.9548886629714
2000-09-07,1503.0146345065384
2000-09-08,1502.0246735646003
2000-09-11,1501.5235358625334
2000-09-12,1490.7470479596855
2000-09-13,1486.468021796209
2000-09-14,1486.5488734749208
2000-09-15,1483.3958451548015
2000-09-18,1479.811837842813
2000-09-19,1469.1061834600716
2000-09-20,1473.5897781191475
2000-09-21,1454.190173358958
2000-09-22,1428.1117693659055
2000-09-25,1447.0447358238546
2000-09-26,1443.7716609056567
2000-09-27,1440.9801461228824
2000-09-28,1442.311538855643
2000-09-29,1453.597841515856
2000-10-02,1455.0727556267618
2000-10-03,1452.5606296318892
2000-10-04,1449.3949653246968
2000-10-05,1453.4455854825512
2000-10-06,1449.498304807332
2000-10-09,1437.1666270978162
2000-10-10,1439.2171459491694
2000-10-11,1421.1753023526164
2000-10-12,1422.2634662859905
2000-10-13,1409.2129116607211
2000-10-16,1416.8879579611894
2000-10-17,1415.056980831726
2000-10-18,1404.7657646823798
2000-10-19,1420.3080240168467
2000-10-20,1436.6120154527355
2000-10-23,1446.704840826017
2000-10-24,1453.0182488723165
2000-10-25,1449.00646037055
2000-10-26,1443.8049773196349
2000-10-27,1443.9539537096318
2000-10-30,1444.0088445995468
2000-10-31,1445.3131760910424
2000-11-01,1449.5804204238505
2000-11-02,1452.8250527547748
2000-11-03,1453.50127704423
2000-11-06,1458.6454900265894
2000-11-07,1461.3591761511614
2000-11-08,1464.1888417655932
2000-11-09,1458.6665857613098
2000-11-10,1451.9096781074525
2000-11-13,1439.187706331365
2000-11-14,1446.89700841222
2000-11-15,1451.841391407989
2000-11-16,1450.6283997288538
2000-11-17,1447.7627130638612
2000-11-20,1444.9170209628176
2000-11-21,1436.3433847221002
2000-11-22,1432.0512264191793
2000-11-23,1426.9304476756051
2000-11-24,1435.9682410115204
2000-11-27,1434.3667738470708
2000-11-28,1425.4605016367275
2000-11-29,1418.8752125232274
2000-11-30,1395.5987038636613
2000-12-01,1413.415065621881
2000-12-04,1397.4823237142905
2000-12-05,1409.3414850012018
2000-12-06,1415.058445596167
2000-12-07,1404.0851328578065
2000-12-08,1414.2877000493365
2000-12-11,1429.5025255967853
2000-12-12,1428.6987588258046
2000-12-13,1428.8836371023867
2000-12-14,1419.2982980885995
2000-12-15,1396.9442860100262
2000-12-18,1393.0061025100968
2000-12-19,1390.7906302736271
2000-12-20,1361.4945067519814
2000-12-21,1353.5512267612055
2000-12-22,1355.2572642523814
2000-12-25,1355.2572642523814
2000-12-26,1353.0445648803525
2000-12-27,1356.9526096437328
2000-12-28,1365.2011055832788
2000-12-29,1364.5083657870532
2001-01-01,1364.5083657870532
2001-01-02,1362.635505580151
2001-01-03,1352.3990880006447
2001-01-04,1371.5841874740406
2001-01-05,1375.3931996037727
2001-01-08,1375.951470418986
2001-01-09,1378.0687359611215
2001-01-10,1378.7548487230024
2001-01-11,1381.4702210145485
2001-01-12,1387.0359343540356
2001-01-15,1395.2149603152
2001-01-16,1396.9519473526966
2001-01-17,1420.869594847828
2001-01-18,1413.9839011145857
2001-01-19,1437.5533700597882
2001-01-22,1435.2423569764785
2001-01-23,1435.222075790814
2001-01-24,1447.4233449702238
2001-01-25,1457.0776342908648
2001-01-26,1452.6651867882845
2001-01-29,1459.059300490822
2001-01-30,1456.5232911344965
2001-01-31,1460.8662980242511
2001-02-01,1463.924525592644
2001-02-02,1467.7540966612337
2001-02-05,1458.8257167795168
2001-02-06,1468.4755112473965
2001-02-07,1461.7941672934621
2001-02-08,1469.2226380983675
2001-02-09,1454.0027892955782
2001-02-12,1451.8572316234045
2001-02-13,1458.8929502769763
2001-02-14,1455.8086582583476
2001-02-15,1469.3346966117372
2001-02-16,1456.407964623171
2001-02-19,1451.6933128659994
2001-02-20,1464.3510636632989
2001-02-21,1455.1129156076142
2001-02-22,1451.0144587751424
2001-02-23,1450.2006948600674
2001-02-26,1451.2872993738627
2001-02-27,1450.476665011776
2001-02-28,1445.819515060317
2001-03-01,1434.1991679346102
2001-03-02,1435.1897663951352
2001-03-05,1445.4060908842148
2001-03-06,1452.777577173513
2001-03-07,1454.1437660871459
2001-03-08,1453.9534810942682
2001-03-09,1447.5006186292437
2001-03-12,1427.521199547058
2001-03-13,1414.650265433565
2001-03-14,1406.4554631779167
2001-03-15,1408.4934911351202
2001-03-16,1401.0532193660738
2001-03-19,1390.0673027032358
2001-03-20,1389.90799032179
2001-03-21,1374.6749686360238
2001-03-22,1345.4366486983197
2001-03-23,1352.537186942097
2001-03-26,1366.9753039462623
2001-03-27,1366.511184466362
2001-03-28,1377.8349557562597
2001-03-29,1379.2519264557523
2001-03-30,1379.3308004946705
2001-04-02,1383.932074184422
2001-04-03,1366.6930639288926
2001-04-04,1350.6744619525768
2001-04-05,1375.8375072038093
2001-04-06,1383.61126397229
2001-04-09,1384.4041000331013
2001-04-10,1396.0330351025286
2001-04-11,1414.3854658426746
2001-04-12,1411.6718775578815
2001-04-13,1411.6718775578815
2001-04-16,1417.6610080221344
2001-04-17,1412.696265573367
2001-04-18,1432.8572845534618
2001-04-19,1432.8785513329583
2001-04-20,1427.8853197994117
2001-04-23,1427.5837371463458
2001-04-24,1437.1618160317976
2001-04-25,1435.778586575811
2001-04-26,1440.6041179169526
2001-04-27,1452.477709869566
2001-04-30,1470.4075657009482
2001-05-01,1468.1927185001946
2001-05-02,1474.5209866532
2001-05-03,1478.9438258527423
2001-05-04,1478.599298421768
2001-05-07,1484.8076752956615
2001-05-08,1487.3539369628265
2001-05-09,1482.9743232047306
2001-05-10,1494.4304819395138
2001-05-11,1499.2954451254955
2001-05-14,1499.1134208877927
2001-05-15,1504.8649506207132
2001-05-16,1499.3476977436947
2001-05-17,1514.1653833302005
2001-05-18,1520.4966211002584
2001-05-21,1523.9421909446291
2001-05-22,1529.1408245941127
2001-05-23,1532.5494903556626
2001-05-24,1531.478700866405
2001-05-25,1539.1489925857747
2001-05-28,1536.2044456232923
2001-05-29,1538.237667623971
2001-05-30,1529.3510424331616
2001-05-31,1540.0895604308137
2001-06-01,1542.4456132506025
2001-06-04,1546.171391853742
2001-06-05,1556.0911050520203
2001-06-06,1557.1153085208696
2001-06-07,1553.4797047081217
2001-06-08,1552.83881435566
2001-06-11,1548.5632316739745
2001-06-12,1522.980981367821
2001-06-13,1524.0863774650475
2001-06-14,1510.5226592693386
2001-06-15,1498.319598026783
2001-06-18,1494.0953971307779
2001-06-19,1497.9877289907436
2001-06-20,1491.7562789951965
2001-06-21,1496.241977391535
2001-06-22,1494.1266463513803
2001-06-25,1486.5795709144174
2001-06-26,1476.0216737800047
2001-06-27,1470.398976978815
2001-06-28,1475.6409998048687
2001-06-29,1479.5391900492011
2001-07-02,1477.9752686434142
2001-07-03,1483.5022811534916
2001-07-04,1483.0771449180645
2001-07-05,1479.857200743267
2001-07-06,1459.1063830834103
2001-07-09,1450.0862286458337
2001-07-10,1452.812593666273
2001-07-11,1438.0763132112097
2001-07-12,1450.0926984762182
2001-07-13,1449.710447309626
2001-07-16,1443.4393229953453
2001-07-17,1434.7079491870707
2001-07-18,1418.1617868502037
2001-07-19,1421.8672729409245
2001-07-20,1418.241316289322
2001-07-23,1416.9880777546914
2001-07-24,1410.080448338642
2001-07-25,1400.2844416545959
2001-07-26,1396.3332776217374
2001-07-27,1404.449406041737
2001-07-30,1404.2915602085855
2001-07-31,1408.60083269964
2001-08-01,1416.660922521189
2001-08-02,1415.3944388502466
2001-08-03,1408.7503431941154
2001-08-06,1408.5924080368015
2001-08-07,1401.9783564075062
2001-08-08,1397.491435112355
2001-08-09,1378.0812133835373
2001-08-10,1374.4073782743044
2001-08-13,1372.679593856331
2001-08-14,1383.422065397569
2001-08-15,1377.9057601485529
2001-08-16,1377.9249891048794
2001-08-17,1372.8376838770812
2001-08-20,1371.610191404739
2001-08-21,1377.1287125761296
2001-08-22,1370.4110653372472
2001-08-23,1375.8687400304589
2001-08-24,1376.831415787975
2001-08-27,1381.4691592396402
2001-08-28,1380.6310001858074
2001-08-29,1378.9646562016235
2001-08-30,1373.2038675719175
2001-08-31,1370.928782577942
2001-09-03,1363.0604054679322
2001-09-04,1371.6538308170723
2001-09-05,1369.832504315791
2001-09-06,1358.9107818721905
2001-09-07,1340.827941341317
2001-09-10,1316.2221924028672
2001-09-11,1279.5178420628436
2001-09-12,1259.6519248263585
2001-09-13,1262.9555065953277
2001-09-14,1231.0097598612056
2001-09-17,1200.5941673825323
2001-09-18,1184.1668808029506
2001-09-19,1178.756817872357
2001-09-20,1142.0317362192757
2001-09-21,1102.649540310662
2001-09-24,1125.8761685247807
2001-09-25,1130.3600359877953
2001-09-26,1142.478446833778
2001-09-27,1142.9193752593458
2001-09-28,1167.2953403391425
2001-10-01,1162.1635059075677
2001-10-02,1156.203066682976
2001-10-03,1155.4061302767868
2001-10-04,1180.4142900769657
2001-10-05,1184.7719315614092
2001-10-08,1176.2733550650944
2001-10-09,1178.713237395353
2001-10-10,1190.383169980753
2001-10-11,1221.5895713568164
2001-10-12,1227.45041268503
2001-10-15,1226.2059317874146
2001-10-16,1235.6912523162084
2001-10-17,1247.805661110673
2001-10-18,1238.176629750351
2001-10-19,1233.0380834107307
2001-10-22,1227.808090270128
2001-10-23,1236.066201544942
2001-10-24,1239.6981546745153
2001-10-25,1238.4822778980229
2001-10-26,1240.5569780025187
2001-10-29,1233.3723721204772
2001-10-30,1218.5056162666406
2001-10-31,1231.4546274668503
2001-11-01,1231.1491246629796
2001-11-02,1235.2659555471773
2001-11-05,1242.6915956077996
2001-11-06,1252.0819015305028
2001-11-07,1256.9041003482257
2001-11-08,1268.159594109811
2001-11-09,1267.1491882845762
2001-11-12,1260.736095963495
2001-11-13,1282.2656501730255
2001-11-14,1292.3044081604837
2001-11-15,1305.0690153632481
2001-11-16,1310.5045305792164
2001-11-19,1324.090718550505
2001-11-20,1314.0806503247918
2001-11-21,1312.741544287228
2001-11-22,1316.0657796344594
2001-11-23,1324.323536153857
2001-11-26,1329.5503977978858
2001-11-27,1333.8462664329888
2001-11-28,1332.6966552713668
2001-11-29,1329.1409846597032
2001-11-30,1328.3171435491024
2001-12-03,1319.4441323831472
2001-12-04,1325.1053378591637
2001-12-05,1346.5962362514147
2001-12-06,1358.5466561831884
2001-12-07,1368.6142468692624
2001-12-10,1367.6866603720503
2001-12-11,1365.534824687535
2001-12-12,1354.245246205026
2001-12-13,1341.3891502218055
2001-12-14,1334.5555077781155
2001-12-17,1342.1966585509201
2001-12-18,1347.9965340756087
2001-12-19,1348.9008952904128
2001-12-20,1344.7405550036908
2001-12-21,1353.5102062668784
2001-12-24,1359.9314396529812
2001-12-25,1359.9314396529812
2001-12-26,1361.4218866741571
2001-12-27,1369.2185736499305
2001-12-28,1379.5605572024792
2001-12-31,1378.2118990306942
2002-01-01,1378.2118990306947
2002-01-02,1373.992928481714
2002-01-03,1392.4503638174756
2002-01-04,1410.5657999757038
2002-01-07,1417.2367594718132
2002-01-08,1415.3598281662187
2002-01-09,1417.9678600276595
2002-01-10,1409.1487968072481
2002-01-11,1415.5114293367842
2002-01-14,1400.629205166805
2002-01-15,1402.5183407461163
2002-01-16,1395.785284109453
2002-01-17,1400.327092850627
2002-01-18,1393.6358056125393
2002-01-21,1390.706754335022
2002-01-22,1396.9461848828348
2002-01-23,1395.8538645971857
2002-01-24,1409.3678841585868
2002-01-25,1414.2932356209183
2002-01-28,1416.8629951947007
2002-01-29,1412.4224996763667
2002-01-30,1403.545047138429
2002-01-31,1417.2007104475886
2002-02-01,1425.2975983402614
2002-02-04,1417.8003489871737
2002-02-05,1405.9351167952432
2002-02-06,1400.6194013879401
2002-02-07,1400.1171342848604
2002-02-08,1398.2425841051015
2002-02-11,1403.3259555716916
2002-02-12,1408.994161534043
2002-02-13,1415.7781087580745
2002-02-14,1422.5816114227318
2002-02-15,1421.1710508545866
2002-02-18,1419.749717781601
2002-02-19,1405.7738757681516
2002-02-20,1401.9091089191961
2002-02-21,1408.7361065060095
2002-02-22,1392.1910219511976
2002-02-25,1399.2751869788756
2002-02-26,1412.1327955447246
2002-02-27,1426.6964474649735
2002-02-28,1427.026073279547
2002-03-01,1438.4058486201218
2002-03-04,1461.3099173450141
2002-03-05,1464.8479688400487
2002-03-06,1458.2793385278235
2002-03-07,1474.514330308924
2002-03-08,1483.960929669376
2002-03-11,1482.8074061449006
2002-03-12,1474.4651806142135
2002-03-13,1467.5901768286494
2002-03-14,1468.3625287129223
2002-03-15,1469.747406078465
2002-03-18,1479.4322769983394
2002-03-19,1477.3294121005085
2002-03-20,1476.1846244745645
2002-03-21,1470.8264150371672
2002-03-22,1481.8252973813858
2002-03-25,1480.8460311165582
2002-03-26,1480.6828055090914
2002-03-27,1492.5437475550104
2002-03-28,1506.101031424164
2002-03-29,1506.072409763803
2002-04-01,1506.0937622185884
2002-04-02,1502.5888275436741
2002-04-03,1501.3116947785186
2002-04-04,1498.1379046602874
2002-04-05,1511.0175705208462
2002-04-08,1504.3881973759069
2002-04-09,1508.2829270278908
2002-04-10,1505.7058747110423
2002-04-11,1497.8766226023977
2002-04-12,1494.5546307443003
2002-04-15,1495.343218737948
2002-04-16,1507.00663431237
2002-04-17,1513.88979107632
2002-04-18,1509.311643849416
2002-04-19,1510.374626794731
2002-04-22,1503.4768419161924
2002-04-23,1498.6036712652715
2002-04-24,1498.4663196526783
2002-04-25,1487.3461150782957
2002-04-26,1492.7987329940513
2002-04-29,1485.3976253118376
2002-04-30,1489.5969775229676
2002-05-01,1489.3447228538776
2002-05-02,1497.3235375010968
2002-05-03,1486.1227105687026
2002-05-06,1478.9473658148713
2002-05-07,1471.2140851991553
2002-05-08,1493.0967678574088
2002-05-09,1494.5724405308906
2002-05-10,1487.4982880181396
2002-05-13,1491.7825839806185
2002-05-14,1505.8299999631565
2002-05-15,1509.9883300347221
2002-05-16,1507.1115874990153
2002-05-17,1503.8767406377503
2002-05-20,1501.4006769985651
2002-05-21,1499.1627931694768
