Date,TAIWAN IMI GROWTH
1998-12-31,957.995788921032
1999-01-01,957.995788921032
1999-01-04,955.4100992094451
1999-01-05,917.8755900410162
1999-01-06,930.2676397919985
1999-01-07,968.2367184557085
1999-01-08,980.6520572734685
1999-01-11,993.2655692842388
1999-01-12,988.6299260687272
1999-01-13,970.1261617116098
1999-01-14,954.7748726123572
1999-01-15,994.7635069043699
1999-01-18,980.5492666325858
1999-01-19,969.1485007580189
1999-01-20,968.5750234416449
1999-01-21,969.5251414747293
1999-01-22,951.5799165109864
1999-01-25,919.2414111522356
1999-01-26,933.1353818798327
1999-01-27,942.515948002422
1999-01-28,936.9447394267142
1999-01-29,928.7588077585909
1999-02-01,910.1837782236513
1999-02-02,881.0875655756375
1999-02-03,889.5896572288115
1999-02-04,862.4445381268973
1999-02-05,866.7261785987193
1999-02-08,915.2023197486802
1999-02-09,894.9312719481446
1999-02-10,895.953780582942
1999-02-11,897.5792240538059
1999-02-12,899.40953421438
1999-02-15,902.7313422213125
1999-02-16,907.293446052753
1999-02-17,901.6169251750474
1999-02-18,902.5007058003306
1999-02-19,909.2766990588809
1999-02-22,959.3863789578477
1999-02-23,932.9149472901646
1999-02-24,943.0993100259191
1999-02-25,940.0508602294506
1999-02-26,956.9438641725881
1999-03-01,964.8326050074947
1999-03-02,948.8313833432306
1999-03-03,965.286419961761
1999-03-04,964.6828443163473
1999-03-05,961.4043272277322
1999-03-08,974.6790724979763
1999-03-09,985.1229085932803
1999-03-10,983.8281591975502
1999-03-11,989.8212033592933
1999-03-12,985.9351893922238
1999-03-15,1016.0637989184154
1999-03-16,1034.4683899469126
1999-03-17,1039.863630788441
1999-03-18,1069.1309880901306
1999-03-19,1086.4645652069903
1999-03-22,1099.3632789618498
1999-03-23,1080.0999939591934
1999-03-24,1072.8375019025846
1999-03-25,1081.593517752423
1999-03-26,1105.6705414745963
1999-03-29,1078.0596668210108
1999-03-30,1072.590808859442
1999-03-31,1064.0039560949576
1999-04-01,1079.8425929954196
1999-04-02,1104.1605817766695
1999-04-05,1102.2625142094873
1999-04-06,1098.8966279979925
1999-04-07,1092.8780920459806
1999-04-08,1118.4612028745569
1999-04-09,1128.076422918228
1999-04-12,1134.0800894460638
1999-04-13,1158.0906272701923
1999-04-14,1158.6288491238483
1999-04-15,1171.2903977930991
1999-04-16,1155.8846583120942
1999-04-19,1196.1110512633768
1999-04-20,1183.569752746262
1999-04-21,1167.7255756524794
1999-04-22,1170.8575586575557
1999-04-23,1183.6230352561872
1999-04-26,1201.3332360838144
1999-04-27,1184.7674256757998
1999-04-28,1177.6204514850126
1999-04-29,1143.4043321178528
1999-04-30,1152.8383570889616
1999-05-03,1149.1819286139714
1999-05-04,1171.0875046650033
1999-05-05,1165.4739644155866
1999-05-06,1157.9442861090838
1999-05-07,1139.64601670111
1999-05-10,1135.3749923838752
1999-05-11,1147.1855371428026
1999-05-12,1154.3325340808603
1999-05-13,1155.1364401114845
1999-05-14,1172.140363783423
1999-05-17,1178.9893367039328
1999-05-18,1186.217510102724
1999-05-19,1195.4082432977193
1999-05-20,1194.188078288106
1999-05-21,1207.700083013162
1999-05-24,1213.9445395572043
1999-05-25,1195.9931870211117
1999-05-26,1211.3655159071839
1999-05-27,1222.3600073536832
1999-05-28,1216.4794327373795
1999-05-31,1218.0830603765019
1999-06-01,1217.149455078827
1999-06-02,1254.1437242141008
1999-06-03,1259.9496359821933
1999-06-04,1279.0153646411356
1999-06-07,1325.4783068566653
1999-06-08,1340.7654885133622
1999-06-09,1364.2719738822136
1999-06-10,1358.7672110486722
1999-06-11,1337.1629378696614
1999-06-14,1355.8369830114852
1999-06-15,1372.508854598261
1999-06-16,1415.2066830636957
1999-06-17,1467.3285386395307
1999-06-18,1457.8757578222703
1999-06-21,1484.1679246686967
1999-06-22,1531.6874105913103
1999-06-23,1503.216161885671
1999-06-24,1519.765675271023
1999-06-25,1441.0224094129208
1999-06-28,1455.8658497056583
1999-06-29,1515.9528456885487
1999-06-30,1520.2099126119215
1999-07-01,1529.5529683472926
1999-07-02,1563.555732648776
1999-07-05,1549.626318349375
1999-07-06,1527.313923012794
1999-07-07,1538.8720257550162
1999-07-08,1569.2823525531853
1999-07-09,1559.3176772493225
1999-07-12,1560.1052613634008
1999-07-13,1505.7017452627606
1999-07-14,1431.7504488449865
1999-07-15,1430.422367756663
1999-07-16,1342.0169551102715
1999-07-19,1369.3538729024283
1999-07-20,1414.0382693913955
1999-07-21,1402.3092116742944
1999-07-22,1380.5308987885337
1999-07-23,1383.8399851341492
1999-07-26,1333.087510095861
1999-07-27,1288.0386768354772
1999-07-28,1309.8039184311026
1999-07-29,1277.3376926152196
1999-07-30,1289.8853104269347
1999-08-02,1245.5208991901657
1999-08-03,1240.5107677925998
1999-08-04,1218.1902342879246
1999-08-05,1198.599745109996
1999-08-06,1184.8195699402693
1999-08-09,1239.537776386087
1999-08-10,1282.8223242235006
1999-08-11,1294.927804639002
1999-08-12,1304.3100850738415
1999-08-13,1365.7898921156243
1999-08-16,1440.9493070786043
1999-08-17,1453.914748875916
1999-08-18,1425.114144436081
1999-08-19,1419.1281555046812
1999-08-20,1445.8272829394762
1999-08-23,1441.5927755024036
1999-08-24,1429.1395350944047
1999-08-25,1471.2496410040708
1999-08-26,1467.7036234143961
1999-08-27,1459.4091408170589
1999-08-30,1468.1515000786599
1999-08-31,1473.7950543741808
1999-09-01,1494.417293704334
1999-09-02,1474.7408364151095
1999-09-03,1465.884621113004
1999-09-06,1492.1101470870133
1999-09-07,1449.4714862327965
1999-09-08,1463.2118071785487
1999-09-09,1471.11659866537
1999-09-10,1497.1788575755722
1999-09-13,1512.7371803129115
1999-09-14,1488.7662315460384
1999-09-15,1471.609016546017
1999-09-16,1469.5192373757827
1999-09-17,1457.2185806721654
1999-09-20,1476.543497446854
1999-09-21,1462.905214689722
1999-09-22,1459.0290049045016
1999-09-23,1469.0349832851525
1999-09-24,1464.052587000962
1999-09-27,1421.533007492308
1999-09-28,1377.7063485159915
1999-09-29,1376.4829406981062
1999-09-30,1379.3342750961374
1999-10-01,1380.9689054673674
1999-10-04,1365.1882699287191
1999-10-05,1351.1051540238068
1999-10-06,1346.0039982866965
1999-10-07,1368.4025720416137
1999-10-08,1374.1376296580154
1999-10-11,1384.5341248246784
1999-10-12,1421.3159379747215
1999-10-13,1417.9066492996822
1999-10-14,1428.2193334529272
1999-10-15,1402.9787903710903
1999-10-18,1399.049925373326
1999-10-19,1394.8274277653582
1999-10-20,1385.6097690673134
1999-10-21,1376.6507203070423
1999-10-22,1368.7021687184974
1999-10-25,1393.0134576075393
1999-10-26,1407.8220993631355
1999-10-27,1421.454070379551
1999-10-28,1421.9230348082592
1999-10-29,1440.1198965919714
1999-11-01,1476.1774790425627
1999-11-02,1460.3494175204378
1999-11-03,1433.7659620673014
1999-11-04,1424.6432221667926
1999-11-05,1436.8107859410384
1999-11-08,1424.3523885276575
1999-11-09,1418.5391662855475
1999-11-10,1415.727148036951
1999-11-11,1445.5845848810686
1999-11-12,1457.9089680689942
1999-11-15,1474.2516522923622
1999-11-16,1484.791174313198
1999-11-17,1481.323063035626
1999-11-18,1506.5873600630116
1999-11-19,1524.7963650787813
1999-11-22,1567.470108504856
1999-11-23,1574.391171186183
1999-11-24,1567.024960788451
1999-11-25,1563.5382190261419
1999-11-26,1504.1474074297917
1999-11-29,1549.0643128114316
1999-11-30,1516.2848822677076
1999-12-01,1530.6789724337473
1999-12-02,1536.3303448025774
1999-12-03,1565.8636897958127
1999-12-06,1526.398098942425
1999-12-07,1511.1908328059053
1999-12-08,1505.6218091557519
1999-12-09,1502.7225578806765
1999-12-10,1502.9819782814345
1999-12-13,1548.4568304532254
1999-12-14,1550.255826953122
1999-12-15,1551.309734456164
1999-12-16,1516.1283865427426
1999-12-17,1530.227080754592
1999-12-20,1543.12299451492
1999-12-21,1574.5499727153688
1999-12-22,1605.1148307783353
1999-12-23,1612.2575295860352
1999-12-24,1646.4595654485563
1999-12-27,1715.5131197622466
1999-12-28,1731.4179084290543
1999-12-29,1736.9500393565827
1999-12-30,1748.0437846942375
1999-12-31,1748.0201968843173
2000-01-03,1723.720092543042
2000-01-04,1811.0414696493128
2000-01-05,1810.3415422158723
2000-01-06,1803.3763730505316
2000-01-07,1792.569205295223
2000-01-10,1857.0011869567754
2000-01-11,1815.2598197196694
2000-01-12,1880.6200255825056
2000-01-13,1851.397345936124
2000-01-14,1869.0915615378537
2000-01-17,1934.2121998029695
2000-01-18,1912.7912100972112
2000-01-19,1885.9810654874457
2000-01-20,1888.456402496117
2000-01-21,1915.3055533274953
2000-01-24,1937.8073026915895
2000-01-25,1936.053177790659
2000-01-26,2010.7879298696269
2000-01-27,2034.269868286141
2000-01-28,2045.0153566578315
2000-01-31,2075.511772770213
2000-02-01,2096.7766773015533
2000-02-02,2091.5037291949416
2000-02-03,2065.766582592004
2000-02-04,2075.687628709126
2000-02-07,2080.3286051915998
2000-02-08,2068.0779863100192
2000-02-09,2107.431473346337
2000-02-10,2122.5883229410465
2000-02-11,2149.7858715722523
2000-02-14,2125.1711922829936
2000-02-15,2116.0563617482435
2000-02-16,2121.1170405996204
2000-02-17,2128.351977901355
2000-02-18,2105.882621399424
2000-02-21,2016.5661976622218
2000-02-22,1960.6927062146742
2000-02-23,1952.698879614438
2000-02-24,1974.432896996459
2000-02-25,1998.750260778386
2000-02-28,2023.8712102756438
2000-02-29,2042.1814144633383
2000-03-01,2079.2590659091857
2000-03-02,2057.4219471903248
2000-03-03,2075.2041233698683
2000-03-06,2059.420640458638
2000-03-07,2050.303038672831
2000-03-08,2056.225960185642
2000-03-09,2083.165382319234
2000-03-10,2050.612071166462
2000-03-13,1911.693545069303
2000-03-14,1936.29606073359
2000-03-15,1882.2743779617288
2000-03-16,1884.6663127063127
2000-03-17,1912.2183564506095
2000-03-20,1848.0701624147282
2000-03-21,1963.6975077579386
2000-03-22,2018.9344463687607
2000-03-23,2111.758025804139
2000-03-24,2123.960860165182
2000-03-27,2237.6349093473223
2000-03-28,2255.4103220542474
2000-03-29,2280.125957719021
2000-03-30,2310.0788583839503
2000-03-31,2276.957893615817
2000-04-03,2339.0355169439827
2000-04-04,2344.355626610934
2000-04-05,2357.2279114676485
2000-04-06,2305.096257574616
2000-04-07,2298.825709685481
2000-04-10,2384.2083373582914
2000-04-11,2353.016902863073
2000-04-12,2304.8445828710805
2000-04-13,2232.0193003974323
2000-04-14,2149.144764306934
2000-04-17,2073.987773341975
2000-04-18,2164.460490321691
2000-04-19,2128.3296153564766
2000-04-20,2134.919981031684
2000-04-21,2127.288981264988
2000-04-24,2048.329244160327
2000-04-25,2121.9915547267665
2000-04-26,2045.0407873415163
2000-04-27,2082.6836140067107
2000-04-28,2172.437837414921
2000-05-01,2166.6078470915604
2000-05-02,2131.126205615614
2000-05-03,2104.9572007762786
2000-05-04,2077.337336207789
2000-05-05,2150.233196809255
2000-05-08,2120.7726483591377
2000-05-09,2097.1434685731374
2000-05-10,2055.762945824941
2000-05-11,1992.7066734560865
2000-05-12,2035.3271357926349
2000-05-15,1966.028921988173
2000-05-16,2081.3036901860182
2000-05-17,2223.1202458078237
2000-05-18,2218.3860614103555
2000-05-19,2221.4828565475395
2000-05-22,2125.651169278477
2000-05-23,2068.9490799115842
2000-05-24,2011.169520546801
2000-05-25,1991.2155737937246
2000-05-26,1972.6816996295304
2000-05-29,1976.0806068013662
2000-05-30,2013.415022274316
2000-05-31,2088.7647313760453
2000-06-01,2053.6852221479667
2000-06-02,2047.6599541968517
2000-06-05,2079.619768046038
2000-06-06,2048.389687057548
2000-06-07,2110.9731994692474
2000-06-08,2088.709090706802
2000-06-09,2102.537809449166
2000-06-12,2087.4420367879106
2000-06-13,2063.790279690731
2000-06-14,2082.523369664824
2000-06-15,2047.4568291498922
2000-06-16,2023.3967762885975
2000-06-19,2004.3048026383774
2000-06-20,1998.6490643669538
2000-06-21,2005.294960421998
