Date,SOUTH AFRICA IMI GROWTH
2000-03-31,537.194458059589
2000-04-03,541.543722766216
2000-04-04,541.8768276400942
2000-04-05,509.3558985636579
2000-04-06,525.1428749376006
2000-04-07,526.1281161833975
2000-04-10,527.8991594544025
2000-04-11,507.8893739814787
2000-04-12,506.79766438573
2000-04-13,483.34774815835476
2000-04-14,463.8402435468672
2000-04-17,423.9511385350137
2000-04-18,453.9905557852363
2000-04-19,470.01615047274237
2000-04-20,472.80194870396764
2000-04-21,472.80194870396764
2000-04-24,469.58898594945225
2000-04-25,489.91176919829235
2000-04-26,494.3036876595257
2000-04-27,495.68403958342645
2000-04-28,501.0108761443303
2000-05-01,501.8609838883061
2000-05-02,502.4934162168601
2000-05-03,503.1655776407232
2000-05-04,494.10437021387776
2000-05-05,483.07180233417483
2000-05-08,480.48807823454126
2000-05-09,477.4725115190689
2000-05-10,470.73817964456526
2000-05-11,481.7062849492657
2000-05-12,479.9245379331413
2000-05-15,478.58754496767096
2000-05-16,491.13230492110637
2000-05-17,487.499255348479
2000-05-18,478.35501131728813
2000-05-19,461.7972322355473
2000-05-22,454.53476461042226
2000-05-23,452.96421803230567
2000-05-24,445.88094900740515
2000-05-25,454.3360893876063
2000-05-26,444.2262266214027
2000-05-29,450.0421379709964
2000-05-30,457.19693812493773
2000-05-31,467.4438245050423
2000-06-01,466.36778194568427
2000-06-02,472.0625498225127
2000-06-05,471.79238135647506
2000-06-06,469.12702718764984
2000-06-07,470.54416347260485
2000-06-08,470.797220662194
2000-06-09,476.7600206165453
2000-06-12,477.28632445759246
2000-06-13,471.24692105263426
2000-06-14,473.21462768972424
2000-06-15,476.4265643109244
2000-06-16,478.4962837564027
2000-06-19,480.2879833806075
2000-06-20,484.47418841732497
2000-06-21,480.1286914965627
2000-06-22,481.91994057248763
2000-06-23,483.99342798348044
2000-06-26,489.30822530484596
2000-06-27,491.70002019433076
2000-06-28,490.4824901209615
2000-06-29,483.0653509659944
2000-06-30,485.7100841868565
2000-07-03,488.6284246091474
2000-07-04,494.4697178459086
2000-07-05,494.968839320318
2000-07-06,484.5627783831864
2000-07-07,484.2047153796088
2000-07-10,486.071710150567
2000-07-11,487.5129698996699
2000-07-12,495.74988674565503
2000-07-13,502.0599496709028
2000-07-14,504.6829628052784
2000-07-17,503.75475698431205
2000-07-18,501.2638168015764
2000-07-19,507.60450533930526
2000-07-20,506.32664708548833
2000-07-21,503.84774807040213
2000-07-24,500.48537028870805
2000-07-25,490.6549068503793
2000-07-26,490.86291872523867
2000-07-27,490.8237031416596
2000-07-28,492.47493867042243
2000-07-31,490.2292806973432
2000-08-01,491.56328721415764
2000-08-02,500.0317223783277
2000-08-03,502.0552074140478
2000-08-04,506.37502668122846
2000-08-07,509.3587476606437
2000-08-08,514.4042641736995
2000-08-09,514.355492963097
2000-08-10,521.9768024418464
2000-08-11,525.6583877507824
2000-08-14,532.6853349578357
2000-08-15,523.4450899453053
2000-08-16,527.408272979334
2000-08-17,525.3933584165752
2000-08-18,527.0219936776053
2000-08-21,531.9038589659086
2000-08-22,538.9015853790285
2000-08-23,540.5680361443596
2000-08-24,538.3830188154499
2000-08-25,539.7574060173022
2000-08-28,543.840374606185
2000-08-29,551.4158606986257
2000-08-30,550.4554496667345
2000-08-31,558.6437336723989
2000-09-01,558.1425714198505
2000-09-04,565.9133637339497
2000-09-05,563.7041791252699
2000-09-06,564.2991831441178
2000-09-07,562.4493309446068
2000-09-08,562.9273886436506
2000-09-11,563.8834038358397
2000-09-12,558.6728368025547
2000-09-13,558.1976546532218
2000-09-14,560.7171750107392
2000-09-15,552.6994188359122
2000-09-18,551.514785453627
2000-09-19,542.6486910997883
2000-09-20,544.4573756508346
2000-09-21,531.9346947080219
2000-09-22,514.2148337860262
2000-09-25,519.2265392733681
2000-09-26,520.6472424718355
2000-09-27,523.6456325326989
2000-09-28,524.7593631901367
2000-09-29,528.14588223703
2000-10-02,532.3530940357715
2000-10-03,537.6903559278204
2000-10-04,535.1412629643138
2000-10-05,527.6579489416736
2000-10-06,524.98736857877
2000-10-09,516.6761433477024
2000-10-10,511.78409722780543
2000-10-11,494.8859857949557
2000-10-12,492.1152937732618
2000-10-13,489.6307669328075
2000-10-16,501.2237155330193
2000-10-17,497.36727317691293
2000-10-18,471.76345466679487
2000-10-19,494.84687958229745
2000-10-20,506.4475255811199
2000-10-23,511.9282085507958
2000-10-24,509.0874010323878
2000-10-25,500.30034561912476
2000-10-26,496.39151401120074
2000-10-27,492.4160029779302
2000-10-30,494.10712226897425
2000-10-31,503.6728608078089
2000-11-01,511.48079414029405
2000-11-02,521.9421702033808
2000-11-03,514.2230609345138
2000-11-06,513.0259903879574
2000-11-07,511.1839259144453
2000-11-08,508.2812222559343
2000-11-09,494.8269540177859
2000-11-10,489.38994410649696
2000-11-13,481.14110245463957
2000-11-14,492.8324043715587
2000-11-15,492.5313460458055
2000-11-16,488.7537239761235
2000-11-17,486.59743134844365
2000-11-20,479.6248719500065
2000-11-21,475.4367448987602
2000-11-22,465.80723819971035
2000-11-23,459.0249362918861
2000-11-24,465.2987831998548
2000-11-27,473.8212603214544
2000-11-28,470.0258265965153
2000-11-29,467.41475176193603
2000-11-30,446.1277707172429
2000-12-01,446.0753839707303
2000-12-04,445.5433647951541
2000-12-05,447.84658333845283
2000-12-06,470.5088411393256
2000-12-07,459.6655882991666
2000-12-08,467.6970126229825
2000-12-11,487.1290795656048
2000-12-12,482.58077061203977
2000-12-13,479.2598397767893
2000-12-14,471.04393031281234
2000-12-15,461.2734755847732
2000-12-18,470.25675982397394
2000-12-19,469.8899671332825
2000-12-20,462.173761051938
2000-12-21,453.6340751593152
2000-12-22,463.0363449794176
2000-12-25,463.0363449794176
2000-12-26,460.9545498874108
2000-12-27,464.8091098149294
2000-12-28,468.015682568794
2000-12-29,459.67847737181205
2001-01-01,459.67847737181205
2001-01-02,449.5719546065749
2001-01-03,443.0753882709352
2001-01-04,461.93722438610763
2001-01-05,457.5895625384241
2001-01-08,458.07957416446976
2001-01-09,454.24632676252924
2001-01-10,446.2281631546811
2001-01-11,448.10625768809416
2001-01-12,455.6654843597682
2001-01-15,467.91664029430007
2001-01-16,462.4461286312832
2001-01-17,471.847142533276
2001-01-18,463.4080704526456
2001-01-19,469.96446952935935
2001-01-22,463.75064214993773
2001-01-23,466.2664081110553
2001-01-24,474.9609508857708
2001-01-25,481.23203781908427
2001-01-26,478.7885721686972
2001-01-29,488.40840991475494
2001-01-30,493.83464878054076
2001-01-31,492.28832270412437
2001-02-01,497.84672874962087
2001-02-02,496.78855000064203
2001-02-05,487.8165460406045
2001-02-06,492.65815770991986
2001-02-07,481.50023549112314
2001-02-08,484.70720656653316
2001-02-09,485.5745521358624
2001-02-12,489.0798591930278
2001-02-13,492.686758498426
2001-02-14,489.0379953575059
2001-02-15,501.18303791145865
2001-02-16,494.12637358755586
2001-02-19,498.97030302818655
2001-02-20,502.0176948750589
2001-02-21,489.73802713581483
2001-02-22,489.2731404461317
2001-02-23,478.74124317549024
2001-02-26,484.9126711662311
2001-02-27,486.6389002434672
2001-02-28,476.41390087120385
2001-03-01,467.690527384808
2001-03-02,460.869745726069
2001-03-05,468.0019776819853
2001-03-06,469.04830484723334
2001-03-07,468.5339436872965
2001-03-08,469.5467353319604
2001-03-09,464.3695143001499
2001-03-12,458.2446481238627
2001-03-13,460.9135010542489
2001-03-14,441.5607622290537
2001-03-15,444.3083682106055
2001-03-16,433.54862861371583
2001-03-19,433.23519833851486
2001-03-20,430.2609516362517
2001-03-21,432.3701850263392
2001-03-22,425.39030819320675
2001-03-23,430.15365221165456
2001-03-26,442.33061774962476
2001-03-27,438.135924066126
2001-03-28,435.2720422633013
2001-03-29,432.62427439573304
2001-03-30,421.3310729206215
2001-04-02,414.48605492297986
2001-04-03,400.998079325414
2001-04-04,398.91775081916825
2001-04-05,413.75131042455826
2001-04-06,406.6179943653599
2001-04-09,411.64148780068626
2001-04-10,425.417869355199
2001-04-11,440.09563231002824
2001-04-12,435.9576109331707
2001-04-13,435.9576109331707
2001-04-16,439.48118560765636
2001-04-17,433.33510261120705
2001-04-18,449.48026878814693
2001-04-19,447.20941026269264
2001-04-20,439.0844412843332
2001-04-23,435.16984842327025
2001-04-24,442.82940878642347
2001-04-25,444.2652307651011
2001-04-26,447.8552344764418
2001-04-27,455.47449565079864
2001-04-30,464.0461464389502
2001-05-01,462.06019812194364
2001-05-02,459.2309801526842
2001-05-03,451.6984735657791
2001-05-04,452.4978376087844
2001-05-07,461.19035471348286
2001-05-08,461.5198142563168
2001-05-09,463.41651204246904
2001-05-10,466.53184928071994
2001-05-11,466.05401832471875
2001-05-14,467.11967037786957
2001-05-15,473.3925841037788
2001-05-16,482.4828072055957
2001-05-17,497.73213146258587
2001-05-18,496.6046392483125
2001-05-21,512.3120131578319
2001-05-22,515.1604363993678
2001-05-23,512.6025995067984
2001-05-24,511.42095958975324
2001-05-25,506.9298663394638
2001-05-28,511.3260875059635
2001-05-29,508.5330654357615
2001-05-30,503.43123576906424
2001-05-31,507.1616008913074
2001-06-01,495.741824125057
2001-06-04,497.26997465909307
2001-06-05,496.65200806291296
2001-06-06,495.49461498787247
2001-06-07,490.7559537876778
2001-06-08,495.3281925242944
2001-06-11,495.22188731364025
2001-06-12,485.40986784787657
2001-06-13,481.37586922556744
2001-06-14,480.398028985856
2001-06-15,480.3066223564396
2001-06-18,474.77583002334853
2001-06-19,485.86823737007336
2001-06-20,485.43819143412304
2001-06-21,490.24451400376086
2001-06-22,493.4426711482372
2001-06-25,490.71750095401023
2001-06-26,491.33170092311406
2001-06-27,493.1568067151275
2001-06-28,494.6615012372772
2001-06-29,495.37389273890255
2001-07-02,494.60585604307164
2001-07-03,484.135680836225
2001-07-04,467.91889926234103
2001-07-05,463.05519758540856
2001-07-06,451.9416645869436
2001-07-09,450.9370309126839
2001-07-10,449.16233374074056
2001-07-11,440.9798668007851
2001-07-12,446.98122483202735
2001-07-13,449.8199212774607
2001-07-16,446.2229070304153
2001-07-17,439.8460856209086
2001-07-18,425.26287728754556
2001-07-19,432.1555057779932
2001-07-20,427.0392494661365
2001-07-23,429.1198231920965
2001-07-24,421.99120849061023
2001-07-25,420.3609568396395
2001-07-26,418.40389167961644
2001-07-27,415.19000093886234
2001-07-30,418.6121020993157
2001-07-31,412.98916515515504
2001-08-01,417.1676574491073
2001-08-02,425.91228815841066
2001-08-03,422.4839680739975
2001-08-06,415.79671179212687
2001-08-07,412.1848730338313
2001-08-08,407.9081276503666
2001-08-09,403.4021829661607
2001-08-10,402.13147599593924
2001-08-13,401.1122989408095
2001-08-14,406.37814208464584
2001-08-15,403.0780853502458
2001-08-16,402.31795139363294
2001-08-17,401.325924726285
2001-08-20,400.41004892035204
2001-08-21,399.4600719816246
2001-08-22,400.0322055080864
2001-08-23,405.5573861752935
2001-08-24,407.65927898712215
2001-08-27,413.8766169357468
2001-08-28,415.94954067526413
2001-08-29,414.93192862917465
2001-08-30,410.17196490026373
2001-08-31,407.5306638390555
2001-09-03,406.03128081022516
2001-09-04,413.9668657981584
2001-09-05,410.4293236032664
2001-09-06,404.2156038767469
2001-09-07,398.62745450077165
2001-09-10,397.1651183125831
2001-09-11,378.82056358518395
2001-09-12,365.27905258741254
2001-09-13,370.7223891424352
2001-09-14,362.20432354251517
2001-09-17,355.8819852738744
2001-09-18,351.93741191502113
2001-09-19,348.8422626045191
2001-09-20,337.51717059170426
2001-09-21,331.05963656197713
2001-09-24,332.1246721855262
2001-09-25,339.1892262314144
2001-09-26,341.5178024911164
2001-09-27,339.87263551126705
2001-09-28,345.742019039081
2001-10-01,340.239005775894
2001-10-02,339.7370142341402
2001-10-03,334.3434938267142
2001-10-04,346.81395447928713
2001-10-05,348.2840971210024
2001-10-08,350.0081198139346
2001-10-09,351.52182896185843
2001-10-10,352.903415144827
2001-10-11,361.51240375738337
2001-10-12,359.8277586713426
2001-10-15,363.39964327820655
2001-10-16,356.1028806155914
2001-10-17,358.13526690862346
2001-10-18,356.0981733897001
2001-10-19,356.46291010747
2001-10-22,349.7540089753742
2001-10-23,350.8073021518302
2001-10-24,352.0441877284148
2001-10-25,352.0034573292011
2001-10-26,354.5551088383481
2001-10-29,354.070464275716
2001-10-30,346.95409556351376
2001-10-31,348.5905523744035
2001-11-01,344.11297551940953
2001-11-02,347.04755954869074
2001-11-05,354.5453392698959
2001-11-06,354.74505843345713
2001-11-07,349.6252795974071
2001-11-08,355.05664061577045
2001-11-09,347.10807176482433
2001-11-12,347.16194225978523
2001-11-13,356.71649097394925
2001-11-14,361.35288444970007
2001-11-15,369.1266648079526
2001-11-16,374.7665704912155
2001-11-19,381.0262287706533
2001-11-20,371.2118606737047
2001-11-21,362.8547785027003
2001-11-22,357.8845439054939
2001-11-23,359.2202404479376
2001-11-26,364.3801859186461
2001-11-27,355.9846222361465
2001-11-28,353.57001373702855
2001-11-29,344.9111145427241
2001-11-30,338.764386947314
2001-12-03,338.3973939618888
2001-12-04,336.13914266421284
2001-12-05,336.2485229716876
2001-12-06,336.6857174837972
2001-12-07,328.63298235825164
2001-12-10,333.68298533594395
2001-12-11,325.17621720333017
2001-12-12,321.3422566576572
2001-12-13,314.22071435427085
2001-12-14,305.8173537498603
2001-12-17,314.84265241122245
2001-12-18,309.4611690286705
2001-12-19,305.5616926245429
2001-12-20,289.2084497160009
2001-12-21,304.93706084950605
2001-12-24,312.82035730872605
2001-12-25,312.82035730872605
2001-12-26,314.1259959094358
2001-12-27,313.0672170916014
2001-12-28,315.3849692757685
2001-12-31,313.7150739607643
2002-01-01,313.7150739607643
2002-01-02,306.26121212402023
2002-01-03,309.12056380131986
2002-01-04,322.4023966341944
2002-01-07,333.53368618179815
2002-01-08,340.38722982441715
2002-01-09,345.8442477889239
2002-01-10,344.98212974770155
2002-01-11,347.58210954390364
2002-01-14,341.50228100577687
2002-01-15,334.99802643340115
2002-01-16,334.41724410816397
2002-01-17,338.2157529232568
2002-01-18,333.71661895416673
2002-01-21,330.040239178552
2002-01-22,328.31150740145506
2002-01-23,332.7320817436574
2002-01-24,339.1981341172383
2002-01-25,338.52718322533366
2002-01-28,340.024395697108
2002-01-29,340.0294915089955
2002-01-30,335.3314798661794
2002-01-31,340.9322100603542
2002-02-01,342.64053505622024
2002-02-04,343.7081109958136
2002-02-05,344.354177234167
2002-02-06,352.54829795116115
2002-02-07,350.1135573401665
2002-02-08,350.7802524718756
2002-02-11,344.7413846239551
2002-02-12,351.13066205687716
2002-02-13,353.4763430268769
2002-02-14,360.43506804635274
2002-02-15,363.06841034534426
2002-02-18,358.9364644686857
2002-02-19,353.5547375666082
2002-02-20,351.34846880308083
2002-02-21,345.839634117341
2002-02-22,346.6657110488147
2002-02-25,352.15593471022544
2002-02-26,357.72907031492093
2002-02-27,363.1917587336414
2002-02-28,358.28159437753874
2002-03-01,358.51567351090296
2002-03-04,369.1425046493525
2002-03-05,369.5744735574462
2002-03-06,362.70203957362287
2002-03-07,352.65881356504696
2002-03-08,345.08580204837335
2002-03-11,351.4921909771588
2002-03-12,350.30266129984483
2002-03-13,348.6121790701703
2002-03-14,343.9959846093117
2002-03-15,340.4235408998699
2002-03-18,342.57495941404466
2002-03-19,348.23712894550334
2002-03-20,347.0146145657459
2002-03-21,352.9057883483517
2002-03-22,356.3676133911681
2002-03-25,358.9690150155032
2002-03-26,359.1719948815073
2002-03-27,361.87526934356174
2002-03-28,364.04063289933754
2002-03-29,364.04063289933754
2002-04-01,361.24021608028676
2002-04-02,371.0410712053352
2002-04-03,371.1430354051572
2002-04-04,367.8901263961792
2002-04-05,373.9471348698327
2002-04-08,371.4408250705435
2002-04-09,368.5755348196904
2002-04-10,371.03061075738316
2002-04-11,370.6508904017997
2002-04-12,368.11165281679695
2002-04-15,368.7489024362713
2002-04-16,371.9303662136681
2002-04-17,378.59490249916894
2002-04-18,380.5321930281498
2002-04-19,382.88717919190873
2002-04-22,388.3748666087542
2002-04-23,386.1857278689007
2002-04-24,386.0379798359714
2002-04-25,391.13871742117107
2002-04-26,391.9434767965816
2002-04-29,392.20032002833443
2002-04-30,387.23137037420577
2002-05-01,387.0046283311732
2002-05-02,392.4447573063888
2002-05-03,401.102278748339
2002-05-06,406.5462575020879
2002-05-07,419.53784217307566
2002-05-08,423.1378894867382
2002-05-09,423.2137727280895
2002-05-10,424.540778615661
2002-05-13,427.4442822748069
2002-05-14,436.11864774458996
2002-05-15,425.74602504468817
2002-05-16,426.13432404323356
2002-05-17,425.1584808451744
2002-05-20,427.88975205453124
2002-05-21,432.59371198999156
2002-05-22,431.83409893483787
2002-05-23,429.15811885702175
2002-05-24,438.4549940080431
2002-05-27,435.85802181208874
2002-05-28,432.8380434362932
2002-05-29,434.12732252483295
2002-05-30,427.8096121435753
2002-05-31,423.2663266932768
2002-06-03,428.12081096049127
2002-06-04,435.84642101737995
2002-06-05,417.24962811461137
2002-06-06,415.1560392164649
2002-06-07,410.53396562483243
2002-06-10,399.70301136714386
2002-06-11,390.8595836352837
2002-06-12,400.0361849364094
2002-06-13,385.69334713763135
2002-06-14,379.6268184366106
2002-06-17,376.61483554050875
2002-06-18,383.8878332504969
2002-06-19,384.58170851513927
2002-06-20,383.14623428900364
2002-06-21,380.34318253604204
2002-06-24,375.269651377509
2002-06-25,370.91700784916173
2002-06-26,358.59091716209434
2002-06-27,356.9907836033034
2002-06-28,358.69935822989953
2002-07-01,364.9939279435991
2002-07-02,364.3366312893855
2002-07-03,353.04920771836504
2002-07-04,354.3087316968098
2002-07-05,364.29420597968516
2002-07-08,362.08179257649306
2002-07-09,365.0786282791221
2002-07-10,363.52310293012914
2002-07-11,356.21323877258686
2002-07-12,357.25860324137386
2002-07-15,351.9581449572796
2002-07-16,346.1677428262735
2002-07-17,345.3144251540402
2002-07-18,354.4025673590917
2002-07-19,351.9875610492439
2002-07-22,340.1270104137619
2002-07-23,329.6945804638893
2002-07-24,310.3889293092447
2002-07-25,318.9714350042528
2002-07-26,305.35046689761845
2002-07-29,306.439893707074
2002-07-30,313.44884556843897
2002-07-31,300.8060812897474
2002-08-01,297.8647708994476
2002-08-02,296.4566881972324
2002-08-05,286.39170627017546
2002-08-06,288.2181734919142
2002-08-07,299.1953786603147
2002-08-08,303.2685940817492
2002-08-09,300.9024407809268
2002-08-12,303.3179222356246
2002-08-13,298.5387657075672
2002-08-14,296.0247573943739
2002-08-15,299.98130222590544
2002-08-16,296.9990495282465
2002-08-19,298.1944849393155
2002-08-20,295.740553540534
2002-08-21,295.349652862638
2002-08-22,300.14547432199186
2002-08-23,305.20403340820604
2002-08-26,302.65287278287377
2002-08-27,312.28598510160936
2002-08-28,308.7081572049878
2002-08-29,305.3273244328914
2002-08-30,313.1491085729957
2002-09-02,312.40874742046515
2002-09-03,299.6160152046384
2002-09-04,300.4590183362428
2002-09-05,301.85998179363736
2002-09-06,309.73512860056013
2002-09-09,322.7178571753951
2002-09-10,325.5506195552883
2002-09-11,325.64293482956344
2002-09-12,328.31854497056713
2002-09-13,323.38575575294885
2002-09-16,326.77417491378174
2002-09-17,329.4397834343798
2002-09-18,323.3507420795931
2002-09-19,318.9568726364204
2002-09-20,319.9002064027401
2002-09-23,317.5549498643003
2002-09-24,317.89432568172
2002-09-25,318.82801225430364
2002-09-26,319.8404646661838
2002-09-27,325.2260500759505
2002-09-30,317.9665189291606
2002-10-01,323.6322606105265
2002-10-02,321.7919800748761
2002-10-03,322.6150268861128
2002-10-04,326.1718903738143
2002-10-07,316.298871111043
2002-10-08,313.0618026015573
2002-10-09,305.6237503203434
2002-10-10,304.19163152160706
2002-10-11,309.9824389814584
2002-10-14,311.7820701229781
2002-10-15,318.30668488308015
2002-10-16,316.5962475927234
2002-10-17,320.41946236524655
2002-10-18,319.2848081998911
2002-10-21,320.5073502814801
2002-10-22,325.44703181411745
2002-10-23,327.65724689996335
2002-10-24,330.4626219264977
2002-10-25,327.1040591022495
2002-10-28,326.9388818256469
2002-10-29,321.8393521969055
2002-10-30,323.0678105500723
2002-10-31,324.5480857523902
2002-11-01,332.5903628349995
2002-11-04,330.27100022638984
2002-11-05,332.0967825522588
2002-11-06,336.12119696931836
2002-11-07,341.48189834558315
2002-11-08,335.9495343525085
2002-11-11,334.31921293314383
2002-11-12,333.60432310805857
2002-11-13,336.1086817080628
2002-11-14,339.20812870918843
2002-11-15,339.2055199395748
2002-11-18,347.1127284401558
2002-11-19,341.4496010927295
2002-11-20,341.5284319175926
2002-11-21,343.6574887229633
2002-11-22,346.2986532430963
2002-11-25,347.0717849382564
2002-11-26,341.5070386725261
2002-11-27,345.56794764007014
2002-11-28,342.4385094142626
2002-11-29,347.84821933623715
2002-12-02,351.28499442964517
2002-12-03,352.6063691728415
2002-12-04,359.40428659123154
2002-12-05,357.3317761389734
2002-12-06,350.3860799453017
2002-12-09,355.1043886494065
2002-12-10,350.38865218525734
2002-12-11,350.278340981157
2002-12-12,348.5083540172281
2002-12-13,357.43580520833063
2002-12-16,358.8896662997575
2002-12-17,358.90636841735414
2002-12-18,359.70778792530825
2002-12-19,361.17207852172345
2002-12-20,357.14944040965923
2002-12-23,363.2782430324025
2002-12-24,359.0797853698628
2002-12-25,359.0797853698628
2002-12-26,361.0531659131159
2002-12-27,366.4206430429494
