Date,COLOMBIA IMI GROWTH
1999-06-29,284.9531713091598
1999-06-30,284.2898632598154
1999-07-01,285.9007355709059
1999-07-02,287.6828077036755
1999-07-05,287.3734864696458
1999-07-06,278.69138676934017
1999-07-07,276.93067165721715
1999-07-08,264.8253683491042
1999-07-09,264.5692602943807
1999-07-12,257.4298092596875
1999-07-13,260.14511170848897
1999-07-14,262.52068735216955
1999-07-15,265.81784597190375
1999-07-16,273.2097005715413
1999-07-19,275.57524909431584
1999-07-20,269.32781789486745
1999-07-21,270.87905561770776
1999-07-22,266.4230876310412
1999-07-23,259.8437660643521
1999-07-26,254.91901976804698
1999-07-27,256.9905464643385
1999-07-28,257.3235225582255
1999-07-29,256.12027857387056
1999-07-30,253.52927242890834
1999-08-02,252.6103716384147
1999-08-03,249.59717314299536
1999-08-04,241.1313605182904
1999-08-05,238.05544278736878
1999-08-06,240.06296247588293
1999-08-09,238.52570548692316
1999-08-10,236.3377955812382
1999-08-11,235.1350438049895
1999-08-12,237.81201601472844
1999-08-13,242.76540054082992
1999-08-16,242.7424309693907
1999-08-17,245.52354644276062
1999-08-18,244.0832437661268
1999-08-19,238.15411296703866
1999-08-20,236.64728443654045
1999-08-23,239.326375349129
1999-08-24,241.3698842363995
1999-08-25,244.9568873364351
1999-08-26,246.8049390270455
1999-08-27,238.0455690197692
1999-08-30,241.64612098363594
1999-08-31,239.36031837108922
1999-09-01,241.68915383793478
1999-09-02,239.6268874456801
1999-09-03,240.78761730483336
1999-09-06,239.15250528042003
1999-09-07,237.1804015847386
1999-09-08,236.64626327438836
1999-09-09,236.20311198291216
1999-09-10,235.6128826340768
1999-09-13,236.9335823420797
1999-09-14,237.75895183589157
1999-09-15,239.10746256214622
1999-09-16,236.21504494298992
1999-09-17,237.7450288124851
1999-09-20,238.5714145605109
1999-09-21,234.39253637928937
1999-09-22,231.38197923321545
1999-09-23,231.9069438761232
1999-09-24,232.09388002747127
1999-09-27,231.71189001592865
1999-09-28,229.80201236573234
1999-09-29,227.70004262660373
1999-09-30,228.28459489317066
1999-10-01,229.66334103849465
1999-10-04,227.35370756121375
1999-10-05,227.70345043749174
1999-10-06,226.79288115333773
1999-10-07,224.95657579866133
1999-10-08,227.17124916362448
1999-10-11,222.47515245257372
1999-10-12,221.98552593011235
1999-10-13,222.29111361964166
1999-10-14,222.1825818610692
1999-10-15,219.93336191948958
1999-10-18,190.32835089963083
1999-10-19,193.1788319697184
1999-10-20,194.02761319374534
1999-10-21,195.06893892561226
1999-10-22,195.82278165272052
1999-10-25,195.53485447588272
1999-10-26,194.87842205448248
1999-10-27,198.57579716900827
1999-10-28,198.72966241348993
1999-10-29,199.4195502441739
1999-11-01,199.71010597222173
1999-11-02,201.6644755735442
1999-11-03,205.48815793861002
1999-11-04,206.8753428650985
1999-11-05,207.64834927877325
1999-11-08,210.12858658659107
1999-11-09,210.84204296402194
1999-11-10,212.51470490437882
1999-11-11,214.44470482991142
1999-11-12,218.40563980088015
1999-11-15,218.67052802651548
1999-11-16,218.48755699024974
1999-11-17,218.12993905778714
1999-11-18,221.3822271098567
1999-11-19,219.3401151698648
1999-11-22,217.8481151358569
1999-11-23,221.63160932103037
1999-11-24,224.39180151789455
1999-11-25,224.31313048498595
1999-11-26,227.0572552393506
1999-11-29,226.96974366586602
1999-11-30,227.88134510819702
1999-12-01,228.4630602399538
1999-12-02,230.54388515295202
1999-12-03,232.59658977282947
1999-12-06,230.45515158922728
1999-12-07,226.6663719221499
1999-12-08,226.246066347903
1999-12-09,227.1174407926859
1999-12-10,228.67294964530043
1999-12-13,232.29912475843335
1999-12-14,236.56254211511884
1999-12-15,237.4026330918791
1999-12-16,234.56323255160424
1999-12-17,237.2652108083589
1999-12-20,239.43154838620868
1999-12-21,234.32691764020606
1999-12-22,236.82273752714633
1999-12-23,236.58803365903907
1999-12-24,236.56366330731788
1999-12-27,237.27246734600135
1999-12-28,239.39568180432028
1999-12-29,239.45107891585752
1999-12-30,240.00052519859955
1999-12-31,240.0730046464027
2000-01-03,235.76516760711
2000-01-04,229.97280375846293
2000-01-05,229.52087105895544
2000-01-06,230.85263242955185
2000-01-07,233.49553502831193
2000-01-10,234.51468279639292
2000-01-11,233.46363854155078
2000-01-12,235.21573547413996
2000-01-13,234.82837223483057
2000-01-14,239.4474263923086
2000-01-17,240.46806299117705
2000-01-18,238.52241703000072
2000-01-19,236.39755464137073
2000-01-20,236.63089899229075
2000-01-21,237.44153504620155
2000-01-24,237.80150430449643
2000-01-25,237.02854435358557
2000-01-26,236.16770820564207
2000-01-27,238.0528766031374
2000-01-28,242.23869917270093
2000-01-31,241.10081500656054
2000-02-01,245.05852993017143
2000-02-02,244.07812245649333
2000-02-03,243.74438132926463
2000-02-04,235.55647136356222
2000-02-07,236.91659951384943
2000-02-08,235.1649138921014
2000-02-09,234.70587461642046
2000-02-10,235.4828738093583
2000-02-11,236.17332246427168
2000-02-14,236.93839948857
2000-02-15,235.69004515634688
2000-02-16,236.7898741257559
2000-02-17,234.12964863839528
2000-02-18,234.5599352033675
2000-02-21,233.036163203119
2000-02-22,230.4055740724103
2000-02-23,231.3701516099843
2000-02-24,232.16863234973417
2000-02-25,232.68466841786213
2000-02-28,235.5247627356157
2000-02-29,234.174585204726
2000-03-01,232.77784697648502
2000-03-02,231.97947333334767
2000-03-03,230.7561040477423
2000-03-06,229.6815711543496
2000-03-07,231.07429522988164
2000-03-08,231.724804963856
2000-03-09,229.88582862337705
2000-03-10,230.86698908219418
2000-03-13,230.4267987677128
2000-03-14,230.99410526003237
2000-03-15,229.66241249642303
2000-03-16,228.41579394396197
2000-03-17,230.57426554491275
2000-03-20,230.30525443777077
2000-03-21,228.64063031738613
2000-03-22,231.5498351437413
2000-03-23,229.218693451916
2000-03-24,227.8801742068888
2000-03-27,225.93053422166787
2000-03-28,227.54984337835916
2000-03-29,230.95572297461194
2000-03-30,230.17027024525865
2000-03-31,229.2265980885861
2000-04-03,228.54038041075466
2000-04-04,228.19433486808575
2000-04-05,225.84473811909228
2000-04-06,224.20698364731484
2000-04-07,221.34046214199168
2000-04-10,222.72035700369236
2000-04-11,223.84092600128363
2000-04-12,224.83322196904635
2000-04-13,225.72335933380302
2000-04-14,224.97244375961137
2000-04-17,224.09811219093342
2000-04-18,225.7820224480797
2000-04-19,228.4182305900444
2000-04-20,228.67351440283792
2000-04-21,228.67351440283792
2000-04-24,229.26955741732516
2000-04-25,231.0015709726154
2000-04-26,230.82199351203883
2000-04-27,233.20838331362413
2000-04-28,233.596502786907
2000-05-01,234.39067199235635
2000-05-02,234.85303011029018
2000-05-03,235.4425531119111
2000-05-04,231.16559287132475
2000-05-05,227.3665031254014
2000-05-08,226.6339510323665
2000-05-09,224.17516876266967
2000-05-10,221.56014454672635
2000-05-11,220.72749627110446
2000-05-12,219.61510781232624
2000-05-15,216.97080351211952
2000-05-16,218.8371042067556
2000-05-17,221.69060491692954
2000-05-18,220.2658052153639
2000-05-19,212.86253804681894
2000-05-22,209.7905419575091
2000-05-23,207.76482274613082
2000-05-24,204.01528191918126
2000-05-25,205.35078397257914
2000-05-26,201.17181500825822
2000-05-29,204.58731100015316
2000-05-30,198.70998355889205
2000-05-31,198.63162997505484
2000-06-01,197.52407894237933
2000-06-02,192.67117376121138
2000-06-05,192.826631150964
2000-06-06,186.8452704364662
2000-06-07,186.75692835811762
2000-06-08,184.97630425714442
2000-06-09,185.44718177955943
2000-06-12,183.6497994603493
2000-06-13,180.9591479478043
2000-06-14,181.59944001179053
2000-06-15,182.4120493549007
2000-06-16,180.66359517866084
2000-06-19,180.76977089353687
2000-06-20,181.56634152455715
2000-06-21,182.95453112339663
2000-06-22,184.7803162491883
2000-06-23,185.01412908685188
2000-06-26,184.8956631806013
2000-06-27,182.94835761862248
2000-06-28,182.5948047462538
2000-06-29,180.88266697340924
2000-06-30,178.8217441241277
2000-07-03,179.67886724908746
2000-07-04,179.70945483278507
2000-07-05,176.80593564548406
2000-07-06,177.93900004371943
2000-07-07,178.97713704877256
2000-07-10,177.22606311004202
2000-07-11,178.08345521128967
2000-07-12,180.73618754436828
2000-07-13,183.08965138957876
2000-07-14,184.37271182643792
2000-07-17,185.9805603896886
2000-07-18,186.06384780255408
2000-07-19,185.9767188037127
2000-07-20,185.9364836976921
2000-07-21,186.8507936408713
2000-07-24,187.31774023645562
2000-07-25,184.2237960064764
2000-07-26,181.08183435420776
2000-07-27,179.73849076879503
2000-07-28,183.64261944821544
2000-07-31,184.06430204996363
2000-08-01,184.7318597665956
2000-08-02,187.54358768627645
2000-08-03,190.27574841076185
2000-08-04,188.80410032667925
2000-08-07,189.003303111299
2000-08-08,190.57831676902882
2000-08-09,190.7166335256107
2000-08-10,186.46722697218289
2000-08-11,187.42838769912146
2000-08-14,188.71909308556982
2000-08-15,186.04477151083083
2000-08-16,185.20230169539497
2000-08-17,184.03664557611887
2000-08-18,184.17646107266768
2000-08-21,184.84553260341843
2000-08-22,185.69622778706184
2000-08-23,184.40856294949282
2000-08-24,181.81702157904084
2000-08-25,180.8995093289904
2000-08-28,181.3654979073924
2000-08-29,182.1990524810438
2000-08-30,182.69676141058213
2000-08-31,183.27078327767975
2000-09-01,181.24243166364903
2000-09-04,181.5797141123448
2000-09-05,185.1517912384272
2000-09-06,185.78510478790665
2000-09-07,185.23865628926075
2000-09-08,186.36344975750944
2000-09-11,187.2564026511196
2000-09-12,187.9113682215122
2000-09-13,186.9919634299844
2000-09-14,185.25555752137402
2000-09-15,186.52364336942824
2000-09-18,188.53560463408806
2000-09-19,188.50496993244514
2000-09-20,189.59951799513718
2000-09-21,186.2093778127865
2000-09-22,182.38569363632163
2000-09-25,184.71040068396303
2000-09-26,183.311367077837
2000-09-27,183.20643734723893
2000-09-28,183.1776268176255
2000-09-29,183.18603631670138
2000-10-02,183.63432504521262
2000-10-03,185.09414278799974
2000-10-04,185.70892968326856
2000-10-05,187.38496217941224
2000-10-06,186.34663450586487
2000-10-09,178.39836167978018
2000-10-10,170.80079356336964
2000-10-11,165.5319120576456
2000-10-12,168.12605893975834
2000-10-13,170.14082323186759
2000-10-16,171.92981805694987
2000-10-17,172.2509568585433
2000-10-18,174.45918953043616
2000-10-19,170.36667138445833
2000-10-20,162.89534286848945
2000-10-23,169.4941335511791
2000-10-24,170.07275191505533
2000-10-25,178.89628310698788
2000-10-26,178.50194379775004
2000-10-27,176.811031839689
2000-10-30,163.41638985184628
2000-10-31,164.10068097672436
2000-11-01,163.95439506152633
2000-11-02,163.55437343024238
2000-11-03,146.38599131117655
2000-11-06,147.27568401603983
2000-11-07,157.88432474249396
2000-11-08,153.7204565176994
2000-11-09,147.77777550404335
2000-11-10,147.48323272181997
2000-11-13,147.9880231438543
2000-11-14,148.62121296613026
2000-11-15,150.76008013197693
2000-11-16,151.8858767371101
2000-11-17,147.0621272472326
2000-11-20,148.03607562975174
2000-11-21,152.15714320864538
2000-11-22,152.8107758000647
2000-11-23,152.18730846996115
2000-11-24,152.6678597353565
2000-11-27,150.24170802315643
2000-11-28,151.79736590030757
2000-11-29,151.44050525597146
2000-11-30,150.7809190900833
2000-12-01,149.07305004499116
2000-12-04,143.95771127211566
2000-12-05,146.5961030947738
2000-12-06,147.4976120261358
2000-12-07,142.4838420404064
2000-12-08,142.65823742416174
2000-12-11,142.98163606542525
2000-12-12,146.97371476790713
2000-12-13,146.88915851760632
2000-12-14,143.5670191143181
2000-12-15,142.4570246644849
2000-12-18,146.41524569466696
2000-12-19,146.2707190094482
2000-12-20,144.03436391782319
2000-12-21,143.28570166794592
2000-12-22,141.1949007866675
2000-12-25,141.1949007866675
2000-12-26,140.74665462105625
2000-12-27,138.8789059239451
2000-12-28,138.57758195372074
2000-12-29,136.60604162437684
2001-01-01,136.60604162437684
2001-01-02,136.25022063682366
2001-01-03,135.69242551547407
2001-01-04,135.19805955969173
2001-01-05,134.1067436901331
2001-01-08,134.1814139117622
2001-01-09,136.3443164532906
2001-01-10,135.6589173928728
2001-01-11,133.58806127388084
2001-01-12,134.1032737379951
2001-01-15,135.36719572844564
2001-01-16,136.25411330194856
2001-01-17,137.66323776533582
2001-01-18,134.92813748938812
2001-01-19,137.26025419360005
2001-01-22,137.59113045068787
2001-01-23,137.33076417158279
2001-01-24,142.0252570049836
2001-01-25,142.74883671765085
2001-01-26,144.8074233089977
2001-01-29,146.80543534157403
2001-01-30,145.7313231975571
2001-01-31,146.20806880087773
2001-02-01,145.5697175297722
2001-02-02,149.40787705767158
2001-02-05,151.18839777758387
2001-02-06,152.70097760733822
2001-02-07,152.07062189375512
2001-02-08,153.01699261293436
2001-02-09,152.6195883805544
2001-02-12,154.30476556553216
2001-02-13,155.19497431071966
2001-02-14,156.1525430702009
2001-02-15,158.72459548352882
2001-02-16,157.43824891364565
2001-02-19,156.48617452669157
2001-02-20,158.59446558240228
2001-02-21,157.63004795367263
2001-02-22,157.89133757770668
2001-02-23,157.39646292238209
2001-02-26,156.67201716370968
2001-02-27,155.2566092488592
2001-02-28,154.80172682574937
2001-03-01,155.6330480200838
2001-03-02,157.33046449080828
2001-03-05,162.89384104284576
2001-03-06,160.92156898048972
2001-03-07,160.98148853716043
2001-03-08,158.61542602360086
2001-03-09,159.35981936084795
2001-03-12,160.65435224331452
2001-03-13,162.45971037347576
2001-03-14,163.14957977352492
2001-03-15,163.64601992240407
2001-03-16,168.44114592023487
2001-03-19,168.06640373704712
2001-03-20,167.01895387072258
2001-03-21,166.075608822104
2001-03-22,166.40493441805828
2001-03-23,165.4039727547259
2001-03-26,164.0979959657116
2001-03-27,162.7129097201382
2001-03-28,164.20693168243707
2001-03-29,165.38961669910123
2001-03-30,164.5835326687104
2001-04-02,165.68775525955292
2001-04-03,166.12355476723172
2001-04-04,162.53735770441
2001-04-05,164.34892128370603
2001-04-06,164.41906703594566
2001-04-09,164.80845109932017
2001-04-10,166.74352243596616
2001-04-11,167.4034749165573
2001-04-12,165.82266135652196
2001-04-13,165.82266135652196
2001-04-16,167.57251588553734
2001-04-17,168.46049558943835
2001-04-18,170.42430082706906
2001-04-19,166.3882220971293
2001-04-20,162.96655265741734
2001-04-23,163.1768143581172
2001-04-24,163.0001136108867
2001-04-25,162.40137316513147
2001-04-26,161.99397577411122
2001-04-27,163.55182475465463
2001-04-30,165.0655347767184
2001-05-01,164.1249839669015
2001-05-02,163.96832578866983
2001-05-03,163.5574934474754
2001-05-04,162.95934708601254
2001-05-07,164.88340065224492
2001-05-08,169.67198909506092
2001-05-09,169.21876050595446
2001-05-10,169.27122964195283
2001-05-11,170.46171674883868
2001-05-14,170.83491099692566
2001-05-15,169.9678885421481
2001-05-16,169.86685718453978
2001-05-17,171.60011206244408
2001-05-18,176.36154806973096
2001-05-21,182.86665405820767
2001-05-22,181.2437253613692
2001-05-23,184.13949899544352
2001-05-24,183.16094258572573
2001-05-25,179.44738880840376
2001-05-28,178.94115921081269
2001-05-29,181.330496541496
2001-05-30,182.3023536307467
2001-05-31,189.09058766517026
2001-06-01,189.59423732768047
2001-06-04,191.45249316386082
2001-06-05,189.6505972509425
2001-06-06,187.46469368905912
2001-06-07,187.5062879817888
2001-06-08,189.5202896125737
2001-06-11,191.63177530611085
2001-06-12,188.91887938504487
2001-06-13,187.73398306714836
2001-06-14,186.7670296674203
2001-06-15,186.24030905882992
2001-06-18,186.07810951643393
2001-06-19,186.5714254533473
2001-06-20,188.80787895420656
2001-06-21,190.39645890366228
2001-06-22,191.42352688457223
2001-06-25,190.04704483960393
2001-06-26,188.96686450870126
2001-06-27,189.789117748354
2001-06-28,192.90628021118758
2001-06-29,193.88130319536464
2001-07-02,193.61302376413684
2001-07-03,193.21219681997255
2001-07-04,193.08572811888936
2001-07-05,194.69433209523172
2001-07-06,193.7084644281781
2001-07-09,192.78940938332406
2001-07-10,190.96541837576441
2001-07-11,189.37561089821133
2001-07-12,190.0126182136743
2001-07-13,189.93338581997708
2001-07-16,190.77274595585004
2001-07-17,191.27985472636064
2001-07-18,185.25508218208438
2001-07-19,184.4944119886356
2001-07-20,183.82859610072336
2001-07-23,184.27843587997023
2001-07-24,182.9429203552508
2001-07-25,181.45401454406473
2001-07-26,181.55586885442494
2001-07-27,182.13600015762853
2001-07-30,181.5313623341954
2001-07-31,180.94345797953895
2001-08-01,180.92091720883317
2001-08-02,179.67117464826603
2001-08-03,179.5033372395798
2001-08-06,180.8810103852898
2001-08-07,181.70143322175872
2001-08-08,181.59777877233213
2001-08-09,179.98340912890498
2001-08-10,178.86031762953561
2001-08-13,178.76271786195403
2001-08-14,178.78339553648237
2001-08-15,175.48825151585137
2001-08-16,176.33531874853273
2001-08-17,176.10963531520426
2001-08-20,176.9299711945874
2001-08-21,176.7829216622155
2001-08-22,176.719244795116
2001-08-23,179.36562492382214
2001-08-24,179.70073098947802
2001-08-27,180.27053408159458
2001-08-28,179.85638946974504
2001-08-29,178.91691135124867
2001-08-30,178.54521790160447
2001-08-31,179.25270610160985
2001-09-03,178.64350362744216
2001-09-04,181.97340116967862
2001-09-05,181.93966274978715
2001-09-06,181.0674501447876
2001-09-07,176.5124512815976
2001-09-10,178.6160565018785
2001-09-11,173.95753361632117
2001-09-12,175.64950608747097
2001-09-13,176.4917635977578
2001-09-14,173.70835627202672
2001-09-17,173.00721938003832
2001-09-18,171.37314551856153
2001-09-19,169.05789285454347
2001-09-20,167.78135161170735
2001-09-21,167.10870591174887
2001-09-24,168.2573208560536
2001-09-25,167.91026390928482
2001-09-26,167.19872527515855
2001-09-27,166.84192832056752
2001-09-28,168.5822025766446
2001-10-01,166.7612073987867
2001-10-02,168.78113977786253
2001-10-03,167.56750609591907
2001-10-04,168.49431333069793
2001-10-05,167.25724208489243
2001-10-08,166.75239579131224
2001-10-09,166.90398725996286
2001-10-10,167.5946213681009
2001-10-11,169.18030897636197
2001-10-12,167.39145754915342
2001-10-15,167.38040286937638
2001-10-16,166.66155477279494
2001-10-17,167.0979765002992
2001-10-18,166.21003998590842
2001-10-19,166.67189135281208
2001-10-22,166.58350653372753
2001-10-23,167.62984336692728
2001-10-24,167.20196160800927
2001-10-25,166.73844050133
2001-10-26,167.673034954681
2001-10-29,167.32811430707
2001-10-30,166.16708695518923
2001-10-31,167.30627267479983
2001-11-01,165.72498563699367
2001-11-02,164.48027092825123
2001-11-05,165.7801451144208
2001-11-06,165.5859519727557
2001-11-07,164.89807057592085
2001-11-08,166.19322957435267
2001-11-09,166.32168706013346
2001-11-12,166.22230134693348
2001-11-13,168.94477507401695
2001-11-14,168.11632091621317
2001-11-15,168.56576999943562
2001-11-16,169.98627286800112
2001-11-19,172.66016364019762
2001-11-20,172.60177053568543
2001-11-21,175.9078486129534
2001-11-22,177.32996485968445
2001-11-23,176.9677641696766
2001-11-26,179.0811403939935
2001-11-27,178.9846739593731
2001-11-28,177.99469303187183
2001-11-29,178.493848365143
2001-11-30,178.16908182236136
2001-12-03,177.70960165360827
2001-12-04,177.01158806375742
2001-12-05,178.3756237593992
2001-12-06,180.07969434751485
2001-12-07,180.43489467119818
2001-12-10,179.8774504182129
2001-12-11,181.25570621849488
2001-12-12,181.7010655376584
2001-12-13,182.05513547688165
2001-12-14,180.00385623063107
2001-12-17,181.1766503171587
2001-12-18,183.0235026288506
2001-12-19,185.2611556293465
2001-12-20,186.80797282506398
2001-12-21,190.00528818393167
2001-12-24,192.39152152710642
2001-12-25,192.39152152710642
2001-12-26,191.42490339334947
2001-12-27,190.00899147743348
2001-12-28,191.97729078383017
2001-12-31,191.0621996559072
2002-01-01,191.0621996559072
2002-01-02,187.129270788089
2002-01-03,187.85866367045145
2002-01-04,188.32081877187807
2002-01-07,188.44944074022675
2002-01-08,188.49830890343972
2002-01-09,189.1160428934477
2002-01-10,188.19484506155067
2002-01-11,188.55151595794936
2002-01-14,187.86065631511386
2002-01-15,189.7394639708795
2002-01-16,196.78807337752582
2002-01-17,197.5516401083252
2002-01-18,200.24543995707327
2002-01-21,202.23654250874893
2002-01-22,206.43148458521188
2002-01-23,205.4002093620586
2002-01-24,207.80346709296333
2002-01-25,209.0948803479098
2002-01-28,207.75572623466144
2002-01-29,205.8298374505867
2002-01-30,206.78841395267693
2002-01-31,207.9657800631628
2002-02-01,207.15098227145873
2002-02-04,204.95131471328133
2002-02-05,203.76592210429294
2002-02-06,205.39805181756913
2002-02-07,202.9854816901522
2002-02-08,201.55309437044934
2002-02-11,200.30394564803063
2002-02-12,200.1243920884636
2002-02-13,197.9932745812531
2002-02-14,199.93478407788425
2002-02-15,199.61993830786525
2002-02-18,199.7152357292939
2002-02-19,196.67024342985417
2002-02-20,196.61164281934452
2002-02-21,192.11240944113055
2002-02-22,192.03161822690757
2002-02-25,194.25967085472828
2002-02-26,194.9816962522695
2002-02-27,196.41788141900588
2002-02-28,195.9377387791211
2002-03-01,194.48127436593637
2002-03-04,194.64294774683435
2002-03-05,195.47064320152373
2002-03-06,195.090744282344
2002-03-07,194.87050196762036
2002-03-08,196.01736474842522
2002-03-11,198.41567463259994
2002-03-12,200.39715159057928
2002-03-13,199.16791873312718
2002-03-14,197.59301441003112
2002-03-15,195.0879787167563
2002-03-18,195.28292968907942
2002-03-19,195.44661722099767
2002-03-20,195.22271116226827
2002-03-21,197.8436688490267
2002-03-22,199.88756797939564
2002-03-25,200.2627153066668
2002-03-26,202.7975617448513
2002-03-27,203.29156088481065
2002-03-28,202.52312221454093
2002-03-29,202.52312221454093
2002-04-01,201.19455001440173
2002-04-02,201.1077834813313
2002-04-03,200.8810559271908
2002-04-04,200.00254901218494
2002-04-05,202.3457571631554
2002-04-08,205.6898363533697
2002-04-09,205.9897691824219
2002-04-10,204.84854935340528
2002-04-11,204.90323622229064
2002-04-12,205.73022805391975
2002-04-15,205.67610618488698
2002-04-16,203.98987834913427
2002-04-17,203.29859702259296
2002-04-18,205.97491688182723
2002-04-19,204.46908102302712
2002-04-22,205.15940992948808
2002-04-23,203.89183011176513
2002-04-24,204.5941443965047
2002-04-25,202.644778727563
2002-04-26,202.1550226156509
2002-04-29,201.31095216359302
2002-04-30,201.56493024565785
2002-05-01,200.19743372286788
2002-05-02,201.68230596103197
2002-05-03,198.5808716480221
2002-05-06,198.39299748279814
2002-05-07,198.72967878122245
2002-05-08,199.35347072824612
2002-05-09,199.16337463103477
2002-05-10,197.79144814894812
2002-05-13,198.44619449745838
2002-05-14,201.6440075238182
2002-05-15,200.8337235931853
2002-05-16,199.75803349482342
2002-05-17,194.5823109413844
2002-05-20,194.7025517323507
2002-05-21,193.78770197621216
2002-05-22,193.3912015728195
2002-05-23,195.2580424624673
2002-05-24,197.3061050775724
2002-05-27,201.34261787851742
2002-05-28,197.9953741444542
2002-05-29,196.93725561521472
2002-05-30,195.45349741845078
2002-05-31,196.69795792659139
2002-06-03,196.22430027622778
2002-06-04,194.6565678819936
2002-06-05,196.58437148949096
2002-06-06,196.05743462191253
2002-06-07,198.02851198090036
2002-06-10,197.922886040095
2002-06-11,200.56133764075702
2002-06-12,199.45725752933484
2002-06-13,202.74500975636386
2002-06-14,198.64491866850955
2002-06-17,204.26877925626397
2002-06-18,202.82495188633052
2002-06-19,200.03548192821177
2002-06-20,197.2441288696997
2002-06-21,197.16811780486884
2002-06-24,193.00897658332931
2002-06-25,193.9189693353116
2002-06-26,188.39046718568122
2002-06-27,187.22853637213842
2002-06-28,186.08685838043206
2002-07-01,185.87222589584863
2002-07-02,186.18475601237162
2002-07-03,185.6755381971172
2002-07-04,185.49092294227495
2002-07-05,182.56253807284665
2002-07-08,179.11260303194538
2002-07-09,178.41197739808769
2002-07-10,177.46008968689532
2002-07-11,174.3960365464325
2002-07-12,175.71066786028857
2002-07-15,173.25393735596984
2002-07-16,177.59698970574158
2002-07-17,177.20827755007548
2002-07-18,174.83277014529887
2002-07-19,174.6988958725847
2002-07-22,176.7456506184821
2002-07-23,184.08079561197232
2002-07-24,177.90119871862652
2002-07-25,179.13680609660653
2002-07-26,181.09394331727398
2002-07-29,182.4740453032598
