Date,EM LATAM ex BR IMI EQUAL WEIGHTED
2000-03-08,1609.9777233224836
2000-03-09,1595.1398075439342
2000-03-10,1596.9067479607827
2000-03-13,1580.6658934813518
2000-03-14,1579.953136154934
2000-03-15,1576.0705958747265
2000-03-16,1575.9367250373368
2000-03-17,1583.589513214487
2000-03-20,1577.6265914808346
2000-03-21,1572.8525146063807
2000-03-22,1585.6293960831126
2000-03-23,1574.3282945198935
2000-03-24,1576.8608261784236
2000-03-27,1581.8678780365287
2000-03-28,1578.9187855985863
2000-03-29,1599.241823785955
2000-03-30,1588.8962659470303
2000-03-31,1588.983284215239
2000-04-03,1583.2692677968548
2000-04-04,1566.0639757019655
2000-04-05,1546.0094197732624
2000-04-06,1565.1492198970425
2000-04-07,1578.3370075561684
2000-04-10,1564.2956347921852
2000-04-11,1548.5224173687348
2000-04-12,1542.6453239745563
2000-04-13,1542.7667569586843
2000-04-14,1504.6645891055612
2000-04-17,1492.1016969675566
2000-04-18,1522.907403715558
2000-04-19,1529.4128826090473
2000-04-20,1533.059261065496
2000-04-21,1533.2688283439663
2000-04-24,1529.1034130115997
2000-04-25,1561.4260808479946
2000-04-26,1561.4771211471689
2000-04-27,1580.388585978601
2000-04-28,1578.091247772605
2000-05-01,1587.335352234831
2000-05-02,1586.0806399810408
2000-05-03,1592.8140903296514
2000-05-04,1591.1561449742057
2000-05-05,1584.4690251583186
2000-05-08,1565.0811421185688
2000-05-09,1545.3317071924212
2000-05-10,1508.2664536331515
2000-05-11,1520.4873150935412
2000-05-12,1532.0116344510081
2000-05-15,1533.2438406233525
2000-05-16,1564.724016873745
2000-05-17,1572.5446986910074
2000-05-18,1558.2339473637792
2000-05-19,1530.3236519373718
2000-05-22,1499.220178598559
2000-05-23,1483.6023476271002
2000-05-24,1490.4144264090062
2000-05-25,1484.2946810217602
2000-05-26,1451.1483144529373
2000-05-29,1452.8596392684976
2000-05-30,1455.930259456043
2000-05-31,1461.616511965509
2000-06-01,1466.2971737030214
2000-06-02,1466.2988648184541
2000-06-05,1456.1797996530686
2000-06-06,1410.969719597527
2000-06-07,1408.8140125809732
2000-06-08,1406.3698659966979
2000-06-09,1410.0038635820551
2000-06-12,1406.889552141398
2000-06-13,1399.1942173769087
2000-06-14,1408.8516722307297
2000-06-15,1406.4076030969225
2000-06-16,1391.3711732872234
2000-06-19,1393.1575259990973
2000-06-20,1397.1138712419224
2000-06-21,1411.4044467586457
2000-06-22,1408.7860316341148
2000-06-23,1408.6007208890508
2000-06-26,1405.8871722276485
2000-06-27,1403.7244102565478
2000-06-28,1404.0129223322863
2000-06-29,1393.7812245885998
2000-06-30,1402.8005241440692
2000-07-03,1441.1978031813937
2000-07-04,1453.5514152944106
2000-07-05,1436.2510654842397
2000-07-06,1437.5542937087944
2000-07-07,1454.5884051520638
2000-07-10,1455.0971921465703
2000-07-11,1454.2999575134606
2000-07-12,1468.5261878128697
2000-07-13,1480.4719400488589
2000-07-14,1483.3493568295642
2000-07-17,1488.4783587898346
2000-07-18,1483.129741974604
2000-07-19,1478.7855143710717
2000-07-20,1486.2515781073173
2000-07-21,1472.6387438594043
2000-07-24,1464.000952578552
2000-07-25,1452.8679673455886
2000-07-26,1438.8873059310688
2000-07-27,1433.8226506070105
2000-07-28,1442.4807792158176
2000-07-31,1442.7989671513642
2000-08-01,1446.8806796683684
2000-08-02,1469.832488138359
2000-08-03,1483.7600345432206
2000-08-04,1476.112442184512
2000-08-07,1474.8231960185956
2000-08-08,1491.9154425496035
2000-08-09,1492.893612926289
2000-08-10,1471.262279936226
2000-08-11,1483.8083580958528
2000-08-14,1493.6878081950663
2000-08-15,1476.8668753882791
2000-08-16,1474.682763371442
2000-08-17,1476.9623061519683
2000-08-18,1485.842418381393
2000-08-21,1482.2137909652572
2000-08-22,1495.4359781628748
2000-08-23,1501.295250395626
2000-08-24,1484.2390710396326
2000-08-25,1474.4071764979547
2000-08-28,1488.6788606562939
2000-08-29,1483.03434545293
2000-08-30,1490.9050611088946
2000-08-31,1502.3590895692678
2000-09-01,1490.0951661984934
2000-09-04,1492.1815311454611
2000-09-05,1512.159331460004
2000-09-06,1523.176645126732
2000-09-07,1534.8353256719033
2000-09-08,1542.0574349077451
2000-09-11,1552.1616846672068
2000-09-12,1550.3753622642384
2000-09-13,1543.0601044776415
2000-09-14,1554.8687340013407
2000-09-15,1551.41515075449
2000-09-18,1547.3942959721462
2000-09-19,1549.3150044924546
2000-09-20,1553.2000529200434
2000-09-21,1538.887341737802
2000-09-22,1483.240242043409
2000-09-25,1505.8362060223456
2000-09-26,1482.2359013878495
2000-09-27,1476.0896789380974
2000-09-28,1476.8503183522173
2000-09-29,1478.3938002711484
2000-10-02,1477.8097536491655
2000-10-03,1483.9327748995336
2000-10-04,1489.7120489930533
2000-10-05,1496.4883899340316
2000-10-06,1481.2393812778625
2000-10-09,1474.8789429767062
2000-10-10,1469.2637246450893
2000-10-11,1444.0776164290169
2000-10-12,1449.2715035131368
2000-10-13,1449.1984842536317
2000-10-16,1470.3569979721542
2000-10-17,1453.6154169961017
2000-10-18,1447.840992667954
2000-10-19,1478.869462972412
2000-10-20,1478.8163374694789
2000-10-23,1479.0451265633872
2000-10-24,1479.189110648126
2000-10-25,1476.3933975107586
2000-10-26,1479.791738034619
2000-10-27,1469.1008710290557
2000-10-30,1469.5036746577648
2000-10-31,1477.1869958924585
2000-11-01,1461.713467917589
2000-11-02,1458.2074591619794
2000-11-03,1447.2139863256755
2000-11-06,1452.974127339326
2000-11-07,1457.5118446853562
2000-11-08,1460.7583979265542
2000-11-09,1448.6044460984751
2000-11-10,1442.8328090720086
2000-11-13,1443.6154825071412
2000-11-14,1453.8062048310435
2000-11-15,1451.6281743764798
2000-11-16,1454.6764118783997
2000-11-17,1455.0515534944852
2000-11-20,1464.2553149787097
2000-11-21,1473.1228720200218
2000-11-22,1466.4326765659666
2000-11-23,1470.9536620656602
2000-11-24,1481.209433153895
2000-11-27,1459.336051480759
2000-11-28,1435.2810199904204
2000-11-29,1427.9116867879893
2000-11-30,1401.8407418775569
2000-12-01,1397.3730036914774
2000-12-04,1368.5583086545657
2000-12-05,1389.6727841220456
2000-12-06,1388.8146688820189
2000-12-07,1375.537538245805
2000-12-08,1378.2320900996267
2000-12-11,1393.4655986280975
2000-12-12,1396.8127363811866
2000-12-13,1395.5081489023744
2000-12-14,1378.0600171119409
2000-12-15,1357.8778550202499
2000-12-18,1361.8771652732116
2000-12-19,1370.2239443728993
2000-12-20,1330.4703918336147
2000-12-21,1317.0864568529748
2000-12-22,1310.6560294951503
2000-12-25,1310.6025445345354
2000-12-26,1306.38894252049
2000-12-27,1306.6032186916643
2000-12-28,1318.3154063550485
2000-12-29,1301.966783497035
2001-01-01,1302.0619143099304
2001-01-02,1281.91432047118
2001-01-03,1294.6769989075958
2001-01-04,1312.4827202782787
2001-01-05,1298.9388503881312
2001-01-08,1301.6450068097595
2001-01-09,1319.6863572143313
2001-01-10,1317.737388716659
2001-01-11,1312.2591315976952
2001-01-12,1314.861711685834
2001-01-15,1324.5917914177762
2001-01-16,1324.2067058122018
2001-01-17,1347.1779369851408
2001-01-18,1336.0968793293207
2001-01-19,1362.572384378066
2001-01-22,1367.0867503799648
2001-01-23,1371.442775128943
2001-01-24,1396.0794457812758
2001-01-25,1399.7518059260342
2001-01-26,1397.936172023087
2001-01-29,1411.2573630632137
2001-01-30,1409.2004076350336
2001-01-31,1409.5017140343398
2001-02-01,1395.408574706533
2001-02-02,1400.3961237148599
2001-02-05,1385.4507025513276
2001-02-06,1399.0537187320685
2001-02-07,1383.8500083109552
2001-02-08,1406.8920826715175
2001-02-09,1402.3447395260775
2001-02-12,1400.3151872067258
2001-02-13,1412.2490665691037
2001-02-14,1412.2761551272106
2001-02-15,1437.6515629784278
2001-02-16,1410.3736150362797
2001-02-19,1403.0802388224522
2001-02-20,1417.179629607655
2001-02-21,1391.018742039221
2001-02-22,1393.66721624913
2001-02-23,1385.781195048828
2001-02-26,1391.2027731278463
2001-02-27,1372.4343419419506
2001-02-28,1359.968409623546
2001-03-01,1347.1582036284287
2001-03-02,1340.0800611731559
2001-03-05,1356.5630224016516
2001-03-06,1355.7742739434275
2001-03-07,1368.421684364013
2001-03-08,1361.944885091588
2001-03-09,1359.101872209162
2001-03-12,1349.989402137143
2001-03-13,1371.0111385824812
2001-03-14,1371.4862546530612
2001-03-15,1383.0399352860843
2001-03-16,1394.3257342365769
2001-03-19,1394.0693975641393
2001-03-20,1386.538269649503
2001-03-21,1389.152179922086
2001-03-22,1388.4490337037314
2001-03-23,1370.448798291593
2001-03-26,1380.8993309683553
2001-03-27,1377.6096563888607
2001-03-28,1384.5835370936431
2001-03-29,1393.8534458246565
2001-03-30,1396.4548708240923
2001-04-02,1400.0145242284182
2001-04-03,1382.1770647006756
2001-04-04,1356.3563215802128
2001-04-05,1375.5545987235632
2001-04-06,1364.5222181928725
2001-04-09,1363.2642759944722
2001-04-10,1385.9190499067906
2001-04-11,1397.2293377486228
2001-04-12,1379.8706112245939
2001-04-13,1380.5249661250593
2001-04-16,1387.6848123224504
2001-04-17,1393.7699090951173
2001-04-18,1430.9463333628153
2001-04-19,1391.4325777599452
2001-04-20,1359.005297552422
2001-04-23,1355.836474485704
2001-04-24,1364.0482467590537
2001-04-25,1353.3169203053167
2001-04-26,1357.916352492416
2001-04-27,1374.6711128951758
2001-04-30,1386.691396628048
2001-05-01,1376.4121470637365
2001-05-02,1377.0647825550343
2001-05-03,1375.0171019007726
2001-05-04,1382.8240671111064
2001-05-07,1391.5847733968094
2001-05-08,1399.8922858187466
2001-05-09,1401.4443124499942
2001-05-10,1412.5698270268974
2001-05-11,1423.9070783362986
2001-05-14,1424.2107893559257
2001-05-15,1418.146058219289
2001-05-16,1409.2442229945416
2001-05-17,1437.0407611725675
2001-05-18,1455.2568029198535
2001-05-21,1466.9193751530233
2001-05-22,1491.2072781621064
2001-05-23,1505.3208715206283
2001-05-24,1511.4668968631336
2001-05-25,1515.3453346389306
2001-05-28,1516.1205738436443
2001-05-29,1524.7276391419794
2001-05-30,1515.6989030470259
2001-05-31,1544.4157193434708
2001-06-01,1550.84646624596
2001-06-04,1560.5859139305028
2001-06-05,1559.150547102175
2001-06-06,1564.5113629269777
2001-06-07,1563.578965045901
2001-06-08,1569.4790929998783
2001-06-11,1581.4550763831953
2001-06-12,1561.6305015141866
2001-06-13,1556.515183716946
2001-06-14,1541.6924067781354
2001-06-15,1530.642364296068
2001-06-18,1520.3285487798132
2001-06-19,1514.2338029757889
2001-06-20,1521.003213770868
2001-06-21,1525.9971050548522
2001-06-22,1525.0483054709262
2001-06-25,1510.5090019844154
2001-06-26,1506.4389056945847
2001-06-27,1505.3778934700242
2001-06-28,1522.8589901346625
2001-06-29,1525.5921211592993
2001-07-02,1532.2918999599435
2001-07-03,1525.4289102388036
2001-07-04,1516.9543880087808
2001-07-05,1516.309576043107
2001-07-06,1493.9750563170182
2001-07-09,1494.121530544938
2001-07-10,1474.1942406921632
2001-07-11,1429.8061969807231
2001-07-12,1422.1387198376672
2001-07-13,1424.6762311506072
2001-07-16,1419.9725038557476
2001-07-17,1445.4584524365212
2001-07-18,1414.6720544057223
2001-07-19,1400.2565695308076
2001-07-20,1402.5936535877904
2001-07-23,1419.2241681555438
2001-07-24,1404.4999091814484
2001-07-25,1391.418899662369
2001-07-26,1398.057082817911
2001-07-27,1401.2755340777708
2001-07-30,1405.861618054809
2001-07-31,1402.2835750181418
2001-08-01,1382.2512128847175
2001-08-02,1384.9441734056797
2001-08-03,1383.1623096288936
2001-08-06,1388.8324394696297
2001-08-07,1393.0735002160086
2001-08-08,1395.0555766638797
2001-08-09,1380.8990192914252
2001-08-10,1374.81198237838
2001-08-13,1372.5120763185466
2001-08-14,1368.2557852917323
2001-08-15,1346.0206121064589
2001-08-16,1349.0753209899237
2001-08-17,1340.0602012469985
2001-08-20,1349.2422967758193
2001-08-21,1349.4870240489088
2001-08-22,1349.5304479336662
2001-08-23,1361.352918122035
2001-08-24,1365.8484191759126
2001-08-27,1372.2169310466325
2001-08-28,1369.5011652725161
2001-08-29,1377.7650337341693
2001-08-30,1375.427127830303
2001-08-31,1377.4705836328676
2001-09-03,1378.99448717492
2001-09-04,1400.4754582176922
2001-09-05,1397.8866871272749
2001-09-06,1382.4099688545978
2001-09-07,1363.464059710853
2001-09-10,1358.864332236266
2001-09-11,1300.5474397626717
2001-09-12,1312.196418583501
2001-09-13,1298.334163661338
2001-09-14,1265.4282424310202
2001-09-17,1246.9764355470318
2001-09-18,1249.7334661073485
2001-09-19,1227.6285526471895
2001-09-20,1198.3969679735817
2001-09-21,1197.025868797223
2001-09-24,1212.2297595164318
2001-09-25,1190.474596807096
2001-09-26,1183.9778816833457
2001-09-27,1175.373713078386
2001-09-28,1188.1875116093438
2001-10-01,1181.8363275639992
2001-10-02,1176.747532633948
2001-10-03,1161.4963288975941
2001-10-04,1164.0389481532097
2001-10-05,1149.752073780125
2001-10-08,1140.5588257235872
2001-10-09,1139.098836253966
2001-10-10,1159.9509078273607
2001-10-11,1187.1798435618039
2001-10-12,1177.3066915284646
2001-10-15,1171.323866986249
2001-10-16,1181.929903771703
2001-10-17,1188.7846143630486
2001-10-18,1191.7168136647397
2001-10-19,1204.8274579045149
2001-10-22,1214.8597474903436
2001-10-23,1219.5450806955737
2001-10-24,1218.7845045732704
2001-10-25,1210.971670249057
2001-10-26,1215.0196567093542
2001-10-29,1191.0764532387313
2001-10-30,1178.7172184270007
2001-10-31,1192.3296136571785
2001-11-01,1181.254473339795
2001-11-02,1182.4719072484934
2001-11-05,1199.5636335971808
2001-11-06,1206.3634451605462
2001-11-07,1207.948798525654
2001-11-08,1223.97192916978
2001-11-09,1220.8365237338933
2001-11-12,1211.1873997877374
2001-11-13,1244.8021189244405
2001-11-14,1250.645872077289
2001-11-15,1262.0294218404415
2001-11-16,1262.5210164325617
2001-11-19,1279.7017813791144
2001-11-20,1266.3956671466015
2001-11-21,1282.9123411421497
2001-11-22,1283.103286398144
2001-11-23,1294.6429563509223
2001-11-26,1298.5447482333038
2001-11-27,1300.0688125998106
2001-11-28,1280.830763612442
2001-11-29,1274.950141091417
2001-11-30,1263.2336580014578
2001-12-03,1277.6332529775289
2001-12-04,1286.1449499313135
2001-12-05,1304.4086374684925
2001-12-06,1310.3069289183902
2001-12-07,1319.0399587264653
2001-12-10,1321.5334137909483
2001-12-11,1324.07294943984
2001-12-12,1315.1852155488527
2001-12-13,1315.0606875136484
2001-12-14,1311.655278977118
2001-12-17,1316.033455693633
2001-12-18,1320.9049686872434
2001-12-19,1333.3717926236457
2001-12-20,1344.5050614054364
2001-12-21,1370.238417943554
2001-12-24,1388.3739116644178
2001-12-25,1388.5111916393107
2001-12-26,1389.7359045684743
2001-12-27,1381.4104005849113
2001-12-28,1384.499564121165
2001-12-31,1369.496653497421
2002-01-01,1368.6454908886133
2002-01-02,1367.4816893778845
2002-01-03,1401.4417634049364
2002-01-04,1415.7098558907687
2002-01-07,1342.6947074757775
2002-01-08,1341.1208333746265
2002-01-09,1330.6994912757461
2002-01-10,1312.226596807916
2002-01-11,1313.346841472886
2002-01-14,1312.624081799562
2002-01-15,1332.301815314766
2002-01-16,1339.2199477951528
2002-01-17,1320.065852827698
2002-01-18,1336.4791037971804
2002-01-21,1359.614377883034
2002-01-22,1372.1079400907404
2002-01-23,1368.6435792750312
2002-01-24,1384.102432884453
2002-01-25,1404.6893106589896
2002-01-28,1412.0034420484883
2002-01-29,1397.1695302500011
2002-01-30,1400.4549837185311
2002-01-31,1395.006524644857
2002-02-01,1392.7869243130292
2002-02-04,1373.9049784143979
2002-02-05,1366.4434669016255
2002-02-06,1376.1127011357605
2002-02-07,1368.9655446166644
2002-02-08,1361.6629935948768
2002-02-11,1333.6362203297826
2002-02-12,1349.5826442758657
2002-02-13,1371.8379229114475
2002-02-14,1373.4895343435091
2002-02-15,1359.2880937794455
2002-02-18,1369.9084687159354
2002-02-19,1358.0078470778883
2002-02-20,1351.6670693110364
2002-02-21,1355.7049781501769
2002-02-22,1341.851516466105
2002-02-25,1357.8127543100024
2002-02-26,1362.7743820598175
2002-02-27,1377.7464875119813
2002-02-28,1377.5065345238381
2002-03-01,1382.3164624399062
2002-03-04,1391.1950625699274
2002-03-05,1391.0369360779068
2002-03-06,1390.5131722614135
2002-03-07,1378.2861223339967
2002-03-08,1392.985256492955
2002-03-11,1389.6630684059623
2002-03-12,1392.1143483943558
2002-03-13,1391.4725858884242
2002-03-14,1376.81202049085
2002-03-15,1376.3689376926475
2002-03-18,1390.3135837359341
2002-03-19,1389.3473810743646
2002-03-20,1382.37553072294
2002-03-21,1384.6775027842045
2002-03-22,1380.1745710871335
2002-03-25,1355.3791796511093
2002-03-26,1362.3869915565108
2002-03-27,1385.5487597581978
2002-03-28,1391.096502957003
2002-03-29,1390.830015023877
2002-04-01,1383.6448534791487
2002-04-02,1386.1212566043241
2002-04-03,1379.9961715520794
2002-04-04,1374.1457524740474
2002-04-05,1397.511860049187
2002-04-08,1405.7112936980097
2002-04-09,1406.9111351124227
2002-04-10,1416.5424250295366
2002-04-11,1396.278597082352
2002-04-12,1396.452365140922
2002-04-15,1389.3598897193765
2002-04-16,1390.736956730332
2002-04-17,1387.1410178519366
2002-04-18,1375.7790651686682
2002-04-19,1378.1756704240406
2002-04-22,1370.0881917808695
2002-04-23,1365.758987479736
2002-04-24,1363.3874250908116
2002-04-25,1343.6960036359137
2002-04-26,1352.729746330892
2002-04-29,1346.2257815919538
2002-04-30,1363.7719583831017
2002-05-01,1348.4385436054085
2002-05-02,1353.5347056087812
2002-05-03,1328.8154049403902
2002-05-06,1336.9333703055584
2002-05-07,1342.0223552253133
2002-05-08,1358.1089886492991
2002-05-09,1351.08784636965
2002-05-10,1337.1233228933024
2002-05-13,1341.3275179092982
2002-05-14,1356.9944202642625
2002-05-15,1354.751596062664
2002-05-16,1358.6815415924316
2002-05-17,1333.6280340562778
2002-05-20,1326.9558303023023
2002-05-21,1323.5742780497023
2002-05-22,1308.3280616239886
