Date,EM LATIN AMERICA IMI EQUAL WEIGHTED
1999-09-03,1230.9099444820417
1999-09-06,1239.9547089552857
1999-09-07,1233.0451323756822
1999-09-08,1234.76399351709
1999-09-09,1246.7125700479144
1999-09-10,1268.543193126168
1999-09-13,1278.4902197567328
1999-09-14,1272.8874914592402
1999-09-15,1271.3096781293864
1999-09-16,1266.0930700930503
1999-09-17,1274.5750301619673
1999-09-20,1282.5352739694986
1999-09-21,1264.038769735731
1999-09-22,1257.5986021056717
1999-09-23,1261.8548174512275
1999-09-24,1258.3435303408935
1999-09-27,1265.0845011732208
1999-09-28,1254.408504614711
1999-09-29,1244.051333522862
1999-09-30,1234.7946558487886
1999-10-01,1224.0319131950291
1999-10-04,1227.2677278769804
1999-10-05,1223.3516417393937
1999-10-06,1231.5879176040607
1999-10-07,1231.8397549689078
1999-10-08,1243.6656639769647
1999-10-11,1245.8480223386628
1999-10-12,1231.2176149788077
1999-10-13,1211.6826375641203
1999-10-14,1207.0371797374614
1999-10-15,1178.0396102820578
1999-10-18,1169.1643560571274
1999-10-19,1185.391227809977
1999-10-20,1197.1860731617799
1999-10-21,1195.6831412998135
1999-10-22,1220.6365965767222
1999-10-25,1215.6752514647503
1999-10-26,1223.6131573974844
1999-10-27,1230.7350042719027
1999-10-28,1243.128405123832
1999-10-29,1261.90715355379
1999-11-01,1269.069690611948
1999-11-02,1273.5163069229934
1999-11-03,1298.6362554439565
1999-11-04,1314.5306568337671
1999-11-05,1335.193041621446
1999-11-08,1349.2806998730766
1999-11-09,1343.2902968311641
1999-11-10,1352.3656347799815
1999-11-11,1353.7955028314625
1999-11-12,1368.8968135536707
1999-11-15,1377.137201306845
1999-11-16,1384.9205684440833
1999-11-17,1369.9410560808253
1999-11-18,1394.6183588394028
1999-11-19,1407.698924442997
1999-11-22,1399.6812503428553
1999-11-23,1414.57787609894
1999-11-24,1426.613088720985
1999-11-25,1436.973443293962
1999-11-26,1463.9143831995793
1999-11-29,1471.118928049793
1999-11-30,1465.009847633032
1999-12-01,1470.5508118254788
1999-12-02,1493.2968403813697
1999-12-03,1512.8339615495736
1999-12-06,1482.1281282237203
1999-12-07,1482.537585784661
1999-12-08,1488.0312188273924
1999-12-09,1501.533392208746
1999-12-10,1513.4840856054695
1999-12-13,1526.1967684290548
1999-12-14,1530.1226332412814
1999-12-15,1542.2141355492404
1999-12-16,1536.3188257447666
1999-12-17,1572.8216969590005
1999-12-20,1585.9963378238165
1999-12-21,1593.499878491077
1999-12-22,1598.7635328261504
1999-12-23,1592.7424016864982
1999-12-24,1592.6435818416817
1999-12-27,1597.2435644818124
1999-12-28,1623.272014814767
1999-12-29,1646.7610938268886
1999-12-30,1665.5189265682184
1999-12-31,1665.4741486601552
2000-01-03,1641.008649290581
2000-01-04,1563.0292274451658
2000-01-05,1574.3250100111975
2000-01-06,1569.9847430917548
2000-01-07,1604.6373856825148
2000-01-10,1645.6316835397995
2000-01-11,1625.572277507504
2000-01-12,1635.4686355439933
2000-01-13,1667.8898954226615
2000-01-14,1714.5748919479872
2000-01-17,1745.0565127245377
2000-01-18,1736.1296492763702
2000-01-19,1733.5278101096758
2000-01-20,1726.6850198025802
2000-01-21,1734.4126904414984
2000-01-24,1738.1171861950238
2000-01-25,1722.268441913968
2000-01-26,1735.171104002571
2000-01-27,1754.5281510739455
2000-01-28,1749.838421134784
2000-01-31,1748.4295037006525
2000-02-01,1761.3716279508753
2000-02-02,1773.9413528241075
2000-02-03,1776.9575461469285
2000-02-04,1813.5090397447893
2000-02-07,1822.9347867463646
2000-02-08,1824.9085758606534
2000-02-09,1811.026865916782
2000-02-10,1832.3982078271724
2000-02-11,1836.6282207295126
2000-02-14,1835.4936153179174
2000-02-15,1815.457012803056
2000-02-16,1819.9435880829058
2000-02-17,1813.1214734797427
2000-02-18,1793.8872819462506
2000-02-21,1793.4006226690444
2000-02-22,1737.4250026140478
2000-02-23,1752.279266812502
2000-02-24,1759.0477406262253
2000-02-25,1784.7453352725988
2000-02-28,1795.7620461286438
2000-02-29,1809.48380951742
2000-03-01,1812.4666455788663
2000-03-02,1829.0514112766357
2000-03-03,1856.9053099125774
2000-03-06,1849.0186345061502
2000-03-07,1849.8909898469633
2000-03-08,1855.3732357161134
2000-03-09,1838.6873630310063
2000-03-10,1837.8271026663149
2000-03-13,1810.6093469320895
2000-03-14,1810.1740301202149
2000-03-15,1803.269554115805
2000-03-16,1806.0078407501308
2000-03-17,1815.8642221125654
2000-03-20,1811.5247077568172
2000-03-21,1817.2099828324428
2000-03-22,1841.5960340432378
2000-03-23,1834.410924994974
2000-03-24,1833.4656824481685
2000-03-27,1834.8500740963912
2000-03-28,1828.581076989893
2000-03-29,1847.7488104736383
2000-03-30,1831.1918339267165
2000-03-31,1843.2373145495471
2000-04-03,1827.521341085421
2000-04-04,1805.0404687162477
2000-04-05,1781.403673106625
2000-04-06,1807.9123368228074
2000-04-07,1825.6269476536133
2000-04-10,1803.9857940647164
2000-04-11,1784.2898179200272
2000-04-12,1775.9316097592373
2000-04-13,1751.9442063448973
2000-04-14,1697.3369599961206
2000-04-17,1684.4824171119194
2000-04-18,1730.6715631032378
2000-04-19,1728.9551533222625
2000-04-20,1739.8991937192511
2000-04-21,1739.9063282543668
2000-04-24,1729.3468121307446
2000-04-25,1770.8852419874577
2000-04-26,1769.3236945454764
2000-04-27,1794.345498407807
2000-04-28,1802.6219764373336
2000-05-01,1811.7361458503294
2000-05-02,1806.6402560921376
2000-05-03,1808.7392288841756
2000-05-04,1809.016062349421
2000-05-05,1811.3153151638714
2000-05-08,1786.997362055447
2000-05-09,1756.0667834971791
2000-05-10,1717.1374793268956
2000-05-11,1729.1013758629517
2000-05-12,1729.3560613779289
2000-05-15,1739.0646810134629
2000-05-16,1775.5474377495034
2000-05-17,1779.6579066165286
2000-05-18,1761.18812069997
2000-05-19,1730.7438741483786
2000-05-22,1684.997349510984
2000-05-23,1659.5669831699017
2000-05-24,1676.6782783892402
2000-05-25,1669.1072857736808
2000-05-26,1641.9509613780665
2000-05-29,1650.3620531917036
2000-05-30,1661.0519030877817
2000-05-31,1672.9567926727125
2000-06-01,1694.3101881778475
2000-06-02,1704.021157820258
2000-06-05,1695.7335434918123
2000-06-06,1649.8716000361196
2000-06-07,1657.0318520846088
2000-06-08,1654.5489803919497
2000-06-09,1659.1317589584478
2000-06-12,1651.036065846083
2000-06-13,1642.616958354649
2000-06-14,1652.6105230411188
2000-06-15,1660.4677522730315
2000-06-16,1646.5030201614159
2000-06-19,1654.5780009240486
2000-06-20,1662.823334501104
2000-06-21,1688.7713387659994
2000-06-22,1690.7381197345164
2000-06-23,1682.0759282526406
2000-06-26,1677.0307034467883
2000-06-27,1671.921523983475
2000-06-28,1674.3037923398995
2000-06-29,1662.3919636854998
2000-06-30,1675.2431977992076
2000-07-03,1712.862704191849
2000-07-04,1729.968808328822
2000-07-05,1715.5251481139803
2000-07-06,1728.9693252384957
2000-07-07,1760.6629757424926
2000-07-10,1760.4599386695616
2000-07-11,1746.2419732493424
2000-07-12,1768.9462080851144
2000-07-13,1768.6622623368187
2000-07-14,1779.2737214617136
2000-07-17,1797.7124653783214
2000-07-18,1795.9563941161548
2000-07-19,1787.7488668871297
2000-07-20,1800.1318375605583
2000-07-21,1790.1529076477057
2000-07-24,1788.122283697266
2000-07-25,1767.4564637635308
2000-07-26,1757.2691668029292
2000-07-27,1756.4462940507135
2000-07-28,1758.8121732303457
2000-07-31,1767.461009797829
2000-08-01,1761.3303467052483
2000-08-02,1786.256495379019
2000-08-03,1809.9884140528961
2000-08-04,1809.3096730064024
2000-08-07,1811.09907832323
2000-08-08,1828.9871788298783
2000-08-09,1828.1927494665927
2000-08-10,1806.401274545062
2000-08-11,1829.7125151799241
2000-08-14,1842.5760708918617
2000-08-15,1822.4153789172055
2000-08-16,1813.6465967480126
2000-08-17,1824.841570723013
2000-08-18,1826.609316312594
2000-08-21,1822.858785507834
2000-08-22,1841.2030484028196
2000-08-23,1852.0054780164362
2000-08-24,1827.797260148504
2000-08-25,1825.4847623491153
2000-08-28,1836.5770572769757
2000-08-29,1833.2562856450024
2000-08-30,1844.8906427890358
2000-08-31,1859.2009931386021
2000-09-01,1846.9964141213034
2000-09-04,1851.4799344294186
2000-09-05,1873.58903171702
2000-09-06,1891.2734136497395
2000-09-07,1906.3374942560636
2000-09-08,1913.5818712796183
2000-09-11,1924.0314841802701
2000-09-12,1914.0369362332078
2000-09-13,1904.4281503865398
2000-09-14,1914.0569757358799
2000-09-15,1904.2699928520792
2000-09-18,1888.8995153521917
2000-09-19,1895.9920786132705
2000-09-20,1901.1551187849602
2000-09-21,1887.4700148226655
2000-09-22,1823.1871576986023
2000-09-25,1853.8947803260278
2000-09-26,1824.2778545205992
2000-09-27,1813.0247174939748
2000-09-28,1816.9075528187118
2000-09-29,1818.001190273421
2000-10-02,1810.2696905862904
2000-10-03,1819.3946192672088
2000-10-04,1827.8064700700725
2000-10-05,1845.7278348806942
2000-10-06,1825.8240179588413
2000-10-09,1818.1595883401765
2000-10-10,1812.0558242304294
2000-10-11,1781.8638468418415
2000-10-12,1792.8618865403892
2000-10-13,1784.2634215612431
2000-10-16,1807.9756297347546
2000-10-17,1783.4252216239634
2000-10-18,1766.4317491938682
2000-10-19,1808.121433765898
2000-10-20,1801.1711625076716
2000-10-23,1792.1462319261036
2000-10-24,1784.0343776345478
2000-10-25,1775.4401782471598
2000-10-26,1783.3689901523517
2000-10-27,1781.9820239985402
2000-10-30,1787.6136698134535
2000-10-31,1798.182614978378
2000-11-01,1776.1394538369852
2000-11-02,1769.5591718286914
2000-11-03,1750.4659432596331
2000-11-06,1756.936404416242
2000-11-07,1760.7873068933143
2000-11-08,1759.9164044161305
2000-11-09,1742.679750192964
2000-11-10,1736.206567346509
2000-11-13,1732.1959588608331
2000-11-14,1745.42642739944
2000-11-15,1740.6040074799494
2000-11-16,1746.8979426599594
2000-11-17,1739.6145579670697
2000-11-20,1762.9703145028216
2000-11-21,1780.7902954565645
2000-11-22,1771.4552363721314
2000-11-23,1768.9800671556088
2000-11-24,1778.1857862418112
2000-11-27,1749.3600086947831
2000-11-28,1718.4778246686685
2000-11-29,1712.2073121204603
2000-11-30,1671.81899786917
2000-12-01,1665.4350402814703
2000-12-04,1634.8685505425733
2000-12-05,1672.9394721047627
2000-12-06,1671.974537724073
2000-12-07,1663.3481368202215
2000-12-08,1680.5279891820346
2000-12-11,1701.8902657465512
2000-12-12,1698.5065421992408
2000-12-13,1707.9803856427802
2000-12-14,1682.6332689975657
2000-12-15,1656.1791026568794
2000-12-18,1665.3967589437907
2000-12-19,1677.8342043664259
2000-12-20,1626.346400037679
2000-12-21,1608.6160655613824
2000-12-22,1600.6084515211517
2000-12-25,1600.3755076957373
2000-12-26,1597.467507558224
2000-12-27,1604.9892129669372
2000-12-28,1620.1328917437809
2000-12-29,1600.6398929445816
2001-01-01,1600.6346676644057
2001-01-02,1584.100575549185
2001-01-03,1615.7533221219935
2001-01-04,1637.6946764833308
2001-01-05,1616.5605230470012
2001-01-08,1620.8198769684952
2001-01-09,1651.36296748088
2001-01-10,1652.277538993243
2001-01-11,1643.752916187281
2001-01-12,1646.3947423810012
2001-01-15,1662.4315823426189
2001-01-16,1657.4318223417465
2001-01-17,1688.7306470078472
2001-01-18,1680.5515586551167
2001-01-19,1710.8816296213377
2001-01-22,1712.5296525783808
2001-01-23,1723.9398068072144
2001-01-24,1753.9422130772364
2001-01-25,1754.521044379017
2001-01-26,1759.144994661222
2001-01-29,1770.3305241121145
2001-01-30,1765.9569428644902
2001-01-31,1762.965951974998
2001-02-01,1731.6561286006754
2001-02-02,1734.808680288116
2001-02-05,1715.6544591222096
2001-02-06,1738.4363767177756
2001-02-07,1717.5028037532456
2001-02-08,1759.4102027739943
2001-02-09,1749.2814609306529
2001-02-12,1744.2207445933875
2001-02-13,1761.0790786325838
2001-02-14,1761.8742049816212
2001-02-15,1792.5420900746988
2001-02-16,1743.5058754228567
2001-02-19,1729.750908627735
2001-02-20,1742.47075120629
2001-02-21,1709.7557312519757
2001-02-22,1715.8641105607915
2001-02-23,1712.0033961538506
2001-02-26,1720.0923112844737
2001-02-27,1697.878775577678
2001-02-28,1679.6126760708344
2001-03-01,1671.1217340878077
2001-03-02,1670.191514367546
2001-03-05,1689.5105298070976
2001-03-06,1685.0579884546391
2001-03-07,1692.5530428299148
2001-03-08,1683.288697665849
2001-03-09,1674.3271547009213
2001-03-12,1655.0036106834052
2001-03-13,1681.9645492645036
2001-03-14,1673.032640940527
2001-03-15,1680.6421625354633
2001-03-16,1688.6763872797658
2001-03-19,1672.7759263995385
2001-03-20,1684.5810509022467
2001-03-21,1686.7370957476019
2001-03-22,1668.2797295938935
2001-03-23,1648.687799711501
2001-03-26,1669.2501497433989
2001-03-27,1670.0889982710773
2001-03-28,1677.8947016599495
2001-03-29,1680.2433878425138
2001-03-30,1679.319571062805
2001-04-02,1676.3712257860323
2001-04-03,1650.294340969123
2001-04-04,1623.781966310382
2001-04-05,1650.2790898756857
2001-04-06,1642.8142115311155
2001-04-09,1641.7028943812547
2001-04-10,1680.9698958060974
2001-04-11,1689.9768619667368
2001-04-12,1670.0186998312565
2001-04-13,1670.5484826875797
2001-04-16,1665.944872236606
2001-04-17,1669.7853678177246
2001-04-18,1717.3574840481144
2001-04-19,1664.7225416444735
2001-04-20,1610.4658338339193
2001-04-23,1603.303858384838
2001-04-24,1613.4464741795
2001-04-25,1595.3632499324597
2001-04-26,1613.4664839585864
2001-04-27,1645.67067182498
2001-04-30,1667.4718056800043
2001-05-01,1652.107452290853
2001-05-02,1646.7795244514361
2001-05-03,1645.0612714087865
2001-05-04,1655.341610883584
2001-05-07,1664.8053431769251
2001-05-08,1665.9893222810006
2001-05-09,1663.332435465607
2001-05-10,1673.632252686251
2001-05-11,1677.1875392675627
2001-05-14,1668.5313555724724
2001-05-15,1652.7026562671315
2001-05-16,1652.3430327733658
2001-05-17,1681.1393779681084
2001-05-18,1701.043477596283
2001-05-21,1706.9060137394606
2001-05-22,1733.203026872599
2001-05-23,1737.8396308705671
2001-05-24,1740.5576333337035
2001-05-25,1737.654087464436
2001-05-28,1743.143466247578
2001-05-29,1753.3828564670357
2001-05-30,1741.2035960781564
2001-05-31,1773.2528399890473
2001-06-01,1774.9681240882924
2001-06-04,1792.9158996502053
2001-06-05,1795.6764403545617
2001-06-06,1800.4782393554756
2001-06-07,1802.039961463433
2001-06-08,1816.016876229728
2001-06-11,1825.753360964731
2001-06-12,1800.3886642544333
2001-06-13,1795.718649441858
2001-06-14,1776.0836864901753
2001-06-15,1761.2882531142723
2001-06-18,1730.8786289569223
2001-06-19,1725.914540208276
2001-06-20,1735.40223019864
2001-06-21,1757.3586145763538
2001-06-22,1779.2964966512952
2001-06-25,1766.2788693860018
2001-06-26,1761.5030081344999
2001-06-27,1755.339282241635
2001-06-28,1788.0000586115864
2001-06-29,1792.1818485203564
2001-07-02,1793.3705650082961
2001-07-03,1785.639607492011
2001-07-04,1761.6343609468333
2001-07-05,1759.6400509182718
2001-07-06,1717.1473132863755
2001-07-09,1724.8775021366016
2001-07-10,1684.2270126144006
2001-07-11,1638.7127840034914
2001-07-12,1638.1796430256325
2001-07-13,1640.0366618074136
2001-07-16,1624.4343562587148
2001-07-17,1663.4385300316528
2001-07-18,1635.6306096850578
2001-07-19,1616.5185172956017
2001-07-20,1628.9286754421512
2001-07-23,1658.6475802173934
2001-07-24,1635.0686455628104
2001-07-25,1611.2614038900392
2001-07-26,1615.7425996898382
2001-07-27,1621.6396487863394
2001-07-30,1632.0934885781144
2001-07-31,1633.138719381237
2001-08-01,1601.4813677002476
2001-08-02,1603.9369333248346
2001-08-03,1599.22857294587
2001-08-06,1615.853285099518
2001-08-07,1627.3251603107583
2001-08-08,1623.7661229954454
2001-08-09,1607.6837603543145
2001-08-10,1597.2519109725658
2001-08-13,1590.3458878981608
2001-08-14,1581.5666419712913
2001-08-15,1560.3686113770902
2001-08-16,1560.2837391038256
2001-08-17,1538.7725366890804
2001-08-20,1546.1477156013789
2001-08-21,1540.221779471331
2001-08-22,1538.244726520145
2001-08-23,1547.4974737506886
2001-08-24,1549.4554096457675
2001-08-27,1554.7677420351106
2001-08-28,1552.5589129037194
2001-08-29,1563.410504918635
2001-08-30,1559.9937026887112
2001-08-31,1561.765742018698
2001-09-03,1559.943268882711
2001-09-04,1584.581271936797
2001-09-05,1579.382318747047
2001-09-06,1553.87892340411
2001-09-07,1534.4527242842414
2001-09-10,1521.0621769420213
2001-09-11,1441.7238207626394
2001-09-12,1449.1592610981183
2001-09-13,1411.3715943120746
2001-09-14,1370.5621105295181
2001-09-17,1369.123538751003
2001-09-18,1368.9507996407167
2001-09-19,1344.0213240193214
2001-09-20,1312.2430250195587
2001-09-21,1303.0785007560912
2001-09-24,1323.6948344667148
2001-09-25,1306.6083132724045
2001-09-26,1294.232622237081
2001-09-27,1294.5052676367848
2001-09-28,1317.5234801114723
2001-10-01,1304.7607849665046
2001-10-02,1297.530377658924
2001-10-03,1275.9942464468193
2001-10-04,1279.7259420704538
2001-10-05,1265.5962145158146
2001-10-08,1250.8807757327495
2001-10-09,1253.3677370086905
2001-10-10,1278.9935963082319
2001-10-11,1309.891089811056
2001-10-12,1300.2967867155244
2001-10-15,1306.167736121745
2001-10-16,1316.6913140426436
2001-10-17,1330.7390984921185
2001-10-18,1328.7377751089216
2001-10-19,1347.0958991535817
2001-10-22,1373.944945076764
2001-10-23,1378.065348605586
2001-10-24,1371.1665347657352
2001-10-25,1368.326745587789
2001-10-26,1376.1005187187357
2001-10-29,1343.3016872403894
2001-10-30,1326.8790855185916
2001-10-31,1351.9280012159318
2001-11-01,1339.2516982051052
2001-11-02,1344.933613364026
2001-11-05,1384.4458668487434
2001-11-06,1399.7273497285878
2001-11-07,1405.2831820547506
2001-11-08,1427.8667021171013
2001-11-09,1429.6291451442394
2001-11-12,1413.9120907806562
2001-11-13,1459.9538847242902
2001-11-14,1464.579645922678
2001-11-15,1473.44567668612
2001-11-16,1474.302737223728
2001-11-19,1500.170501411514
2001-11-20,1477.1077766607873
2001-11-21,1499.6663759587955
2001-11-22,1505.7255857141413
2001-11-23,1531.6188943800896
2001-11-26,1547.1200724589412
2001-11-27,1547.8587381922894
2001-11-28,1510.635399189323
2001-11-29,1498.6329590695723
2001-11-30,1481.6087774895216
2001-12-03,1515.782267591869
2001-12-04,1526.6997895818429
2001-12-05,1547.780358651561
2001-12-06,1552.4632532501073
2001-12-07,1566.7241562259917
2001-12-10,1584.13458510004
2001-12-11,1589.0152008905195
2001-12-12,1580.1931174299896
2001-12-13,1568.4405895546124
2001-12-14,1557.831741185644
2001-12-17,1563.3665304676613
2001-12-18,1580.451743109067
2001-12-19,1600.6665876719012
2001-12-20,1599.874067399245
2001-12-21,1625.9604456013465
2001-12-24,1648.086553977352
2001-12-25,1647.9794148404883
2001-12-26,1657.171384659557
2001-12-27,1654.369458236055
2001-12-28,1661.5897134850247
2001-12-31,1647.3477796246352
2002-01-01,1647.0289381745595
2002-01-02,1644.9701494690764
2002-01-03,1689.6245453652741
2002-01-04,1698.9002396850206
2002-01-07,1637.6137709046404
2002-01-08,1632.1863130125653
2002-01-09,1618.8578335002935
2002-01-10,1590.068213280753
2002-01-11,1590.829348840567
2002-01-14,1580.646222147042
2002-01-15,1607.5548552382618
2002-01-16,1613.606747244556
2002-01-17,1613.0377547758462
2002-01-18,1621.6123067621536
2002-01-21,1635.9297304277713
2002-01-22,1645.10978256702
2002-01-23,1644.768757718109
2002-01-24,1657.3952332340682
2002-01-25,1679.5721995708216
2002-01-28,1676.7574079942015
2002-01-29,1654.6554526659725
2002-01-30,1656.3409243568003
2002-01-31,1662.805440598414
2002-02-01,1660.8968407635703
2002-02-04,1634.871495399706
2002-02-05,1631.6255204467175
2002-02-06,1638.2235786119988
2002-02-07,1624.5930082745683
2002-02-08,1615.3193630092594
2002-02-11,1590.0189140153652
2002-02-12,1603.4318827030654
2002-02-13,1634.1593409369968
2002-02-14,1643.118488564574
2002-02-15,1629.6824320886885
2002-02-18,1641.9147592020017
2002-02-19,1629.3957617885596
2002-02-20,1630.6721338681907
2002-02-21,1640.3869599853076
2002-02-22,1626.0094210267637
2002-02-25,1658.252123769528
2002-02-26,1662.9370069598256
2002-02-27,1689.40122931456
2002-02-28,1689.4506726394725
2002-03-01,1702.1559295219074
2002-03-04,1710.1760312628044
2002-03-05,1705.05921508927
2002-03-06,1698.1822128875838
2002-03-07,1677.5071571475576
2002-03-08,1704.2010476657956
2002-03-11,1695.5289215955706
2002-03-12,1711.1091406791484
2002-03-13,1712.221603120105
2002-03-14,1692.8603219309907
2002-03-15,1697.2379123225048
2002-03-18,1708.633955552342
2002-03-19,1706.1851414737398
2002-03-20,1700.8663329675992
2002-03-21,1693.906764044958
2002-03-22,1680.5686612394438
2002-03-25,1659.043452072826
2002-03-26,1676.6336373031795
2002-03-27,1698.3003712561601
2002-03-28,1702.2160020317658
2002-03-29,1702.1217895881591
2002-04-01,1692.332939073461
2002-04-02,1694.198781605495
2002-04-03,1691.735004293142
2002-04-04,1683.0414827196855
2002-04-05,1708.4205175370905
2002-04-08,1716.0122141107215
2002-04-09,1718.3786573090285
2002-04-10,1731.8022245643142
2002-04-11,1714.667819364951
2002-04-12,1720.4701565089426
2002-04-15,1703.6630351876302
2002-04-16,1711.4658823696832
2002-04-17,1707.8427441077674
2002-04-18,1689.0609144084262
2002-04-19,1694.0836300042372
2002-04-22,1681.074650543237
2002-04-23,1674.1323660984542
2002-04-24,1673.0036839502702
2002-04-25,1646.5020222449928
2002-04-26,1652.4057505350272
2002-04-29,1642.0816844390154
2002-04-30,1657.0582831900144
2002-05-01,1641.8946018656823
2002-05-02,1633.402256787633
2002-05-03,1598.5947525676106
2002-05-06,1595.890491911517
2002-05-07,1605.33543468356
2002-05-08,1621.508441016828
2002-05-09,1599.6624153100488
2002-05-10,1583.5247726912949
2002-05-13,1584.4569317307814
2002-05-14,1604.1208050082946
2002-05-15,1601.4399559018252
2002-05-16,1612.4967312317442
2002-05-17,1585.5558432571322
2002-05-20,1577.1986317416788
2002-05-21,1576.2003826163784
2002-05-22,1550.6520157236307
2002-05-23,1560.8538443515602
