Date,ASEAN IMI EQUAL WEIGHTED
2011-06-24,966.3424694560129
2011-06-27,947.9455180760957
2011-06-28,947.7382961580508
2011-06-29,952.3736938843319
2011-06-30,955.611971960212
2011-07-01,959.5025535911508
2011-07-04,968.7437125747886
2011-07-05,972.0028569400208
2011-07-06,983.1005204080816
2011-07-07,985.366794833454
2011-07-08,1000.5129221575786
2011-07-11,1009.304472821705
2011-07-12,994.1719897441834
2011-07-13,993.885806563288
2011-07-14,997.4641246583723
2011-07-15,995.5899979013232
2011-07-18,997.7358280362404
2011-07-19,991.5978152830378
2011-07-20,1001.1774709087545
2011-07-21,991.2295909452423
2011-07-22,1003.7953525062411
2011-07-25,1004.084627885166
2011-07-26,1000.5067484305284
2011-07-27,1013.9992282437674
2011-07-28,1018.7227378608654
2011-07-29,1007.9423831387711
2011-08-01,1032.505772672937
2011-08-02,1021.3073817459485
2011-08-03,1006.1741892720243
2011-08-04,1008.6953947348109
2011-08-05,969.1031104213075
2011-08-08,941.5744634072396
2011-08-09,916.0086765153676
2011-08-10,927.1043554377544
2011-08-11,920.3010161945235
2011-08-12,929.4873786780303
2011-08-15,931.7042595816342
2011-08-16,934.7629272489568
2011-08-17,937.8022541416454
2011-08-18,943.9808218604022
2011-08-19,915.752271317641
2011-08-22,917.669112109597
2011-08-23,922.5573626460962
2011-08-24,912.040907545763
2011-08-25,911.3504240782729
2011-08-26,908.0678927274721
2011-08-29,908.0159268477562
2011-08-30,914.241249632019
2011-08-31,931.6033306956228
2011-09-01,940.4940486780127
2011-09-02,947.2378589196421
2011-09-05,941.6736275471739
2011-09-06,944.4878283081769
2011-09-07,957.2749077338625
2011-09-08,960.9130073060488
2011-09-09,975.8228311972716
2011-09-12,959.4725291438075
2011-09-13,948.2109999353758
2011-09-14,933.4711681746026
2011-09-15,922.0827326295374
2011-09-16,930.7620118965062
2011-09-19,922.2140803066592
2011-09-20,913.6647662046684
2011-09-21,907.9650224553089
2011-09-22,882.1152023021201
2011-09-23,862.0014674015588
2011-09-26,823.7056014208946
2011-09-27,847.1982962303144
2011-09-28,845.6867040453898
2011-09-29,842.7732486303208
2011-09-30,855.9170540119511
2011-10-03,830.0150744281468
2011-10-04,816.4967900174742
2011-10-05,820.8915146859763
2011-10-06,839.5014851682622
2011-10-07,839.5929231972422
2011-10-10,839.0217013913856
2011-10-11,849.6815164657864
2011-10-12,856.4413591835686
2011-10-13,867.92322919833
2011-10-14,868.5639926933068
2011-10-17,893.2303273890135
2011-10-18,871.8255886578967
2011-10-19,875.2989755236133
2011-10-20,865.581689730673
2011-10-21,854.6801611203388
2011-10-24,865.6015396835124
2011-10-25,868.2467336124793
2011-10-26,872.6860415054305
2011-10-27,880.4678941770012
2011-10-28,892.9963529583324
2011-10-31,899.0349255051638
2011-11-01,890.2128848816648
2011-11-02,887.3041229267628
2011-11-03,879.3654690386222
2011-11-04,891.1876993291074
2011-11-07,889.0612834793648
2011-11-08,891.524213757311
2011-11-09,906.2466138854104
2011-11-10,887.0528683932947
2011-11-11,881.58423578609
2011-11-14,895.3222708353022
2011-11-15,898.4246735697851
2011-11-16,900.533279555817
2011-11-17,898.6580221823091
2011-11-18,887.4827012694257
2011-11-21,872.7443676729447
2011-11-22,876.6215901817935
2011-11-23,878.2947119483854
2011-11-24,880.6333044135731
2011-11-25,873.1128028410606
2011-11-28,874.4793296714691
2011-11-29,880.1213503343006
2011-11-30,877.5616418219078
2011-12-01,894.990154119252
2011-12-02,903.4286091799094
2011-12-05,904.9455905465577
2011-12-06,905.9219450777085
2011-12-07,915.3864151719571
2011-12-08,912.8910228269202
2011-12-09,896.1776649264708
2011-12-12,906.2471719337964
2011-12-13,911.291184776295
2011-12-14,914.8279178991718
2011-12-15,908.1130758047642
2011-12-16,914.7099894702253
2011-12-19,913.3100500216353
2011-12-20,907.6989059315003
2011-12-21,922.7498096283667
2011-12-22,920.2291715292963
2011-12-23,924.8637932991514
2011-12-26,922.8372059788104
2011-12-27,916.357349851529
2011-12-28,926.2858325593214
2011-12-29,931.265757189273
2011-12-30,931.716978129245
2012-01-02,932.0604161381444
2012-01-03,938.5873912940186
2012-01-04,951.8642436892268
2012-01-05,959.3734395375182
2012-01-06,966.0043157939938
2012-01-09,966.3601448262822
2012-01-10,974.2894198094596
2012-01-11,984.0802269803829
2012-01-12,975.6315940974939
2012-01-13,993.6237936377355
2012-01-16,986.1678965369688
2012-01-17,995.9235933839332
2012-01-18,992.3228971941455
2012-01-19,995.4617232505344
2012-01-20,999.7490229535049
2012-01-23,993.2694386772906
2012-01-24,995.8974449060837
2012-01-25,1005.1497087007712
2012-01-26,1002.4528159756326
2012-01-27,1010.2547410642487
2012-01-30,1003.5055644550089
2012-01-31,1016.4305811428862
2012-02-01,1012.4186128846695
2012-02-02,1034.537842974239
2012-02-03,1042.7468571816846
2012-02-06,1044.0436489804674
2012-02-07,1034.0175599130932
2012-02-08,1048.7663628016585
2012-02-09,1044.5657703172478
2012-02-10,1041.9627479669605
2012-02-13,1043.1461389292867
2012-02-14,1043.753603458183
2012-02-15,1060.031618702906
2012-02-16,1049.0315980872372
2012-02-17,1052.7771768163047
2012-02-20,1053.9260547373765
2012-02-21,1053.9884014405134
2012-02-22,1053.91230121759
2012-02-23,1046.908061815962
2012-02-24,1034.7704566351645
2012-02-27,1028.9980987641356
2012-02-28,1034.2472717903004
2012-02-29,1050.9138833475647
2012-03-01,1048.4753454774575
2012-03-02,1066.2498725947237
2012-03-05,1060.5129607425458
2012-03-06,1058.3521265672987
2012-03-07,1057.566859286222
2012-03-08,1055.0650400716222
2012-03-09,1069.3437723048987
2012-03-12,1057.7968461313408
2012-03-13,1064.449775256293
2012-03-14,1072.5724054920142
2012-03-15,1071.9881186938956
2012-03-16,1071.4174274048946
2012-03-19,1064.4567238217203
2012-03-20,1063.2001006254595
2012-03-21,1070.0382373797147
2012-03-22,1063.601766258943
2012-03-23,1061.627381442258
2012-03-26,1053.1471461634408
2012-03-27,1063.222819142455
2012-03-28,1063.6247030488812
2012-03-29,1060.7021629515987
2012-03-30,1060.556119366476
2012-04-02,1069.7695831076144
2012-04-03,1071.8557207731967
2012-04-04,1076.9059864516587
2012-04-05,1081.644088196489
2012-04-06,1083.0219520416563
2012-04-09,1077.5916487334707
2012-04-10,1074.823272136116
2012-04-11,1070.7577695358843
2012-04-12,1075.7263695659974
2012-04-13,1089.8868823892801
2012-04-16,1089.9012670933166
2012-04-17,1083.9200581969776
2012-04-18,1088.4042660903733
2012-04-19,1085.852189429973
2012-04-20,1082.9293184019155
2012-04-23,1082.3408785719778
2012-04-24,1081.273295985588
2012-04-25,1085.6724698085573
2012-04-26,1084.17813569551
2012-04-27,1082.322002830438
2012-04-30,1089.4784876408432
2012-05-01,1090.7459936598639
2012-05-02,1102.3656711955507
2012-05-03,1102.700352438704
2012-05-04,1104.7387350896124
2012-05-07,1098.6296847195524
2012-05-08,1105.83298285755
2012-05-09,1097.0262501679474
2012-05-10,1092.267273469762
2012-05-11,1084.682357951622
2012-05-14,1068.640253821992
2012-05-15,1068.9023668199175
2012-05-16,1044.7649463898463
2012-05-17,1051.305789248367
2012-05-18,1031.5618079844737
2012-05-21,1032.7215636253768
2012-05-22,1045.0262077254163
2012-05-23,1039.5260339481263
2012-05-24,1040.8939927176086
2012-05-25,1048.7289725272421
2012-05-28,1052.7529238352301
2012-05-29,1056.7842373250114
2012-05-30,1057.2412347595607
2012-05-31,1059.0713275081034
2012-06-01,1045.4445356679373
2012-06-04,1010.1814642605423
2012-06-05,1017.5625848248665
2012-06-06,1039.6622782648562
2012-06-07,1038.1856657314738
2012-06-08,1037.254334184869
2012-06-11,1052.2368404001436
2012-06-12,1052.4109166156466
2012-06-13,1046.081327077617
2012-06-14,1034.0240217900066
2012-06-15,1045.7526240732625
2012-06-18,1057.5384589262128
2012-06-19,1056.4043096040493
2012-06-20,1064.159238180596
2012-06-21,1061.3467333552849
2012-06-22,1060.989185046442
2012-06-25,1058.7277268194987
2012-06-26,1062.644909416311
2012-06-27,1071.90003872901
2012-06-28,1070.4320015186227
2012-06-29,1063.801568268326
2012-07-02,1084.2572896915776
2012-07-03,1093.683692428482
2012-07-04,1103.007123664842
2012-07-05,1120.0285045072942
2012-07-06,1126.3187374582917
2012-07-09,1111.9534148900768
2012-07-10,1125.4470678863229
2012-07-11,1129.247416052146
2012-07-12,1124.2010461237633
2012-07-13,1128.6989382809063
2012-07-16,1137.0526968171926
2012-07-17,1147.8542948891795
2012-07-18,1140.6022612282543
2012-07-19,1145.63766996831
2012-07-20,1151.1582214743696
2012-07-23,1135.535219387744
2012-07-24,1137.3085225125835
2012-07-25,1134.4939015856341
2012-07-26,1117.0423619843352
2012-07-27,1118.3017658505062
2012-07-30,1136.7860708239457
2012-07-31,1138.149957080709
2012-08-01,1141.8330103865771
2012-08-02,1150.2836485450925
2012-08-03,1133.788458594119
2012-08-06,1136.1567959839188
2012-08-07,1131.6761837233673
2012-08-08,1137.019938576341
2012-08-09,1143.346216098599
2012-08-10,1143.3427055724142
2012-08-13,1135.2760430202686
2012-08-14,1144.2954252786135
2012-08-15,1143.1428756343273
2012-08-16,1136.4489255862138
2012-08-17,1142.5197154931375
2012-08-20,1139.572453375667
2012-08-21,1127.060809280486
2012-08-22,1126.7715458674593
2012-08-23,1121.7401267823936
2012-08-24,1122.8011503718062
2012-08-27,1119.9493817288007
2012-08-28,1111.8954472797016
2012-08-29,1109.8655047811353
2012-08-30,1103.3367307735678
2012-08-31,1096.7830241424608
2012-09-03,1107.5976609421878
2012-09-04,1108.1513382116716
2012-09-05,1095.6187569760982
2012-09-06,1092.8520574446525
2012-09-07,1089.0003221333632
2012-09-10,1089.6612532603397
2012-09-11,1084.780449971014
2012-09-12,1089.1229658046318
2012-09-13,1090.660627588612
2012-09-14,1095.4038597894194
2012-09-17,1099.1053038879847
2012-09-18,1096.6630876153251
2012-09-19,1103.2697334126476
2012-09-20,1103.0776028414728
2012-09-21,1107.7688432714099
2012-09-24,1101.1843614477032
2012-09-25,1101.0244915744322
2012-09-26,1100.7454898668343
2012-09-27,1107.0729264560696
2012-09-28,1117.391532833344
2012-10-01,1113.8168147470603
2012-10-02,1114.682304198473
2012-10-03,1115.3744117153544
2012-10-04,1112.4179542878899
2012-10-05,1112.7028836960292
2012-10-08,1114.6803579538664
2012-10-09,1119.3459752436195
2012-10-10,1116.1389478595434
2012-10-11,1113.7958843770903
2012-10-12,1118.482748953825
2012-10-15,1120.088551818817
2012-10-16,1117.6856678293227
2012-10-17,1118.2955187724845
2012-10-18,1123.3852726167638
2012-10-19,1121.93090849757
2012-10-22,1118.5874395497344
2012-10-23,1125.6628154909108
2012-10-24,1126.8394353128706
2012-10-25,1131.5113322251718
2012-10-26,1130.7910099697804
2012-10-29,1127.5198049507148
2012-10-30,1123.7292881492165
2012-10-31,1127.2458720508855
2012-11-01,1127.5930217063187
2012-11-02,1135.2390429652796
2012-11-05,1135.4260804813505
2012-11-06,1134.10546442545
2012-11-07,1146.9595369729714
2012-11-08,1142.9202411016536
2012-11-09,1144.1582524346177
2012-11-12,1144.7554655175854
2012-11-13,1144.0622871075648
2012-11-14,1139.6577741761268
2012-11-15,1126.130245147644
2012-11-16,1131.69637158201
2012-11-19,1123.009375632183
2012-11-20,1124.2025883885728
2012-11-21,1122.3818505476731
2012-11-22,1118.7163090142033
2012-11-23,1114.4004198688576
2012-11-26,1117.735446032752
2012-11-27,1117.6851324033767
2012-11-28,1117.7917875383134
2012-11-29,1118.8176659680423
2012-11-30,1117.0112992240795
2012-12-03,1114.133420569074
2012-12-04,1112.583901559871
2012-12-05,1118.0085643549064
2012-12-06,1126.7883673455522
2012-12-07,1132.5840065435057
2012-12-10,1134.0424125613677
2012-12-11,1131.8077346578393
2012-12-12,1134.0203123219535
2012-12-13,1129.7716349931438
2012-12-14,1127.8409367021402
2012-12-17,1123.3271838937198
2012-12-18,1119.5164670186477
2012-12-19,1119.6399368973202
2012-12-20,1121.1093616069045
2012-12-21,1121.3663357165817
2012-12-24,1120.2439686497207
2012-12-25,1119.8234567533977
2012-12-26,1122.8371416111383
2012-12-27,1127.8878010602239
2012-12-28,1133.6129807449092
2012-12-31,1137.7426900358546
2013-01-01,1137.7426900358546
2013-01-02,1150.9245170843492
2013-01-03,1172.8620883704216
2013-01-04,1179.6925412419037
2013-01-07,1185.0695374664535
2013-01-08,1191.5336243428947
2013-01-09,1197.764662495917
2013-01-10,1183.5593872654313
2013-01-11,1176.530739597797
2013-01-14,1180.310164783333
2013-01-15,1184.3755810009013
2013-01-16,1191.6417635066218
2013-01-17,1186.2893425104874
2013-01-18,1197.3479480488943
2013-01-21,1182.357799141663
2013-01-22,1177.673188389117
2013-01-23,1180.9492863936612
2013-01-24,1179.9339997018956
2013-01-25,1176.551239545454
2013-01-28,1180.0080860536746
2013-01-29,1179.8405796001375
2013-01-30,1174.9271042499972
2013-01-31,1167.9442547712217
2013-02-01,1165.506017368319
2013-02-04,1184.4311263252032
2013-02-05,1183.5740552003047
2013-02-06,1185.738957844912
2013-02-07,1199.2827062114545
2013-02-08,1201.355846966686
2013-02-11,1201.433336396686
2013-02-12,1196.2145861828153
2013-02-13,1210.5592160380277
2013-02-14,1225.420297607104
2013-02-15,1225.9041049338143
2013-02-18,1225.4497886819913
2013-02-19,1223.9584053468136
2013-02-20,1232.148593623707
2013-02-21,1231.976387801462
2013-02-22,1243.4110800312017
2013-02-25,1241.7968922377715
2013-02-26,1245.9241781399141
2013-02-27,1247.1066047574036
2013-02-28,1263.8602832414647
2013-03-01,1271.1651800059194
2013-03-04,1255.6176119052234
2013-03-05,1259.0717732016399
2013-03-06,1276.620145739943
2013-03-07,1270.5864917937372
2013-03-08,1285.8507437356466
2013-03-11,1284.627542111855
2013-03-12,1287.889057566364
2013-03-13,1291.025454195764
2013-03-14,1287.463673363816
2013-03-15,1286.059995185295
2013-03-18,1283.7721041606806
2013-03-19,1292.7414319198645
2013-03-20,1285.8690794556305
2013-03-21,1288.0476541497296
2013-03-22,1264.3340032626734
2013-03-25,1295.5103577256807
2013-03-26,1305.5762614229056
2013-03-27,1326.1768040583443
2013-03-28,1317.9176562947755
2013-03-29,1321.774821467811
2013-04-01,1322.27059004696
2013-04-02,1326.4660053149541
2013-04-03,1318.2484371888017
2013-04-04,1315.8009339259036
2013-04-05,1299.6974027121623
2013-04-08,1299.6487071461183
2013-04-09,1299.5932250797368
2013-04-10,1303.3771759306583
2013-04-11,1307.9447805160125
2013-04-12,1308.1536888208423
2013-04-15,1301.8209217316976
2013-04-16,1296.8177200382631
2013-04-17,1314.8142381983391
2013-04-18,1309.3962543979244
2013-04-19,1315.0292721561332
2013-04-22,1317.51893476752
2013-04-23,1307.6023539024654
2013-04-24,1313.7901546656728
2013-04-25,1319.2578720254255
2013-04-26,1320.0595145239909
2013-04-29,1314.300663460753
2013-04-30,1306.851177929903
2013-05-01,1308.4251425760701
2013-05-02,1310.6775512950123
2013-05-03,1303.0570730698832
2013-05-06,1337.9594189162767
2013-05-07,1347.3095298390106
2013-05-08,1348.4069414832045
2013-05-09,1360.8946404334763
2013-05-10,1375.6465914631676
2013-05-13,1381.2008301895414
2013-05-14,1383.5467689787822
2013-05-15,1397.1420273512933
2013-05-16,1381.4063502879123
2013-05-17,1394.1998255067126
2013-05-20,1407.6341909627135
2013-05-21,1407.534774747461
2013-05-22,1406.204408417376
2013-05-23,1370.404817688594
2013-05-24,1371.2432112495662
2013-05-27,1371.8897799163674
2013-05-28,1391.6286941257108
2013-05-29,1371.6084861016172
2013-05-30,1351.7869348304005
2013-05-31,1350.802896590762
2013-06-03,1322.890976258351
2013-06-04,1325.6036464575755
2013-06-05,1315.4008070447335
2013-06-06,1292.0473627230442
2013-06-07,1289.7958035005445
2013-06-10,1285.8606819879892
2013-06-11,1238.3382214072008
2013-06-12,1229.9085337401068
2013-06-13,1202.5556193895766
2013-06-14,1227.566772825128
2013-06-17,1226.8642082463482
2013-06-18,1218.27802876254
2013-06-19,1217.7988756937036
2013-06-20,1197.4516902751855
2013-06-21,1182.9805171641954
2013-06-24,1154.6067414367956
2013-06-25,1161.5448649701325
2013-06-26,1188.1421302779286
2013-06-27,1205.9364114977373
2013-06-28,1219.632861042494
2013-07-01,1216.1438679393154
2013-07-02,1216.4681852276574
2013-07-03,1203.805924455123
2013-07-04,1210.6315926420762
2013-07-05,1221.3919265085376
2013-07-08,1191.2341730055791
2013-07-09,1201.891589124309
2013-07-10,1194.7070446061482
2013-07-11,1203.3850911614102
2013-07-12,1209.3250934126631
2013-07-15,1211.5624998983278
2013-07-16,1207.6496172045665
2013-07-17,1214.643714637633
2013-07-18,1225.4291748062897
2013-07-19,1219.2962186746213
2013-07-22,1216.0067104232626
2013-07-23,1222.8435529959888
2013-07-24,1214.9875786535963
2013-07-25,1201.1864116061054
2013-07-26,1197.970776122906
2013-07-29,1183.5000889622593
2013-07-30,1179.2027172852836
2013-07-31,1159.4478649854186
2013-08-01,1168.8210481460364
2013-08-02,1161.186368682191
2013-08-05,1168.6601257817504
2013-08-06,1161.7803755052744
2013-08-07,1161.7502735753148
2013-08-08,1161.7329039934543
2013-08-09,1164.8546170130614
2013-08-12,1172.5759093210959
2013-08-13,1186.1491472801317
2013-08-14,1181.605119925154
2013-08-15,1180.1294336818944
2013-08-16,1166.4912797502755
2013-08-19,1137.4041974170452
2013-08-20,1100.2327201179748
2013-08-21,1100.1340296171145
2013-08-22,1081.4000959541145
2013-08-23,1076.2645243111808
2013-08-26,1074.7803711932863
2013-08-27,1035.806007732723
2013-08-28,1026.9172032143613
2013-08-29,1053.3863528568677
2013-08-30,1073.894457086073
2013-09-02,1078.0579853443605
2013-09-03,1081.3349032865117
2013-09-04,1068.6673852716674
2013-09-05,1072.9603073359533
2013-09-06,1072.8449209748237
2013-09-09,1089.3529537640188
2013-09-10,1103.0873626973232
2013-09-11,1107.7688003287813
2013-09-12,1112.5042147215906
2013-09-13,1113.4668261756758
2013-09-16,1129.561781888984
2013-09-17,1132.2541093446355
2013-09-18,1137.480869373191
2013-09-19,1172.733602173638
2013-09-20,1166.8961403646767
2013-09-23,1147.9596865066344
2013-09-24,1134.0596616956584
2013-09-25,1134.316069917955
2013-09-26,1137.3245290567647
2013-09-27,1129.4602885519257
2013-09-30,1111.5195507249123
2013-10-01,1122.9845243438476
2013-10-02,1121.9432391145667
2013-10-03,1127.7900345789012
2013-10-04,1123.9074514658105
2013-10-07,1115.2349509315177
2013-10-08,1120.5882889251316
2013-10-09,1125.5698577578603
2013-10-10,1134.6236834762742
2013-10-11,1141.373283085995
2013-10-14,1136.548303826437
2013-10-15,1148.2284070932108
2013-10-16,1148.6054842608617
2013-10-17,1146.814569476178
2013-10-18,1152.6098824821572
2013-10-21,1147.7099639671535
2013-10-22,1140.942865803278
2013-10-23,1145.7436301107493
2013-10-24,1150.876793418342
2013-10-25,1152.241235684305
2013-10-28,1151.2200372451641
2013-10-29,1151.095048737342
2013-10-30,1145.2675850176165
2013-10-31,1151.960854212331
2013-11-01,1150.7881107445855
2013-11-04,1136.8856069997803
2013-11-05,1147.5455778919727
2013-11-06,1143.8590112329136
2013-11-07,1153.512462787586
2013-11-08,1148.1542100772574
2013-11-11,1132.449279022912
2013-11-12,1124.0322990906568
2013-11-13,1118.3964637024737
2013-11-14,1121.8519902491385
2013-11-15,1120.0532888248965
2013-11-18,1120.4560603607147
2013-11-19,1120.3958390166
2013-11-20,1117.2495406909363
2013-11-21,1101.1802103173552
2013-11-22,1093.8606185414053
2013-11-25,1092.1715212458275
2013-11-26,1083.4385559221594
2013-11-27,1079.4380796224787
2013-11-28,1072.8019830362769
2013-11-29,1077.928077582225
2013-12-02,1092.360159115071
2013-12-03,1085.7178679327114
2013-12-04,1079.627523583616
2013-12-05,1068.3342747620443
2013-12-06,1060.5477922187588
2013-12-09,1064.1497590791973
2013-12-10,1059.8135728488394
2013-12-11,1054.962684863889
2013-12-12,1049.701728860611
2013-12-13,1046.8622163967257
2013-12-16,1037.923294344792
2013-12-17,1043.8339517659376
2013-12-18,1039.6199459451477
2013-12-19,1042.6029447335054
2013-12-20,1037.4378045837523
2013-12-23,1031.5620852629727
2013-12-24,1034.6524754157658
2013-12-25,1034.3620560825943
2013-12-26,1029.1285134673979
2013-12-27,1025.4408554290683
2013-12-30,1025.0964679122897
2013-12-31,1031.5893904853046
2014-01-01,1031.5893904853046
2014-01-02,1031.386147156787
2014-01-03,1026.2765739498932
2014-01-06,1020.948631100343
2014-01-07,1025.3655742251776
2014-01-08,1030.5424753270006
2014-01-09,1030.5726614065616
2014-01-10,1026.8659543358494
2014-01-13,1043.5323258575118
2014-01-14,1045.218522173765
2014-01-15,1046.2340881882528
2014-01-16,1047.4482078601545
2014-01-17,1051.0219377170902
2014-01-20,1048.0385172762897
2014-01-21,1055.835254262379
2014-01-22,1054.3709699000935
2014-01-23,1045.0171339384015
2014-01-24,1040.855645232498
2014-01-27,1022.0741944950677
2014-01-28,1021.3515272463533
2014-01-29,1029.4725317852938
2014-01-30,1031.2035604814178
2014-01-31,1037.4651188853984
2014-02-03,1037.498902268417
2014-02-04,1033.881423892772
2014-02-05,1036.4855010656095
2014-02-06,1039.1033356409785
2014-02-07,1043.074465849586
2014-02-10,1041.6420977752016
2014-02-11,1047.7369548828394
2014-02-12,1064.765313062312
2014-02-13,1060.3139197900528
2014-02-14,1067.3768340394943
2014-02-17,1082.2955610393099
2014-02-18,1077.0680736388529
2014-02-19,1082.7808992572873
2014-02-20,1077.5453501685672
2014-02-21,1082.6828801230379
2014-02-24,1085.238526483172
2014-02-25,1084.6422483607453
2014-02-26,1088.9440023120037
2014-02-27,1090.1466536577689
2014-02-28,1085.9686341610552
2014-03-03,1082.4011940825071
2014-03-04,1092.9698719289872
2014-03-05,1101.9094418341417
2014-03-06,1106.7592224029893
2014-03-07,1109.9109285596414
2014-03-10,1103.0272756709805
2014-03-11,1113.754486819956
2014-03-12,1103.7971809934602
2014-03-13,1110.118367671977
2014-03-14,1111.527193944852
2014-03-17,1119.1313523510812
2014-03-18,1118.4795085428966
2014-03-19,1118.5187023190101
2014-03-20,1111.6257071407267
2014-03-21,1113.2590315101083
2014-03-24,1116.2924623005888
2014-03-25,1110.9088546236028
2014-03-26,1114.6879808545193
2014-03-27,1118.582430733601
2014-03-28,1128.0824116502888
2014-03-31,1129.6750239526707
2014-04-01,1137.1020994335156
2014-04-02,1142.1049786346578
2014-04-03,1146.711709583156
2014-04-04,1149.3591462367804
2014-04-07,1147.9837018522205
2014-04-08,1145.9556967571414
2014-04-09,1149.2837939104425
2014-04-10,1138.550441487548
2014-04-11,1134.9938376456416
2014-04-14,1141.265420617901
2014-04-15,1143.9506791997019
2014-04-16,1151.1940879470133
2014-04-17,1153.1716355079861
2014-04-18,1152.0698410124169
2014-04-21,1152.9681357366273
2014-04-22,1154.8237488055197
2014-04-23,1149.167563793269
2014-04-24,1153.6096752532544
2014-04-25,1151.5919122238238
2014-04-28,1144.2977896967902
2014-04-29,1148.1469672295802
2014-04-30,1145.98065202485
2014-05-01,1146.5477624020707
2014-05-02,1149.39273975894
2014-05-05,1145.4368735044413
2014-05-06,1137.2656298221755
2014-05-07,1137.8444125362498
2014-05-08,1138.1762488071356
