Date,HONG KONG VALUE
2002-03-25,153.74755476596508
2002-03-26,153.41276046269175
2002-03-27,157.33109393267233
2002-03-28,157.39902591102336
2002-03-29,157.39902591102336
2002-04-01,156.1215061467131
2002-04-02,152.90195659510013
2002-04-03,151.64011593033274
2002-04-04,152.20915033203238
2002-04-05,152.7891431132555
2002-04-08,151.1422588069484
2002-04-09,150.98305538030152
2002-04-10,149.4484111259059
2002-04-11,150.20572980534433
2002-04-12,151.20999563043975
2002-04-15,151.62563621259605
2002-04-16,151.8453041920421
2002-04-17,156.43960983844732
2002-04-18,158.57614072042148
2002-04-19,160.19190765120513
2002-04-22,159.38952396136523
2002-04-23,162.16901459635787
2002-04-24,164.41410323256676
2002-04-25,162.2131281963216
2002-04-26,161.6492801802983
2002-04-29,160.90288014745522
2002-04-30,164.0257762510984
2002-05-01,163.10683880676783
2002-05-02,169.5097559620468
2002-05-03,165.61233685796964
2002-05-06,163.9703810650972
2002-05-07,165.6099689847149
2002-05-08,164.3043324433487
2002-05-09,163.04971760800868
2002-05-10,161.96848044869753
2002-05-13,163.47039266901578
2002-05-14,163.9471446683955
2002-05-15,165.64827724729508
2002-05-16,165.36793952347114
2002-05-17,164.82089044465368
2002-05-20,164.76405276855152
2002-05-21,161.72616830060502
2002-05-22,160.70292888107545
2002-05-23,158.731589491372
2002-05-24,157.9603627656408
2002-05-27,157.50609776074472
2002-05-28,155.32157107039268
2002-05-29,152.2272150924435
2002-05-30,149.72624304543982
2002-05-31,148.23460446786618
2002-06-03,147.79794597942168
2002-06-04,146.94247162597924
2002-06-05,149.54962106635747
2002-06-06,147.81806019951958
2002-06-07,147.50670284858938
2002-06-10,148.13190486738984
2002-06-11,147.06417248012966
2002-06-12,145.1674812941295
2002-06-13,145.07676192422468
2002-06-14,142.8542445447518
2002-06-17,142.1055316017409
2002-06-18,140.56170328143764
2002-06-19,136.2447949829564
2002-06-20,136.31213260751696
2002-06-21,133.6622025020358
2002-06-24,132.2857273768477
2002-06-25,132.39278843107675
2002-06-26,126.38907988977043
2002-06-27,129.6603203473702
2002-06-28,128.92438445724915
2002-07-01,128.9660394250414
2002-07-02,127.44786778963103
2002-07-03,129.71216442024476
2002-07-04,132.74963068278328
2002-07-05,134.92831057620353
2002-07-08,132.18559825909372
2002-07-09,131.10780529969557
2002-07-10,131.77693724797757
2002-07-11,128.21886707831658
2002-07-12,129.59184655376325
2002-07-15,127.45240236330982
2002-07-16,124.05815652803288
2002-07-17,122.75172477755389
2002-07-18,123.90367564184419
2002-07-19,121.56755645092373
2002-07-22,119.11190576027896
2002-07-23,124.62583319130421
2002-07-24,120.3144707454527
2002-07-25,116.82836124138353
2002-07-26,115.97505871534979
2002-07-29,120.6063772165407
2002-07-30,121.34125318905029
2002-07-31,122.75863941640023
2002-08-01,120.90806597766627
2002-08-02,118.16121646935629
2002-08-05,115.30575402320545
2002-08-06,114.73174791302351
2002-08-07,117.68644233430149
2002-08-08,117.25831322452729
2002-08-09,114.66750575077111
2002-08-12,112.00314493754841
2002-08-13,114.50575133792098
2002-08-14,111.33733170484068
2002-08-15,115.21450726328537
2002-08-16,115.46541018100989
2002-08-19,114.96071442268294
2002-08-20,118.5442642615419
2002-08-21,119.06894985466297
2002-08-22,120.29957685824473
2002-08-23,119.70339087614857
2002-08-26,119.33368223608448
2002-08-27,116.48562106641785
2002-08-28,115.06399439775208
2002-08-29,113.59561079534026
2002-08-30,113.95096141201464
2002-09-02,111.50661972324232
2002-09-03,109.75182421217215
2002-09-04,111.25622793711761
2002-09-05,109.76314139539001
2002-09-06,110.73367308901594
2002-09-09,110.48057978639724
2002-09-10,113.18110127578454
2002-09-11,113.44295602202594
2002-09-12,113.13715385436835
2002-09-13,110.02390525746115
2002-09-16,106.97150949711352
2002-09-17,109.95803860836111
2002-09-18,106.20133581145544
2002-09-19,104.9379095391002
2002-09-20,102.49768061190316
2002-09-23,101.20170934417554
2002-09-24,100.13106086446456
2002-09-25,100.46084495732119
2002-09-26,103.74905458442706
2002-09-27,104.4392636190871
2002-09-30,99.1663730569366
2002-10-01,99.54159893698161
2002-10-02,98.49304637817646
2002-10-03,95.53168810538125
2002-10-04,95.80379252524543
2002-10-07,94.33338257063262
2002-10-08,95.47214361150834
2002-10-09,94.86512698383865
2002-10-10,92.9741722161409
2002-10-11,93.8839185171135
2002-10-14,93.770976158158
2002-10-15,99.98921223321854
2002-10-16,101.19278945472182
2002-10-17,104.94496964456285
2002-10-18,106.78410392076192
2002-10-21,105.70165163421876
2002-10-22,105.43196850912523
2002-10-23,109.10079250716284
2002-10-24,109.967886482688
2002-10-25,110.12811858081255
2002-10-28,111.92462292742034
2002-10-29,107.90252142386939
2002-10-30,106.53757544573928
2002-10-31,104.83297087881121
2002-11-01,103.55779002940443
2002-11-04,108.67628277634388
2002-11-05,106.59853183567027
2002-11-06,107.67530600612498
2002-11-07,108.19224125329914
2002-11-08,106.60368584623833
2002-11-11,104.10056975645215
2002-11-12,104.40375597179462
2002-11-13,104.73110064471975
2002-11-14,107.6765484951225
2002-11-15,110.33074580211239
2002-11-18,108.67074143776873
2002-11-19,109.26282924689842
2002-11-20,110.66009668055747
2002-11-21,111.35393437860098
2002-11-22,112.65700557317197
2002-11-25,114.07088391733947
2002-11-26,112.93827336738805
2002-11-27,112.69371059404631
2002-11-28,115.17845788323753
2002-11-29,114.49701809179474
2002-12-02,115.92220581786222
2002-12-03,115.18602981241528
2002-12-04,110.95525392568933
2002-12-05,110.61383745619165
2002-12-06,109.69553736368518
2002-12-09,107.66259743740336
2002-12-10,107.45789340075343
2002-12-11,106.53608676295735
2002-12-12,105.50426583203983
2002-12-13,104.33349429394819
2002-12-16,104.88875624739819
2002-12-17,104.13442420904377
2002-12-18,101.63716918437834
2002-12-19,101.92849285777974
2002-12-20,102.99067831350169
2002-12-23,102.61980673901587
2002-12-24,101.75138277883232
2002-12-25,101.75138277883232
2002-12-26,101.49674304465297
2002-12-27,98.86584395293555
2002-12-30,96.40693473088719
2002-12-31,97.03153840263371
2003-01-01,97.03153840263371
2003-01-02,98.26562878969644
2003-01-03,101.32125359562541
2003-01-06,100.847047329423
2003-01-07,100.60609545343875
2003-01-08,101.55796423370506
2003-01-09,100.80236756200995
2003-01-10,100.77982142562794
2003-01-13,102.0408692281914
2003-01-14,101.4865823130188
2003-01-15,102.6515580230097
2003-01-16,101.00962503272339
2003-01-17,98.1107069099224
2003-01-20,96.98221184114097
2003-01-21,97.07556145927337
2003-01-22,97.29912597111394
2003-01-23,97.64333096183265
2003-01-24,96.18910137768607
2003-01-27,93.93326458892652
2003-01-28,94.8245026603194
2003-01-29,93.64910414802543
2003-01-30,95.17737228193431
2003-01-31,95.34261711701551
2003-02-03,95.34139476793484
2003-02-04,93.51164196815914
2003-02-05,92.43602083080165
2003-02-06,91.92654434945973
2003-02-07,91.94198093135698
2003-02-10,93.94792498163754
2003-02-11,94.38451119068274
2003-02-12,96.3779281826629
2003-02-13,93.13000539381581
2003-02-14,93.59048885575949
2003-02-17,97.05393892779375
2003-02-18,98.04594163233118
2003-02-19,98.02410187454927
2003-02-20,95.83010402783688
2003-02-21,94.13911298088269
2003-02-24,93.81364989905983
2003-02-25,92.03414067446289
2003-02-26,91.39502421701518
2003-02-27,92.28605976408566
2003-02-28,92.23368429854284
2003-03-03,93.274423591226
2003-03-04,91.47881583204351
2003-03-05,90.6692554740072
2003-03-06,88.83617338894425
2003-03-07,86.8206482198153
2003-03-10,84.64736221197639
2003-03-11,84.19763370936906
2003-03-12,84.66296578279827
2003-03-13,84.74071772352812
2003-03-14,87.63933222270869
2003-03-17,86.67093602617939
2003-03-18,89.35879497707477
2003-03-19,93.80753301215047
2003-03-20,93.73251066234091
2003-03-21,93.37974293650218
2003-03-24,90.83578163645758
2003-03-25,90.13814938198888
2003-03-26,90.10191861790587
2003-03-27,87.55925103828429
2003-03-28,87.09299505239662
2003-03-31,82.25109814648714
2003-04-01,82.14651506131626
2003-04-02,83.71892918545116
2003-04-03,83.10618215313993
2003-04-04,85.82546096528766
2003-04-07,87.83115725084009
2003-04-08,84.99820219729897
2003-04-09,81.55250272431323
2003-04-10,80.50845453955483
2003-04-11,81.52573030486948
2003-04-14,79.42895910695414
2003-04-15,80.56934782193655
2003-04-16,80.30909412506682
2003-04-17,78.74636799822954
2003-04-18,78.74636799822954
2003-04-21,79.08626309420487
2003-04-22,78.32397392722149
2003-04-23,77.78966560262599
2003-04-24,76.79010226173605
2003-04-25,77.1892176093413
2003-04-28,78.33354030433357
2003-04-29,82.10269544798848
2003-04-30,80.09182848988398
2003-05-01,79.36393045791738
2003-05-02,80.91114764481134
2003-05-05,82.13963427688972
2003-05-06,81.34320473371768
2003-05-07,80.38526911938231
2003-05-08,79.70436521119734
2003-05-09,81.17005072506612
2003-05-12,82.532798069664
2003-05-13,83.3885896300733
2003-05-14,82.91402378533935
2003-05-15,83.31062075998088
2003-05-16,82.34964168739246
2003-05-19,80.54381724094327
2003-05-20,80.29842292278835
2003-05-21,79.82602128593687
2003-05-22,80.8984869357772
2003-05-23,82.52548558026986
2003-05-26,84.33994933891293
2003-05-27,83.24909784304354
2003-05-28,84.76094553926067
2003-05-29,83.63198020650374
2003-05-30,84.00308302403761
2003-06-02,86.06803749188079
2003-06-03,86.35021592835601
2003-06-04,86.62159393415685
2003-06-05,85.2519616124644
2003-06-06,86.88528778977624
2003-06-09,86.87594693610455
2003-06-10,87.61952057107787
2003-06-11,87.07098293148798
2003-06-12,87.35100926567587
2003-06-13,87.50573674590717
2003-06-16,87.11556746035887
2003-06-17,88.14543416588502
2003-06-18,88.26855489435194
2003-06-19,88.25076443325844
2003-06-20,88.07514696479325
2003-06-23,87.06147080845642
2003-06-24,85.92561905016504
2003-06-25,85.55958767827991
2003-06-26,87.24783792187431
2003-06-27,87.54553521142459
2003-06-30,86.07762062171412
2003-07-01,85.23924893803951
2003-07-02,86.09528075186469
2003-07-03,86.29917721033223
2003-07-04,86.74781482696952
2003-07-07,89.99655947703265
2003-07-08,91.69389686293175
2003-07-09,92.22478049276094
2003-07-10,91.63975886571144
2003-07-11,91.07476830098989
2003-07-14,93.7341407169134
2003-07-15,94.06812679323902
2003-07-16,95.25104801718544
2003-07-17,94.77982893983574
2003-07-18,95.6798198110766
2003-07-21,94.11974622281873
2003-07-22,92.73854476851064
2003-07-23,90.9033245853139
2003-07-24,90.9657212696874
2003-07-25,90.58764108384334
2003-07-28,92.73234287587162
2003-07-29,92.94135690124722
2003-07-30,93.0780343371893
2003-07-31,94.6972445032426
2003-08-01,96.66584932579204
2003-08-04,96.17685051826669
2003-08-05,95.2372244572205
2003-08-06,92.441114796906
2003-08-07,91.4965982843846
2003-08-08,92.60551900807648
2003-08-11,93.68583692822514
2003-08-12,95.59338791689568
2003-08-13,97.17028268657417
2003-08-14,98.39621614131646
2003-08-15,98.52709340253584
2003-08-18,101.33266356578984
2003-08-19,102.16092458967294
2003-08-20,102.40249628962935
2003-08-21,106.88797816803496
2003-08-22,111.0093045571603
2003-08-25,111.55596853829552
2003-08-26,111.16836925109864
2003-08-27,110.58989545540403
2003-08-28,110.62033543320807
2003-08-29,111.60972634937326
2003-09-01,113.13176312830574
2003-09-02,114.91410858985215
2003-09-03,118.21647882318243
2003-09-04,117.77553418123152
2003-09-05,115.78957483339853
2003-09-08,115.03459843714968
2003-09-09,112.22262204346819
2003-09-10,108.25571252938195
2003-09-11,109.97774079421198
2003-09-12,108.85720158139725
2003-09-15,110.73120266556397
2003-09-16,112.2650660516641
2003-09-17,113.14061848878914
2003-09-18,111.10740761918451
2003-09-19,107.33036686965067
2003-09-22,105.83550217265356
2003-09-23,107.87038855996508
2003-09-24,113.49853922456083
2003-09-25,111.89084534118916
2003-09-26,112.37389734277181
2003-09-29,109.75480881096686
2003-09-30,109.64164942209746
2003-10-01,109.07824758421265
2003-10-02,114.49480398925373
2003-10-03,115.4611768163856
2003-10-06,117.10517887429509
2003-10-07,113.35302573274156
2003-10-08,110.84276091476927
2003-10-09,113.12715407334684
2003-10-10,114.65137549814062
2003-10-13,116.1227143704958
2003-10-14,114.16679654509436
2003-10-15,116.20769705131971
2003-10-16,114.7372031851564
2003-10-17,115.15840836371004
2003-10-20,115.73409596695342
2003-10-21,116.548290204522
2003-10-22,114.51768053545119
2003-10-23,110.66997868216056
2003-10-24,109.56441998132411
2003-10-27,109.74566957444856
2003-10-28,113.26690406935953
2003-10-29,113.37834963843532
2003-10-30,112.71929158123332
2003-10-31,113.88150739843414
2003-11-03,116.31583683209296
2003-11-04,115.80142582490879
2003-11-05,116.03717080703923
2003-11-06,114.12904646843819
2003-11-07,114.44288860648727
2003-11-10,113.14399095402793
2003-11-11,111.90708515525019
2003-11-12,109.49418294516963
2003-11-13,110.89743849093527
2003-11-14,110.37132534410809
2003-11-17,107.13393280208466
2003-11-18,104.63381334215966
2003-11-19,102.81284661144635
2003-11-20,103.33159256098534
2003-11-21,102.96813242435663
2003-11-24,103.54163339395203
2003-11-25,104.9215357525394
2003-11-26,104.73815442598249
2003-11-27,105.13743969237956
2003-11-28,106.55973724781614
2003-12-01,108.51741834448124
2003-12-02,107.08298524240043
2003-12-03,106.27607724689281
2003-12-04,106.05721382669093
2003-12-05,105.69021648119059
2003-12-08,102.99980214445742
2003-12-09,104.90002680225763
2003-12-10,104.11242883492775
2003-12-11,107.53627935495064
2003-12-12,106.72829931326868
2003-12-15,106.09149723506603
2003-12-16,103.89770465423963
2003-12-17,102.78698660922211
2003-12-18,102.0968819875252
2003-12-19,102.95142093849884
2003-12-22,103.04622464515403
2003-12-23,103.02118134895046
2003-12-24,103.17940300281836
2003-12-25,103.17940300281836
2003-12-26,103.21486086560381
2003-12-29,102.89888222154116
2003-12-30,103.51263324551432
2003-12-31,103.32603462009065
2004-01-01,103.32603462009065
2004-01-02,105.20956910537589
2004-01-05,108.27025954038373
2004-01-06,108.39865065173898
2004-01-07,108.64410460120263
2004-01-08,107.17097346878866
2004-01-09,108.99631260687909
2004-01-12,111.39939737146786
2004-01-13,112.08695077584585
2004-01-14,114.59358474495096
2004-01-15,114.58400044757394
2004-01-16,116.30717588676285
2004-01-19,117.55405636524904
2004-01-20,119.19038326866558
2004-01-21,120.55076422000444
2004-01-22,119.7868012612861
2004-01-23,120.01184196018349
2004-01-26,122.33974844875176
2004-01-27,120.71728298566609
2004-01-28,117.13456113387873
2004-01-29,118.11790335054472
2004-01-30,118.09585008771059
2004-02-02,114.93356734710304
2004-02-03,115.48760034737955
2004-02-04,116.28670965952897
2004-02-05,115.07706129506292
2004-02-06,116.49579613857995
2004-02-09,118.82011302122854
2004-02-10,118.25889124490783
2004-02-11,118.00030599135884
2004-02-12,116.30480217390276
2004-02-13,116.83250053230518
2004-02-16,117.17861836407533
2004-02-17,116.70162803765191
2004-02-18,117.41267684361223
2004-02-19,119.1117016636927
2004-02-20,119.83210299087774
2004-02-23,118.40659231477065
2004-02-24,117.13008830546428
2004-02-25,116.9550598864851
2004-02-26,118.4527112214249
2004-02-27,120.80657192885995
2004-03-01,120.87086298366225
2004-03-02,120.89553159954383
2004-03-03,120.46290155305765
2004-03-04,120.50420368144525
2004-03-05,117.50274112873889
2004-03-08,118.99805638180324
2004-03-09,117.02864049993646
2004-03-10,117.70399963093443
2004-03-11,115.92013556421755
2004-03-12,115.35727692886775
2004-03-15,114.55105046873229
2004-03-16,114.36033473670571
2004-03-17,116.40324284776297
2004-03-18,114.00829933821954
2004-03-19,115.28348358242148
2004-03-22,112.36951304116667
2004-03-23,113.51013156284154
2004-03-24,115.68012878574133
2004-03-25,114.71565181500765
2004-03-26,115.5489191955358
2004-03-29,114.48134534035567
2004-03-30,116.79588367699334
2004-03-31,115.46514447631635
2004-04-01,115.62351333338499
2004-04-02,118.8196209375682
2004-04-05,120.17357080009153
2004-04-06,120.76433117254349
2004-04-07,119.69211035121133
2004-04-08,120.13586786628187
2004-04-09,120.13586786628187
2004-04-12,120.4704013581891
2004-04-13,123.28487660342778
2004-04-14,119.49158430414413
2004-04-15,117.39512111154698
2004-04-16,116.10556847172569
2004-04-19,115.3068394202601
2004-04-20,116.90679803141703
2004-04-21,115.12042612674531
2004-04-22,113.7780597217426
2004-04-23,116.96000840869361
2004-04-26,114.27129604065303
2004-04-27,114.17885830382438
2004-04-28,114.93060507713163
2004-04-29,112.68849643252994
2004-04-30,112.20636285131458
2004-05-03,112.49290311155177
2004-05-04,112.2210208945662
2004-05-05,109.62797246489448
2004-05-06,110.56486305177427
2004-05-07,110.71419235638177
2004-05-10,107.01261963501918
2004-05-11,108.23963825366238
2004-05-12,107.915608634563
2004-05-13,106.92113851377388
2004-05-14,105.21462454919518
2004-05-17,99.70348299057154
2004-05-18,100.36418237603267
2004-05-19,103.7910546854109
2004-05-20,104.20146494294855
2004-05-21,106.94169203588304
2004-05-24,108.89755689821456
2004-05-25,108.05511615792145
2004-05-26,108.14647102612432
2004-05-27,109.13380707166507
2004-05-28,109.89679300199342
2004-05-31,109.78619653037387
2004-06-01,109.21302728696492
2004-06-02,109.27581811255372
2004-06-03,107.23095874903278
2004-06-04,108.09388652806622
2004-06-07,110.87335886369301
2004-06-08,111.34979604946457
2004-06-09,112.36379152606848
2004-06-10,113.17786218114146
2004-06-11,113.97968610929583
2004-06-14,110.28939033111341
2004-06-15,110.124970765885
2004-06-16,111.46145170317605
2004-06-17,110.34195743173511
2004-06-18,106.65695542011953
2004-06-21,106.95255440460357
2004-06-22,106.96613035693329
2004-06-23,107.03800432162765
