Date,AUSTRIA VALUE
1998-12-31,100.0
1999-01-29,92.83527223428038
1999-02-26,106.95821938912867
1999-03-31,112.8330218823385
1999-04-30,121.94019229353458
1999-05-31,105.65659379118728
1999-06-30,109.61996802082534
1999-07-30,105.32425086785896
1999-08-31,110.38125179575675
1999-09-30,102.1116311372156
1999-10-29,104.57090074744085
1999-11-30,109.7252325881594
1999-12-31,117.05138430467778
2000-01-31,108.50441219867004
2000-02-29,100.90426380813014
2000-03-31,108.08540546139449
2000-04-28,109.80329083347486
2000-05-31,112.22811566128986
2000-06-30,112.26124032634635
2000-07-31,119.89246668158644
2000-08-31,120.98461634375982
2000-09-29,122.62170382947997
2000-10-31,124.48035698205915
2000-11-30,114.71961403989113
2000-12-29,114.30062882531242
2001-01-01,114.30062882531242
2001-01-02,114.38245182874427
2001-01-03,113.02911066262004
2001-01-04,116.30502387878778
2001-01-05,118.68681034983237
2001-01-08,117.40442873043602
2001-01-09,116.66141619612736
2001-01-10,117.35698708603016
2001-01-11,116.3624048106084
2001-01-12,117.91480654914335
2001-01-15,118.5513363286174
2001-01-16,117.63181252854373
2001-01-17,119.02156249117917
2001-01-18,116.80946080892926
2001-01-19,117.08117967909467
2001-01-22,117.5279796336241
2001-01-23,116.73824650371087
2001-01-24,115.95020348937256
2001-01-25,115.77203082042327
2001-01-26,116.01873550468716
2001-01-29,117.71609578591837
2001-01-30,119.20401711805944
2001-01-31,120.40124333653985
2001-02-01,120.87837684551121
2001-02-02,120.37219579449685
2001-02-05,121.07745991258624
2001-02-06,120.9170599124533
2001-02-07,120.71831472264057
2001-02-08,121.27149598214177
2001-02-09,120.63551433733919
2001-02-12,121.37636490194988
2001-02-13,121.17806480723635
2001-02-14,120.37653388460795
2001-02-15,121.80206415338569
2001-02-16,122.97516060590716
2001-02-19,123.36574954266315
2001-02-20,126.3069711110987
2001-02-21,125.09734229679758
2001-02-22,125.07398009444307
2001-02-23,124.41885794961364
2001-02-26,124.5407011459151
2001-02-27,125.80912765766377
2001-02-28,124.78133535706908
2001-03-01,124.74162132276551
2001-03-02,123.88425736856593
2001-03-05,123.64333061292588
2001-03-06,124.69550087302738
2001-03-07,125.87746078523344
2001-03-08,124.9475517142235
2001-03-09,123.919379162137
2001-03-12,123.80931446923226
2001-03-13,123.03217812552538
2001-03-14,121.17723268461735
2001-03-15,119.84363503385197
2001-03-16,117.78613129542445
2001-03-19,117.62257835983202
2001-03-20,117.78500336453746
2001-03-21,116.84654768409207
2001-03-22,114.22448249302938
2001-03-23,115.63209960740515
2001-03-26,117.29007953663245
2001-03-27,118.45048302469348
2001-03-28,119.25764339287305
2001-03-29,120.06561640895227
2001-03-30,121.88998334852921
2001-04-02,121.29472010834128
2001-04-03,120.38773141791296
2001-04-04,121.34760405163563
2001-04-05,123.55132270976907
2001-04-06,122.61604414561138
2001-04-09,123.29433219800117
2001-04-10,124.30076421854294
2001-04-11,124.11363900616466
2001-04-12,123.86171908905604
2001-04-13,123.86171908905604
2001-04-16,123.86171908905604
2001-04-17,124.21088725777214
2001-04-18,125.43461044132985
2001-04-19,124.17144001222256
2001-04-20,123.95541249113893
2001-04-23,123.8099119395496
2001-04-24,124.29683238473429
2001-04-25,123.60298589535125
2001-04-26,124.54502263127323
2001-04-27,125.43730850730992
2001-04-30,125.77396276715756
2001-05-01,125.77396276715753
2001-05-02,126.04059652649286
2001-05-03,123.54750010845522
2001-05-04,122.10803583389415
2001-05-07,122.30212130445206
2001-05-08,122.89381995786906
2001-05-09,124.04992997719087
2001-05-10,125.84410732578097
2001-05-11,126.72062752323366
