Date,UNITED KINGDOM VALUE
2001-08-14,117.03544737152139
2001-08-15,116.25589775532436
2001-08-16,115.08204616011308
2001-08-17,113.7887339800412
2001-08-20,114.59390530241333
2001-08-21,116.3595974729654
2001-08-22,115.60313041887109
2001-08-23,115.60321036805948
2001-08-24,117.05797567483168
2001-08-27,117.2305439071906
2001-08-28,116.92288109039406
2001-08-29,116.89747368055252
2001-08-30,115.12643973531354
2001-08-31,115.69420248799628
2001-09-03,115.36830507850915
2001-09-04,118.77453227515569
2001-09-05,118.67697229858183
2001-09-06,115.56834674911651
2001-09-07,111.52747004031673
2001-09-10,110.72163868971768
2001-09-11,105.8509650831551
2001-09-12,107.23118318059595
2001-09-13,108.50673375305405
2001-09-14,103.37266191501415
2001-09-17,106.6436428705694
2001-09-18,106.23895317866638
2001-09-19,103.05173689665357
2001-09-20,99.81287102858852
2001-09-21,98.31836897942085
2001-09-24,101.77625360645919
2001-09-25,102.07931733301767
2001-09-26,104.2502899847986
2001-09-27,104.97738917358117
2001-09-28,108.93528837292727
2001-10-01,106.27105561826423
2001-10-02,106.81063975776621
2001-10-03,107.71852627677949
2001-10-04,112.11743965127219
2001-10-05,112.18691287110504
2001-10-08,111.65350731326423
2001-10-09,110.93824677892775
2001-10-10,113.59425347434238
2001-10-11,114.06313328931977
2001-10-12,113.25538804629943
2001-10-15,111.22513804807976
2001-10-16,111.64246639082572
2001-10-17,115.11267575033665
2001-10-18,113.14514333400025
2001-10-19,110.59767878870562
2001-10-22,111.49415908155699
2001-10-23,114.30647545619563
2001-10-24,113.16015287801915
2001-10-25,111.20573560786036
2001-10-26,114.72166607131365
2001-10-29,112.46072902460135
2001-10-30,110.09965795895062
2001-10-31,111.72045045875264
2001-11-01,111.68215920647239
2001-11-02,112.93909235866595
2001-11-05,115.26960155300752
2001-11-06,115.51887218865664
2001-11-07,116.40016671313371
2001-11-08,118.06890791355536
2001-11-09,117.36127230747414
2001-11-12,114.8718071638467
2001-11-13,118.47167768684848
2001-11-14,117.03758378189717
2001-11-15,115.94354526210448
2001-11-16,116.12296709858316
2001-11-19,117.6522525756125
2001-11-20,116.70058437586432
2001-11-21,117.27268718712516
2001-11-22,117.60759840010398
2001-11-23,116.45099582058087
2001-11-26,116.68234269456171
2001-11-27,116.17222058644724
2001-11-28,114.88055138775113
2001-11-29,114.98307144615309
2001-11-30,114.40705812943374
2001-12-03,113.425343168877
2001-12-04,114.33289440404882
2001-12-05,117.87122276077433
2001-12-06,119.39022394662432
2001-12-07,117.94229976502412
2001-12-10,115.99173368611326
2001-12-11,115.22806604513072
2001-12-12,114.37527171509942
2001-12-13,112.7909085372904
2001-12-14,112.51968707342337
2001-12-17,114.94393584070511
2001-12-18,115.65709562183437
2001-12-19,114.34182877706918
2001-12-20,113.17690353695207
2001-12-21,115.19889043877157
2001-12-24,117.41820345297998
2001-12-25,117.41820345297998
2001-12-26,118.00264044081105
2001-12-27,118.24477369498646
2001-12-28,119.09527016720045
2001-12-31,118.17793736664687
2002-01-01,118.17793736664687
2002-01-02,115.40418078129579
2002-01-03,117.93402167333595
2002-01-04,119.42729101490364
2002-01-07,118.73861201445497
2002-01-08,117.84558051481633
2002-01-09,116.66218867401008
2002-01-10,115.25561936644606
2002-01-11,115.86969623275108
2002-01-14,113.72258399489091
2002-01-15,115.09055178054538
2002-01-16,114.62047840362814
2002-01-17,115.53821358422249
2002-01-18,114.32507478021863
2002-01-21,114.54636092384654
2002-01-22,113.88063108552299
2002-01-23,113.83783993909428
2002-01-24,116.01677733128093
2002-01-25,116.23987641546104
2002-01-28,117.43743634686564
2002-01-29,115.04735318034831
2002-01-30,114.0843713198316
2002-01-31,115.74409849925287
2002-02-01,116.47905925604513
2002-02-04,114.8397864370421
2002-02-05,112.39561147225844
2002-02-06,111.15030612952887
2002-02-07,112.51806185131444
2002-02-08,112.92615941605305
2002-02-11,113.0918051002069
2002-02-12,112.68537693471754
2002-02-13,113.64831657238044
2002-02-14,114.9323586521061
2002-02-15,114.21455116786349
2002-02-18,113.87004387404018
2002-02-19,111.7873515792638
2002-02-20,110.22653755872969
2002-02-21,111.66209995811546
2002-02-22,110.48939934660179
2002-02-25,112.49252626438023
2002-02-26,114.00512091985956
2002-02-27,115.71823859594183
2002-02-28,113.54318121917356
2002-03-01,115.15751244203571
2002-03-04,117.88485354996489
2002-03-05,117.33092317572351
2002-03-06,118.13293380028773
2002-03-07,118.94267567627797
2002-03-08,118.90736581360747
2002-03-11,118.27854679852454
2002-03-12,117.34972608376751
2002-03-13,117.74818119109067
2002-03-14,117.31489385778784
2002-03-15,118.40950223768706
2002-03-18,119.01006549712943
2002-03-19,118.8331351251584
2002-03-20,118.00091402687436
2002-03-21,118.50951966593682
2002-03-22,118.30074539064331
2002-03-25,117.27948622349
2002-03-26,117.44377864716424
2002-03-27,117.97845230936828
2002-03-28,119.33347087731941
2002-03-29,119.33347087731941
2002-04-01,119.5603235235111
2002-04-02,118.92580132274652
2002-04-03,118.95340683770516
2002-04-04,118.07612725776151
2002-04-05,118.5929691620653
2002-04-08,117.54303338533018
2002-04-09,116.75153890651056
2002-04-10,117.52631666646458
2002-04-11,114.66864403580671
2002-04-12,115.18838033782134
2002-04-15,116.53191599416668
2002-04-16,118.42071731526256
2002-04-17,118.170971202302
2002-04-18,117.2460333732073
2002-04-19,117.68965493578885
2002-04-22,117.21427120073784
2002-04-23,115.8133182532636
2002-04-24,115.91004221407697
2002-04-25,115.48884294947942
2002-04-26,114.2007705393858
2002-04-29,114.27558952942539
2002-04-30,114.84420278487056
2002-05-01,113.56436969034615
2002-05-02,114.97487430726076
2002-05-03,114.3145238036841
2002-05-06,113.87178553115562
2002-05-07,112.13248781198644
2002-05-08,114.88958659378787
2002-05-09,114.97162868750235
2002-05-10,113.94206466090994
2002-05-13,114.96676810139712
2002-05-14,116.60358026696866
2002-05-15,116.68979405872278
2002-05-16,116.48550007050363
2002-05-17,114.7738467411062
2002-05-20,114.20995237821144
2002-05-21,114.15374484562449
2002-05-22,111.9858096458068
2002-05-23,113.12580315200898
2002-05-24,114.19804800012564
2002-05-27,113.32473945255008
2002-05-28,110.83831901049327
2002-05-29,110.82119705383498
2002-05-30,109.43316760971226
2002-05-31,111.16915612853572
2002-06-03,110.60741939830312
2002-06-04,110.07511920512285
2002-06-05,108.14496258611251
2002-06-06,106.83370165926536
2002-06-07,105.90629888391213
2002-06-10,105.85007417402639
2002-06-11,107.06210495909957
2002-06-12,105.3052824029662
2002-06-13,103.522081416192
2002-06-14,100.13581262631111
2002-06-17,103.29217916989616
2002-06-18,102.22665336057409
2002-06-19,100.57059891653562
2002-06-20,98.7754142490122
2002-06-21,98.71760430813455
2002-06-24,97.05992917837506
2002-06-25,99.51247362535558
2002-06-26,96.67100731338572
2002-06-27,97.22083054295204
2002-06-28,99.24012009128472
2002-07-01,100.37019688672038
2002-07-02,97.7531847892759
2002-07-03,94.73209858362253
2002-07-04,96.40366327938789
2002-07-05,100.23783426025163
2002-07-08,99.59909702510579
2002-07-09,98.27694029488298
2002-07-10,96.66695151166645
2002-07-11,92.69411330670347
2002-07-12,92.50828778023458
2002-07-15,86.74234816632615
2002-07-16,87.89597641255516
2002-07-17,91.53601921607475
2002-07-18,94.03113284061332
2002-07-19,89.74901234296863
2002-07-22,85.66315456503303
2002-07-23,85.51731148043285
2002-07-24,84.32430535028855
2002-07-25,87.6985861372738
2002-07-26,89.03171105686424
2002-07-29,93.57513551557338
2002-07-30,93.16847762924769
2002-07-31,94.99527254027858
2002-08-01,90.15303178753031
2002-08-02,90.83335840123624
2002-08-05,88.90153072781318
2002-08-06,92.70295454369162
2002-08-07,90.7926342994364
2002-08-08,93.92075428275469
2002-08-09,94.6282627537201
2002-08-12,92.15026500524918
2002-08-13,93.60235551042055
2002-08-14,91.90061901142063
2002-08-15,95.62823051019085
2002-08-16,95.59594516310466
2002-08-19,98.55783115299947
2002-08-20,97.55161756151709
2002-08-21,97.37511164728475
2002-08-22,99.56732162386788
2002-08-23,98.25448265965188
2002-08-26,98.43031075064484
2002-08-27,99.57850375662518
2002-08-28,95.67542976176448
2002-08-29,94.86481647653036
2002-08-30,95.26726531277842
2002-09-02,93.83899019192526
2002-09-03,89.73106070143885
2002-09-04,89.57902242394651
2002-09-05,89.40639883814858
2002-09-06,91.92055043259465
2002-09-09,90.78477347915695
2002-09-10,93.66049770838178
2002-09-11,94.14608178535774
2002-09-12,91.1566915533297
2002-09-13,89.43297449527257
2002-09-16,90.16799170159798
2002-09-17,89.10424396232655
2002-09-18,85.4922753769477
2002-09-19,84.14577425668791
2002-09-20,85.22863305862451
2002-09-23,82.93414154431511
2002-09-24,81.35480393971513
2002-09-25,81.5298851622272
2002-09-26,84.81304400629743
2002-09-27,85.57965850436082
2002-09-30,81.08067777870488
2002-10-01,82.60191348527202
2002-10-02,84.47795023465515
2002-10-03,83.87656900064579
2002-10-04,82.8580418832297
2002-10-07,82.0501704919169
2002-10-08,81.08141961091495
2002-10-09,80.9222494781496
2002-10-10,82.12682976665516
2002-10-11,86.30198114692885
2002-10-14,84.59209876246769
2002-10-15,89.73810330589114
2002-10-16,88.11151825838101
2002-10-17,91.3110512453527
2002-10-18,90.94648549120333
2002-10-21,90.63721354023814
2002-10-22,89.53144430095026
2002-10-23,87.83031528184702
2002-10-24,90.90824359966454
2002-10-25,89.64600477661898
2002-10-28,90.13657821965305
2002-10-29,86.36456890895613
2002-10-30,87.86800046666302
2002-10-31,88.48722593303724
2002-11-01,87.14961631672826
2002-11-04,89.9064884666243
2002-11-05,89.8826316539548
2002-11-06,88.57020185817277
2002-11-07,88.4514216256687
2002-11-08,87.2978808014378
2002-11-11,87.0620771690732
2002-11-12,89.18419402774595
2002-11-13,88.27174617375418
2002-11-14,88.69722365708121
2002-11-15,89.85503835428997
2002-11-18,90.8439448055848
2002-11-19,90.37141426604305
2002-11-20,90.37154331715851
2002-11-21,93.1384500984388
2002-11-22,93.23420320529841
2002-11-25,91.82747127352167
2002-11-26,90.25355863017707
2002-11-27,91.37016131565188
2002-11-28,93.06131583293562
2002-11-29,92.76668498919405
2002-12-02,92.62403445707307
2002-12-03,90.93090349132494
2002-12-04,90.05819459908896
2002-12-05,89.56860579025813
2002-12-06,88.6984123886501
2002-12-09,86.8868564791103
2002-12-10,86.25393127374235
2002-12-11,87.60195008785708
2002-12-12,85.87174913636646
2002-12-13,84.51839541018019
2002-12-16,87.38412473524961
2002-12-17,85.73449900467921
2002-12-18,84.4257798533178
2002-12-19,84.61715344317564
2002-12-20,85.52869612957443
2002-12-23,85.95214197800512
2002-12-24,85.84224453571585
2002-12-25,85.84224453571585
2002-12-26,85.61023242545876
2002-12-27,82.97221339833236
2002-12-30,84.20910675781731
2002-12-31,84.88236831081257
2003-01-01,84.88236831081257
2003-01-02,86.89577521619195
2003-01-03,87.17942563751947
2003-01-06,87.17669914754272
2003-01-07,86.38758920812931
2003-01-08,85.42213622389235
2003-01-09,85.24125439126264
2003-01-10,86.11895879605586
2003-01-13,85.3752457862508
2003-01-14,85.2293629252272
2003-01-15,83.73001387126803
2003-01-16,83.97853669434234
2003-01-17,82.37502986400227
2003-01-20,80.71864090054072
2003-01-21,80.04231472107806
2003-01-22,78.95135585308618
2003-01-23,77.85201875096146
2003-01-24,77.67564507939436
2003-01-27,75.29571263129492
2003-01-28,75.60216470110548
2003-01-29,75.20667611788328
2003-01-30,77.82269080497886
2003-01-31,77.44537562657088
2003-02-03,79.95570468917816
2003-02-04,77.31155722752106
2003-02-05,79.63196054249322
2003-02-06,77.47468040691064
2003-02-07,77.53809934955227
2003-02-10,77.23109528287921
2003-02-11,79.03574368595618
2003-02-12,78.0715116993698
2003-02-13,77.75918369790624
2003-02-14,77.56288740348903
2003-02-17,79.07777081839296
2003-02-18,79.65148423163062
2003-02-19,78.03189384826122
2003-02-20,77.99402566565155
2003-02-21,78.58058383464028
2003-02-24,78.29721702022371
2003-02-25,76.28644404884032
2003-02-26,76.0786909648517
2003-02-27,75.89049871327028
2003-02-28,77.29912892958303
2003-03-03,77.77170876004102
2003-03-04,76.17347192736845
2003-03-05,75.5617549270882
2003-03-06,75.54766777708262
2003-03-07,73.76146074765256
2003-03-10,71.9411671780575
2003-03-11,72.61819303968039
2003-03-12,69.8777821363127
2003-03-13,74.48841439334822
2003-03-14,76.8585330342846
2003-03-17,79.49889516879364
2003-03-18,79.84480042739084
2003-03-19,80.79676055004101
2003-03-20,80.75297464042723
2003-03-21,83.19458975292662
2003-03-24,80.47383577108218
2003-03-25,80.00991807683171
2003-03-26,80.84977085733502
2003-03-27,78.90474156292666
2003-03-28,78.197017906763
2003-03-31,75.79176334934444
2003-04-01,77.0971345100258
2003-04-02,79.10688544747879
2003-04-03,80.13667788788543
2003-04-04,80.7740119292691
2003-04-07,83.02711440957052
2003-04-08,81.19576710873918
2003-04-09,81.0776542183472
2003-04-10,80.06919743427243
2003-04-11,80.513299459499
2003-04-14,81.24994713705502
2003-04-15,82.66782126134716
2003-04-16,81.4197345674965
2003-04-17,81.59690991815766
2003-04-18,81.59690991815766
2003-04-21,81.1741802832013
2003-04-22,81.78811369451053
2003-04-23,83.09167833573645
2003-04-24,81.98788057166928
2003-04-25,80.80976703406058
2003-04-28,82.71790772893688
2003-04-29,82.59691436855088
2003-04-30,81.43095625111725
2003-05-01,79.9213542204258
2003-05-02,81.48589512557743
2003-05-05,81.21853913446552
2003-05-06,82.29427720309312
2003-05-07,80.87770140705335
2003-05-08,79.27797915309309
2003-05-09,80.04034458013335
2003-05-12,80.1956617903986
2003-05-13,80.5789156369364
2003-05-14,81.00280976835394
2003-05-15,82.57716192013403
2003-05-16,82.57520677560105
2003-05-19,80.29340889124384
2003-05-20,81.196377821034
2003-05-21,80.66865439011258
2003-05-22,81.3007522227259
2003-05-23,80.89352098422798
2003-05-26,80.37139269176758
2003-05-27,80.72376542573775
2003-05-28,83.10676548382395
2003-05-29,83.8332282595514
2003-05-30,83.23763301085798
2003-06-02,85.17288496361022
2003-06-03,84.65429025642214
2003-06-04,85.17936643174008
2003-06-05,84.73922144197073
2003-06-06,87.3978066555583
2003-06-09,85.67472644027822
2003-06-10,85.99609871120994
2003-06-11,87.31299635288698
2003-06-12,88.06543138726161
2003-06-13,87.13494081856487
2003-06-16,87.73435830308924
2003-06-17,89.24875367866126
2003-06-18,89.87162438536288
2003-06-19,88.35730450640386
2003-06-20,88.99317813346936
2003-06-23,88.58975601507159
2003-06-24,87.70267047918897
2003-06-25,87.93270869592823
2003-06-26,87.95668824728209
2003-06-27,87.9438454698096
2003-06-30,87.02651115298804
2003-07-01,85.35677872988876
2003-07-02,86.90841634197201
2003-07-03,87.49554588467365
2003-07-04,87.56235301501675
2003-07-07,89.52670589209735
2003-07-08,89.37652237979187
2003-07-09,88.44543675018146
2003-07-10,87.66824868278484
2003-07-11,88.84003073423484
2003-07-14,90.1716467363922
2003-07-15,89.03833505862117
2003-07-16,88.2796947687916
2003-07-17,87.82188850531976
2003-07-18,87.78075690612312
2003-07-21,87.30197551910575
2003-07-22,87.70865264693161
2003-07-23,87.44182962238635
2003-07-24,88.5682802579158
2003-07-25,88.14866514816971
2003-07-28,89.3617422144797
2003-07-29,88.953651274809
2003-07-30,89.8421165677452
2003-07-31,91.14043537610702
2003-08-01,90.03590284565044
2003-08-04,89.56189558268696
2003-08-05,89.83855541275285
2003-08-06,88.74906392746003
2003-08-07,89.4064678775551
2003-08-08,90.57390528909194
2003-08-11,90.76083065904305
2003-08-12,91.28024984086986
2003-08-13,92.04844954552053
2003-08-14,93.04032076587902
2003-08-15,92.9424136562037
2003-08-18,94.15088608857118
2003-08-19,94.23950162319684
2003-08-20,94.01986103433893
2003-08-21,95.31216437428199
2003-08-22,95.89845974560237
2003-08-25,95.60791115549122
2003-08-26,94.46544347136431
2003-08-27,94.93340611864667
2003-08-28,94.8756008465761
2003-08-29,93.8353342483914
2003-09-01,94.34257170693675
2003-09-02,95.5880069689293
2003-09-03,97.23963306528633
2003-09-04,96.62277017215936
2003-09-05,95.41655606491595
2003-09-08,95.58490439997
2003-09-09,94.15239268478423
2003-09-10,93.37805936070149
2003-09-11,93.70766224519564
2003-09-12,93.36025732686115
2003-09-15,93.69725140275
2003-09-16,94.89582566548977
2003-09-17,95.2285415341701
2003-09-18,96.16080861112259
2003-09-19,95.09942127807874
2003-09-22,94.34699595653765
2003-09-23,94.08042182497907
2003-09-24,94.78287576867348
2003-09-25,93.98988474232702
2003-09-26,93.25864032679843
2003-09-29,92.62866450953535
2003-09-30,90.6878674867852
2003-10-01,92.25002089966073
2003-10-02,93.50500999703135
2003-10-03,95.21352195194865
2003-10-06,95.33222935959154
2003-10-07,94.51890600945727
2003-10-08,93.58013105821236
2003-10-09,95.13816519765675
2003-10-10,94.56397953640437
2003-10-13,96.74129010237287
2003-10-14,96.00223631447815
2003-10-15,97.46082746312503
2003-10-16,97.02140539212562
2003-10-17,96.99840421604287
2003-10-20,97.46290892283062
2003-10-21,97.46186099060525
2003-10-22,95.8357382109192
2003-10-23,94.41587240189763
2003-10-24,94.67430571210517
2003-10-27,95.1829182480528
2003-10-28,96.29183664773986
2003-10-29,96.68462461600872
2003-10-30,97.27017599995602
2003-10-31,97.60421811588719
2003-11-03,99.3527368281816
2003-11-04,99.01571623391723
2003-11-05,98.7371599263918
2003-11-06,98.7079601097341
2003-11-07,99.60205897376852
2003-11-10,98.86190159073729
2003-11-11,98.16858115830142
2003-11-12,98.21078368067447
2003-11-13,97.97327019244433
2003-11-14,97.6923140165427
2003-11-17,96.45034490330151
2003-11-18,95.94739847209466
2003-11-19,95.36839266654947
2003-11-20,95.0311072351571
2003-11-21,95.22167975607434
2003-11-24,97.3223597611113
2003-11-25,97.50635775255573
2003-11-26,97.01636186890069
2003-11-27,97.2143277374522
2003-11-28,96.75282804533674
2003-12-01,98.38318297110442
2003-12-02,96.95999195757396
2003-12-03,97.23511648149635
2003-12-04,96.92631690729024
2003-12-05,96.36008651601092
2003-12-08,96.08326012284824
2003-12-09,97.45660755916555
2003-12-10,96.64764154369168
2003-12-11,97.00574500985307
2003-12-12,96.80717154045993
2003-12-15,96.72636718405028
2003-12-16,96.11671619762792
2003-12-17,97.11032843185193
2003-12-18,98.48151057116492
2003-12-19,99.33655132239726
2003-12-22,99.02243501367984
2003-12-23,99.39942843791339
2003-12-24,99.56177720780785
2003-12-25,99.56177720780785
2003-12-26,99.71125914404719
2003-12-29,99.49972320824352
2003-12-30,100.00785947682155
2003-12-31,100.02732042544676
2004-01-01,100.02732042544676
2004-01-02,100.78975744445738
2004-01-05,101.04708933407768
2004-01-06,101.23992450506383
2004-01-07,100.79677329129997
2004-01-08,101.39928576264494
2004-01-09,100.277353846702
2004-01-12,100.61307510334088
2004-01-13,100.2450838597941
2004-01-14,100.81496952759484
2004-01-15,100.81600779463918
2004-01-16,101.98467975824737
2004-01-19,102.03113359531771
2004-01-20,101.57762820186959
2004-01-21,102.4391037507767
2004-01-22,101.53490489724274
2004-01-23,100.72055062813139
2004-01-26,100.40418680066782
2004-01-27,99.85875437667731
2004-01-28,101.48850960531801
2004-01-29,101.14732997036897
2004-01-30,100.47136036552554
2004-02-02,100.12848291198137
2004-02-03,100.36149797168878
2004-02-04,100.26241279910138
2004-02-05,99.61308475228326
2004-02-06,99.91740807065422
2004-02-09,101.71804766958292
2004-02-10,101.09176422865956
2004-02-11,101.57225553828985
2004-02-12,101.14629476860132
2004-02-13,101.92696466510502
2004-02-16,102.31746890707826
2004-02-17,103.59741515079726
2004-02-18,103.53753656141399
2004-02-19,105.41894766379518
2004-02-20,105.32142043648804
2004-02-23,105.19722784292182
2004-02-24,104.69770352704786
2004-02-25,106.0282905372811
2004-02-26,106.19524877621545
2004-02-27,105.68770073395643
2004-03-01,107.17632754792177
2004-03-02,107.16495663197882
2004-03-03,107.24326360868037
2004-03-04,107.44090769456186
2004-03-05,106.2689797549081
2004-03-08,106.92464832167347
2004-03-09,105.83735090577379
2004-03-10,105.86567182717769
2004-03-11,103.17897099426244
2004-03-12,103.80652103936575
2004-03-15,102.71351628872792
2004-03-16,103.35035347178965
2004-03-17,105.25375349083875
2004-03-18,103.48810199730096
2004-03-19,104.39968075542421
2004-03-22,102.7551507305159
2004-03-23,103.19947394801528
2004-03-24,103.32604274732732
2004-03-25,103.76405023224262
2004-03-26,103.63999147652677
2004-03-29,104.88316375644983
2004-03-30,105.50650344825078
2004-03-31,104.85730166113123
2004-04-01,105.74926229638278
2004-04-02,107.42206465749791
2004-04-05,108.47403852090872
2004-04-06,109.01781792307611
2004-04-07,108.1099053044233
2004-04-08,108.9354553954658
2004-04-09,108.9354553954658
2004-04-12,109.24230312202604
2004-04-13,110.45470893476883
2004-04-14,108.01568115833474
2004-04-15,107.91519001487588
2004-04-16,108.50084846616609
2004-04-19,109.09207169372226
2004-04-20,109.90598554634241
2004-04-21,108.35070443407457
2004-04-22,108.87399549233692
2004-04-23,109.45689732979018
2004-04-26,110.25866504311323
2004-04-27,110.24073968806
2004-04-28,109.41600666247521
2004-04-29,108.1444084637665
2004-04-30,106.71218970103165
2004-05-03,107.08520922642334
2004-05-04,108.27585215753932
2004-05-05,107.94569420847712
2004-05-06,107.84290588862852
2004-05-07,108.32002495347787
2004-05-10,105.75691159571787
2004-05-11,106.44273415630035
2004-05-12,105.96290552009195
2004-05-13,106.94805994677944
2004-05-14,106.4468295150904
2004-05-17,104.5606562765685
2004-05-18,104.8646461584131
2004-05-19,106.29332327295002
2004-05-20,105.80799592245432
2004-05-21,106.14892029814423
2004-05-24,106.79311232620468
2004-05-25,107.18847308052655
2004-05-26,108.10972625393958
2004-05-27,107.96829371988478
2004-05-28,107.85152301455518
2004-05-31,107.85152301455518
2004-06-01,107.99747869866074
2004-06-02,108.46987516344224
2004-06-03,108.7636350166162
2004-06-04,108.92961094965848
2004-06-07,109.23911437768767
2004-06-08,109.75103261292625
2004-06-09,110.28374559492549
2004-06-10,110.68285502749686
2004-06-11,110.555931650261
2004-06-14,108.83952322375046
2004-06-15,109.55614862431929
2004-06-16,111.5480443063153
2004-06-17,111.65145145324352
2004-06-18,111.480425063805
2004-06-21,111.19033059878888
2004-06-22,109.88446387439778
