Date,GERMANY VALUE
1998-12-31,99.99999999999999
1999-01-29,110.38926634536844
1999-02-26,106.97390217837953
1999-03-31,109.29915429476831
1999-04-30,123.3539930289619
1999-05-31,113.8697160014287
1999-06-30,123.88437475272502
1999-07-30,118.49614485531451
1999-08-31,121.08522955919315
1999-09-30,114.56857706569728
1999-10-29,123.58564907875457
1999-11-30,122.83264237431277
1999-12-31,142.62600992169862
2000-01-31,130.99945918759036
2000-02-29,143.45490706164676
2000-03-31,136.93493418001154
2000-04-28,138.84003461830608
2000-05-31,136.56257719104545
2000-06-30,132.6124359187508
2000-07-31,144.1021264436096
2000-08-31,146.8473279232307
2000-09-29,141.91242178935494
2000-10-31,151.51027619880358
2000-11-30,142.7678442051262
2000-12-29,148.23098727724891
2001-01-01,148.23098727724891
2001-01-02,146.92407022136376
2001-01-03,147.25711676267352
2001-01-04,147.68975291642113
2001-01-05,147.84874443178677
2001-01-08,147.2451997292667
2001-01-09,146.81875534184823
2001-01-10,144.94027715588294
2001-01-11,147.02113019144204
2001-01-12,146.1098676561239
2001-01-15,147.05125285272678
2001-01-16,146.5652266458501
2001-01-17,148.957497053732
2001-01-18,148.51843987784187
2001-01-19,148.39210711653965
2001-01-22,150.74269118871618
2001-01-23,151.81647372463334
2001-01-24,151.61206713761644
2001-01-25,152.87569406466338
2001-01-26,152.37268920872094
2001-01-29,153.6360913971712
2001-01-30,152.74883664372072
2001-01-31,153.63597923559652
2001-02-01,151.99983712764617
2001-02-02,150.97148250985413
2001-02-05,151.76401313814142
2001-02-06,153.49336930543865
2001-02-07,152.46887123076723
2001-02-08,153.59660517773247
2001-02-09,151.66631461291493
2001-02-12,153.03220708548884
2001-02-13,154.21011320594337
2001-02-14,154.37702380557346
2001-02-15,155.57901978659632
2001-02-16,153.78400912971424
2001-02-19,154.5543760548303
2001-02-20,154.0914407745919
2001-02-21,153.0110383254986
2001-02-22,151.46034870904813
2001-02-23,148.3495564068225
2001-02-26,149.96857799552063
2001-02-27,150.65103467135393
2001-02-28,150.57085153892575
2001-03-01,148.43965774052896
2001-03-02,150.607923107342
2001-03-05,151.8081435439763
2001-03-06,153.58753252266635
2001-03-07,153.88961328606723
2001-03-08,152.96091679974128
2001-03-09,151.91338935675694
2001-03-12,148.14736877034207
2001-03-13,146.8201710925066
2001-03-14,141.6412707280986
2001-03-15,145.18181045330707
2001-03-16,142.143151885379
2001-03-19,139.91057665542291
2001-03-20,142.64249014833433
2001-03-21,138.05287439491164
2001-03-22,131.34376132405592
2001-03-23,134.11802212421904
2001-03-26,138.76509896481556
2001-03-27,144.81658405727725
2001-03-28,142.81246526020243
2001-03-29,144.87553629319666
2001-03-30,144.26652709531527
2001-04-02,143.06832651248178
2001-04-03,138.70570436534567
2001-04-04,139.71404716500106
2001-04-05,142.4046033686053
2001-04-06,140.52093377270208
2001-04-09,143.688501923944
2001-04-10,148.13032059765808
2001-04-11,148.0793645664331
2001-04-12,148.87075418281216
2001-04-13,148.87075418281216
2001-04-16,148.8707541828121
2001-04-17,147.51960874991872
2001-04-18,153.36721819166493
2001-04-19,153.2019666296896
2001-04-20,151.85304943128895
2001-04-23,150.58477134401645
2001-04-24,152.18229267146057
2001-04-25,151.2841801425338
2001-04-26,151.2268170159767
2001-04-27,152.20485705361506
2001-04-30,153.80941071900082
2001-05-01,153.80941071900085
2001-05-02,152.3220463497991
2001-05-03,149.3244322287833
2001-05-04,150.98095215526382
2001-05-07,150.49956807703202
2001-05-08,149.66648132699353
2001-05-09,149.03640188937703
2001-05-10,150.84053461125217
2001-05-11,150.63903118439248
2001-05-14,149.06210732567143
2001-05-15,149.2227768254995
2001-05-16,150.56820312111486
2001-05-17,151.18042837455164
2001-05-18,151.23483398517894
2001-05-21,152.54412792986733
2001-05-22,153.30729778217565
2001-05-23,151.73569537942925
2001-05-24,153.23568616722238
2001-05-25,151.397517859576
2001-05-28,151.13676611834273
2001-05-29,148.2751098817371
2001-05-30,146.7462763305206
2001-05-31,148.61612861840206
2001-06-01,148.80759578989412
2001-06-04,149.72152684118214
2001-06-05,149.7868142033704
2001-06-06,148.5104641520903
2001-06-07,148.48853291234818
2001-06-08,147.9562665018937
2001-06-11,147.9291121175294
2001-06-12,146.35288139305965
2001-06-13,147.75635485938773
2001-06-14,146.40127064071663
2001-06-15,144.28514329236285
2001-06-18,143.29441793182954
2001-06-19,144.17108389431033
2001-06-20,144.13597229626924
2001-06-21,144.80761937222547
2001-06-22,145.25709837317922
2001-06-25,144.96829491831244
2001-06-26,143.82587203234186
2001-06-27,143.7677452036671
2001-06-28,147.00849136737546
2001-06-29,149.98535664338073
2001-07-02,151.48346607963174
2001-07-03,150.35628002829532
2001-07-04,149.82535362860477
2001-07-05,149.75492651561044
2001-07-06,146.44058138858253
2001-07-09,146.65164227884705
2001-07-10,145.76207661908313
2001-07-11,145.86182198970246
2001-07-12,147.5554582535947
2001-07-13,148.86098260527328
2001-07-16,147.19021010159872
2001-07-17,146.97159122108883
2001-07-18,144.4766469016251
2001-07-19,146.26740496624137
2001-07-20,145.60972375965238
2001-07-23,145.00069209047504
2001-07-24,142.15267630923896
2001-07-25,139.43533834236536
2001-07-26,141.152312051092
2001-07-27,143.40743772821378
2001-07-30,144.49088730234624
2001-07-31,145.72500341627213
2001-08-01,143.95135329796977
2001-08-02,141.80647680430278
2001-08-03,140.73864177162645
2001-08-06,141.17387672792063
2001-08-07,141.09819715576432
2001-08-08,135.86027871118566
2001-08-09,133.25394255009272
2001-08-10,131.274678383401
2001-08-13,131.0943008912122
2001-08-14,133.2228542274626
2001-08-15,130.97658878950242
2001-08-16,128.5242933572297
2001-08-17,125.02059477263406
2001-08-20,125.19137012084376
2001-08-21,125.59755387058473
2001-08-22,125.62642277160668
2001-08-23,126.09382508859485
2001-08-24,129.44527336550385
2001-08-27,130.0770852947664
2001-08-28,128.11026648221312
2001-08-29,127.8587364297787
2001-08-30,124.34669654733162
2001-08-31,124.84096714086843
2001-09-03,123.2902803936668
2001-09-04,125.79190446756908
2001-09-05,123.06054524231854
2001-09-06,120.68971832597411
2001-09-07,116.38458385650834
2001-09-10,114.89190693118475
2001-09-11,106.37942560635418
2001-09-12,107.2806735790015
2001-09-13,108.48937378532749
2001-09-14,101.65618254306602
2001-09-17,105.16414097128519
2001-09-18,102.64522462382038
2001-09-19,98.65095259310175
2001-09-20,92.82977339223402
2001-09-21,92.76225254225675
2001-09-24,99.36477084771526
2001-09-25,98.30029658846344
2001-09-26,100.36377018022453
2001-09-27,101.78314037832104
2001-09-28,104.86823284701205
2001-10-01,103.10633931200282
2001-10-02,104.80501675006417
2001-10-03,107.11717713914712
2001-10-04,109.94962688088091
2001-10-05,109.52796009481015
2001-10-08,109.81780221734776
2001-10-09,109.27318749990515
2001-10-10,112.19116843065329
2001-10-11,113.58040928925408
2001-10-12,112.74899337976397
2001-10-15,110.35386471615091
2001-10-16,112.10547654591602
2001-10-17,112.3911539197643
2001-10-18,111.1545048752848
2001-10-19,109.44114626717335
2001-10-22,111.28921659475256
2001-10-23,114.05406020747895
2001-10-24,116.12831672490614
2001-10-25,113.40145069089958
2001-10-26,115.49871207701156
2001-10-29,112.20705384418741
2001-10-30,109.34850909056092
2001-10-31,109.83839964478409
2001-11-01,111.56659996741287
2001-11-02,110.28923299488044
2001-11-05,113.65336621245125
2001-11-06,112.39028177096695
2001-11-07,116.35630486988816
2001-11-08,119.29770706788955
2001-11-09,117.91525516068322
2001-11-12,116.00205454733664
2001-11-13,119.54104235758574
2001-11-14,120.15534838548167
2001-11-15,121.86827022872522
2001-11-16,124.3086766683969
2001-11-19,127.81209942223873
2001-11-20,125.66755796106061
2001-11-21,125.67535476789388
2001-11-22,125.81793158515251
2001-11-23,127.03306824273729
2001-11-26,126.10033499692689
2001-11-27,124.74923222296827
2001-11-28,121.44887682638095
2001-11-29,121.04441287058621
2001-11-30,122.23447176619916
2001-12-03,122.12176014197871
2001-12-04,122.56565365500342
2001-12-05,129.00613949164435
2001-12-06,130.04921926896918
2001-12-07,127.69121350838024
2001-12-10,125.73548130924885
2001-12-11,126.5760836350738
2001-12-12,124.04528533815471
2001-12-13,121.76877293466957
2001-12-14,120.42146637200398
2001-12-17,124.84832560995822
2001-12-18,124.35956881599527
2001-12-19,122.64015187284558
2001-12-20,121.4058996851955
2001-12-21,124.10664320136405
2001-12-24,124.10664320136401
2001-12-25,124.10664320136401
2001-12-26,124.10664320136407
2001-12-27,127.34362466561525
2001-12-28,128.47339059327905
2001-12-31,128.47339059327905
2002-01-01,128.47339059327905
2002-01-02,128.48314785052827
2002-01-03,131.6260087081121
2002-01-04,133.5321226165479
2002-01-07,130.89937201780032
2002-01-08,131.33425304883687
2002-01-09,131.61796094293547
2002-01-10,129.52150845567294
2002-01-11,128.94028399406238
2002-01-14,125.03078377863768
2002-01-15,124.98359152209467
2002-01-16,122.21908461724787
2002-01-17,126.55281394652262
2002-01-18,126.42800247293229
2002-01-21,124.89548075140222
2002-01-22,124.01848639595096
2002-01-23,126.5656445606737
2002-01-24,126.50311241803927
2002-01-25,126.35237726191993
2002-01-28,126.5210990958182
2002-01-29,124.18095760272728
2002-01-30,123.79452421928562
2002-01-31,124.74430162111823
2002-02-01,124.64699698509261
2002-02-04,121.53120641297981
2002-02-05,120.03960947512306
2002-02-06,116.74108880574605
2002-02-07,117.47681535617554
2002-02-08,116.46753577388337
2002-02-11,119.1567813812921
2002-02-12,117.43951809599633
2002-02-13,118.6938861133587
2002-02-14,119.50990504588371
2002-02-15,116.55503996057499
2002-02-18,117.23389184380547
2002-02-19,114.23081444799038
2002-02-20,114.57641252053361
2002-02-21,117.14809625643026
2002-02-22,114.45582955916066
2002-02-25,117.61043003347777
2002-02-26,118.93950006205256
2002-02-27,120.75003862276307
2002-02-28,122.32145879579099
2002-03-01,124.21098423000012
2002-03-04,128.57717928095903
2002-03-05,127.85958168434479
2002-03-06,129.12893362432828
2002-03-07,129.40806321446476
2002-03-08,131.73399482343802
2002-03-11,131.0322633625617
2002-03-12,129.16338212961455
2002-03-13,128.67384426652245
2002-03-14,129.31757469301147
2002-03-15,132.09701990079503
2002-03-18,132.568347584415
2002-03-19,133.4799473907214
2002-03-20,131.08888640894128
2002-03-21,130.36048958526493
2002-03-22,132.1012403388151
2002-03-25,130.81419050716494
2002-03-26,132.67879273180196
2002-03-27,131.5981049939175
2002-03-28,132.827924832942
2002-03-29,132.827924832942
2002-04-01,132.82792483294196
2002-04-02,130.64909161886402
2002-04-03,129.96751085623418
2002-04-04,129.08726682498354
2002-04-05,128.83263015071816
2002-04-08,126.67744317765235
2002-04-09,126.23802309755183
2002-04-10,128.6418213092569
2002-04-11,125.97863424820297
2002-04-12,126.53024447031197
2002-04-15,128.31635431439915
2002-04-16,131.889990085475
2002-04-17,131.05243274362314
2002-04-18,129.76294800834518
2002-04-19,129.6969937109513
2002-04-22,127.41483589315692
2002-04-23,127.00368299300199
2002-04-24,126.14661757570191
2002-04-25,124.21158936357808
2002-04-26,123.25356842910155
2002-04-29,123.38730316485896
2002-04-30,124.69279174300777
2002-05-01,124.69279174300777
2002-05-02,123.58940258414907
2002-05-03,121.60411419315037
2002-05-06,121.13163071873852
2002-05-07,121.165347748936
2002-05-08,125.38670426708573
2002-05-09,124.19394922594692
2002-05-10,121.31879877789187
2002-05-13,123.94994472042683
2002-05-14,126.30524756942364
2002-05-15,127.05284476785498
2002-05-16,126.49572271424762
2002-05-17,126.68447347035064
2002-05-20,125.71687712151959
2002-05-21,125.64616656034421
2002-05-22,124.62274970982202
2002-05-23,123.94859017218874
2002-05-24,123.90094295273185
2002-05-27,125.8360844209243
2002-05-28,124.85290730324725
2002-05-29,124.19614668372564
2002-05-30,120.63223872454424
2002-05-31,121.84458644801384
2002-06-03,120.45509525667674
2002-06-04,116.81682471257324
2002-06-05,116.77835252660553
2002-06-06,118.00111732405374
2002-06-07,116.27560940877187
2002-06-10,115.23413745030025
2002-06-11,116.27278254963058
2002-06-12,114.69409356424795
2002-06-13,113.21111027721007
2002-06-14,109.05402625641615
2002-06-17,113.72773796944463
2002-06-18,113.61972437080424
2002-06-19,110.93379350781146
2002-06-20,109.12692242947126
2002-06-21,109.12350316276223
2002-06-24,107.00200893551741
2002-06-25,108.72091222499128
2002-06-26,106.64924067638863
2002-06-27,110.16182736644188
2002-06-28,112.83198850708055
2002-07-01,113.22937137108889
2002-07-02,109.3186694940449
2002-07-03,107.82946595759138
2002-07-04,110.51342237630267
2002-07-05,115.09364371801246
2002-07-08,114.01553499993612
2002-07-09,113.10135248727968
2002-07-10,109.53355812454834
2002-07-11,108.42649792898482
2002-07-12,108.81177383149837
2002-07-15,102.82110226665819
2002-07-16,104.04733422121375
2002-07-17,106.97638313452823
2002-07-18,108.60025209463431
2002-07-19,103.12105852814989
2002-07-22,98.1577592836856
2002-07-23,93.28415385091598
2002-07-24,96.6141159390388
2002-07-25,93.96085572184971
2002-07-26,95.26243635743755
2002-07-29,102.3903751056327
2002-07-30,103.17587735326944
2002-07-31,98.89847324406485
2002-08-01,96.71875463480143
2002-08-02,95.645485179356
2002-08-05,90.82179741634997
2002-08-06,97.03680858962255
2002-08-07,94.03158464200418
2002-08-08,99.7166041946275
2002-08-09,102.24585309073679
2002-08-12,99.33358171705129
2002-08-13,99.93559676624314
2002-08-14,97.41960804165616
2002-08-15,99.71297376061797
2002-08-16,100.16469512134941
2002-08-19,104.1836457782878
2002-08-20,102.54142396148374
2002-08-21,103.98306848048047
2002-08-22,104.74319359976596
2002-08-23,102.94144296866544
2002-08-26,102.26350946198032
2002-08-27,103.96955218301638
2002-08-28,99.7593894064142
2002-08-29,99.70639810758713
2002-08-30,101.45589618977601
2002-09-02,98.83937774192313
2002-09-03,92.73602816197794
2002-09-04,94.34336251777
2002-09-05,92.48216447070088
2002-09-06,96.5364994031237
2002-09-09,94.70221329069436
2002-09-10,97.15718342348435
2002-09-11,99.53741831133671
2002-09-12,95.3758527564566
2002-09-13,94.56040248619998
2002-09-16,94.12334033353724
2002-09-17,94.00373367287267
2002-09-18,89.42003246547554
2002-09-19,86.01331196568492
2002-09-20,87.38145752022828
2002-09-23,82.68148071902466
2002-09-24,80.86232207846079
2002-09-25,83.75133621608802
2002-09-26,86.28006669241118
2002-09-27,83.76085786210123
2002-09-30,79.40288824134018
2002-10-01,82.69897136491134
2002-10-02,84.55036541412733
2002-10-03,81.12647571318102
2002-10-04,78.48115293023835
2002-10-07,77.1063092365934
2002-10-08,75.01444891146544
2002-10-09,73.60982712357769
2002-10-10,77.03489956122374
2002-10-11,82.14798683092168
2002-10-14,79.19136834264431
2002-10-15,84.197162933696
2002-10-16,83.04692135942524
2002-10-17,86.4329122845147
2002-10-18,86.06773628598201
2002-10-21,89.40813869810499
2002-10-22,85.89110623360118
2002-10-23,82.17777587376804
2002-10-24,83.61865598924152
2002-10-25,83.34184975627495
2002-10-28,85.46766296432104
2002-10-29,80.5470803888517
2002-10-30,82.7202138576355
2002-10-31,83.24604287355244
2002-11-01,83.0459009650867
2002-11-04,87.45831307175352
2002-11-05,88.3792414809535
2002-11-06,87.02107277509151
2002-11-07,83.30938652637722
2002-11-08,81.70919792889518
2002-11-11,81.64552086387954
2002-11-12,83.81511668850985
2002-11-13,82.76946611160737
2002-11-14,85.45980077827748
2002-11-15,85.25171056064816
2002-11-18,86.26582138143253
2002-11-19,86.05100073140862
2002-11-20,85.86836852408955
2002-11-21,87.70831581583587
2002-11-22,87.9381845407133
2002-11-25,87.07779350672342
2002-11-26,84.26129974029355
2002-11-27,88.5327274678527
2002-11-28,89.64867795249465
2002-11-29,88.89264151016805
2002-12-02,90.34403470640768
2002-12-03,87.47498907565026
2002-12-04,88.80721569822822
2002-12-05,86.57138120593261
2002-12-06,85.9892264455031
2002-12-09,82.10517200148963
2002-12-10,85.10950986741007
2002-12-11,86.02646018348014
2002-12-12,83.46820457284996
2002-12-13,82.26735444043504
2002-12-16,85.77499790058945
2002-12-17,83.93258063658442
2002-12-18,80.8793533942419
2002-12-19,79.0023625744029
2002-12-20,81.27745430254423
2002-12-23,80.53913262262448
2002-12-24,80.53913262262445
2002-12-25,80.53913262262445
2002-12-26,80.53913262262445
2002-12-27,76.10213557466886
2002-12-30,77.94523669222019
2002-12-31,77.94523669222019
2003-01-01,77.94523669222019
2003-01-02,83.61292085486555
2003-01-03,83.07076623213098
2003-01-06,84.75584975943734
2003-01-07,83.49418214629152
2003-01-08,80.16323052455888
2003-01-09,80.85157773560431
2003-01-10,80.81582601955938
2003-01-13,81.65604666299602
2003-01-14,82.78601148400979
2003-01-15,81.28124155762364
2003-01-16,81.93023380470561
2003-01-17,78.16204306977892
2003-01-20,77.22048782043233
2003-01-21,76.43690470049539
2003-01-22,74.50201299917796
2003-01-23,74.2387214122058
2003-01-24,72.04998719848795
2003-01-27,69.87453731870932
2003-01-28,70.20766397818127
2003-01-29,71.40050073433333
2003-01-30,70.64152990456259
2003-01-31,72.17324481747185
2003-02-03,72.50209160461594
2003-02-04,69.29865923715526
2003-02-05,72.2912433926275
2003-02-06,70.30747465103103
2003-02-07,68.35336994414195
2003-02-10,68.70356396830668
2003-02-11,70.39444755518116
2003-02-12,68.95711381802911
2003-02-13,68.50014102522661
2003-02-14,72.08625694387112
2003-02-17,73.26557261458566
2003-02-18,73.59562697129661
2003-02-19,70.05604143539
2003-02-20,68.83764875349561
2003-02-21,70.18890608989341
2003-02-24,67.71751739983911
2003-02-25,65.30730246424996
2003-02-26,64.20550209305796
2003-02-27,65.94333454238708
2003-02-28,66.82421616065359
2003-03-03,66.65392811843523
2003-03-04,65.0947484616327
2003-03-05,65.31900126933738
