Date,BELGIUM VALUE
1998-12-31,100.0
1999-01-29,100.54369675343108
1999-02-26,99.58739579497332
1999-03-31,99.5328602528476
1999-04-30,99.81788107380046
1999-05-31,94.66263083194289
1999-06-30,96.74555747065436
1999-07-30,96.10700029588102
1999-08-31,101.17428611984361
1999-09-30,98.96152265792597
1999-10-29,99.99199522041572
1999-11-30,99.33608112557995
1999-12-31,108.66572494414227
2000-01-31,92.53592821995238
2000-02-29,93.25274834232872
2000-03-31,92.41385377038104
2000-04-28,95.56680337740349
2000-05-31,96.95118673258507
2000-06-30,98.59946178863369
2000-07-31,101.54017076961672
2000-08-31,102.90498208637347
2000-09-29,99.16648035240104
2000-10-31,100.36818690612827
2000-11-30,95.39760935883508
2000-12-29,95.19681908289799
2001-01-01,95.19681908289799
2001-01-02,95.026925713344
2001-01-03,94.05997992768961
2001-01-04,94.97116357642366
2001-01-05,94.97549384188487
2001-01-08,93.92962441766095
2001-01-09,93.37608293582447
2001-01-10,92.64734276526688
2001-01-11,93.61607600123328
2001-01-12,94.42645051911131
2001-01-15,94.13053844800861
2001-01-16,93.73039317441233
2001-01-17,93.93471766242773
2001-01-18,94.32195687454536
2001-01-19,94.54060806177749
2001-01-22,94.75437662365289
2001-01-23,94.0388585384865
2001-01-24,94.14409550770925
2001-01-25,93.776828696556
2001-01-26,93.69102263508819
2001-01-29,93.27041467740015
2001-01-30,92.8184957032031
2001-01-31,93.05043129073101
2001-02-01,93.59483923906393
2001-02-02,94.05687140730764
2001-02-05,95.81630356451456
2001-02-06,96.89854348447342
2001-02-07,95.9845459766589
2001-02-08,94.9496984464527
2001-02-09,95.64799265049223
2001-02-12,95.91237345574662
2001-02-13,97.59867912388026
2001-02-14,97.686165703144
2001-02-15,98.44801500069215
2001-02-16,98.35650057076856
2001-02-19,97.82428922528707
2001-02-20,98.00047429454587
2001-02-21,97.4152409451552
2001-02-22,97.43606957503837
2001-02-23,96.96764840405854
2001-02-26,97.9713327594121
2001-02-27,98.69200991584243
2001-02-28,99.80298703595192
2001-03-01,99.13918821139359
2001-03-02,99.53121292789181
2001-03-05,100.68856131784746
2001-03-06,100.85735214263579
2001-03-07,100.67930724285164
2001-03-08,100.60362596340458
2001-03-09,100.18017176081712
2001-03-12,100.4121912528252
2001-03-13,98.05780217721049
2001-03-14,96.39070347703168
2001-03-15,95.14473692025516
2001-03-16,92.36766973447473
2001-03-19,92.06935054413321
2001-03-20,92.64538119940698
2001-03-21,90.49225000579611
2001-03-22,87.87044135557878
2001-03-23,88.7913411841176
2001-03-26,91.55987689516215
2001-03-27,93.33839351141162
2001-03-28,93.91110470282763
2001-03-29,94.5890546396497
2001-03-30,96.84919329012973
2001-04-02,97.72615671703976
2001-04-03,97.31228521359239
2001-04-04,96.79563577704619
2001-04-05,97.98738450450375
2001-04-06,98.03902446706155
2001-04-09,98.79527813658409
2001-04-10,99.90786657913908
2001-04-11,100.87525649939256
2001-04-12,99.27388484175141
2001-04-13,99.27388484175141
2001-04-16,99.27388484175144
2001-04-17,99.08731680190743
2001-04-18,99.41940276671738
2001-04-19,98.73236428827056
2001-04-20,97.25840468190066
2001-04-23,95.78251035469435
2001-04-24,95.42684836502458
2001-04-25,95.12582319056659
2001-04-26,95.38186427185089
2001-04-27,95.52467027326068
2001-04-30,96.52840580158546
2001-05-01,96.52840580158546
2001-05-02,97.49886247508113
2001-05-03,96.20836759247096
2001-05-04,94.7434212058075
2001-05-07,94.99871684644697
2001-05-08,94.9966080394047
2001-05-09,94.4647624371602
2001-05-10,95.23985881548629
2001-05-11,96.02255561277585
2001-05-14,95.1951820682759
2001-05-15,94.99728338515469
2001-05-16,93.95035213458078
2001-05-17,93.67996647261302
2001-05-18,94.09302187390131
2001-05-21,93.74017428064413
2001-05-22,94.92881048669202
2001-05-23,95.5612699411568
2001-05-24,95.47065701130221
2001-05-25,95.34459802277607
2001-05-28,95.64944805206612
2001-05-29,95.87199211624575
2001-05-30,96.40746296247177
2001-05-31,97.39411964710636
2001-06-01,96.84284531348766
2001-06-04,96.84284531348766
2001-06-05,99.54760570642713
2001-06-06,102.06292288268573
2001-06-07,101.68765763203467
2001-06-08,101.66809733379834
2001-06-11,101.28194567551208
2001-06-12,100.63617764826176
2001-06-13,100.78081043501416
2001-06-14,100.5110032642801
2001-06-15,99.54526028288568
2001-06-18,99.66965803045804
2001-06-19,99.67414264558387
2001-06-20,99.65667166670265
2001-06-21,99.32540552011518
2001-06-22,100.08670827449222
2001-06-25,99.37506517251346
2001-06-26,99.13483868047551
2001-06-27,99.2095350013081
2001-06-28,99.45427477009808
2001-06-29,99.65680950814391
2001-07-02,99.25736648323311
2001-07-03,99.58064414892422
2001-07-04,98.1563634677133
2001-07-05,99.17352331801216
2001-07-06,98.59862216106322
2001-07-09,98.8036341258403
2001-07-10,98.71221128788444
2001-07-11,98.04321646954159
2001-07-12,97.89942536095916
2001-07-13,99.04553915589337
2001-07-16,99.35492077736045
2001-07-17,99.31566259134281
2001-07-18,100.03061647067297
2001-07-19,100.13168186242977
2001-07-20,100.63259748505962
2001-07-23,101.13102951658128
2001-07-24,100.9425342002766
2001-07-25,99.70968443269597
2001-07-26,99.6069393748997
2001-07-27,100.33277034726132
2001-07-30,100.55825153980996
2001-07-31,101.08927963696894
2001-08-01,101.02467516524037
2001-08-02,100.6764848683156
2001-08-03,100.46109576471136
2001-08-06,101.23457556890119
2001-08-07,101.1515656721237
2001-08-08,101.43718854885829
2001-08-09,100.81699774295899
2001-08-10,101.48479200722757
2001-08-13,101.15866808725696
2001-08-14,100.98784705356728
2001-08-15,100.75571469955914
2001-08-16,99.86061705262301
2001-08-17,98.83798853632273
2001-08-20,98.35881739851769
2001-08-21,98.79499143059918
2001-08-22,98.89366405784658
2001-08-23,99.75622187692176
2001-08-24,100.22492268385508
2001-08-27,99.93050319960025
2001-08-28,99.07890741993592
2001-08-29,98.79712038435181
2001-08-30,98.20385516336162
2001-08-31,98.6462535248454
2001-09-03,98.58551613290106
2001-09-04,97.75685584259239
2001-09-05,97.6106099721712
2001-09-06,97.67063972269654
2001-09-07,94.88800688084575
2001-09-10,92.7438519620517
2001-09-11,91.0250360752634
2001-09-12,89.81482184496737
2001-09-13,89.49195253544072
2001-09-14,86.91781155401299
2001-09-17,86.56206164823037
