Date,ISRAEL VALUE
2000-12-29,100.0
2001-01-01,98.68506710303163
2001-01-02,93.36420461471708
2001-01-03,93.71633731841297
2001-01-04,95.97675721470843
2001-01-05,94.41470054922006
2001-01-08,91.96156123692734
2001-01-09,93.94766655555519
2001-01-10,94.56321193175943
2001-01-11,95.52373758087835
2001-01-12,95.8927505527808
2001-01-15,96.91012737018413
2001-01-16,97.37932919941412
2001-01-17,99.72682425964766
2001-01-18,97.91253442037444
2001-01-19,98.78866958934748
2001-01-22,95.883342066639
2001-01-23,94.17402742501893
2001-01-24,96.83295052258177
2001-01-25,97.35255528988446
2001-01-26,97.36193358510926
2001-01-29,95.46446982284762
2001-01-30,93.99337975019748
2001-01-31,95.00405271019653
2001-02-01,93.90321886526434
2001-02-02,93.82780091681019
2001-02-05,94.22727542111468
2001-02-06,95.15331022540812
2001-02-07,93.55260292782965
2001-02-08,96.6194791599643
2001-02-09,96.17323270483006
2001-02-12,97.47900782182055
2001-02-13,98.38764083254965
2001-02-14,97.50694628053553
2001-02-15,98.37055180173479
2001-02-16,96.82300274771698
2001-02-19,94.34530667354608
2001-02-20,95.76724026717366
2001-02-21,94.58212823194104
2001-02-22,94.30355692514918
2001-02-23,94.11963266845437
2001-02-26,95.8164762634138
2001-02-27,94.31788761618375
2001-02-28,94.0386383133192
2001-03-01,92.13516745640096
2001-03-02,91.6149437728981
2001-03-05,91.65994424234566
2001-03-06,92.5617572763649
2001-03-07,91.93564260045746
2001-03-08,90.3805581271935
2001-03-09,89.79585864748121
2001-03-12,85.66089495232558
2001-03-13,85.88157457723844
2001-03-14,83.29016102949485
2001-03-15,83.70666945770967
2001-03-16,84.11223348296254
2001-03-19,84.31588450576122
2001-03-20,82.72229834073465
2001-03-21,81.61721874126124
2001-03-22,81.3666931264416
2001-03-23,81.10248087802326
2001-03-26,83.4292996234517
2001-03-27,81.92684321070202
2001-03-28,83.52412076282069
2001-03-29,81.17376413833311
2001-03-30,81.46456125099247
2001-04-02,80.3788892150965
2001-04-03,77.90882469835913
2001-04-04,76.87863770983499
2001-04-05,81.15590162590573
2001-04-06,80.47086528893836
2001-04-09,79.83509158165164
2001-04-10,83.40013683027558
2001-04-11,84.33505288139396
2001-04-12,83.2672196598016
2001-04-13,83.2672196598016
2001-04-16,83.79031724128879
2001-04-17,81.77976469518029
2001-04-18,85.8487166500791
2001-04-19,84.66939484189473
2001-04-20,83.40363773766046
2001-04-23,84.27581588905635
2001-04-24,84.6365513238615
2001-04-25,84.2962362857308
2001-04-26,83.75569194918307
2001-04-27,84.94926520397108
2001-04-30,88.70136602199285
2001-05-01,87.90022725815999
2001-05-02,89.01215384122614
2001-05-03,87.67869865208579
2001-05-04,87.37104574667896
2001-05-07,88.04760725459705
2001-05-08,88.17566450063785
2001-05-09,86.59192455555343
2001-05-10,87.8234344483026
2001-05-11,88.2485081889965
2001-05-14,87.01735838427513
2001-05-15,87.51782731089979
2001-05-16,86.63150038583963
2001-05-17,89.10639995427051
2001-05-18,89.49133611368255
2001-05-21,89.84846781722625
2001-05-22,91.93113584405766
2001-05-23,92.53625116343443
2001-05-24,92.6538465672838
2001-05-25,92.62935933245575
2001-05-28,92.13937299691298
2001-05-29,92.30668978258471
2001-05-30,90.31697072132205
2001-05-31,91.4274944909351
2001-06-01,91.41589914799086
2001-06-04,89.3971742653835
2001-06-05,90.40173178637316
2001-06-06,91.19528670240453
2001-06-07,90.3303998157267
2001-06-08,90.95642039523115
2001-06-11,90.6976452589826
2001-06-12,87.79173187752828
2001-06-13,89.15414041016265
2001-06-14,86.98024818438877
2001-06-15,86.49734473677417
2001-06-18,85.86909796100439
2001-06-19,86.71164089596029
2001-06-20,86.31979012139736
2001-06-21,85.76113293570094
2001-06-22,85.55283142528286
2001-06-25,85.87498824545679
2001-06-26,85.85985053560782
2001-06-27,87.42716884617013
2001-06-28,89.97429922203784
2001-06-29,90.05714391349589
2001-07-02,91.17512606280441
2001-07-03,90.41274139893581
2001-07-04,90.71615219670483
2001-07-05,90.61902144167848
2001-07-06,89.51298401901433
2001-07-09,88.59871222531157
2001-07-10,88.78120978013159
2001-07-11,87.35483944954369
2001-07-12,89.75693634123031
2001-07-13,90.0647463606291
2001-07-16,90.37205055043232
2001-07-17,90.06044541107619
2001-07-18,86.96230018447189
2001-07-19,88.31054158758627
2001-07-20,87.97509535631517
2001-07-23,88.46970681418489
2001-07-24,87.11908031875396
2001-07-25,86.98563539059363
2001-07-26,88.68781057965066
2001-07-27,88.95160785773932
2001-07-30,88.66856087576436
2001-07-31,88.10702381826816
2001-08-01,88.78598134384701
2001-08-02,89.4277333550229
2001-08-03,89.0926463526121
2001-08-06,88.9297526556454
2001-08-07,88.96172144061872
2001-08-08,89.7848312929752
2001-08-09,87.00693792735606
2001-08-10,86.34762562902637
2001-08-13,87.1803655307933
2001-08-14,87.04518564808828
2001-08-15,84.05696614323016
2001-08-16,82.93831000969386
2001-08-17,82.39752439473986
2001-08-20,81.29571595450157
2001-08-21,82.13711660601552
2001-08-22,81.53161304693545
2001-08-23,82.16935069084593
2001-08-24,82.23310962865685
2001-08-27,82.39934562737268
2001-08-28,81.17972118587979
2001-08-29,80.68676734608134
2001-08-30,79.62331869811221
2001-08-31,79.40918777564858
2001-09-03,78.27160389764013
2001-09-04,78.69586339070369
2001-09-05,78.61113990854705
2001-09-06,78.14440773046213
2001-09-07,77.01222911033189
2001-09-10,75.81897727856085
2001-09-11,72.36364341564065
2001-09-12,71.75223458396155
2001-09-13,72.40087929153968
2001-09-14,71.47180971371992
2001-09-17,70.52754275168425
2001-09-18,70.31501418236144
2001-09-19,69.77920203914951
2001-09-20,67.24247110230336
2001-09-21,67.30459677591959
2001-09-24,67.47429302564427
2001-09-25,65.97079077012528
2001-09-26,66.00955485751285
2001-09-27,66.05345108778126
2001-09-28,67.00671454582796
2001-10-01,66.53160505332993
2001-10-02,66.52364131991578
2001-10-03,64.9343465082405
2001-10-04,65.88254644019652
2001-10-05,65.5373978897161
2001-10-08,66.63478049328934
2001-10-09,66.76192055896398
2001-10-10,68.32066695622086
2001-10-11,70.22227463807766
2001-10-12,69.79852498760383
2001-10-15,68.68638315774372
2001-10-16,70.31883518348805
2001-10-17,69.50632213162385
2001-10-18,69.72115025423732
2001-10-19,70.2160696883126
2001-10-22,72.04457245042167
2001-10-23,72.4494550789789
2001-10-24,71.86804870803024
2001-10-25,70.41076590532546
2001-10-26,70.98732224083486
2001-10-29,69.84732353215983
2001-10-30,68.02988622337435
2001-10-31,68.81377082358873
2001-11-01,68.51790766235979
2001-11-02,69.08518501671583
2001-11-05,72.25592482149754
2001-11-06,71.7115792801798
2001-11-07,71.37264430637299
2001-11-08,73.01466989036463
2001-11-09,73.34498440485636
2001-11-12,73.20423832255922
2001-11-13,76.87452624344034
2001-11-14,76.6704543322471
2001-11-15,76.44318159156789
2001-11-16,75.96878875852349
2001-11-19,77.48430994856098
2001-11-20,77.10113243102622
2001-11-21,77.2117862476039
2001-11-22,77.66160893511075
2001-11-23,77.99140744405062
2001-11-26,79.08424950227958
2001-11-27,78.34885727333433
2001-11-28,78.32122138775918
2001-11-29,78.44733079676396
2001-11-30,77.48573424516874
2001-12-03,75.700971259586
2001-12-04,76.17630557591006
2001-12-05,77.96704694902103
2001-12-06,78.87796610472272
2001-12-07,78.86882269557051
2001-12-10,79.78816190759328
2001-12-11,80.56489567375776
2001-12-12,80.33810813888091
2001-12-13,78.25450785435768
2001-12-14,77.29977622491535
2001-12-17,77.3378624140369
2001-12-18,77.4115840005581
2001-12-19,76.98579883905967
2001-12-20,77.24818113737084
2001-12-21,77.16987289490366
2001-12-24,82.12292208078213
2001-12-25,83.40351965722995
2001-12-26,83.85785570789335
2001-12-27,84.03552224685592
2001-12-28,84.45380771595424
2001-12-31,83.8372768618845
2002-01-01,84.78588690600864
2002-01-02,85.4424655251814
2002-01-03,85.16402909389336
2002-01-04,85.77129006207873
2002-01-07,86.28177036327625
2002-01-08,85.81995388245811
2002-01-09,85.54572527368471
2002-01-10,83.34754268458657
2002-01-11,83.57662688457938
2002-01-14,83.76892558459943
2002-01-15,82.50970840422355
2002-01-16,81.23632183409237
2002-01-17,82.40675120469834
2002-01-18,82.08625775850012
2002-01-21,80.81876262302187
2002-01-22,80.73016046400488
2002-01-23,78.96432798157461
2002-01-24,80.53157203416183
2002-01-25,81.51342125852898
2002-01-28,80.02216271897169
2002-01-29,79.72042284492485
2002-01-30,79.75163806664756
2002-01-31,81.2426759861659
2002-02-01,81.51710893540586
2002-02-04,81.01621534422569
2002-02-05,79.29393848758917
2002-02-06,78.95882361346523
2002-02-07,77.05991235703455
2002-02-08,76.92531761174915
2002-02-11,73.2698056060498
2002-02-12,73.82384061712463
2002-02-13,75.82445273647278
2002-02-14,75.94903138532709
2002-02-15,76.10302671299507
2002-02-18,74.07487232884459
2002-02-19,71.52679005434902
2002-02-20,72.49198837923191
2002-02-21,72.31107517402693
2002-02-22,71.65887367733322
2002-02-25,73.27070935276566
2002-02-26,73.91032537192768
2002-02-27,76.36557007440065
2002-02-28,75.21934835398912
2002-03-01,75.03343022234137
2002-03-04,74.66994734732816
2002-03-05,73.105036112735
2002-03-06,71.46601263000136
2002-03-07,71.90036708773212
2002-03-08,72.47560430993154
2002-03-11,73.84110495514646
2002-03-12,72.62884204485196
2002-03-13,71.97480617990794
2002-03-14,72.08071637261973
2002-03-15,71.79358408575715
2002-03-18,75.18442394214425
2002-03-19,75.10442124619621
2002-03-20,74.52282594172371
2002-03-21,73.77999304944365
2002-03-22,74.00413788234052
2002-03-25,73.49598387469774
2002-03-26,72.50358577118448
2002-03-27,72.59738488573774
2002-03-28,72.6093804345641
2002-03-29,72.6093804345641
2002-04-01,66.66151375788382
2002-04-02,66.45940072439657
2002-04-03,66.35606635763958
2002-04-04,65.96164648910748
2002-04-05,66.35750441015064
