Date,SWITZERLAND VALUE
2001-03-29,117.97143967463174
2001-03-30,120.82358712822729
2001-04-02,119.25497996214473
2001-04-03,115.73106989846535
2001-04-04,114.2927494377095
2001-04-05,116.57328700592647
2001-04-06,116.01257219684476
2001-04-09,117.71598831688948
2001-04-10,120.24308940312747
2001-04-11,122.83258631422811
2001-04-12,122.9238288374679
2001-04-13,122.9238288374679
2001-04-16,122.93249000746111
2001-04-17,122.90071469643125
2001-04-18,124.33688653413026
2001-04-19,124.05582840484709
2001-04-20,123.46287695635797
2001-04-23,121.95231295818658
2001-04-24,123.76579951957
2001-04-25,122.31177247368711
2001-04-26,121.34808318159166
2001-04-27,122.13090576797228
2001-04-30,124.0809296474422
2001-05-01,123.79407952411229
2001-05-02,124.63428089387351
2001-05-03,123.37391075713778
2001-05-04,124.07446651817605
2001-05-07,126.00305329078311
2001-05-08,124.8901481710186
2001-05-09,123.99417492721433
2001-05-10,127.29188082736532
2001-05-11,127.34798080628208
2001-05-14,126.26300781114982
2001-05-15,128.06446257431517
2001-05-16,127.86578723246795
2001-05-17,129.22544408872704
2001-05-18,129.14973623061204
2001-05-21,129.65179446762315
2001-05-22,130.09958137451278
2001-05-23,130.5628665185809
2001-05-24,130.73348276466274
2001-05-25,130.48551762898404
2001-05-28,129.7223665535723
2001-05-29,129.28235342096917
2001-05-30,127.75127621841564
2001-05-31,127.84621228494993
2001-06-01,128.7660195141108
2001-06-04,128.88543314131263
2001-06-05,130.4692866612128
2001-06-06,128.97145425313573
2001-06-07,128.7354303522904
2001-06-08,128.06172551758974
2001-06-11,127.90620781889484
2001-06-12,125.52439846969739
2001-06-13,126.17343681628032
2001-06-14,123.96933378988145
2001-06-15,123.36564979630053
2001-06-18,122.5937401836124
2001-06-19,124.27475736183344
2001-06-20,122.47059949468179
2001-06-21,122.87715354690002
2001-06-22,123.38902469885082
2001-06-25,123.51618907141999
2001-06-26,121.67521948011888
2001-06-27,120.56109614201517
2001-06-28,122.75586108805712
2001-06-29,123.12466160591293
2001-07-02,124.65024612807922
2001-07-03,123.71297391363899
2001-07-04,123.13984309468061
2001-07-05,121.80592854657041
2001-07-06,119.01866325767637
2001-07-09,118.94039303032278
2001-07-10,118.30426375471072
2001-07-11,116.8441118985423
2001-07-12,120.10004743304263
2001-07-13,120.11649374565421
2001-07-16,120.59445747975751
2001-07-17,119.51218437417909
2001-07-18,119.25238092092688
2001-07-19,121.19676459511892
2001-07-20,120.41484341621984
2001-07-23,120.60549809236575
2001-07-24,118.4759231511386
2001-07-25,117.25781463495082
2001-07-26,116.98905687298873
2001-07-27,118.04728680497075
2001-07-30,119.094546194388
2001-07-31,119.52945519967183
2001-08-01,120.33498338728832
2001-08-02,120.73130087832334
2001-08-03,119.49486433747002
2001-08-06,119.7527622840763
2001-08-07,120.07194076126346
2001-08-08,120.04509447519669
2001-08-09,117.70188329974427
2001-08-10,115.84756588424875
2001-08-13,116.1319842424666
2001-08-14,119.55244172438998
2001-08-15,120.24421396649487
2001-08-16,118.58925489888239
2001-08-17,117.34125919643174
2001-08-20,117.066832300444
2001-08-21,117.60821029875889
2001-08-22,115.79970039842128
2001-08-23,114.91759663298035
2001-08-24,117.34778350907804
2001-08-27,118.0712245489554
2001-08-28,115.75070743695971
2001-08-29,114.57343386621793
2001-08-30,113.70530271744197
2001-08-31,114.34051792936155
2001-09-03,112.08742326941447
2001-09-04,113.89818642725454
2001-09-05,113.18223395060222
2001-09-06,110.49821747198028
2001-09-07,107.4546489901909
2001-09-10,105.3362465735688
2001-09-11,95.93869324258776
2001-09-12,96.86995125367416
2001-09-13,98.08106819470424
2001-09-14,93.09553233760441
2001-09-17,98.14803991394638
2001-09-18,96.9583595963089
2001-09-19,95.52252281894042
2001-09-20,90.67599446667147
2001-09-21,87.38351271791258
2001-09-24,92.9422035542504
2001-09-25,96.23045968685906
2001-09-26,97.64810233750188
2001-09-27,99.17663984100913
2001-09-28,103.75576380271828
2001-10-01,101.48944008626475
2001-10-02,100.11676456913511
2001-10-03,99.42968044410074
2001-10-04,101.95451318071873
2001-10-05,100.96844672172753
2001-10-08,100.85188708238144
2001-10-09,100.2131114912263
2001-10-10,101.54662383826971
2001-10-11,104.5185858632969
2001-10-12,103.97631685404743
2001-10-15,102.90796563721557
2001-10-16,103.34168450438669
2001-10-17,104.22665455181057
2001-10-18,104.7559576613533
2001-10-19,103.53674539169897
2001-10-22,105.8039058062908
2001-10-23,108.17826198793257
2001-10-24,108.37737160772683
2001-10-25,107.30709912868225
2001-10-26,109.0095875851106
2001-10-29,107.33053114772217
2001-10-30,104.49793563638215
2001-10-31,105.93324564909778
2001-11-01,105.53602947369951
2001-11-02,106.1440786388049
2001-11-05,108.05169664688911
2001-11-06,108.13609728465423
2001-11-07,109.14612323405417
2001-11-08,112.79914024980262
2001-11-09,112.05293850152508
2001-11-12,110.18017072189186
2001-11-13,112.80736898487143
2001-11-14,113.29710999838204
2001-11-15,116.24043991564533
2001-11-16,116.97494364654202
2001-11-19,118.82927326244287
2001-11-20,116.71924275647139
2001-11-21,116.60005553807362
2001-11-22,117.90022877750869
2001-11-23,116.34803966049402
2001-11-26,116.58203367651478
2001-11-27,115.84540720100928
2001-11-28,114.0919935608282
2001-11-29,113.40203746511601
2001-11-30,112.00774456484815
2001-12-03,112.14126311366923
2001-12-04,114.40764325350399
2001-12-05,116.82744466910896
2001-12-06,117.71859498950812
2001-12-07,117.16143089380243
2001-12-10,115.73869476839906
2001-12-11,115.49749551480849
2001-12-12,115.10718478525705
2001-12-13,114.00312859709774
2001-12-14,112.54230070647678
2001-12-17,114.79203375093732
2001-12-18,114.04280238016274
2001-12-19,112.58977061343484
2001-12-20,113.87236850341627
2001-12-21,114.7810636423723
2001-12-24,113.44848232123667
2001-12-25,113.44848232123667
2001-12-26,113.32817209317072
2001-12-27,113.93712302491674
2001-12-28,113.97201290103627
2001-12-31,114.12891761900879
2002-01-01,114.12891761900879
2002-01-02,113.1799309759097
2002-01-03,114.31102453957189
2002-01-04,115.52006897808955
2002-01-07,115.58360283349968
2002-01-08,113.62371474558742
2002-01-09,114.37772281239428
2002-01-10,114.01781787609724
2002-01-11,114.94162390210407
2002-01-14,112.1110388995699
2002-01-15,111.45061220845952
2002-01-16,110.99545568639223
2002-01-17,112.76188304153048
2002-01-18,111.63736702309768
2002-01-21,110.21824003570968
2002-01-22,110.59655593451123
2002-01-23,110.26616258786166
2002-01-24,112.37886102682872
2002-01-25,112.4417599016253
2002-01-28,113.0986113572361
2002-01-29,110.85860924341996
2002-01-30,107.85341608174166
2002-01-31,107.73206394098726
2002-02-01,106.9999230462872
2002-02-04,105.60463374552779
2002-02-05,104.8445902829608
2002-02-06,103.72393009317494
2002-02-07,106.17670177215932
2002-02-08,106.53263562754887
2002-02-11,106.66207862306301
2002-02-12,105.6669040772662
2002-02-13,106.52585459684886
2002-02-14,109.02264569564389
2002-02-15,109.18364228542085
2002-02-18,108.07257843536229
2002-02-19,105.2060009511665
2002-02-20,103.64864620156628
2002-02-21,104.33370734457255
2002-02-22,102.93086823521465
2002-02-25,104.2521871126329
2002-02-26,103.89895423159172
2002-02-27,106.21134489526403
2002-02-28,106.81693118366597
2002-03-01,107.81382499567022
2002-03-04,110.81768205830417
2002-03-05,110.75724664515042
2002-03-06,111.21688963461354
2002-03-07,113.2239187790948
2002-03-08,114.70401766822573
2002-03-11,113.81976120801228
2002-03-12,112.36842154578504
2002-03-13,113.20262101108108
2002-03-14,114.72246370138936
2002-03-15,114.95648245793103
2002-03-18,115.94626297305925
2002-03-19,115.770683474747
2002-03-20,115.25534921093114
2002-03-21,114.5952756226317
2002-03-22,114.97140833405977
2002-03-25,114.97937751201302
2002-03-26,115.2275005601138
2002-03-27,115.39856684486931
2002-03-28,115.75538047533107
2002-03-29,115.75538047533107
2002-04-01,116.14377657949929
2002-04-02,116.08246592589731
2002-04-03,117.7336873819418
2002-04-04,117.58599294565575
2002-04-05,116.82237031176442
2002-04-08,115.01832224862866
2002-04-09,116.11303636679095
2002-04-10,116.98741001389003
2002-04-11,115.84926353583569
2002-04-12,114.60141069656711
2002-04-15,114.7160326719771
2002-04-16,115.79075439105947
2002-04-17,116.53829439421261
2002-04-18,115.94961747193297
2002-04-19,115.70301840845998
2002-04-22,115.40849186982138
2002-04-23,114.7516245544265
2002-04-24,114.70385315714434
2002-04-25,112.8224351928892
2002-04-26,111.24698453519649
2002-04-29,112.10191105706002
2002-04-30,112.11055604714807
2002-05-01,112.55997956884875
2002-05-02,111.96243848375686
2002-05-03,112.5990974238101
2002-05-06,111.9566625468849
2002-05-07,109.9220347462247
2002-05-08,113.16101741062512
2002-05-09,113.50060320321754
2002-05-10,112.53624427366209
2002-05-13,113.27333441401561
2002-05-14,114.92572069048069
2002-05-15,116.12668175331169
2002-05-16,116.42963412702144
2002-05-17,116.17161989790627
2002-05-20,115.93419316385454
2002-05-21,116.16224722307238
2002-05-22,114.90718238542637
2002-05-23,114.20386847126613
2002-05-24,113.85330480217023
2002-05-27,114.4919247857117
2002-05-28,113.67337665615113
2002-05-29,113.66067629014509
2002-05-30,112.77236249082765
2002-05-31,113.6705790740127
2002-06-03,112.8254368086549
2002-06-04,110.39661831802084
2002-06-05,110.50400030853102
2002-06-06,109.55473277808728
2002-06-07,107.56324724132983
2002-06-10,107.59767958970433
2002-06-11,108.63905659776582
2002-06-12,105.23823903930061
2002-06-13,103.69121983230403
2002-06-14,102.31804206667998
2002-06-17,105.04520428138503
2002-06-18,103.08446381671203
2002-06-19,101.14311778256791
2002-06-20,97.73103325725405
2002-06-21,98.48257293786835
2002-06-24,94.38185858177295
2002-06-25,97.52207561542549
2002-06-26,94.7101274252882
2002-06-27,96.03706321397983
2002-06-28,100.54977092003888
2002-07-01,100.71277084100053
2002-07-02,98.21413479711481
2002-07-03,95.24932141189677
2002-07-04,97.59283483191801
2002-07-05,101.51518569828822
2002-07-08,100.87073845718145
2002-07-09,99.8821830954129
2002-07-10,96.56504520465931
2002-07-11,92.0008128747162
2002-07-12,93.6704547553824
2002-07-15,89.07154677490001
2002-07-16,87.79730879366234
2002-07-17,90.59226095743807
2002-07-18,90.85739467892681
2002-07-19,85.4515093363924
2002-07-22,79.43054603988787
2002-07-23,77.82755929267812
2002-07-24,76.12829115010804
2002-07-25,81.2095932504524
2002-07-26,83.65089081477959
2002-07-29,88.36751614890032
2002-07-30,87.42148425506608
2002-07-31,86.62665254222159
2002-08-01,84.89979394802823
2002-08-02,82.52525400563411
2002-08-05,78.92104622164256
2002-08-06,83.5481341661425
2002-08-07,81.63204693772556
2002-08-08,84.38063440608121
2002-08-09,86.7208631835306
2002-08-12,85.50687610457277
2002-08-13,86.58693557340584
2002-08-14,86.05528465672734
2002-08-15,89.2367451638117
2002-08-16,89.15694796359344
2002-08-19,92.03017938936365
2002-08-20,90.36899796195297
2002-08-21,92.1765281952163
2002-08-22,93.3293952897219
2002-08-23,92.43829144792103
2002-08-26,91.55379314404964
2002-08-27,93.51475772067232
2002-08-28,88.95500473154188
2002-08-29,86.02504369737478
2002-08-30,86.5523462719401
2002-09-02,84.23860343353329
2002-09-03,81.65903719377711
2002-09-04,81.89954394038652
2002-09-05,81.66670258965758
2002-09-06,84.69515703056065
2002-09-09,83.57166511078265
2002-09-10,85.00796292761811
2002-09-11,86.89363916152307
2002-09-12,83.29518847958316
2002-09-13,80.96544981164641
2002-09-16,81.1176449844493
2002-09-17,79.76284873858187
2002-09-18,76.97740178325593
2002-09-19,75.16303326097236
2002-09-20,75.267779724037
2002-09-23,71.91415901069317
2002-09-24,72.28011368931412
2002-09-25,74.11386388539451
2002-09-26,78.30423282027193
2002-09-27,78.64306897551758
2002-09-30,76.87545604577815
2002-10-01,75.54023446784676
2002-10-02,77.14863027486969
2002-10-03,75.14270571005095
2002-10-04,71.98560679973923
2002-10-07,69.30000057545725
2002-10-08,68.920712294731
2002-10-09,68.53182570254233
2002-10-10,70.73571850924489
2002-10-11,75.651709749256
2002-10-14,75.15097932712432
2002-10-15,80.85462194093385
2002-10-16,80.07190849830901
2002-10-17,82.80841803078786
2002-10-18,83.01906254817384
2002-10-21,82.51688686599134
2002-10-22,82.05889119366384
2002-10-23,79.72342011321516
2002-10-24,82.58153321483012
2002-10-25,82.82427343623262
2002-10-28,83.0036696713951
2002-10-29,79.94762849906492
2002-10-30,82.55020635531966
2002-10-31,84.27353127915902
2002-11-01,83.26759448993478
2002-11-04,86.05733224847111
2002-11-05,86.68816220427505
2002-11-06,85.51494682523789
2002-11-07,83.43399489223516
2002-11-08,82.37527203889678
2002-11-11,80.85157111245297
2002-11-12,82.09190480042828
2002-11-13,81.28109651154062
2002-11-14,84.06059654220147
2002-11-15,86.046440766016
2002-11-18,86.32264565657947
2002-11-19,85.81649291316607
2002-11-20,86.40940062676988
2002-11-21,88.99302940614888
2002-11-22,90.02862444345512
2002-11-25,90.11661476190974
2002-11-26,88.24583754101629
2002-11-27,90.21578959435635
2002-11-28,90.17804604048375
2002-11-29,89.65605872615822
2002-12-02,90.52056127217313
2002-12-03,88.05597796574472
2002-12-04,87.31509927269938
2002-12-05,86.33655347842684
2002-12-06,85.89708455259169
2002-12-09,83.8971621398087
2002-12-10,84.65423197080294
2002-12-11,85.05317611445068
2002-12-12,84.32496350471904
2002-12-13,83.88134608826846
2002-12-16,85.56533666851732
2002-12-17,84.97689681747296
2002-12-18,83.45545620230969
2002-12-19,83.02369896926281
2002-12-20,82.8458972727918
2002-12-23,82.54056078089137
2002-12-24,82.77525714548442
2002-12-25,82.77525714548442
2002-12-26,82.69917379156236
2002-12-27,79.53520083127334
2002-12-30,80.37803861943271
2002-12-31,80.63725267825018
2003-01-01,80.63725267825018
2003-01-02,80.508569279167
2003-01-03,85.16775791844054
2003-01-06,85.51050259543618
2003-01-07,84.8313736987853
2003-01-08,84.30022835701914
2003-01-09,84.08486480586174
2003-01-10,84.18173151436801
2003-01-13,85.4469763440875
2003-01-14,86.90785382930083
2003-01-15,85.21480599451948
2003-01-16,84.68611550340698
2003-01-17,83.27578335998037
2003-01-20,81.84668156203082
2003-01-21,81.22597145237926
2003-01-22,78.47051759717719
2003-01-23,78.98567448249774
2003-01-24,77.5443113201085
2003-01-27,74.65836911711523
2003-01-28,74.4367022566962
2003-01-29,74.13937091265356
2003-01-30,75.49095643458904
2003-01-31,74.92562940434503
2003-02-03,76.38357109502942
2003-02-04,74.11533909483879
2003-02-05,74.97951827856262
2003-02-06,72.9124417981578
2003-02-07,71.80054223947506
2003-02-10,70.00420123095165
2003-02-11,71.52795869539305
2003-02-12,70.14798020064067
2003-02-13,70.26653308284413
2003-02-14,72.2918609595687
2003-02-17,74.7603782989232
2003-02-18,73.08604416489291
2003-02-19,71.36727036768401
2003-02-20,71.3634153111107
2003-02-21,71.39162881456085
2003-02-24,69.73850621392232
2003-02-25,67.45311342247957
2003-02-26,66.43020508547602
2003-02-27,67.32755008979483
2003-02-28,68.02434700203325
2003-03-03,69.47758775930828
2003-03-04,66.80164608466994
2003-03-05,65.25358554519426
2003-03-06,65.40804551820686
2003-03-07,63.69096851621281
2003-03-10,60.60053243753116
2003-03-11,60.56786787437577
2003-03-12,58.653395459754194
2003-03-13,61.458173139045726
2003-03-14,66.24829090531364
2003-03-17,68.84147984260537
2003-03-18,69.42733820718232
2003-03-19,70.70841450760064
2003-03-20,69.96937884362494
2003-03-21,72.85446036477886
2003-03-24,69.29523381165583
2003-03-25,69.6610160495707
2003-03-26,68.8721539951919
2003-03-27,67.71282427060409
2003-03-28,68.3305505691968
2003-03-31,66.09546750823235
2003-04-01,67.0297129549383
2003-04-02,69.42400586903223
2003-04-03,70.3683756479134
2003-04-04,71.31590679421488
2003-04-07,73.90550535834646
2003-04-08,72.90439160279335
2003-04-09,73.41463874032739
2003-04-10,71.23469492771453
2003-04-11,72.80407875041469
2003-04-14,73.9929047692622
2003-04-15,75.63585561550111
2003-04-16,74.6355071016014
2003-04-17,74.38932886861791
2003-04-18,74.38932886861791
2003-04-21,73.98296908250825
2003-04-22,74.87262752901405
2003-04-23,76.13313526356899
2003-04-24,74.57363269208172
2003-04-25,73.88032096235507
2003-04-28,75.14592070005351
2003-04-29,74.66475209222705
2003-04-30,75.03505332776297
2003-05-01,75.22571614756302
2003-05-02,75.05904128453358
2003-05-05,75.59729378602947
2003-05-06,77.09202466689533
2003-05-07,77.37005220158449
2003-05-08,75.17472790620097
2003-05-09,74.68750833366381
2003-05-12,74.01696781450076
2003-05-13,75.60334992116486
2003-05-14,76.32579339090144
2003-05-15,77.08022828648487
2003-05-16,77.91096738951515
2003-05-19,75.75419496783071
2003-05-20,76.4005521132669
2003-05-21,75.63501801367508
2003-05-22,78.02248307186537
2003-05-23,77.77145774502246
2003-05-26,76.7845351448997
2003-05-27,76.93796255990902
2003-05-28,78.97334128773697
2003-05-29,78.86281290319637
2003-05-30,78.55145997897274
2003-06-02,80.25947112290609
2003-06-03,79.14970497681264
2003-06-04,79.220892602645
2003-06-05,78.18987988280685
2003-06-06,78.82853138863227
2003-06-09,79.1925782286152
2003-06-10,79.18507324099653
2003-06-11,80.87984980898771
2003-06-12,81.67961056809618
2003-06-13,80.18105981990908
2003-06-16,82.07877658417044
2003-06-17,83.2009184430848
2003-06-18,83.87106260577771
2003-06-19,82.3067684233783
2003-06-20,83.17224865181515
2003-06-23,81.56402758025571
2003-06-24,81.79370041804323
2003-06-25,81.14688253424589
2003-06-26,80.67111543181646
2003-06-27,79.93473515026541
2003-06-30,78.72994040220375
2003-07-01,77.2611587580089
2003-07-02,78.86713833533265
2003-07-03,79.3450632398829
2003-07-04,79.58905516173584
2003-07-07,81.35766722257671
2003-07-08,80.73411809333555
2003-07-09,79.99918711965807
2003-07-10,79.46668764131876
2003-07-11,80.2053144372099
2003-07-14,81.27427580085465
2003-07-15,80.53460865551605
2003-07-16,80.89439160974533
2003-07-17,80.51794010350325
2003-07-18,80.72064745007765
2003-07-21,79.98389429469823
2003-07-22,79.54349176431393
2003-07-23,79.90584838024255
2003-07-24,80.78282110669004
2003-07-25,80.37899436047184
2003-07-28,81.30978210459224
2003-07-29,81.22366712875476
2003-07-30,81.84889143254102
2003-07-31,82.65982780101727
2003-08-01,83.14486433689015
2003-08-04,82.49979282595733
2003-08-05,83.65985520758112
2003-08-06,82.64732162922066
2003-08-07,82.01576434066244
2003-08-08,82.25311515284318
2003-08-11,82.05625520460637
2003-08-12,82.9296067786089
2003-08-13,83.04783399315198
2003-08-14,84.25727142362977
2003-08-15,85.57982548936877
2003-08-18,85.642769531032
2003-08-19,86.31791769630665
2003-08-20,86.39951320171944
2003-08-21,88.14416280794912
2003-08-22,89.23371811881913
2003-08-25,87.99465561680634
2003-08-26,88.34405024231317
2003-08-27,88.76250413413676
2003-08-28,89.24573089555453
2003-08-29,88.1021836977395
2003-09-01,89.5309559085129
2003-09-02,89.07562791895508
2003-09-03,90.75760025863315
2003-09-04,90.37870122286598
2003-09-05,90.47353395771489
2003-09-08,90.86272355159163
2003-09-09,89.68129182708675
2003-09-10,89.58019763942976
2003-09-11,89.99739068070697
2003-09-12,89.42360633215286
2003-09-15,89.78792605888493
2003-09-16,90.29084492967151
2003-09-17,90.7913708349697
2003-09-18,90.52288672839681
2003-09-19,90.41832771152612
2003-09-22,88.23489540262482
2003-09-23,87.16820245748956
2003-09-24,87.96947091857132
2003-09-25,87.18765416878483
2003-09-26,87.03998220758712
2003-09-29,86.83194228577113
2003-09-30,86.19086099170357
2003-10-01,86.19090717205867
2003-10-02,86.45799906577231
2003-10-03,88.16869132620502
2003-10-06,87.39312155683456
2003-10-07,86.71563782686663
2003-10-08,86.79506769363607
2003-10-09,87.75750938979905
2003-10-10,87.53466686363406
2003-10-13,88.61261613672959
2003-10-14,88.32480530509424
2003-10-15,88.34268036868531
2003-10-16,88.50934667601206
2003-10-17,88.08058456741283
2003-10-20,87.92018074339744
2003-10-21,87.72766669457347
2003-10-22,86.37128502482133
2003-10-23,85.91038030495393
2003-10-24,85.88588516167174
2003-10-27,86.27562426850714
2003-10-28,86.57545076219633
2003-10-29,86.44682464449824
2003-10-30,87.0813756139104
2003-10-31,86.27117817825498
2003-11-03,87.8895030269189
2003-11-04,86.78560075609076
2003-11-05,85.97064919093033
2003-11-06,86.44301353512077
2003-11-07,87.25136052203493
2003-11-10,86.30923626866979
2003-11-11,86.27137032720793
2003-11-12,86.18610524788728
2003-11-13,86.6082468319661
2003-11-14,87.28917227208419
2003-11-17,86.364509257799
2003-11-18,85.77841175119023
2003-11-19,85.26452524850728
2003-11-20,85.36308939802346
2003-11-21,85.65013732202881
2003-11-24,86.90335246025182
2003-11-25,87.09357945065318
2003-11-26,87.28264665537087
2003-11-27,87.64660601875644
2003-11-28,87.59007365586865
2003-12-01,88.6183000013986
2003-12-02,88.89518353019537
2003-12-03,89.73890316430368
2003-12-04,89.33074302514092
2003-12-05,88.54857123853327
2003-12-08,88.69908918516678
2003-12-09,89.13333919206029
2003-12-10,88.38570306269213
2003-12-11,88.93733686025267
2003-12-12,88.93021445676524
2003-12-15,89.31739386981425
2003-12-16,88.66231038101779
2003-12-17,87.93886663849479
2003-12-18,88.50091882742413
2003-12-19,88.49282831329676
2003-12-22,88.00542846653508
2003-12-23,88.31657479135698
2003-12-24,88.64687718612878
2003-12-25,88.64687718612878
2003-12-26,88.51231151124284
2003-12-29,88.7661172488987
2003-12-30,89.68950248371672
2003-12-31,89.67927009605293
2004-01-01,89.67927009605293
2004-01-02,89.67954416924839
2004-01-05,91.06141737898686
2004-01-06,91.10405989595228
2004-01-07,90.86840234473563
2004-01-08,91.5316562471409
2004-01-09,91.05474144126774
2004-01-12,90.59934126993471
2004-01-13,91.64207509668323
2004-01-14,92.76952479787451
2004-01-15,92.85405613489961
2004-01-16,93.79623714782304
2004-01-19,93.63271740420292
2004-01-20,93.13294031246866
2004-01-21,93.40755488301919
2004-01-22,93.82513682910455
2004-01-23,94.96012326037952
2004-01-26,94.5160142633771
2004-01-27,95.00765139361584
2004-01-28,95.14129851656725
2004-01-29,94.79603265186593
2004-01-30,94.34863938249543
2004-02-02,94.74197785017712
2004-02-03,94.02439724657674
2004-02-04,94.49108767391908
2004-02-05,94.12083303840089
2004-02-06,95.3259377471761
2004-02-09,96.27517416770644
2004-02-10,96.51412383639988
2004-02-11,96.43106314804933
2004-02-12,95.47716606992573
2004-02-13,94.9967643241388
2004-02-16,95.68208390792881
2004-02-17,96.06453589312841
2004-02-18,95.43153895150863
2004-02-19,96.5533156192977
2004-02-20,96.42573313815976
2004-02-23,96.75856855938353
2004-02-24,95.63366979541821
2004-02-25,95.74812067574805
2004-02-26,95.2826859340649
2004-02-27,95.09615927002572
2004-03-01,95.46556848702727
2004-03-02,96.13440838811508
2004-03-03,96.38001830986899
2004-03-04,97.85603121088478
2004-03-05,97.30105006378622
2004-03-08,96.77179521535508
2004-03-09,96.30280144270438
2004-03-10,96.59928639165301
2004-03-11,94.21563548559254
2004-03-12,94.36108704161053
2004-03-15,93.02904210025942
2004-03-16,93.49953940591489
2004-03-17,94.55830044279931
2004-03-18,93.55397261769957
2004-03-19,93.63348582161885
2004-03-22,91.3242522176453
2004-03-23,92.37314121802777
2004-03-24,91.834410761992
2004-03-25,93.56348337672165
2004-03-26,93.32884402732877
2004-03-29,93.9873446854898
2004-03-30,93.91379206889789
2004-03-31,94.02291928974724
2004-04-01,95.48113461656281
2004-04-02,96.29232459077056
2004-04-05,96.61569994212746
2004-04-06,96.09417097701571
2004-04-07,96.89694367211115
2004-04-08,97.10300796104616
2004-04-09,97.10300796104616
2004-04-12,97.2438193377464
2004-04-13,97.4802970934792
2004-04-14,96.71220666666673
2004-04-15,96.34975846306119
2004-04-16,96.35949815975715
2004-04-19,96.5083060366103
2004-04-20,97.09729539565207
2004-04-21,96.41927061168992
2004-04-22,96.39625249210053
2004-04-23,96.77234044203541
2004-04-26,97.06024798391749
2004-04-27,97.9425562205353
2004-04-28,96.95743567786596
2004-04-29,96.88910940012376
2004-04-30,96.45541655703566
2004-05-03,97.40362313110525
2004-05-04,97.68743683175826
2004-05-05,98.7613307442913
2004-05-06,97.48043187687864
2004-05-07,97.36460759469873
2004-05-10,94.56514615207657
2004-05-11,96.16269535423757
2004-05-12,94.99769204222339
2004-05-13,95.98734979943251
2004-05-14,95.22527244831377
2004-05-17,93.81028485545387
2004-05-18,94.45986390776342
2004-05-19,95.86269353233556
2004-05-20,95.78437366818677
2004-05-21,94.8205659554883
2004-05-24,95.36520225658352
2004-05-25,94.89272521034081
2004-05-26,95.1218578852831
2004-05-27,96.22954912879328
2004-05-28,94.90097093338484
2004-05-31,94.90097093338484
2004-06-01,94.4336527433051
2004-06-02,95.39002497211617
2004-06-03,96.01637045421522
2004-06-04,96.55530457808038
2004-06-07,97.81098011464843
2004-06-08,97.99475277925812
2004-06-09,98.05338982410304
2004-06-10,98.1833436839573
2004-06-11,97.92634289261177
2004-06-14,96.87974199917896
2004-06-15,97.31583590750365
2004-06-16,97.58170755065254
2004-06-17,98.38195380778467
2004-06-18,98.27256605086761
2004-06-21,98.47192537203915
2004-06-22,97.17687647920273
