Date,BRAZIL ESG LEADERS
2007-09-28,1000.0
2007-10-01,1030.933711374365
2007-10-02,1047.0875975327335
2007-10-03,1027.2572175224313
2007-10-04,1036.6775679118173
2007-10-05,1080.5227395136828
2007-10-08,1100.930657691995
2007-10-09,1121.4322856070366
2007-10-10,1103.3375161875726
2007-10-11,1080.5288870247102
2007-10-12,1078.218971386258
2007-10-15,1067.6907515432429
2007-10-16,1029.5301504342
2007-10-17,1065.858266774309
2007-10-18,1057.3736723010863
2007-10-19,1029.0204353919705
2007-10-22,1035.7432933287398
2007-10-23,1069.2853421208315
2007-10-24,1061.9568846262816
2007-10-25,1054.5239296741543
2007-10-26,1089.1219062780265
2007-10-29,1103.471042696657
2007-10-30,1091.0652487091447
2007-10-31,1112.2210362214919
2007-11-01,1083.0753982931165
2007-11-02,1074.7649420611222
2007-11-05,1061.6788010502196
2007-11-06,1084.3477970639935
2007-11-07,1051.451271886324
2007-11-08,1015.7235874898497
2007-11-09,1010.6520685651468
2007-11-12,980.4962552233018
2007-11-13,1012.403416592957
2007-11-14,1041.8076077406336
2007-11-15,1040.2731757033146
2007-11-16,1054.7217868327225
2007-11-19,1003.1747260158822
2007-11-20,992.1906610751353
2007-11-21,934.2203467782367
2007-11-22,937.7209610432958
2007-11-23,933.4626934552866
2007-11-26,900.2543511278071
2007-11-27,909.5392363984586
2007-11-28,992.2728954106741
2007-11-29,1000.6793068844672
2007-11-30,1044.2852506698453
2007-12-03,1041.2180748522603
2007-12-04,1023.5111868082278
2007-12-05,1055.0874484895248
2007-12-06,1077.7046346047566
2007-12-07,1092.5919323564872
2007-12-10,1092.34333425096
2007-12-11,1068.9798090355218
2007-12-12,1054.2548314313437
2007-12-13,1020.1494649589803
2007-12-14,1024.7350925401022
2007-12-17,969.3092745721821
2007-12-18,998.8638369460091
2007-12-19,1016.702584248708
2007-12-20,1011.9225209624534
2007-12-21,1023.4229375568357
2007-12-24,1025.012653589622
2007-12-25,1025.012653589622
2007-12-26,1036.8528707634807
2007-12-27,1029.1121886066937
2007-12-28,1016.7008209403294
2007-12-31,1008.2954762689594
2008-01-01,1008.2954762689594
2008-01-02,973.3061894163799
2008-01-03,974.9256079706433
2008-01-04,949.844885280879
2008-01-07,953.8584329596417
2008-01-08,975.2654325701969
2008-01-09,971.3830663061547
2008-01-10,985.8183886806193
2008-01-11,967.4057680718697
2008-01-14,979.8829628531075
2008-01-15,935.9145424974679
2008-01-16,916.5031247498737
2008-01-17,884.1622794798002
2008-01-18,878.3301872878417
2008-01-21,824.7772008818303
2008-01-22,845.7443272794201
2008-01-23,825.6035802343062
2008-01-24,875.2508719260229
2008-01-25,880.4744197090654
2008-01-28,876.7920437321396
2008-01-29,884.2084102854877
2008-01-30,879.757990145115
2008-01-31,867.453168626069
2008-02-01,881.8140009212522
2008-02-04,882.938040195752
2008-02-05,888.5353565502235
2008-02-06,861.6129079715197
2008-02-07,860.870864342022
2008-02-08,854.7315963458665
2008-02-11,888.9133844529103
2008-02-12,923.9211241965041
2008-02-13,942.2297505443581
2008-02-14,926.1716993091309
2008-02-15,917.761279960704
2008-02-18,948.6237321218296
2008-02-19,931.5301895185098
2008-02-20,956.1217006338034
2008-02-21,958.2036816469009
2008-02-22,978.2121912524437
2008-02-25,997.831502310914
2008-02-26,1029.2289368954123
2008-02-27,1037.8400199224095
2008-02-28,1029.9361384876445
2008-02-29,995.029411917647
2008-03-03,1014.1716230721095
2008-03-04,995.8168988808965
2008-03-05,1019.8756631760631
2008-03-06,989.230488132199
2008-03-07,956.4392463978985
2008-03-10,927.193225980882
2008-03-11,970.0109240563273
2008-03-12,963.5328135645971
2008-03-13,954.3319950481377
2008-03-14,945.0423253947936
2008-03-17,895.9391116762349
2008-03-18,928.6265443290014
2008-03-19,896.4335660564028
2008-03-20,890.1159667459824
2008-03-21,890.1159667459824
2008-03-24,902.6245757467481
2008-03-25,912.2495350532944
2008-03-26,898.158617908979
2008-03-27,883.984816415969
2008-03-28,875.5245179536402
2008-03-31,881.1849080208848
2008-04-01,918.9883807733873
2008-04-02,941.0397952263268
2008-04-03,951.7035511523213
2008-04-04,960.1141513284944
2008-04-07,974.4855279526386
2008-04-08,980.1543427083341
2008-04-09,959.9975247830299
2008-04-10,966.4456090514668
2008-04-11,946.1463780522323
2008-04-14,928.9186628272961
2008-04-15,937.8464297130912
2008-04-16,967.3605041924716
2008-04-17,992.7481604820642
2008-04-18,1009.6346588306726
2008-04-21,997.1755944593078
2008-04-22,999.1807675308526
2008-04-23,999.9500261597049
2008-04-24,1003.9915724488048
2008-04-25,1019.540618377434
2008-04-28,1027.7150961631812
2008-04-29,987.188742703705
2008-04-30,1069.7713839839992
2008-05-01,1097.496725693837
2008-05-02,1149.280970371008
2008-05-05,1143.0384051614303
2008-05-06,1118.7626006745961
2008-05-07,1104.554381247889
2008-05-08,1106.1270783496448
2008-05-09,1101.8836219380528
2008-05-12,1123.1552077133408
2008-05-13,1118.8996401263032
2008-05-14,1109.802862737331
2008-05-15,1135.4203546583
2008-05-16,1157.0238560505506
2008-05-19,1175.5176313938196
2008-05-20,1154.158937337725
2008-05-21,1123.1797158873248
2008-05-22,1120.9124928624674
2008-05-23,1110.244247956165
2008-05-26,1107.2474990721043
2008-05-27,1120.4872470038486
2008-05-28,1160.686347619591
2008-05-29,1155.616246431292
2008-05-30,1193.3594881275287
2008-06-02,1164.9833918015074
2008-06-03,1151.2370030087588
2008-06-04,1134.140790735782
2008-06-05,1172.87498702732
2008-06-06,1131.640582169285
2008-06-09,1124.8475290914057
2008-06-10,1108.7014286522658
2008-06-11,1075.2069377334435
2008-06-12,1111.0404028226649
2008-06-13,1109.6530522501175
2008-06-16,1109.505036378686
2008-06-17,1141.5250180433063
2008-06-18,1110.5667791735625
2008-06-19,1119.6706664488595
2008-06-20,1067.8717254269177
2008-06-23,1065.2196678479802
2008-06-24,1045.651514597416
2008-06-25,1073.2084400194403
2008-06-26,1027.0182059040558
2008-06-27,1019.6628093112425
2008-06-30,1044.279379075855
2008-07-01,1019.407557557948
2008-07-02,990.9393853255526
2008-07-03,960.152454932287
2008-07-04,957.1248182916167
2008-07-07,969.1590961053581
2008-07-08,986.9043817177029
2008-07-09,980.831260486362
2008-07-10,982.6226488116265
2008-07-11,977.2918358072116
2008-07-14,985.5740584004832
2008-07-15,978.644251637609
2008-07-16,1031.3146782211284
2008-07-17,1016.7491958959824
2008-07-18,1027.0964979127832
2008-07-21,1037.9693248472133
2008-07-22,1033.3830986914386
2008-07-23,1034.8009344144489
2008-07-24,1006.6571018131182
2008-07-25,998.2841816041265
2008-07-28,984.2242630625663
2008-07-29,1018.1791897890204
2008-07-30,1055.7959151202406
2008-07-31,1046.802954633151
2008-08-01,1028.9438548602602
2008-08-04,984.297810515465
2008-08-05,1011.5722037958375
2008-08-06,1026.1270091595911
2008-08-07,1014.7776365014485
2008-08-08,1004.7869474125755
2008-08-11,975.243086545846
2008-08-12,962.6410040209404
2008-08-13,962.1363956959564
2008-08-14,985.3779198204007
2008-08-15,967.8589390013543
2008-08-18,950.0304859598809
2008-08-19,948.0154661139112
2008-08-20,992.5921102959952
2008-08-21,990.1495832874687
2008-08-22,993.4200004843407
2008-08-25,964.2393098462713
2008-08-26,961.411462956659
2008-08-27,988.8403734729748
2008-08-28,1011.0903826643516
2008-08-29,991.160027032672
2008-09-01,984.5983630074205
2008-09-02,982.6005780232465
2008-09-03,970.2994729123028
2008-09-04,922.5239440571179
2008-09-05,914.1217091828005
2008-09-08,917.9995613080906
2008-09-09,869.2456171476479
2008-09-10,871.4474301466388
2008-09-11,873.3657902682684
2008-09-12,885.3187892926219
2008-09-15,816.8999632359387
2008-09-16,813.4810450111706
2008-09-17,749.5875634868905
2008-09-18,766.5770265201681
2008-09-19,860.1103598458634
2008-09-22,836.0389975262683
2008-09-23,801.0483495856033
2008-09-24,792.7514178002587
2008-09-25,825.6349957544314
