Date,INDIA IMI GROWTH
1998-03-17,219.0175995137575
1998-03-18,221.0997606702248
1998-03-19,221.65070792487901
1998-03-20,222.38852045657757
1998-03-23,228.39396921983936
1998-03-24,228.10210458190204
1998-03-25,231.21952906769022
1998-03-26,227.4799195259082
1998-03-27,228.68567447206482
1998-03-30,228.6766584273465
1998-03-31,229.77701075855268
1998-04-01,233.91584427837054
1998-04-02,235.29075805762662
1998-04-03,237.27789684358046
1998-04-06,240.28237524167176
1998-04-07,244.0590856363845
1998-04-08,244.85491842800977
1998-04-09,244.85491842800977
1998-04-10,243.6065475640493
1998-04-13,241.23804416298876
1998-04-14,241.23804416298876
1998-04-15,245.65455409506245
1998-04-16,242.37840124959
1998-04-17,243.81559761162697
1998-04-20,246.66965997127747
1998-04-21,250.65691508627123
1998-04-22,244.1828771486838
1998-04-23,239.2440012831708
1998-04-24,235.81225817575057
1998-04-27,237.02856767732246
1998-04-28,237.05838634227115
1998-04-29,232.3105157375125
1998-04-30,234.67158843037382
1998-05-01,234.61251439930263
1998-05-04,242.54131948016087
1998-05-05,242.81185209238217
1998-05-06,238.5312781896756
1998-05-07,238.5312781896756
1998-05-08,234.6437482386473
1998-05-11,234.7322596487713
1998-05-12,231.49515894405465
1998-05-13,224.36979133121045
1998-05-14,225.04015901807148
1998-05-15,223.34851768411804
1998-05-18,226.12888524535913
1998-05-19,227.6481231024119
1998-05-20,230.45859432444743
1998-05-21,227.6396595452765
1998-05-22,226.00942105124804
1998-05-25,225.0403809422495
1998-05-26,222.22008355331093
1998-05-27,216.86212786820997
1998-05-28,215.54703874293966
1998-05-29,210.51781108491528
1998-06-01,211.62222284909723
1998-06-02,204.72938248667162
1998-06-03,205.7569580217067
1998-06-04,203.24540521864205
1998-06-05,194.63101979361412
1998-06-08,191.70398560788152
1998-06-09,194.62598738888755
1998-06-10,186.55187766967174
1998-06-11,187.46642779852593
1998-06-12,190.56870982449092
1998-06-15,180.37224559097714
1998-06-16,178.83137287708053
1998-06-17,189.63066925256166
1998-06-18,184.50128748718873
1998-06-19,177.04455255511976
1998-06-22,171.97080719005587
1998-06-23,168.91365387678954
1998-06-24,176.4199237364568
1998-06-25,179.21255843384833
1998-06-26,178.47644367966709
1998-06-29,185.52716893775846
1998-06-30,183.98310982655744
1998-07-01,183.78337214196773
1998-07-02,179.58383079305563
1998-07-03,174.9949324699574
1998-07-06,179.95421601409004
1998-07-07,181.8303598198001
1998-07-08,184.55441164636247
1998-07-09,187.26078681291273
1998-07-10,189.51582540904104
1998-07-13,187.13844183740648
1998-07-14,188.91475647183734
1998-07-15,189.5819226029866
1998-07-16,195.89316463980035
1998-07-17,194.7531766815635
1998-07-20,191.4450042043823
1998-07-21,190.73622130061244
1998-07-22,190.46912152264687
1998-07-23,185.28809783791485
1998-07-24,182.77459121587725
1998-07-27,181.01895281067195
1998-07-28,185.7190578558247
1998-07-29,189.326399790674
1998-07-30,187.7131428389993
1998-07-31,187.12280916545632
1998-08-03,183.22875298758575
1998-08-04,182.82777588644933
1998-08-05,184.10248863967578
1998-08-06,182.81252539988913
1998-08-07,182.12455587777646
1998-08-10,181.17114862669567
1998-08-11,178.93153513459475
1998-08-12,177.42535614460766
1998-08-13,178.19187835929984
1998-08-14,177.5982128161682
1998-08-17,175.74231045110565
1998-08-18,173.09270866793895
1998-08-19,173.29985186145964
1998-08-20,180.95357741400727
1998-08-21,180.06854131007714
1998-08-24,183.2023994568105
1998-08-25,186.01124046519988
1998-08-26,186.0550181165214
1998-08-27,185.71472387246033
1998-08-28,182.26087417807162
1998-08-31,182.74690152804513
1998-09-01,179.13010582575671
1998-09-02,180.36861508444994
1998-09-03,181.25714522063447
1998-09-04,183.01777084463885
1998-09-07,185.66425803726136
1998-09-08,187.2110459876981
1998-09-09,188.03021948860402
1998-09-10,189.03553064546645
1998-09-11,187.11261238781304
1998-09-14,190.75465922808175
1998-09-15,191.41093479892854
1998-09-16,191.66319980962885
1998-09-17,190.4415655410068
1998-09-18,188.95505100651923
1998-09-21,189.59975125780923
1998-09-22,189.74616923679238
1998-09-23,192.2244772545145
1998-09-24,196.61885635595283
1998-09-25,196.11351431670496
1998-09-28,195.79818271456347
1998-09-29,193.84324678776247
1998-09-30,192.7446094041755
1998-10-01,192.7446094041755
1998-10-02,192.7446094041755
1998-10-05,181.23335565513077
1998-10-06,184.81097478652373
1998-10-07,189.8320382360426
1998-10-08,185.72445489625886
1998-10-09,187.47917994228675
1998-10-12,185.33520199092726
1998-10-13,181.98510984294313
1998-10-14,185.30863180760625
1998-10-15,185.3173685347552
1998-10-16,184.5432561731469
1998-10-19,185.41981157689895
1998-10-20,181.6254519155738
1998-10-21,181.67270546266627
1998-10-22,181.69419247691377
1998-10-23,181.84453489688946
1998-10-26,187.20339164262637
1998-10-27,187.14968266863937
1998-10-28,185.16504383267082
1998-10-29,185.21755469337452
1998-10-30,182.99409421931318
1998-11-02,183.2914660431866
1998-11-03,183.28994465949583
1998-11-04,183.33326793424834
1998-11-05,183.72290400768105
1998-11-06,184.40571173738257
1998-11-09,187.53858470203988
1998-11-10,188.0323396307879
1998-11-11,187.59900068420913
1998-11-12,187.817748954565
1998-11-13,187.0192201762494
1998-11-16,185.80743888829804
1998-11-17,186.42795786591714
1998-11-18,187.8320251774679
1998-11-19,186.7581905031298
1998-11-20,185.84092159270446
1998-11-23,185.13793006698185
1998-11-24,184.59658766076078
1998-11-25,183.97078448262616
1998-11-26,181.12394449770903
1998-11-27,178.9373302289759
1998-11-30,179.56921077642752
1998-12-01,179.32891131844923
1998-12-02,179.80348230916664
1998-12-03,179.5278868278292
1998-12-04,181.60562508031572
1998-12-07,185.8041137899372
1998-12-08,187.02098676083202
1998-12-09,187.25085903274075
1998-12-10,188.7340999804408
1998-12-11,190.0852258158125
1998-12-14,189.45534659602907
1998-12-15,186.32160463505178
1998-12-16,186.82428612801814
1998-12-17,183.55183560272326
1998-12-18,183.93728103305872
1998-12-21,190.31057777709262
1998-12-22,190.0261661886272
1998-12-23,189.48195228314745
1998-12-24,189.06858789144425
1998-12-25,189.06858789144425
1998-12-28,193.959144474282
1998-12-29,193.35809991708194
1998-12-30,197.58755814357966
1998-12-31,195.91619519814085
1999-01-01,195.91619519814085
1999-01-04,199.97515706671507
1999-01-05,202.53674395350754
1999-01-06,207.42415798230573
1999-01-07,210.22663504522174
1999-01-08,214.40561450239957
1999-01-11,216.5152204937066
1999-01-12,213.8359622589304
1999-01-13,214.9730615828057
1999-01-14,215.76900207673677
1999-01-15,210.73836475637077
1999-01-18,215.07075291074943
1999-01-19,213.21659469137737
1999-01-20,213.21659469137737
1999-01-21,221.34230909001977
1999-01-22,220.8256535545367
1999-01-25,223.87830219768344
1999-01-26,223.87830219768344
1999-01-27,228.8154928136393
1999-01-28,224.56292088735108
1999-01-29,226.1077187767975
1999-02-01,222.4159005229087
1999-02-02,219.99927606611368
1999-02-03,223.42321593469177
1999-02-04,221.08465930229582
1999-02-05,220.01840371547067
1999-02-08,220.28537580309725
1999-02-09,221.9477149427631
1999-02-10,227.78108097436
1999-02-11,230.06757762766262
1999-02-12,232.13567063499352
1999-02-15,231.1550419015162
1999-02-16,232.712341461793
1999-02-17,234.03859593605637
1999-02-18,233.73270516659164
1999-02-19,232.31018884771578
1999-02-22,229.26714002152283
1999-02-23,226.0975583934903
1999-02-24,226.52661081808856
1999-02-25,226.51242667536977
1999-02-26,222.22274914037166
1999-03-01,247.04747614803844
1999-03-02,247.0474761480385
1999-03-03,258.0930433951745
1999-03-04,253.7278512632363
1999-03-05,255.06438050269423
1999-03-08,259.32846193543776
1999-03-09,261.0447042119805
1999-03-10,262.30556820874915
1999-03-11,258.0250563184659
1999-03-12,261.1871502439371
1999-03-15,269.5911903146265
1999-03-16,269.4693725612946
1999-03-17,263.7711434716304
1999-03-18,263.7711434716304
1999-03-19,261.9865467972076
1999-03-22,266.4154170681108
1999-03-23,268.00549213582474
1999-03-24,261.7823872077378
1999-03-25,261.7823872077378
1999-03-26,257.98935000670264
1999-03-29,257.98935000670264
1999-03-30,263.4032889149539
1999-03-31,268.8888413015583
1999-04-01,265.83342078086037
1999-04-02,265.83342078086037
1999-04-05,253.87497840950394
1999-04-06,253.36032444431467
1999-04-07,255.10656616018457
1999-04-08,251.96450816642658
1999-04-09,245.02309196175108
1999-04-12,245.56095340480462
1999-04-13,243.9824818014649
1999-04-14,243.9824818014649
1999-04-15,235.33934959548878
1999-04-16,249.97278947451755
1999-04-19,240.5589560222187
1999-04-20,240.17807150800343
1999-04-21,243.00442127954403
1999-04-22,240.12226656368736
1999-04-23,238.92546761170453
1999-04-26,227.11243449654137
1999-04-27,227.21852462126245
1999-04-28,227.9268620109105
1999-04-29,232.5320826335829
1999-04-30,232.65438211603393
1999-05-03,235.80706508755867
1999-05-04,243.38673701114553
1999-05-05,248.5817807636011
1999-05-06,253.39579786675444
1999-05-07,256.582551374213
1999-05-10,261.520845232502
1999-05-11,264.7744466676413
1999-05-12,262.81312609938243
1999-05-13,268.4128174918334
1999-05-14,268.86803052330544
1999-05-17,263.51560912586143
1999-05-18,265.6070054221912
1999-05-19,267.1217578539271
1999-05-20,267.9615244545877
1999-05-21,266.29637833592045
1999-05-24,268.9355413824406
1999-05-25,270.82437594019746
1999-05-26,266.76532833635054
1999-05-27,259.98044010036
1999-05-28,255.22980403535715
1999-05-31,265.96379880788004
1999-06-01,262.6006899452257
1999-06-02,263.4678821429277
1999-06-03,264.43471750547786
1999-06-04,265.8347353586851
1999-06-07,264.15323818078895
1999-06-08,264.59868886195835
1999-06-09,264.2331647997336
1999-06-10,264.72899321052114
1999-06-11,259.35070478681473
1999-06-14,255.46476684295973
1999-06-15,251.158117449675
1999-06-16,257.73763473824056
1999-06-17,262.1899547031495
1999-06-18,261.78193529437783
1999-06-21,267.9844320575295
1999-06-22,271.4461643297161
1999-06-23,267.34453200599756
1999-06-24,264.8064809444301
1999-06-25,264.3862098861769
1999-06-28,269.8790406123989
1999-06-29,270.54390092274645
1999-06-30,269.5977763945575
1999-07-01,269.6104392737014
1999-07-02,270.5845339771204
1999-07-05,276.7607434257122
1999-07-06,277.11223801400405
1999-07-07,276.21865987112585
1999-07-08,274.45387445666
1999-07-09,275.624003753046
1999-07-12,285.5905546299746
1999-07-13,285.267927483027
1999-07-14,289.9365870539723
1999-07-15,289.5928219963898
1999-07-16,286.9945480956356
1999-07-19,299.0593662001594
1999-07-20,294.644054065843
1999-07-21,299.19435991114835
1999-07-22,302.2409453900995
1999-07-23,300.86989040161455
1999-07-26,301.85456770541936
1999-07-27,300.7982156389575
1999-07-28,305.37612601904175
1999-07-29,305.34530170680586
1999-07-30,303.64969871810587
1999-08-02,304.8207852705452
1999-08-03,305.08580476268975
1999-08-04,311.96471684122605
1999-08-05,310.0201385641636
1999-08-06,310.1463120178056
1999-08-09,314.37138871903323
1999-08-10,310.0217100543551
1999-08-11,309.72172285278646
1999-08-12,309.3677881290249
1999-08-13,305.39472592162576
1999-08-16,311.058399498879
1999-08-17,317.1306041482655
1999-08-18,322.7649312658917
1999-08-19,316.83437383652694
1999-08-20,316.28005853217763
1999-08-23,322.63310040967457
1999-08-24,325.6163050086137
1999-08-25,321.4233632702433
1999-08-26,329.13529406197244
1999-08-27,329.71941908343103
1999-08-30,330.77634138028395
1999-08-31,329.4656491842592
1999-09-01,325.2639236847042
1999-09-02,319.3779821147191
1999-09-03,317.06199149608113
1999-09-06,327.91342285600786
1999-09-07,323.7605096136069
1999-09-08,325.5387017027752
1999-09-09,323.1473817947496
1999-09-10,323.61461328635266
1999-09-13,323.61461328635266
1999-09-14,322.0009687340534
1999-09-15,322.3155722995673
1999-09-16,318.3080373037367
1999-09-17,321.9070598456213
1999-09-20,329.0085798318491
1999-09-21,334.519725789709
1999-09-22,341.8995577866238
1999-09-23,349.03781110661146
1999-09-24,351.3298705619167
1999-09-27,351.5481763482155
1999-09-28,346.73373743128775
1999-09-29,351.0657401232515
1999-09-30,346.32332487242866
1999-10-01,338.3566203829216
1999-10-04,336.96785625511427
1999-10-05,342.4316919129037
1999-10-06,345.2546370655493
1999-10-07,364.87694049178856
1999-10-08,365.47912037451306
1999-10-11,369.15007220741273
1999-10-12,371.46411355436555
1999-10-13,370.6736446405498
1999-10-14,371.6696026411794
1999-10-15,357.3655475886935
1999-10-18,359.67497644496933
1999-10-19,359.6335392357014
1999-10-20,360.2055998630348
1999-10-21,349.47865857037027
1999-10-22,342.37671917907187
1999-10-25,337.3983220306857
1999-10-26,343.9505185429133
1999-10-27,340.7509418454019
1999-10-28,328.12476020633954
1999-10-29,314.57771155782604
1999-11-01,300.6495773371781
1999-11-02,315.45024601918254
1999-11-03,317.79413141551623
1999-11-04,322.4231836680518
1999-11-05,330.9225492553158
1999-11-08,336.746428525233
1999-11-09,332.73419514069843
1999-11-10,332.7916919775984
1999-11-11,333.53301749060904
1999-11-12,334.0144010363549
1999-11-15,331.8585593651945
1999-11-16,330.89995096921473
1999-11-17,329.19198983344546
1999-11-18,334.24117626991864
1999-11-19,334.60393077687297
1999-11-22,342.604613430256
1999-11-23,342.6539829347562
1999-11-24,346.6245224169779
1999-11-25,348.40656295420786
1999-11-26,348.11713759244816
1999-11-29,348.45535907408623
1999-11-30,350.7507119499716
1999-12-01,352.02247716375047
1999-12-02,356.0376171074524
1999-12-03,360.78767860144984
1999-12-06,370.89172794653655
1999-12-07,374.2913110692246
1999-12-08,371.8969638153414
1999-12-09,376.4511121995941
1999-12-10,377.7390868387759
1999-12-13,384.3039250155297
1999-12-14,383.2957636654498
1999-12-15,376.23434476023135
1999-12-16,384.8291050211913
1999-12-17,383.07279082214546
1999-12-20,394.5279201403287
1999-12-21,402.97996920411885
1999-12-22,415.4237326155957
1999-12-23,421.1624308389387
1999-12-24,415.8126419461127
1999-12-27,412.30909506066513
1999-12-28,418.0658389196211
1999-12-29,427.3594146505201
1999-12-30,438.83196294993803
1999-12-31,438.83196294993803
2000-01-03,472.09549212417187
2000-01-04,488.69772743039437
2000-01-05,469.4359594765665
2000-01-06,463.78671431689656
2000-01-07,445.0529706320767
2000-01-10,452.829106178129
2000-01-11,437.4794568097809
2000-01-12,452.4420852564738
2000-01-13,446.7112809081396
2000-01-14,444.18085946221845
2000-01-17,447.5845003783237
2000-01-18,450.0409683662509
2000-01-19,458.4220353645504
2000-01-20,456.514448970364
2000-01-21,469.78452506510706
2000-01-24,482.28969384326484
2000-01-25,487.98811217265717
2000-01-26,488.0021094796065
2000-01-27,496.38689420589634
2000-01-28,507.0626299767702
2000-01-31,490.8451701180478
2000-02-01,505.0811758423516
2000-02-02,519.314704271556
2000-02-03,531.623921985576
2000-02-04,538.4259157706485
2000-02-07,545.936864665557
2000-02-08,544.7583708750806
2000-02-09,551.2380672007087
2000-02-10,568.1347758043025
2000-02-11,586.3566639035797
2000-02-14,606.4463210840412
2000-02-15,614.7068715815336
2000-02-16,626.6743184051004
2000-02-17,656.3605183630937
2000-02-18,675.1620519372602
2000-02-21,711.207533089887
2000-02-22,699.4017938956417
2000-02-23,657.2737312822094
2000-02-24,655.5670717896365
2000-02-25,620.6392882226172
2000-02-28,620.7599742007071
2000-02-29,590.4193535408308
2000-03-01,625.338973189537
2000-03-02,634.0874455640592
2000-03-03,615.7751246942897
2000-03-06,632.5805616688708
2000-03-07,626.3905312250962
2000-03-08,615.5942944886068
2000-03-09,591.1789756054646
2000-03-10,584.0782186035973
2000-03-13,560.1357784506678
2000-03-14,552.9875394809804
2000-03-15,547.8892075090005
2000-03-16,522.2981479788214
2000-03-17,522.4780027129739
2000-03-20,522.2981479788214
2000-03-21,514.0521542401601
2000-03-22,527.7544086107621
2000-03-23,529.3560101075946
2000-03-24,534.4199998420065
2000-03-27,547.6467493598725
2000-03-28,554.6827545378844
2000-03-29,564.0392433260047
2000-03-30,539.820411232333
2000-03-31,516.8474099524618
2000-04-03,497.3340031224544
2000-04-04,459.50926574777
2000-04-05,456.88384348535203
2000-04-06,466.53419960565094
2000-04-07,501.8554024971139
2000-04-10,529.9430013028185
2000-04-11,538.5209490771807
2000-04-12,525.1149281727191
2000-04-13,495.50585633523275
2000-04-14,495.50585633523275
2000-04-17,462.74559412976134
2000-04-18,441.08363944707327
2000-04-19,424.25242041541287
2000-04-20,423.60798804598755
2000-04-21,423.60798804598755
2000-04-24,410.9138415614497
2000-04-25,405.19066982006467
2000-04-26,424.00751287835584
2000-04-27,412.86036050048784
2000-04-28,403.73878061043706
2000-05-01,403.8544120632411
2000-05-02,371.09885539508747
2000-05-03,361.9028451422741
2000-05-04,388.2681273355728
2000-05-05,409.8146640999892
2000-05-08,383.64485647754697
2000-05-09,397.2587686029775
2000-05-10,379.7054501802
2000-05-11,356.74631202823537
2000-05-12,339.6645377751055
2000-05-15,349.3988090497029
2000-05-16,352.05913396944874
2000-05-17,347.54334983851544
2000-05-18,339.4361067969601
2000-05-19,328.69082368545435
2000-05-22,308.99141226950314
2000-05-23,310.86226492020813
2000-05-24,305.6375377353613
2000-05-25,307.4402645098787
2000-05-26,304.31641570806306
2000-05-29,309.43704013484535
2000-05-30,322.3728301730812
2000-05-31,338.7896620317349
2000-06-01,329.94798088903235
2000-06-02,348.2779553561572
2000-06-05,364.9728863062969
2000-06-06,379.8862583758568
2000-06-07,380.8393614086197
2000-06-08,387.8312338798088
2000-06-09,381.36655057373736
2000-06-12,374.5602475568553
2000-06-13,372.2015477220227
2000-06-14,375.5441763494535
