Date,TURKEY IMI GROWTH
1994-05-31,239.10058729982703
1994-06-30,323.5556915365083
1994-07-29,385.8728431472857
1994-08-31,400.8824008228143
1994-09-30,398.81642799719936
1994-10-31,380.4268423328755
1994-11-30,413.9285226651591
1994-12-30,386.4070631149325
1995-01-31,345.84342001261865
1995-02-28,373.78134651778106
1995-03-31,481.50676703846176
1995-04-28,508.61755708943195
1995-05-31,524.8783439952429
1995-06-30,523.4237350785481
1995-07-31,541.0885582067082
1995-08-31,420.0754090432584
1995-09-29,391.96752269166643
1995-10-31,450.20354127401197
1995-11-30,344.8497895721284
1995-12-29,328.61974744027634
1996-01-31,432.5694875446309
1996-02-29,488.068389615372
1996-03-29,504.3273062962689
1996-04-30,474.0140837952042
1996-05-31,410.92219370038526
1996-06-28,481.7646869286957
1996-07-31,519.7878588833545
1996-08-30,459.040884163026
1996-09-30,483.13522550598327
1996-10-31,461.1273801876777
1996-11-29,474.0337687285685
1996-12-31,433.0891141963218
1997-01-01,433.0891141963218
1997-01-02,442.4626369513306
1997-01-03,453.6112735776753
1997-01-06,462.91223047899496
1997-01-07,479.37467248797753
1997-01-08,499.0016342075826
1997-01-09,499.50388943185084
1997-01-10,498.8029511054674
1997-01-13,492.09611563533616
1997-01-14,508.03071688822973
1997-01-15,513.2101375041491
1997-01-16,510.7194148173958
1997-01-17,508.05730166120145
1997-01-20,506.95136683517734
1997-01-21,517.0822304397482
1997-01-22,530.6418223663434
1997-01-23,564.7835501883567
1997-01-24,616.2987959329013
1997-01-27,694.1623116976824
1997-01-28,629.7379116837893
1997-01-29,648.9159322397416
1997-01-30,671.7975212300871
1997-01-31,655.7369374947435
1997-02-03,636.5122574593371
1997-02-04,589.4256536958421
1997-02-05,595.4593049298294
1997-02-06,616.0246123879265
1997-02-07,604.6158894313215
1997-02-10,606.1438547824241
1997-02-11,605.1243545641374
1997-02-12,604.7526743985832
1997-02-13,618.19327648579
1997-02-14,593.3557337581615
1997-02-17,587.0931584552592
1997-02-18,609.8787849118039
1997-02-19,615.7088604320904
1997-02-20,620.9531964483191
1997-02-21,607.3912876042288
1997-02-24,617.3545836145212
1997-02-25,622.9930076796302
1997-02-26,617.0623315628329
1997-02-27,605.456035806913
1997-02-28,609.23300220041
1997-03-03,580.7326442163438
1997-03-04,558.060512592873
1997-03-05,530.0690105995254
1997-03-06,561.2591555865423
1997-03-07,543.9981020741455
1997-03-10,566.2092791619507
1997-03-11,574.007591648838
1997-03-12,561.5710364324427
1997-03-13,591.3978857929058
1997-03-14,591.3318158733518
1997-03-17,622.3280815002622
1997-03-18,631.9691335981032
1997-03-19,650.8696728951932
1997-03-20,649.33187346982
1997-03-21,638.77769827568
1997-03-24,629.365192124904
1997-03-25,601.847467808798
1997-03-26,609.5984450589547
1997-03-27,578.1828376485441
1997-03-28,581.3241506176892
1997-03-31,595.7485190935547
1997-04-01,589.9893965449253
1997-04-02,587.1354501201912
1997-04-03,579.5941864942115
1997-04-04,578.2183246927036
1997-04-07,553.2483912381845
1997-04-08,554.7668277521691
1997-04-09,549.0935690093015
1997-04-10,548.1208109630772
1997-04-11,537.0217854205046
1997-04-14,536.7688853852449
1997-04-15,550.4315465492771
1997-04-16,540.1789838316778
1997-04-17,546.5959907505049
1997-04-18,540.3788817749725
1997-04-21,544.173791302234
1997-04-22,540.762043394383
1997-04-23,540.762043394383
1997-04-24,510.2220916020785
1997-04-25,519.2573604808456
1997-04-28,516.166106394077
1997-04-29,505.4145603775258
1997-04-30,499.21717293482527
1997-05-01,510.6045878842377
1997-05-02,493.815081831993
1997-05-05,472.42932454931315
1997-05-06,482.20596102053923
1997-05-07,502.5688417836741
1997-05-08,495.3387823880823
1997-05-09,482.5742293746109
1997-05-12,466.2195220386623
1997-05-13,467.3011611131139
1997-05-14,472.77070588006535
1997-05-15,496.32735761185467
1997-05-16,480.25419710088516
1997-05-19,479.25006071184947
1997-05-20,491.58299116993277
1997-05-21,483.8487826775855
1997-05-22,477.0336680869278
1997-05-23,472.8477196604077
1997-05-26,476.7375888716768
1997-05-27,485.33543125728335
1997-05-28,503.3788081295043
1997-05-29,490.74710491620266
1997-05-30,500.88834018451644
1997-06-02,521.5940458908582
1997-06-03,523.4102255088321
1997-06-04,512.1521340636275
1997-06-05,523.5715940344256
1997-06-06,520.4515286649835
1997-06-09,516.6727335796419
1997-06-10,519.1066902268083
1997-06-11,523.8171994605276
1997-06-12,509.8447042711963
1997-06-13,487.8768071936183
1997-06-16,492.64420045064173
1997-06-17,484.1799479572744
1997-06-18,487.7208485226324
1997-06-19,495.5282426251463
1997-06-20,503.46911182419757
1997-06-23,543.8258175700433
1997-06-24,515.5718348842499
1997-06-25,508.5622952666188
1997-06-26,510.0363804043865
1997-06-27,543.1769543390963
1997-06-30,559.4519238497941
1997-07-01,558.3815870821045
1997-07-02,556.6224086234089
1997-07-03,565.608263392835
1997-07-04,566.31149992177
1997-07-07,577.9434891204555
1997-07-08,566.113592518867
1997-07-09,575.2124893293626
1997-07-10,581.2440546183946
1997-07-11,581.1369874499446
1997-07-14,580.7906789955085
1997-07-15,577.0624367109626
1997-07-16,564.6409292114773
1997-07-17,565.4819307335825
1997-07-18,568.7572153126961
1997-07-21,546.6330220161809
1997-07-22,545.9311270445534
1997-07-23,547.8398996309677
1997-07-24,547.7662993260616
1997-07-25,539.3121284757354
1997-07-28,523.0805896334799
1997-07-29,542.1146183029521
1997-07-30,551.1822551590149
1997-07-31,559.542801587141
1997-08-01,558.4311915097234
1997-08-04,574.1206764266154
1997-08-05,559.4132453721788
1997-08-06,567.3113802354937
1997-08-07,571.7047731996329
1997-08-08,567.0392218654489
1997-08-11,560.0580227264492
1997-08-12,560.4533998646954
1997-08-13,556.0640205351602
1997-08-14,557.4847491175825
1997-08-15,553.8532672314043
1997-08-18,543.7949738563227
1997-08-19,538.7175245139554
1997-08-20,532.5205219170971
1997-08-21,539.7005221159453
1997-08-22,536.0047947535605
1997-08-25,528.993563198721
1997-08-26,526.4187252495449
1997-08-27,524.4998189241305
1997-08-28,541.6636398734437
1997-08-29,540.7874598281194
1997-09-01,540.0357201279222
1997-09-02,546.0159871168383
1997-09-03,559.7479249712228
1997-09-04,563.3869353316611
1997-09-05,569.7221070107399
1997-09-08,587.5255815308212
1997-09-09,593.7909923970806
1997-09-10,604.8331951640024
1997-09-11,619.7281695246708
1997-09-12,623.5782483978528
1997-09-15,636.6600105033779
1997-09-16,642.5001214252204
1997-09-17,647.9282651089502
1997-09-18,646.1259735518576
1997-09-19,632.062894552495
1997-09-22,631.1187722481136
1997-09-23,633.4466233128002
1997-09-24,659.6081997346764
1997-09-25,680.8936775208387
1997-09-26,679.2853764152011
1997-09-29,690.6881685391825
1997-09-30,680.7005952012945
1997-10-01,678.7958243566775
1997-10-02,709.3734110042899
1997-10-03,712.8131514252987
1997-10-06,727.6787213753872
1997-10-07,725.2553613416079
1997-10-08,743.1019535365249
1997-10-09,757.1879340229585
1997-10-10,756.9321916781026
1997-10-13,777.7104479521104
1997-10-14,809.3757013515993
1997-10-15,814.1603482590211
1997-10-16,821.912584852912
1997-10-17,861.8484342214159
1997-10-20,845.5716392634695
1997-10-21,845.8214280992399
1997-10-22,848.08830705174
1997-10-23,850.3896321673539
1997-10-24,835.0936342590155
1997-10-27,743.1121018258874
1997-10-28,678.8344524372396
1997-10-29,675.079591569535
1997-10-30,652.356959074825
1997-10-31,672.2835085632229
1997-11-03,685.4534143265976
1997-11-04,713.446611464496
1997-11-05,758.8082286441586
1997-11-06,753.4517045960112
1997-11-07,704.5647177862696
1997-11-10,708.7511944867796
1997-11-11,697.9803283853141
1997-11-12,667.2539213818496
1997-11-13,650.3905525481063
1997-11-14,637.7202399718547
1997-11-17,681.9505798176009
1997-11-18,698.9603872987017
1997-11-19,680.2520212021872
1997-11-20,695.0390525206684
1997-11-21,707.1266229342943
1997-11-24,638.3249585371705
1997-11-25,642.7700891445796
1997-11-26,657.6469680917029
1997-11-27,659.0240571566409
1997-11-28,651.7211753949965
1997-12-01,635.8479643183557
1997-12-02,651.6524772332565
1997-12-03,666.1274034186158
1997-12-04,676.3614849625503
1997-12-05,641.3344654319136
1997-12-08,613.9140328366723
1997-12-09,623.0533169226353
1997-12-10,630.6484908271802
1997-12-11,608.9944648773511
1997-12-12,602.4045613062192
1997-12-15,627.7999730444062
1997-12-16,621.5377342312433
1997-12-17,636.1706833157756
1997-12-18,643.8433183951173
1997-12-19,653.378204904242
1997-12-22,655.5274527736422
1997-12-23,649.3098086722962
1997-12-24,631.0252417801487
1997-12-25,628.8734619587937
1997-12-26,631.2228839573855
1997-12-29,653.5203927327431
1997-12-30,673.9329547017162
1997-12-31,672.3118724499772
1998-01-01,672.3118724499772
1998-01-02,669.9418725334872
1998-01-05,720.3458289845839
1998-01-06,722.4305055407552
1998-01-07,733.5294013202296
1998-01-08,728.5404142400508
1998-01-09,710.5886808950061
1998-01-12,645.588569416568
1998-01-13,671.9971609411867
1998-01-14,643.1479283948718
1998-01-15,644.2326812458998
1998-01-16,663.2329988629507
1998-01-19,695.2887702747325
1998-01-20,688.0850597283471
1998-01-21,696.4750238379323
1998-01-22,683.6033024695403
1998-01-23,685.6325375288495
1998-01-26,688.316749194694
1998-01-27,685.2018895531601
1998-01-28,686.1349802834887
1998-01-29,686.1349802834887
1998-01-30,685.0370388360126
1998-02-02,641.8146325912572
1998-02-03,610.4739465586364
1998-02-04,569.8893390414299
1998-02-05,558.4089669416023
1998-02-06,551.5359089337273
1998-02-09,516.3718944579291
1998-02-10,494.3182343812642
1998-02-11,511.32551436957584
1998-02-12,522.0646399316643
1998-02-13,514.7380253874701
1998-02-16,520.2876861713016
1998-02-17,537.8139430383234
1998-02-18,537.9910534853325
1998-02-19,505.4196068825766
1998-02-20,515.6159861219301
1998-02-23,568.2285714168894
1998-02-24,555.2095254193738
1998-02-25,572.8100148504643
1998-02-26,586.7866070337024
1998-02-27,559.3222807962634
1998-03-02,576.6361114200165
1998-03-03,578.6584804016027
1998-03-04,573.0670294686278
1998-03-05,589.1127172140053
1998-03-06,598.7719729867741
1998-03-09,616.3399891716399
1998-03-10,613.9599883585948
1998-03-11,610.2412426369326
1998-03-12,604.1316111718312
1998-03-13,594.8384346204444
1998-03-16,589.4164851988219
1998-03-17,593.5730118691758
1998-03-18,572.482647665887
1998-03-19,559.4231052401625
1998-03-20,555.5145677565757
1998-03-23,560.5650879265121
1998-03-24,552.8708162308562
1998-03-25,564.8806179379666
1998-03-26,584.3834390437046
1998-03-27,581.7250202294159
1998-03-30,564.9041132135914
1998-03-31,569.6438774387003
1998-04-01,571.5306279748932
1998-04-02,581.3296880487429
1998-04-03,593.2492707728125
1998-04-06,592.8907397872528
1998-04-07,595.1687830746051
1998-04-08,595.1687830746051
1998-04-09,595.1687830746051
1998-04-10,595.1687830746051
1998-04-13,636.9139075439491
1998-04-14,640.266063653119
1998-04-15,672.0092826519231
1998-04-16,692.3922159808052
1998-04-17,709.7346863660968
1998-04-20,711.3452772002521
1998-04-21,747.7074888477312
1998-04-22,778.4812972376362
1998-04-23,780.150540031349
1998-04-24,724.6713066990216
1998-04-27,712.672448257671
1998-04-28,692.5532177328872
1998-04-29,716.5026273603011
1998-04-30,761.5837342384325
1998-05-01,771.6224304767286
1998-05-04,776.2887922727164
1998-05-05,779.512025200954
1998-05-06,777.8216725851426
1998-05-07,760.9093838185745
1998-05-08,777.546628280645
1998-05-11,795.3984764915207
1998-05-12,787.5574900983064
1998-05-13,786.6977584164888
1998-05-14,778.189282157599
1998-05-15,756.2454476210683
1998-05-18,715.1828019269443
1998-05-19,714.9587383900179
1998-05-20,737.4170348555983
1998-05-21,749.8463067344444
1998-05-22,743.9958180434337
1998-05-25,728.2248142829587
1998-05-26,720.2876738875519
1998-05-27,663.2597199955002
1998-05-28,676.1353087574279
1998-05-29,670.7966403261953
1998-06-01,642.0927071810482
1998-06-02,670.8351184963128
1998-06-03,673.385897368356
1998-06-04,716.3577669870201
1998-06-05,721.5704503832252
1998-06-08,726.8426923992613
1998-06-09,713.766167550535
1998-06-10,695.6732813698484
1998-06-11,693.7207416975208
1998-06-12,690.7155934083539
1998-06-15,645.7550482038309
1998-06-16,669.2134973759611
1998-06-17,687.6368689046167
1998-06-18,668.2057318223005
1998-06-19,674.8275406933491
1998-06-22,662.0238213037015
1998-06-23,686.6207780654581
1998-06-24,690.6317079209501
1998-06-25,691.6049281230368
1998-06-26,684.9740410375532
1998-06-29,709.8044534524337
1998-06-30,708.4243454458968
1998-07-01,704.1592859785222
1998-07-02,726.3736465658744
1998-07-03,755.9558557888847
1998-07-06,751.5537650404633
1998-07-07,752.1591999955094
1998-07-08,756.7653417869238
1998-07-09,732.1502811891412
1998-07-10,724.4699031113618
1998-07-13,703.7181388104287
1998-07-14,729.600735998536
1998-07-15,729.3017220912325
1998-07-16,747.4912945305398
1998-07-17,748.1211257950201
1998-07-20,738.5002803640713
1998-07-21,713.472824976899
1998-07-22,711.5611131743511
1998-07-23,709.6169543666231
1998-07-24,701.7876279003249
1998-07-27,709.1586415658502
1998-07-28,709.5087422138142
1998-07-29,704.0889402471627
1998-07-30,711.1740652982257
1998-07-31,709.4522014289631
1998-08-03,688.8614067246277
1998-08-04,677.6618901665264
1998-08-05,647.0368828964243
1998-08-06,633.7302206076338
1998-08-07,629.2925011391201
1998-08-10,587.5466893472028
1998-08-11,561.550687853762
1998-08-12,564.4791757739714
1998-08-13,529.4884079109949
1998-08-14,547.1876987661427
1998-08-17,514.1699674661804
1998-08-18,526.6839143844774
1998-08-19,534.1031269351352
1998-08-20,551.0073779719461
1998-08-21,518.7215507194238
1998-08-24,509.818246456248
1998-08-25,511.12006589413147
1998-08-26,467.33562093714033
1998-08-27,413.88752584964533
1998-08-28,419.20440291253624
1998-08-31,414.4952761362365
1998-09-01,396.9356227397189
1998-09-02,408.0447037876701
1998-09-03,393.97472252609623
1998-09-04,409.75002659716915
1998-09-07,413.6766674236671
1998-09-08,420.5420780261994
1998-09-09,411.74061855944245
1998-09-10,398.9173493199394
1998-09-11,380.7266347644501
1998-09-14,374.47194808813623
1998-09-15,358.57240432374084
1998-09-16,349.0494263954694
1998-09-17,327.9509140019726
1998-09-18,377.85915868105326
1998-09-21,366.9408766111916
1998-09-22,402.1451073598256
1998-09-23,412.0825412486148
1998-09-24,444.58466251127896
1998-09-25,403.2112928268969
1998-09-28,410.0054170163115
1998-09-29,418.34193482310576
1998-09-30,403.68134777576705
1998-10-01,372.1849068316692
1998-10-02,377.0314260030234
1998-10-05,343.8973171197718
1998-10-06,350.97460737225225
1998-10-07,337.2784310503769
1998-10-08,335.71351615078646
1998-10-09,347.88922379166894
1998-10-12,380.46556818790407
1998-10-13,370.28983471011355
1998-10-14,350.9060817860365
1998-10-15,347.3495296094838
1998-10-16,345.67731164197676
1998-10-19,343.4827384577951
1998-10-20,365.09814802664135
1998-10-21,368.9691127697908
1998-10-22,367.9384942183363
1998-10-23,376.51913064449127
1998-10-26,367.05893617607194
1998-10-27,361.1934428015028
1998-10-28,355.1968367206559
1998-10-29,355.1968367206559
1998-10-30,353.0632260974836
1998-11-02,367.7894526840594
1998-11-03,385.2401948321058
1998-11-04,408.26487135601354
1998-11-05,388.50318235838256
1998-11-06,409.31747976396963
1998-11-09,390.30406324124067
1998-11-10,386.9420028680335
1998-11-11,332.91166395598185
1998-11-12,325.1241011344957
1998-11-13,324.10199570004016
1998-11-16,349.98091246093804
1998-11-17,339.53963401202117
1998-11-18,332.43661249274714
1998-11-19,342.21181998618994
1998-11-20,350.4105451560246
1998-11-23,384.53449665539404
1998-11-24,351.9449953896791
1998-11-25,366.5862947281948
1998-11-26,379.04832317031287
1998-11-27,384.1482980040398
1998-11-30,381.3659394133215
1998-12-01,367.223608572224
1998-12-02,384.3410103888608
1998-12-03,383.8847565699366
1998-12-04,376.10663487331755
1998-12-07,368.07054550961396
1998-12-08,364.78648611385785
1998-12-09,352.53968338732597
1998-12-10,355.93704798623446
1998-12-11,353.01080714521066
1998-12-14,354.3002440009451
1998-12-15,351.7744209141216
1998-12-16,331.0810255400103
1998-12-17,321.08642010630916
1998-12-18,331.8190984086325
1998-12-21,340.0944854936343
1998-12-22,345.3817137136331
1998-12-23,349.68344201601684
1998-12-24,346.7463016798838
1998-12-25,362.7960390860681
1998-12-28,357.38581282657606
1998-12-29,358.7298185856324
1998-12-30,353.0844363674705
1998-12-31,363.6746049448944
1999-01-01,363.6746049448944
1999-01-04,382.94501149265466
1999-01-05,387.38187475437206
1999-01-06,394.2588812108866
1999-01-07,375.1257207046464
1999-01-08,375.1235133946656
1999-01-11,365.0374173614739
1999-01-12,361.06497578496027
1999-01-13,337.4038964376514
1999-01-14,354.7792290974565
1999-01-15,348.45104545941945
1999-01-18,340.5841622392326
1999-01-19,340.5841622392326
1999-01-20,340.6876832611898
1999-01-21,340.9726908295123
1999-01-22,343.0861579214308
1999-01-25,327.75525032068754
1999-01-26,331.2768789439957
1999-01-27,343.6118296770352
1999-01-28,340.11830579677644
1999-01-29,343.7366366278648
1999-02-01,347.2165097237597
1999-02-02,343.4054761751733
1999-02-03,348.8049295993618
1999-02-04,360.6298616012267
1999-02-05,353.66352333319554
1999-02-08,358.0483630048606
1999-02-09,364.9831059052273
1999-02-10,364.4018646708412
1999-02-11,378.26878106820953
1999-02-12,381.49001608783647
1999-02-15,384.1874981353316
1999-02-16,408.8552326277321
1999-02-17,435.74050132823163
1999-02-18,440.76601461190046
1999-02-19,445.63679467159875
1999-02-22,435.98489880487296
1999-02-23,448.98590746895434
1999-02-24,452.18038839008034
1999-02-25,468.20694529029095
1999-02-26,483.2685533993404
1999-03-01,485.32718470582984
1999-03-02,475.46365806462717
1999-03-03,483.824663228401
1999-03-04,462.4114627791692
1999-03-05,470.90349291443545
1999-03-08,469.3263084973155
1999-03-09,480.10595850170836
1999-03-10,469.37325812866675
1999-03-11,492.69926823261227
1999-03-12,494.50756998501026
1999-03-15,482.4255584952405
1999-03-16,467.5079329023567
1999-03-17,487.0841886525555
1999-03-18,501.5137984286354
1999-03-19,514.060120715953
1999-03-22,514.4362477239553
1999-03-23,515.1891042685622
1999-03-24,508.395912071265
1999-03-25,527.3457790794065
1999-03-26,530.6097630761265
1999-03-29,530.5813555614398
1999-03-30,531.7057701515291
1999-03-31,531.3209408848332
1999-04-01,531.4491553975951
1999-04-02,528.4876069779684
1999-04-05,534.399107385638
1999-04-06,550.2810177996588
1999-04-07,558.6721945148847
1999-04-08,538.5974177201932
1999-04-09,524.1399392910488
1999-04-12,494.04811232242514
1999-04-13,455.05235131404964
1999-04-14,494.2856936698863
1999-04-15,491.6191974459029
1999-04-16,511.9471465618007
1999-04-19,518.5011385519438
1999-04-20,563.2238292700216
1999-04-21,563.917382258296
1999-04-22,576.231377509689
1999-04-23,577.6451683377732
1999-04-26,597.5201743203853
1999-04-27,608.35529577854
1999-04-28,634.9985663911532
1999-04-29,630.6003212992647
1999-04-30,609.6350924187662
1999-05-03,624.7456784768522
1999-05-04,630.8601250856487
1999-05-05,647.5484451727896
1999-05-06,641.5943556570652
1999-05-07,633.3414933128621
1999-05-10,634.3227790958153
1999-05-11,645.4729405227354
1999-05-12,605.2168378349463
1999-05-13,599.0768499666053
1999-05-14,627.5638321442581
1999-05-17,596.6357825963457
1999-05-18,620.5036501285681
1999-05-19,620.0435441141203
1999-05-20,612.7975267832763
1999-05-21,599.2766853043314
1999-05-24,584.5904144713262
1999-05-25,573.074200380628
1999-05-26,562.7039385049741
1999-05-27,566.7392354872503
1999-05-28,576.6944993979606
1999-05-31,554.1852957844712
1999-06-01,555.8066368577507
1999-06-02,535.1399327368266
1999-06-03,538.5576729019648
1999-06-04,571.8118603183048
1999-06-07,558.4041245701595
1999-06-08,563.3253671211089
1999-06-09,555.9292580974436
1999-06-10,580.4110614284313
1999-06-11,588.6616454688125
1999-06-14,575.7938621844938
1999-06-15,552.8353627967094
1999-06-16,526.1489491447603
1999-06-17,548.0130837175309
1999-06-18,547.8426965110945
1999-06-21,537.2033515769267
1999-06-22,533.8585305548733
1999-06-23,526.8160441214127
1999-06-24,522.3762725945764
1999-06-25,510.45918222798696
1999-06-28,479.0336577611859
1999-06-29,472.44764898607946
1999-06-30,513.3569608699466
1999-07-01,535.8805699499711
1999-07-02,501.0639623228378
1999-07-05,520.1234799298521
1999-07-06,496.90311382366144
1999-07-07,490.48709988697044
1999-07-08,510.1704681856135
1999-07-09,539.8024768519458
1999-07-12,583.9127192482196
1999-07-13,572.6763039209528
1999-07-14,605.9951523414127
1999-07-15,604.8197563981969
1999-07-16,594.5574593033839
1999-07-19,631.6236695911505
1999-07-20,644.0236363276532
1999-07-21,654.348176468494
1999-07-22,640.348979301198
1999-07-23,630.2205716146751
1999-07-26,611.1169008931602
1999-07-27,641.9463314231986
1999-07-28,629.7520821940132
1999-07-29,629.0112865885473
1999-07-30,638.8062372393423
1999-08-02,623.0925327863947
1999-08-03,637.8905636836671
1999-08-04,646.772548496935
1999-08-05,639.6995034009517
1999-08-06,636.5668220646759
1999-08-09,669.352823853812
1999-08-10,664.6817380240201
1999-08-11,652.4002800588415
1999-08-12,639.5328255242271
1999-08-13,663.0395555161207
1999-08-16,652.2836678948357
1999-08-17,649.5432914088464
1999-08-18,649.7941486934561
1999-08-19,651.4962266175102
1999-08-20,649.1452688754154
1999-08-23,647.6313559875139
1999-08-24,645.5557550091081
1999-08-25,642.9509814705259
1999-08-26,578.4174144089512
1999-08-27,583.5273653874989
1999-08-30,583.5273653874989
1999-08-31,563.3057825650066
1999-09-01,576.3937598132497
1999-09-02,576.3805656246846
